actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
257,PT02M49.00S,2024-04-11T00:34:26.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628997,,,1610612748,42,60,2024-04-11T00:34:26Z,2540000,False,,,0,,C. Martin Free Throw 2 of 2 (12 PTS),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
258,PT02M37.00S,2024-04-11T00:34:42.1Z,2,REGULAR,foul,personal,[],1628997,,,1610612742,42,60,2024-04-11T00:34:50Z,2550000,False,,,0,,C. Martin personal FOUL (1 PF),"[1628997, 202681]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202058.0,1.0,0.0,Irving,202681.0,,,,,,,,,
260,PT02M33.00S,2024-04-11T00:35:08.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628389,,,1610612742,42,60,2024-04-11T00:35:30Z,2570000,False,,,0,,B. Adebayo shooting personal FOUL (2 PF) (Kleber 2 FT),"[1628389, 1628467]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627961.0,2.0,0.0,Kleber,1628467.0,,,,,,,,,
262,PT02M33.00S,2024-04-11T00:35:32.4Z,2,REGULAR,freethrow,1 of 2,[],1628467,,,1610612742,42,61,2024-04-11T00:35:32Z,2590000,False,,,0,,M. Kleber Free Throw 1 of 2 (1 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
263,PT02M33.00S,2024-04-11T00:35:46.3Z,2,REGULAR,freethrow,2 of 2,[],1628467,,,1610612742,42,62,2024-04-11T00:35:46Z,2600000,False,,,0,,M. Kleber Free Throw 2 of 2 (2 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
264,PT02M20.00S,2024-04-11T00:35:59.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,12.434296977660972,54.41176470588235,1610612748,42,62,2024-04-11T00:36:06Z,2610000,False,-22.0,64.0,1,left,MISS T. Herro 6' driving floating Shot,[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,6.81,Missed,,,,,,,,,,,,,,,,,,
265,PT02M19.00S,2024-04-11T00:36:00.7Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,42,62,2024-04-11T00:39:07Z,2620000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,264.0,2.0,1.0,1.0,,,,,,,,,,,,,,
266,PT02M18.00S,2024-04-11T00:36:04.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628389,8.278580814717477,46.28140318627451,1610612748,42,62,2024-04-11T00:39:13Z,2630000,False,19.0,25.0,1,left,MISS B. Adebayo putback Layup,[1628389],1610612748.0,MIA,putback,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,3.14,Missed,,,,,,,,,,,,,,,,,,
267,PT02M17.00S,2024-04-11T00:36:05.2Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612742,42,62,2024-04-11T00:39:13Z,2640000,False,,,0,,P. Washington REBOUND (Off:1 Def:2),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,266.0,3.0,2.0,1.0,,,,,,,,,,,,,,
268,PT02M10.00S,2024-04-11T00:36:12.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631107,,,1610612742,42,62,2024-04-11T00:36:44Z,2650000,False,,,0,,N. Jovic shooting personal FOUL (2 PF) (Doncic 2 FT),"[1631107, 1629029]",1610612748.0,MIA,shooting,,,Jovic,N. Jovic,,,,,Mid-Range,16-24 Left Center,,,,,,,202058.0,2.0,0.0,Doncic,1629029.0,,,,,,,,,
270,PT02M10.00S,2024-04-11T00:36:44.6Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,42,63,2024-04-11T00:36:44Z,2670000,False,,,0,,L. Doncic Free Throw 1 of 2 (16 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,,,,,,16.0,,,,,,,,
271,PT02M10.00S,2024-04-11T00:37:02.2Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,42,64,2024-04-11T00:37:02Z,2680000,False,,,0,,L. Doncic Free Throw 2 of 2 (17 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,,,,,,17.0,,,,,,,,
272,PT02M02.00S,2024-04-11T00:37:14.3Z,2,REGULAR,3pt,Jump Shot,[],1628997,20.18725361366623,91.17647058823529,1610612748,42,64,2024-04-11T00:53:15Z,2690000,False,-206.0,137.0,1,left,MISS C. Martin 24' 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,24.75,Missed,,,,,,,,,,,,,,,,,,
273,PT01M58.00S,2024-04-11T00:37:18.3Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612742,42,64,2024-04-11T00:41:43Z,2700000,False,,,0,,M. Kleber REBOUND (Off:0 Def:1),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Left Center,,,272.0,1.0,1.0,0.0,,,,,,,,,,,,,,
274,PT01M49.00S,2024-04-11T00:37:24.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202681,77.7431011826544,88.97058823529412,1610612742,42,67,2024-04-11T00:41:02Z,2710000,False,195.0,157.0,1,right,K. Irving 25' 3PT step back (21 PTS),[202681],1610612742.0,DAL,step back,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,25.01,Made,,,,,,,,,,21.0,,,,,,,,
275,PT01M30.00S,2024-04-11T00:37:43.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,9.149145860709593,44.11764705882353,1610612748,42,67,2024-04-11T00:41:28Z,2720000,False,29.0,34.0,1,left,MISS C. Martin driving finger roll Layup - blocked,"[1628997, 1629023]",1610612748.0,MIA,driving finger roll,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,4.46,Missed,,,,,,,,,,,,,,,Washington,1629023.0,,
276,PT01M30.00S,2024-04-11T00:37:43.5Z,2,REGULAR,block,,[],1629023,,,1610612748,42,67,2024-04-11T00:37:45Z,2730000,False,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
277,PT01M28.00S,2024-04-11T00:37:45.5Z,2,REGULAR,rebound,defensive,[],202681,,,1610612742,42,67,2024-04-11T00:37:49Z,2740000,False,,,0,,K. Irving REBOUND (Off:0 Def:3),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),0-8 Center,,,275.0,3.0,3.0,0.0,,,,,,,,,,,,,,
278,PT01M17.00S,2024-04-11T00:37:57.3Z,2,REGULAR,3pt,Jump Shot,[],1629023,72.35545335085413,16.42156862745098,1610612742,42,67,2024-04-11T00:38:03Z,2750000,False,-168.0,207.0,1,right,MISS P. Washington 26' 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,26.68,Missed,,,,,,,,,,,,,,,,,,
279,PT01M14.00S,2024-04-11T00:38:00.3Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,42,67,2024-04-11T00:38:03Z,2760000,False,,,0,,J. Butler REBOUND (Off:0 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,,,278.0,1.0,1.0,0.0,,,,,,,,,,,,,,
280,PT01M01.00S,2024-04-11T00:38:13.3Z,2,REGULAR,3pt,Jump Shot,[],1631107,24.52365308804205,86.27450980392157,1610612748,42,67,2024-04-11T00:38:18Z,2770000,False,-181.0,178.0,1,left,MISS N. Jovic 25' 3PT,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Above the Break 3,24+ Left Center,25.41,Missed,,,,,,,,,,,,,,,,,,
281,PT00M58.30S,2024-04-11T00:38:16.0Z,2,REGULAR,rebound,offensive,[],202710,,,1610612748,42,67,2024-04-11T00:38:18Z,2780000,False,,,0,,J. Butler REBOUND (Off:1 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,,,280.0,2.0,1.0,1.0,,,,,,,,,,,,,,
282,PT00M57.80S,2024-04-11T00:38:18.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202710,9.280551905387648,41.66666666666667,1610612748,44,67,2024-04-11T00:38:23Z,2790000,False,42.0,35.0,1,left,J. Butler putback Layup (5 PTS),[202710],1610612748.0,MIA,putback,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,5.42,Made,,,,,,,,,,5.0,,,,,,,,
283,PT00M37.60S,2024-04-11T00:38:39.8Z,2,REGULAR,3pt,Jump Shot,[],1629029,70.90998685939553,10.53921568627451,1610612742,44,67,2024-04-11T00:38:47Z,2800000,False,-197.0,221.0,1,right,MISS L. Doncic 29' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,29.62,Missed,,,,,,,,,,,,,,,,,,
284,PT00M34.90S,2024-04-11T00:38:42.5Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,44,67,2024-04-11T00:43:11Z,2810000,False,,,0,,T. Herro REBOUND (Off:1 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,283.0,5.0,4.0,1.0,,,,,,,,,,,,,,
285,PT00M24.60S,2024-04-11T00:38:52.9Z,2,REGULAR,3pt,Jump Shot,[],202710,24.26084099868594,12.745098039215685,1610612748,47,67,2024-04-11T00:38:59Z,2820000,False,186.0,176.0,1,left,J. Butler 25' 3PT  (8 PTS) (C. Martin 5 AST),"[202710, 1628997]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,25.6,Made,,,,,,,,,,8.0,,C. Martin,1628997.0,5.0,,,,
287,PT00M00.80S,2024-04-11T00:39:20.2Z,2,REGULAR,2pt,Jump Shot,[],1629029,77.4802890932983,71.32352941176471,1610612742,47,69,2024-04-11T00:39:27Z,2840000,False,107.0,159.0,1,right,L. Doncic 19' turnaround fadeaway Jump Shot (19 PTS),[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Right Center,19.16,Made,,,,,,,,,,19.0,,,,,,,,
288,PT00M00.00S,2024-04-11T00:39:28.8Z,2,REGULAR,period,end,[],0,,,1610612748,47,69,2024-04-11T00:39:28Z,2850000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT12M00.00S,2024-04-11T00:55:19.7Z,3,REGULAR,substitution,out,['startperiod'],1628467,,,1610612748,47,69,2024-04-11T00:56:34Z,2860000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT12M00.00S,2024-04-11T00:55:19.7Z,3,REGULAR,substitution,out,['startperiod'],1630182,,,1610612748,47,69,2024-04-11T00:56:34Z,2870000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT12M00.00S,2024-04-11T00:55:19.7Z,3,REGULAR,substitution,in,['startperiod'],1629655,,,1610612748,47,69,2024-04-11T00:56:34Z,2880000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT12M00.00S,2024-04-11T00:55:19.7Z,3,REGULAR,substitution,in,['startperiod'],1627884,,,1610612748,47,69,2024-04-11T00:56:34Z,2890000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT12M00.00S,2024-04-11T00:56:40.0Z,3,REGULAR,period,start,[],0,,,1610612748,47,69,2024-04-11T00:56:40Z,2900000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT11M43.00S,2024-04-11T00:56:56.8Z,3,REGULAR,3pt,Jump Shot,[],1631107,94.82588699080158,95.09803921568627,1610612748,47,69,2024-04-11T00:57:01Z,2910000,False,225.0,-4.0,1,right,MISS N. Jovic 3PT,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Right Corner 3,24+ Right,22.55,Missed,,,,,,,,,,,,,,,,,,
295,PT11M39.00S,2024-04-11T00:57:00.8Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,47,69,2024-04-11T00:57:01Z,2920000,False,,,0,,L. Doncic REBOUND (Off:1 Def:5),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Right Corner 3,24+ Right,,,294.0,6.0,5.0,1.0,,,,,,,,,,,,,,
296,PT11M20.00S,2024-04-11T00:57:20.3Z,3,REGULAR,3pt,Jump Shot,[],1629029,24.917871222076215,85.04901960784314,1610612742,47,69,2024-04-11T00:57:45Z,2930000,False,-175.0,182.0,1,left,MISS L. Doncic 25' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
297,PT11M18.00S,2024-04-11T00:57:22.3Z,3,REGULAR,rebound,defensive,[],1631107,,,1610612748,47,69,2024-04-11T00:57:45Z,2940000,False,,,0,,N. Jovic REBOUND (Off:0 Def:2),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Above the Break 3,24+ Left Center,,,296.0,2.0,2.0,0.0,,,,,,,,,,,,,,
298,PT11M06.00S,2024-04-11T00:57:33.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,91.27792378449409,48.77450980392157,1610612748,49,69,2024-04-11T00:58:04Z,2950000,False,-6.0,29.0,1,right,B. Adebayo driving DUNK (4 PTS) (N. Jovic 2 AST),"[1628389, 1631107]",1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,3.01,Made,,,,,,,,,,4.0,,N. Jovic,1631107.0,2.0,,,,
300,PT10M49.00S,2024-04-11T00:57:49.6Z,3,REGULAR,3pt,Jump Shot,[],1629023,24.655059132720105,83.33333333333334,1610612742,49,72,2024-04-11T00:57:56Z,2970000,False,-167.0,179.0,1,left,P. Washington 24' 3PT  (8 PTS) (K. Irving 2 AST),"[1629023, 202681]",1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,24.48,Made,,,,,,,,,,8.0,,K. Irving,202681.0,2.0,,,,
302,PT10M33.00S,2024-04-11T00:58:06.1Z,3,REGULAR,3pt,Jump Shot,[],1628389,93.9060446780552,3.431372549019608,1610612748,49,72,2024-04-11T00:58:40Z,2990000,False,-233.0,5.0,1,right,MISS B. Adebayo 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
303,PT10M31.00S,2024-04-11T00:58:08.1Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,49,72,2024-04-11T00:58:40Z,3000000,False,,,0,,L. Doncic REBOUND (Off:1 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Left Corner 3,24+ Left,,,302.0,7.0,6.0,1.0,,,,,,,,,,,,,,
304,PT10M25.00S,2024-04-11T00:58:17.1Z,3,REGULAR,foul,personal,[],1628997,,,1610612742,49,72,2024-04-11T00:58:22Z,3010000,False,,,0,,C. Martin personal FOUL (2 PF),"[1628997, 1629655]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,2.0,0.0,Gafford,1629655.0,,,,,,,,,
306,PT10M13.00S,2024-04-11T00:58:50.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627884,9.543363994743759,48.529411764705884,1610612742,49,74,2024-04-11T01:01:19Z,3030000,False,7.0,37.0,1,left,D. Jones Jr. driving floating Jump Shot (6 PTS) (K. Irving 3 AST),"[1627884, 202681]",1610612742.0,DAL,driving floating,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,3.79,Made,,,,,,,,,,6.0,,K. Irving,202681.0,3.0,,,,
307,PT10M03.00S,2024-04-11T00:58:59.9Z,3,REGULAR,3pt,Jump Shot,[],1629639,65.39093298291722,42.40196078431372,1610612748,49,74,2024-04-11T00:59:24Z,3040000,False,-38.0,273.0,1,right,MISS T. Herro 27' pullup 3PT,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,27.54,Missed,,,,,,,,,,,,,,,,,,
308,PT10M01.00S,2024-04-11T00:59:01.9Z,3,REGULAR,rebound,offensive,[],1631107,,,1610612748,49,74,2024-04-11T00:59:24Z,3050000,False,,,0,,N. Jovic REBOUND (Off:1 Def:2),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Above the Break 3,24+ Center,,,307.0,3.0,2.0,1.0,,,,,,,,,,,,,,
309,PT10M01.00S,2024-04-11T00:59:06.0Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631107,94.40999984741211,50.0,1610612748,51,74,2024-04-11T00:59:29Z,3060000,False,0.0,0.0,1,right,N. Jovic tip Layup (4 PTS),[1631107],1610612748.0,MIA,tip,,,Jovic,N. Jovic,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,4.0,,,,,,,,
310,PT09M36.00S,2024-04-11T00:59:27.4Z,3,REGULAR,2pt,Jump Shot,[],1627884,8.09789750328515,24.019607843137255,1610612742,51,74,2024-04-11T00:59:34Z,3070000,False,130.0,24.0,1,left,MISS D. Jones Jr. 13' pullup Shot,[1627884],1610612742.0,DAL,pullup,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,8-16 Right,13.2,Missed,,,,,,,,,,,,,,,,,,
311,PT09M34.00S,2024-04-11T00:59:29.4Z,3,REGULAR,rebound,defensive,[],202710,,,1610612748,51,74,2024-04-11T01:06:28Z,3080000,False,,,0,,J. Butler REBOUND (Off:1 Def:2),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,,,310.0,3.0,2.0,1.0,,,,,,,,,,,,,,
312,PT09M27.00S,2024-04-11T00:59:35.7Z,3,REGULAR,foul,personal,['3freethrow'],1627884,,,1610612748,51,74,2024-04-11T00:59:47Z,3090000,False,,,0,,D. Jones Jr. shooting personal FOUL (2 PF) (Herro 3 FT),"[1627884, 1629639]",1610612742.0,DAL,shooting,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Center,,,,,,,1627961.0,2.0,0.0,Herro,1629639.0,,,,,,,,,
314,PT09M27.00S,2024-04-11T01:00:09.8Z,3,REGULAR,freethrow,1 of 3,['fastbreak'],1629639,,,1610612748,52,74,2024-04-11T01:01:52Z,3110000,False,,,0,,T. Herro Free Throw 1 of 3 (11 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
315,PT09M27.00S,2024-04-11T01:00:09.8Z,3,REGULAR,freethrow,2 of 3,['fastbreak'],1629639,,,1610612748,53,74,2024-04-11T01:01:52Z,3120000,False,,,0,,T. Herro Free Throw 2 of 3 (12 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
317,PT09M27.00S,2024-04-11T01:00:09.8Z,3,REGULAR,freethrow,3 of 3,['fastbreak'],1629639,,,1610612748,54,74,2024-04-11T01:01:52Z,3130000,False,,,0,,T. Herro Free Throw 3 of 3 (13 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
318,PT09M13.00S,2024-04-11T01:00:53.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,19.136005256241788,62.99019607843137,1610612742,54,76,2024-04-11T01:02:44Z,3140000,False,-65.0,127.0,1,left,L. Doncic 14' fadeaway Jump Shot (21 PTS),[1629029],1610612742.0,DAL,fadeaway,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,14.3,Made,,,,,,,,,,21.0,,,,,,,,
319,PT08M58.00S,2024-04-11T01:01:10.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631107,91.14651773981603,44.6078431372549,1610612748,56,76,2024-04-11T01:03:02Z,3150000,False,-27.0,31.0,1,right,N. Jovic cutting DUNK (6 PTS) (T. Herro 2 AST),"[1631107, 1629639]",1610612748.0,MIA,cutting,,,Jovic,N. Jovic,,,,,Restricted Area,0-8 Center,4.09,Made,,,,,,,,,,6.0,,T. Herro,1629639.0,2.0,,,,
321,PT08M37.00S,2024-04-11T01:01:30.7Z,3,REGULAR,3pt,Jump Shot,[],1629029,33.590670170827856,78.43137254901961,1610612742,56,76,2024-04-11T01:01:36Z,3170000,False,-142.0,263.0,1,left,MISS L. Doncic 29' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,29.92,Missed,,,,,,,,,,,,,,,,,,
322,PT08M35.00S,2024-04-11T01:01:32.7Z,3,REGULAR,rebound,defensive,[],1631107,,,1610612748,56,76,2024-04-11T01:03:21Z,3180000,False,,,0,,N. Jovic REBOUND (Off:1 Def:3),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Above the Break 3,24+ Left Center,,,321.0,4.0,3.0,1.0,,,,,,,,,,,,,,
323,PT08M30.00S,2024-04-11T01:01:37.1Z,3,REGULAR,turnover,lost ball,[],1631107,,,1610612748,56,76,2024-04-11T01:01:41Z,3190000,False,,,0,,N. Jovic lost ball TURNOVER (1 TO),"[1631107, 1627884]",1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,,,,,,Jones Jr.,1627884.0
324,PT08M30.00S,2024-04-11T01:01:37.1Z,3,REGULAR,steal,,[],1627884,,,1610612742,56,76,2024-04-11T01:01:38Z,3200000,False,,,0,,D. Jones Jr. STEAL (1 STL),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
325,PT08M26.00S,2024-04-11T01:01:40.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202681,22.946780551905388,88.97058823529412,1610612742,56,76,2024-04-11T01:01:49Z,3210000,False,-195.0,163.0,1,left,MISS K. Irving 25' running pullup 3PT,[202681],1610612742.0,DAL,running pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,25.42,Missed,,,,,,,,,,,,,,,,,,
326,PT08M23.00S,2024-04-11T01:01:43.8Z,3,REGULAR,rebound,defensive,[],1628997,,,1610612748,56,76,2024-04-11T01:01:49Z,3220000,False,,,0,,C. Martin REBOUND (Off:2 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,325.0,4.0,2.0,2.0,,,,,,,,,,,,,,
328,PT08M12.00S,2024-04-11T01:02:17.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631107,89.17542706964521,44.6078431372549,1610612748,56,76,2024-04-11T01:05:07Z,3240000,False,-27.0,49.0,1,right,MISS N. Jovic driving Layup - blocked,"[1631107, 1629655]",1610612748.0,MIA,driving,,,Jovic,N. Jovic,,,,,In The Paint (Non-RA),0-8 Center,5.62,Missed,,,,,,,,,,,,,,,Gafford,1629655.0,,
329,PT08M12.00S,2024-04-11T01:02:17.4Z,3,REGULAR,block,,[],1629655,,,1610612748,56,76,2024-04-11T01:02:19Z,3250000,False,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
330,PT08M10.00S,2024-04-11T01:02:19.4Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612742,56,76,2024-04-11T01:05:07Z,3260000,False,,,0,,P. Washington REBOUND (Off:1 Def:3),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,328.0,4.0,3.0,1.0,,,,,,,,,,,,,,
331,PT07M55.00S,2024-04-11T01:02:33.4Z,3,REGULAR,3pt,Jump Shot,[],1627884,7.966491458607096,3.6764705882352944,1610612742,56,79,2024-04-11T01:02:42Z,3270000,False,232.0,22.0,1,left,D. Jones Jr. 3PT  (9 PTS) (D. Gafford 3 AST),"[1627884, 1629655]",1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Right Corner 3,24+ Right,23.27,Made,,,,,,,,,,9.0,,D. Gafford,1629655.0,3.0,,,,
333,PT07M38.00S,2024-04-11T01:02:49.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,87.07293035479631,45.588235294117645,1610612748,58,79,2024-04-11T01:03:00Z,3290000,False,-22.0,69.0,1,right,B. Adebayo 7' floating Jump Shot (6 PTS),[1628389],1610612748.0,MIA,floating,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,7.25,Made,,,,,,,,,,6.0,,,,,,,,
335,PT07M13.00S,2024-04-11T01:03:15.0Z,3,REGULAR,3pt,Jump Shot,[],1627884,32.14520367936925,62.00980392156863,1610612742,58,79,2024-04-11T01:03:20Z,3310000,False,-60.0,250.0,1,left,MISS D. Jones Jr. 25' 3PT,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Center,25.68,Missed,,,,,,,,,,,,,,,,,,
336,PT07M09.00S,2024-04-11T01:03:19.0Z,3,REGULAR,rebound,defensive,[],1631107,,,1610612748,58,79,2024-04-11T01:03:20Z,3320000,False,,,0,,N. Jovic REBOUND (Off:1 Def:4),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Above the Break 3,24+ Center,,,335.0,5.0,4.0,1.0,,,,,,,,,,,,,,
