actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
518,PT09M19.00S,2024-02-01T02:25:39.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,91.27792378449409,42.15686274509804,1610612748,97,86,2024-02-01T02:25:56Z,5120000,False,-39.0,29.0,1,right,B. Adebayo alley-oop DUNK (14 PTS) (T. Herro 7 AST),"[1628389, 1629639]",1610612748.0,MIA,alley-oop,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,4.91,Made,14.0,,,,,,,T. Herro,1629639.0,7.0,,,,,,,,
520,PT09M18.00S,2024-02-01T02:25:48.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,97,86,2024-02-01T02:25:48Z,5140000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT09M18.00S,2024-02-01T02:27:33.1Z,4,REGULAR,substitution,out,[],201580,,,1610612758,97,86,2024-02-01T02:28:28Z,5150000,False,,,0,,SUB out: J. McGee,[201580],1610612758.0,SAC,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT09M18.00S,2024-02-01T02:27:33.1Z,4,REGULAR,substitution,in,[],1627734,,,1610612758,97,86,2024-02-01T02:28:28Z,5160000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT08M55.00S,2024-02-01T02:29:06.4Z,4,REGULAR,3pt,Jump Shot,[],1628989,32.670827858081466,30.392156862745097,1610612758,97,86,2024-02-01T02:31:00Z,5170000,False,98.0,255.0,1,left,MISS K. Huerter 27' pullup 3PT,[1628989],1610612758.0,SAC,pullup,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,27.28,Missed,,,,,,,,,,,,,,,,,,
524,PT08M52.00S,2024-02-01T02:29:09.4Z,4,REGULAR,rebound,offensive,[],203084,,,1610612758,97,86,2024-02-01T02:29:16Z,5180000,False,,,0,,H. Barnes REBOUND (Off:2 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,523.0,3.0,1.0,2.0,,,,,,,,,,,
525,PT08M50.00S,2024-02-01T02:29:11.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628368,30.962549277266753,71.07843137254902,1610612758,97,86,2024-02-01T02:31:45Z,5190000,False,-105.0,239.0,1,left,MISS D. Fox 26' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,26.08,Missed,,,,,,,,,,,,,,,,,,
526,PT08M46.00S,2024-02-01T02:29:15.4Z,4,REGULAR,rebound,offensive,[],1626168,,,1610612758,97,86,2024-02-01T02:31:29Z,5200000,False,,,0,,T. Lyles REBOUND (Off:2 Def:2),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,,,,,,525.0,4.0,2.0,2.0,,,,,,,,,,,
527,PT08M41.00S,2024-02-01T02:29:20.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626168,12.302890932982917,43.38235294117647,1610612758,97,88,2024-02-01T02:29:25Z,5210000,False,33.0,63.0,1,left,T. Lyles 7' cutting Layup (5 PTS) (K. Huerter 3 AST),"[1626168, 1628989]",1610612758.0,SAC,cutting,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),0-8 Center,7.13,Made,5.0,,,,,,,K. Huerter,1628989.0,3.0,,,,,,,,
529,PT08M15.00S,2024-02-01T02:29:46.0Z,4,REGULAR,2pt,Jump Shot,[],1626196,89.30683311432325,23.284313725490197,1610612748,97,88,2024-02-01T02:33:40Z,5230000,False,-134.0,48.0,1,right,MISS J. Richardson 14' step back Shot,[1626196],1610612748.0,MIA,step back,,,Richardson,J. Richardson,,,,,Mid-Range,8-16 Left,14.2,Missed,,,,,,,,,,,,,,,,,,
530,PT08M13.00S,2024-02-01T02:29:48.0Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,97,88,2024-02-01T02:29:49Z,5240000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:10),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,,,,,,529.0,13.0,10.0,3.0,,,,,,,,,,,
531,PT07M56.00S,2024-02-01T02:30:05.8Z,4,REGULAR,3pt,Jump Shot,[],1628368,22.158344283837057,90.68627450980392,1610612758,97,88,2024-02-01T02:30:10Z,5250000,False,-203.0,156.0,1,left,MISS D. Fox 25' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,25.62,Missed,,,,,,,,,,,,,,,,,,
532,PT07M51.00S,2024-02-01T02:30:10.8Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,97,88,2024-02-01T02:30:10Z,5260000,False,,,0,,T. Herro REBOUND (Off:1 Def:7),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,,,531.0,8.0,7.0,1.0,,,,,,,,,,,
533,PT07M49.00S,2024-02-01T02:30:15.0Z,4,REGULAR,foul,personal,[],1628368,,,1610612748,97,88,2024-02-01T02:30:24Z,5270000,False,,,0,,D. Fox personal FOUL (3 PF),"[1628368, 1629639]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,,2530.0,,,,,,,,,3.0,0.0,Herro,1629639.0,,,,
535,PT07M49.00S,2024-02-01T02:30:21.1Z,4,REGULAR,substitution,out,[],1631170,,,1610612748,97,88,2024-02-01T02:30:36Z,5290000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT07M49.00S,2024-02-01T02:30:21.1Z,4,REGULAR,substitution,out,[],1628989,,,1610612748,97,88,2024-02-01T02:30:36Z,5300000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT07M49.00S,2024-02-01T02:30:21.1Z,4,REGULAR,substitution,in,[],202710,,,1610612748,97,88,2024-02-01T02:30:36Z,5310000,False,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M49.00S,2024-02-01T02:30:21.1Z,4,REGULAR,substitution,in,[],1631099,,,1610612748,97,88,2024-02-01T02:30:36Z,5320000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M41.00S,2024-02-01T02:30:48.1Z,4,REGULAR,2pt,Jump Shot,[],1629639,94.03745072273325,75.24509803921569,1610612748,97,88,2024-02-01T02:31:07Z,5330000,False,126.0,4.0,1,right,MISS T. Herro 12' floating Shot,[1629639],1610612748.0,MIA,floating,,,Herro,T. Herro,,,,,Mid-Range,8-16 Right,12.62,Missed,,,,,,,,,,,,,,,,,,
540,PT07M39.00S,2024-02-01T02:30:50.1Z,4,REGULAR,rebound,defensive,[],203084,,,1610612758,97,88,2024-02-01T02:30:54Z,5340000,False,,,0,,H. Barnes REBOUND (Off:2 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Right,,,,,,539.0,4.0,2.0,2.0,,,,,,,,,,,
541,PT07M33.00S,2024-02-01T02:30:58.8Z,4,REGULAR,turnover,out-of-bounds,[],1627734,,,1610612758,97,88,2024-02-01T02:31:07Z,5350000,False,,,0,,D. Sabonis lost ball out-of-bounds TURNOVER (1 TO),[1627734],1610612758.0,SAC,lost ball,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,,,,2530.0,1.0,,,,,,,,,,,,,,,
542,PT07M19.00S,2024-02-01T02:31:16.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628389,81.68528252299606,54.90196078431373,1610612748,99,88,2024-02-01T02:31:19Z,5360000,False,25.0,120.0,1,right,B. Adebayo 12' pullup Jump Shot (16 PTS) (T. Herro 8 AST),"[1628389, 1629639]",1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,12.22,Made,16.0,,,,,,,T. Herro,1629639.0,8.0,,,,,,,,
544,PT07M03.00S,2024-02-01T02:31:32.1Z,4,REGULAR,2pt,Jump Shot,[],1627734,25.706307490144546,44.11764705882353,1610612758,99,88,2024-02-01T02:31:36Z,5380000,False,29.0,189.0,1,left,MISS D. Sabonis 19' Jump Shot,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,19.14,Missed,,,,,,,,,,,,,,,,,,
545,PT07M00.00S,2024-02-01T02:31:35.1Z,4,REGULAR,rebound,defensive,[],202710,,,1610612748,99,88,2024-02-01T02:31:36Z,5390000,False,,,0,,J. Butler REBOUND (Off:1 Def:5),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,16-24 Center,,,,,,544.0,6.0,5.0,1.0,,,,,,,,,,,
546,PT06M51.00S,2024-02-01T02:31:47.0Z,4,REGULAR,foul,personal,['2freethrow'],1631099,,,1610612748,99,88,2024-02-01T02:31:55Z,5400000,False,,,0,,K. Murray shooting personal FOUL (4 PF) (Herro 2 FT),"[1631099, 1629639]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,203592.0,,,,,,,,,4.0,0.0,Herro,1629639.0,,,,
548,PT06M51.00S,2024-02-01T02:32:14.5Z,4,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,99,88,2024-02-01T02:32:14Z,5420000,False,,,0,,MISS T. Herro Free Throw 1 of 2,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
549,PT06M51.00S,2024-02-01T02:32:14.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,99,88,2024-02-01T02:32:14Z,5430000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,548.0,,,,,,,,,,,,,,
550,PT06M51.00S,2024-02-01T02:32:28.7Z,4,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,99,88,2024-02-01T02:32:28Z,5440000,False,,,0,,MISS T. Herro Free Throw 2 of 2,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
551,PT06M48.00S,2024-02-01T02:32:30.5Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,99,88,2024-02-01T02:32:30Z,5450000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:11),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,550.0,14.0,11.0,3.0,,,,,,,,,,,
552,PT06M35.00S,2024-02-01T02:32:46.4Z,4,REGULAR,foul,personal,[],1628997,,,1610612758,99,88,2024-02-01T02:32:52Z,5460000,False,,,0,,C. Martin personal FOUL (1 PF),"[1628997, 1627734]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,203592.0,,,,,,,,,1.0,0.0,Sabonis,1627734.0,,,,
554,PT06M23.00S,2024-02-01T02:33:16.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,13.485545335085414,59.55882352941176,1610612758,99,90,2024-02-01T02:34:01Z,5480000,False,-48.0,74.0,1,left,D. Fox 8' pullup Jump Shot (12 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Left,8.83,Made,12.0,,,,,,,,,,,,,,,,,
555,PT06M01.00S,2024-02-01T02:33:38.7Z,4,REGULAR,3pt,Jump Shot,[],1628997,74.85216819973719,12.5,1610612748,99,90,2024-02-01T02:33:42Z,5490000,False,-188.0,184.0,1,right,MISS C. Martin 26' 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,26.26,Missed,,,,,,,,,,,,,,,,,,
556,PT06M01.00S,2024-02-01T02:33:38.7Z,4,REGULAR,rebound,defensive,[],203084,,,1610612758,99,90,2024-02-01T02:33:53Z,5500000,False,,,0,,H. Barnes REBOUND (Off:2 Def:3),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,555.0,5.0,3.0,2.0,,,,,,,,,,,
557,PT05M43.00S,2024-02-01T02:33:56.7Z,4,REGULAR,2pt,Jump Shot,[],203084,5.601182654402102,21.07843137254902,1610612758,99,90,2024-02-01T02:35:32Z,5510000,False,145.0,0.0,1,left,MISS H. Barnes 14' turnaround fadeaway Shot,[203084],1610612758.0,SAC,turnaround fadeaway,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Right,14.46,Missed,,,,,,,,,,,,,,,,,,
558,PT05M43.00S,2024-02-01T02:33:56.7Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612758,99,90,2024-02-01T02:34:03Z,5520000,False,,,0,,D. Sabonis REBOUND (Off:4 Def:11),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Right,,,,,,557.0,15.0,11.0,4.0,,,,,,,,,,,
559,PT05M41.00S,2024-02-01T02:34:00.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,10.068988173455978,49.754901960784316,1610612758,99,92,2024-02-01T02:38:13Z,5530000,False,1.0,42.0,1,left,D. Sabonis putback Layup (16 PTS),[1627734],1610612758.0,SAC,putback,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,4.21,Made,16.0,,,,,,,,,,,,,,,,,
560,PT05M41.00S,2024-02-01T02:34:04.2Z,4,REGULAR,foul,personal,['1freethrow'],1626196,,,1610612758,99,92,2024-02-01T02:34:44Z,5540000,False,,,0,,J. Richardson loose ball personal FOUL (2 PF) (Sabonis 1 FT),"[1626196, 1627734]",1610612748.0,MIA,loose ball,,,Richardson,J. Richardson,,,,,Restricted Area,0-8 Center,,,,2530.0,,,,,,,,,2.0,0.0,Sabonis,1627734.0,,,,
562,PT05M41.00S,2024-02-01T02:34:14.1Z,4,REGULAR,substitution,out,[],1628389,,,1610612758,99,92,2024-02-01T02:34:44Z,5560000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT05M41.00S,2024-02-01T02:34:14.1Z,4,REGULAR,substitution,out,[],1629639,,,1610612758,99,92,2024-02-01T02:34:44Z,5570000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT05M41.00S,2024-02-01T02:34:14.1Z,4,REGULAR,substitution,out,[],1626168,,,1610612758,99,92,2024-02-01T02:34:44Z,5580000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT05M41.00S,2024-02-01T02:34:14.1Z,4,REGULAR,substitution,in,[],201567,,,1610612758,99,92,2024-02-01T02:34:44Z,5590000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT05M41.00S,2024-02-01T02:34:14.1Z,4,REGULAR,substitution,in,[],1626179,,,1610612758,99,92,2024-02-01T02:34:44Z,5600000,False,,,0,,SUB in: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT05M41.00S,2024-02-01T02:34:14.1Z,4,REGULAR,substitution,in,[],1628989,,,1610612758,99,92,2024-02-01T02:34:44Z,5610000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT05M41.00S,2024-02-01T02:35:25.1Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1627734,,,1610612758,99,93,2024-02-01T02:35:25Z,5620000,False,,,0,,D. Sabonis Free Throw 1 of 1 (17 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
569,PT05M20.00S,2024-02-01T02:35:43.1Z,4,REGULAR,2pt,Jump Shot,[],202710,85.89027595269383,14.950980392156863,1610612748,101,93,2024-02-01T02:35:46Z,5630000,False,-175.0,80.0,1,right,J. Butler 19' step back Jump Shot (25 PTS),[202710],1610612748.0,MIA,step back,,,Butler,J. Butler,,,,,Mid-Range,16-24 Left,19.26,Made,25.0,,,,,,,,,,,,,,,,,
571,PT05M08.00S,2024-02-01T02:35:55.4Z,4,REGULAR,3pt,Jump Shot,[],1631099,27.54599211563732,17.892156862745097,1610612758,101,93,2024-02-01T02:36:04Z,5650000,False,161.0,206.0,1,left,MISS K. Murray 26' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,26.15,Missed,,,,,,,,,,,,,,,,,,
572,PT05M05.00S,2024-02-01T02:35:58.4Z,4,REGULAR,rebound,defensive,[],201567,,,1610612748,101,93,2024-02-01T02:36:04Z,5660000,False,,,0,,K. Love REBOUND (Off:1 Def:2),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Right Center,,,,,,571.0,3.0,2.0,1.0,,,,,,,,,,,
573,PT05M04.00S,2024-02-01T02:36:00.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631099,,,1610612748,101,93,2024-02-01T02:36:12Z,5670000,False,,,0,,K. Murray shooting personal FOUL (5 PF) (Butler 2 FT),"[1631099, 202710]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,2530.0,,,,,,,,,5.0,0.0,Butler,202710.0,,,,
575,PT05M04.00S,2024-02-01T02:36:31.8Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],202710,,,1610612748,102,93,2024-02-01T02:36:31Z,5690000,False,,,0,,J. Butler Free Throw 1 of 2 (26 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
576,PT05M04.00S,2024-02-01T02:36:32.6Z,4,REGULAR,substitution,out,[],201567,,,1610612748,102,93,2024-02-01T02:36:35Z,5700000,False,,,0,,SUB out: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT05M04.00S,2024-02-01T02:36:32.6Z,4,REGULAR,substitution,in,[],1628389,,,1610612748,102,93,2024-02-01T02:36:35Z,5710000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT05M04.00S,2024-02-01T02:36:48.9Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],202710,,,1610612748,103,93,2024-02-01T02:36:48Z,5720000,False,,,0,,J. Butler Free Throw 2 of 2 (27 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
579,PT04M43.00S,2024-02-01T02:37:13.2Z,4,REGULAR,3pt,Jump Shot,[],1628989,9.411957950065702,1.715686274509804,1610612758,103,93,2024-02-01T02:37:17Z,5730000,False,241.0,36.0,1,left,MISS K. Huerter 24' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Right Corner 3,24+ Right,24.41,Missed,,,,,,,,,,,,,,,,,,
580,PT04M40.00S,2024-02-01T02:37:16.2Z,4,REGULAR,rebound,defensive,[],202710,,,1610612748,103,93,2024-02-01T02:37:17Z,5740000,False,,,0,,J. Butler REBOUND (Off:1 Def:6),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Right Corner 3,24+ Right,,,,,,579.0,7.0,6.0,1.0,,,,,,,,,,,
581,PT04M28.00S,2024-02-01T02:37:27.8Z,4,REGULAR,3pt,Jump Shot,[],1626196,70.12155059132719,24.754901960784316,1610612748,106,93,2024-02-01T02:37:33Z,5750000,False,-126.0,228.0,1,right,J. Richardson 26' 3PT  (19 PTS) (T. Rozier 10 AST),"[1626196, 1626179]",1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,26.09,Made,19.0,,,,,,,T. Rozier,1626179.0,10.0,,,,,,,,
583,PT04M14.00S,2024-02-01T02:37:43.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628997,,,1610612758,106,93,2024-02-01T02:37:50Z,5770000,False,,,0,,C. Martin shooting personal FOUL (2 PF) (Sabonis 2 FT),"[1628997, 1627734]",1610612748.0,MIA,shooting,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,203592.0,,,,,,,,,2.0,0.0,Sabonis,1627734.0,,,,
585,PT04M14.00S,2024-02-01T02:38:17.8Z,4,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,106,94,2024-02-01T02:38:17Z,5790000,False,,,0,,D. Sabonis Free Throw 1 of 2 (18 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
586,PT04M14.00S,2024-02-01T02:38:39.9Z,4,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,106,95,2024-02-01T02:38:39Z,5800000,False,,,0,,D. Sabonis Free Throw 2 of 2 (19 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
587,PT03M59.00S,2024-02-01T02:38:56.5Z,4,REGULAR,3pt,Jump Shot,[],1626179,91.93495400788436,3.1862745098039214,1610612748,106,95,2024-02-01T02:39:01Z,5810000,False,-234.0,23.0,1,right,MISS T. Rozier step back 3PT,[1626179],1610612748.0,MIA,step back,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,23.53,Missed,,,,,,,,,,,,,,,,,,
588,PT03M56.00S,2024-02-01T02:38:59.5Z,4,REGULAR,rebound,defensive,[],1628368,,,1610612758,106,95,2024-02-01T02:39:33Z,5820000,False,,,0,,D. Fox REBOUND (Off:0 Def:5),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Left Corner 3,24+ Left,,,,,,587.0,5.0,5.0,0.0,,,,,,,,,,,
589,PT03M51.00S,2024-02-01T02:39:07.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628997,,,1610612758,106,95,2024-02-01T02:39:19Z,5830000,False,,,0,,C. Martin shooting personal FOUL (3 PF) (Fox 2 FT),"[1628997, 1628368]",1610612748.0,MIA,shooting,,,Martin,C. Martin,,,,,Mid-Range,16-24 Center,,,,203592.0,,,,,,,,,3.0,0.0,Fox,1628368.0,,,,
591,PT03M51.00S,2024-02-01T02:39:33.9Z,4,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,106,96,2024-02-01T02:39:56Z,5850000,False,,,0,,D. Fox Free Throw 1 of 2 (13 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
592,PT03M51.00S,2024-02-01T02:39:33.9Z,4,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,106,96,2024-02-01T02:39:56Z,5860000,False,,,0,,MISS D. Fox Free Throw 2 of 2,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
593,PT03M48.00S,2024-02-01T02:39:36.9Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,106,96,2024-02-01T02:39:56Z,5870000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,592.0,8.0,7.0,1.0,,,,,,,,,,,
594,PT03M44.00S,2024-02-01T02:40:04.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,106,96,2024-02-01T02:40:04Z,5880000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT03M33.00S,2024-02-01T02:42:04.2Z,4,REGULAR,3pt,Jump Shot,[],1626179,75.77201051248358,12.009803921568627,1610612748,106,96,2024-02-01T02:42:09Z,5890000,False,-190.0,175.0,1,right,MISS T. Rozier 25' 3PT,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,25.84,Missed,,,,,,,,,,,,,,,,,,
596,PT03M31.00S,2024-02-01T02:42:06.2Z,4,REGULAR,rebound,offensive,[],1628389,,,1610612748,106,96,2024-02-01T02:42:09Z,5900000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,595.0,9.0,7.0,2.0,,,,,,,,,,,
597,PT03M20.00S,2024-02-01T02:42:21.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202710,69.72733245729303,12.254901960784313,1610612748,106,96,2024-02-01T02:42:44Z,5910000,False,-189.0,232.0,1,right,MISS J. Butler 29' pullup 3PT,[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,29.91,Missed,,,,,,,,,,,,,,,,,,
598,PT03M19.00S,2024-02-01T02:42:22.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,106,96,2024-02-01T02:42:44Z,5920000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,597.0,,,,,,,,,,,,,,
599,PT03M18.00S,2024-02-01T02:42:26.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612748,106,96,2024-02-01T02:42:34Z,5930000,False,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,8-16 Right,,,,203592.0,,,,,,,,,,,,,,,,
600,PT03M08.00S,2024-02-01T02:42:46.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203084,12.171484888304862,1.9607843137254901,1610612758,106,96,2024-02-01T02:42:52Z,5940000,False,240.0,62.0,1,left,MISS H. Barnes 24' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,24.8,Missed,,,,,,,,,,,,,,,,,,
