actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
251,PT05M17.00S,2024-01-25T01:24:59.9Z,2,REGULAR,turnover,out-of-bounds,[],1628991,,,1610612763,33,34,2024-01-25T01:25:05Z,2430000,False,,,0,,J. Jackson Jr. bad pass out-of-bounds TURNOVER (2 TO),[1628991],1610612763.0,MEM,bad pass,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Center,,,,,,,,,,1627541.0,2.0,,,,,,,,,
252,PT05M17.00S,2024-01-25T01:25:04.6Z,2,REGULAR,substitution,out,[],1629723,,,1610612748,33,34,2024-01-25T01:25:13Z,2440000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M17.00S,2024-01-25T01:25:04.6Z,2,REGULAR,substitution,in,[],1630533,,,1610612748,33,34,2024-01-25T01:25:13Z,2450000,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M00.00S,2024-01-25T01:25:30.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629639,76.03482260183968,53.92156862745098,1610612748,33,34,2024-01-25T01:25:34Z,2460000,False,20.0,173.0,1,right,MISS T. Herro 17' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,Mid-Range,16-24 Center,17.39,Missed,,,,,,,,,,,,,,,,,,
255,PT04M59.00S,2024-01-25T01:25:32.6Z,2,REGULAR,rebound,offensive,[],202710,,,1610612748,33,34,2024-01-25T01:25:32Z,2470000,False,,,0,,J. Butler REBOUND (Off:2 Def:0),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,16-24 Center,,,,,254.0,2.0,0.0,2.0,,,,,,,,,,,,
257,PT04M55.00S,2024-01-25T01:25:46.9Z,2,REGULAR,turnover,backcourt,[],202710,,,1610612748,33,34,2024-01-25T01:30:05Z,2490000,False,,,0,,J. Butler backcourt TURNOVER (2 TO),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Center,,,,,,,,,,2882.0,2.0,,,,,,,,,
258,PT04M45.00S,2024-01-25T01:26:07.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630533,27.020367936925098,17.15686274509804,1610612763,33,34,2024-01-25T01:26:13Z,2500000,False,164.0,201.0,1,left,MISS Z. Williams 25' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,25.99,Missed,,,,,,,,,,,,,,,,,,
259,PT04M41.00S,2024-01-25T01:26:11.2Z,2,REGULAR,rebound,defensive,[],1629639,,,1610612748,33,34,2024-01-25T01:28:09Z,2510000,False,,,0,,T. Herro REBOUND (Off:0 Def:5),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,,,258.0,5.0,5.0,0.0,,,,,,,,,,,,
260,PT04M33.00S,2024-01-25T01:26:19.6Z,2,REGULAR,3pt,Jump Shot,[],202710,90.3580814717477,95.83333333333334,1610612748,36,34,2024-01-25T01:26:26Z,2520000,False,229.0,38.0,1,right,J. Butler 3PT  (9 PTS) (T. Rozier 1 AST),"[202710, 1626179]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Right Corner 3,24+ Right,23.23,Made,,,,,,,9.0,,,,,T. Rozier,1626179.0,1.0,,,,
262,PT04M10.00S,2024-01-25T01:26:41.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631246,6.783837056504599,51.9607843137255,1610612763,36,36,2024-01-25T01:26:45Z,2540000,False,-10.0,11.0,1,left,V. Williams Jr. driving Layup (10 PTS) (G. Jackson 2 AST),"[1631246, 1641713]",1610612763.0,MEM,driving,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,,,10.0,,,,,G. Jackson,1641713.0,2.0,,,,
264,PT03M54.00S,2024-01-25T01:26:57.9Z,2,REGULAR,turnover,bad pass,[],1629639,,,1610612748,36,36,2024-01-25T01:27:03Z,2560000,False,,,0,,T. Herro bad pass TURNOVER (4 TO),"[1629639, 1630533]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,4.0,Williams,1630533.0,,,,,,,
265,PT03M54.00S,2024-01-25T01:26:57.9Z,2,REGULAR,steal,,[],1630533,,,1610612763,36,36,2024-01-25T01:27:00Z,2570000,False,,,0,,Z. Williams STEAL (1 STL),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
266,PT03M48.00S,2024-01-25T01:27:04.0Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1641713,10.068988173455978,0.9803921568627451,1610612763,36,39,2024-01-25T01:32:05Z,2580000,False,245.0,42.0,1,left,G. Jackson 24' 3PT running (6 PTS) (J. Gilyard 2 AST),"[1641713, 1631367]",1610612763.0,MEM,running,,,Jackson,G. Jackson,,,,,Right Corner 3,24+ Right,24.87,Made,,,,,,,6.0,,,,,J. Gilyard,1631367.0,2.0,,,,
268,PT03M33.00S,2024-01-25T01:27:19.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,92.19776609724047,43.872549019607845,1610612748,36,39,2024-01-25T01:27:25Z,2600000,False,-31.0,21.0,1,right,MISS T. Rozier driving floating Shot,[1626179],1610612748.0,MIA,driving floating,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,3.7,Missed,,,,,,,,,,,,,,,,,,
269,PT03M29.00S,2024-01-25T01:27:23.4Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,36,39,2024-01-25T01:27:25Z,2610000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,268.0,3.0,3.0,0.0,,,,,,,,,,,,
270,PT03M25.00S,2024-01-25T01:27:27.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631246,30.17411300919842,71.32352941176471,1610612763,36,42,2024-01-25T01:33:13Z,2620000,False,-107.0,231.0,1,left,V. Williams Jr. 25' 3PT running (13 PTS) (J. Gilyard 3 AST),"[1631246, 1631367]",1610612763.0,MEM,running,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Left Center,25.45,Made,,,,,,,13.0,,,,,J. Gilyard,1631367.0,3.0,,,,
272,PT03M24.00S,2024-01-25T01:27:35.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,36,42,2024-01-25T01:27:35Z,2640000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M24.00S,2024-01-25T01:29:06.9Z,2,REGULAR,substitution,out,[],1626179,,,1610612748,36,42,2024-01-25T01:30:35Z,2650000,False,,,0,,SUB out: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M24.00S,2024-01-25T01:29:06.9Z,2,REGULAR,substitution,out,[],1628418,,,1610612748,36,42,2024-01-25T01:30:35Z,2660000,False,,,0,,SUB out: T. Bryant,[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M24.00S,2024-01-25T01:29:06.9Z,2,REGULAR,substitution,in,[],1626196,,,1610612748,36,42,2024-01-25T01:30:35Z,2670000,False,,,0,,SUB in: J. Richardson,[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M24.00S,2024-01-25T01:29:06.9Z,2,REGULAR,substitution,in,[],1628389,,,1610612748,36,42,2024-01-25T01:30:35Z,2680000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M06.00S,2024-01-25T01:30:52.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631246,,,1610612748,36,42,2024-01-25T01:31:07Z,2690000,False,,,0,,V. Williams Jr. shooting personal FOUL (3 PF) (Adebayo 2 FT),"[1631246, 1628389]",1610612763.0,MEM,shooting,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,1629178.0,,,,,,,3.0,0.0,Adebayo,1628389.0
279,PT03M06.00S,2024-01-25T01:31:22.6Z,2,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,37,42,2024-01-25T01:31:49Z,2710000,False,,,0,,B. Adebayo Free Throw 1 of 2 (5 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
280,PT03M06.00S,2024-01-25T01:31:23.9Z,2,REGULAR,substitution,out,[],1631246,,,1610612748,37,42,2024-01-25T01:31:29Z,2720000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M06.00S,2024-01-25T01:31:23.9Z,2,REGULAR,substitution,in,[],1631223,,,1610612748,37,42,2024-01-25T01:31:29Z,2730000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M06.00S,2024-01-25T01:31:22.6Z,2,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,37,42,2024-01-25T01:31:49Z,2740000,False,,,0,,MISS B. Adebayo Free Throw 2 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
283,PT03M03.00S,2024-01-25T01:31:25.6Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612763,37,42,2024-01-25T01:31:49Z,2750000,False,,,0,,Z. Williams REBOUND (Off:0 Def:4),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,282.0,4.0,4.0,0.0,,,,,,,,,,,,
284,PT02M51.00S,2024-01-25T01:32:00.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641713,5.995400788436268,47.794117647058826,1610612763,37,44,2024-01-25T01:32:07Z,2760000,False,11.0,4.0,1,left,G. Jackson cutting Layup (8 PTS) (J. Gilyard 4 AST),"[1641713, 1631367]",1610612763.0,MEM,cutting,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,1.17,Made,,,,,,,8.0,,,,,J. Gilyard,1631367.0,4.0,,,,
286,PT02M39.00S,2024-01-25T01:32:13.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626196,88.51839684625493,38.23529411764706,1610612748,39,44,2024-01-25T01:32:18Z,2780000,False,-59.0,55.0,1,right,J. Richardson 8' turnaround Jump Shot (6 PTS),[1626196],1610612748.0,MIA,turnaround,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),8-16 Left,8.08,Made,,,,,,,6.0,,,,,,,,,,,
287,PT02M24.00S,2024-01-25T01:32:28.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630533,7.440867279894875,48.28431372549019,1610612763,39,44,2024-01-25T01:32:33Z,2790000,False,9.0,17.0,1,left,MISS Z. Williams driving Layup,[1630533],1610612763.0,MEM,driving,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,1.94,Missed,,,,,,,,,,,,,,,,,,
288,PT02M22.00S,2024-01-25T01:32:30.1Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,39,44,2024-01-25T01:32:33Z,2800000,False,,,0,,J. Butler REBOUND (Off:2 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,287.0,3.0,1.0,2.0,,,,,,,,,,,,
289,PT02M18.00S,2024-01-25T01:32:34.8Z,2,REGULAR,3pt,Jump Shot,[],1628997,94.95729303547962,1.4705882352941175,1610612748,39,44,2024-01-25T01:35:23Z,2810000,False,-243.0,-5.0,1,right,MISS C. Martin 24' 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,24.27,Missed,,,,,,,,,,,,,,,,,,
290,PT02M13.00S,2024-01-25T01:32:39.8Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,39,44,2024-01-25T01:32:40Z,2820000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:4),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Left Corner 3,24+ Left,,,,,289.0,4.0,4.0,0.0,,,,,,,,,,,,
291,PT02M07.00S,2024-01-25T01:32:44.8Z,2,REGULAR,3pt,Jump Shot,[],1631223,28.465834428383708,12.5,1610612763,39,44,2024-01-25T01:32:50Z,2830000,False,188.0,215.0,1,left,MISS D. Roddy 28' 3PT,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,28.53,Missed,,,,,,,,,,,,,,,,,,
292,PT02M04.00S,2024-01-25T01:32:47.5Z,2,REGULAR,rebound,offensive,[],1630533,,,1610612763,39,44,2024-01-25T01:32:47Z,2840000,False,,,0,,Z. Williams REBOUND (Off:1 Def:4),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,,,,,291.0,5.0,4.0,1.0,,,,,,,,,,,,
293,PT02M03.00S,2024-01-25T01:32:49.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630533,6.652431011826544,49.26470588235294,1610612763,39,44,2024-01-25T01:32:54Z,2850000,False,4.0,10.0,1,left,MISS Z. Williams putback Layup - blocked,"[1630533, 1626196]",1610612763.0,MEM,putback,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,1.07,Missed,Richardson,1626196.0,,,,,,,,,,,,,,,,
294,PT02M03.00S,2024-01-25T01:32:49.0Z,2,REGULAR,block,,[],1626196,,,1610612763,39,44,2024-01-25T01:32:51Z,2860000,False,,,0,,J. Richardson BLOCK (1 BLK),[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
295,PT02M03.00S,2024-01-25T01:32:49.0Z,2,REGULAR,rebound,defensive,[],1626196,,,1610612748,39,44,2024-01-25T01:32:54Z,2870000,False,,,0,,J. Richardson REBOUND (Off:0 Def:2),[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,Restricted Area,0-8 Center,,,,,293.0,2.0,2.0,0.0,,,,,,,,,,,,
296,PT01M48.00S,2024-01-25T01:33:03.7Z,2,REGULAR,3pt,Jump Shot,[],1626196,69.99014454664915,22.54901960784314,1610612748,39,44,2024-01-25T01:33:11Z,2880000,False,-137.0,230.0,1,right,MISS J. Richardson 26' 3PT,[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,26.75,Missed,,,,,,,,,,,,,,,,,,
297,PT01M47.00S,2024-01-25T01:33:04.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,39,44,2024-01-25T01:33:11Z,2890000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,296.0,,,,,,,,,,,,,,,
299,PT01M47.00S,2024-01-25T01:33:12.5Z,2,REGULAR,substitution,out,[],1630533,,,1610612763,39,44,2024-01-25T01:33:15Z,2910000,False,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT01M47.00S,2024-01-25T01:33:12.5Z,2,REGULAR,substitution,in,[],1629723,,,1610612763,39,44,2024-01-25T01:33:15Z,2920000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT01M35.00S,2024-01-25T01:33:33.2Z,2,REGULAR,3pt,Jump Shot,[],1641713,6.389618922470433,96.32352941176471,1610612763,39,47,2024-01-25T01:33:38Z,2930000,False,-232.0,8.0,1,left,G. Jackson 3PT  (11 PTS) (J. Gilyard 5 AST),"[1641713, 1631367]",1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Left Corner 3,24+ Left,23.17,Made,,,,,,,11.0,,,,,J. Gilyard,1631367.0,5.0,,,,
303,PT01M21.00S,2024-01-25T01:33:48.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,89.96386333771353,57.107843137254896,1610612748,41,47,2024-01-25T01:33:52Z,2950000,False,36.0,42.0,1,right,T. Herro driving floating Jump Shot (7 PTS) (B. Adebayo 3 AST),"[1629639, 1628389]",1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,5.48,Made,,,,,,,7.0,,,,,B. Adebayo,1628389.0,3.0,,,,
304,PT01M00.00S,2024-01-25T01:34:07.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,11.645860709592641,47.549019607843135,1610612763,41,47,2024-01-25T01:34:15Z,2960000,False,12.0,57.0,1,left,MISS J. Jackson Jr. driving floating Shot,[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.83,Missed,,,,,,,,,,,,,,,,,,
305,PT00M56.80S,2024-01-25T01:34:11.1Z,2,REGULAR,rebound,offensive,[],1629723,,,1610612763,41,47,2024-01-25T01:34:15Z,2970000,False,,,0,,J. Konchar REBOUND (Off:3 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,,,,,304.0,6.0,3.0,3.0,,,,,,,,,,,,
306,PT00M56.80S,2024-01-25T01:34:14.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629723,5.590000152587891,50.0,1610612763,41,49,2024-01-25T01:34:14Z,2980000,False,0.0,0.0,1,left,J. Konchar tip Layup (7 PTS),[1629723],1610612763.0,MEM,tip,,,Konchar,J. Konchar,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,7.0,,,,,,,,,,,
307,PT00M44.70S,2024-01-25T01:34:26.4Z,2,REGULAR,3pt,Jump Shot,[],202710,93.24901445466492,95.83333333333334,1610612748,41,49,2024-01-25T01:34:33Z,2990000,False,229.0,11.0,1,right,MISS J. Butler 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Right Corner 3,24+ Right,22.95,Missed,,,,,,,,,,,,,,,,,,
308,PT00M41.10S,2024-01-25T01:34:30.0Z,2,REGULAR,rebound,defensive,[],1641713,,,1610612763,41,49,2024-01-25T01:34:33Z,3000000,False,,,0,,G. Jackson REBOUND (Off:0 Def:1),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Right Corner 3,24+ Right,,,,,307.0,1.0,1.0,0.0,,,,,,,,,,,,
309,PT00M34.00S,2024-01-25T01:34:39.1Z,2,REGULAR,turnover,out-of-bounds,[],1631367,,,1610612763,41,49,2024-01-25T01:34:45Z,3010000,False,,,0,,J. Gilyard bad pass out-of-bounds TURNOVER (2 TO),[1631367],1610612763.0,MEM,bad pass,,,Gilyard,J. Gilyard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1627541.0,2.0,,,,,,,,,
310,PT00M23.60S,2024-01-25T01:34:57.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631223,,,1610612748,41,49,2024-01-25T01:35:04Z,3020000,False,,,0,,D. Roddy personal FOUL (1 PF) (Adebayo 2 FT),"[1631223, 1628389]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,1629178.0,,,,,,,1.0,0.0,Adebayo,1628389.0
312,PT00M23.60S,2024-01-25T01:35:30.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628389,,,1610612748,42,49,2024-01-25T01:35:30Z,3040000,False,,,0,,B. Adebayo Free Throw 1 of 2 (6 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
313,PT00M23.60S,2024-01-25T01:35:31.4Z,2,REGULAR,substitution,out,[],1626196,,,1610612748,42,49,2024-01-25T01:35:35Z,3050000,False,,,0,,SUB out: J. Richardson,[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M23.60S,2024-01-25T01:35:31.4Z,2,REGULAR,substitution,in,[],1629312,,,1610612748,42,49,2024-01-25T01:35:35Z,3060000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M23.60S,2024-01-25T01:35:30.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628389,,,1610612748,42,49,2024-01-25T01:35:57Z,3070000,False,,,0,,MISS B. Adebayo Free Throw 2 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
316,PT00M22.00S,2024-01-25T01:35:32.0Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,42,49,2024-01-25T01:35:57Z,3080000,False,,,0,,J. Konchar REBOUND (Off:3 Def:4),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,315.0,7.0,4.0,3.0,,,,,,,,,,,,
317,PT00M03.50S,2024-01-25T01:36:18.7Z,2,REGULAR,turnover,out-of-bounds,[],1631223,,,1610612763,42,49,2024-01-25T01:36:24Z,3090000,False,,,0,,D. Roddy step out-of-bounds TURNOVER (2 TO),[1631223],1610612763.0,MEM,step,,,Roddy,D. Roddy,,,,,Mid-Range,8-16 Right,,,,,,,,,,1629178.0,2.0,,,,,,,,,
318,PT00M01.30S,2024-01-25T01:36:37.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628389,69.20170827858082,15.196078431372548,1610612748,42,49,2024-01-25T01:37:21Z,3100000,False,-174.0,237.0,1,right,MISS B. Adebayo 29' pullup 3PT,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,29.4,Missed,,,,,,,,,,,,,,,,,,
319,PT00M00.10S,2024-01-25T01:36:38.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,42,49,2024-01-25T01:37:21Z,3110000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,318.0,,,,,,,,,,,,,,,
320,PT00M00.00S,2024-01-25T01:36:42.0Z,2,REGULAR,period,end,[],0,,,1610612748,42,49,2024-01-25T01:36:42Z,3120000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2024-01-25T01:37:39.1Z,3,REGULAR,substitution,out,['startperiod'],1628997,,,1610612748,42,49,2024-01-25T01:52:00Z,3130000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2024-01-25T01:37:39.1Z,3,REGULAR,substitution,out,['startperiod'],1641713,,,1610612748,42,49,2024-01-25T01:52:00Z,3140000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2024-01-25T01:37:39.1Z,3,REGULAR,substitution,in,['startperiod'],1626196,,,1610612748,42,49,2024-01-25T01:52:00Z,3150000,False,,,0,,SUB in: J. Richardson,[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2024-01-25T01:37:39.1Z,3,REGULAR,substitution,in,['startperiod'],1631246,,,1610612748,42,49,2024-01-25T01:52:00Z,3160000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2024-01-25T01:51:53.0Z,3,REGULAR,period,start,[],0,,,1610612748,42,49,2024-01-25T01:52:01Z,3170000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT11M44.00S,2024-01-25T01:52:08.3Z,3,REGULAR,turnover,bad pass,[],1626196,,,1610612748,42,49,2024-01-25T01:52:14Z,3180000,False,,,0,,J. Richardson bad pass TURNOVER (1 TO),"[1626196, 1628991]",1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,Jackson Jr.,1628991.0,,,,,,,
328,PT11M44.00S,2024-01-25T01:52:08.3Z,3,REGULAR,steal,,[],1628991,,,1610612763,42,49,2024-01-25T01:52:10Z,3190000,False,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
329,PT11M41.00S,2024-01-25T01:52:11.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628991,92.59198423127464,50.73529411764706,1610612763,42,49,2024-01-25T01:53:32Z,3200000,False,4.0,17.0,1,right,MISS J. Jackson Jr. running Layup - blocked,"[1628991, 1628389]",1610612763.0,MEM,running,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,1.75,Missed,Adebayo,1628389.0,,,,,,,,,,,,,,,,
330,PT11M41.00S,2024-01-25T01:52:11.2Z,3,REGULAR,block,,[],1628389,,,1610612763,42,49,2024-01-25T01:52:14Z,3210000,False,,,0,,B. Adebayo BLOCK (3 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
331,PT11M37.00S,2024-01-25T01:52:15.2Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,42,49,2024-01-25T01:52:18Z,3220000,False,,,0,,T. Herro REBOUND (Off:0 Def:6),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,,,329.0,6.0,6.0,0.0,,,,,,,,,,,,
