actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
485,PT07M35.00S,2023-03-29T01:19:13.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],200768,69.99014454664915,17.15686274509804,1610612748,92,76,2023-03-29T01:19:29Z,4810000,False,-164.0,230.0,1,right,MISS K. Lowry 28' running pullup 3PT,[200768],1610612748.0,MIA,running pullup,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,28.23,Missed,,,,,,,,,,,,,,,,,,
486,PT07M33.00S,2023-03-29T01:19:15.9Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,92,76,2023-03-29T01:19:19Z,4820000,False,,,0,,S. Barnes REBOUND (Off:3 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,485.0,7.0,4.0,3.0,,,,,,,,,,,
487,PT07M15.00S,2023-03-29T01:19:33.4Z,4,REGULAR,3pt,Jump Shot,[],1630173,32.40801576872536,58.57843137254902,1610612761,95,76,2023-03-29T01:19:37Z,4830000,False,-43.0,252.0,1,left,P. Achiuwa 25' 3PT  (12 PTS) (O. Anunoby 3 AST),"[1630173, 1628384]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Center,25.57,Made,12.0,,,,,,,O. Anunoby,1628384.0,3.0,,,,,,,,
489,PT07M15.00S,2023-03-29T01:19:38.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,95,76,2023-03-29T01:19:38Z,4850000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT07M15.00S,2023-03-29T01:22:10.0Z,4,REGULAR,substitution,out,[],1630567,,,1610612748,95,76,2023-03-29T01:22:41Z,4860000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT07M15.00S,2023-03-29T01:22:10.0Z,4,REGULAR,substitution,out,[],1629622,,,1610612748,95,76,2023-03-29T01:22:41Z,4870000,False,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT07M15.00S,2023-03-29T01:22:10.0Z,4,REGULAR,substitution,out,[],203469,,,1610612748,95,76,2023-03-29T01:22:41Z,4880000,False,,,0,,SUB out: C. Zeller,[203469],1610612748.0,MIA,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT07M15.00S,2023-03-29T01:22:10.0Z,4,REGULAR,substitution,in,[],1627783,,,1610612748,95,76,2023-03-29T01:22:41Z,4890000,False,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT07M15.00S,2023-03-29T01:22:10.0Z,4,REGULAR,substitution,in,[],1628389,,,1610612748,95,76,2023-03-29T01:22:41Z,4900000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT07M15.00S,2023-03-29T01:22:10.0Z,4,REGULAR,substitution,in,[],1629639,,,1610612748,95,76,2023-03-29T01:22:41Z,4910000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT06M52.00S,2023-03-29T01:23:23.3Z,4,REGULAR,3pt,Jump Shot,[],1629130,72.88107752956637,16.42156862745098,1610612748,95,76,2023-03-29T01:23:35Z,4920000,False,-168.0,202.0,1,right,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,26.3,Missed,,,,,,,,,,,,,,,,,,
499,PT06M49.00S,2023-03-29T01:23:26.3Z,4,REGULAR,rebound,offensive,[],1628389,,,1610612748,95,76,2023-03-29T01:23:35Z,4930000,False,,,0,,B. Adebayo REBOUND (Off:3 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,498.0,7.0,4.0,3.0,,,,,,,,,,,
500,PT06M47.00S,2023-03-29T01:23:28.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,95.48291721419186,2.450980392156863,1610612748,95,76,2023-03-29T01:23:38Z,4940000,False,-238.0,-10.0,1,right,MISS D. Robinson 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Left Corner 3,24+ Left,23.79,Missed,,,,,,,,,,,,,,,,,,
501,PT06M43.00S,2023-03-29T01:23:32.0Z,4,REGULAR,rebound,offensive,[],1628389,,,1610612748,95,76,2023-03-29T01:23:38Z,4950000,False,,,0,,B. Adebayo REBOUND (Off:4 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Left Corner 3,24+ Left,,,,,,500.0,8.0,4.0,4.0,,,,,,,,,,,
502,PT06M35.00S,2023-03-29T01:23:40.2Z,4,REGULAR,turnover,bad pass,[],1628997,,,1610612748,95,76,2023-03-29T01:23:44Z,4960000,False,,,0,,C. Martin bad pass TURNOVER (4 TO),"[1628997, 1630173]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,4.0,Achiuwa,1630173.0,,,,,
503,PT06M35.00S,2023-03-29T01:23:40.2Z,4,REGULAR,steal,,[],1630173,,,1610612761,95,76,2023-03-29T01:23:41Z,4970000,False,,,0,,P. Achiuwa STEAL (1 STL),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
504,PT06M28.00S,2023-03-29T01:23:46.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628449,7.178055190538765,95.83333333333334,1610612761,95,76,2023-03-29T01:23:55Z,4980000,False,-229.0,15.0,1,left,MISS C. Boucher 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Left Corner 3,24+ Left,22.97,Missed,,,,,,,,,,,,,,,,,,
505,PT06M26.00S,2023-03-29T01:23:49.6Z,4,REGULAR,rebound,offensive,[],1630173,,,1610612761,95,76,2023-03-29T01:23:49Z,4990000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:6),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Left Corner 3,24+ Left,,,,,,504.0,8.0,6.0,2.0,,,,,,,,,,,
506,PT06M25.00S,2023-03-29T01:23:54.0Z,4,REGULAR,turnover,out-of-bounds,[],1630173,,,1610612761,95,76,2023-03-29T01:24:04Z,5000000,False,,,0,,P. Achiuwa lost ball out-of-bounds TURNOVER (2 TO),[1630173],1610612761.0,TOR,lost ball,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,,,1162.0,,,,
507,PT06M10.00S,2023-03-29T01:24:14.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628389,84.83902759526939,50.245098039215684,1610612748,95,76,2023-03-29T01:24:21Z,5010000,False,1.0,90.0,1,right,MISS B. Adebayo 9' fadeaway Shot,[1628389],1610612748.0,MIA,fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,9.0,Missed,,,,,,,,,,,,,,,,,,
508,PT06M07.00S,2023-03-29T01:24:17.2Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612761,95,76,2023-03-29T01:24:21Z,5020000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:7),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,,,,,,507.0,9.0,7.0,2.0,,,,,,,,,,,
509,PT05M47.00S,2023-03-29T01:24:37.4Z,4,REGULAR,3pt,Jump Shot,[],1628449,5.863994743758213,94.6078431372549,1610612761,95,76,2023-03-29T01:24:42Z,5030000,False,-223.0,3.0,1,left,MISS C. Boucher 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Left Corner 3,24+ Left,22.3,Missed,,,,,,,,,,,,,,,,,,
510,PT05M45.00S,2023-03-29T01:24:39.4Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,95,76,2023-03-29T01:24:42Z,5040000,False,,,0,,B. Adebayo REBOUND (Off:4 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Left Corner 3,24+ Left,,,,,,509.0,9.0,5.0,4.0,,,,,,,,,,,
511,PT05M38.00S,2023-03-29T01:24:46.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,92.59198423127464,44.36274509803921,1610612748,95,78,2023-03-29T01:24:54Z,5050000,False,-28.0,17.0,1,right,C. Martin cutting Layup (7 PTS) (B. Adebayo 4 AST),"[1628997, 1628389]",1610612748.0,MIA,cutting,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,3.3,Made,7.0,,,,,,,B. Adebayo,1628389.0,4.0,,,,,,,,
514,PT05M22.00S,2023-03-29T01:25:05.7Z,4,REGULAR,substitution,out,[],1628384,,,1610612761,95,78,2023-03-29T01:25:16Z,5080000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT05M22.00S,2023-03-29T01:25:05.7Z,4,REGULAR,substitution,out,[],1630288,,,1610612761,95,78,2023-03-29T01:25:16Z,5090000,False,,,0,,SUB out: J. Dowtin Jr.,[1630288],1610612761.0,TOR,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT05M22.00S,2023-03-29T01:25:05.7Z,4,REGULAR,substitution,in,[],1627832,,,1610612761,95,78,2023-03-29T01:25:16Z,5100000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT05M22.00S,2023-03-29T01:25:05.7Z,4,REGULAR,substitution,in,[],1630567,,,1610612761,95,78,2023-03-29T01:25:16Z,5110000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT05M15.00S,2023-03-29T01:25:34.4Z,4,REGULAR,3pt,Jump Shot,[],1627832,25.443495400788436,85.7843137254902,1610612761,95,78,2023-03-29T01:25:42Z,5120000,False,-179.0,187.0,1,left,MISS F. VanVleet 25' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,,,,,,,,,,,,,,,,,
519,PT05M11.00S,2023-03-29T01:25:38.4Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,95,78,2023-03-29T01:25:42Z,5130000,False,,,0,,B. Adebayo REBOUND (Off:4 Def:6),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,518.0,10.0,6.0,4.0,,,,,,,,,,,
520,PT05M02.00S,2023-03-29T01:25:47.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,90.75229960578186,48.03921568627451,1610612748,95,80,2023-03-29T01:25:54Z,5140000,False,-10.0,34.0,1,right,B. Adebayo cutting finger roll Layup (14 PTS) (T. Herro 5 AST),"[1628389, 1629639]",1610612748.0,MIA,cutting finger roll,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,3.58,Made,14.0,,,,,,,T. Herro,1629639.0,5.0,,,,,,,,
522,PT04M42.00S,2023-03-29T01:26:06.6Z,4,REGULAR,2pt,Jump Shot,[],1627783,25.57490144546649,54.90196078431373,1610612761,97,80,2023-03-29T01:26:14Z,5160000,False,-25.0,188.0,1,left,P. Siakam 18' step back Jump Shot (26 PTS) (S. Barnes 11 AST),"[1627783, 1630567]",1610612761.0,TOR,step back,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,18.95,Made,26.0,,,,,,,S. Barnes,1630567.0,11.0,,,,,,,,
524,PT04M27.00S,2023-03-29T01:26:21.4Z,4,REGULAR,3pt,Jump Shot,[],1629639,67.49342969776609,19.607843137254903,1610612748,97,83,2023-03-29T01:26:27Z,5180000,False,-152.0,253.0,1,right,T. Herro 29' 3PT  (31 PTS) (K. Lowry 2 AST),"[1629639, 200768]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,29.52,Made,31.0,,,,,,,K. Lowry,200768.0,2.0,,,,,,,,
526,PT04M04.00S,2023-03-29T01:26:44.6Z,4,REGULAR,2pt,Jump Shot,[],1627783,21.632720105124836,48.529411764705884,1610612761,97,83,2023-03-29T01:26:50Z,5200000,False,7.0,151.0,1,left,MISS P. Siakam 15' pullup Shot,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Center,15.1,Missed,,,,,,,,,,,,,,,,,,
527,PT04M02.00S,2023-03-29T01:26:46.6Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,97,83,2023-03-29T01:26:50Z,5210000,False,,,0,,B. Adebayo REBOUND (Off:4 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Center,,,,,,526.0,11.0,7.0,4.0,,,,,,,,,,,
528,PT03M56.00S,2023-03-29T01:26:54.3Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628389,93.9060446780552,49.50980392156863,1610612748,97,85,2023-03-29T01:28:12Z,5220000,False,-2.0,5.0,1,right,B. Adebayo driving DUNK (16 PTS) (T. Herro 6 AST),"[1628389, 1629639]",1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.54,Made,16.0,,,,,,,T. Herro,1629639.0,6.0,,,,,,,,
530,PT03M56.00S,2023-03-29T01:26:57.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,97,85,2023-03-29T01:26:58Z,5240000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT03M56.00S,2023-03-29T01:28:11.7Z,4,REGULAR,substitution,out,[],1630173,,,1610612761,97,85,2023-03-29T01:29:48Z,5250000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT03M56.00S,2023-03-29T01:28:11.7Z,4,REGULAR,substitution,in,[],1628384,,,1610612761,97,85,2023-03-29T01:29:48Z,5260000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT03M37.00S,2023-03-29T01:30:37.4Z,4,REGULAR,3pt,Jump Shot,[],1628384,7.440867279894875,4.411764705882353,1610612761,97,85,2023-03-29T01:30:43Z,5270000,False,228.0,17.0,1,left,MISS O. Anunoby 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,22.86,Missed,,,,,,,,,,,,,,,,,,
534,PT03M34.00S,2023-03-29T01:30:40.4Z,4,REGULAR,rebound,defensive,[],1628997,,,1610612748,97,85,2023-03-29T01:30:43Z,5280000,False,,,0,,C. Martin REBOUND (Off:1 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,,,,,,533.0,3.0,2.0,1.0,,,,,,,,,,,
535,PT03M25.00S,2023-03-29T01:30:48.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,84.31340341655716,38.48039215686275,1610612748,97,87,2023-03-29T01:30:55Z,5290000,False,-58.0,95.0,1,right,T. Herro 11' driving floating Jump Shot (33 PTS) (D. Robinson 1 AST),"[1629639, 1629130]",1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,11.11,Made,33.0,,,,,,,D. Robinson,1629130.0,1.0,,,,,,,,
537,PT03M13.00S,2023-03-29T01:31:03.7Z,4,REGULAR,foul,offensive,[],1628384,,,1610612761,97,87,2023-03-29T01:31:16Z,5310000,False,,,0,,O. Anunoby offensive FOUL (2 PF),"[1628384, 1628997]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1162.0,2.0,1.0,Martin,1628997.0
539,PT03M13.00S,2023-03-29T01:31:03.7Z,4,REGULAR,turnover,offensive foul,[],1628384,,,1610612761,97,87,2023-03-29T01:31:03Z,5330000,False,,,0,,O. Anunoby offensive foul TURNOVER (2 TO),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,2.0,,,1162.0,,,,
540,PT03M13.00S,2023-03-29T01:31:17.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,97,87,2023-03-29T01:31:17Z,5340000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT03M13.00S,2023-03-29T01:32:13.9Z,4,REGULAR,substitution,out,[],1628449,,,1610612748,97,87,2023-03-29T01:32:39Z,5350000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT03M13.00S,2023-03-29T01:32:13.9Z,4,REGULAR,substitution,in,[],1627751,,,1610612748,97,87,2023-03-29T01:32:39Z,5360000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT02M52.00S,2023-03-29T01:33:09.8Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629639,79.05716162943496,17.647058823529413,1610612748,97,87,2023-03-29T01:33:17Z,5370000,False,-162.0,144.0,1,right,MISS T. Herro 21' step back Shot,[1629639],1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left Center,21.69,Missed,,,,,,,,,,,,,,,,,,
544,PT02M50.00S,2023-03-29T01:33:11.8Z,4,REGULAR,rebound,offensive,[],1628997,,,1610612748,97,87,2023-03-29T01:33:17Z,5380000,False,,,0,,C. Martin REBOUND (Off:2 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Left Center,,,,,,543.0,4.0,2.0,2.0,,,,,,,,,,,
545,PT02M39.00S,2023-03-29T01:33:23.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629639,64.60249671484888,47.30392156862745,1610612748,97,87,2023-03-29T01:33:28Z,5390000,False,-13.0,280.0,1,right,MISS T. Herro 28' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,28.05,Missed,,,,,,,,,,,,,,,,,,
546,PT02M36.00S,2023-03-29T01:33:26.2Z,4,REGULAR,rebound,offensive,[],200768,,,1610612748,97,87,2023-03-29T01:33:28Z,5400000,False,,,0,,K. Lowry REBOUND (Off:2 Def:3),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Center,,,,,,545.0,5.0,3.0,2.0,,,,,,,,,,,
547,PT02M34.00S,2023-03-29T01:33:27.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628997,76.2976346911958,9.068627450980392,1610612748,97,87,2023-03-29T01:33:32Z,5410000,False,-205.0,170.0,1,right,MISS C. Martin 26' 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,26.63,Missed,,,,,,,,,,,,,,,,,,
548,PT02M31.00S,2023-03-29T01:33:30.8Z,4,REGULAR,rebound,offensive,[],1628997,,,1610612748,97,87,2023-03-29T01:33:32Z,5420000,False,,,0,,C. Martin REBOUND (Off:3 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,547.0,5.0,2.0,3.0,,,,,,,,,,,
549,PT02M30.00S,2023-03-29T01:33:32.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",200768,95.6143232588699,2.696078431372549,1610612748,97,87,2023-03-29T01:33:37Z,5430000,False,-237.0,-11.0,1,right,MISS K. Lowry 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Left Corner 3,24+ Left,23.68,Missed,,,,,,,,,,,,,,,,,,
550,PT02M27.00S,2023-03-29T01:33:35.4Z,4,REGULAR,rebound,defensive,[],1627832,,,1610612761,97,87,2023-03-29T01:33:37Z,5440000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:3),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Left Corner 3,24+ Left,,,,,,549.0,3.0,3.0,0.0,,,,,,,,,,,
551,PT02M08.00S,2023-03-29T01:33:54.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,6.915243101182654,51.71568627450981,1610612761,99,87,2023-03-29T01:33:59Z,5450000,False,-9.0,13.0,1,left,J. Poeltl cutting finger roll Layup (2 PTS) (O. Anunoby 4 AST),"[1627751, 1628384]",1610612761.0,TOR,cutting finger roll,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,1.52,Made,2.0,,,,,,,O. Anunoby,1628384.0,4.0,,,,,,,,
553,PT01M49.00S,2023-03-29T01:34:13.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,94.1688567674113,45.588235294117645,1610612748,99,87,2023-03-29T01:34:22Z,5470000,False,-22.0,2.0,1,right,MISS C. Martin driving reverse Layup,[1628997],1610612748.0,MIA,driving reverse,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,2.22,Missed,,,,,,,,,,,,,,,,,,
555,PT01M47.00S,2023-03-29T01:34:15.5Z,4,REGULAR,rebound,offensive,[],1628389,,,1610612748,99,87,2023-03-29T01:34:22Z,5490000,False,,,0,,B. Adebayo REBOUND (Off:5 Def:7),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,553.0,12.0,7.0,5.0,,,,,,,,,,,
556,PT01M47.00S,2023-03-29T01:34:17.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628389,94.40999984741211,50.0,1610612748,99,89,2023-03-29T01:34:17Z,5500000,False,0.0,0.0,1,right,B. Adebayo putback Layup (18 PTS),[1628389],1610612748.0,MIA,putback,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,0.0,Made,18.0,,,,,,,,,,,,,,,,,
557,PT01M31.00S,2023-03-29T01:34:33.1Z,4,REGULAR,3pt,Jump Shot,[],1627832,5.601182654402102,2.941176470588235,1610612761,102,89,2023-03-29T01:34:38Z,5510000,False,235.0,0.0,1,left,F. VanVleet 3PT  (12 PTS) (O. Anunoby 5 AST),"[1627832, 1628384]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Right Corner 3,24+ Right,23.53,Made,12.0,,,,,,,O. Anunoby,1628384.0,5.0,,,,,,,,
559,PT01M11.00S,2023-03-29T01:34:59.1Z,4,REGULAR,foul,personal,['2freethrow'],1627783,,,1610612748,102,89,2023-03-29T01:35:07Z,5530000,False,,,0,,P. Siakam shooting personal FOUL (2 PF) (Adebayo 2 FT),"[1627783, 1628389]",1610612761.0,TOR,shooting,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1162.0,2.0,0.0,Adebayo,1628389.0
561,PT01M11.00S,2023-03-29T01:35:38.9Z,4,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,102,89,2023-03-29T01:35:38Z,5550000,False,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
562,PT01M11.00S,2023-03-29T01:35:38.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,102,89,2023-03-29T01:35:38Z,5560000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,561.0,,,,,,,,,,,,,,
563,PT01M11.00S,2023-03-29T01:35:39.9Z,4,REGULAR,substitution,out,[],200768,,,1610612748,102,89,2023-03-29T01:35:49Z,5570000,False,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT01M11.00S,2023-03-29T01:35:39.9Z,4,REGULAR,substitution,in,[],1629312,,,1610612748,102,89,2023-03-29T01:35:49Z,5580000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT01M11.00S,2023-03-29T01:36:09.0Z,4,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,102,90,2023-03-29T01:36:09Z,5590000,False,,,0,,B. Adebayo Free Throw 2 of 2 (19 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
566,PT00M49.90S,2023-03-29T01:36:35.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628384,7.046649145860711,48.529411764705884,1610612761,104,90,2023-03-29T01:36:39Z,5600000,False,7.0,14.0,1,left,O. Anunoby cutting DUNK (22 PTS) (S. Barnes 12 AST),"[1628384, 1630567]",1610612761.0,TOR,cutting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,1.56,Made,22.0,,,,,,,S. Barnes,1630567.0,12.0,,,,,,,,
568,PT00M35.30S,2023-03-29T01:36:55.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,86.15308804204993,53.67647058823529,1610612748,104,92,2023-03-29T01:37:02Z,5620000,False,18.0,78.0,1,right,B. Adebayo 7' turnaround Jump Shot (21 PTS),[1628389],1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,7.98,Made,21.0,,,,,,,,,,,,,,,,,
569,PT00M17.20S,2023-03-29T01:37:17.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630567,6.915243101182654,49.01960784313725,1610612761,106,92,2023-03-29T01:37:23Z,5630000,False,5.0,13.0,1,left,S. Barnes driving DUNK (22 PTS) (F. VanVleet 6 AST),"[1630567, 1627832]",1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,1.34,Made,22.0,,,,,,,F. VanVleet,1627832.0,6.0,,,,,,,,
