actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
330,PT10M09.00S,2023-04-09T18:16:45.3Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,73,57,2023-04-09T18:16:49Z,3280000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:7),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,,,,329.0,7.0,7.0,0.0,,,,,,,,,,,
331,PT10M06.00S,2023-04-09T18:16:48.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629018,72.35545335085413,79.65686274509804,1610612761,73,57,2023-04-09T18:18:56Z,3290000,False,148.0,207.0,1,right,MISS G. Trent Jr. 25' running pullup 3PT,[1629018],1610612761.0,TOR,running pullup,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,25.5,Missed,,,,,,,,,,,,,,,,,,
332,PT10M03.00S,2023-04-09T18:16:51.1Z,3,REGULAR,rebound,defensive,[],203086,,,1610612749,73,57,2023-04-09T18:16:55Z,3300000,False,,,0,,M. Leonard REBOUND (Off:3 Def:3),[203086],1610612749.0,MIL,,,,Leonard,M. Leonard,,,,,Above the Break 3,24+ Right Center,,,,,,331.0,6.0,3.0,3.0,,,,,,,,,,,
333,PT09M58.00S,2023-04-09T18:16:56.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628975,26.49474375821288,18.137254901960784,1610612749,73,60,2023-04-09T18:17:08Z,3310000,False,159.0,197.0,1,left,J. Carter 25' 3PT running (6 PTS) (J. Crowder 4 AST),"[1628975, 203109]",1610612749.0,MIL,running,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,25.3,Made,6.0,,,,,,,J. Crowder,203109.0,4.0,,,,,,,,
335,PT09M34.00S,2023-04-09T18:17:20.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631132,82.60512483574244,48.77450980392157,1610612761,75,60,2023-04-09T18:17:24Z,3330000,False,-6.0,111.0,1,right,C. Koloko 11' Jump Shot (2 PTS) (M. Flynn 3 AST),"[1631132, 1630201]",1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,In The Paint (Non-RA),8-16 Center,11.12,Made,2.0,,,,,,,M. Flynn,1630201.0,3.0,,,,,,,,
337,PT09M14.00S,2023-04-09T18:17:43.7Z,3,REGULAR,foul,personal,[],1630173,,,1610612749,75,60,2023-04-09T18:17:51Z,3350000,False,,,0,,P. Achiuwa personal FOUL (1 PF),"[1630173, 1626171]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Right,,,,1626302.0,,,,,,,,,1.0,0.0,Portis,1626171.0,,,,
339,PT09M03.00S,2023-04-09T18:18:13.6Z,3,REGULAR,3pt,Jump Shot,[],203109,33.459264126149804,56.372549019607845,1610612749,75,60,2023-04-09T18:18:17Z,3370000,False,-32.0,262.0,1,left,MISS J. Crowder 26' 3PT,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,Above the Break 3,24+ Center,26.39,Missed,,,,,,,,,,,,,,,,,,
340,PT09M00.00S,2023-04-09T18:18:16.6Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,75,60,2023-04-09T18:18:17Z,3380000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:8),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Center,,,,,,339.0,8.0,8.0,0.0,,,,,,,,,,,
341,PT08M55.00S,2023-04-09T18:18:21.1Z,3,REGULAR,turnover,bad pass,[],1630201,,,1610612761,75,60,2023-04-09T18:18:25Z,3390000,False,,,0,,M. Flynn bad pass TURNOVER (1 TO),"[1630201, 203109]",1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,In The Paint (Non-RA),8-16 Center,,,,,1.0,,,,,,,,,,,,,,Crowder,203109.0
342,PT08M55.00S,2023-04-09T18:18:21.1Z,3,REGULAR,steal,,[],203109,,,1610612749,75,60,2023-04-09T18:18:23Z,3400000,False,,,0,,J. Crowder STEAL (2 STL),[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
343,PT08M47.00S,2023-04-09T18:18:32.4Z,3,REGULAR,foul,personal,[],1631132,,,1610612749,75,60,2023-04-09T18:18:42Z,3410000,False,,,0,,C. Koloko personal FOUL (1 PF),"[1631132, 203086]",1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,,,,101284.0,,,,,,,,,1.0,0.0,Leonard,203086.0,,,,
345,PT08M37.00S,2023-04-09T18:18:58.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626171,7.440867279894875,54.41176470588235,1610612749,75,62,2023-04-09T18:19:06Z,3430000,False,-22.0,17.0,1,left,B. Portis reverse Layup (16 PTS) (J. Crowder 5 AST),"[1626171, 203109]",1610612749.0,MIL,reverse,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,2.81,Made,16.0,,,,,,,J. Crowder,203109.0,5.0,,,,,,,,
347,PT08M25.00S,2023-04-09T18:19:10.3Z,3,REGULAR,3pt,Jump Shot,[],1631132,67.09921156373193,51.9607843137255,1610612761,75,62,2023-04-09T18:19:14Z,3450000,False,10.0,257.0,1,right,MISS C. Koloko 25' 3PT,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,Above the Break 3,24+ Center,25.7,Missed,,,,,,,,,,,,,,,,,,
348,PT08M25.00S,2023-04-09T18:19:10.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,75,62,2023-04-09T18:19:14Z,3460000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,347.0,,,,,,,,,,,,,,
351,PT08M12.00S,2023-04-09T18:19:41.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,16.63929040735874,38.970588235294116,1610612749,75,62,2023-04-09T18:19:49Z,3490000,False,55.0,104.0,1,left,MISS B. Portis 11' turnaround fadeaway Shot,[1626171],1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,11.76,Missed,,,,,,,,,,,,,,,,,,
352,PT08M09.00S,2023-04-09T18:19:44.9Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,75,62,2023-04-09T18:19:49Z,3500000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:9),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,,,,,,351.0,9.0,9.0,0.0,,,,,,,,,,,
353,PT07M52.00S,2023-04-09T18:20:02.2Z,3,REGULAR,3pt,Jump Shot,[],1630567,81.42247043363994,95.83333333333334,1610612761,75,62,2023-04-09T18:20:07Z,3510000,False,229.0,122.0,1,right,MISS S. Barnes 25' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,25.97,Missed,,,,,,,,,,,,,,,,,,
354,PT07M52.00S,2023-04-09T18:20:02.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,75,62,2023-04-09T18:20:07Z,3520000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,353.0,,,,,,,,,,,,,,
355,PT07M52.00S,2023-04-09T18:20:07.8Z,3,REGULAR,foul,personal,[],1630173,,,1610612749,75,62,2023-04-09T18:20:16Z,3530000,False,,,0,,P. Achiuwa loose ball personal FOUL (2 PF),"[1630173, 1626171]",1610612761.0,TOR,loose ball,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,101284.0,,,,,,,,,2.0,0.0,Portis,1626171.0,,,,
357,PT07M44.00S,2023-04-09T18:20:21.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628975,9.674770039421814,59.55882352941176,1610612749,75,62,2023-04-09T18:20:26Z,3550000,False,-48.0,38.0,1,left,MISS J. Carter 6' driving floating bank Shot,[1628975],1610612749.0,MIL,driving floating bank,,,Carter,J. Carter,,,,,In The Paint (Non-RA),0-8 Center,6.13,Missed,,,,,,,,,,,,,,,,,,
358,PT07M42.00S,2023-04-09T18:20:23.9Z,3,REGULAR,rebound,defensive,[],1630201,,,1610612761,75,62,2023-04-09T18:20:26Z,3560000,False,,,0,,M. Flynn REBOUND (Off:0 Def:3),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,357.0,3.0,3.0,0.0,,,,,,,,,,,
359,PT07M40.00S,2023-04-09T18:20:26.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630567,93.9060446780552,48.28431372549019,1610612761,77,62,2023-04-09T18:20:32Z,3570000,False,-9.0,5.0,1,right,S. Barnes running DUNK (8 PTS) (M. Flynn 4 AST),"[1630567, 1630201]",1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,0.98,Made,8.0,,,,,,,M. Flynn,1630201.0,4.0,,,,,,,,
361,PT07M22.00S,2023-04-09T18:20:43.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203109,12.959921156373195,57.107843137254896,1610612749,77,62,2023-04-09T18:20:48Z,3590000,False,-36.0,69.0,1,left,MISS J. Crowder 7' driving floating Shot,[203109],1610612749.0,MIL,driving floating,,,Crowder,J. Crowder,,,,,In The Paint (Non-RA),0-8 Center,7.79,Missed,,,,,,,,,,,,,,,,,,
362,PT07M20.00S,2023-04-09T18:20:45.6Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,77,62,2023-04-09T18:20:48Z,3600000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:10),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,361.0,10.0,10.0,0.0,,,,,,,,,,,
363,PT07M16.00S,2023-04-09T18:20:50.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630173,94.03745072273325,49.26470588235294,1610612761,79,62,2023-04-09T18:20:55Z,3610000,False,-4.0,4.0,1,right,P. Achiuwa running DUNK (7 PTS) (S. Barnes 5 AST),"[1630173, 1630567]",1610612761.0,TOR,running,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.51,Made,7.0,,,,,,,S. Barnes,1630567.0,5.0,,,,,,,,
365,PT07M00.00S,2023-04-09T18:21:05.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203109,12.434296977660972,59.80392156862745,1610612749,79,64,2023-04-09T18:21:11Z,3630000,False,-49.0,64.0,1,left,J. Crowder 8' Hook (10 PTS) (J. Carter 5 AST),"[203109, 1628975]",1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,In The Paint (Non-RA),8-16 Left,8.09,Made,10.0,,,,,,,J. Carter,1628975.0,5.0,,,,,,,,
368,PT06M53.00S,2023-04-09T18:21:18.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,79,64,2023-04-09T18:21:18Z,3660000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT06M53.00S,2023-04-09T18:22:47.5Z,3,REGULAR,substitution,out,[],1630567,,,1610612761,79,64,2023-04-09T18:23:37Z,3670000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT06M53.00S,2023-04-09T18:22:47.5Z,3,REGULAR,substitution,out,[],1631132,,,1610612761,79,64,2023-04-09T18:23:37Z,3680000,False,,,0,,SUB out: C. Koloko,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT06M53.00S,2023-04-09T18:22:47.5Z,3,REGULAR,substitution,out,[],1628975,,,1610612761,79,64,2023-04-09T18:23:37Z,3690000,False,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT06M53.00S,2023-04-09T18:22:47.5Z,3,REGULAR,substitution,in,[],1628449,,,1610612761,79,64,2023-04-09T18:23:37Z,3700000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT06M53.00S,2023-04-09T18:22:47.5Z,3,REGULAR,substitution,in,[],203115,,,1610612761,79,64,2023-04-09T18:23:37Z,3710000,False,,,0,,SUB in: W. Barton,[203115],1610612761.0,TOR,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT06M53.00S,2023-04-09T18:22:47.5Z,3,REGULAR,substitution,in,[],1630699,,,1610612761,79,64,2023-04-09T18:23:37Z,3720000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT06M53.00S,2023-04-09T18:22:47.5Z,3,REGULAR,substitution,out,[],1626171,,,1610612761,79,64,2023-04-09T18:23:59Z,3730000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT06M53.00S,2023-04-09T18:22:47.5Z,3,REGULAR,substitution,out,[],203109,,,1610612761,79,64,2023-04-09T18:23:59Z,3740000,False,,,0,,SUB out: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT06M53.00S,2023-04-09T18:22:47.5Z,3,REGULAR,substitution,in,[],202083,,,1610612761,79,64,2023-04-09T18:23:59Z,3750000,False,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT06M53.00S,2023-04-09T18:22:47.5Z,3,REGULAR,substitution,in,[],1629623,,,1610612761,79,64,2023-04-09T18:23:59Z,3760000,False,,,0,,SUB in: L. Wigginton,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT06M39.00S,2023-04-09T18:24:24.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,94.43166885676742,49.50980392156863,1610612761,81,64,2023-04-09T18:24:29Z,3770000,False,-2.0,0.0,1,right,P. Achiuwa driving DUNK (9 PTS) (G. Trent Jr. 3 AST),"[1630173, 1629018]",1610612761.0,TOR,driving,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.25,Made,9.0,,,,,,,G. Trent Jr.,1629018.0,3.0,,,,,,,,
381,PT06M26.00S,2023-04-09T18:24:40.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203086,7.703679369250986,52.69607843137255,1610612749,81,66,2023-04-09T18:24:45Z,3790000,False,-13.0,20.0,1,left,M. Leonard cutting Layup (9 PTS) (J. Ingles 6 AST),"[203086, 204060]",1610612749.0,MIL,cutting,,,Leonard,M. Leonard,,,,,Restricted Area,0-8 Center,2.4,Made,9.0,,,,,,,J. Ingles,204060.0,6.0,,,,,,,,
383,PT06M26.00S,2023-04-09T18:24:44.4Z,3,REGULAR,foul,personal,['1freethrow'],1628449,,,1610612749,81,66,2023-04-09T18:24:50Z,3810000,False,,,0,,C. Boucher shooting personal FOUL (2 PF) (Leonard 1 FT),"[1628449, 203086]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,,1179.0,,,,,,,,,2.0,0.0,Leonard,203086.0,,,,
385,PT06M26.00S,2023-04-09T18:25:11.6Z,3,REGULAR,freethrow,1 of 1,[],203086,,,1610612749,81,67,2023-04-09T18:25:11Z,3830000,False,,,0,,M. Leonard Free Throw 1 of 1 (10 PTS),[203086],1610612749.0,MIL,,,,Leonard,M. Leonard,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
386,PT06M01.00S,2023-04-09T18:25:38.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630201,83.52496714848883,40.19607843137255,1610612761,83,67,2023-04-09T18:25:52Z,3840000,False,-49.0,102.0,1,right,M. Flynn 11' step back Jump Shot (14 PTS),[1630201],1610612761.0,TOR,step back,,,Flynn,M. Flynn,,,,,In The Paint (Non-RA),8-16 Center,11.35,Made,14.0,,,,,,,,,,,,,,,,,
387,PT05M41.00S,2023-04-09T18:25:58.6Z,3,REGULAR,2pt,Jump Shot,[],1630699,16.507884362680684,11.519607843137255,1610612749,83,67,2023-04-09T18:26:03Z,3850000,False,192.0,103.0,1,left,MISS M. Beauchamp 21' step back Shot,[1630699],1610612749.0,MIL,step back,,,Beauchamp,M. Beauchamp,,,,,Mid-Range,16-24 Right,21.81,Missed,,,,,,,,,,,,,,,,,,
388,PT05M37.00S,2023-04-09T18:26:01.8Z,3,REGULAR,rebound,defensive,[],1628449,,,1610612761,83,67,2023-04-09T18:26:01Z,3860000,False,,,0,,C. Boucher REBOUND (Off:1 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Mid-Range,16-24 Right,,,,,,387.0,3.0,2.0,1.0,,,,,,,,,,,
389,PT05M34.00S,2023-04-09T18:26:09.0Z,3,REGULAR,foul,offensive,[],1628449,,,1610612761,83,67,2023-04-09T18:26:17Z,3870000,False,,,0,,C. Boucher off-the-ball offensive FOUL (3 PF),"[1628449, 1629623]",1610612761.0,TOR,off-the-ball,,,Boucher,C. Boucher,,,,,Mid-Range,16-24 Right,,,,1179.0,,,,,,,,,3.0,0.0,Wigginton,1629623.0,,,,
391,PT05M34.00S,2023-04-09T18:26:09.0Z,3,REGULAR,turnover,offensive foul,[],1628449,,,1610612761,83,67,2023-04-09T18:26:09Z,3890000,False,,,0,,C. Boucher offensive foul TURNOVER (1 TO),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Mid-Range,16-24 Right,,,,1179.0,1.0,,,,,,,,,,,,,,,
392,PT05M34.00S,2023-04-09T18:26:21.9Z,3,REGULAR,substitution,out,[],204060,,,1610612749,83,67,2023-04-09T18:26:36Z,3900000,False,,,0,,SUB out: J. Ingles,[204060],1610612749.0,MIL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT05M34.00S,2023-04-09T18:26:21.9Z,3,REGULAR,substitution,in,[],201609,,,1610612749,83,67,2023-04-09T18:26:36Z,3910000,False,,,0,,SUB in: G. Dragic,[201609],1610612749.0,MIL,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT05M19.00S,2023-04-09T18:27:00.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629623,6.521024967148489,48.28431372549019,1610612749,83,69,2023-04-09T18:27:04Z,3920000,False,9.0,9.0,1,left,L. Wigginton driving finger roll Layup (4 PTS) (M. Beauchamp 2 AST),"[1629623, 1630699]",1610612749.0,MIL,driving finger roll,,,Wigginton,L. Wigginton,,,,,Restricted Area,0-8 Center,1.23,Made,4.0,,,,,,,M. Beauchamp,1630699.0,2.0,,,,,,,,
396,PT05M04.00S,2023-04-09T18:27:14.6Z,3,REGULAR,3pt,Jump Shot,[],1630173,72.48685939553219,75.24509803921569,1610612761,86,69,2023-04-09T18:27:19Z,3940000,False,126.0,206.0,1,right,P. Achiuwa 24' 3PT  (12 PTS) (C. Boucher 1 AST),"[1630173, 1628449]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,24.17,Made,12.0,,,,,,,C. Boucher,1628449.0,1.0,,,,,,,,
398,PT04M52.00S,2023-04-09T18:27:26.7Z,3,REGULAR,turnover,lost ball,[],1630699,,,1610612749,86,69,2023-04-09T18:27:31Z,3960000,False,,,0,,M. Beauchamp lost ball TURNOVER (1 TO),"[1630699, 203115]",1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Right Center,,,,,1.0,,,,,,,,,,,,,,Barton,203115.0
399,PT04M52.00S,2023-04-09T18:27:26.7Z,3,REGULAR,steal,,[],203115,,,1610612761,86,69,2023-04-09T18:27:28Z,3970000,False,,,0,,W. Barton STEAL (1 STL),[203115],1610612761.0,TOR,,,,Barton,W. Barton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
400,PT04M49.00S,2023-04-09T18:27:31.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628449,93.11760840998686,48.529411764705884,1610612761,88,69,2023-04-09T18:27:36Z,3980000,False,-7.0,12.0,1,right,C. Boucher running DUNK (8 PTS) (W. Barton 1 AST),"[1628449, 203115]",1610612761.0,TOR,running,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,1.43,Made,8.0,,,,,,,W. Barton,203115.0,1.0,,,,,,,,
402,PT04M28.00S,2023-04-09T18:27:51.4Z,3,REGULAR,3pt,Jump Shot,[],1630699,10.33180026281209,2.696078431372549,1610612749,88,69,2023-04-09T18:27:55Z,4000000,False,237.0,45.0,1,left,MISS M. Beauchamp 24' 3PT,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Right Corner 3,24+ Right,24.07,Missed,,,,,,,,,,,,,,,,,,
403,PT04M25.00S,2023-04-09T18:27:54.4Z,3,REGULAR,rebound,defensive,[],1629018,,,1610612761,88,69,2023-04-09T18:27:55Z,4010000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:1),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Right Corner 3,24+ Right,,,,,,402.0,1.0,1.0,0.0,,,,,,,,,,,
404,PT04M18.00S,2023-04-09T18:28:00.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,79.84559789750328,45.83333333333333,1610612761,88,69,2023-04-09T18:28:05Z,4020000,False,-21.0,137.0,1,right,MISS G. Trent Jr. 13' pullup Shot,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,13.86,Missed,,,,,,,,,,,,,,,,,,
405,PT04M16.00S,2023-04-09T18:28:02.7Z,3,REGULAR,rebound,defensive,[],201609,,,1610612749,88,69,2023-04-09T18:28:05Z,4030000,False,,,0,,G. Dragic REBOUND (Off:0 Def:2),[201609],1610612749.0,MIL,,,,Dragic,G. Dragic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,404.0,2.0,2.0,0.0,,,,,,,,,,,
406,PT04M03.00S,2023-04-09T18:28:15.9Z,3,REGULAR,3pt,Jump Shot,[],1629623,23.603810775295663,12.745098039215685,1610612749,88,69,2023-04-09T18:28:19Z,4040000,False,186.0,169.0,1,left,MISS L. Wigginton 25' 3PT,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,Above the Break 3,24+ Right Center,25.18,Missed,,,,,,,,,,,,,,,,,,
407,PT04M00.00S,2023-04-09T18:28:18.9Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,88,69,2023-04-09T18:28:19Z,4050000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:11),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,,,,406.0,11.0,11.0,0.0,,,,,,,,,,,
408,PT03M57.00S,2023-04-09T18:28:22.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629018,80.6340341655716,94.11764705882352,1610612761,88,69,2023-04-09T18:28:27Z,4060000,False,221.0,130.0,1,right,MISS G. Trent Jr. 25' running 3PT,[1629018],1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
409,PT03M54.00S,2023-04-09T18:28:25.0Z,3,REGULAR,rebound,defensive,[],1630699,,,1610612749,88,69,2023-04-09T18:28:27Z,4070000,False,,,0,,M. Beauchamp REBOUND (Off:0 Def:3),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Right Center,,,,,,408.0,3.0,3.0,0.0,,,,,,,,,,,
410,PT03M45.00S,2023-04-09T18:28:34.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201609,13.87976346911958,50.49019607843137,1610612749,88,71,2023-04-09T18:28:39Z,4080000,False,-2.0,78.0,1,left,G. Dragic 7' pullup Jump Shot (8 PTS),[201609],1610612749.0,MIL,pullup,,,Dragic,G. Dragic,,,,,In The Paint (Non-RA),0-8 Center,7.8,Made,8.0,,,,,,,,,,,,,,,,,
411,PT03M23.00S,2023-04-09T18:28:55.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630201,93.38042049934296,46.81372549019608,1610612761,88,71,2023-04-09T18:29:02Z,4090000,False,-16.0,10.0,1,right,MISS M. Flynn driving reverse Layup,[1630201],1610612761.0,TOR,driving reverse,,,Flynn,M. Flynn,,,,,Restricted Area,0-8 Center,1.86,Missed,,,,,,,,,,,,,,,,,,
412,PT03M22.00S,2023-04-09T18:28:57.4Z,3,REGULAR,rebound,offensive,[],203115,,,1610612761,88,71,2023-04-09T18:28:57Z,4100000,False,,,0,,W. Barton REBOUND (Off:1 Def:0),[203115],1610612761.0,TOR,,,,Barton,W. Barton,,,,,Restricted Area,0-8 Center,,,,,,411.0,1.0,0.0,1.0,,,,,,,,,,,
413,PT03M21.00S,2023-04-09T18:29:01.4Z,3,REGULAR,turnover,traveling,[],1630173,,,1610612761,88,71,2023-04-09T18:29:09Z,4110000,False,,,0,,P. Achiuwa traveling TURNOVER (2 TO),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Right Center,,,,1626302.0,2.0,,,,,,,,,,,,,,,
414,PT03M21.00S,2023-04-09T18:29:05.3Z,3,REGULAR,substitution,out,[],1629018,,,1610612749,88,71,2023-04-09T18:29:13Z,4120000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT03M21.00S,2023-04-09T18:29:05.3Z,3,REGULAR,substitution,out,[],203086,,,1610612749,88,71,2023-04-09T18:29:13Z,4130000,False,,,0,,SUB out: M. Leonard,[203086],1610612749.0,MIL,,,,Leonard,M. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT03M21.00S,2023-04-09T18:29:05.3Z,3,REGULAR,substitution,in,[],1630580,,,1610612749,88,71,2023-04-09T18:29:13Z,4140000,False,,,0,,SUB in: J. Wieskamp,[1630580],1610612761.0,TOR,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,,,,,,,,
