actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
522,PT11M35.00S,2022-11-07T00:49:56.8Z,4,REGULAR,3pt,Jump Shot,[],1629018,69.20170827858082,66.17647058823529,1610612761,83,82,2022-11-07T00:50:13Z,5150000,81.0,237.0,1,right,MISS G. Trent Jr. 25' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,25.04,Missed,,,,,,,,,,,,,,,,,,
523,PT11M32.00S,2022-11-07T00:50:00.0Z,4,REGULAR,rebound,offensive,[],1628449,,,1610612761,83,82,2022-11-07T00:50:00Z,5160000,,,0,,C. Boucher REBOUND (Off:3 Def:0),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,522.0,3.0,0.0,3.0,,,,,
524,PT11M26.00S,2022-11-07T00:50:05.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630173,94.56307490144546,3.6764705882352944,1610612761,83,82,2022-11-07T00:50:17Z,5170000,-232.0,-1.0,1,right,MISS P. Achiuwa 3PT,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
525,PT11M23.00S,2022-11-07T00:50:08.8Z,4,REGULAR,rebound,offensive,[],1628449,,,1610612761,83,82,2022-11-07T00:50:17Z,5180000,,,0,,C. Boucher REBOUND (Off:4 Def:0),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,524.0,4.0,0.0,4.0,,,,,
526,PT11M21.00S,2022-11-07T00:50:09.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628449,94.30026281208936,53.431372549019606,1610612761,83,82,2022-11-07T00:50:20Z,5190000,17.0,1.0,1,right,MISS C. Boucher Layup - blocked,"[1628449, 1630172]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,1.72,Missed,,,,,,,,Williams,1630172.0,,,,,,,,,
536,PT11M21.00S,2022-11-07T00:50:09.9Z,4,REGULAR,block,,[],1630172,,,1610612761,83,82,2022-11-07T00:50:59Z,5195000,,,0,,P. Williams BLOCK (2 BLK),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
527,PT11M20.00S,2022-11-07T00:50:10.9Z,4,REGULAR,rebound,offensive,[],1628449,,,1610612761,83,82,2022-11-07T00:50:59Z,5200000,,,0,,C. Boucher REBOUND (Off:5 Def:0),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,526.0,5.0,0.0,5.0,,,,,
528,PT11M17.00S,2022-11-07T00:50:14.5Z,4,REGULAR,turnover,lost ball,[],1628449,,,1610612761,83,82,2022-11-07T00:50:24Z,5210000,,,0,,C. Boucher lost ball TURNOVER (3 TO),"[1628449, 1631207]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,,,,,3.0,Terry,1631207.0,,,,,,,,,,,
529,PT11M17.00S,2022-11-07T00:50:14.5Z,4,REGULAR,steal,,[],1631207,,,1610612741,83,82,2022-11-07T00:50:16Z,5220000,,,0,,D. Terry STEAL (1 STL),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
530,PT11M12.00S,2022-11-07T00:50:19.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630172,6.915243101182654,50.49019607843137,1610612741,83,84,2022-11-07T00:50:30Z,5230000,-2.0,13.0,1,left,P. Williams cutting DUNK (11 PTS) (A. Caruso 10 AST),"[1630172, 1627936]",1610612741.0,CHI,cutting,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,1.27,Made,11.0,A. Caruso,1627936.0,10.0,,,,,,,,,,,,,,
532,PT10M58.00S,2022-11-07T00:50:32.8Z,4,REGULAR,2pt,Jump Shot,[],1630567,91.40932982917214,77.94117647058823,1610612761,83,84,2022-11-07T00:50:39Z,5250000,140.0,28.0,1,right,MISS S. Barnes 14' step back Shot,[1630567],1610612761.0,TOR,step back,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Right,14.25,Missed,,,,,,,,,,,,,,,,,,
533,PT10M55.00S,2022-11-07T00:50:35.8Z,4,REGULAR,rebound,defensive,[],1631207,,,1610612741,83,84,2022-11-07T00:50:39Z,5260000,,,0,,D. Terry REBOUND (Off:0 Def:1),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,532.0,1.0,1.0,0.0,,,,,
535,PT10M52.00S,2022-11-07T00:50:39.7Z,4,REGULAR,3pt,Jump Shot,[],201609,26.62614980289093,83.82352941176471,1610612741,83,87,2022-11-07T00:50:50Z,5280000,-169.0,198.0,1,left,G. Dragic 26' 3PT  (16 PTS) (D. Terry 1 AST),"[201609, 1631207]",1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Above the Break 3,24+ Left Center,26.02,Made,16.0,D. Terry,1631207.0,1.0,,,,,,,,,,,,,,
537,PT10M30.00S,2022-11-07T00:51:00.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,84.83902759526939,47.794117647058826,1610612761,83,87,2022-11-07T00:54:11Z,5290000,-11.0,90.0,1,right,MISS O. Anunoby 9' fadeaway Shot,[1628384],1610612761.0,TOR,fadeaway,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,9.07,Missed,,,,,,,,,,,,,,,,,,
538,PT10M27.00S,2022-11-07T00:51:03.8Z,4,REGULAR,rebound,offensive,[],1630173,,,1610612761,83,87,2022-11-07T00:51:07Z,5300000,,,0,,P. Achiuwa REBOUND (Off:3 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,537.0,4.0,1.0,3.0,,,,,
539,PT10M27.00S,2022-11-07T00:51:04.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630173,94.40999984741211,50.0,1610612761,83,87,2022-11-07T00:51:10Z,5310000,0.0,0.0,1,right,MISS P. Achiuwa tip Layup,[1630173],1610612761.0,TOR,tip,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
540,PT10M27.00S,2022-11-07T00:51:04.0Z,4,REGULAR,rebound,defensive,[],1627884,,,1610612741,83,87,2022-11-07T00:51:10Z,5320000,,,0,,D. Jones Jr. REBOUND (Off:0 Def:1),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,539.0,1.0,1.0,0.0,,,,,
541,PT10M14.00S,2022-11-07T00:51:23.3Z,4,REGULAR,foul,personal,[],1628449,,,1610612741,83,87,2022-11-07T00:51:45Z,5330000,,,0,,C. Boucher personal FOUL (3 PF),"[1628449, 1627884]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628171.0,3.0,0.0,Jones Jr.,1627884.0
543,PT10M14.00S,2022-11-07T00:51:32.2Z,4,REGULAR,substitution,out,[],1630173,,,1610612741,83,87,2022-11-07T00:51:39Z,5350000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT10M14.00S,2022-11-07T00:51:32.2Z,4,REGULAR,substitution,out,[],1629018,,,1610612741,83,87,2022-11-07T00:51:39Z,5360000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT10M14.00S,2022-11-07T00:51:32.2Z,4,REGULAR,substitution,in,[],201152,,,1610612741,83,87,2022-11-07T00:51:39Z,5370000,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT10M14.00S,2022-11-07T00:51:32.2Z,4,REGULAR,substitution,in,[],1627832,,,1610612741,83,87,2022-11-07T00:51:39Z,5380000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT10M07.00S,2022-11-07T00:51:58.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201609,7.178055190538765,53.67647058823529,1610612741,83,87,2022-11-07T00:52:04Z,5390000,-18.0,15.0,1,left,MISS G. Dragic driving Layup - blocked,"[201609, 1628384]",1610612741.0,CHI,driving,,,Dragic,G. Dragic,,,,,Restricted Area,0-8 Center,2.37,Missed,,,,,,,,Anunoby,1628384.0,,,,,,,,,
548,PT10M07.00S,2022-11-07T00:51:58.6Z,4,REGULAR,block,,[],1628384,,,1610612741,83,87,2022-11-07T00:52:01Z,5400000,,,0,,O. Anunoby BLOCK (1 BLK),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
549,PT10M07.00S,2022-11-07T00:51:58.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,83,87,2022-11-07T00:52:04Z,5410000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,547.0,,,,,,,,
551,PT09M59.00S,2022-11-07T00:52:23.6Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1631207,28.33442838370565,54.65686274509803,1610612741,83,89,2022-11-07T00:55:48Z,5430000,-23.0,214.0,1,left,D. Terry 21' pullup Jump Shot (4 PTS),[1631207],1610612741.0,CHI,pullup,,,Terry,D. Terry,,,,,Mid-Range,16-24 Center,21.51,Made,4.0,,,,,,,,,,,,,,,,,
552,PT09M39.00S,2022-11-07T00:52:43.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630567,93.9060446780552,49.754901960784316,1610612761,85,89,2022-11-07T00:52:48Z,5440000,-1.0,5.0,1,right,S. Barnes driving DUNK (15 PTS) (F. VanVleet 9 AST),"[1630567, 1627832]",1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,0.49,Made,15.0,F. VanVleet,1627832.0,9.0,,,,,,,,,,,,,,
554,PT09M27.00S,2022-11-07T00:52:54.9Z,4,REGULAR,3pt,Jump Shot,[],201609,30.436925098554536,15.686274509803921,1610612741,85,89,2022-11-07T00:53:00Z,5460000,172.0,234.0,1,left,MISS G. Dragic 28' 3PT,[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Above the Break 3,24+ Right Center,28.99,Missed,,,,,,,,,,,,,,,,,,
555,PT09M24.00S,2022-11-07T00:52:57.9Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,85,89,2022-11-07T00:53:00Z,5470000,,,0,,S. Barnes REBOUND (Off:1 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,554.0,6.0,5.0,1.0,,,,,
556,PT09M21.00S,2022-11-07T00:53:03.2Z,4,REGULAR,foul,personal,[],201609,,,1610612761,85,89,2022-11-07T00:53:36Z,5480000,,,0,,G. Dragic personal FOUL (3 PF),"[201609, 1628384]",1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1204.0,3.0,0.0,Anunoby,1628384.0
559,PT09M21.00S,2022-11-07T00:53:17.6Z,4,REGULAR,substitution,out,[],1627936,,,1610612761,85,89,2022-11-07T00:53:28Z,5500000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT09M21.00S,2022-11-07T00:53:17.6Z,4,REGULAR,substitution,out,[],1630172,,,1610612761,85,89,2022-11-07T00:53:28Z,5510000,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT09M21.00S,2022-11-07T00:53:17.6Z,4,REGULAR,substitution,in,[],1630245,,,1610612761,85,89,2022-11-07T00:53:28Z,5520000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT09M21.00S,2022-11-07T00:53:17.6Z,4,REGULAR,substitution,in,[],1629750,,,1610612761,85,89,2022-11-07T00:53:28Z,5530000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT09M12.00S,2022-11-07T00:53:47.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,94.43166885676742,45.34313725490196,1610612761,85,89,2022-11-07T00:53:54Z,5540000,-23.0,0.0,1,right,MISS F. VanVleet driving reverse Layup - blocked,"[1627832, 1627884]",1610612761.0,TOR,driving reverse,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,Jones Jr.,1627884.0,,,,,,,,,
564,PT09M12.00S,2022-11-07T00:53:47.9Z,4,REGULAR,block,,[],1627884,,,1610612761,85,89,2022-11-07T00:53:50Z,5550000,,,0,,D. Jones Jr. BLOCK (1 BLK),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
565,PT09M09.00S,2022-11-07T00:53:50.9Z,4,REGULAR,rebound,offensive,[],201152,,,1610612761,85,89,2022-11-07T00:53:54Z,5560000,,,0,,T. Young REBOUND (Off:2 Def:3),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,563.0,5.0,3.0,2.0,,,,,
566,PT09M09.00S,2022-11-07T00:53:52.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628384,82.60512483574244,4.166666666666666,1610612761,88,89,2022-11-07T00:53:58Z,5570000,-229.0,111.0,1,right,O. Anunoby 25' 3PT  (14 PTS) (T. Young 2 AST),"[1628384, 201152]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,25.47,Made,14.0,T. Young,201152.0,2.0,,,,,,,,,,,,,,
568,PT08M54.00S,2022-11-07T00:54:09.1Z,4,REGULAR,turnover,traveling,[],201609,,,1610612741,88,89,2022-11-07T00:54:15Z,5590000,,,0,,G. Dragic traveling TURNOVER (2 TO),[201609],1610612741.0,CHI,,,,Dragic,G. Dragic,,,,,Mid-Range,16-24 Left,,,,,,,2.0,,,,,,,,,1628171.0,,,,
569,PT08M35.00S,2022-11-07T00:54:36.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630567,75.64060446780552,8.333333333333332,1610612761,88,89,2022-11-07T00:54:46Z,5600000,-208.0,176.0,1,right,MISS S. Barnes 27' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,27.3,Missed,,,,,,,,,,,,,,,,,,
570,PT08M29.00S,2022-11-07T00:54:42.8Z,4,REGULAR,rebound,offensive,[],1628449,,,1610612761,88,89,2022-11-07T00:54:46Z,5610000,,,0,,C. Boucher REBOUND (Off:6 Def:0),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,569.0,6.0,0.0,6.0,,,,,
571,PT08M28.00S,2022-11-07T00:54:44.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628449,92.85479632063075,48.77450980392157,1610612761,90,89,2022-11-07T00:54:50Z,5620000,-6.0,15.0,1,right,C. Boucher DUNK (8 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,1.59,Made,8.0,,,,,,,,,,,,,,,,,
572,PT08M19.00S,2022-11-07T00:55:01.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,90,89,2022-11-07T00:55:01Z,5630000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT08M19.00S,2022-11-07T00:56:57.7Z,4,REGULAR,substitution,out,[],1631207,,,1610612741,90,89,2022-11-07T00:57:28Z,5640000,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT08M19.00S,2022-11-07T00:56:57.7Z,4,REGULAR,substitution,in,[],201942,,,1610612741,90,89,2022-11-07T00:57:28Z,5650000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT08M04.00S,2022-11-07T00:58:08.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629750,6.915243101182654,49.754901960784316,1610612741,90,91,2022-11-07T00:58:13Z,5660000,1.0,13.0,1,left,J. Green alley-oop DUNK (10 PTS) (A. Dosunmu 1 AST),"[1629750, 1630245]",1610612741.0,CHI,alley-oop,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.26,Made,10.0,A. Dosunmu,1630245.0,1.0,,,,,,,,,,,,,,
577,PT07M38.00S,2022-11-07T00:58:34.8Z,4,REGULAR,3pt,Jump Shot,[],1627832,79.58278580814718,93.87254901960785,1610612761,93,91,2022-11-07T00:58:40Z,5680000,219.0,139.0,1,right,F. VanVleet 25' 3PT  (24 PTS) (S. Barnes 4 AST),"[1627832, 1630567]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,25.99,Made,24.0,S. Barnes,1630567.0,4.0,,,,,,,,,,,,,,
579,PT07M28.00S,2022-11-07T00:58:45.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627884,7.30946123521682,50.245098039215684,1610612741,93,93,2022-11-07T00:58:50Z,5700000,-1.0,16.0,1,left,D. Jones Jr. cutting DUNK (4 PTS) (A. Dosunmu 2 AST),"[1627884, 1630245]",1610612741.0,CHI,cutting,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,1.62,Made,4.0,A. Dosunmu,1630245.0,2.0,,,,,,,,,,,,,,
581,PT07M10.00S,2022-11-07T00:59:02.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628449,92.59198423127464,46.568627450980394,1610612761,93,93,2022-11-07T00:59:08Z,5720000,-17.0,17.0,1,right,MISS C. Boucher cutting DUNK - blocked,"[1628449, 1627884]",1610612761.0,TOR,cutting,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,,,Jones Jr.,1627884.0,,,,,,,,,
582,PT07M10.00S,2022-11-07T00:59:02.8Z,4,REGULAR,block,,[],1627884,,,1610612761,93,93,2022-11-07T00:59:05Z,5730000,,,0,,D. Jones Jr. BLOCK (2 BLK),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
583,PT07M07.00S,2022-11-07T00:59:05.8Z,4,REGULAR,rebound,defensive,[],1627884,,,1610612741,93,93,2022-11-07T00:59:08Z,5740000,,,0,,D. Jones Jr. REBOUND (Off:0 Def:2),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,581.0,2.0,2.0,0.0,,,,,
584,PT07M04.00S,2022-11-07T00:59:08.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629750,7.5722733245729295,45.588235294117645,1610612741,93,93,2022-11-07T00:59:16Z,5750000,22.0,19.0,1,left,MISS J. Green running reverse Layup,[1629750],1610612741.0,CHI,running reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.89,Missed,,,,,,,,,,,,,,,,,,
585,PT07M02.00S,2022-11-07T00:59:10.6Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,93,93,2022-11-07T00:59:16Z,5760000,,,0,,S. Barnes REBOUND (Off:1 Def:6),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,584.0,7.0,6.0,1.0,,,,,
586,PT06M46.00S,2022-11-07T00:59:27.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,88.91261498028909,38.72549019607843,1610612761,93,93,2022-11-07T00:59:33Z,5770000,-56.0,52.0,1,right,MISS S. Barnes 7' driving floating Shot - blocked,"[1630567, 1627884]",1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,7.65,Missed,,,,,,,,Jones Jr.,1627884.0,,,,,,,,,
587,PT06M46.00S,2022-11-07T00:59:27.1Z,4,REGULAR,block,,[],1627884,,,1610612761,93,93,2022-11-07T00:59:29Z,5780000,,,0,,D. Jones Jr. BLOCK (3 BLK),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
588,PT06M42.00S,2022-11-07T00:59:31.1Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,93,93,2022-11-07T00:59:33Z,5790000,,,0,,D. DeRozan REBOUND (Off:1 Def:3),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,586.0,4.0,3.0,1.0,,,,,
589,PT06M40.00S,2022-11-07T00:59:32.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201942,8.360709592641262,46.07843137254902,1610612741,93,95,2022-11-07T00:59:40Z,5800000,20.0,26.0,1,left,D. DeRozan running finger roll Layup (17 PTS) (A. Dosunmu 3 AST),"[201942, 1630245]",1610612741.0,CHI,running finger roll,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,3.26,Made,17.0,A. Dosunmu,1630245.0,3.0,,,,,,,,,,,,,,
591,PT06M23.00S,2022-11-07T00:59:48.9Z,4,REGULAR,3pt,Jump Shot,[],1627832,82.21090670170827,95.58823529411765,1610612761,96,95,2022-11-07T00:59:55Z,5820000,228.0,115.0,1,right,F. VanVleet 25' 3PT step back (27 PTS),[1627832],1610612761.0,TOR,step back,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,25.51,Made,27.0,,,,,,,,,,,,,,,,,
592,PT06M04.00S,2022-11-07T01:00:08.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,5.995400788436268,50.98039215686274,1610612741,96,97,2022-11-07T01:00:14Z,5830000,-5.0,4.0,1,left,A. Dosunmu driving Layup (15 PTS),[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,0.63,Made,15.0,,,,,,,,,,,,,,,,,
593,PT05M46.00S,2022-11-07T01:00:26.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201152,89.43823915900131,46.81372549019608,1610612761,98,97,2022-11-07T01:00:31Z,5840000,-16.0,47.0,1,right,T. Young turnaround Hook (4 PTS) (C. Boucher 1 AST),"[201152, 1628449]",1610612761.0,TOR,turnaround,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,4.94,Made,4.0,C. Boucher,1628449.0,1.0,,,,,,,,,,,,,,
595,PT05M32.00S,2022-11-07T01:00:40.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,6.521024967148489,44.85294117647059,1610612741,98,97,2022-11-07T01:00:46Z,5860000,26.0,9.0,1,left,MISS A. Dosunmu driving Layup - blocked,"[1630245, 1628449]",1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,2.72,Missed,,,,,,,,Boucher,1628449.0,,,,,,,,,
596,PT05M32.00S,2022-11-07T01:00:40.9Z,4,REGULAR,block,,[],1628449,,,1610612741,98,97,2022-11-07T01:00:43Z,5870000,,,0,,C. Boucher BLOCK (2 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
597,PT05M29.00S,2022-11-07T01:00:43.9Z,4,REGULAR,rebound,defensive,[],201152,,,1610612761,98,97,2022-11-07T01:00:46Z,5880000,,,0,,T. Young REBOUND (Off:2 Def:4),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,595.0,6.0,4.0,2.0,,,,,
598,PT05M26.00S,2022-11-07T01:00:46.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627832,92.72339027595268,43.38235294117647,1610612761,98,97,2022-11-07T01:00:59Z,5890000,-33.0,16.0,1,right,MISS F. VanVleet Layup,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,3.67,Missed,,,,,,,,,,,,,,,,,,
599,PT05M23.00S,2022-11-07T01:00:49.8Z,4,REGULAR,rebound,offensive,[],201152,,,1610612761,98,97,2022-11-07T01:00:59Z,5900000,,,0,,T. Young REBOUND (Off:3 Def:4),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,598.0,7.0,4.0,3.0,,,,,
600,PT05M23.00S,2022-11-07T01:00:49.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201152,94.40999984741211,50.0,1610612761,98,97,2022-11-07T01:00:49Z,5910000,0.0,0.0,1,right,MISS T. Young tip Layup,[201152],1610612761.0,TOR,tip,,,Young,T. Young,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
601,PT05M22.00S,2022-11-07T01:00:51.3Z,4,REGULAR,rebound,offensive,[],201152,,,1610612761,98,97,2022-11-07T01:00:51Z,5920000,,,0,,T. Young REBOUND (Off:4 Def:4),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,600.0,8.0,4.0,4.0,,,,,
602,PT05M22.00S,2022-11-07T01:00:51.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201152,94.40999984741211,50.0,1610612761,98,97,2022-11-07T01:00:51Z,5930000,0.0,0.0,1,right,MISS T. Young putback Layup,[201152],1610612761.0,TOR,putback,,,Young,T. Young,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
