actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
607,PT07M04.00S,2022-11-01T01:38:34.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631132,6.258212877792378,50.0,1610612761,116,92,2022-11-01T01:38:38Z,6000000,0.0,6.0,1,left,C. Koloko cutting DUNK (9 PTS) (S. Barnes 8 AST),"[1631132, 1630567]",1610612761.0,TOR,cutting,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,9.0,S. Barnes,1630567.0,8.0,,,,,,,,,,
609,PT06M51.00S,2022-11-01T01:38:48.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,87.07293035479631,54.166666666666664,1610612737,116,94,2022-11-01T01:38:53Z,6020000,21.0,69.0,1,right,D. Murray 7' driving floating Jump Shot (19 PTS),[1627749],1610612737.0,ATL,driving floating,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,7.21,Made,,,,,19.0,,,,,,,,,,,,,
610,PT06M51.00S,2022-11-01T01:38:54.5Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630567,,,1610612737,116,94,2022-11-01T01:38:59Z,6030000,,,0,,S. Barnes shooting personal FOUL (3 PF) (Murray 1 FT),"[1630567, 1627749]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,101283.0,3.0,0.0,Murray,1627749.0,,,,,
612,PT06M51.00S,2022-11-01T01:39:33.3Z,4,REGULAR,freethrow,1 of 1,[],1627749,,,1610612737,116,95,2022-11-01T01:39:33Z,6050000,,,0,,D. Murray Free Throw 1 of 1 (20 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,,,,,20.0,,,,,,,,,,,,,
613,PT06M46.00S,2022-11-01T01:39:48.4Z,4,REGULAR,turnover,traveling,[],1630173,,,1610612761,116,95,2022-11-01T01:39:53Z,6060000,,,0,,P. Achiuwa traveling TURNOVER (1 TO),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2003.0,,,,,1.0,,,,
614,PT06M36.00S,2022-11-01T01:40:06.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628381,68.67608409986859,74.01960784313727,1610612737,116,95,2022-11-01T01:40:13Z,6070000,120.0,242.0,1,right,MISS J. Collins 27' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,27.01,Missed,,,,,,,,,,,,,,,,,,
615,PT06M34.00S,2022-11-01T01:40:08.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612761,116,95,2022-11-01T01:40:13Z,6080000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,614.0,,,,,,,,,,,,,,,,,
616,PT06M34.00S,2022-11-01T01:40:13.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629631,,,1610612761,116,95,2022-11-01T01:40:24Z,6090000,,,0,,D. Hunter loose ball personal FOUL (5 PF) (Trent Jr. 2 FT),"[1629631, 1629018]",1610612737.0,ATL,loose ball,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628485.0,5.0,0.0,Trent Jr.,1629018.0,,,,,
618,PT06M34.00S,2022-11-01T01:40:42.8Z,4,REGULAR,freethrow,1 of 2,[],1629018,,,1610612761,116,95,2022-11-01T01:40:42Z,6110000,,,0,,MISS G. Trent Jr. Free Throw 1 of 2,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
619,PT06M34.00S,2022-11-01T01:40:42.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,116,95,2022-11-01T01:40:42Z,6120000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,618.0,,,,,,,,,,,,,,,,,
620,PT06M34.00S,2022-11-01T01:40:55.6Z,4,REGULAR,freethrow,2 of 2,[],1629018,,,1610612761,117,95,2022-11-01T01:40:55Z,6130000,,,0,,G. Trent Jr. Free Throw 2 of 2 (21 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
621,PT06M25.00S,2022-11-01T01:41:07.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,83.65637319316689,41.911764705882355,1610612737,117,95,2022-11-01T01:41:14Z,6140000,-40.0,101.0,1,right,MISS T. Young 10' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,10.89,Missed,,,,,,,,,,,,,,,,,,
622,PT06M23.00S,2022-11-01T01:41:09.8Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,117,95,2022-11-01T01:41:14Z,6150000,,,0,,S. Barnes REBOUND (Off:0 Def:6),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,621.0,6.0,6.0,0.0,,,,,,,,,,,,,,
623,PT06M22.00S,2022-11-01T01:41:13.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629018,7.046649145860711,52.450980392156865,1610612761,117,95,2022-11-01T01:42:53Z,6160000,-12.0,14.0,1,left,MISS G. Trent Jr. running Layup,[1629018],1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,,
624,PT06M21.00S,2022-11-01T01:41:14.8Z,4,REGULAR,rebound,offensive,[],1627783,,,1610612761,117,95,2022-11-01T01:42:53Z,6170000,,,0,,P. Siakam REBOUND (Off:3 Def:9),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,623.0,12.0,9.0,3.0,,,,,,,,,,,,,,
625,PT06M20.00S,2022-11-01T01:41:17.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1627783,5.590000152587891,50.0,1610612761,119,95,2022-11-01T01:43:02Z,6180000,0.0,0.0,1,left,P. Siakam tip Layup (29 PTS),[1627783],1610612761.0,TOR,tip,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,29.0,,,,,,,,,,,,,
626,PT06M20.00S,2022-11-01T01:41:38.8Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628381,,,1610612761,119,95,2022-11-01T01:41:44Z,6190000,,,0,,J. Collins shooting personal FOUL (6 PF) (Siakam 1 FT),"[1628381, 1627783]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101283.0,6.0,0.0,Siakam,1627783.0,,,,,
628,PT06M20.00S,2022-11-01T01:41:50.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,119,95,2022-11-01T01:41:50Z,6210000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT06M20.00S,2022-11-01T01:43:06.1Z,4,REGULAR,substitution,out,[],1627749,,,1610612761,119,95,2022-11-01T01:43:54Z,6220000,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT06M20.00S,2022-11-01T01:43:06.1Z,4,REGULAR,substitution,out,[],1629027,,,1610612761,119,95,2022-11-01T01:43:54Z,6230000,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT06M20.00S,2022-11-01T01:43:06.1Z,4,REGULAR,substitution,out,[],1629631,,,1610612761,119,95,2022-11-01T01:43:54Z,6240000,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT06M20.00S,2022-11-01T01:43:06.1Z,4,REGULAR,substitution,out,[],203991,,,1610612761,119,95,2022-11-01T01:43:54Z,6250000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT06M20.00S,2022-11-01T01:43:06.1Z,4,REGULAR,substitution,out,[],1628381,,,1610612761,119,95,2022-11-01T01:43:54Z,6260000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT06M20.00S,2022-11-01T01:43:06.1Z,4,REGULAR,substitution,in,[],1626163,,,1610612761,119,95,2022-11-01T01:43:54Z,6270000,,,0,,SUB in: F. Kaminsky,[1626163],1610612737.0,ATL,,,,Kaminsky,F. Kaminsky,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT06M20.00S,2022-11-01T01:43:06.1Z,4,REGULAR,substitution,in,[],1630249,,,1610612761,119,95,2022-11-01T01:43:54Z,6280000,,,0,,SUB in: V. Krejci,[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT06M20.00S,2022-11-01T01:43:06.1Z,4,REGULAR,substitution,in,[],1631100,,,1610612761,119,95,2022-11-01T01:43:54Z,6290000,,,0,,SUB in: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT06M20.00S,2022-11-01T01:43:06.1Z,4,REGULAR,substitution,in,[],1630235,,,1610612761,119,95,2022-11-01T01:43:54Z,6300000,,,0,,SUB in: T. Forrest,[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT06M20.00S,2022-11-01T01:43:06.1Z,4,REGULAR,substitution,in,[],1631213,,,1610612761,119,95,2022-11-01T01:43:54Z,6310000,,,0,,SUB in: T. Martin,[1631213],1610612737.0,ATL,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT06M20.00S,2022-11-01T01:44:28.3Z,4,REGULAR,freethrow,1 of 1,"['2ndchance', 'fastbreak']",1627783,,,1610612761,119,95,2022-11-01T01:44:28Z,6320000,,,0,,MISS P. Siakam Free Throw 1 of 1,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
640,PT06M18.00S,2022-11-01T01:44:30.3Z,4,REGULAR,rebound,defensive,[],1626163,,,1610612737,119,95,2022-11-01T01:44:30Z,6330000,,,0,,F. Kaminsky REBOUND (Off:0 Def:1),[1626163],1610612737.0,ATL,,,,Kaminsky,F. Kaminsky,,,,,,,,,639.0,1.0,1.0,0.0,,,,,,,,,,,,,,
641,PT05M57.00S,2022-11-01T01:44:50.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630235,84.05059132720105,47.30392156862745,1610612737,119,95,2022-11-01T01:44:55Z,6340000,-13.0,97.0,1,right,MISS T. Forrest 9' driving floating Shot,[1630235],1610612737.0,ATL,driving floating,,,Forrest,T. Forrest,,,,,In The Paint (Non-RA),8-16 Center,9.83,Missed,,,,,,,,,,,,,,,,,,
642,PT05M54.00S,2022-11-01T01:44:53.3Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,119,95,2022-11-01T01:44:55Z,6350000,,,0,,S. Barnes REBOUND (Off:0 Def:7),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,641.0,7.0,7.0,0.0,,,,,,,,,,,,,,
643,PT05M49.00S,2022-11-01T01:44:57.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630567,32.802233902759525,61.274509803921575,1610612761,122,95,2022-11-01T01:45:47Z,6360000,-56.0,256.0,1,left,S. Barnes 26' 3PT running pullup (21 PTS),[1630567],1610612761.0,TOR,running pullup,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,26.19,Made,,,,,21.0,,,,,,,,,,,,,
644,PT05M31.00S,2022-11-01T01:45:16.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1631213,91.93495400788436,57.35294117647059,1610612737,122,95,2022-11-01T01:45:20Z,6370000,37.0,23.0,1,right,MISS T. Martin Hook,[1631213],1610612737.0,ATL,,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,4.36,Missed,,,,,,,,,,,,,,,,,,
645,PT05M29.00S,2022-11-01T01:45:18.4Z,4,REGULAR,rebound,defensive,[],1631132,,,1610612761,122,95,2022-11-01T01:45:20Z,6380000,,,0,,C. Koloko REBOUND (Off:2 Def:3),[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,,,644.0,5.0,3.0,2.0,,,,,,,,,,,,,,
646,PT05M22.00S,2022-11-01T01:45:27.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630249,,,1610612761,122,95,2022-11-01T01:45:38Z,6390000,,,0,,V. Krejci shooting personal FOUL (1 PF) (Siakam 2 FT),"[1630249, 1627783]",1610612737.0,ATL,shooting,,,Krejci,V. Krejci,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2003.0,1.0,0.0,Siakam,1627783.0,,,,,
648,PT05M22.00S,2022-11-01T01:46:01.6Z,4,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,123,95,2022-11-01T01:46:01Z,6410000,,,0,,P. Siakam Free Throw 1 of 2 (30 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,30.0,,,,,,,,,,,,,
649,PT05M22.00S,2022-11-01T01:46:02.7Z,4,REGULAR,substitution,out,[],1630567,,,1610612761,123,95,2022-11-01T01:46:11Z,6420000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT05M22.00S,2022-11-01T01:46:02.7Z,4,REGULAR,substitution,out,[],1630173,,,1610612761,123,95,2022-11-01T01:46:11Z,6430000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT05M22.00S,2022-11-01T01:46:02.7Z,4,REGULAR,substitution,out,[],1629018,,,1610612761,123,95,2022-11-01T01:46:11Z,6440000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT05M22.00S,2022-11-01T01:46:02.7Z,4,REGULAR,substitution,out,[],1631132,,,1610612761,123,95,2022-11-01T01:46:11Z,6450000,,,0,,SUB out: C. Koloko,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT05M22.00S,2022-11-01T01:46:02.7Z,4,REGULAR,substitution,in,[],1630551,,,1610612761,123,95,2022-11-01T01:46:11Z,6460000,,,0,,SUB in: J. Champagnie,[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT05M22.00S,2022-11-01T01:46:02.7Z,4,REGULAR,substitution,in,[],1630201,,,1610612761,123,95,2022-11-01T01:46:11Z,6470000,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT05M22.00S,2022-11-01T01:46:02.7Z,4,REGULAR,substitution,in,[],1630288,,,1610612761,123,95,2022-11-01T01:46:11Z,6480000,,,0,,SUB in: J. Dowtin Jr.,[1630288],1610612761.0,TOR,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT05M22.00S,2022-11-01T01:46:02.7Z,4,REGULAR,substitution,in,[],1630625,,,1610612761,123,95,2022-11-01T01:46:11Z,6490000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT05M22.00S,2022-11-01T01:46:29.7Z,4,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,124,95,2022-11-01T01:46:29Z,6500000,,,0,,P. Siakam Free Throw 2 of 2 (31 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,31.0,,,,,,,,,,,,,
658,PT05M12.00S,2022-11-01T01:46:43.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630551,,,1610612737,124,95,2022-11-01T01:47:04Z,6510000,,,0,,J. Champagnie personal FOUL (1 PF) (Kaminsky 2 FT),"[1630551, 1626163]",1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,101283.0,1.0,0.0,Kaminsky,1626163.0,,,,,
660,PT05M12.00S,2022-11-01T01:47:11.2Z,4,REGULAR,freethrow,1 of 2,[],1626163,,,1610612737,124,96,2022-11-01T01:47:11Z,6530000,,,0,,F. Kaminsky Free Throw 1 of 2 (1 PTS),[1626163],1610612737.0,ATL,,,,Kaminsky,F. Kaminsky,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
661,PT05M12.00S,2022-11-01T01:47:12.2Z,4,REGULAR,substitution,out,[],1627783,,,1610612737,124,96,2022-11-01T01:47:15Z,6540000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT05M12.00S,2022-11-01T01:47:12.2Z,4,REGULAR,substitution,in,[],1627823,,,1610612737,124,96,2022-11-01T01:47:15Z,6550000,,,0,,SUB in: J. Hernangomez,[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT05M12.00S,2022-11-01T01:47:30.3Z,4,REGULAR,freethrow,2 of 2,[],1626163,,,1610612737,124,97,2022-11-01T01:47:30Z,6560000,,,0,,F. Kaminsky Free Throw 2 of 2 (2 PTS),[1626163],1610612737.0,ATL,,,,Kaminsky,F. Kaminsky,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
664,PT05M02.00S,2022-11-01T01:47:41.9Z,4,REGULAR,3pt,Jump Shot,[],1630201,26.363337713534822,15.931372549019606,1610612761,124,97,2022-11-01T01:47:46Z,6570000,170.0,195.0,1,left,MISS M. Flynn 25' 3PT,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Right Center,25.91,Missed,,,,,,,,,,,,,,,,,,
665,PT04M59.00S,2022-11-01T01:47:44.9Z,4,REGULAR,rebound,defensive,[],1630235,,,1610612737,124,97,2022-11-01T01:47:46Z,6580000,,,0,,T. Forrest REBOUND (Off:0 Def:1),[1630235],1610612737.0,ATL,,,,Forrest,T. Forrest,,,,,Above the Break 3,24+ Right Center,,,664.0,1.0,1.0,0.0,,,,,,,,,,,,,,
666,PT04M55.00S,2022-11-01T01:47:50.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630249,94.56307490144546,49.754901960784316,1610612737,124,99,2022-11-01T01:47:56Z,6590000,-1.0,-1.0,1,right,V. Krejci running DUNK (2 PTS) (T. Forrest 1 AST),"[1630249, 1630235]",1610612737.0,ATL,running,,,Krejci,V. Krejci,,,,,Restricted Area,0-8 Center,0.18,Made,,,,,2.0,T. Forrest,1630235.0,1.0,,,,,,,,,,
668,PT04M35.00S,2022-11-01T01:48:08.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630625,15.325229960578188,40.68627450980392,1610612761,126,99,2022-11-01T01:48:13Z,6610000,47.0,92.0,1,left,D. Banton 10' pullup Jump Shot (2 PTS),[1630625],1610612761.0,TOR,pullup,,,Banton,D. Banton,,,,,In The Paint (Non-RA),8-16 Center,10.28,Made,,,,,2.0,,,,,,,,,,,,,
669,PT04M21.00S,2022-11-01T01:48:23.0Z,4,REGULAR,3pt,Jump Shot,[],1630249,71.82982917214193,79.41176470588235,1610612737,126,99,2022-11-01T01:48:26Z,6620000,147.0,212.0,1,right,MISS V. Krejci 25' 3PT,[1630249],1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,Above the Break 3,24+ Right Center,25.83,Missed,,,,,,,,,,,,,,,,,,
670,PT04M18.00S,2022-11-01T01:48:26.0Z,4,REGULAR,rebound,defensive,[],1630551,,,1610612761,126,99,2022-11-01T01:48:26Z,6630000,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,669.0,1.0,1.0,0.0,,,,,,,,,,,,,,
671,PT04M12.00S,2022-11-01T01:48:32.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630551,7.178055190538765,41.911764705882355,1610612761,128,99,2022-11-01T01:48:36Z,6640000,40.0,15.0,1,left,J. Champagnie cutting Layup (2 PTS) (D. Banton 1 AST),"[1630551, 1630625]",1610612761.0,TOR,cutting,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,4.31,Made,,,,,2.0,D. Banton,1630625.0,1.0,,,,,,,,,,
673,PT03M45.00S,2022-11-01T01:48:58.8Z,4,REGULAR,3pt,Jump Shot,[],1626163,82.86793692509855,95.09803921568627,1610612737,128,99,2022-11-01T01:49:04Z,6660000,225.0,109.0,1,right,MISS F. Kaminsky 25' 3PT,[1626163],1610612737.0,ATL,,,,Kaminsky,F. Kaminsky,,,,,Above the Break 3,24+ Right Center,25.02,Missed,,,,,,,,,,,,,,,,,,
674,PT03M42.00S,2022-11-01T01:49:02.0Z,4,REGULAR,rebound,defensive,[],1630551,,,1610612761,128,99,2022-11-01T01:49:02Z,6670000,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,673.0,2.0,2.0,0.0,,,,,,,,,,,,,,
675,PT03M18.00S,2022-11-01T01:49:26.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630201,7.835085413929041,52.94117647058824,1610612761,130,99,2022-11-01T01:49:31Z,6680000,-15.0,21.0,1,left,M. Flynn driving reverse Layup (4 PTS),[1630201],1610612761.0,TOR,driving reverse,,,Flynn,M. Flynn,,,,,Restricted Area,0-8 Center,2.57,Made,,,,,4.0,,,,,,,,,,,,,
676,PT03M09.00S,2022-11-01T01:49:38.1Z,4,REGULAR,foul,offensive,['inpenalty'],1626163,,,1610612737,130,99,2022-11-01T01:50:01Z,6690000,,,0,,F. Kaminsky off-the-ball offensive FOUL (1 PF),"[1626163, 1630551]",1610612737.0,ATL,off-the-ball,,,Kaminsky,F. Kaminsky,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,101283.0,1.0,0.0,Champagnie,1630551.0,,,,,
678,PT03M09.00S,2022-11-01T01:49:38.1Z,4,REGULAR,turnover,offensive foul,[],1626163,,,1610612737,130,99,2022-11-01T01:49:44Z,6710000,,,0,,F. Kaminsky offensive foul TURNOVER (1 TO),[1626163],1610612737.0,ATL,,,,Kaminsky,F. Kaminsky,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,101283.0,,,,,1.0,,,,
679,PT03M09.00S,2022-11-01T01:49:48.6Z,4,REGULAR,substitution,out,[],1630201,,,1610612761,130,99,2022-11-01T01:49:52Z,6720000,,,0,,SUB out: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT03M09.00S,2022-11-01T01:49:48.6Z,4,REGULAR,substitution,in,[],1631199,,,1610612761,130,99,2022-11-01T01:49:52Z,6730000,,,0,,SUB in: R. Harper Jr.,[1631199],1610612761.0,TOR,,,,Harper Jr.,R. Harper Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT02M52.00S,2022-11-01T01:50:13.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630288,25.04927726675427,34.068627450980394,1610612761,132,99,2022-11-01T01:50:18Z,6740000,80.0,183.0,1,left,J. Dowtin Jr. 19' pullup Jump Shot (2 PTS),[1630288],1610612761.0,TOR,pullup,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Mid-Range,16-24 Right Center,19.96,Made,,,,,2.0,,,,,,,,,,,,,
682,PT02M34.00S,2022-11-01T01:50:31.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630235,92.32917214191852,58.82352941176471,1610612737,132,99,2022-11-01T01:50:36Z,6750000,44.0,20.0,1,right,MISS T. Forrest driving Hook - blocked,"[1630235, 1627823]",1610612737.0,ATL,driving,,,Forrest,T. Forrest,,,,,In The Paint (Non-RA),0-8 Center,4.83,Missed,,,,,,,,,,,,,,,Hernangomez,1627823.0,,
683,PT02M34.00S,2022-11-01T01:50:31.3Z,4,REGULAR,block,,[],1627823,,,1610612737,132,99,2022-11-01T01:50:34Z,6760000,,,0,,J. Hernangomez BLOCK (1 BLK),[1627823],1610612761.0,TOR,,,,Hernangomez,J. Hernangomez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
684,PT02M34.00S,2022-11-01T01:50:31.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,132,99,2022-11-01T01:50:36Z,6770000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,682.0,,,,,,,,,,,,,,,,,
686,PT02M30.00S,2022-11-01T01:50:55.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630249,92.59198423127464,96.56862745098039,1610612737,132,102,2022-11-01T01:51:00Z,6790000,233.0,17.0,1,right,V. Krejci 3PT  (5 PTS) (A. Griffin 1 AST),"[1630249, 1631100]",1610612737.0,ATL,,,,Krejci,V. Krejci,,,,,Right Corner 3,24+ Right,23.34,Made,,,,,5.0,A. Griffin,1631100.0,1.0,,,,,,,,,,
689,PT02M13.00S,2022-11-01T01:51:21.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630551,10.988830486202366,41.17647058823529,1610612761,134,102,2022-11-01T01:51:28Z,6820000,44.0,51.0,1,left,J. Champagnie 6' driving bank Hook (4 PTS) (J. Dowtin Jr. 1 AST),"[1630551, 1630288]",1610612761.0,TOR,driving bank,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,6.73,Made,,,,,4.0,J. Dowtin Jr.,1630288.0,1.0,,,,,,,,,,
