actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
502,PT10M29.00S,2023-03-19T00:52:15.0Z,4,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,98,87,2023-03-19T00:52:15Z,4960000,False,,,0,,S. Barnes Free Throw 2 of 2 (8 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
503,PT10M08.00S,2023-03-19T00:52:39.9Z,4,REGULAR,3pt,Jump Shot,[],1629638,73.01248357424441,81.86274509803921,1610612750,98,87,2023-03-19T00:53:03Z,4970000,False,159.0,201.0,1,right,MISS N. Alexander-Walker 25' 3PT,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,25.66,Missed,,,,,,,,,,,,,,,,,,
504,PT10M04.00S,2023-03-19T00:52:43.9Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,98,87,2023-03-19T00:52:45Z,4980000,False,,,0,,S. Barnes REBOUND (Off:0 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,503.0,2.0,2.0,0.0,,,,,,,,,,,,,,
505,PT09M59.00S,2023-03-19T00:52:48.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630567,8.886333771353483,45.588235294117645,1610612761,100,87,2023-03-19T00:53:44Z,4990000,False,22.0,31.0,1,left,S. Barnes running finger roll Layup (10 PTS) (P. Siakam 5 AST),"[1630567, 1627783]",1610612761.0,TOR,running finger roll,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,3.81,Made,,,,,,,10.0,,,,,P. Siakam,1627783.0,5.0,,,,
507,PT09M59.00S,2023-03-19T00:52:55.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,100,87,2023-03-19T00:52:55Z,5010000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT09M59.00S,2023-03-19T00:54:24.1Z,4,REGULAR,substitution,out,[],1629638,,,1610612750,100,87,2023-03-19T00:55:20Z,5020000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT09M59.00S,2023-03-19T00:54:24.1Z,4,REGULAR,substitution,in,[],1627752,,,1610612750,100,87,2023-03-19T00:55:20Z,5030000,False,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT09M45.00S,2023-03-19T00:55:54.5Z,4,REGULAR,turnover,bad pass,[],201144,,,1610612750,100,87,2023-03-19T00:55:58Z,5040000,False,,,0,,M. Conley bad pass TURNOVER (1 TO),"[201144, 1628449]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,,,,,,,,,Boucher,1628449.0,,
511,PT09M45.00S,2023-03-19T00:55:54.5Z,4,REGULAR,steal,,[],1628449,,,1610612761,100,87,2023-03-19T00:55:56Z,5050000,False,,,0,,C. Boucher STEAL (2 STL),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
512,PT09M38.00S,2023-03-19T00:56:02.0Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1627783,33.459264126149804,54.41176470588235,1610612761,100,87,2023-03-19T00:56:25Z,5060000,False,-22.0,262.0,1,left,MISS P. Siakam 26' running 3PT,[1627783],1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,26.29,Missed,,,,,,,,,,,,,,,,,,
513,PT09M35.00S,2023-03-19T00:56:05.0Z,4,REGULAR,rebound,defensive,[],1627752,,,1610612750,100,87,2023-03-19T00:56:10Z,5070000,False,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Center,,,512.0,1.0,1.0,0.0,,,,,,,,,,,,,,
514,PT09M27.00S,2023-03-19T00:56:12.6Z,4,REGULAR,3pt,Jump Shot,[],1627752,68.9388961892247,36.27450980392157,1610612750,100,87,2023-03-19T00:56:18Z,5080000,False,-69.0,239.0,1,right,MISS T. Prince 24' 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Center,24.91,Missed,,,,,,,,,,,,,,,,,,
515,PT09M24.00S,2023-03-19T00:56:15.6Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612761,100,87,2023-03-19T00:56:18Z,5090000,False,,,0,,P. Siakam REBOUND (Off:2 Def:7),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,514.0,9.0,7.0,2.0,,,,,,,,,,,,,,
516,PT09M15.00S,2023-03-19T00:56:24.6Z,4,REGULAR,2pt,Jump Shot,[],1629018,20.45006570302234,27.941176470588236,1610612761,100,87,2023-03-19T00:56:32Z,5100000,False,110.0,140.0,1,left,MISS G. Trent Jr. 17' pullup Shot,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Right Center,17.8,Missed,,,,,,,,,,,,,,,,,,
517,PT09M12.00S,2023-03-19T00:56:27.6Z,4,REGULAR,rebound,offensive,[],1630567,,,1610612761,100,87,2023-03-19T00:56:27Z,5110000,False,,,0,,S. Barnes REBOUND (Off:1 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Right Center,,,516.0,3.0,2.0,1.0,,,,,,,,,,,,,,
518,PT09M02.00S,2023-03-19T00:56:38.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630567,31.882391590013142,63.970588235294116,1610612761,100,87,2023-03-19T00:56:42Z,5120000,False,-70.0,247.0,1,left,MISS S. Barnes 25' pullup 3PT,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,25.69,Missed,,,,,,,,,,,,,,,,,,
519,PT09M00.00S,2023-03-19T00:56:40.2Z,4,REGULAR,rebound,defensive,[],1627752,,,1610612750,100,87,2023-03-19T00:56:42Z,5130000,False,,,0,,T. Prince REBOUND (Off:0 Def:2),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Center,,,518.0,2.0,2.0,0.0,,,,,,,,,,,,,,
520,PT08M52.00S,2023-03-19T00:56:48.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,86.5473061760841,47.549019607843135,1610612750,100,87,2023-03-19T00:56:53Z,5140000,False,-12.0,74.0,1,right,MISS K. Anderson 7' driving floating Shot,[203937],1610612750.0,MIN,driving floating,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,7.5,Missed,,,,,,,,,,,,,,,,,,
521,PT08M49.00S,2023-03-19T00:56:51.3Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612761,100,87,2023-03-19T00:56:53Z,5150000,False,,,0,,P. Siakam REBOUND (Off:2 Def:8),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,520.0,10.0,8.0,2.0,,,,,,,,,,,,,,
522,PT08M37.00S,2023-03-19T00:57:05.2Z,4,REGULAR,turnover,out-of-bounds,[],1627783,,,1610612761,100,87,2023-03-19T00:57:11Z,5160000,False,,,0,,P. Siakam bad pass out-of-bounds TURNOVER (3 TO),[1627783],1610612761.0,TOR,bad pass,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1198.0,3.0,,,,,,,,,,,,
523,PT08M37.00S,2023-03-19T00:57:08.8Z,4,REGULAR,substitution,out,[],1627783,,,1610612750,100,87,2023-03-19T00:57:30Z,5170000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT08M37.00S,2023-03-19T00:57:08.8Z,4,REGULAR,substitution,out,[],1629162,,,1610612750,100,87,2023-03-19T00:57:30Z,5180000,False,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT08M37.00S,2023-03-19T00:57:08.8Z,4,REGULAR,substitution,in,[],1627832,,,1610612750,100,87,2023-03-19T00:57:30Z,5190000,False,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT08M37.00S,2023-03-19T00:57:08.8Z,4,REGULAR,substitution,in,[],1629675,,,1610612750,100,87,2023-03-19T00:57:30Z,5200000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT08M24.00S,2023-03-19T00:57:46.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629675,93.24901445466492,53.92156862745098,1610612750,100,89,2023-03-19T00:58:16Z,5210000,False,20.0,11.0,1,right,N. Reid cutting finger roll Layup (22 PTS) (M. Conley 3 AST),"[1629675, 201144]",1610612750.0,MIN,cutting finger roll,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,,,22.0,,,,,M. Conley,201144.0,3.0,,,,
529,PT08M12.00S,2023-03-19T00:58:00.3Z,4,REGULAR,foul,personal,[],203937,,,1610612761,100,89,2023-03-19T00:58:10Z,5230000,False,,,0,,K. Anderson personal FOUL (4 PF),"[203937, 1629018]",1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Center,,,,,,,1198.0,,,4.0,0.0,Trent Jr.,1629018.0,,,,,,,
532,PT08M12.00S,2023-03-19T00:58:07.1Z,4,REGULAR,substitution,in,[],1630183,,,1610612761,100,89,2023-03-19T00:58:11Z,5260000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT08M12.00S,2023-03-19T00:58:07.1Z,4,REGULAR,substitution,out,[],201144,,,1610612761,100,89,2023-03-19T00:58:18Z,5270000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT08M02.00S,2023-03-19T00:58:31.5Z,4,REGULAR,3pt,Jump Shot,[],1629018,9.674770039421814,95.09803921568627,1610612761,100,89,2023-03-19T00:58:39Z,5280000,False,-225.0,38.0,1,left,MISS G. Trent Jr. step back 3PT,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,Left Corner 3,24+ Left,22.87,Missed,,,,,,,,,,,,,,,,,,
535,PT07M57.00S,2023-03-19T00:58:36.5Z,4,REGULAR,rebound,offensive,[],1630567,,,1610612761,100,89,2023-03-19T00:58:39Z,5290000,False,,,0,,S. Barnes REBOUND (Off:2 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Left Corner 3,24+ Left,,,534.0,4.0,2.0,2.0,,,,,,,,,,,,,,
536,PT07M57.00S,2023-03-19T00:58:36.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630567,5.590000152587891,50.0,1610612761,100,89,2023-03-19T00:58:41Z,5300000,False,0.0,0.0,1,left,MISS S. Barnes tip Layup,[1630567],1610612761.0,TOR,tip,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
537,PT07M56.00S,2023-03-19T00:58:37.7Z,4,REGULAR,rebound,defensive,[],203937,,,1610612750,100,89,2023-03-19T00:58:41Z,5310000,False,,,0,,K. Anderson REBOUND (Off:2 Def:5),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,536.0,7.0,5.0,2.0,,,,,,,,,,,,,,
538,PT07M56.00S,2023-03-19T00:58:41.6Z,4,REGULAR,foul,personal,['2freethrow'],1630567,,,1610612750,100,89,2023-03-19T00:58:52Z,5320000,False,,,0,,S. Barnes shooting personal FOUL (3 PF) (Prince 2 FT),"[1630567, 1627752]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1198.0,,,3.0,0.0,Prince,1627752.0,,,,,,,
540,PT07M56.00S,2023-03-19T00:59:11.1Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1627752,,,1610612750,100,90,2023-03-19T00:59:11Z,5340000,False,,,0,,T. Prince Free Throw 1 of 2 (3 PTS),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
541,PT07M56.00S,2023-03-19T00:59:27.3Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1627752,,,1610612750,100,91,2023-03-19T00:59:27Z,5350000,False,,,0,,T. Prince Free Throw 2 of 2 (4 PTS),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
542,PT07M36.00S,2023-03-19T00:59:50.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,10.64388961892247,60.29028799019608,1610612761,100,91,2023-03-19T00:59:57Z,5360000,False,-51.0,48.0,1,left,MISS S. Barnes 7' driving bank Hook,[1630567],1610612761.0,TOR,driving bank,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,7.01,Missed,,,,,,,,,,,,,,,,,,
543,PT07M34.00S,2023-03-19T00:59:52.8Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,100,91,2023-03-19T00:59:57Z,5370000,False,,,0,,R. Gobert REBOUND (Off:5 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,542.0,12.0,7.0,5.0,,,,,,,,,,,,,,
544,PT07M27.00S,2023-03-19T00:59:59.9Z,4,REGULAR,3pt,Jump Shot,[],1629675,67.62483574244416,50.245098039215684,1610612750,100,91,2023-03-19T01:00:09Z,5380000,False,1.0,252.0,1,right,MISS N. Reid 25' step back 3PT,[1629675],1610612750.0,MIN,step back,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,25.18,Missed,,,,,,,,,,,,,,,,,,
545,PT07M23.00S,2023-03-19T01:00:03.9Z,4,REGULAR,rebound,defensive,[],1627832,,,1610612761,100,91,2023-03-19T01:00:04Z,5390000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:3),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,544.0,3.0,3.0,0.0,,,,,,,,,,,,,,
546,PT07M14.00S,2023-03-19T01:00:15.1Z,4,REGULAR,foul,personal,['2freethrow'],203497,,,1610612761,100,91,2023-03-19T01:00:22Z,5400000,False,,,0,,R. Gobert shooting personal FOUL (2 PF) (Boucher 2 FT),"[203497, 1628449]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,1198.0,,,2.0,0.0,Boucher,1628449.0,,,,,,,
548,PT07M14.00S,2023-03-19T01:00:38.3Z,4,REGULAR,freethrow,1 of 2,[],1628449,,,1610612761,101,91,2023-03-19T01:00:38Z,5420000,False,,,0,,C. Boucher Free Throw 1 of 2 (4 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
549,PT07M14.00S,2023-03-19T01:00:39.5Z,4,REGULAR,substitution,out,[],203115,,,1610612761,101,91,2023-03-19T01:00:49Z,5430000,False,,,0,,SUB out: W. Barton,[203115],1610612761.0,TOR,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT07M14.00S,2023-03-19T01:00:39.5Z,4,REGULAR,substitution,out,[],1630567,,,1610612761,101,91,2023-03-19T01:00:49Z,5440000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT07M14.00S,2023-03-19T01:00:39.5Z,4,REGULAR,substitution,in,[],1627751,,,1610612761,101,91,2023-03-19T01:00:49Z,5450000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT07M14.00S,2023-03-19T01:00:39.5Z,4,REGULAR,substitution,in,[],1628384,,,1610612761,101,91,2023-03-19T01:00:49Z,5460000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT07M14.00S,2023-03-19T01:01:05.4Z,4,REGULAR,freethrow,2 of 2,[],1628449,,,1610612761,102,91,2023-03-19T01:01:05Z,5470000,False,,,0,,C. Boucher Free Throw 2 of 2 (5 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
554,PT06M58.00S,2023-03-19T01:01:24.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,91.93495400788436,63.23529411764706,1610612750,102,91,2023-03-19T01:01:30Z,5480000,False,66.0,23.0,1,right,MISS J. McDaniels 7' driving floating bank Shot,[1630183],1610612750.0,MIN,driving floating bank,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,7.02,Missed,,,,,,,,,,,,,,,,,,
555,PT06M55.00S,2023-03-19T01:01:27.6Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612761,102,91,2023-03-19T01:01:30Z,5490000,False,,,0,,J. Poeltl REBOUND (Off:4 Def:5),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,554.0,9.0,5.0,4.0,,,,,,,,,,,,,,
556,PT06M43.00S,2023-03-19T01:01:40.2Z,4,REGULAR,2pt,Jump Shot,[],1629018,8.360709592641262,16.666666666666664,1610612761,104,91,2023-03-19T01:01:49Z,5500000,False,167.0,26.0,1,left,G. Trent Jr. 16' fadeaway Jump Shot (15 PTS),[1629018],1610612761.0,TOR,fadeaway,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Right,16.87,Made,,,,,,,15.0,,,,,,,,,,,
557,PT06M43.00S,2023-03-19T01:01:46.2Z,4,REGULAR,foul,personal,['1freethrow'],203497,,,1610612761,104,91,2023-03-19T01:01:55Z,5510000,False,,,0,,R. Gobert shooting personal FOUL (3 PF) (Trent Jr. 1 FT),"[203497, 1629018]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Right,,,,,,,1155.0,,,3.0,0.0,Trent Jr.,1629018.0,,,,,,,
559,PT06M43.00S,2023-03-19T01:02:07.5Z,4,REGULAR,freethrow,1 of 1,[],1629018,,,1610612761,105,91,2023-03-19T01:02:07Z,5530000,False,,,0,,G. Trent Jr. Free Throw 1 of 1 (16 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,Made,,,,,,,16.0,,,,,,,,,,,
560,PT06M27.00S,2023-03-19T01:02:26.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203937,85.23324572930355,45.34313725490196,1610612750,105,93,2023-03-19T01:02:31Z,5540000,False,-23.0,86.0,1,right,K. Anderson 8' driving Hook (10 PTS),[203937],1610612750.0,MIN,driving,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,8.94,Made,,,,,,,10.0,,,,,,,,,,,
561,PT06M20.00S,2023-03-19T01:02:36.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630183,,,1610612761,105,93,2023-03-19T01:02:45Z,5550000,False,,,0,,J. McDaniels personal FOUL (4 PF) (VanVleet 2 FT),"[1630183, 1627832]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,1155.0,,,4.0,0.0,VanVleet,1627832.0,,,,,,,
563,PT06M20.00S,2023-03-19T01:03:09.8Z,4,REGULAR,freethrow,1 of 2,[],1627832,,,1610612761,106,93,2023-03-19T01:03:09Z,5570000,False,,,0,,F. VanVleet Free Throw 1 of 2 (25 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,,,25.0,,,,,,,,,,,
564,PT06M20.00S,2023-03-19T01:03:10.9Z,4,REGULAR,substitution,out,[],203937,,,1610612761,106,93,2023-03-19T01:03:15Z,5580000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M20.00S,2023-03-19T01:03:10.9Z,4,REGULAR,substitution,in,[],201144,,,1610612761,106,93,2023-03-19T01:03:15Z,5590000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M20.00S,2023-03-19T01:03:28.3Z,4,REGULAR,freethrow,2 of 2,[],1627832,,,1610612761,107,93,2023-03-19T01:03:28Z,5600000,False,,,0,,F. VanVleet Free Throw 2 of 2 (26 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,,,26.0,,,,,,,,,,,
567,PT06M11.00S,2023-03-19T01:03:45.9Z,4,REGULAR,foul,personal,['2freethrow'],1628449,,,1610612750,107,93,2023-03-19T01:04:32Z,5610000,False,,,0,,C. Boucher shooting personal FOUL (1 PF) (Conley 2 FT),"[1628449, 201144]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,Mid-Range,16-24 Right,,,,,,,2530.0,,,1.0,0.0,Conley,201144.0,,,,,,,
569,PT06M11.00S,2023-03-19T01:04:40.6Z,4,REGULAR,freethrow,1 of 2,[],201144,,,1610612750,107,94,2023-03-19T01:04:40Z,5630000,False,,,0,,M. Conley Free Throw 1 of 2 (11 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
570,PT06M11.00S,2023-03-19T01:04:56.0Z,4,REGULAR,freethrow,2 of 2,[],201144,,,1610612750,107,95,2023-03-19T01:04:56Z,5640000,False,,,0,,M. Conley Free Throw 2 of 2 (12 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
571,PT05M58.00S,2023-03-19T01:05:11.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628384,7.703679369250986,48.28431372549019,1610612761,109,95,2023-03-19T01:05:16Z,5650000,False,9.0,20.0,1,left,O. Anunoby alley-oop DUNK (15 PTS) (J. Poeltl 2 AST),"[1628384, 1627751]",1610612761.0,TOR,alley-oop,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,,,15.0,,,,,J. Poeltl,1627751.0,2.0,,,,
573,PT05M41.00S,2023-03-19T01:05:49.9Z,4,REGULAR,jumpball,recovered,[],1627752,,,1610612750,109,95,2023-03-19T01:05:49Z,5670000,False,,,0,,Jump Ball J. McDaniels vs. C. Boucher: Tip to T. Prince,"[1627752, 1630183, 1628449]",1610612750.0,MIN,heldball,T. Prince,1627752.0,Prince,T. Prince,McDaniels,1630183.0,Boucher,1628449.0,,,,,,,,,,,,,,,,,,,,,,
576,PT05M37.00S,2023-03-19T01:05:55.3Z,4,REGULAR,3pt,Jump Shot,[],1627752,81.15965834428384,92.15686274509804,1610612750,109,95,2023-03-19T01:06:00Z,5700000,False,211.0,125.0,1,right,MISS T. Prince 24' pullup 3PT,[1627752],1610612750.0,MIN,pullup,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,24.49,Missed,,,,,,,,,,,,,,,,,,
577,PT05M35.00S,2023-03-19T01:05:57.3Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612761,109,95,2023-03-19T01:06:00Z,5710000,False,,,0,,J. Poeltl REBOUND (Off:4 Def:6),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Right Center,,,576.0,10.0,6.0,4.0,,,,,,,,,,,,,,
578,PT05M22.00S,2023-03-19T01:06:10.4Z,4,REGULAR,3pt,Jump Shot,[],1628449,27.677398160315374,20.34313725490196,1610612761,109,95,2023-03-19T01:06:14Z,5720000,False,148.0,208.0,1,left,MISS C. Boucher 25' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Right Center,25.52,Missed,,,,,,,,,,,,,,,,,,
579,PT05M19.00S,2023-03-19T01:06:13.4Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,109,95,2023-03-19T01:06:14Z,5730000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:6),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,578.0,6.0,6.0,0.0,,,,,,,,,,,,,,
580,PT05M16.00S,2023-03-19T01:06:20.7Z,4,REGULAR,foul,personal,['2freethrow'],1627832,,,1610612750,109,95,2023-03-19T01:06:43Z,5740000,False,,,0,,F. VanVleet shooting personal FOUL (3 PF) (McDaniels 2 FT),"[1627832, 1630183]",1610612761.0,TOR,shooting,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Right,,,,,,,1155.0,,,3.0,0.0,McDaniels,1630183.0,,,,,,,
582,PT05M16.00S,2023-03-19T01:06:41.7Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630183,,,1610612750,109,96,2023-03-19T01:06:41Z,5760000,False,,,0,,J. McDaniels Free Throw 1 of 2 (17 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
583,PT05M16.00S,2023-03-19T01:06:57.0Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630183,,,1610612750,109,97,2023-03-19T01:06:57Z,5770000,False,,,0,,J. McDaniels Free Throw 2 of 2 (18 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Made,,,,,,,18.0,,,,,,,,,,,
584,PT04M52.00S,2023-03-19T01:07:22.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,20.05584756898817,40.68627450980392,1610612761,111,97,2023-03-19T01:07:28Z,5780000,False,47.0,136.0,1,left,F. VanVleet 14' turnaround fadeaway Jump Shot (28 PTS),[1627832],1610612761.0,TOR,turnaround fadeaway,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,14.38,Made,,,,,,,28.0,,,,,,,,,,,
