actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
331,PT11M08.00S,2023-01-15T01:53:39.8Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,57,71,2023-01-15T01:53:42Z,3300000,False,,,0,,J. Collins REBOUND (Off:1 Def:3),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,,,330.0,4.0,3.0,1.0,,,,,,,,,,,,,,
332,PT11M03.00S,2023-01-15T01:53:45.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629631,92.59198423127464,43.38235294117647,1610612737,57,71,2023-01-15T01:53:55Z,3310000,False,-33.0,17.0,1,right,MISS D. Hunter running Layup - blocked,"[1629631, 1627783]",1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,3.73,Missed,,,,,,,,,Siakam,1627783.0,,,,,,,,
333,PT11M03.00S,2023-01-15T01:53:45.8Z,3,REGULAR,block,,[],1627783,,,1610612737,57,71,2023-01-15T01:53:48Z,3320000,False,,,0,,P. Siakam BLOCK (1 BLK),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
334,PT11M00.00S,2023-01-15T01:53:48.8Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612761,57,71,2023-01-15T01:53:55Z,3330000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:3),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,332.0,3.0,3.0,0.0,,,,,,,,,,,,,,
335,PT10M49.00S,2023-01-15T01:53:59.1Z,3,REGULAR,turnover,lost ball,[],1630567,,,1610612761,57,71,2023-01-15T01:54:05Z,3340000,False,,,0,,S. Barnes lost ball TURNOVER (2 TO),"[1630567, 1630168]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,2.0,Okongwu,1630168.0,,,,,,,,,,,
336,PT10M49.00S,2023-01-15T01:53:59.1Z,3,REGULAR,steal,,[],1630168,,,1610612737,57,71,2023-01-15T01:54:00Z,3350000,False,,,0,,O. Okongwu STEAL (1 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
337,PT10M44.00S,2023-01-15T01:54:04.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629631,81.15965834428384,4.166666666666666,1610612737,57,74,2023-01-15T01:54:10Z,3360000,False,-229.0,125.0,1,right,D. Hunter 26' 3PT running (8 PTS) (T. Young 6 AST),"[1629631, 1629027]",1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,26.09,Made,,,,,,,,,,,,,,,8.0,T. Young,1629027.0,6.0
339,PT10M31.00S,2023-01-15T01:54:17.5Z,3,REGULAR,2pt,Jump Shot,[],1627783,13.222733245729303,19.607843137254903,1610612761,57,74,2023-01-15T01:54:22Z,3380000,False,152.0,72.0,1,left,MISS P. Siakam 16' Jump Shot,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Right,16.81,Missed,,,,,,,,,,,,,,,,,,
340,PT10M28.00S,2023-01-15T01:54:20.5Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,57,74,2023-01-15T01:54:22Z,3390000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Right,,,339.0,6.0,5.0,1.0,,,,,,,,,,,,,,
342,PT10M07.00S,2023-01-15T01:54:55.5Z,3,REGULAR,2pt,Jump Shot,[],1630168,93.24901445466492,74.26470588235294,1610612737,57,74,2023-01-15T01:55:00Z,3410000,False,121.0,11.0,1,right,MISS O. Okongwu 12' Jump Shot,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Right,12.18,Missed,,,,,,,,,,,,,,,,,,
343,PT10M06.00S,2023-01-15T01:54:56.5Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,57,74,2023-01-15T01:55:21Z,3420000,False,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Right,,,342.0,3.0,3.0,0.0,,,,,,,,,,,,,,
344,PT09M59.00S,2023-01-15T01:55:03.3Z,3,REGULAR,3pt,Jump Shot,[],1627832,31.09395532194481,70.58823529411765,1610612761,60,74,2023-01-15T01:57:35Z,3430000,False,-103.0,240.0,1,left,F. VanVleet 26' 3PT step back (3 PTS),[1627832],1610612761.0,TOR,step back,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,26.09,Made,,,,,,,,,,,,,,,3.0,,,
345,PT09M34.00S,2023-01-15T01:55:29.7Z,3,REGULAR,3pt,Jump Shot,[],1627749,72.88107752956637,19.362745098039216,1610612737,60,77,2023-01-15T01:55:33Z,3440000,False,-153.0,202.0,1,right,D. Murray 25' 3PT pullup (21 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,25.38,Made,,,,,,,,,,,,,,,21.0,,,
346,PT09M23.00S,2023-01-15T01:55:39.3Z,3,REGULAR,3pt,Jump Shot,[],1628384,6.258212877792378,96.32352941176471,1610612761,63,77,2023-01-15T01:55:43Z,3450000,False,-232.0,6.0,1,left,O. Anunoby 3PT  (10 PTS) (F. VanVleet 3 AST),"[1628384, 1627832]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,23.17,Made,,,,,,,,,,,,,,,10.0,F. VanVleet,1627832.0,3.0
348,PT09M04.00S,2023-01-15T01:55:58.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,84.31340341655716,47.549019607843135,1610612737,63,77,2023-01-15T01:56:02Z,3470000,False,-12.0,95.0,1,right,MISS D. Hunter 9' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),8-16 Center,9.58,Missed,,,,,,,,,,,,,,,,,,
349,PT09M01.00S,2023-01-15T01:56:01.9Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,63,77,2023-01-15T01:56:02Z,3480000,False,,,0,,P. Siakam REBOUND (Off:0 Def:4),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,348.0,4.0,4.0,0.0,,,,,,,,,,,,,,
350,PT08M58.00S,2023-01-15T01:56:05.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630567,6.652431011826544,48.03921568627451,1610612761,65,77,2023-01-15T01:56:11Z,3490000,False,10.0,10.0,1,left,S. Barnes running DUNK (15 PTS) (F. VanVleet 4 AST),"[1630567, 1627832]",1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,1.4,Made,,,,,,,,,,,,,,,15.0,F. VanVleet,1627832.0,4.0
352,PT08M36.00S,2023-01-15T01:56:26.9Z,3,REGULAR,2pt,Jump Shot,[],1629027,79.05716162943496,20.588235294117645,1610612737,65,79,2023-01-15T01:56:30Z,3510000,False,-147.0,144.0,1,right,T. Young 20' pullup Jump Shot (21 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Mid-Range,16-24 Left Center,20.61,Made,,,,,,,,,,,,,,,21.0,,,
353,PT08M16.00S,2023-01-15T01:56:46.1Z,3,REGULAR,3pt,Jump Shot,[],1627832,32.40801576872536,34.31372549019608,1610612761,65,79,2023-01-15T01:56:53Z,3520000,False,78.0,252.0,1,left,MISS F. VanVleet 26' step back 3PT,[1627832],1610612761.0,TOR,step back,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,26.4,Missed,,,,,,,,,,,,,,,,,,
354,PT08M13.00S,2023-01-15T01:56:49.1Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,65,79,2023-01-15T01:57:40Z,3530000,False,,,0,,D. Hunter REBOUND (Off:0 Def:3),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,,,353.0,3.0,3.0,0.0,,,,,,,,,,,,,,
357,PT08M07.00S,2023-01-15T01:57:02.5Z,3,REGULAR,foul,personal,[],1627832,,,1610612737,65,79,2023-01-15T02:02:48Z,3560000,False,,,0,,F. VanVleet personal FOUL (2 PF),"[1627832, 1629027]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Left,,,,,,,,,,1627962.0,,,2.0,0.0,Young,1629027.0,,,,
359,PT08M07.00S,2023-01-15T01:57:21.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,65,79,2023-01-15T02:02:55Z,3580000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT07M58.00S,2023-01-15T02:00:48.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,82.07950065703022,46.07843137254902,1610612737,65,79,2023-01-15T02:03:26Z,3600000,False,-20.0,116.0,1,right,MISS T. Young 11' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,11.76,Missed,,,,,,,,,,,,,,,,,,
362,PT07M55.00S,2023-01-15T02:00:51.7Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,65,79,2023-01-15T02:00:53Z,3610000,False,,,0,,S. Barnes REBOUND (Off:3 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,361.0,8.0,5.0,3.0,,,,,,,,,,,,,,
363,PT07M36.00S,2023-01-15T02:01:10.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,6.652431011826544,48.529411764705884,1610612761,67,79,2023-01-15T02:01:22Z,3620000,False,7.0,10.0,1,left,O. Anunoby driving Layup (12 PTS) (S. Barnes 2 AST),"[1628384, 1630567]",1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,1.24,Made,,,,,,,,,,,,,,,12.0,S. Barnes,1630567.0,2.0
364,PT07M21.00S,2023-01-15T02:01:25.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,84.83902759526939,42.8921568627451,1610612737,67,79,2023-01-15T02:03:57Z,3630000,False,-36.0,90.0,1,right,MISS D. Murray 9' driving floating Shot,[1627749],1610612737.0,ATL,driving floating,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,9.67,Missed,,,,,,,,,,,,,,,,,,
365,PT07M18.00S,2023-01-15T02:01:28.3Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612761,67,79,2023-01-15T02:01:30Z,3640000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:1),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,,,364.0,2.0,1.0,1.0,,,,,,,,,,,,,,
366,PT07M14.00S,2023-01-15T02:01:36.2Z,3,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612761,67,79,2023-01-15T02:01:46Z,3650000,False,,,0,,O. Okongwu shooting personal FOUL (3 PF) (Barnes 2 FT),"[1630168, 1630567]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627962.0,,,3.0,1.0,Barnes,1630567.0,,,,
368,PT07M14.00S,2023-01-15T02:01:56.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,67,79,2023-01-15T02:01:56Z,3670000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT07M14.00S,2023-01-15T02:04:50.1Z,3,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,68,79,2023-01-15T02:04:50Z,3690000,False,,,0,,S. Barnes Free Throw 1 of 2 (16 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,,,,,,,,,,,,,,,16.0,,,
372,PT07M14.00S,2023-01-15T02:05:07.2Z,3,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,69,79,2023-01-15T02:05:07Z,3700000,False,,,0,,S. Barnes Free Throw 2 of 2 (17 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,,,,,,,,,,,,,,,17.0,,,
373,PT07M02.00S,2023-01-15T02:05:22.3Z,3,REGULAR,foul,personal,[],1628384,,,1610612737,69,79,2023-01-15T02:05:37Z,3710000,False,,,0,,O. Anunoby personal FOUL (2 PF),"[1628384, 1630168]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627962.0,,,2.0,0.0,Okongwu,1630168.0,,,,
375,PT06M55.00S,2023-01-15T02:05:46.6Z,3,REGULAR,2pt,Jump Shot,[],1629631,93.11760840998686,69.6078431372549,1610612737,69,79,2023-01-15T02:05:51Z,3730000,False,98.0,12.0,1,right,MISS D. Hunter 9' driving floating Shot,[1629631],1610612737.0,ATL,driving floating,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Right,9.88,Missed,,,,,,,,,,,,,,,,,,
376,PT06M52.00S,2023-01-15T02:05:49.6Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,69,79,2023-01-15T02:05:51Z,3740000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Right,,,375.0,7.0,5.0,2.0,,,,,,,,,,,,,,
377,PT06M52.00S,2023-01-15T02:05:49.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,94.40999984741211,50.0,1610612737,69,81,2023-01-15T02:05:49Z,3750000,False,0.0,0.0,1,right,O. Okongwu tip Layup (8 PTS),[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,,,,8.0,,,
378,PT06M40.00S,2023-01-15T02:06:01.6Z,3,REGULAR,3pt,Jump Shot,[],1629018,22.421156373193167,10.784313725490197,1610612761,69,81,2023-01-15T02:06:07Z,3760000,False,196.0,158.0,1,left,MISS G. Trent Jr. 25' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,25.2,Missed,,,,,,,,,,,,,,,,,,
379,PT06M36.00S,2023-01-15T02:06:05.6Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612737,69,81,2023-01-15T02:06:07Z,3770000,False,,,0,,D. Murray REBOUND (Off:0 Def:6),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,378.0,6.0,6.0,0.0,,,,,,,,,,,,,,
380,PT06M26.00S,2023-01-15T02:06:15.6Z,3,REGULAR,3pt,Jump Shot,[],1629027,71.82982917214193,14.460784313725492,1610612737,69,81,2023-01-15T02:06:25Z,3780000,False,-178.0,212.0,1,right,MISS T. Young 27' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,27.69,Missed,,,,,,,,,,,,,,,,,,
381,PT06M22.00S,2023-01-15T02:06:19.6Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612761,69,81,2023-01-15T02:06:25Z,3790000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:2),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,380.0,3.0,2.0,1.0,,,,,,,,,,,,,,
382,PT06M20.00S,2023-01-15T02:06:22.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,6.389618922470433,46.568627450980394,1610612761,69,81,2023-01-15T02:06:29Z,3800000,False,17.0,8.0,1,left,MISS P. Siakam running Layup,[1627783],1610612761.0,TOR,running,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,1.88,Missed,,,,,,,,,,,,,,,,,,
383,PT06M17.00S,2023-01-15T02:06:25.9Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,69,81,2023-01-15T02:06:29Z,3810000,False,,,0,,D. Hunter REBOUND (Off:0 Def:4),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,382.0,4.0,4.0,0.0,,,,,,,,,,,,,,
384,PT06M13.00S,2023-01-15T02:06:29.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627749,71.82982917214193,18.872549019607842,1610612737,69,81,2023-01-15T02:06:38Z,3820000,False,-156.0,212.0,1,right,MISS D. Murray 26' running 3PT,[1627749],1610612737.0,ATL,running,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,26.32,Missed,,,,,,,,,,,,,,,,,,
385,PT06M08.00S,2023-01-15T02:06:34.6Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,69,81,2023-01-15T02:06:38Z,3830000,False,,,0,,S. Barnes REBOUND (Off:3 Def:6),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,384.0,9.0,6.0,3.0,,,,,,,,,,,,,,
386,PT06M05.00S,2023-01-15T02:06:41.5Z,3,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612761,69,81,2023-01-15T02:06:55Z,3840000,False,,,0,,J. Collins shooting personal FOUL (4 PF) (Barnes 2 FT),"[1628381, 1630567]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627962.0,,,4.0,0.0,Barnes,1630567.0,,,,
388,PT06M05.00S,2023-01-15T02:07:08.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630567,,,1610612761,70,81,2023-01-15T02:07:08Z,3860000,False,,,0,,S. Barnes Free Throw 1 of 2 (18 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,,,,,,,,,,,,,,,18.0,,,
389,PT06M05.00S,2023-01-15T02:07:09.2Z,3,REGULAR,substitution,out,[],1629027,,,1610612761,70,81,2023-01-15T02:07:16Z,3870000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT06M05.00S,2023-01-15T02:07:09.2Z,3,REGULAR,substitution,in,[],1628988,,,1610612761,70,81,2023-01-15T02:07:16Z,3880000,False,,,0,,SUB in: A. Holiday,[1628988],1610612737.0,ATL,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M05.00S,2023-01-15T02:07:29.4Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630567,,,1610612761,71,81,2023-01-15T02:07:29Z,3890000,False,,,0,,S. Barnes Free Throw 2 of 2 (19 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,,,,,,,,,,,,,,,19.0,,,
392,PT05M47.00S,2023-01-15T02:07:51.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,89.83245729303549,43.13725490196079,1610612737,71,81,2023-01-15T02:07:55Z,3900000,False,-34.0,43.0,1,right,MISS O. Okongwu Hook - blocked,"[1630168, 1630567]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,5.51,Missed,,,,,,,,,Barnes,1630567.0,,,,,,,,
393,PT05M47.00S,2023-01-15T02:07:51.1Z,3,REGULAR,block,,[],1630567,,,1610612737,71,81,2023-01-15T02:07:53Z,3910000,False,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
394,PT05M45.00S,2023-01-15T02:07:53.1Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,71,81,2023-01-15T02:07:55Z,3920000,False,,,0,,S. Barnes REBOUND (Off:3 Def:7),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,392.0,10.0,7.0,3.0,,,,,,,,,,,,,,
395,PT05M33.00S,2023-01-15T02:08:05.6Z,3,REGULAR,3pt,Jump Shot,[],1627783,30.17411300919842,26.47058823529412,1610612761,71,81,2023-01-15T02:08:10Z,3930000,False,118.0,231.0,1,left,MISS P. Siakam 25' 3PT,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,25.93,Missed,,,,,,,,,,,,,,,,,,
396,PT05M29.00S,2023-01-15T02:08:09.6Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612737,71,81,2023-01-15T02:08:10Z,3940000,False,,,0,,D. Murray REBOUND (Off:0 Def:7),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Right Center,,,395.0,7.0,7.0,0.0,,,,,,,,,,,,,,
397,PT05M22.00S,2023-01-15T02:08:16.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,79.84559789750328,40.68627450980392,1610612737,71,81,2023-01-15T02:08:20Z,3950000,False,-47.0,137.0,1,right,MISS D. Murray 14' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,14.47,Missed,,,,,,,,,,,,,,,,,,
398,PT05M20.00S,2023-01-15T02:08:18.3Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612761,71,81,2023-01-15T02:08:20Z,3960000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:4),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,,397.0,4.0,4.0,0.0,,,,,,,,,,,,,,
399,PT05M14.00S,2023-01-15T02:08:24.2Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1627783,7.966491458607096,37.5,1610612761,71,81,2023-01-15T02:10:11Z,3970000,False,62.0,22.0,1,left,MISS P. Siakam 6' driving floating bank Shot,[1627783],1610612761.0,TOR,driving floating bank,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,6.64,Missed,,,,,,,,,,,,,,,,,,
400,PT05M13.00S,2023-01-15T02:08:25.2Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,71,81,2023-01-15T02:10:11Z,3980000,False,,,0,,D. Hunter REBOUND (Off:0 Def:5),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,399.0,5.0,5.0,0.0,,,,,,,,,,,,,,
401,PT05M06.00S,2023-01-15T02:08:32.5Z,3,REGULAR,3pt,Jump Shot,[],1628381,68.67608409986859,66.42156862745098,1610612737,71,81,2023-01-15T02:08:37Z,3990000,False,82.0,242.0,1,right,MISS J. Collins 25' 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Right Center,25.55,Missed,,,,,,,,,,,,,,,,,,
402,PT05M03.00S,2023-01-15T02:08:35.5Z,3,REGULAR,rebound,defensive,[],1627832,,,1610612761,71,81,2023-01-15T02:08:37Z,4000000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:5),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,401.0,5.0,5.0,0.0,,,,,,,,,,,,,,
403,PT04M58.00S,2023-01-15T02:08:43.2Z,3,REGULAR,foul,personal,[],1629631,,,1610612761,71,81,2023-01-15T02:08:49Z,4010000,False,,,0,,D. Hunter personal FOUL (2 PF),"[1629631, 1630567]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2882.0,,,2.0,0.0,Barnes,1630567.0,,,,
405,PT04M58.00S,2023-01-15T02:08:49.5Z,3,REGULAR,substitution,out,[],1629018,,,1610612761,71,81,2023-01-15T02:09:04Z,4030000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT04M58.00S,2023-01-15T02:08:49.5Z,3,REGULAR,substitution,out,[],1627749,,,1610612761,71,81,2023-01-15T02:09:04Z,4040000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT04M58.00S,2023-01-15T02:08:49.5Z,3,REGULAR,substitution,out,[],1628381,,,1610612761,71,81,2023-01-15T02:09:04Z,4050000,False,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M58.00S,2023-01-15T02:08:49.5Z,3,REGULAR,substitution,in,[],1630201,,,1610612761,71,81,2023-01-15T02:09:04Z,4060000,False,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT04M58.00S,2023-01-15T02:08:49.5Z,3,REGULAR,substitution,in,[],1629027,,,1610612761,71,81,2023-01-15T02:09:04Z,4070000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M58.00S,2023-01-15T02:08:49.5Z,3,REGULAR,substitution,in,[],1631100,,,1610612761,71,81,2023-01-15T02:09:04Z,4080000,False,,,0,,SUB in: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT04M46.00S,2023-01-15T02:09:26.2Z,3,REGULAR,3pt,Jump Shot,[],1627832,31.35676741130092,23.03921568627451,1610612761,71,81,2023-01-15T02:09:31Z,4090000,False,135.0,242.0,1,left,MISS F. VanVleet 27' 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,27.73,Missed,,,,,,,,,,,,,,,,,,
412,PT04M43.00S,2023-01-15T02:09:29.2Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,71,81,2023-01-15T02:09:31Z,4100000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:6),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,411.0,8.0,6.0,2.0,,,,,,,,,,,,,,
