actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
513,PT00M32.40S,2022-10-20T01:22:38.6Z,3,REGULAR,3pt,Jump Shot,[],1629731,94.30026281208936,95.09803921568627,1610612739,76,82,2022-10-20T01:22:42Z,5120000,225.0,1.0,1,right,D. Wade 3PT  (7 PTS) (D. Mitchell 7 AST),"[1629731, 1628378]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,22.55,Made,,,,,7.0,,,D. Mitchell,1628378.0,7.0,,,,,,,,
515,PT00M26.90S,2022-10-20T01:22:54.0Z,3,REGULAR,turnover,out-of-bounds,[],1627832,,,1610612761,76,82,2022-10-20T01:23:01Z,5140000,,,0,,F. VanVleet bad pass out-of-bounds TURNOVER (1 TO),[1627832],1610612761.0,TOR,bad pass,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201639.0,1.0,,,,,,,,,,,
516,PT00M06.40S,2022-10-20T01:23:28.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628384,,,1610612739,76,82,2022-10-20T01:23:34Z,5150000,,,0,,O. Anunoby personal FOUL (3 PF) (Mitchell 2 FT),"[1628384, 1628378]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201639.0,,,,,3.0,0.0,Mitchell,1628378.0,,,,
518,PT00M06.40S,2022-10-20T01:23:59.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628378,,,1610612739,76,83,2022-10-20T01:23:59Z,5170000,,,0,,D. Mitchell Free Throw 1 of 2 (22 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
519,PT00M06.40S,2022-10-20T01:24:00.6Z,3,REGULAR,substitution,out,[],201567,,,1610612739,76,83,2022-10-20T01:24:11Z,5180000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT00M06.40S,2022-10-20T01:24:00.6Z,3,REGULAR,substitution,in,[],1628386,,,1610612739,76,83,2022-10-20T01:24:11Z,5190000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT00M06.40S,2022-10-20T01:24:24.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628378,,,1610612739,76,84,2022-10-20T01:24:24Z,5200000,,,0,,D. Mitchell Free Throw 2 of 2 (23 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,23.0,,,,,,,,,,,,,
522,PT00M01.40S,2022-10-20T01:24:34.9Z,3,REGULAR,3pt,Jump Shot,[],1630625,33.459264126149804,44.6078431372549,1610612761,76,84,2022-10-20T01:24:42Z,5210000,27.0,262.0,1,left,MISS D. Banton 26' pullup 3PT,[1630625],1610612761.0,TOR,pullup,,,Banton,D. Banton,,,,,Above the Break 3,24+ Center,26.34,Missed,,,,,,,,,,,,,,,,,,
523,PT00M01.40S,2022-10-20T01:24:34.9Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612739,76,84,2022-10-20T01:24:42Z,5220000,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,522.0,2.0,2.0,0.0,,,,,,,,,,,,,,
524,PT00M00.00S,2022-10-20T01:24:40.6Z,3,REGULAR,period,end,[],0,,,1610612739,76,84,2022-10-20T01:24:40Z,5230000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2022-10-20T01:25:00.9Z,4,REGULAR,substitution,out,['startperiod'],201152,,,1610612739,76,84,2022-10-20T01:27:18Z,5240000,,,0,,SUB out: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2022-10-20T01:25:00.9Z,4,REGULAR,substitution,out,['startperiod'],1630625,,,1610612739,76,84,2022-10-20T01:27:18Z,5250000,,,0,,SUB out: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2022-10-20T01:25:00.9Z,4,REGULAR,substitution,out,['startperiod'],1628386,,,1610612739,76,84,2022-10-20T01:27:18Z,5260000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2022-10-20T01:25:00.9Z,4,REGULAR,substitution,in,['startperiod'],1629018,,,1610612739,76,84,2022-10-20T01:27:18Z,5270000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2022-10-20T01:25:00.9Z,4,REGULAR,substitution,in,['startperiod'],1630567,,,1610612739,76,84,2022-10-20T01:27:18Z,5280000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2022-10-20T01:25:00.9Z,4,REGULAR,substitution,in,['startperiod'],201567,,,1610612739,76,84,2022-10-20T01:27:18Z,5290000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2022-10-20T01:27:32.5Z,4,REGULAR,period,start,[],0,,,1610612739,76,84,2022-10-20T01:27:32Z,5300000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT11M46.00S,2022-10-20T01:27:45.7Z,4,REGULAR,3pt,Jump Shot,[],1629731,77.34888304862024,8.57843137254902,1610612739,76,84,2022-10-20T01:27:53Z,5310000,-207.0,160.0,1,right,MISS D. Wade 26' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,26.2,Missed,,,,,,,,,,,,,,,,,,
533,PT11M41.00S,2022-10-20T01:27:50.7Z,4,REGULAR,rebound,defensive,[],1627832,,,1610612761,76,84,2022-10-20T01:27:53Z,5320000,,,0,,F. VanVleet REBOUND (Off:1 Def:1),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,532.0,2.0,1.0,1.0,,,,,,,,,,,,,,
534,PT11M23.00S,2022-10-20T01:28:08.1Z,4,REGULAR,3pt,Jump Shot,[],1629018,31.61957950065703,70.83333333333334,1610612761,79,84,2022-10-20T01:28:12Z,5330000,-104.0,245.0,1,left,G. Trent Jr. 26' 3PT  (15 PTS) (F. VanVleet 3 AST),"[1629018, 1627832]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,26.6,Made,,,,,15.0,,,F. VanVleet,1627832.0,3.0,,,,,,,,
536,PT11M04.00S,2022-10-20T01:28:27.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,94.56307490144546,50.245098039215684,1610612739,79,86,2022-10-20T01:28:33Z,5350000,1.0,-1.0,1,right,E. Mobley driving Layup (14 PTS) (D. Mitchell 8 AST),"[1630596, 1628378]",1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.18,Made,,,,,14.0,,,D. Mitchell,1628378.0,8.0,,,,,,,,
538,PT10M51.00S,2022-10-20T01:28:40.0Z,4,REGULAR,3pt,Jump Shot,[],1628384,24.52365308804205,12.745098039215685,1610612761,82,86,2022-10-20T01:28:43Z,5370000,186.0,178.0,1,left,O. Anunoby 25' 3PT  (11 PTS) (S. Barnes 4 AST),"[1628384, 1630567]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,25.77,Made,,,,,11.0,,,S. Barnes,1630567.0,4.0,,,,,,,,
540,PT10M28.00S,2022-10-20T01:29:03.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,93.38042049934296,50.245098039215684,1610612739,82,88,2022-10-20T01:29:19Z,5390000,1.0,10.0,1,right,D. Mitchell floating Jump Shot (25 PTS),[1628378],1610612739.0,CLE,floating,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,25.0,,,,,,,,,,,,,
542,PT10M18.00S,2022-10-20T01:29:13.6Z,4,REGULAR,3pt,Jump Shot,[],1630173,21.895532194480946,89.95098039215686,1610612761,85,88,2022-10-20T01:29:22Z,5410000,-200.0,153.0,1,left,P. Achiuwa 25' 3PT  (6 PTS) (S. Barnes 5 AST),"[1630173, 1630567]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,25.18,Made,,,,,6.0,,,S. Barnes,1630567.0,5.0,,,,,,,,
544,PT09M51.00S,2022-10-20T01:29:41.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,94.03745072273325,48.28431372549019,1610612739,85,90,2022-10-20T01:29:45Z,5430000,-9.0,4.0,1,right,D. Mitchell driving Layup (27 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,0.93,Made,,,,,27.0,,,,,,,,,,,,,
546,PT09M44.00S,2022-10-20T01:30:00.8Z,4,REGULAR,substitution,out,[],1628378,,,1610612761,85,90,2022-10-20T01:30:06Z,5450000,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT09M44.00S,2022-10-20T01:30:00.8Z,4,REGULAR,substitution,in,[],203526,,,1610612761,85,90,2022-10-20T01:30:06Z,5460000,,,0,,SUB in: R. Neto,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT09M44.00S,2022-10-20T01:30:00.8Z,4,REGULAR,substitution,out,[],1629731,,,1610612761,85,90,2022-10-20T01:30:18Z,5470000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT09M44.00S,2022-10-20T01:30:00.8Z,4,REGULAR,substitution,in,[],1626224,,,1610612761,85,90,2022-10-20T01:30:18Z,5480000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT09M40.00S,2022-10-20T01:30:37.7Z,4,REGULAR,3pt,Jump Shot,[],1630173,24.52365308804205,87.74509803921569,1610612761,85,90,2022-10-20T01:30:42Z,5490000,-189.0,178.0,1,left,MISS P. Achiuwa 25' 3PT,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,25.94,Missed,,,,,,,,,,,,,,,,,,
551,PT09M37.00S,2022-10-20T01:30:41.2Z,4,REGULAR,rebound,offensive,[],1628384,,,1610612761,85,90,2022-10-20T01:30:41Z,5500000,,,0,,O. Anunoby REBOUND (Off:1 Def:4),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,550.0,5.0,4.0,1.0,,,,,,,,,,,,,,
552,PT09M34.00S,2022-10-20T01:30:43.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,7.966491458607096,52.450980392156865,1610612761,87,90,2022-10-20T01:30:48Z,5510000,-12.0,22.0,1,left,P. Achiuwa cutting Layup (8 PTS) (O. Anunoby 4 AST),"[1630173, 1628384]",1610612761.0,TOR,cutting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,2.56,Made,,,,,8.0,,,O. Anunoby,1628384.0,4.0,,,,,,,,
554,PT09M14.00S,2022-10-20T01:31:04.2Z,4,REGULAR,turnover,bad pass,[],1630596,,,1610612739,87,90,2022-10-20T01:31:08Z,5530000,,,0,,E. Mobley bad pass TURNOVER (3 TO),"[1630596, 1629018]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Left Center,,,,,,,,,3.0,,,,,,,,Trent Jr.,1629018.0,,
555,PT09M14.00S,2022-10-20T01:31:04.2Z,4,REGULAR,steal,,[],1629018,,,1610612761,87,90,2022-10-20T01:31:07Z,5540000,,,0,,G. Trent Jr. STEAL (1 STL),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
556,PT09M07.00S,2022-10-20T01:31:10.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630173,6.521024967148489,3.431372549019608,1610612761,87,90,2022-10-20T01:31:15Z,5550000,233.0,9.0,1,left,MISS P. Achiuwa step back 3PT,[1630173],1610612761.0,TOR,step back,,,Achiuwa,P. Achiuwa,,,,,Right Corner 3,24+ Right,23.3,Missed,,,,,,,,,,,,,,,,,,
557,PT09M04.00S,2022-10-20T01:31:13.0Z,4,REGULAR,rebound,offensive,[],1629018,,,1610612761,87,90,2022-10-20T01:31:13Z,5560000,,,0,,G. Trent Jr. REBOUND (Off:2 Def:2),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Right Corner 3,24+ Right,,,556.0,4.0,2.0,2.0,,,,,,,,,,,,,,
558,PT08M54.00S,2022-10-20T01:31:23.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628384,7.046649145860711,97.79411764705883,1610612761,90,90,2022-10-20T01:31:27Z,5570000,-239.0,14.0,1,left,O. Anunoby 3PT  (14 PTS) (S. Barnes 6 AST),"[1628384, 1630567]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,23.94,Made,,,,,14.0,,,S. Barnes,1630567.0,6.0,,,,,,,,
560,PT08M52.00S,2022-10-20T01:31:30.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,90,90,2022-10-20T01:31:30Z,5590000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT08M52.00S,2022-10-20T01:32:42.9Z,4,REGULAR,substitution,out,[],1630596,,,1610612739,90,90,2022-10-20T01:34:05Z,5600000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT08M52.00S,2022-10-20T01:32:42.9Z,4,REGULAR,substitution,out,[],201567,,,1610612739,90,90,2022-10-20T01:34:05Z,5610000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT08M52.00S,2022-10-20T01:32:42.9Z,4,REGULAR,substitution,in,[],1628386,,,1610612739,90,90,2022-10-20T01:34:05Z,5620000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT08M52.00S,2022-10-20T01:32:42.9Z,4,REGULAR,substitution,in,[],1629731,,,1610612739,90,90,2022-10-20T01:34:05Z,5630000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT08M32.00S,2022-10-20T01:34:41.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626224,84.1819973718791,46.81372549019608,1610612739,90,90,2022-10-20T01:34:46Z,5640000,-16.0,96.0,1,right,MISS C. Osman 9' driving floating Shot,[1626224],1610612739.0,CLE,driving floating,,,Osman,C. Osman,,,,,In The Paint (Non-RA),8-16 Center,9.75,Missed,,,,,,,,,,,,,,,,,,
566,PT08M31.00S,2022-10-20T01:34:42.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612761,90,90,2022-10-20T01:34:46Z,5650000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,565.0,,,,,,,,,,,,,,,,,
568,PT08M14.00S,2022-10-20T01:35:09.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,18.74178712220762,57.59803921568627,1610612761,90,90,2022-10-20T01:35:15Z,5670000,-38.0,124.0,1,left,MISS G. Trent Jr. 12' fadeaway Shot,[1629018],1610612761.0,TOR,fadeaway,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,12.94,Missed,,,,,,,,,,,,,,,,,,
569,PT08M11.00S,2022-10-20T01:35:12.9Z,4,REGULAR,rebound,defensive,[],1629731,,,1610612739,90,90,2022-10-20T01:35:15Z,5680000,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,In The Paint (Non-RA),8-16 Center,,,568.0,1.0,1.0,0.0,,,,,,,,,,,,,,
570,PT08M05.00S,2022-10-20T01:35:18.6Z,4,REGULAR,3pt,Jump Shot,[],203526,71.43561103810775,21.07843137254902,1610612739,90,90,2022-10-20T01:35:23Z,5690000,-145.0,216.0,1,right,MISS R. Neto 25' 3PT,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,Above the Break 3,24+ Left Center,25.99,Missed,,,,,,,,,,,,,,,,,,
571,PT08M01.00S,2022-10-20T01:35:22.6Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612761,90,90,2022-10-20T01:35:23Z,5700000,,,0,,P. Achiuwa REBOUND (Off:0 Def:4),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,,,570.0,4.0,4.0,0.0,,,,,,,,,,,,,,
572,PT07M41.00S,2022-10-20T01:35:41.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628384,8.229303547963205,50.98039215686274,1610612761,90,90,2022-10-20T01:35:46Z,5710000,-5.0,25.0,1,left,MISS O. Anunoby driving DUNK - blocked,"[1628384, 1628386]",1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,2.54,Missed,,,,,,,,,,,,,,,,,Allen,1628386.0
573,PT07M41.00S,2022-10-20T01:35:41.9Z,4,REGULAR,block,,[],1628386,,,1610612761,90,90,2022-10-20T01:35:44Z,5720000,,,0,,J. Allen BLOCK (2 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
574,PT07M38.00S,2022-10-20T01:35:44.9Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612739,90,90,2022-10-20T01:35:46Z,5730000,,,0,,C. LeVert REBOUND (Off:0 Def:5),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,572.0,5.0,5.0,0.0,,,,,,,,,,,,,,
575,PT07M29.00S,2022-10-20T01:35:54.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,89.43823915900131,55.392156862745104,1610612739,90,92,2022-10-20T01:35:59Z,5740000,27.0,47.0,1,right,J. Allen driving Hook (11 PTS) (D. Wade 2 AST),"[1628386, 1629731]",1610612739.0,CLE,driving,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,5.4,Made,,,,,11.0,,,D. Wade,1629731.0,2.0,,,,,,,,
577,PT07M09.00S,2022-10-20T01:36:14.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,9.017739816031538,39.950980392156865,1610612761,90,92,2022-10-20T01:36:21Z,5760000,50.0,32.0,1,left,MISS P. Achiuwa Layup,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,5.97,Missed,,,,,,,,,,,,,,,,,,
578,PT07M04.00S,2022-10-20T01:36:19.8Z,4,REGULAR,rebound,offensive,[],1629018,,,1610612761,90,92,2022-10-20T01:36:21Z,5770000,,,0,,G. Trent Jr. REBOUND (Off:3 Def:2),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,577.0,5.0,2.0,3.0,,,,,,,,,,,,,,
579,PT07M03.00S,2022-10-20T01:36:21.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629018,6.258212877792378,96.32352941176471,1610612761,90,92,2022-10-20T01:36:25Z,5780000,-232.0,6.0,1,left,MISS G. Trent Jr. 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
580,PT07M00.00S,2022-10-20T01:36:24.4Z,4,REGULAR,rebound,defensive,[],203526,,,1610612739,90,92,2022-10-20T01:36:25Z,5790000,,,0,,R. Neto REBOUND (Off:0 Def:1),[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,Left Corner 3,24+ Left,,,579.0,1.0,1.0,0.0,,,,,,,,,,,,,,
581,PT06M55.00S,2022-10-20T01:36:28.9Z,4,REGULAR,turnover,bad pass,[],203526,,,1610612739,90,92,2022-10-20T01:36:32Z,5800000,,,0,,R. Neto bad pass TURNOVER (1 TO),"[203526, 1628384]",1610612739.0,CLE,,,,Neto,R. Neto,,,,,Restricted Area,0-8 Center,,,,,,,,,1.0,,,,,,,,Anunoby,1628384.0,,
582,PT06M55.00S,2022-10-20T01:36:28.9Z,4,REGULAR,steal,,[],1628384,,,1610612761,90,92,2022-10-20T01:36:31Z,5810000,,,0,,O. Anunoby STEAL (2 STL),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
583,PT06M46.00S,2022-10-20T01:36:37.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630567,7.440867279894875,55.392156862745104,1610612761,92,92,2022-10-20T01:36:42Z,5820000,-27.0,17.0,1,left,S. Barnes driving Layup (11 PTS),[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,3.21,Made,,,,,11.0,,,,,,,,,,,,,
584,PT06M21.00S,2022-10-20T01:37:03.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,93.9060446780552,51.9607843137255,1610612739,92,94,2022-10-20T01:37:06Z,5830000,10.0,5.0,1,right,J. Allen DUNK (13 PTS) (C. LeVert 6 AST),"[1628386, 1627747]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.09,Made,,,,,13.0,,,C. LeVert,1627747.0,6.0,,,,,,,,
586,PT06M19.00S,2022-10-20T01:37:09.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,92,94,2022-10-20T01:37:09Z,5850000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT06M19.00S,2022-10-20T01:37:25.1Z,4,REGULAR,substitution,out,[],1627832,,,1610612761,92,94,2022-10-20T01:39:50Z,5860000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT06M19.00S,2022-10-20T01:37:25.1Z,4,REGULAR,substitution,out,[],1627747,,,1610612761,92,94,2022-10-20T01:39:50Z,5870000,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT06M19.00S,2022-10-20T01:37:25.1Z,4,REGULAR,substitution,out,[],203526,,,1610612761,92,94,2022-10-20T01:39:50Z,5880000,,,0,,SUB out: R. Neto,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT06M19.00S,2022-10-20T01:37:25.1Z,4,REGULAR,substitution,in,[],1627783,,,1610612761,92,94,2022-10-20T01:39:50Z,5890000,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT06M19.00S,2022-10-20T01:37:25.1Z,4,REGULAR,substitution,in,[],1630596,,,1610612761,92,94,2022-10-20T01:39:50Z,5900000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT06M19.00S,2022-10-20T01:37:25.1Z,4,REGULAR,substitution,in,[],1628378,,,1610612761,92,94,2022-10-20T01:39:50Z,5910000,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT06M02.00S,2022-10-20T01:40:26.0Z,4,REGULAR,2pt,Jump Shot,[],1629018,25.57490144546649,35.049019607843135,1610612761,92,94,2022-10-20T01:40:30Z,5920000,75.0,188.0,1,left,MISS G. Trent Jr. 20' pullup Shot,[1629018],1610612761.0,TOR,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Right Center,20.22,Missed,,,,,,,,,,,,,,,,,,
594,PT06M00.00S,2022-10-20T01:40:28.0Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,92,94,2022-10-20T01:40:30Z,5930000,,,0,,E. Mobley REBOUND (Off:0 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Right Center,,,593.0,5.0,5.0,0.0,,,,,,,,,,,,,,
596,PT05M38.00S,2022-10-20T01:41:12.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,91.40932982917214,44.36274509803921,1610612739,92,96,2022-10-20T01:41:17Z,5950000,-28.0,28.0,1,right,C. Osman driving finger roll Layup (15 PTS) (D. Mitchell 9 AST),"[1626224, 1628378]",1610612739.0,CLE,driving finger roll,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,4.0,Made,,,,,15.0,,,D. Mitchell,1628378.0,9.0,,,,,,,,
598,PT05M15.00S,2022-10-20T01:41:35.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,14.536793692509855,47.794117647058826,1610612761,92,96,2022-10-20T01:41:42Z,5970000,11.0,84.0,1,left,MISS P. Siakam 8' driving floating Shot,[1627783],1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,8.48,Missed,,,,,,,,,,,,,,,,,,
599,PT05M11.00S,2022-10-20T01:41:39.5Z,4,REGULAR,rebound,offensive,[],1630173,,,1610612761,92,96,2022-10-20T01:41:42Z,5980000,,,0,,P. Achiuwa REBOUND (Off:1 Def:4),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,,,598.0,5.0,4.0,1.0,,,,,,,,,,,,,,
