actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
442,PT05M53.00S,2022-11-02T03:42:03.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,69,56,2022-11-02T03:42:08Z,4410000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Left Center,,,441.0,,,,,,,,,,,,,,,,,
444,PT05M44.00S,2022-11-02T03:42:24.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202687,6.1268068331143235,50.0,1610612756,71,56,2022-11-02T03:42:28Z,4430000,0.0,5.0,1,left,B. Biyombo cutting DUNK (2 PTS) (C. Paul 8 AST),"[202687, 101108]",1610612756.0,PHX,cutting,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,0.51,Made,,,,,,,,,,2.0,,,,,,C. Paul,101108.0,8.0
446,PT05M18.00S,2022-11-02T03:42:51.8Z,3,REGULAR,3pt,Jump Shot,[],1627752,93.51182654402102,4.166666666666666,1610612750,71,56,2022-11-02T03:42:58Z,4450000,-229.0,8.0,1,right,MISS T. Prince 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,22.94,Missed,,,,,,,,,,,,,,,,,,
447,PT05M14.00S,2022-11-02T03:42:55.8Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,71,56,2022-11-02T03:46:43Z,4460000,,,0,,D. Booker REBOUND (Off:1 Def:5),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Left Corner 3,24+ Left,,,446.0,6.0,5.0,1.0,,,,,,,,,,,,,,
448,PT05M10.00S,2022-11-02T03:42:58.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,21.76412614980289,90.93137254901961,1610612756,74,56,2022-11-02T03:43:06Z,4470000,-205.0,152.0,1,left,D. Booker 25' 3PT  (16 PTS) (C. Paul 9 AST),"[1626164, 101108]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,25.5,Made,,,,,,,,,,16.0,,,,,,C. Paul,101108.0,9.0
450,PT05M08.00S,2022-11-02T03:43:06.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,74,56,2022-11-02T03:43:06Z,4490000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT05M08.00S,2022-11-02T03:43:11.0Z,3,REGULAR,substitution,out,[],1629669,,,1610612750,74,56,2022-11-02T03:46:00Z,4500000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT05M08.00S,2022-11-02T03:43:11.0Z,3,REGULAR,substitution,in,[],1629162,,,1610612750,74,56,2022-11-02T03:46:00Z,4510000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M59.00S,2022-11-02T03:46:42.0Z,3,REGULAR,3pt,Jump Shot,[],1626157,78.40013140604468,5.392156862745098,1610612750,74,59,2022-11-02T03:46:46Z,4520000,-223.0,151.0,1,right,K. Towns 26' 3PT  (11 PTS) (J. McLaughlin 2 AST),"[1626157, 1629162]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,26.9,Made,,,,,,,,,,11.0,,,,,,J. McLaughlin,1629162.0,2.0
455,PT04M36.00S,2022-11-02T03:47:04.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],202687,5.995400788436268,51.71568627450981,1610612756,76,59,2022-11-02T03:47:18Z,4540000,-9.0,4.0,1,left,B. Biyombo reverse DUNK (4 PTS) (M. Bridges 3 AST),"[202687, 1628969]",1610612756.0,PHX,reverse,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,0.94,Made,,,,,,,,,,4.0,,,,,,M. Bridges,1628969.0,3.0
458,PT04M29.00S,2022-11-02T03:47:12.0Z,3,REGULAR,3pt,Jump Shot,[],1626157,69.99014454664915,19.852941176470587,1610612750,76,62,2022-11-02T03:47:20Z,4570000,-151.0,230.0,1,right,K. Towns 27' 3PT  (14 PTS) (T. Prince 1 AST),"[1626157, 1627752]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,27.46,Made,,,,,,,,,,14.0,,,,,,T. Prince,1627752.0,1.0
460,PT04M11.00S,2022-11-02T03:47:29.6Z,3,REGULAR,3pt,Jump Shot,[],1629661,9.149145860709593,3.1862745098039214,1610612756,79,62,2022-11-02T03:47:33Z,4590000,234.0,34.0,1,left,C. Johnson 3PT  (23 PTS) (D. Booker 4 AST),"[1629661, 1626164]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,Right Corner 3,24+ Right,23.65,Made,,,,,,,,,,23.0,,,,,,D. Booker,1626164.0,4.0
462,PT03M58.00S,2022-11-02T03:47:42.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,91.93495400788436,56.372549019607845,1610612750,79,62,2022-11-02T03:49:44Z,4610000,32.0,23.0,1,right,MISS K. Towns driving Layup - blocked,"[1626157, 202687]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,3.95,Missed,,,,,,,,,,,Biyombo,202687.0,,,,,,
463,PT03M58.00S,2022-11-02T03:47:42.7Z,3,REGULAR,block,,[],202687,,,1610612750,79,62,2022-11-02T03:47:44Z,4620000,,,0,,B. Biyombo BLOCK (3 BLK),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
464,PT03M56.00S,2022-11-02T03:47:44.7Z,3,REGULAR,rebound,defensive,[],202687,,,1610612756,79,62,2022-11-02T03:47:48Z,4630000,,,0,,B. Biyombo REBOUND (Off:1 Def:3),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,Restricted Area,0-8 Center,,,462.0,4.0,3.0,1.0,,,,,,,,,,,,,,
465,PT03M44.00S,2022-11-02T03:47:57.1Z,3,REGULAR,2pt,Jump Shot,[],101108,17.427726675427067,29.65686274509804,1610612756,79,62,2022-11-02T03:48:03Z,4640000,102.0,111.0,1,left,MISS C. Paul 15' fadeaway Shot,[101108],1610612756.0,PHX,fadeaway,,,Paul,C. Paul,,,,,Mid-Range,8-16 Right,15.08,Missed,,,,,,,,,,,,,,,,,,
466,PT03M41.00S,2022-11-02T03:48:00.1Z,3,REGULAR,rebound,defensive,[],1627752,,,1610612750,79,62,2022-11-02T03:48:03Z,4650000,,,0,,T. Prince REBOUND (Off:0 Def:2),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Mid-Range,8-16 Right,,,465.0,2.0,2.0,0.0,,,,,,,,,,,,,,
467,PT03M33.00S,2022-11-02T03:48:08.8Z,3,REGULAR,3pt,Jump Shot,[],1629162,94.82588699080158,3.431372549019608,1610612750,79,65,2022-11-02T03:48:13Z,4660000,-233.0,-4.0,1,right,J. McLaughlin 3PT  (7 PTS) (K. Towns 5 AST),"[1629162, 1626157]",1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Left Corner 3,24+ Left,23.28,Made,,,,,,,,,,7.0,,,,,,K. Towns,1626157.0,5.0
469,PT03M06.00S,2022-11-02T03:48:35.2Z,3,REGULAR,3pt,Jump Shot,[],101108,31.750985545335087,64.95098039215686,1610612756,79,65,2022-11-02T03:48:39Z,4680000,-75.0,246.0,1,left,MISS C. Paul 25' pullup 3PT,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,25.71,Missed,,,,,,,,,,,,,,,,,,
470,PT03M05.00S,2022-11-02T03:48:36.2Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,79,65,2022-11-02T03:48:39Z,4690000,,,0,,A. Edwards REBOUND (Off:0 Def:5),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,469.0,5.0,5.0,0.0,,,,,,,,,,,,,,
471,PT02M44.00S,2022-11-02T03:48:56.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629162,85.75886990801577,51.71568627450981,1610612750,79,67,2022-11-02T03:49:01Z,4700000,9.0,81.0,1,right,J. McLaughlin 8' driving floating Jump Shot (9 PTS),[1629162],1610612750.0,MIN,driving floating,,,McLaughlin,J. McLaughlin,,,,,In The Paint (Non-RA),8-16 Center,8.19,Made,,,,,,,,,,9.0,,,,,,,,
489,PT02M22.00S,2022-11-02T03:49:09.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,6.915243101182654,50.73529411764706,1610612756,79,67,2022-11-02T03:50:46Z,4705000,-4.0,13.0,1,left,MISS C. Johnson driving Layup - blocked,"[1629661, 1627752]",1610612756.0,PHX,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,1.3,Missed,,,,,,,,,,,Prince,1627752.0,,,,,,
490,PT02M22.00S,2022-11-02T03:49:09.6Z,3,REGULAR,block,,[],1627752,,,1610612756,79,67,2022-11-02T03:50:46Z,4707500,,,0,,T. Prince BLOCK (1 BLK),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
491,PT02M22.00S,2022-11-02T03:49:09.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,79,67,2022-11-02T03:50:46Z,4708750,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,489.0,,,,,,,,,,,,,,,,,
473,PT02M22.00S,2022-11-02T03:49:28.2Z,3,REGULAR,substitution,out,[],101108,,,1610612756,79,67,2022-11-02T03:49:34Z,4720000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT02M22.00S,2022-11-02T03:49:28.2Z,3,REGULAR,substitution,out,[],202687,,,1610612756,79,67,2022-11-02T03:49:34Z,4730000,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M22.00S,2022-11-02T03:49:28.2Z,3,REGULAR,substitution,out,[],203937,,,1610612756,79,67,2022-11-02T03:49:34Z,4740000,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M22.00S,2022-11-02T03:49:28.2Z,3,REGULAR,substitution,in,[],1626166,,,1610612756,79,67,2022-11-02T03:49:34Z,4750000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M22.00S,2022-11-02T03:49:28.2Z,3,REGULAR,substitution,in,[],1629111,,,1610612756,79,67,2022-11-02T03:49:34Z,4760000,,,0,,SUB in: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT02M22.00S,2022-11-02T03:49:28.2Z,3,REGULAR,substitution,in,[],1629675,,,1610612756,79,67,2022-11-02T03:49:34Z,4770000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M17.00S,2022-11-02T03:49:50.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628969,5.601182654402102,65.68627450980392,1610612756,79,67,2022-11-02T03:50:46Z,4780000,-78.0,0.0,1,left,MISS M. Bridges 7' Jump Shot,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,7.84,Missed,,,,,,,,,,,,,,,,,,
480,PT02M17.00S,2022-11-02T03:49:50.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,79,67,2022-11-02T03:49:56Z,4790000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,479.0,,,,,,,,,,,,,,,,,
481,PT02M17.00S,2022-11-02T03:49:54.3Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612756,79,67,2022-11-02T03:51:36Z,4800000,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,2882.0,,,,,,,,,,,,,
482,PT02M08.00S,2022-11-02T03:50:14.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630162,91.40932982917214,40.19607843137255,1610612750,79,67,2022-11-02T03:50:52Z,4810000,-49.0,28.0,1,right,MISS A. Edwards driving Layup - blocked,"[1630162, 1628969]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,5.66,Missed,,,,,,,,,,,Bridges,1628969.0,,,,,,
483,PT02M08.00S,2022-11-02T03:50:14.4Z,3,REGULAR,block,,[],1628969,,,1610612750,79,67,2022-11-02T03:50:16Z,4820000,,,0,,M. Bridges BLOCK (1 BLK),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
484,PT02M08.00S,2022-11-02T03:50:14.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,79,67,2022-11-02T03:50:52Z,4830000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,482.0,,,,,,,,,,,,,,,,,
485,PT02M08.00S,2022-11-02T03:50:19.8Z,3,REGULAR,substitution,out,[],1629661,,,1610612750,79,67,2022-11-02T03:50:25Z,4840000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT02M08.00S,2022-11-02T03:50:19.8Z,3,REGULAR,substitution,in,[],1628470,,,1610612750,79,67,2022-11-02T03:50:25Z,4850000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT01M55.00S,2022-11-02T03:50:45.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626157,92.19776609724047,52.20588235294118,1610612750,79,69,2022-11-02T03:53:09Z,4870000,11.0,21.0,1,right,K. Towns driving Layup (16 PTS),[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,2.35,Made,,,,,,,,,,16.0,,,,,,,,
492,PT01M34.00S,2022-11-02T03:51:07.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,8.09789750328515,37.99019607843137,1610612756,79,69,2022-11-02T03:53:51Z,4880000,60.0,24.0,1,left,MISS C. Payne 6' driving finger roll Layup,[1626166],1610612756.0,PHX,driving finger roll,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,6.45,Missed,,,,,,,,,,,,,,,,,,
493,PT01M34.00S,2022-11-02T03:51:07.0Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,79,69,2022-11-02T03:51:15Z,4890000,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,492.0,1.0,1.0,0.0,,,,,,,,,,,,,,
494,PT01M27.00S,2022-11-02T03:51:13.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629675,66.17936925098554,50.245098039215684,1610612750,79,69,2022-11-02T03:51:19Z,4900000,1.0,265.0,1,right,MISS N. Reid 26' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,26.54,Missed,,,,,,,,,,,,,,,,,,
495,PT01M24.00S,2022-11-02T03:51:16.9Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,79,69,2022-11-02T03:51:19Z,4910000,,,0,,D. Booker REBOUND (Off:1 Def:6),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,494.0,7.0,6.0,1.0,,,,,,,,,,,,,,
496,PT01M19.00S,2022-11-02T03:51:25.0Z,3,REGULAR,foul,personal,[],1630162,,,1610612756,79,69,2022-11-02T03:51:39Z,4920000,,,0,,A. Edwards personal FOUL (3 PF),"[1630162, 1626164]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,1628951.0,3.0,0.0,Booker,1626164.0,,,,,,,,,
498,PT01M19.00S,2022-11-02T03:51:32.2Z,3,REGULAR,substitution,out,[],1626157,,,1610612756,79,69,2022-11-02T03:51:36Z,4940000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT01M19.00S,2022-11-02T03:51:32.2Z,3,REGULAR,substitution,in,[],203497,,,1610612756,79,69,2022-11-02T03:51:36Z,4950000,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT01M06.00S,2022-11-02T03:51:58.0Z,3,REGULAR,2pt,Jump Shot,[],1626164,12.697109067017081,79.16666666666666,1610612756,79,69,2022-11-02T03:54:24Z,4960000,-146.0,67.0,1,left,MISS D. Booker 16' step back Shot,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,16.04,Missed,,,,,,,,,,,,,,,,,,
501,PT01M04.00S,2022-11-02T03:52:00.0Z,3,REGULAR,rebound,offensive,[],1628969,,,1610612756,79,69,2022-11-02T03:52:04Z,4970000,,,0,,M. Bridges REBOUND (Off:2 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,,,500.0,3.0,1.0,2.0,,,,,,,,,,,,,,
502,PT01M01.00S,2022-11-02T03:52:02.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628969,4.418528252299605,70.58823529411765,1610612756,81,69,2022-11-02T03:52:12Z,4980000,-103.0,-11.0,1,left,M. Bridges 10' fadeaway Jump Shot (13 PTS),[1628969],1610612756.0,PHX,fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,10.35,Made,,,,,,,,,,13.0,,,,,,,,
503,PT00M54.20S,2022-11-02T03:52:12.5Z,3,REGULAR,foul,personal,[],1628470,,,1610612750,81,69,2022-11-02T03:52:23Z,4990000,,,0,,T. Craig personal FOUL (3 PF),"[1628470, 1629675]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,Mid-Range,8-16 Left,,,,,,,202027.0,3.0,0.0,Reid,1629675.0,,,,,,,,,
505,PT00M54.20S,2022-11-02T03:52:30.2Z,3,REGULAR,substitution,out,[],1630162,,,1610612750,81,69,2022-11-02T03:52:34Z,5010000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT00M54.20S,2022-11-02T03:52:30.2Z,3,REGULAR,substitution,in,[],1629669,,,1610612750,81,69,2022-11-02T03:52:34Z,5020000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT00M49.30S,2022-11-02T03:52:54.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629111,,,1610612750,81,69,2022-11-02T03:53:00Z,5030000,,,0,,J. Landale shooting personal FOUL (3 PF) (Gobert 2 FT),"[1629111, 203497]",1610612756.0,PHX,shooting,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,,,,2882.0,3.0,0.0,Gobert,203497.0,,,,,,,,,
509,PT00M49.30S,2022-11-02T03:53:27.4Z,3,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,81,70,2022-11-02T03:53:27Z,5050000,,,0,,R. Gobert Free Throw 1 of 2 (5 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
510,PT00M49.30S,2022-11-02T03:53:44.5Z,3,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,81,71,2022-11-02T03:53:44Z,5060000,,,0,,R. Gobert Free Throw 2 of 2 (6 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
511,PT00M35.10S,2022-11-02T03:54:00.4Z,3,REGULAR,3pt,Jump Shot,[],1626164,30.962549277266753,64.4607843137255,1610612756,81,71,2022-11-02T03:54:05Z,5070000,-72.0,239.0,1,left,MISS D. Booker 24' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,24.92,Missed,,,,,,,,,,,,,,,,,,
512,PT00M31.60S,2022-11-02T03:54:03.9Z,3,REGULAR,rebound,defensive,[],1629162,,,1610612750,81,71,2022-11-02T03:54:05Z,5080000,,,0,,J. McLaughlin REBOUND (Off:0 Def:2),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Center,,,511.0,2.0,2.0,0.0,,,,,,,,,,,,,,
513,PT00M28.20S,2022-11-02T03:54:09.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612750,81,71,2022-11-02T03:54:16Z,5090000,,,0,,D. Booker shooting personal FOUL (4 PF) (Nowell 2 FT),"[1626164, 1629669]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,1628951.0,4.0,0.0,Nowell,1629669.0,,,,,,,,,
515,PT00M28.20S,2022-11-02T03:54:38.3Z,3,REGULAR,freethrow,1 of 2,[],1629669,,,1610612750,81,72,2022-11-02T03:54:38Z,5110000,,,0,,J. Nowell Free Throw 1 of 2 (7 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
516,PT00M28.20S,2022-11-02T03:54:51.2Z,3,REGULAR,freethrow,2 of 2,[],1629669,,,1610612750,81,73,2022-11-02T03:54:51Z,5120000,,,0,,J. Nowell Free Throw 2 of 2 (8 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
517,PT00M05.80S,2022-11-02T03:55:15.8Z,3,REGULAR,3pt,Jump Shot,[],1628470,23.209592641261498,92.15686274509804,1610612756,84,73,2022-11-02T03:56:15Z,5130000,-211.0,166.0,1,left,T. Craig 26' 3PT pullup (4 PTS) (C. Payne 2 AST),"[1628470, 1626166]",1610612756.0,PHX,pullup,,,Craig,T. Craig,,,,,Above the Break 3,24+ Left Center,26.81,Made,,,,,,,,,,4.0,,,,,,C. Payne,1626166.0,2.0
519,PT00M00.00S,2022-11-02T03:55:26.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629162,89.70105124835742,35.049019607843135,1610612750,84,73,2022-11-02T03:55:33Z,5150000,-75.0,44.0,1,right,MISS J. McLaughlin 8' driving Layup,[1629162],1610612750.0,MIN,driving,,,McLaughlin,J. McLaughlin,,,,,In The Paint (Non-RA),8-16 Left,8.69,Missed,,,,,,,,,,,,,,,,,,
520,PT00M00.00S,2022-11-02T03:55:29.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,84,73,2022-11-02T03:55:29Z,5160000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,519.0,,,,,,,,,,,,,,,,,
521,PT00M00.00S,2022-11-02T03:55:30.0Z,3,REGULAR,period,end,[],0,,,1610612750,84,73,2022-11-02T03:55:30Z,5170000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2022-11-02T03:55:33.9Z,4,REGULAR,substitution,out,['startperiod'],1628470,,,1610612750,84,73,2022-11-02T03:58:43Z,5180000,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2022-11-02T03:55:33.9Z,4,REGULAR,substitution,out,['startperiod'],1626164,,,1610612750,84,73,2022-11-02T03:58:43Z,5190000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2022-11-02T03:55:33.9Z,4,REGULAR,substitution,in,['startperiod'],1629013,,,1610612750,84,73,2022-11-02T03:58:43Z,5200000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2022-11-02T03:55:33.9Z,4,REGULAR,substitution,in,['startperiod'],1627814,,,1610612750,84,73,2022-11-02T03:58:43Z,5210000,,,0,,SUB in: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2022-11-02T03:59:05.9Z,4,REGULAR,period,start,[],0,,,1610612750,84,73,2022-11-02T03:59:06Z,5220000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2022-11-02T03:59:10.4Z,4,REGULAR,substitution,out,[],1628969,,,1610612750,84,73,2022-11-02T03:59:12Z,5230000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2022-11-02T03:59:10.4Z,4,REGULAR,substitution,in,[],1628470,,,1610612750,84,73,2022-11-02T03:59:12Z,5240000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT11M50.00S,2022-11-02T03:59:15.0Z,4,REGULAR,3pt,Jump Shot,[],1629162,67.23061760840999,35.78431372549019,1610612750,84,73,2022-11-02T03:59:23Z,5250000,-71.0,256.0,1,right,MISS J. McLaughlin 26' 3PT,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Center,26.52,Missed,,,,,,,,,,,,,,,,,,
530,PT11M49.00S,2022-11-02T03:59:16.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612756,84,73,2022-11-02T03:59:23Z,5260000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Center,,,529.0,,,,,,,,,,,,,,,,,
