actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
325,PT11M34.00S,2022-11-23T04:16:04.3Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612756,53,55,2022-11-23T04:16:06Z,3210000,False,,,0,,M. Bridges REBOUND (Off:0 Def:5),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left,,,324.0,5.0,5.0,0.0,,,,,,,,,,,,,,
326,PT11M29.00S,2022-11-23T04:16:10.0Z,3,REGULAR,2pt,Jump Shot,[],1626166,81.553876478318,71.32352941176471,1610612756,55,55,2022-11-23T04:16:25Z,3220000,False,107.0,121.0,1,right,C. Payne 16' pullup Jump Shot (9 PTS),[1626166],1610612756.0,PHX,pullup,,,Payne,C. Payne,,,,,Mid-Range,16-24 Right Center,16.12,Made,,,,,,,9.0,,,,,,,,,,,
327,PT11M17.00S,2022-11-23T04:16:21.1Z,3,REGULAR,3pt,Jump Shot,[],1628972,22.552562417871222,88.48039215686273,1610612747,55,55,2022-11-23T04:16:31Z,3230000,False,-192.0,159.0,1,left,MISS T. Brown Jr. 24' 3PT,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Left Center,24.99,Missed,,,,,,,,,,,,,,,,,,
328,PT11M17.00S,2022-11-23T04:16:21.1Z,3,REGULAR,rebound,defensive,[],1628470,,,1610612756,55,55,2022-11-23T04:16:31Z,3240000,False,,,0,,T. Craig REBOUND (Off:0 Def:2),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Left Center,,,327.0,2.0,2.0,0.0,,,,,,,,,,,,,,
329,PT11M01.00S,2022-11-23T04:16:37.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628470,88.12417871222075,43.627450980392155,1610612756,55,55,2022-11-23T04:16:41Z,3250000,False,-32.0,59.0,1,right,MISS T. Craig 6' driving floating Shot,[1628470],1610612756.0,PHX,driving floating,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,6.72,Missed,,,,,,,,,,,,,,,,,,
330,PT10M58.00S,2022-11-23T04:16:40.0Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,55,55,2022-11-23T04:16:41Z,3260000,False,,,0,,A. Davis REBOUND (Off:3 Def:8),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,329.0,11.0,8.0,3.0,,,,,,,,,,,,,,
331,PT10M43.00S,2022-11-23T04:16:55.3Z,3,REGULAR,2pt,Jump Shot,[],1628972,13.748357424441524,79.90196078431373,1610612747,55,55,2022-11-23T04:17:00Z,3270000,False,-150.0,77.0,1,left,MISS T. Brown Jr. 16' step back Shot,[1628972],1610612747.0,LAL,step back,,,Brown Jr.,T. Brown Jr.,,,,,Mid-Range,16-24 Left,16.8,Missed,,,,,,,,,,,,,,,,,,
332,PT10M40.00S,2022-11-23T04:16:58.3Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,55,55,2022-11-23T04:17:00Z,3280000,False,,,0,,D. Ayton REBOUND (Off:0 Def:8),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Left,,,331.0,8.0,8.0,0.0,,,,,,,,,,,,,,
333,PT10M26.00S,2022-11-23T04:17:11.4Z,3,REGULAR,2pt,Jump Shot,[],1626164,77.4802890932983,69.6078431372549,1610612756,55,55,2022-11-23T04:17:16Z,3290000,False,98.0,159.0,1,right,MISS D. Booker 18' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Right Center,18.69,Missed,,,,,,,,,,,,,,,,,,
334,PT10M23.00S,2022-11-23T04:17:14.4Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,55,55,2022-11-23T04:17:16Z,3300000,False,,,0,,A. Davis REBOUND (Off:3 Def:9),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Right Center,,,333.0,12.0,9.0,3.0,,,,,,,,,,,,,,
335,PT10M10.00S,2022-11-23T04:17:28.2Z,3,REGULAR,3pt,Jump Shot,[],1628972,22.946780551905388,88.48039215686273,1610612747,55,55,2022-11-23T04:17:32Z,3310000,False,-192.0,163.0,1,left,MISS T. Brown Jr. 25' 3PT,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Left Center,25.23,Missed,,,,,,,,,,,,,,,,,,
336,PT10M08.00S,2022-11-23T04:17:30.2Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,55,55,2022-11-23T04:17:32Z,3320000,False,,,0,,D. Ayton REBOUND (Off:0 Def:9),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,335.0,9.0,9.0,0.0,,,,,,,,,,,,,,
337,PT10M03.00S,2022-11-23T04:17:34.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628470,76.82325886990802,9.558823529411764,1610612756,58,55,2022-11-23T04:17:44Z,3330000,False,-202.0,165.0,1,right,T. Craig 26' 3PT  (3 PTS) (C. Payne 5 AST),"[1628470, 1626166]",1610612756.0,PHX,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Left Center,26.12,Made,,,,,,,3.0,C. Payne,1626166.0,5.0,,,,,,,,
339,PT09M43.00S,2022-11-23T04:17:54.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203076,7.440867279894875,46.81372549019608,1610612747,58,57,2022-11-23T04:17:57Z,3350000,False,16.0,17.0,1,left,A. Davis alley-oop Layup (16 PTS) (A. Reaves 1 AST),"[203076, 1630559]",1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,,,16.0,A. Reaves,1630559.0,1.0,,,,,,,,
341,PT09M27.00S,2022-11-23T04:18:10.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,92.32917214191852,46.568627450980394,1610612756,60,57,2022-11-23T04:18:21Z,3370000,False,-17.0,20.0,1,right,C. Payne driving finger roll Layup (11 PTS),[1626166],1610612756.0,PHX,driving finger roll,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,2.61,Made,,,,,,,11.0,,,,,,,,,,,
342,PT09M06.00S,2022-11-23T04:18:31.6Z,3,REGULAR,turnover,bad pass,[],1630559,,,1610612747,60,57,2022-11-23T04:18:35Z,3380000,False,,,0,,A. Reaves bad pass TURNOVER (1 TO),"[1630559, 1628470]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,Craig,1628470.0,,,,,,
343,PT09M06.00S,2022-11-23T04:18:31.6Z,3,REGULAR,steal,,[],1628470,,,1610612756,60,57,2022-11-23T04:18:33Z,3390000,False,,,0,,T. Craig STEAL (2 STL),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
344,PT08M57.00S,2022-11-23T04:18:40.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626166,82.60512483574244,42.15686274509804,1610612756,60,57,2022-11-23T04:18:49Z,3400000,False,-39.0,111.0,1,right,MISS C. Payne 11' driving floating Shot,[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Center,11.77,Missed,,,,,,,,,,,,,,,,,,
345,PT08M55.00S,2022-11-23T04:18:43.0Z,3,REGULAR,rebound,offensive,[],1626166,,,1610612756,60,57,2022-11-23T04:18:43Z,3410000,False,,,0,,C. Payne REBOUND (Off:1 Def:1),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Center,,,344.0,2.0,1.0,1.0,,,,,,,,,,,,,,
346,PT08M54.00S,2022-11-23T04:18:44.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626166,91.5407358738502,52.69607843137255,1610612756,60,57,2022-11-23T04:18:52Z,3420000,False,13.0,27.0,1,right,MISS C. Payne driving floating Shot,[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,3.02,Missed,,,,,,,,,,,,,,,,,,
347,PT08M52.00S,2022-11-23T04:18:46.5Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,60,57,2022-11-23T04:18:52Z,3430000,False,,,0,,A. Davis REBOUND (Off:3 Def:10),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,346.0,13.0,10.0,3.0,,,,,,,,,,,,,,
348,PT08M46.00S,2022-11-23T04:18:51.9Z,3,REGULAR,turnover,lost ball,[],1629022,,,1610612747,60,57,2022-11-23T04:18:55Z,3440000,False,,,0,,L. Walker IV lost ball TURNOVER (1 TO),"[1629022, 1629028]",1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,,,,,Ayton,1629028.0,,,,,,
349,PT08M46.00S,2022-11-23T04:18:51.9Z,3,REGULAR,steal,,[],1629028,,,1610612756,60,57,2022-11-23T04:20:35Z,3450000,False,,,0,,D. Ayton STEAL (1 STL),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
350,PT08M38.00S,2022-11-23T04:18:59.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626164,94.43166885676742,4.166666666666666,1610612756,63,57,2022-11-23T04:19:09Z,3460000,False,-229.0,0.0,1,right,D. Booker 3PT  (16 PTS) (C. Payne 6 AST),"[1626164, 1626166]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Left Corner 3,24+ Left,22.92,Made,,,,,,,16.0,C. Payne,1626166.0,6.0,,,,,,,,
352,PT08M37.00S,2022-11-23T04:19:06.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,63,57,2022-11-23T04:19:06Z,3480000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT08M16.00S,2022-11-23T04:22:53.6Z,3,REGULAR,turnover,lost ball,[],203076,,,1610612747,63,57,2022-11-23T04:22:57Z,3490000,False,,,0,,A. Davis lost ball TURNOVER (4 TO),"[203076, 1628470]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,4.0,,,,,Craig,1628470.0,,,,,,
354,PT08M16.00S,2022-11-23T04:22:53.6Z,3,REGULAR,steal,,[],1628470,,,1610612756,63,57,2022-11-23T04:22:55Z,3500000,False,,,0,,T. Craig STEAL (3 STL),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
355,PT08M09.00S,2022-11-23T04:23:00.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626164,92.85479632063075,50.98039215686274,1610612756,65,57,2022-11-23T04:23:07Z,3510000,False,5.0,15.0,1,right,D. Booker running Layup (18 PTS),[1626164],1610612756.0,PHX,running,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,1.55,Made,,,,,,,18.0,,,,,,,,,,,
356,PT07M44.00S,2022-11-23T04:23:24.7Z,3,REGULAR,2pt,Jump Shot,[],1629022,7.30946123521682,17.892156862745097,1610612747,65,57,2022-11-23T04:23:40Z,3520000,False,161.0,16.0,1,left,MISS L. Walker IV 16' step back Shot,[1629022],1610612747.0,LAL,step back,,,Walker IV,L. Walker IV,,,,,Mid-Range,16-24 Right,16.13,Missed,,,,,,,,,,,,,,,,,,
357,PT07M41.00S,2022-11-23T04:23:27.8Z,3,REGULAR,rebound,defensive,[],1628470,,,1610612756,65,57,2022-11-23T04:23:27Z,3530000,False,,,0,,T. Craig REBOUND (Off:0 Def:3),[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,Mid-Range,16-24 Right,,,356.0,3.0,3.0,0.0,,,,,,,,,,,,,,
358,PT07M35.00S,2022-11-23T04:23:33.7Z,3,REGULAR,3pt,Jump Shot,[],1628969,85.3646517739816,95.09803921568627,1610612756,65,57,2022-11-23T04:23:43Z,3540000,False,225.0,85.0,1,right,MISS M. Bridges 24' step back 3PT,[1628969],1610612756.0,PHX,step back,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,24.1,Missed,,,,,,,,,,,,,,,,,,
359,PT07M33.00S,2022-11-23T04:23:35.7Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,65,57,2022-11-23T04:23:43Z,3550000,False,,,0,,A. Davis REBOUND (Off:3 Def:11),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Right Corner 3,24+ Right,,,358.0,14.0,11.0,3.0,,,,,,,,,,,,,,
360,PT07M28.00S,2022-11-23T04:23:41.4Z,3,REGULAR,3pt,Jump Shot,[],1630559,3.630091984231275,97.05882352941177,1610612747,65,57,2022-11-23T04:24:06Z,3560000,False,-235.0,-18.0,1,left,MISS A. Reaves 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Left Corner 3,24+ Left,23.6,Missed,,,,,,,,,,,,,,,,,,
361,PT07M23.00S,2022-11-23T04:23:46.4Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,65,57,2022-11-23T04:24:06Z,3570000,False,,,0,,D. Ayton REBOUND (Off:0 Def:10),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Left Corner 3,24+ Left,,,360.0,10.0,10.0,0.0,,,,,,,,,,,,,,
362,PT07M11.00S,2022-11-23T04:23:57.4Z,3,REGULAR,3pt,Jump Shot,[],1626164,69.46452036793693,74.26470588235294,1610612756,65,57,2022-11-23T04:24:27Z,3580000,False,121.0,235.0,1,right,MISS D. Booker 26' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,26.4,Missed,,,,,,,,,,,,,,,,,,
363,PT07M07.00S,2022-11-23T04:24:01.4Z,3,REGULAR,rebound,defensive,[],1628972,,,1610612747,65,57,2022-11-23T04:24:08Z,3590000,False,,,0,,T. Brown Jr. REBOUND (Off:1 Def:2),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Center,,,362.0,3.0,2.0,1.0,,,,,,,,,,,,,,
364,PT07M06.00S,2022-11-23T04:24:10.9Z,3,REGULAR,foul,personal,['2freethrow'],1626166,,,1610612747,65,57,2022-11-23T04:24:19Z,3600000,False,,,0,,C. Payne shooting personal FOUL (3 PF) (Walker IV 2 FT),"[1626166, 1629022]",1610612756.0,PHX,shooting,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,,,,,,,1179.0,,,,,,,,,,3.0,0.0,Walker IV,1629022.0
366,PT07M06.00S,2022-11-23T04:24:31.0Z,3,REGULAR,freethrow,1 of 2,[],1629022,,,1610612747,65,58,2022-11-23T04:24:31Z,3620000,False,,,0,,L. Walker IV Free Throw 1 of 2 (14 PTS),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
368,PT07M06.00S,2022-11-23T04:24:33.4Z,3,REGULAR,substitution,out,[],1628972,,,1610612747,65,58,2022-11-23T04:24:37Z,3630000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT07M06.00S,2022-11-23T04:24:33.4Z,3,REGULAR,substitution,in,[],201566,,,1610612747,65,58,2022-11-23T04:24:37Z,3640000,False,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT07M06.00S,2022-11-23T04:24:49.2Z,3,REGULAR,freethrow,2 of 2,[],1629022,,,1610612747,65,59,2022-11-23T04:24:49Z,3650000,False,,,0,,L. Walker IV Free Throw 2 of 2 (15 PTS),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,Made,,,,,,,15.0,,,,,,,,,,,
371,PT06M52.00S,2022-11-23T04:25:00.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,80.3712220762155,55.392156862745104,1610612756,65,59,2022-11-23T04:25:04Z,3660000,False,27.0,132.0,1,right,MISS D. Booker 13' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,13.47,Missed,,,,,,,,,,,,,,,,,,
372,PT06M49.00S,2022-11-23T04:25:03.5Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,65,59,2022-11-23T04:25:04Z,3670000,False,,,0,,A. Davis REBOUND (Off:3 Def:12),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,371.0,15.0,12.0,3.0,,,,,,,,,,,,,,
373,PT06M46.00S,2022-11-23T04:25:08.6Z,3,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612747,65,59,2022-11-23T04:25:19Z,3680000,False,,,0,,D. Ayton shooting personal FOUL (4 PF) (Davis 2 FT),"[1629028, 203076]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1830.0,,,,,,,,,,4.0,0.0,Davis,203076.0
375,PT06M46.00S,2022-11-23T04:25:41.9Z,3,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,65,60,2022-11-23T04:25:41Z,3700000,False,,,0,,A. Davis Free Throw 1 of 2 (17 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
376,PT06M46.00S,2022-11-23T04:26:01.1Z,3,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,65,61,2022-11-23T04:26:01Z,3710000,False,,,0,,A. Davis Free Throw 2 of 2 (18 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,18.0,,,,,,,,,,,
377,PT06M34.00S,2022-11-23T04:26:17.1Z,3,REGULAR,foul,personal,[],1630559,,,1610612756,65,61,2022-11-23T04:27:00Z,3720000,False,,,0,,A. Reaves personal FOUL (3 PF),"[1630559, 1626164]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628951.0,,,,,,,,,,3.0,0.0,Booker,1626164.0
379,PT06M28.00S,2022-11-23T04:26:38.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,84.57621550591328,45.34313725490196,1610612756,65,61,2022-11-23T04:27:04Z,3740000,False,-23.0,92.0,1,right,MISS C. Payne 9' driving floating Shot,[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Center,9.54,Missed,,,,,,,,,,,,,,,,,,
380,PT06M26.00S,2022-11-23T04:26:40.5Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,65,61,2022-11-23T04:26:40Z,3750000,False,,,0,,A. Davis REBOUND (Off:3 Def:13),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,379.0,16.0,13.0,3.0,,,,,,,,,,,,,,
381,PT06M20.00S,2022-11-23T04:26:45.8Z,3,REGULAR,3pt,Jump Shot,[],1629022,5.469776609724048,96.32352941176471,1610612747,65,61,2022-11-23T04:27:09Z,3760000,False,-232.0,-1.0,1,left,MISS L. Walker IV 3PT,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
382,PT06M19.00S,2022-11-23T04:26:46.8Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,65,61,2022-11-23T04:27:09Z,3770000,False,,,0,,D. Ayton REBOUND (Off:0 Def:11),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Left Corner 3,24+ Left,,,381.0,11.0,11.0,0.0,,,,,,,,,,,,,,
383,PT06M11.00S,2022-11-23T04:26:54.7Z,3,REGULAR,3pt,Jump Shot,[],1626164,72.35545335085413,82.1078431372549,1610612756,68,61,2022-11-23T04:27:11Z,3780000,False,161.0,207.0,1,right,D. Booker 26' 3PT  (21 PTS) (C. Payne 7 AST),"[1626164, 1626166]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,26.22,Made,,,,,,,21.0,C. Payne,1626166.0,7.0,,,,,,,,
385,PT06M00.00S,2022-11-23T04:27:07.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,7.30946123521682,49.50980392156863,1610612747,68,61,2022-11-23T04:27:16Z,3800000,False,2.0,16.0,1,left,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.64,Missed,,,,,,,,,,,,,,,,,,
386,PT06M00.00S,2022-11-23T04:27:07.1Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,68,61,2022-11-23T04:27:16Z,3810000,False,,,0,,D. Ayton REBOUND (Off:0 Def:12),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,,,385.0,12.0,12.0,0.0,,,,,,,,,,,,,,
387,PT05M55.00S,2022-11-23T04:27:12.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626166,74.58935611038108,15.441176470588236,1610612756,68,61,2022-11-23T04:27:20Z,3820000,False,-173.0,186.0,1,right,MISS C. Payne 25' pullup 3PT,[1626166],1610612756.0,PHX,pullup,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,25.42,Missed,,,,,,,,,,,,,,,,,,
388,PT05M51.00S,2022-11-23T04:27:16.1Z,3,REGULAR,rebound,offensive,[],1629028,,,1610612756,68,61,2022-11-23T04:27:16Z,3830000,False,,,0,,D. Ayton REBOUND (Off:1 Def:12),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,387.0,13.0,12.0,1.0,,,,,,,,,,,,,,
389,PT05M49.00S,2022-11-23T04:27:17.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628969,91.80354796320631,95.83333333333334,1610612756,71,61,2022-11-23T04:27:22Z,3840000,False,229.0,25.0,1,right,M. Bridges 3PT  (19 PTS) (D. Ayton 2 AST),"[1628969, 1629028]",1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,23.05,Made,,,,,,,19.0,D. Ayton,1629028.0,2.0,,,,,,,,
392,PT05M31.00S,2022-11-23T04:27:41.0Z,3,REGULAR,substitution,out,[],1629028,,,1610612747,71,61,2022-11-23T04:27:51Z,3870000,False,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT05M31.00S,2022-11-23T04:27:41.0Z,3,REGULAR,substitution,out,[],201976,,,1610612747,71,61,2022-11-23T04:27:51Z,3880000,False,,,0,,SUB out: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT05M31.00S,2022-11-23T04:27:41.0Z,3,REGULAR,substitution,in,[],202687,,,1610612747,71,61,2022-11-23T04:27:51Z,3890000,False,,,0,,SUB in: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT05M31.00S,2022-11-23T04:27:41.0Z,3,REGULAR,substitution,in,[],203471,,,1610612747,71,61,2022-11-23T04:27:51Z,3900000,False,,,0,,SUB in: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT05M25.00S,2022-11-23T04:28:05.3Z,3,REGULAR,foul,personal,['2freethrow'],1628969,,,1610612747,71,61,2022-11-23T04:28:37Z,3910000,False,,,0,,M. Bridges shooting personal FOUL (2 PF) (Davis 2 FT),"[1628969, 203076]",1610612756.0,PHX,shooting,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1179.0,,,,,,,,,,2.0,0.0,Davis,203076.0
398,PT05M25.00S,2022-11-23T04:28:38.6Z,3,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,71,62,2022-11-23T04:28:38Z,3930000,False,,,0,,A. Davis Free Throw 1 of 2 (19 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,19.0,,,,,,,,,,,
399,PT05M25.00S,2022-11-23T04:29:02.1Z,3,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,71,63,2022-11-23T04:29:02Z,3940000,False,,,0,,A. Davis Free Throw 2 of 2 (20 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,20.0,,,,,,,,,,,
400,PT05M14.00S,2022-11-23T04:29:17.6Z,3,REGULAR,foul,offensive,[],1626166,,,1610612756,71,63,2022-11-23T04:29:51Z,3950000,False,,,0,,C. Payne offensive FOUL (4 PF),"[1626166, 203471]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,,,,,1830.0,,,,,,,,,,4.0,0.0,Schroder,203471.0
402,PT05M14.00S,2022-11-23T04:29:17.6Z,3,REGULAR,turnover,offensive foul,[],1626166,,,1610612756,71,63,2022-11-23T04:29:17Z,3970000,False,,,0,,C. Payne offensive foul TURNOVER (5 TO),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,,,,,1830.0,5.0,,,,,,,,,,,,
403,PT05M01.00S,2022-11-23T04:29:47.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629022,26.10052562417871,82.59803921568627,1610612747,71,66,2022-11-23T04:29:55Z,3980000,False,-163.0,193.0,1,left,L. Walker IV 25' 3PT  (18 PTS) (A. Reaves 2 AST),"[1629022, 1630559]",1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Left Center,25.25,Made,,,,,,,18.0,A. Reaves,1630559.0,2.0,,,,,,,,
405,PT04M47.00S,2022-11-23T04:30:13.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,80.6340341655716,39.950980392156865,1610612756,71,66,2022-11-23T04:30:25Z,4000000,False,-50.0,130.0,1,right,MISS D. Booker 13' pullup Shot,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,13.89,Missed,,,,,,,,,,,,,,,,,,
