actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
451,PT05M01.00S,2022-11-06T03:44:51.0Z,3,REGULAR,turnover,offensive foul,[],203924,,,1610612757,72,52,2022-11-06T03:44:51Z,4485000,,,0,,J. Grant offensive foul TURNOVER (3 TO),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,1627541.0,,,,,3.0,,,,,,,
449,PT05M01.00S,2022-11-06T03:45:08.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,72,52,2022-11-06T03:44:51Z,4490000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M47.00S,2022-11-06T03:48:23.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628969,12.352168199737193,44.09466911764706,1610612756,72,52,2022-11-06T03:50:09Z,4510000,30.0,64.0,1,left,MISS M. Bridges 7' turnaround Shot,[1628969],1610612756.0,PHX,turnaround,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,7.01,Missed,,,,,,,,,,,,,,,,,,
453,PT04M45.00S,2022-11-06T03:48:25.7Z,3,REGULAR,rebound,defensive,[],203924,,,1610612757,72,52,2022-11-06T03:48:25Z,4520000,,,0,,J. Grant REBOUND (Off:2 Def:3),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Right,,,452.0,5.0,3.0,2.0,,,,,,,,,,,,,,
454,PT04M27.00S,2022-11-06T03:48:43.5Z,3,REGULAR,2pt,Jump Shot,[],1630553,91.14651773981603,67.40196078431373,1610612757,72,52,2022-11-06T03:50:31Z,4530000,87.0,31.0,1,right,MISS K. Johnson 9' turnaround bank Shot,[1630553],1610612757.0,POR,turnaround bank,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Right,9.23,Missed,,,,,,,,,,,,,,,,,,
455,PT04M25.00S,2022-11-06T03:48:45.5Z,3,REGULAR,rebound,defensive,[],101108,,,1610612756,72,52,2022-11-06T03:48:48Z,4540000,,,0,,C. Paul REBOUND (Off:0 Def:5),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Mid-Range,8-16 Right,,,454.0,5.0,5.0,0.0,,,,,,,,,,,,,,
456,PT04M22.00S,2022-11-06T03:48:48.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],101108,32.670827858081466,42.15686274509804,1610612756,72,52,2022-11-06T03:50:48Z,4550000,39.0,255.0,1,left,MISS C. Paul 25' running pullup 3PT,[101108],1610612756.0,PHX,running pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,25.76,Missed,,,,,,,,,,,,,,,,,,
457,PT04M21.00S,2022-11-06T03:48:50.5Z,3,REGULAR,rebound,offensive,[],1627814,,,1610612756,72,52,2022-11-06T03:48:50Z,4560000,,,0,,D. Lee REBOUND (Off:1 Def:1),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Center,,,456.0,2.0,1.0,1.0,,,,,,,,,,,,,,
458,PT04M15.00S,2022-11-06T03:48:56.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626164,6.783837056504599,4.166666666666666,1610612756,72,52,2022-11-06T03:49:02Z,4570000,229.0,11.0,1,left,MISS D. Booker step back 3PT,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,Right Corner 3,24+ Right,22.95,Missed,,,,,,,,,,,,,,,,,,
459,PT04M13.00S,2022-11-06T03:48:58.3Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612757,72,52,2022-11-06T03:49:02Z,4580000,,,0,,J. Hart REBOUND (Off:1 Def:5),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,,,458.0,6.0,5.0,1.0,,,,,,,,,,,,,,
460,PT04M09.00S,2022-11-06T03:49:02.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",101108,,,1610612757,72,52,2022-11-06T03:49:24Z,4590000,,,0,,C. Paul personal FOUL (2 PF) (Hart 2 FT),"[101108, 1628404]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201639.0,2.0,0.0,Hart,1628404.0,,,,,,,,
462,PT04M09.00S,2022-11-06T03:49:40.5Z,3,REGULAR,freethrow,1 of 2,[],1628404,,,1610612757,72,52,2022-11-06T03:49:40Z,4610000,,,0,,MISS J. Hart Free Throw 1 of 2,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
463,PT04M09.00S,2022-11-06T03:49:40.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,72,52,2022-11-06T03:49:40Z,4620000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,462.0,,,,,,,,,,,,,,,,,
464,PT04M09.00S,2022-11-06T03:49:41.1Z,3,REGULAR,substitution,out,[],101108,,,1610612757,72,52,2022-11-06T03:49:51Z,4630000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT04M09.00S,2022-11-06T03:49:41.1Z,3,REGULAR,substitution,out,[],1629028,,,1610612757,72,52,2022-11-06T03:49:51Z,4640000,,,0,,SUB out: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT04M09.00S,2022-11-06T03:49:41.1Z,3,REGULAR,substitution,out,[],203924,,,1610612757,72,52,2022-11-06T03:49:51Z,4650000,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT04M09.00S,2022-11-06T03:49:41.1Z,3,REGULAR,substitution,out,[],203994,,,1610612757,72,52,2022-11-06T03:49:51Z,4660000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT04M09.00S,2022-11-06T03:49:41.1Z,3,REGULAR,substitution,in,[],1629111,,,1610612757,72,52,2022-11-06T03:49:51Z,4670000,,,0,,SUB in: J. Landale,[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT04M09.00S,2022-11-06T03:49:41.1Z,3,REGULAR,substitution,in,[],1629013,,,1610612757,72,52,2022-11-06T03:49:51Z,4680000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT04M09.00S,2022-11-06T03:49:41.1Z,3,REGULAR,substitution,in,[],1629234,,,1610612757,72,52,2022-11-06T03:49:51Z,4690000,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT04M09.00S,2022-11-06T03:49:41.1Z,3,REGULAR,substitution,in,[],1629642,,,1610612757,72,52,2022-11-06T03:49:51Z,4700000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT04M09.00S,2022-11-06T03:50:04.3Z,3,REGULAR,freethrow,2 of 2,[],1628404,,,1610612757,72,53,2022-11-06T03:50:04Z,4710000,,,0,,J. Hart Free Throw 2 of 2 (1 PTS),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
473,PT03M45.00S,2022-11-06T03:50:29.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,6.783837056504599,50.245098039215684,1610612756,72,53,2022-11-06T03:50:37Z,4720000,-1.0,11.0,1,left,MISS D. Booker driving finger roll Layup - blocked,"[1626164, 1631101]",1610612756.0,PHX,driving finger roll,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,1.14,Missed,,,,,,,,,,,,,,,,,Sharpe,1631101.0
474,PT03M45.00S,2022-11-06T03:50:29.2Z,3,REGULAR,block,,[],1631101,,,1610612756,72,53,2022-11-06T03:50:31Z,4730000,,,0,,S. Sharpe BLOCK (1 BLK),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
475,PT03M42.00S,2022-11-06T03:50:32.2Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612757,72,53,2022-11-06T03:50:37Z,4740000,,,0,,J. Hart REBOUND (Off:1 Def:6),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,473.0,7.0,6.0,1.0,,,,,,,,,,,,,,
476,PT03M33.00S,2022-11-06T03:50:41.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,90.62089356110381,59.068627450980394,1610612757,72,53,2022-11-06T03:50:50Z,4750000,45.0,36.0,1,right,MISS S. Sharpe fadeaway Shot - blocked,"[1631101, 1629111]",1610612757.0,POR,fadeaway,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,5.77,Missed,,,,,,,,,,,,,,,,,Landale,1629111.0
477,PT03M33.00S,2022-11-06T03:50:41.4Z,3,REGULAR,block,,[],1629111,,,1610612757,72,53,2022-11-06T03:50:43Z,4760000,,,0,,J. Landale BLOCK (1 BLK),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
478,PT03M33.00S,2022-11-06T03:50:41.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,72,53,2022-11-06T03:50:50Z,4770000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,476.0,,,,,,,,,,,,,,,,,
479,PT03M29.00S,2022-11-06T03:51:07.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629234,91.5407358738502,45.588235294117645,1610612757,72,55,2022-11-06T03:51:12Z,4780000,-22.0,27.0,1,right,D. Eubanks driving Layup (2 PTS) (K. Johnson 2 AST),"[1629234, 1630553]",1610612757.0,POR,driving,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,3.49,Made,,,,,2.0,,,,,,,,,K. Johnson,1630553.0,2.0,,
481,PT03M13.00S,2022-11-06T03:51:22.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629013,6.389618922470433,49.01960784313725,1610612756,74,55,2022-11-06T03:51:27Z,4800000,5.0,8.0,1,left,L. Shamet cutting Layup (5 PTS) (J. Landale 3 AST),"[1629013, 1629111]",1610612756.0,PHX,cutting,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,5.0,,,,,,,,,J. Landale,1629111.0,3.0,,
483,PT03M08.00S,2022-11-06T03:51:31.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612757,74,55,2022-11-06T03:51:46Z,4820000,,,0,,D. Booker personal FOUL (2 PF) (Eubanks 2 FT),"[1626164, 1629234]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,,,,201639.0,2.0,0.0,Eubanks,1629234.0,,,,,,,,
485,PT03M08.00S,2022-11-06T03:51:57.9Z,3,REGULAR,freethrow,1 of 2,[],1629234,,,1610612757,74,55,2022-11-06T03:51:57Z,4840000,,,0,,MISS D. Eubanks Free Throw 1 of 2,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
486,PT03M08.00S,2022-11-06T03:51:57.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,74,55,2022-11-06T03:51:57Z,4850000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,485.0,,,,,,,,,,,,,,,,,
487,PT03M08.00S,2022-11-06T03:51:58.8Z,3,REGULAR,substitution,out,[],1628969,,,1610612757,74,55,2022-11-06T03:52:03Z,4860000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT03M08.00S,2022-11-06T03:51:58.8Z,3,REGULAR,substitution,in,[],203967,,,1610612757,74,55,2022-11-06T03:52:03Z,4870000,,,0,,SUB in: D. Saric,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT03M08.00S,2022-11-06T03:52:18.4Z,3,REGULAR,freethrow,2 of 2,[],1629234,,,1610612757,74,56,2022-11-06T03:52:18Z,4880000,,,0,,D. Eubanks Free Throw 2 of 2 (3 PTS),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
490,PT02M51.00S,2022-11-06T03:52:38.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629013,19.398817345597898,48.529411764705884,1610612756,74,56,2022-11-06T03:52:44Z,4890000,7.0,130.0,1,left,MISS L. Shamet 13' pullup Shot,[1629013],1610612756.0,PHX,pullup,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),8-16 Center,13.0,Missed,,,,,,,,,,,,,,,,,,
491,PT02M47.00S,2022-11-06T03:52:42.3Z,3,REGULAR,rebound,defensive,[],1629234,,,1610612757,74,56,2022-11-06T03:52:44Z,4900000,,,0,,D. Eubanks REBOUND (Off:0 Def:2),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Center,,,490.0,2.0,2.0,0.0,,,,,,,,,,,,,,
492,PT02M39.00S,2022-11-06T03:52:50.5Z,3,REGULAR,2pt,Jump Shot,[],1629642,80.6340341655716,27.205882352941174,1610612757,74,58,2022-11-06T03:52:59Z,4910000,-114.0,130.0,1,right,N. Little 17' pullup Jump Shot (9 PTS) (J. Hart 8 AST),"[1629642, 1628404]",1610612757.0,POR,pullup,,,Little,N. Little,,,,,Mid-Range,16-24 Left Center,17.25,Made,,,,,9.0,,,,,,,,,J. Hart,1628404.0,8.0,,
494,PT02M20.00S,2022-11-06T03:53:08.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629111,11.645860709592641,50.73529411764706,1610612756,76,58,2022-11-06T03:54:08Z,4930000,-4.0,57.0,1,left,J. Landale turnaround bank Hook (5 PTS) (D. Booker 2 AST),"[1629111, 1626164]",1610612756.0,PHX,turnaround bank,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,5.71,Made,,,,,5.0,,,,,,,,,D. Booker,1626164.0,2.0,,
496,PT02M02.00S,2022-11-06T03:53:26.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,85.75886990801577,49.01960784313725,1610612757,76,58,2022-11-06T03:53:33Z,4950000,-5.0,81.0,1,right,MISS D. Eubanks 8' turnaround Hook,[1629234],1610612757.0,POR,turnaround,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Center,8.15,Missed,,,,,,,,,,,,,,,,,,
497,PT02M00.00S,2022-11-06T03:53:28.9Z,3,REGULAR,rebound,defensive,[],1629111,,,1610612756,76,58,2022-11-06T03:53:33Z,4960000,,,0,,J. Landale REBOUND (Off:2 Def:1),[1629111],1610612756.0,PHX,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Center,,,496.0,3.0,1.0,2.0,,,,,,,,,,,,,,
498,PT01M48.00S,2022-11-06T03:53:40.9Z,3,REGULAR,3pt,Jump Shot,[],203967,12.697109067017081,3.9215686274509802,1610612756,79,58,2022-11-06T03:53:45Z,4970000,230.0,67.0,1,left,D. Saric 3PT  (3 PTS) (D. Lee 1 AST),"[203967, 1627814]",1610612756.0,PHX,,,,Saric,D. Saric,,,,,Right Corner 3,24+ Right,23.99,Made,,,,,3.0,,,,,,,,,D. Lee,1627814.0,1.0,,
500,PT01M23.00S,2022-11-06T03:54:06.1Z,3,REGULAR,3pt,Jump Shot,[],1628404,71.17279894875165,13.23529411764706,1610612757,79,61,2022-11-06T03:54:11Z,4990000,-184.0,218.0,1,right,J. Hart 28' 3PT  (4 PTS) (N. Little 2 AST),"[1628404, 1629642]",1610612757.0,POR,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,28.55,Made,,,,,4.0,,,,,,,,,N. Little,1629642.0,2.0,,
502,PT01M01.00S,2022-11-06T03:54:27.5Z,3,REGULAR,3pt,Jump Shot,[],1627814,32.670827858081466,32.59803921568628,1610612756,82,61,2022-11-06T03:54:32Z,5010000,87.0,255.0,1,left,D. Lee 26' 3PT  (9 PTS) (D. Booker 3 AST),"[1627814, 1626164]",1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Right Center,26.91,Made,,,,,9.0,,,,,,,,,D. Booker,1626164.0,3.0,,
504,PT00M44.70S,2022-11-06T03:54:46.7Z,3,REGULAR,turnover,bad pass,[],1630553,,,1610612757,82,61,2022-11-06T03:55:47Z,5030000,,,0,,K. Johnson bad pass TURNOVER (3 TO),"[1630553, 1626164]",1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,3.0,Booker,1626164.0,,,,,
505,PT00M44.70S,2022-11-06T03:54:46.7Z,3,REGULAR,steal,,[],1626164,,,1610612756,82,61,2022-11-06T03:54:48Z,5040000,,,0,,D. Booker STEAL (1 STL),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
508,PT00M42.10S,2022-11-06T03:54:58.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending', 'fastbreak']",1626164,7.440867279894875,50.0,1610612756,84,61,2022-11-06T03:56:04Z,5070000,0.0,17.0,1,left,D. Booker running Layup (24 PTS),[1626164],1610612756.0,PHX,running,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,1.74,Made,,,,,24.0,,,,,,,,,,,,,
511,PT00M42.10S,2022-11-06T03:55:24.4Z,3,REGULAR,violation,defensive goaltending,[],1630553,,,1610612756,84,61,2022-11-06T03:56:13Z,5090000,,,0,,K. Johnson defensive goaltending VIOLATION,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,201639.0,,,,,,,,,,,,
512,PT00M26.20S,2022-11-06T03:55:39.9Z,3,REGULAR,3pt,Jump Shot,[],1630553,68.69456307490144,36.74172794117647,1610612757,84,61,2022-11-06T03:56:32Z,5100000,-66.0,242.0,1,right,MISS K. Johnson 25' pullup 3PT,[1630553],1610612757.0,POR,pullup,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,25.07,Missed,,,,,,,,,,,,,,,,,,
513,PT00M23.20S,2022-11-06T03:55:42.9Z,3,REGULAR,rebound,defensive,[],203967,,,1610612756,84,61,2022-11-06T03:56:32Z,5110000,,,0,,D. Saric REBOUND (Off:2 Def:1),[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Center,,,512.0,3.0,1.0,2.0,,,,,,,,,,,,,,
514,PT00M00.40S,2022-11-06T03:56:05.7Z,3,REGULAR,3pt,Jump Shot,[],1629013,9.937582128777924,97.05882352941177,1610612756,84,61,2022-11-06T03:56:16Z,5120000,-235.0,41.0,1,left,MISS L. Shamet 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Left Corner 3,24+ Left,23.88,Missed,,,,,,,,,,,,,,,,,,
515,PT00M00.40S,2022-11-06T03:56:05.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,84,61,2022-11-06T03:56:16Z,5130000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Left Corner 3,24+ Left,,,514.0,,,,,,,,,,,,,,,,,
516,PT00M00.00S,2022-11-06T03:56:09.6Z,3,REGULAR,period,end,[],0,,,1610612756,84,61,2022-11-06T03:56:09Z,5140000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2022-11-06T03:56:14.5Z,4,REGULAR,substitution,out,['startperiod'],1626164,,,1610612756,84,61,2022-11-06T03:58:36Z,5150000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2022-11-06T03:56:14.5Z,4,REGULAR,substitution,out,['startperiod'],1628404,,,1610612756,84,61,2022-11-06T03:58:36Z,5160000,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2022-11-06T03:56:14.5Z,4,REGULAR,substitution,out,['startperiod'],1631101,,,1610612756,84,61,2022-11-06T03:58:36Z,5170000,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2022-11-06T03:56:14.5Z,4,REGULAR,substitution,in,['startperiod'],1629006,,,1610612756,84,61,2022-11-06T03:58:36Z,5180000,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2022-11-06T03:56:14.5Z,4,REGULAR,substitution,in,['startperiod'],1630570,,,1610612756,84,61,2022-11-06T03:58:36Z,5190000,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2022-11-06T03:56:14.5Z,4,REGULAR,substitution,in,['startperiod'],1631133,,,1610612756,84,61,2022-11-06T03:58:36Z,5200000,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2022-11-06T03:58:50.9Z,4,REGULAR,period,start,[],0,,,1610612757,84,61,2022-11-06T03:58:50Z,5210000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT11M39.00S,2022-11-06T03:59:10.9Z,4,REGULAR,2pt,Jump Shot,[],1630553,86.67871222076215,77.69607843137256,1610612757,84,61,2022-11-06T03:59:16Z,5220000,138.0,73.0,1,right,MISS K. Johnson 15' pullup Shot,[1630553],1610612757.0,POR,pullup,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Right,15.64,Missed,,,,,,,,,,,,,,,,,,
525,PT11M37.00S,2022-11-06T03:59:12.9Z,4,REGULAR,rebound,defensive,[],1627814,,,1610612756,84,61,2022-11-06T03:59:16Z,5230000,,,0,,D. Lee REBOUND (Off:1 Def:2),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Mid-Range,8-16 Right,,,524.0,3.0,2.0,1.0,,,,,,,,,,,,,,
526,PT11M22.00S,2022-11-06T03:59:30.0Z,4,REGULAR,foul,personal,[],1631133,,,1610612756,84,61,2022-11-06T03:59:41Z,5240000,,,0,,J. Walker personal FOUL (2 PF),"[1631133, 1629111]",1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1627541.0,2.0,0.0,Landale,1629111.0,,,,,,,,
528,PT11M10.00S,2022-11-06T03:59:58.7Z,4,REGULAR,3pt,Jump Shot,[],1629006,23.209592641261498,88.97058823529412,1610612756,84,61,2022-11-06T04:00:06Z,5260000,-195.0,166.0,1,left,MISS J. Okogie 25' 3PT,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Left Center,25.58,Missed,,,,,,,,,,,,,,,,,,
529,PT11M06.00S,2022-11-06T04:00:02.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,84,61,2022-11-06T04:00:06Z,5270000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,528.0,,,,,,,,,,,,,,,,,
531,PT10M42.00S,2022-11-06T04:00:43.1Z,4,REGULAR,turnover,bad pass,[],1629642,,,1610612757,84,61,2022-11-06T04:01:01Z,5290000,,,0,,N. Little bad pass TURNOVER (1 TO),"[1629642, 1629006]",1610612757.0,POR,,,,Little,N. Little,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1.0,Okogie,1629006.0,,,,,
532,PT10M42.00S,2022-11-06T04:00:43.1Z,4,REGULAR,steal,,[],1629006,,,1610612756,84,61,2022-11-06T04:00:44Z,5300000,,,0,,J. Okogie STEAL (1 STL),[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
533,PT10M40.00S,2022-11-06T04:00:45.5Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629006,5.732588699080158,49.754901960784316,1610612756,86,61,2022-11-06T04:01:39Z,5310000,1.0,1.0,1,left,J. Okogie running DUNK (2 PTS),[1629006],1610612756.0,PHX,running,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,0.18,Made,,,,,2.0,,,,,,,,,,,,,
534,PT10M23.00S,2022-11-06T04:01:02.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,90.09526938239159,64.95098039215686,1610612757,86,61,2022-11-06T04:01:07Z,5320000,75.0,41.0,1,right,MISS T. Watford 8' driving floating Shot,[1630570],1610612757.0,POR,driving floating,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Right,8.51,Missed,,,,,,,,,,,,,,,,,,
535,PT10M21.00S,2022-11-06T04:01:04.2Z,4,REGULAR,rebound,offensive,[],1629234,,,1610612757,86,61,2022-11-06T04:01:07Z,5330000,,,0,,D. Eubanks REBOUND (Off:1 Def:2),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Right,,,534.0,3.0,2.0,1.0,,,,,,,,,,,,,,
536,PT10M21.00S,2022-11-06T04:01:04.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629234,92.06636005256242,49.26470588235294,1610612757,86,61,2022-11-06T04:01:19Z,5340000,-4.0,22.0,1,right,MISS D. Eubanks tip Layup,[1629234],1610612757.0,POR,tip,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,2.24,Missed,,,,,,,,,,,,,,,,,,
537,PT10M20.00S,2022-11-06T04:01:06.1Z,4,REGULAR,rebound,defensive,[],203967,,,1610612756,86,61,2022-11-06T04:01:06Z,5350000,,,0,,D. Saric REBOUND (Off:2 Def:2),[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,,,536.0,4.0,2.0,2.0,,,,,,,,,,,,,,
