actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
356,PT08M35.00S,2024-11-18T01:33:47.7Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1628384,,,1610612752,70,62,2024-11-18T01:33:47Z,3440000,False,,,0,,O. Anunoby Free Throw 2 of 2 (22 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,Made,,,,,,,,22.0,,,,,,,,,,
357,PT08M24.00S,2024-11-18T01:34:03.8Z,3,REGULAR,3pt,Jump Shot,[],1630560,69.72733245729303,22.30392156862745,1610612751,70,65,2024-11-18T01:35:09Z,3450000,False,-138.0,232.0,1,right,C. Thomas 27' 3PT pullup (10 PTS) (D. Schröder 4 AST),"[1630560, 203471]",1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,27.03,Made,,,,,,,,10.0,,D. Schröder,203471.0,4.0,,,,,,
359,PT08M24.00S,2024-11-18T01:34:06.0Z,3,REGULAR,foul,personal,['1freethrow'],1626157,,,1610612751,70,65,2024-11-18T01:34:14Z,3470000,False,,,0,,K. Towns shooting personal FOUL (3 PF) (Thomas 1 FT),"[1626157, 1630560]",1610612752.0,NYK,shooting,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,201245.0,,,,3.0,0.0,Thomas,1630560.0,,
362,PT08M24.00S,2024-11-18T01:36:10.1Z,3,REGULAR,freethrow,1 of 1,[],1630560,,,1610612751,70,66,2024-11-18T01:36:10Z,3500000,False,,,0,,C. Thomas Free Throw 1 of 1 (11 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,,,,11.0,,,,,,,,,,
363,PT08M07.00S,2024-11-18T01:36:29.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,5.601182654402102,36.51960784313725,1610612752,72,66,2024-11-18T01:36:38Z,3510000,False,67.0,0.0,1,left,K. Towns 6' floating Jump Shot (16 PTS),[1626157],1610612752.0,NYK,floating,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,6.74,Made,,,,,,,,16.0,,,,,,,,,,
364,PT07M54.00S,2024-11-18T01:36:43.3Z,3,REGULAR,3pt,Jump Shot,[],1627827,89.70105124835742,94.6078431372549,1610612751,72,66,2024-11-18T01:36:45Z,3520000,False,223.0,44.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,22.74,Missed,,,,,,,,,,,,,,,,,,
365,PT07M52.00S,2024-11-18T01:36:45.3Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,72,66,2024-11-18T01:36:45Z,3530000,False,,,0,,J. Brunson REBOUND (Off:1 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,,,364.0,3.0,2.0,1.0,,,,,,,,,,,,,,
366,PT07M35.00S,2024-11-18T01:37:01.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,10.463206307490145,58.82352941176471,1610612752,72,66,2024-11-18T01:37:07Z,3540000,False,-44.0,46.0,1,left,MISS J. Brunson 6' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,6.37,Missed,,,,,,,,,,,,,,,,,,
367,PT07M33.00S,2024-11-18T01:37:03.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,72,66,2024-11-18T01:37:07Z,3550000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,366.0,,,,,,,,,,,,,,,,,
369,PT07M33.00S,2024-11-18T01:37:07.8Z,3,REGULAR,substitution,out,[],203471,,,1610612752,72,66,2024-11-18T01:37:15Z,3570000,False,,,0,,SUB out: D. Schröder,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT07M33.00S,2024-11-18T01:37:07.8Z,3,REGULAR,substitution,in,[],1630570,,,1610612752,72,66,2024-11-18T01:37:15Z,3580000,False,,,0,,SUB in: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT07M27.00S,2024-11-18T01:37:55.2Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628973,17.427726675427067,31.372549019607842,1610612752,74,66,2024-11-18T01:37:57Z,3600000,False,93.0,111.0,1,left,J. Brunson 14' pullup Jump Shot (9 PTS) (K. Towns 4 AST),"[1628973, 1626157]",1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,14.51,Made,,,,,,,,9.0,,K. Towns,1626157.0,4.0,,,,,,
374,PT07M08.00S,2024-11-18T01:38:16.8Z,3,REGULAR,turnover,out-of-bounds,[],1630570,,,1610612751,74,66,2024-11-18T01:38:21Z,3620000,False,,,0,,T. Watford step out-of-bounds TURNOVER (1 TO),[1630570],1610612751.0,BKN,step,,,Watford,T. Watford,,,,,Mid-Range,8-16 Right,,,,,,,1.0,,,,1146.0,,,,,,,,,
375,PT06M54.00S,2024-11-18T01:38:43.6Z,3,REGULAR,turnover,bad pass,[],1628973,,,1610612752,74,66,2024-11-18T01:38:46Z,3630000,False,,,0,,J. Brunson bad pass TURNOVER (1 TO),"[1628973, 1630560]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,1.0,Thomas,1630560.0,,,,,,,,,,,
376,PT06M54.00S,2024-11-18T01:38:43.6Z,3,REGULAR,steal,,[],1630560,,,1610612751,74,66,2024-11-18T01:38:45Z,3640000,False,,,0,,C. Thomas STEAL (1 STL),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
377,PT06M49.00S,2024-11-18T01:38:48.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630560,93.51182654402102,52.69607843137255,1610612751,74,66,2024-11-18T01:38:52Z,3650000,False,13.0,8.0,1,right,MISS C. Thomas running Layup,[1630560],1610612751.0,BKN,running,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,1.6,Missed,,,,,,,,,,,,,,,,,,
378,PT06M44.00S,2024-11-18T01:38:53.5Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612752,74,66,2024-11-18T01:40:58Z,3660000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,377.0,2.0,2.0,0.0,,,,,,,,,,,,,,
381,PT06M41.00S,2024-11-18T01:38:55.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628404,5.601182654402102,50.49019607843137,1610612752,76,66,2024-11-18T01:39:12Z,3690000,False,-2.0,0.0,1,left,J. Hart running reverse Layup (12 PTS) (J. Brunson 7 AST),"[1628404, 1628973]",1610612752.0,NYK,running reverse,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.25,Made,,,,,,,,12.0,,J. Brunson,1628973.0,7.0,,,,,,
383,PT06M35.00S,2024-11-18T01:39:03.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,91.80354796320631,51.71568627450981,1610612751,76,66,2024-11-18T01:43:12Z,3710000,False,9.0,25.0,1,right,MISS T. Watford driving floating Shot - blocked,"[1630570, 1626157]",1610612751.0,BKN,driving floating,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,,,,,Towns,1626157.0
384,PT06M35.00S,2024-11-18T01:39:03.1Z,3,REGULAR,block,,[],1626157,,,1610612751,76,66,2024-11-18T01:39:05Z,3720000,False,,,0,,K. Towns BLOCK (1 BLK),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
385,PT06M35.00S,2024-11-18T01:39:03.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,76,66,2024-11-18T01:39:07Z,3730000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,383.0,,,,,,,,,,,,,,,,,
387,PT06M35.00S,2024-11-18T01:39:10.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,76,66,2024-11-18T01:39:10Z,3750000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT06M21.00S,2024-11-18T01:42:20.4Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630560,84.44480946123521,23.52941176470588,1610612751,76,68,2024-11-18T01:42:23Z,3760000,False,-132.0,94.0,1,right,C. Thomas 16' pullup Jump Shot (13 PTS) (C. Johnson 3 AST),"[1630560, 1629661]",1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Left,16.22,Made,,,,,,,,13.0,,C. Johnson,1629661.0,3.0,,,,,,
390,PT05M55.00S,2024-11-18T01:42:46.1Z,3,REGULAR,3pt,Jump Shot,[],1628404,32.40801576872536,41.66666666666667,1610612752,79,68,2024-11-18T01:42:53Z,3780000,False,42.0,252.0,1,left,J. Hart 25' 3PT  (15 PTS) (J. Brunson 8 AST),"[1628404, 1628973]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,25.55,Made,,,,,,,,15.0,,J. Brunson,1628973.0,8.0,,,,,,
392,PT05M35.00S,2024-11-18T01:43:07.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,92.46057818659659,47.05882352941176,1610612751,79,68,2024-11-18T01:43:17Z,3800000,False,-15.0,18.0,1,right,MISS C. Thomas driving Layup - blocked,"[1630560, 1628384]",1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,Anunoby,1628384.0
393,PT05M35.00S,2024-11-18T01:43:07.4Z,3,REGULAR,block,,[],1628384,,,1610612751,79,68,2024-11-18T01:43:09Z,3810000,False,,,0,,O. Anunoby BLOCK (1 BLK),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
394,PT05M34.00S,2024-11-18T01:43:08.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,79,68,2024-11-18T01:43:17Z,3820000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,392.0,,,,,,,,,,,,,,,,,
396,PT05M34.00S,2024-11-18T01:43:11.5Z,3,REGULAR,substitution,out,[],1627827,,,1610612751,79,68,2024-11-18T01:43:25Z,3840000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M34.00S,2024-11-18T01:43:11.5Z,3,REGULAR,substitution,in,[],1641730,,,1610612751,79,68,2024-11-18T01:43:25Z,3850000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M32.00S,2024-11-18T01:43:32.1Z,3,REGULAR,turnover,bad pass,[],1627732,,,1610612751,79,68,2024-11-18T01:43:35Z,3860000,False,,,0,,B. Simmons bad pass TURNOVER (3 TO),"[1627732, 1628973]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,16-24 Left Center,,,,,,,3.0,Brunson,1628973.0,,,,,,,,,,,
399,PT05M32.00S,2024-11-18T01:43:32.1Z,3,REGULAR,steal,,[],1628973,,,1610612752,79,68,2024-11-18T01:43:33Z,3870000,False,,,0,,J. Brunson STEAL (2 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
400,PT05M30.00S,2024-11-18T01:43:35.8Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628973,29.25427069645204,26.715686274509803,1610612752,79,68,2024-11-18T02:29:27Z,3880000,False,116.0,222.0,1,left,MISS J. Brunson 25' running pullup 3PT,[1628973],1610612752.0,NYK,running pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.11,Missed,,,,,,,,,,,,,,,,,,
401,PT05M29.00S,2024-11-18T01:43:36.8Z,3,REGULAR,rebound,offensive,[],1628969,,,1610612752,79,68,2024-11-18T02:29:27Z,3890000,False,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,400.0,3.0,2.0,1.0,,,,,,,,,,,,,,
647,PT05M29.00S,2024-11-18T01:43:37.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', '2ndchance']",1628969,5.568331143232584,53.67647058823529,1610612752,79,68,2024-11-18T02:32:05Z,3895000,False,-18.0,0.0,1,left,MISS M. Bridges tip Layup,[1628969],1610612752.0,NYK,tip,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,,
648,PT05M28.00S,2024-11-18T01:43:38.7Z,3,REGULAR,rebound,offensive,[],1628969,,,1610612752,79,68,2024-11-18T02:32:05Z,3897500,False,,,0,,M. Bridges REBOUND (Off:2 Def:2),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,647.0,4.0,2.0,2.0,,,,,,,,,,,,,,
402,PT05M24.00S,2024-11-18T01:43:39.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628969,8.754927726675426,3.9215686274509802,1610612752,79,68,2024-11-18T02:30:31Z,3900000,False,230.0,30.0,1,left,MISS M. Bridges 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,23.23,Missed,,,,,,,,,,,,,,,,,,
403,PT05M21.00S,2024-11-18T01:43:42.7Z,3,REGULAR,rebound,defensive,[],1627732,,,1610612751,79,68,2024-11-18T01:43:43Z,3910000,False,,,0,,B. Simmons REBOUND (Off:0 Def:3),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Right Corner 3,24+ Right,,,402.0,3.0,3.0,0.0,,,,,,,,,,,,,,
404,PT05M17.00S,2024-11-18T01:43:47.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629661,91.27792378449409,2.696078431372549,1610612751,79,71,2024-11-18T01:47:25Z,3920000,False,-237.0,29.0,1,right,C. Johnson 3PT running (16 PTS) (B. Simmons 8 AST),"[1629661, 1627732]",1610612751.0,BKN,running,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,23.83,Made,,,,,,,,16.0,,B. Simmons,1627732.0,8.0,,,,,,
406,PT04M55.00S,2024-11-18T01:44:09.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,18.610381077529567,49.754901960784316,1610612752,81,71,2024-11-18T01:47:42Z,3940000,False,1.0,122.0,1,left,K. Towns 12' driving floating Jump Shot (18 PTS),[1626157],1610612752.0,NYK,driving floating,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,12.24,Made,,,,,,,,18.0,,,,,,,,,,
407,PT04M40.00S,2024-11-18T01:44:23.4Z,3,REGULAR,3pt,Jump Shot,[],1641730,80.50262812089356,3.9215686274509802,1610612751,81,71,2024-11-18T01:44:28Z,3950000,False,-230.0,131.0,1,right,MISS N. Clowney 26' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,26.49,Missed,,,,,,,,,,,,,,,,,,
408,PT04M38.00S,2024-11-18T01:44:25.4Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,81,71,2024-11-18T01:44:28Z,3960000,False,,,0,,K. Towns REBOUND (Off:2 Def:10),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,407.0,12.0,10.0,2.0,,,,,,,,,,,,,,
409,PT04M32.00S,2024-11-18T01:44:31.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628384,8.886333771353483,95.09803921568627,1610612752,81,71,2024-11-18T03:33:53Z,3970000,False,-225.0,31.0,1,left,MISS O. Anunoby step back 3PT,[1628384],1610612752.0,NYK,step back,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,22.76,Missed,,,,,,,,,,,,,,,,,,
410,PT04M29.00S,2024-11-18T01:44:34.4Z,3,REGULAR,rebound,defensive,[],1641730,,,1610612751,81,71,2024-11-18T01:44:35Z,3980000,False,,,0,,N. Clowney REBOUND (Off:0 Def:2),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Left Corner 3,24+ Left,,,409.0,2.0,2.0,0.0,,,,,,,,,,,,,,
411,PT04M20.00S,2024-11-18T01:44:45.8Z,3,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612751,81,71,2024-11-18T01:45:00Z,3990000,False,,,0,,J. Hart shooting personal FOUL (1 PF) (Thomas 2 FT),"[1628404, 1630560]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1146.0,,,,1.0,0.0,Thomas,1630560.0,,
414,PT04M20.00S,2024-11-18T01:45:02.5Z,3,REGULAR,substitution,out,[],1626157,,,1610612751,81,71,2024-11-18T01:45:24Z,4005000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M20.00S,2024-11-18T01:45:02.5Z,3,REGULAR,substitution,out,[],1629661,,,1610612751,81,71,2024-11-18T01:45:24Z,4007500,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M20.00S,2024-11-18T01:45:02.5Z,3,REGULAR,substitution,in,[],1630579,,,1610612751,81,71,2024-11-18T01:45:24Z,4008750,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M20.00S,2024-11-18T01:45:02.5Z,3,REGULAR,substitution,in,[],1630553,,,1610612751,81,71,2024-11-18T01:45:24Z,4009375,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M20.00S,2024-11-18T01:45:19.3Z,3,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,81,72,2024-11-18T01:45:19Z,4010000,False,,,0,,C. Thomas Free Throw 1 of 2 (14 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,,,,14.0,,,,,,,,,,
418,PT04M20.00S,2024-11-18T01:45:45.2Z,3,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,81,73,2024-11-18T01:45:45Z,4020000,False,,,0,,C. Thomas Free Throw 2 of 2 (15 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,,,,15.0,,,,,,,,,,
419,PT04M08.00S,2024-11-18T01:45:57.9Z,3,REGULAR,3pt,Jump Shot,[],1628384,29.122864651773984,27.205882352941174,1610612752,81,73,2024-11-18T01:46:03Z,4030000,False,114.0,221.0,1,left,MISS O. Anunoby 24' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,24.89,Missed,,,,,,,,,,,,,,,,,,
420,PT04M04.00S,2024-11-18T01:46:01.9Z,3,REGULAR,rebound,defensive,[],1627732,,,1610612751,81,73,2024-11-18T01:46:03Z,4040000,False,,,0,,B. Simmons REBOUND (Off:0 Def:4),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Right Center,,,419.0,4.0,4.0,0.0,,,,,,,,,,,,,,
421,PT03M52.00S,2024-11-18T01:46:14.7Z,3,REGULAR,turnover,out-of-bounds,[],1641730,,,1610612751,81,73,2024-11-18T01:46:17Z,4050000,False,,,0,,N. Clowney step out-of-bounds TURNOVER (1 TO),[1641730],1610612751.0,BKN,step,,,Clowney,N. Clowney,,,,,Left Corner 3,24+ Left,,,,,,,1.0,,,,201245.0,,,,,,,,,
422,PT03M52.00S,2024-11-18T01:46:14.8Z,3,REGULAR,substitution,out,[],1627732,,,1610612752,81,73,2024-11-18T01:46:26Z,4060000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M52.00S,2024-11-18T01:46:14.8Z,3,REGULAR,substitution,out,[],1630570,,,1610612752,81,73,2024-11-18T01:46:26Z,4070000,False,,,0,,SUB out: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT03M52.00S,2024-11-18T01:46:14.8Z,3,REGULAR,substitution,in,[],203471,,,1610612752,81,73,2024-11-18T01:46:26Z,4080000,False,,,0,,SUB in: D. Schröder,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT03M52.00S,2024-11-18T01:46:14.8Z,3,REGULAR,substitution,in,[],1630592,,,1610612752,81,73,2024-11-18T01:46:26Z,4090000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT03M34.00S,2024-11-18T01:46:53.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,8.229303547963205,95.09803921568627,1610612752,84,73,2024-11-18T01:46:57Z,4100000,False,-225.0,25.0,1,left,M. Bridges 3PT  (17 PTS) (J. Hart 5 AST),"[1628969, 1628404]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,22.69,Made,,,,,,,,17.0,,J. Hart,1628404.0,5.0,,,,,,
428,PT03M20.00S,2024-11-18T01:47:08.0Z,3,REGULAR,3pt,Jump Shot,[],1630553,78.79434954007884,91.91176470588235,1610612751,84,73,2024-11-18T01:47:11Z,4120000,False,210.0,147.0,1,right,MISS K. Johnson 25' pullup 3PT,[1630553],1610612751.0,BKN,pullup,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,25.59,Missed,,,,,,,,,,,,,,,,,,
429,PT03M17.00S,2024-11-18T01:47:11.0Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,84,73,2024-11-18T01:47:11Z,4130000,False,,,0,,J. Hart REBOUND (Off:0 Def:6),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,428.0,6.0,6.0,0.0,,,,,,,,,,,,,,
430,PT03M08.00S,2024-11-18T01:47:19.8Z,3,REGULAR,3pt,Jump Shot,[],1628404,29.25427069645204,71.07843137254902,1610612752,84,73,2024-11-18T01:47:23Z,4140000,False,-105.0,222.0,1,left,MISS J. Hart 24' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,24.62,Missed,,,,,,,,,,,,,,,,,,
431,PT03M05.00S,2024-11-18T01:47:22.8Z,3,REGULAR,rebound,defensive,[],1630553,,,1610612751,84,73,2024-11-18T01:47:23Z,4150000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,430.0,1.0,1.0,0.0,,,,,,,,,,,,,,
432,PT03M01.00S,2024-11-18T01:47:27.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630592,89.56964520367937,4.411764705882353,1610612751,84,73,2024-11-18T01:47:34Z,4160000,False,-228.0,46.0,1,right,MISS J. Wilson running 3PT,[1630592],1610612751.0,BKN,running,,,Wilson,J. Wilson,,,,,Left Corner 3,24+ Left,23.24,Missed,,,,,,,,,,,,,,,,,,
433,PT02M57.00S,2024-11-18T01:47:31.6Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,84,73,2024-11-18T01:47:34Z,4170000,False,,,0,,J. Brunson REBOUND (Off:1 Def:3),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Left Corner 3,24+ Left,,,432.0,4.0,3.0,1.0,,,,,,,,,,,,,,
434,PT02M46.00S,2024-11-18T01:47:41.6Z,3,REGULAR,3pt,Jump Shot,[],1628969,15.982260183968464,6.127450980392156,1610612752,84,73,2024-11-18T01:47:50Z,4180000,False,219.0,98.0,1,left,MISS M. Bridges 24' 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,24.02,Missed,,,,,,,,,,,,,,,,,,
435,PT02M45.00S,2024-11-18T01:47:42.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,84,73,2024-11-18T01:47:50Z,4190000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,434.0,,,,,,,,,,,,,,,,,
436,PT02M45.00S,2024-11-18T01:47:48.2Z,3,REGULAR,foul,personal,[],1641730,,,1610612752,84,73,2024-11-18T01:47:53Z,4200000,False,,,0,,N. Clowney loose ball personal FOUL (2 PF),"[1641730, 1630579]",1610612751.0,BKN,loose ball,,,Clowney,N. Clowney,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1146.0,,,,2.0,1.0,Sims,1630579.0,,
438,PT02M45.00S,2024-11-18T01:48:01.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,84,73,2024-11-18T01:48:01Z,4220000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT02M45.00S,2024-11-18T01:48:01.5Z,3,REGULAR,substitution,out,[],1628973,,,1610612752,84,73,2024-11-18T01:50:43Z,4230000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M45.00S,2024-11-18T01:48:01.5Z,3,REGULAR,substitution,out,[],1630579,,,1610612752,84,73,2024-11-18T01:50:43Z,4240000,False,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT02M45.00S,2024-11-18T01:48:01.5Z,3,REGULAR,substitution,in,[],1626166,,,1610612752,84,73,2024-11-18T01:50:43Z,4250000,False,,,0,,SUB in: C. Payne,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
