actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
434,PT03M08.00S,2025-03-05T02:14:45.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201939,31.61957950065703,29.901960784313726,1610612744,73,79,2025-03-05T02:14:51Z,4280000,False,100.0,245.0,1,left,MISS S. Curry 26' running pullup 3PT - blocked,"[201939, 1630173]",1610612744.0,GSW,running pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,26.45,Missed,,,,,,,,,,,,,,,,,Achiuwa,1630173.0
435,PT03M08.00S,2025-03-05T02:14:45.1Z,3,REGULAR,block,,[],1630173,,,1610612744,73,79,2025-03-05T02:14:47Z,4290000,False,,,0,,P. Achiuwa BLOCK (1 BLK),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
436,PT03M06.00S,2025-03-05T02:14:47.1Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612752,73,79,2025-03-05T02:14:51Z,4300000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:7),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,,,,,434.0,,,,,8.0,7.0,1.0,,,,,,
437,PT03M01.00S,2025-03-05T02:14:53.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628404,93.51182654402102,50.245098039215684,1610612752,73,79,2025-03-05T02:15:04Z,4310000,False,1.0,8.0,1,right,MISS J. Hart running reverse Layup - blocked,"[1628404, 1626172]",1610612752.0,NYK,running reverse,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.86,Missed,,,,,,,,,,,,,,,,,Looney,1626172.0
445,PT03M01.00S,2025-03-05T02:14:53.0Z,3,REGULAR,block,,[],1626172,,,1610612752,73,79,2025-03-05T02:15:34Z,4315000,False,,,0,,K. Looney BLOCK (2 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
438,PT02M59.00S,2025-03-05T02:14:55.0Z,3,REGULAR,rebound,offensive,[],1630173,,,1610612752,73,79,2025-03-05T02:15:34Z,4320000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:7),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,437.0,,,,,9.0,7.0,2.0,,,,,,
439,PT02M59.00S,2025-03-05T02:14:55.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,91.93495400788436,52.69607843137255,1610612752,73,79,2025-03-05T02:15:34Z,4330000,False,13.0,23.0,1,right,MISS P. Achiuwa putback Layup - blocked,"[1630173, 1630611]",1610612752.0,NYK,putback,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,Santos,1630611.0
440,PT02M59.00S,2025-03-05T02:14:55.2Z,3,REGULAR,block,,[],1630611,,,1610612752,73,79,2025-03-05T02:14:57Z,4340000,False,,,0,,G. Santos BLOCK (1 BLK),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
441,PT02M55.00S,2025-03-05T02:14:59.2Z,3,REGULAR,rebound,offensive,[],1630173,,,1610612752,73,79,2025-03-05T02:15:07Z,4350000,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:7),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,439.0,,,,,10.0,7.0,3.0,,,,,,
442,PT02M55.00S,2025-03-05T02:14:58.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,93.24901445466492,48.529411764705884,1610612752,75,79,2025-03-05T02:15:10Z,4360000,False,-7.0,11.0,1,right,P. Achiuwa putback Layup (6 PTS),[1630173],1610612752.0,NYK,putback,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,1.33,Made,6.0,,,,,,,,,,,,,,,,,
443,PT02M41.00S,2025-03-05T02:15:17.2Z,3,REGULAR,foul,personal,[],1628969,,,1610612744,75,79,2025-03-05T02:15:35Z,4370000,False,,,0,,M. Bridges personal FOUL (3 PF),"[1628969, 201939]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left Center,,,,,,,,202041.0,,,,,,,3.0,0.0,Curry,201939.0,,
446,PT02M41.00S,2025-03-05T02:15:17.3Z,3,REGULAR,substitution,out,[],1628404,,,1610612744,75,79,2025-03-05T02:15:48Z,4390000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M41.00S,2025-03-05T02:15:17.3Z,3,REGULAR,substitution,out,[],201939,,,1610612744,75,79,2025-03-05T02:15:48Z,4400000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M41.00S,2025-03-05T02:15:17.3Z,3,REGULAR,substitution,out,[],1630611,,,1610612744,75,79,2025-03-05T02:15:48Z,4410000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M41.00S,2025-03-05T02:15:17.3Z,3,REGULAR,substitution,in,[],1628384,,,1610612744,75,79,2025-03-05T02:15:48Z,4420000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M41.00S,2025-03-05T02:15:17.3Z,3,REGULAR,substitution,in,[],1641764,,,1610612744,75,79,2025-03-05T02:15:48Z,4430000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M41.00S,2025-03-05T02:15:17.3Z,3,REGULAR,substitution,in,[],202710,,,1610612744,75,79,2025-03-05T02:15:48Z,4440000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M26.00S,2025-03-05T02:16:06.1Z,3,REGULAR,2pt,Jump Shot,[],1641764,22.683968462549277,55.14705882352941,1610612744,75,79,2025-03-05T02:16:10Z,4450000,False,-26.0,161.0,1,left,MISS B. Podziemski 16' pullup Shot,[1641764],1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Center,16.27,Missed,,,,,,,,,,,,,,,,,,
453,PT02M23.00S,2025-03-05T02:16:08.5Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612752,75,79,2025-03-05T02:16:08Z,4460000,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:8),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Center,,,,,,,452.0,,,,,11.0,8.0,3.0,,,,,,
454,PT02M02.00S,2025-03-05T02:16:29.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,89.56964520367937,34.068627450980394,1610612752,75,79,2025-03-05T02:25:10Z,4470000,False,-80.0,46.0,1,right,MISS M. Bridges 9' fadeaway bank Shot,[1628969],1610612752.0,NYK,fadeaway bank,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Left,9.18,Missed,,,,,,,,,,,,,,,,,,
455,PT01M59.00S,2025-03-05T02:16:32.7Z,3,REGULAR,rebound,offensive,[],1630540,,,1610612752,75,79,2025-03-05T02:16:41Z,4480000,False,,,0,,M. McBride REBOUND (Off:2 Def:2),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,454.0,,,,,4.0,2.0,2.0,,,,,,
456,PT01M57.00S,2025-03-05T02:16:34.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,94.82588699080158,48.529411764705884,1610612752,77,79,2025-03-05T02:25:34Z,4490000,False,-7.0,-4.0,1,right,P. Achiuwa Layup (8 PTS) (M. McBride 4 AST),"[1630173, 1630540]",1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.84,Made,8.0,M. McBride,1630540.0,4.0,,,,,,,,,,,,,,
458,PT01M46.00S,2025-03-05T02:16:44.9Z,3,REGULAR,3pt,Jump Shot,[],1641764,10.988830486202366,4.901960784313726,1610612744,77,79,2025-03-05T02:26:05Z,4510000,False,225.0,51.0,1,left,MISS B. Podziemski step back 3PT,[1641764],1610612744.0,GSW,step back,,,Podziemski,B. Podziemski,,,,,Right Corner 3,24+ Right,23.12,Missed,,,,,,,,,,,,,,,,,,
459,PT01M45.00S,2025-03-05T02:16:45.9Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612752,77,79,2025-03-05T02:16:58Z,4520000,False,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,,,,458.0,,,,,3.0,2.0,1.0,,,,,,
460,PT01M34.00S,2025-03-05T02:16:57.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,93.51182654402102,40.931372549019606,1610612752,79,79,2025-03-05T02:17:05Z,4530000,False,-45.0,8.0,1,right,M. Bridges fadeaway Jump Shot (12 PTS) (J. Brunson 6 AST),"[1628969, 1628973]",1610612752.0,NYK,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,4.61,Made,12.0,J. Brunson,1628973.0,6.0,,,,,,,,,,,,,,
462,PT01M25.00S,2025-03-05T02:17:08.0Z,3,REGULAR,turnover,out-of-bounds,[],1627741,,,1610612744,79,79,2025-03-05T02:17:13Z,4550000,False,,,0,,B. Hield bad pass out-of-bounds TURNOVER (1 TO),[1627741],1610612744.0,GSW,bad pass,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202041.0,1.0,,,,,,,,,,,
463,PT01M25.00S,2025-03-05T02:17:08.1Z,3,REGULAR,substitution,out,[],1628969,,,1610612752,79,79,2025-03-05T02:17:22Z,4560000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT01M25.00S,2025-03-05T02:17:08.1Z,3,REGULAR,substitution,in,[],1629013,,,1610612752,79,79,2025-03-05T02:17:22Z,4570000,False,,,0,,SUB in: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT01M00.00S,2025-03-05T02:17:55.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628384,92.06636005256242,81.37254901960785,1610612752,81,79,2025-03-05T02:27:21Z,4580000,False,157.0,22.0,1,right,O. Anunoby 15' pullup Jump Shot (22 PTS),[1628384],1610612752.0,NYK,pullup,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Right,15.84,Made,22.0,,,,,,,,,,,,,,,,,
467,PT00M38.50S,2025-03-05T02:18:43.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612744,81,79,2025-03-05T02:18:43Z,4600000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT00M37.70S,2025-03-05T02:20:37.8Z,3,REGULAR,2pt,Jump Shot,[],1641764,13.32128777923785,11.519607843137265,1610612744,81,79,2025-03-05T02:36:33Z,4610000,False,192.0,73.0,1,left,MISS B. Podziemski 20' floating Shot,[1641764],1610612744.0,GSW,floating,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Right,20.57,Missed,,,,,,,,,,,,,,,,,,
471,PT00M36.70S,2025-03-05T02:20:38.8Z,3,REGULAR,rebound,offensive,[],1628995,,,1610612744,81,79,2025-03-05T02:22:41Z,4620000,False,,,0,,K. Knox II REBOUND (Off:1 Def:0),[1628995],1610612744.0,GSW,,,,Knox II,K. Knox II,,,,,Right Corner 3,24+ Right,,,,,,,470.0,,,,,1.0,0.0,1.0,,,,,,
478,PT00M36.70S,2025-03-05T02:20:41.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628995,6.389618922470433,50.73529411764706,1610612744,81,79,2025-03-05T02:22:37Z,4625000,False,-4.0,8.0,1,left,MISS K. Knox II tip Layup,[1628995],1610612744.0,GSW,tip,,,Knox II,K. Knox II,,,,,Restricted Area,0-8 Center,0.85,Missed,,,,,,,,,,,,,,,,,,
479,PT00M35.70S,2025-03-05T02:20:42.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,81,79,2025-03-05T02:22:37Z,4627500,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,478.0,,,,,,,,,,,,,
472,PT00M35.70S,2025-03-05T02:20:45.8Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612744,81,79,2025-03-05T02:21:06Z,4630000,False,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,202041.0,,,,,,,,,,,,
473,PT00M15.20S,2025-03-05T02:21:26.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628384,89.04402102496715,44.36274509803921,1610612752,81,79,2025-03-05T02:31:07Z,4640000,False,-28.0,50.0,1,right,MISS O. Anunoby driving floating Shot,[1628384],1610612752.0,NYK,driving floating,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,5.78,Missed,,,,,,,,,,,,,,,,,,
474,PT00M13.30S,2025-03-05T02:21:28.3Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612744,81,79,2025-03-05T02:31:07Z,4650000,False,,,0,,B. Hield REBOUND (Off:1 Def:5),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,473.0,,,,,6.0,5.0,1.0,,,,,,
475,PT00M02.20S,2025-03-05T02:21:39.6Z,3,REGULAR,3pt,Jump Shot,[],1627741,26.888961892247043,80.88235294117648,1610612744,81,82,2025-03-05T02:21:44Z,4660000,False,-154.0,200.0,1,left,B. Hield 25' 3PT  (8 PTS) (J. Butler III 2 AST),"[1627741, 202710]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,25.29,Made,8.0,J. Butler III,202710.0,2.0,,,,,,,,,,,,,,
477,PT00M00.00S,2025-03-05T02:21:55.0Z,3,REGULAR,period,end,[],0,,,1610612752,81,82,2025-03-05T02:21:55Z,4680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2025-03-05T02:24:55.6Z,4,REGULAR,substitution,out,['startperiod'],1628973,,,1610612752,81,82,2025-03-05T02:25:17Z,4690000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2025-03-05T02:24:55.6Z,4,REGULAR,substitution,out,['startperiod'],1628995,,,1610612752,81,82,2025-03-05T02:25:17Z,4700000,False,,,0,,SUB out: K. Knox II,[1628995],1610612744.0,GSW,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2025-03-05T02:24:55.6Z,4,REGULAR,substitution,out,['startperiod'],1626172,,,1610612752,81,82,2025-03-05T02:25:17Z,4710000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2025-03-05T02:24:55.6Z,4,REGULAR,substitution,in,['startperiod'],1626166,,,1610612752,81,82,2025-03-05T02:25:17Z,4720000,False,,,0,,SUB in: C. Payne,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2025-03-05T02:24:55.6Z,4,REGULAR,substitution,in,['startperiod'],203110,,,1610612752,81,82,2025-03-05T02:25:17Z,4730000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2025-03-05T02:24:55.6Z,4,REGULAR,substitution,in,['startperiod'],1642366,,,1610612752,81,82,2025-03-05T02:25:17Z,4740000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2025-03-05T02:25:35.5Z,4,REGULAR,period,start,[],0,,,1610612752,81,82,2025-03-05T02:25:35Z,4750000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT11M44.00S,2025-03-05T02:25:51.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630540,82.9993429697766,48.529411764705884,1610612752,81,82,2025-03-05T02:25:55Z,4760000,False,-7.0,107.0,1,right,MISS M. McBride 10' pullup Shot,[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,In The Paint (Non-RA),8-16 Center,10.76,Missed,,,,,,,,,,,,,,,,,,
488,PT11M42.00S,2025-03-05T02:25:53.3Z,4,REGULAR,rebound,defensive,[],202710,,,1610612744,81,82,2025-03-05T02:25:55Z,4770000,False,,,0,,J. Butler III REBOUND (Off:1 Def:3),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,487.0,,,,,4.0,3.0,1.0,,,,,,
489,PT11M34.00S,2025-03-05T02:26:00.7Z,4,REGULAR,3pt,Jump Shot,[],1627741,26.62614980289093,14.950980392156863,1610612744,81,85,2025-03-05T02:26:04Z,4780000,False,175.0,198.0,1,left,B. Hield 26' 3PT  (11 PTS) (J. Butler III 3 AST),"[1627741, 202710]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,26.42,Made,11.0,J. Butler III,202710.0,3.0,,,,,,,,,,,,,,
491,PT11M14.00S,2025-03-05T02:26:19.7Z,4,REGULAR,3pt,Jump Shot,[],1629013,87.72996057818659,96.32352941176471,1610612752,81,85,2025-03-05T02:26:27Z,4800000,False,232.0,63.0,1,right,MISS L. Shamet 24' step back 3PT,[1629013],1610612752.0,NYK,step back,,,Shamet,L. Shamet,,,,,Right Corner 3,24+ Right,24.0,Missed,,,,,,,,,,,,,,,,,,
492,PT11M12.00S,2025-03-05T02:26:21.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,81,85,2025-03-05T02:26:27Z,4810000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,491.0,,,,,,,,,,,,,
494,PT11M03.00S,2025-03-05T02:26:48.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626166,88.12417871222075,60.29411764705882,1610612752,83,85,2025-03-05T02:26:52Z,4830000,False,51.0,59.0,1,right,C. Payne 7' driving floating Jump Shot (5 PTS),[1626166],1610612752.0,NYK,driving floating,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,7.84,Made,5.0,,,,,,,,,,,,,,,,,
495,PT10M47.00S,2025-03-05T02:27:07.6Z,4,REGULAR,foul,personal,[],1626166,,,1610612744,83,85,2025-03-05T02:27:13Z,4840000,False,,,0,,C. Payne personal FOUL (2 PF),"[1626166, 202710]",1610612752.0,NYK,,,,Payne,C. Payne,,,,,Mid-Range,8-16 Right,,,,,,,,202041.0,,,,,,,2.0,0.0,Butler III,202710.0,,
500,PT10M38.00S,2025-03-05T02:27:52.8Z,4,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612744,83,85,2025-03-05T02:27:57Z,4890000,False,,,0,,O. Anunoby shooting personal FOUL (4 PF) (Butler III 2 FT),"[1628384, 202710]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627541.0,,,,,,,4.0,0.0,Butler III,202710.0,,
502,PT10M38.00S,2025-03-05T02:28:06.0Z,4,REGULAR,freethrow,1 of 2,[],202710,,,1610612744,83,85,2025-03-05T02:28:06Z,4910000,False,,,0,,MISS J. Butler III Free Throw 1 of 2,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
503,PT10M38.00S,2025-03-05T02:28:06.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,83,85,2025-03-05T02:28:06Z,4920000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,502.0,,,,,,,,,,,,,
504,PT10M38.00S,2025-03-05T02:28:21.4Z,4,REGULAR,freethrow,2 of 2,[],202710,,,1610612744,83,86,2025-03-05T02:28:21Z,4930000,False,,,0,,J. Butler III Free Throw 2 of 2 (16 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
505,PT10M18.00S,2025-03-05T02:28:43.6Z,4,REGULAR,3pt,Jump Shot,[],1629013,95.3515111695138,3.9215686274509802,1610612752,86,86,2025-03-05T02:28:50Z,4940000,False,-230.0,-9.0,1,right,L. Shamet 3PT  (5 PTS) (C. Payne 3 AST),"[1629013, 1626166]",1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Left Corner 3,24+ Left,23.06,Made,5.0,C. Payne,1626166.0,3.0,,,,,,,,,,,,,,
507,PT09M59.00S,2025-03-05T02:29:05.6Z,4,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612744,86,86,2025-03-05T02:29:16Z,4960000,False,,,0,,P. Achiuwa shooting personal FOUL (2 PF) (Green 2 FT),"[1630173, 203110]",1610612752.0,NYK,shooting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,202056.0,,,,,,,2.0,0.0,Green,203110.0,,
509,PT09M59.00S,2025-03-05T02:29:28.7Z,4,REGULAR,freethrow,1 of 2,[],203110,,,1610612744,86,87,2025-03-05T02:29:28Z,4980000,False,,,0,,D. Green Free Throw 1 of 2 (7 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
510,PT09M59.00S,2025-03-05T02:29:44.5Z,4,REGULAR,freethrow,2 of 2,[],203110,,,1610612744,86,88,2025-03-05T02:29:44Z,4990000,False,,,0,,D. Green Free Throw 2 of 2 (8 PTS),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
511,PT09M42.00S,2025-03-05T02:30:04.6Z,4,REGULAR,3pt,Jump Shot,[],1626166,96.00854139290408,4.166666666666666,1610612752,86,88,2025-03-05T02:30:11Z,5000000,False,-229.0,-15.0,1,right,MISS C. Payne 3PT,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,Left Corner 3,24+ Left,22.97,Missed,,,,,,,,,,,,,,,,,,
512,PT09M39.00S,2025-03-05T02:30:07.6Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,86,88,2025-03-05T02:30:11Z,5010000,False,,,0,,D. Green REBOUND (Off:1 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,,,,,,,511.0,,,,,4.0,3.0,1.0,,,,,,
513,PT09M35.00S,2025-03-05T02:30:11.6Z,4,REGULAR,turnover,lost ball,[],1627741,,,1610612744,86,88,2025-03-05T02:30:16Z,5020000,False,,,0,,B. Hield lost ball TURNOVER (2 TO),"[1627741, 1626166]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Left Center,,,,,,,,,2.0,Payne,1626166.0,,,,,,,,,
514,PT09M35.00S,2025-03-05T02:30:11.6Z,4,REGULAR,steal,,[],1626166,,,1610612752,86,88,2025-03-05T02:30:13Z,5030000,False,,,0,,C. Payne STEAL (1 STL),[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
515,PT09M34.00S,2025-03-05T02:30:16.0Z,4,REGULAR,turnover,out-of-bounds,[],1629013,,,1610612752,86,88,2025-03-05T02:30:21Z,5040000,False,,,0,,L. Shamet bad pass out-of-bounds TURNOVER (1 TO),[1629013],1610612752.0,NYK,bad pass,,,Shamet,L. Shamet,,,,,Mid-Range,16-24 Left Center,,,,,,,,202056.0,1.0,,,,,,,,,,,
516,PT09M28.00S,2025-03-05T02:30:39.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627741,6.1268068331143235,48.529411764705884,1610612744,86,90,2025-03-05T02:37:31Z,5050000,False,7.0,5.0,1,left,B. Hield cutting Layup (13 PTS) (D. Green 6 AST),"[1627741, 203110]",1610612744.0,GSW,cutting,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,0.9,Made,13.0,D. Green,203110.0,6.0,,,,,,,,,,,,,,
518,PT09M16.00S,2025-03-05T02:30:53.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,92.9862023653088,48.03921568627451,1610612752,88,90,2025-03-05T02:38:02Z,5070000,False,-10.0,13.0,1,right,O. Anunoby driving Layup (24 PTS) (C. Payne 4 AST),"[1628384, 1626166]",1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,1.66,Made,24.0,C. Payne,1626166.0,4.0,,,,,,,,,,,,,,
520,PT09M16.00S,2025-03-05T02:30:55.8Z,4,REGULAR,foul,personal,['1freethrow'],202710,,,1610612752,88,90,2025-03-05T02:31:03Z,5090000,False,,,0,,J. Butler III shooting personal FOUL (1 PF) (Anunoby 1 FT),"[202710, 1628384]",1610612744.0,GSW,shooting,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,,,,,,,,202056.0,,,,,,,1.0,0.0,Anunoby,1628384.0,,
522,PT09M16.00S,2025-03-05T02:31:27.7Z,4,REGULAR,freethrow,1 of 1,[],1628384,,,1610612752,89,90,2025-03-05T02:31:27Z,5110000,False,,,0,,O. Anunoby Free Throw 1 of 1 (25 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
523,PT09M01.00S,2025-03-05T02:31:45.6Z,4,REGULAR,2pt,Jump Shot,[],1627741,21.76412614980289,52.450980392156865,1610612744,89,92,2025-03-05T02:39:49Z,5120000,False,-12.0,152.0,1,left,B. Hield 15' step back Jump Shot (15 PTS),[1627741],1610612744.0,GSW,step back,,,Hield,B. Hield,,,,,Mid-Range,8-16 Center,15.26,Made,15.0,,,,,,,,,,,,,,,,,
