actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
526,PT09M00.00S,2024-11-16T02:42:07.5Z,4,REGULAR,foul,personal,[],1628384,,,1610612751,104,93,2024-11-16T02:43:28Z,5050000,False,,,0,,O. Anunoby personal FOUL (4 PF),"[1628384, 1627827]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,,204058.0,4.0,0.0,Finney-Smith,1627827.0,,,,,,,,,
530,PT09M00.00S,2024-11-16T02:45:17.5Z,4,REGULAR,foul,technical,[],1628384,,,1610612751,104,93,2024-11-16T02:45:31Z,5090000,False,,,0,,O. Anunoby double technical FOUL (1 Tech),[1628384],1610612752.0,NYK,double,,,Anunoby,O. Anunoby,,,,,,,,,,,,,2004.0,4.0,1.0,,,,,,,,,,,
531,PT09M00.00S,2024-11-16T02:45:17.5Z,4,REGULAR,foul,technical,[],1627827,,,1610612751,104,93,2024-11-16T02:45:31Z,5100000,False,,,0,,D. Finney-Smith double technical FOUL (1 Tech),[1627827],1610612751.0,BKN,double,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
532,PT08M52.00S,2024-11-16T02:45:42.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630560,94.56307490144546,47.549019607843135,1610612751,104,95,2024-11-16T02:45:46Z,5110000,False,-12.0,-1.0,1,right,C. Thomas driving Layup (36 PTS) (D. Finney-Smith 2 AST),"[1630560, 1627827]",1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,1.24,Made,36.0,D. Finney-Smith,1627827.0,2.0,,,,,,,,,,,,,,
534,PT08M35.00S,2024-11-16T02:46:01.8Z,4,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612752,104,95,2024-11-16T02:46:05Z,5130000,False,,,0,,J. Brunson bad pass out-of-bounds TURNOVER (3 TO),[1628973],1610612752.0,NYK,bad pass,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627519.0,,,,,,3.0,,,,,,,
535,PT08M23.00S,2024-11-16T02:46:35.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203471,93.64323258869908,4.6568627450980395,1610612751,104,95,2024-11-16T02:46:39Z,5140000,False,-227.0,7.0,1,right,MISS D. Schröder 3PT,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Left Corner 3,24+ Left,22.68,Missed,,,,,,,,,,,,,,,,,,
536,PT08M20.00S,2024-11-16T02:46:39.2Z,4,REGULAR,rebound,offensive,[],1627827,,,1610612751,104,95,2024-11-16T02:46:39Z,5150000,False,,,0,,D. Finney-Smith REBOUND (Off:2 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,535.0,,3.0,1.0,2.0,,,,
537,PT08M16.00S,2024-11-16T02:46:44.1Z,4,REGULAR,foul,personal,['2freethrow'],1626166,,,1610612751,104,95,2024-11-16T02:46:54Z,5160000,False,,,0,,C. Payne shooting personal FOUL (3 PF) (Johnson 2 FT),"[1626166, 1629661]",1610612752.0,NYK,shooting,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,3.0,0.0,Johnson,1629661.0,,,,,,,,,
540,PT08M16.00S,2024-11-16T02:46:59.5Z,4,REGULAR,substitution,out,[],1626166,,,1610612751,104,95,2024-11-16T02:47:20Z,5175000,False,,,0,,SUB out: C. Payne,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT08M16.00S,2024-11-16T02:46:59.5Z,4,REGULAR,substitution,in,[],1628404,,,1610612751,104,95,2024-11-16T02:47:20Z,5177500,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M16.00S,2024-11-16T02:47:14.9Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629661,,,1610612751,104,96,2024-11-16T02:47:14Z,5180000,False,,,0,,C. Johnson Free Throw 1 of 2 (10 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
542,PT08M16.00S,2024-11-16T02:47:37.3Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629661,,,1610612751,104,97,2024-11-16T02:47:37Z,5190000,False,,,0,,C. Johnson Free Throw 2 of 2 (11 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
543,PT07M53.00S,2024-11-16T02:48:04.7Z,4,REGULAR,3pt,Jump Shot,[],1628404,30.831143232588698,23.52941176470588,1610612752,104,97,2024-11-16T02:48:07Z,5200000,False,132.0,237.0,1,left,MISS J. Hart 27' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,27.17,Missed,,,,,,,,,,,,,,,,,,
544,PT07M51.00S,2024-11-16T02:48:06.7Z,4,REGULAR,rebound,defensive,[],203471,,,1610612751,104,97,2024-11-16T02:48:07Z,5210000,False,,,0,,D. Schröder REBOUND (Off:0 Def:2),[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,543.0,,2.0,2.0,0.0,,,,
545,PT07M45.00S,2024-11-16T02:48:15.7Z,4,REGULAR,foul,personal,['2freethrow'],1630574,,,1610612751,104,97,2024-11-16T02:48:25Z,5220000,False,,,0,,A. Hukporti shooting personal FOUL (3 PF) (Finney-Smith 2 FT),"[1630574, 1627827]",1610612752.0,NYK,shooting,,,Hukporti,A. Hukporti,,,,,Restricted Area,0-8 Center,,,,,,,2004.0,3.0,0.0,Finney-Smith,1627827.0,,,,,,,,,
547,PT07M45.00S,2024-11-16T02:48:51.9Z,4,REGULAR,freethrow,1 of 2,[],1627827,,,1610612751,104,98,2024-11-16T02:49:26Z,5240000,False,,,0,,D. Finney-Smith Free Throw 1 of 2 (13 PTS),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
548,PT07M45.00S,2024-11-16T02:49:07.4Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612751,104,98,2024-11-16T02:49:13Z,5250000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,204058.0,,,,,,,,,,,,,
549,PT07M45.00S,2024-11-16T02:48:51.9Z,4,REGULAR,freethrow,2 of 2,[],1627827,,,1610612751,104,98,2024-11-16T02:49:26Z,5260000,False,,,0,,MISS D. Finney-Smith Free Throw 2 of 2,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
550,PT07M42.00S,2024-11-16T02:48:54.9Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,104,98,2024-11-16T02:49:26Z,5270000,False,,,0,,J. Hart REBOUND (Off:0 Def:8),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,549.0,,8.0,8.0,0.0,,,,
551,PT07M32.00S,2024-11-16T02:49:40.2Z,4,REGULAR,foul,personal,[],1630533,,,1610612752,104,98,2024-11-16T02:49:45Z,5280000,False,,,0,,Z. Williams personal FOUL (3 PF),"[1630533, 1628973]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Center,,,,,,,204058.0,3.0,1.0,Brunson,1628973.0,,,,,,,,,
553,PT07M24.00S,2024-11-16T02:50:23.8Z,4,REGULAR,3pt,Jump Shot,[],1628973,32.670827858081466,47.05882352941176,1610612752,107,98,2024-11-16T02:50:29Z,5300000,False,15.0,255.0,1,left,J. Brunson 25' 3PT pullup (24 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,25.5,Made,24.0,,,,,,,,,,,,,,,,,
554,PT07M03.00S,2024-11-16T02:50:43.6Z,4,REGULAR,3pt,Jump Shot,[],203471,68.01905387647832,66.66666666666666,1610612751,107,98,2024-11-16T02:50:46Z,5310000,False,83.0,248.0,1,right,MISS D. Schröder 26' pullup 3PT,[203471],1610612751.0,BKN,pullup,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Right Center,26.17,Missed,,,,,,,,,,,,,,,,,,
555,PT07M01.00S,2024-11-16T02:50:45.6Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,107,98,2024-11-16T02:50:46Z,5320000,False,,,0,,J. Hart REBOUND (Off:0 Def:9),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,554.0,,9.0,9.0,0.0,,,,
556,PT06M57.00S,2024-11-16T02:50:50.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630574,5.601182654402102,50.49019607843137,1610612752,109,98,2024-11-16T02:50:57Z,5330000,False,-2.0,0.0,1,left,A. Hukporti running DUNK (7 PTS) (J. Brunson 7 AST),"[1630574, 1628973]",1610612752.0,NYK,running,,,Hukporti,A. Hukporti,,,,,Restricted Area,0-8 Center,0.25,Made,7.0,J. Brunson,1628973.0,7.0,,,,,,,,,,,,,,
558,PT06M57.00S,2024-11-16T02:50:56.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,109,98,2024-11-16T02:50:56Z,5350000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT06M57.00S,2024-11-16T02:50:56.7Z,4,REGULAR,substitution,out,[],203471,,,1610612751,109,98,2024-11-16T02:53:35Z,5360000,False,,,0,,SUB out: D. Schröder,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M57.00S,2024-11-16T02:50:56.7Z,4,REGULAR,substitution,in,[],1627732,,,1610612751,109,98,2024-11-16T02:53:35Z,5370000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT06M45.00S,2024-11-16T02:54:09.2Z,4,REGULAR,3pt,Jump Shot,[],1630560,71.04139290407359,23.284313725490197,1610612751,109,101,2024-11-16T02:54:12Z,5380000,False,-134.0,220.0,1,right,C. Thomas 25' 3PT  (39 PTS) (B. Simmons 5 AST),"[1630560, 1627732]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,25.71,Made,39.0,B. Simmons,1627732.0,5.0,,,,,,,,,,,,,,
563,PT06M16.00S,2024-11-16T02:54:38.1Z,4,REGULAR,3pt,Jump Shot,[],1628973,30.17411300919842,21.813725490196077,1610612752,109,101,2024-11-16T02:54:42Z,5400000,False,141.0,231.0,1,left,MISS J. Brunson 27' step back bank 3PT,[1628973],1610612752.0,NYK,step back bank,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,27.07,Missed,,,,,,,,,,,,,,,,,,
564,PT06M13.00S,2024-11-16T02:54:41.4Z,4,REGULAR,rebound,defensive,[],1630533,,,1610612751,109,101,2024-11-16T02:54:41Z,5410000,False,,,0,,Z. Williams REBOUND (Off:0 Def:5),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,563.0,,5.0,5.0,0.0,,,,
565,PT06M03.00S,2024-11-16T02:54:51.4Z,4,REGULAR,2pt,Jump Shot,[],1630560,84.97043363994744,13.23529411764706,1610612751,109,101,2024-11-16T02:54:58Z,5420000,False,-184.0,89.0,1,right,MISS C. Thomas 20' step back Shot,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Left,20.41,Missed,,,,,,,,,,,,,,,,,,
566,PT06M01.00S,2024-11-16T02:54:53.4Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612752,109,101,2024-11-16T02:54:58Z,5430000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:7),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,565.0,,8.0,7.0,1.0,,,,
571,PT06M01.00S,2024-11-16T02:54:53.7Z,4,REGULAR,turnover,lost ball,[],1628384,,,1610612752,109,101,2024-11-16T02:58:42Z,5435000,False,,,0,,O. Anunoby lost ball TURNOVER (3 TO),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,3.0,,,,,,,
567,PT06M01.00S,2024-11-16T02:54:56.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628384,,,1610612751,109,101,2024-11-16T02:59:08Z,5440000,False,,,0,,O. Anunoby loose ball personal FOUL (5 PF) (Finney-Smith 2 FT),"[1628384, 1627827]",1610612752.0,NYK,loose ball,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627519.0,5.0,1.0,Finney-Smith,1627827.0,,,,,,,,,
569,PT06M01.00S,2024-11-16T02:55:32.9Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612751,109,101,2024-11-16T02:58:50Z,5460000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M01.00S,2024-11-16T02:59:09.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1627827,,,1610612751,109,102,2024-11-16T02:59:09Z,5480000,False,,,0,,D. Finney-Smith Free Throw 1 of 2 (14 PTS),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
574,PT06M01.00S,2024-11-16T02:59:23.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1627827,,,1610612751,109,103,2024-11-16T02:59:23Z,5490000,False,,,0,,D. Finney-Smith Free Throw 2 of 2 (15 PTS),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
575,PT05M37.00S,2024-11-16T02:59:47.4Z,4,REGULAR,2pt,Jump Shot,[],1628384,8.754927726675426,32.84313725490196,1610612752,111,103,2024-11-16T02:59:51Z,5500000,False,86.0,30.0,1,left,O. Anunoby 9' turnaround fadeaway Jump Shot (25 PTS),[1628384],1610612752.0,NYK,turnaround fadeaway,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Right,9.08,Made,25.0,,,,,,,,,,,,,,,,,
576,PT05M19.00S,2024-11-16T03:00:08.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628404,,,1610612751,111,103,2024-11-16T03:00:21Z,5510000,False,,,0,,J. Hart shooting personal FOUL (2 PF) (Thomas 2 FT),"[1628404, 1630560]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,Mid-Range,8-16 Left,,,,,,,204058.0,2.0,0.0,Thomas,1630560.0,,,,,,,,,
579,PT05M19.00S,2024-11-16T03:00:24.5Z,4,REGULAR,substitution,out,[],1627827,,,1610612751,111,103,2024-11-16T03:00:46Z,5525000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT05M19.00S,2024-11-16T03:00:24.5Z,4,REGULAR,substitution,in,[],203471,,,1610612751,111,103,2024-11-16T03:00:46Z,5527500,False,,,0,,SUB in: D. Schröder,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT05M19.00S,2024-11-16T03:00:40.2Z,4,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,111,104,2024-11-16T03:00:40Z,5530000,False,,,0,,C. Thomas Free Throw 1 of 2 (40 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,40.0,,,,,,,,,,,,,,,,,
581,PT05M19.00S,2024-11-16T03:01:11.5Z,4,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,111,105,2024-11-16T03:01:11Z,5540000,False,,,0,,C. Thomas Free Throw 2 of 2 (41 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,41.0,,,,,,,,,,,,,,,,,
583,PT04M56.00S,2024-11-16T03:02:00.0Z,4,REGULAR,3pt,Jump Shot,[],1628973,32.14520367936925,25.98039215686275,1610612752,111,105,2024-11-16T03:02:03Z,5560000,False,120.0,250.0,1,left,MISS J. Brunson 27' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,27.71,Missed,,,,,,,,,,,,,,,,,,
584,PT04M54.00S,2024-11-16T03:02:02.0Z,4,REGULAR,rebound,defensive,[],1627732,,,1610612751,111,105,2024-11-16T03:02:03Z,5570000,False,,,0,,B. Simmons REBOUND (Off:1 Def:6),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,583.0,,7.0,6.0,1.0,,,,
585,PT04M46.00S,2024-11-16T03:02:11.0Z,4,REGULAR,turnover,bad pass,[],1630560,,,1610612751,111,105,2024-11-16T03:02:16Z,5580000,False,,,0,,C. Thomas bad pass TURNOVER (3 TO),"[1630560, 1628404]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,3.0,,,,Hart,1628404.0,,
586,PT04M46.00S,2024-11-16T03:02:11.0Z,4,REGULAR,steal,,[],1628404,,,1610612752,111,105,2024-11-16T03:02:12Z,5590000,False,,,0,,J. Hart STEAL (2 STL),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
587,PT04M43.00S,2024-11-16T03:02:16.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628973,8.623521681997373,47.05882352941176,1610612752,113,105,2024-11-16T03:02:20Z,5600000,False,15.0,29.0,1,left,J. Brunson running Layup (26 PTS) (J. Hart 9 AST),"[1628973, 1628404]",1610612752.0,NYK,running,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,3.22,Made,26.0,J. Hart,1628404.0,9.0,,,,,,,,,,,,,,
589,PT04M43.00S,2024-11-16T03:02:18.6Z,4,REGULAR,foul,personal,['1freethrow'],1630533,,,1610612752,113,105,2024-11-16T03:02:30Z,5620000,False,,,0,,Z. Williams shooting personal FOUL (4 PF) (Brunson 1 FT),"[1630533, 1628973]",1610612751.0,BKN,shooting,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,4.0,1.0,Brunson,1628973.0,,,,,,,,,
591,PT04M43.00S,2024-11-16T03:02:56.7Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1628973,,,1610612752,114,105,2024-11-16T03:02:56Z,5640000,False,,,0,,J. Brunson Free Throw 1 of 1 (27 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
592,PT04M32.00S,2024-11-16T03:03:10.2Z,4,REGULAR,3pt,Jump Shot,[],1630560,67.09921156373193,61.76470588235294,1610612751,114,105,2024-11-16T03:04:39Z,5650000,False,59.0,257.0,1,right,MISS C. Thomas 26' step back 3PT,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,26.34,Missed,,,,,,,,,,,,,,,,,,
593,PT04M29.00S,2024-11-16T03:03:13.2Z,4,REGULAR,rebound,offensive,[],1630533,,,1610612751,114,105,2024-11-16T03:03:15Z,5660000,False,,,0,,Z. Williams REBOUND (Off:1 Def:5),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,592.0,,6.0,5.0,1.0,,,,
594,PT04M27.00S,2024-11-16T03:03:14.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630533,94.03745072273325,48.529411764705884,1610612751,114,107,2024-11-16T03:03:17Z,5670000,False,-7.0,4.0,1,right,Z. Williams putback Layup (7 PTS),[1630533],1610612751.0,BKN,putback,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,0.82,Made,7.0,,,,,,,,,,,,,,,,,
596,PT04M18.00S,2024-11-16T03:03:31.9Z,4,REGULAR,turnover,bad pass,[],1628404,,,1610612752,114,107,2024-11-16T03:03:39Z,5690000,False,,,0,,J. Hart bad pass TURNOVER (2 TO),"[1628404, 203471]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,,,,Schröder,203471.0,,
597,PT04M18.00S,2024-11-16T03:03:31.9Z,4,REGULAR,steal,,[],203471,,,1610612751,114,107,2024-11-16T03:03:34Z,5700000,False,,,0,,D. Schröder STEAL (2 STL),[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
598,PT04M15.00S,2024-11-16T03:03:36.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,114,107,2024-11-16T03:03:36Z,5710000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT04M15.00S,2024-11-16T03:03:36.2Z,4,REGULAR,substitution,out,[],1630533,,,1610612751,114,107,2024-11-16T03:05:21Z,5720000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT04M15.00S,2024-11-16T03:03:36.2Z,4,REGULAR,substitution,in,[],1627827,,,1610612751,114,107,2024-11-16T03:05:21Z,5730000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT04M15.00S,2024-11-16T03:06:01.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,114,107,2024-11-16T03:12:39Z,5750000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT04M15.00S,2024-11-16T03:10:13.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,114,107,2024-11-16T03:12:39Z,5800000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT04M15.00S,2024-11-16T03:10:13.9Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628384,,,1610612751,114,107,2024-11-16T03:13:50Z,5825000,False,,,0,,O. Anunoby away-from-play personal FOUL (6 PF) (Finney-Smith 1 FT),"[1628384, 1627827]",1610612752.0,NYK,away-from-play,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,,2004.0,6.0,1.0,Finney-Smith,1627827.0,,,,,,,,,
608,PT04M15.00S,2024-11-16T03:10:13.9Z,4,REGULAR,substitution,out,[],1628384,,,1610612751,114,107,2024-11-16T03:13:17Z,5828750,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT04M15.00S,2024-11-16T03:10:13.9Z,4,REGULAR,substitution,in,[],1626166,,,1610612751,114,107,2024-11-16T03:13:17Z,5829375,False,,,0,,SUB in: C. Payne,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT04M15.00S,2024-11-16T03:11:28.7Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1629661,,,1610612751,114,108,2024-11-16T03:12:39Z,5830000,False,,,0,,C. Johnson away-from-play Free Throw 1 of 1 (12 PTS),[1629661],1610612751.0,BKN,away-from-play,,,Johnson,C. Johnson,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
611,PT04M10.00S,2024-11-16T03:11:56.8Z,4,REGULAR,foul,offensive,[],203471,,,1610612752,114,108,2024-11-16T03:12:23Z,5840000,False,,,0,,D. Schröder offensive FOUL (1 PF),"[203471, 1628969]",1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Center,,,,,,,1627519.0,1.0,0.0,Bridges,1628969.0,,,,,,,,,
613,PT04M10.00S,2024-11-16T03:11:56.8Z,4,REGULAR,turnover,offensive foul,[],203471,,,1610612751,114,108,2024-11-16T03:11:56Z,5860000,False,,,0,,D. Schröder offensive foul TURNOVER (1 TO),[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Center,,,,,,,1627519.0,,,,,,1.0,,,,,,,
614,PT03M59.00S,2024-11-16T03:12:33.4Z,4,REGULAR,foul,personal,[],203471,,,1610612752,114,108,2024-11-16T03:12:41Z,5870000,False,,,0,,D. Schröder personal FOUL (2 PF),"[203471, 1628973]",1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,,,,,,,2004.0,2.0,0.0,Brunson,1628973.0,,,,,,,,,
617,PT03M59.00S,2024-11-16T03:12:33.5Z,4,REGULAR,substitution,in,[],1630533,,,1610612752,114,108,2024-11-16T03:12:52Z,5900000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT03M59.00S,2024-11-16T03:12:33.5Z,4,REGULAR,substitution,out,[],1627732,,,1610612752,114,108,2024-11-16T03:12:55Z,5910000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT03M47.00S,2024-11-16T03:13:15.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628973,19.267411300919843,48.77450980392157,1610612752,114,108,2024-11-16T03:14:25Z,5920000,False,6.0,129.0,1,left,MISS J. Brunson 12' fadeaway Shot,[1628973],1610612752.0,NYK,fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,12.87,Missed,,,,,,,,,,,,,,,,,,
620,PT03M45.00S,2024-11-16T03:13:17.7Z,4,REGULAR,rebound,defensive,[],1630560,,,1610612751,114,108,2024-11-16T03:13:22Z,5930000,False,,,0,,C. Thomas REBOUND (Off:0 Def:2),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,619.0,,2.0,2.0,0.0,,,,
