actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
514,PT12M00.00S,2024-12-02T00:50:49.2Z,4,REGULAR,period,start,[],0,,,1610612752,93,56,2024-12-02T00:50:49Z,4860000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT11M46.00S,2024-12-02T00:51:02.7Z,4,REGULAR,3pt,Jump Shot,[],1628969,73.40670170827858,80.3921568627451,1610612752,96,56,2024-12-02T00:51:05Z,4870000,False,152.0,197.0,1,right,M. Bridges 24' 3PT  (31 PTS) (M. McBride 3 AST),"[1628969, 1630540]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,24.92,Made,,,,,,,,,,,31.0,M. McBride,1630540.0,3.0,,,,
517,PT11M28.00S,2024-12-02T00:51:20.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641998,15.456636005256241,47.05882352941176,1610612740,96,56,2024-12-02T00:51:23Z,4890000,False,15.0,93.0,1,left,MISS T. Jemison III 9' floating Shot,[1641998],1610612740.0,NOP,floating,,,Jemison III,T. Jemison III,,,,,In The Paint (Non-RA),8-16 Center,9.4,Missed,,,,,,,,,,,,,,,,,,
518,PT11M26.00S,2024-12-02T00:51:22.2Z,4,REGULAR,rebound,defensive,[],1630579,,,1610612752,96,56,2024-12-02T00:51:23Z,4900000,False,,,0,,J. Sims REBOUND (Off:2 Def:7),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),8-16 Center,,,,,517.0,9.0,7.0,2.0,,,,,,,,,,,,
519,PT11M13.00S,2024-12-02T00:51:45.0Z,4,REGULAR,foul,personal,[],1641998,,,1610612752,96,56,2024-12-02T00:52:03Z,4910000,False,,,0,,T. Jemison III personal FOUL (1 PF),"[1641998, 1628969]",1610612740.0,NOP,,,,Jemison III,T. Jemison III,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,2882.0,,,,,1.0,0.0,Bridges,1628969.0
521,PT11M03.00S,2024-12-02T00:52:15.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,90.88370565045992,57.59803921568627,1610612752,96,56,2024-12-02T00:52:18Z,4930000,False,38.0,33.0,1,right,MISS C. Payne driving floating bank Shot,[1626166],1610612752.0,NYK,driving floating bank,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,5.05,Missed,,,,,,,,,,,,,,,,,,
522,PT11M02.00S,2024-12-02T00:52:16.5Z,4,REGULAR,rebound,defensive,[],1630526,,,1610612740,96,56,2024-12-02T00:52:18Z,4940000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:3),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),0-8 Center,,,,,521.0,4.0,3.0,1.0,,,,,,,,,,,,
523,PT10M58.00S,2024-12-02T00:52:22.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'defensivegoaltending']",1641810,7.703679369250986,45.588235294117645,1610612740,96,58,2024-12-02T00:52:34Z,4950000,False,22.0,20.0,1,left,A. Reeves running Layup (2 PTS) (E. Payton 5 AST),"[1641810, 203901]",1610612740.0,NOP,running,,,Reeves,A. Reeves,,,,,Restricted Area,0-8 Center,2.97,Made,,,,,,,,,,,2.0,E. Payton,203901.0,5.0,,,,
525,PT10M58.00S,2024-12-02T00:52:30.2Z,4,REGULAR,violation,defensive goaltending,[],1630579,,,1610612740,96,58,2024-12-02T00:52:34Z,4970000,False,,,0,,J. Sims defensive goaltending VIOLATION,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,1629183.0,,,,,,,,
526,PT10M40.00S,2024-12-02T00:52:59.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,89.96386333771353,52.20588235294118,1610612752,96,58,2024-12-02T00:53:02Z,4980000,False,11.0,42.0,1,right,MISS J. Hart driving Layup - blocked,"[1628404, 203901]",1610612752.0,NYK,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,4.32,Missed,Payton,203901.0,,,,,,,,,,,,,,,,
527,PT10M40.00S,2024-12-02T00:52:59.6Z,4,REGULAR,block,,[],203901,,,1610612752,96,58,2024-12-02T00:53:01Z,4990000,False,,,0,,E. Payton BLOCK (2 BLK),[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
528,PT10M38.00S,2024-12-02T00:53:01.6Z,4,REGULAR,rebound,defensive,[],1641998,,,1610612740,96,58,2024-12-02T00:53:02Z,5000000,False,,,0,,T. Jemison III REBOUND (Off:0 Def:1),[1641998],1610612740.0,NOP,,,,Jemison III,T. Jemison III,,,,,Restricted Area,0-8 Center,,,,,526.0,1.0,1.0,0.0,,,,,,,,,,,,
529,PT10M30.00S,2024-12-02T00:53:09.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630527,5.995400788436268,48.529411764705884,1610612740,96,60,2024-12-02T00:53:12Z,5010000,False,7.0,4.0,1,left,B. Boston Jr. driving Layup (2 PTS) (E. Payton 6 AST),"[1630527, 203901]",1610612740.0,NOP,driving,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,0.84,Made,,,,,,,,,,,2.0,E. Payton,203901.0,6.0,,,,
531,PT10M16.00S,2024-12-02T00:53:23.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,90.22667542706965,53.67647058823529,1610612752,98,60,2024-12-02T00:53:34Z,5030000,False,18.0,39.0,1,right,C. Payne driving floating Jump Shot (8 PTS) (J. Hart 3 AST),"[1626166, 1628404]",1610612752.0,NYK,driving floating,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,4.35,Made,,,,,,,,,,,8.0,J. Hart,1628404.0,3.0,,,,
533,PT10M01.00S,2024-12-02T00:53:37.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,4.944152431011826,50.98039215686274,1610612740,98,62,2024-12-02T00:53:41Z,5050000,False,-5.0,-6.0,1,left,J. Robinson-Earl reverse Layup (2 PTS) (B. Boston Jr. 1 AST),"[1630526, 1630527]",1610612740.0,NOP,reverse,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,,,,,,2.0,B. Boston Jr.,1630527.0,1.0,,,,
535,PT09M39.00S,2024-12-02T00:54:00.4Z,4,REGULAR,3pt,Jump Shot,[],1628404,92.59198423127464,4.166666666666666,1610612752,101,62,2024-12-02T00:54:03Z,5070000,False,-229.0,17.0,1,right,J. Hart 3PT step back (12 PTS),[1628404],1610612752.0,NYK,step back,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,22.98,Made,,,,,,,,,,,12.0,,,,,,,
536,PT09M28.00S,2024-12-02T00:54:10.9Z,4,REGULAR,3pt,Jump Shot,[],1630527,20.18725361366623,8.57843137254902,1610612740,101,62,2024-12-02T00:54:14Z,5080000,False,207.0,137.0,1,left,MISS B. Boston Jr. 24' step back 3PT,[1630527],1610612740.0,NOP,step back,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Right Center,24.85,Missed,,,,,,,,,,,,,,,,,,
537,PT09M26.00S,2024-12-02T00:54:12.9Z,4,REGULAR,rebound,defensive,[],1630540,,,1610612752,101,62,2024-12-02T00:54:14Z,5090000,False,,,0,,M. McBride REBOUND (Off:1 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,,,,,536.0,2.0,1.0,1.0,,,,,,,,,,,,
538,PT09M15.00S,2024-12-02T00:54:24.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630540,86.15308804204993,47.549019607843135,1610612752,103,62,2024-12-02T00:54:27Z,5100000,False,-12.0,78.0,1,right,M. McBride 7' driving floating Jump Shot (13 PTS) (J. Sims 1 AST),"[1630540, 1630579]",1610612752.0,NYK,driving floating,,,McBride,M. McBride,,,,,In The Paint (Non-RA),0-8 Center,7.87,Made,,,,,,,,,,,13.0,J. Sims,1630579.0,1.0,,,,
539,PT09M02.00S,2024-12-02T00:54:39.0Z,4,REGULAR,foul,personal,['2freethrow'],1626166,,,1610612740,103,62,2024-12-02T00:54:45Z,5110000,False,,,0,,C. Payne shooting personal FOUL (2 PF) (Boston Jr. 2 FT),"[1626166, 1630527]",1610612752.0,NYK,shooting,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1629183.0,,,,,2.0,0.0,Boston Jr.,1630527.0
542,PT09M02.00S,2024-12-02T00:54:50.1Z,4,REGULAR,substitution,out,[],1628404,,,1610612740,103,62,2024-12-02T00:55:14Z,5125000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT09M02.00S,2024-12-02T00:54:50.1Z,4,REGULAR,substitution,out,[],1628969,,,1610612740,103,62,2024-12-02T00:55:14Z,5127500,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT09M02.00S,2024-12-02T00:54:50.1Z,4,REGULAR,substitution,out,[],1641998,,,1610612740,103,62,2024-12-02T00:55:14Z,5128750,False,,,0,,SUB out: T. Jemison III,[1641998],1610612740.0,NOP,,,,Jemison III,T. Jemison III,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT09M02.00S,2024-12-02T00:54:50.1Z,4,REGULAR,substitution,in,[],1630346,,,1610612740,103,62,2024-12-02T00:55:14Z,5129375,False,,,0,,SUB in: M. Ryan,[1630346],1610612752.0,NYK,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT09M02.00S,2024-12-02T00:54:50.1Z,4,REGULAR,substitution,in,[],1630574,,,1610612740,103,62,2024-12-02T00:55:14Z,5129687,False,,,0,,SUB in: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT09M02.00S,2024-12-02T00:54:50.1Z,4,REGULAR,substitution,in,[],1631255,,,1610612740,103,62,2024-12-02T00:55:14Z,5129843,False,,,0,,SUB in: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT09M02.00S,2024-12-02T00:55:01.2Z,4,REGULAR,freethrow,1 of 2,[],1630527,,,1610612740,103,63,2024-12-02T00:55:01Z,5130000,False,,,0,,B. Boston Jr. Free Throw 1 of 2 (3 PTS),[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,Made,,,,,,,,,,,3.0,,,,,,,
549,PT09M02.00S,2024-12-02T00:55:32.7Z,4,REGULAR,freethrow,2 of 2,[],1630527,,,1610612740,103,64,2024-12-02T00:55:32Z,5140000,False,,,0,,B. Boston Jr. Free Throw 2 of 2 (4 PTS),[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,Made,,,,,,,,,,,4.0,,,,,,,
550,PT08M43.00S,2024-12-02T00:55:54.5Z,4,REGULAR,3pt,Jump Shot,[],1626166,66.3107752956636,36.51960784313725,1610612752,103,64,2024-12-02T00:56:01Z,5150000,False,-67.0,264.0,1,right,MISS C. Payne 27' 3PT,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,27.27,Missed,,,,,,,,,,,,,,,,,,
551,PT08M42.00S,2024-12-02T00:55:55.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,103,64,2024-12-02T00:56:01Z,5160000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Center,,,,,550.0,,,,,,,,,,,,,,,
553,PT08M32.00S,2024-12-02T00:56:15.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203901,11.908672798948752,45.34313725490196,1610612740,103,66,2024-12-02T00:56:19Z,5180000,False,23.0,59.0,1,left,E. Payton 6' driving floating Jump Shot (6 PTS),[203901],1610612740.0,NOP,driving floating,,,Payton,E. Payton,,,,,In The Paint (Non-RA),0-8 Center,6.38,Made,,,,,,,,,,,6.0,,,,,,,
554,PT08M14.00S,2024-12-02T00:56:35.9Z,4,REGULAR,foul,personal,['2freethrow'],1641810,,,1610612752,103,66,2024-12-02T00:56:43Z,5190000,False,,,0,,A. Reeves shooting personal FOUL (2 PF) (Hukporti 2 FT),"[1641810, 1630574]",1610612740.0,NOP,shooting,,,Reeves,A. Reeves,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1148.0,,,,,2.0,0.0,Hukporti,1630574.0
558,PT08M14.00S,2024-12-02T00:56:46.6Z,4,REGULAR,substitution,out,[],1630526,,,1610612752,103,66,2024-12-02T00:57:08Z,5205000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT08M14.00S,2024-12-02T00:56:46.6Z,4,REGULAR,substitution,in,[],1631288,,,1610612752,103,66,2024-12-02T00:57:08Z,5207500,False,,,0,,SUB in: J. Cain,[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT08M14.00S,2024-12-02T00:56:57.3Z,4,REGULAR,freethrow,1 of 2,[],1630574,,,1610612752,103,66,2024-12-02T00:56:57Z,5210000,False,,,0,,MISS A. Hukporti Free Throw 1 of 2,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
557,PT08M14.00S,2024-12-02T00:56:57.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,103,66,2024-12-02T00:56:57Z,5220000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,556.0,,,,,,,,,,,,,,,
560,PT08M14.00S,2024-12-02T00:57:22.5Z,4,REGULAR,freethrow,2 of 2,[],1630574,,,1610612752,104,66,2024-12-02T00:57:22Z,5230000,False,,,0,,A. Hukporti Free Throw 2 of 2 (1 PTS),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,Made,,,,,,,,,,,1.0,,,,,,,
561,PT08M02.00S,2024-12-02T00:57:36.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203901,6.258212877792378,46.32352941176471,1610612740,104,66,2024-12-02T00:57:39Z,5240000,False,18.0,6.0,1,left,MISS E. Payton driving Layup - blocked,"[203901, 1626166]",1610612740.0,NOP,driving,,,Payton,E. Payton,,,,,Restricted Area,0-8 Center,1.94,Missed,Payne,1626166.0,,,,,,,,,,,,,,,,
562,PT08M02.00S,2024-12-02T00:57:36.2Z,4,REGULAR,block,,[],1626166,,,1610612740,104,66,2024-12-02T00:58:07Z,5250000,False,,,0,,C. Payne BLOCK (2 BLK),[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
563,PT08M02.00S,2024-12-02T00:57:36.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,104,66,2024-12-02T00:57:39Z,5260000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,561.0,,,,,,,,,,,,,,,
566,PT07M48.00S,2024-12-02T00:58:19.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630527,30.042706964520367,21.323529411764707,1610612740,104,69,2024-12-02T00:58:22Z,5290000,False,143.0,230.0,1,left,B. Boston Jr. 27' 3PT  (7 PTS) (E. Payton 7 AST),"[1630527, 203901]",1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Right Center,27.1,Made,,,,,,,,,,,7.0,E. Payton,203901.0,7.0,,,,
568,PT07M30.00S,2024-12-02T00:58:38.3Z,4,REGULAR,turnover,bad pass,[],1626166,,,1610612752,104,69,2024-12-02T00:58:41Z,5310000,False,,,0,,C. Payne bad pass TURNOVER (1 TO),"[1626166, 1631288]",1610612752.0,NYK,,,,Payne,C. Payne,,,,,Mid-Range,16-24 Left,,,,,,,,,1.0,Cain,1631288.0,,,,,,,,,
569,PT07M30.00S,2024-12-02T00:58:38.3Z,4,REGULAR,steal,,[],1631288,,,1610612740,104,69,2024-12-02T00:58:40Z,5320000,False,,,0,,J. Cain STEAL (1 STL),[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
570,PT07M15.00S,2024-12-02T00:58:52.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630527,17.296320630749015,47.794117647058826,1610612740,104,69,2024-12-02T00:58:57Z,5330000,False,11.0,110.0,1,left,MISS B. Boston Jr. 11' fadeaway Shot,[1630527],1610612740.0,NOP,fadeaway,,,Boston Jr.,B. Boston Jr.,,,,,In The Paint (Non-RA),8-16 Center,11.06,Missed,,,,,,,,,,,,,,,,,,
571,PT07M13.00S,2024-12-02T00:58:54.7Z,4,REGULAR,rebound,defensive,[],1626166,,,1610612752,104,69,2024-12-02T00:58:57Z,5340000,False,,,0,,C. Payne REBOUND (Off:0 Def:3),[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Center,,,,,570.0,3.0,3.0,0.0,,,,,,,,,,,,
572,PT07M02.00S,2024-12-02T00:59:06.1Z,4,REGULAR,3pt,Jump Shot,[],1630346,92.32917214191852,4.166666666666666,1610612752,104,69,2024-12-02T00:59:10Z,5350000,False,-229.0,20.0,1,right,MISS M. Ryan 3PT,[1630346],1610612752.0,NYK,,,,Ryan,M. Ryan,,,,,Left Corner 3,24+ Left,23.0,Missed,,,,,,,,,,,,,,,,,,
573,PT06M59.00S,2024-12-02T00:59:09.1Z,4,REGULAR,rebound,offensive,[],1630579,,,1610612752,104,69,2024-12-02T00:59:10Z,5360000,False,,,0,,J. Sims REBOUND (Off:3 Def:7),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Left Corner 3,24+ Left,,,,,572.0,10.0,7.0,3.0,,,,,,,,,,,,
574,PT06M47.00S,2024-12-02T00:59:22.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630540,92.19776609724047,46.568627450980394,1610612752,104,69,2024-12-02T00:59:56Z,5370000,False,-17.0,21.0,1,right,MISS M. McBride driving reverse Layup - blocked,"[1630540, 1631255]",1610612752.0,NYK,driving reverse,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,2.7,Missed,Matković,1631255.0,,,,,,,,,,,,,,,,
575,PT06M47.00S,2024-12-02T00:59:22.8Z,4,REGULAR,block,,[],1631255,,,1610612752,104,69,2024-12-02T00:59:25Z,5380000,False,,,0,,K. Matković BLOCK (1 BLK),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
576,PT06M47.00S,2024-12-02T00:59:22.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,104,69,2024-12-02T00:59:26Z,5390000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,574.0,,,,,,,,,,,,,,,
578,PT06M47.00S,2024-12-02T00:59:28.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,104,69,2024-12-02T00:59:28Z,5410000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT06M47.00S,2024-12-02T00:59:28.8Z,4,REGULAR,substitution,out,[],203901,,,1610612752,104,69,2024-12-02T01:02:25Z,5420000,False,,,0,,SUB out: E. Payton,[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT06M47.00S,2024-12-02T00:59:28.8Z,4,REGULAR,substitution,in,[],1641998,,,1610612752,104,69,2024-12-02T01:02:25Z,5430000,False,,,0,,SUB in: T. Jemison III,[1641998],1610612740.0,NOP,,,,Jemison III,T. Jemison III,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT06M45.00S,2024-12-02T01:02:26.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630574,94.69448094612353,48.529411764705884,1610612752,106,69,2024-12-02T01:02:31Z,5440000,False,-7.0,-3.0,1,right,A. Hukporti alley-oop DUNK (3 PTS) (C. Payne 5 AST),"[1630574, 1626166]",1610612752.0,NYK,alley-oop,,,Hukporti,A. Hukporti,,,,,Restricted Area,0-8 Center,0.78,Made,,,,,,,,,,,3.0,C. Payne,1626166.0,5.0,,,,
583,PT06M29.00S,2024-12-02T01:02:45.3Z,4,REGULAR,foul,personal,[],1630540,,,1610612740,106,69,2024-12-02T01:02:50Z,5460000,False,,,0,,M. McBride personal FOUL (2 PF),"[1630540, 1630527]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1629183.0,,,,,2.0,0.0,Boston Jr.,1630527.0
585,PT06M23.00S,2024-12-02T01:03:15.0Z,4,REGULAR,foul,personal,['2freethrow'],1630574,,,1610612740,106,69,2024-12-02T01:03:24Z,5480000,False,,,0,,A. Hukporti shooting personal FOUL (1 PF) (Boston Jr. 2 FT),"[1630574, 1630527]",1610612752.0,NYK,shooting,,,Hukporti,A. Hukporti,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1148.0,,,,,1.0,0.0,Boston Jr.,1630527.0
587,PT06M23.00S,2024-12-02T01:03:15.0Z,4,REGULAR,substitution,out,[],1630540,,,1610612740,106,69,2024-12-02T01:03:43Z,5500000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT06M23.00S,2024-12-02T01:03:15.0Z,4,REGULAR,substitution,in,[],1642278,,,1610612740,106,69,2024-12-02T01:03:43Z,5510000,False,,,0,,SUB in: T. Kolek,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT06M23.00S,2024-12-02T01:03:43.8Z,4,REGULAR,freethrow,1 of 2,[],1630527,,,1610612740,106,70,2024-12-02T01:03:43Z,5520000,False,,,0,,B. Boston Jr. Free Throw 1 of 2 (8 PTS),[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,Made,,,,,,,,,,,8.0,,,,,,,
590,PT06M23.00S,2024-12-02T01:04:06.9Z,4,REGULAR,freethrow,2 of 2,[],1630527,,,1610612740,106,71,2024-12-02T01:04:06Z,5530000,False,,,0,,B. Boston Jr. Free Throw 2 of 2 (9 PTS),[1630527],1610612740.0,NOP,,,,Boston Jr.,B. Boston Jr.,,,,,,,,Made,,,,,,,,,,,9.0,,,,,,,
591,PT06M08.00S,2024-12-02T01:04:23.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,90.22667542706965,50.98039215686274,1610612752,106,71,2024-12-02T01:04:27Z,5540000,False,5.0,39.0,1,right,MISS C. Payne driving finger roll Layup,[1626166],1610612752.0,NYK,driving finger roll,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,3.97,Missed,,,,,,,,,,,,,,,,,,
592,PT06M07.00S,2024-12-02T01:04:24.5Z,4,REGULAR,rebound,offensive,[],1630574,,,1610612752,106,71,2024-12-02T01:04:24Z,5550000,False,,,0,,A. Hukporti REBOUND (Off:1 Def:0),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,Restricted Area,0-8 Center,,,,,591.0,1.0,0.0,1.0,,,,,,,,,,,,
593,PT06M06.00S,2024-12-02T01:04:25.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630574,92.72339027595268,48.529411764705884,1610612752,106,71,2024-12-02T01:04:29Z,5560000,False,-7.0,16.0,1,right,MISS A. Hukporti putback Layup - blocked,"[1630574, 1631288]",1610612752.0,NYK,putback,,,Hukporti,A. Hukporti,,,,,Restricted Area,0-8 Center,1.75,Missed,Cain,1631288.0,,,,,,,,,,,,,,,,
594,PT06M06.00S,2024-12-02T01:04:25.2Z,4,REGULAR,block,,[],1631288,,,1610612752,106,71,2024-12-02T01:04:27Z,5570000,False,,,0,,J. Cain BLOCK (1 BLK),[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
595,PT06M06.00S,2024-12-02T01:04:25.2Z,4,REGULAR,rebound,defensive,[],1631288,,,1610612740,106,71,2024-12-02T01:04:29Z,5580000,False,,,0,,J. Cain REBOUND (Off:0 Def:1),[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,,,,,593.0,1.0,1.0,0.0,,,,,,,,,,,,
596,PT05M57.00S,2024-12-02T01:04:33.9Z,4,REGULAR,2pt,Jump Shot,[],1631288,6.521024967148489,68.38235294117648,1610612740,106,73,2024-12-02T01:04:37Z,5590000,False,-92.0,9.0,1,left,J. Cain 9' fadeaway Jump Shot (2 PTS),[1631288],1610612740.0,NOP,fadeaway,,,Cain,J. Cain,,,,,Mid-Range,8-16 Left,9.23,Made,,,,,,,,,,,2.0,,,,,,,
597,PT05M46.00S,2024-12-02T01:04:45.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642278,92.72339027595268,38.72549019607843,1610612752,108,73,2024-12-02T01:04:47Z,5600000,False,-56.0,16.0,1,right,T. Kolek driving floating bank Jump Shot (2 PTS),[1642278],1610612752.0,NYK,driving floating bank,,,Kolek,T. Kolek,,,,,In The Paint (Non-RA),0-8 Center,5.86,Made,,,,,,,,,,,2.0,,,,,,,
598,PT05M35.00S,2024-12-02T01:04:57.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641810,10.726018396846255,38.72549019607843,1610612740,108,73,2024-12-02T01:05:01Z,5610000,False,56.0,48.0,1,left,MISS A. Reeves 7' driving floating Shot,[1641810],1610612740.0,NOP,driving floating,,,Reeves,A. Reeves,,,,,In The Paint (Non-RA),0-8 Center,7.43,Missed,,,,,,,,,,,,,,,,,,
599,PT05M31.00S,2024-12-02T01:05:01.2Z,4,REGULAR,rebound,defensive,[],1642278,,,1610612752,108,73,2024-12-02T01:06:50Z,5620000,False,,,0,,T. Kolek REBOUND (Off:0 Def:1),[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,In The Paint (Non-RA),0-8 Center,,,,,598.0,1.0,1.0,0.0,,,,,,,,,,,,
