actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
184,PT11M38.00S,2025-04-06T23:44:17.3Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,27,23,2025-04-06T23:44:17Z,1800000,False,,,0,,K. Towns REBOUND (Off:0 Def:3),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,183.0,3.0,3.0,0.0,,,,,,,,,
185,PT11M26.00S,2025-04-06T23:44:29.4Z,2,REGULAR,3pt,Jump Shot,[],1626157,31.61957950065703,27.941176470588236,1610612752,27,23,2025-04-06T23:44:35Z,1810000,False,110.0,245.0,1,left,MISS K. Towns 26' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,,,26.84,Missed,,,,,,,,,,,,,
186,PT11M22.00S,2025-04-06T23:44:33.4Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612756,27,23,2025-04-06T23:44:35Z,1820000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,,,185.0,1.0,1.0,0.0,,,,,,,,,
187,PT11M12.00S,2025-04-06T23:44:43.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,86.81011826544021,50.49019607843137,1610612756,27,23,2025-04-06T23:44:47Z,1830000,False,2.0,71.0,1,right,MISS G. Allen 7' driving floating Shot,[1628960],1610612756.0,PHX,driving floating,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.15,Missed,,,,,,,,,,,,,
188,PT11M09.00S,2025-04-06T23:44:46.4Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,27,23,2025-04-06T23:44:47Z,1840000,False,,,0,,K. Towns REBOUND (Off:0 Def:4),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,187.0,4.0,4.0,0.0,,,,,,,,,
189,PT11M00.00S,2025-04-06T23:44:55.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,5.863994743758213,49.50980392156863,1610612752,29,23,2025-04-06T23:44:58Z,1850000,False,2.0,3.0,1,left,K. Towns cutting Layup (6 PTS) (C. Payne 4 AST),"[1626157, 1626166]",1610612752.0,NYK,cutting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,0.36,Made,,,,,6.0,C. Payne,1626166.0,4.0,,,,,
191,PT10M35.00S,2025-04-06T23:45:19.9Z,2,REGULAR,3pt,Jump Shot,[],1626145,94.1688567674113,95.34313725490196,1610612756,29,26,2025-04-06T23:45:22Z,1870000,False,227.0,2.0,1,right,T. Jones 3PT  (3 PTS) (G. Allen 1 AST),"[1626145, 1628960]",1610612756.0,PHX,,,,Jones,T. Jones,,,,,Right Corner 3,24+ Right,,,,,,22.67,Made,,,,,3.0,G. Allen,1628960.0,1.0,,,,,
193,PT10M20.00S,2025-04-06T23:45:36.1Z,2,REGULAR,foul,personal,['2freethrow'],1628960,,,1610612752,29,26,2025-04-06T23:45:44Z,1890000,False,,,0,,G. Allen shooting personal FOUL (1 PF) (Towns 2 FT),"[1628960, 1626157]",1610612756.0,PHX,shooting,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,1627534.0,1.0,0.0,Towns,1626157.0,,,,,,,,,,,,,,,
195,PT10M20.00S,2025-04-06T23:46:13.9Z,2,REGULAR,freethrow,1 of 2,[],1626157,,,1610612752,30,26,2025-04-06T23:46:13Z,1910000,False,,,0,,K. Towns Free Throw 1 of 2 (7 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,Made,,,,,7.0,,,,,,,,
196,PT10M20.00S,2025-04-06T23:46:14.0Z,2,REGULAR,substitution,out,[],1628384,,,1610612752,30,26,2025-04-06T23:46:18Z,1920000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT10M20.00S,2025-04-06T23:46:14.0Z,2,REGULAR,substitution,in,[],1628969,,,1610612752,30,26,2025-04-06T23:46:18Z,1930000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT10M20.00S,2025-04-06T23:46:35.5Z,2,REGULAR,freethrow,2 of 2,[],1626157,,,1610612752,31,26,2025-04-06T23:46:35Z,1940000,False,,,0,,K. Towns Free Throw 2 of 2 (8 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,Made,,,,,8.0,,,,,,,,
199,PT10M00.00S,2025-04-06T23:46:56.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203078,90.88370565045992,42.64705882352941,1610612756,31,26,2025-04-06T23:50:32Z,1950000,False,-37.0,33.0,1,right,MISS B. Beal driving Layup - blocked,"[203078, 1626157]",1610612756.0,PHX,driving,,,Beal,B. Beal,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.96,Missed,,,,,,,,,Towns,1626157.0,,,
200,PT10M00.00S,2025-04-06T23:46:56.1Z,2,REGULAR,block,,[],1626157,,,1610612756,31,26,2025-04-06T23:46:58Z,1960000,False,,,0,,K. Towns BLOCK (1 BLK),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
201,PT09M58.00S,2025-04-06T23:46:58.1Z,2,REGULAR,rebound,defensive,[],1629013,,,1610612752,31,26,2025-04-06T23:47:00Z,1970000,False,,,0,,L. Shamet REBOUND (Off:0 Def:1),[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,199.0,1.0,1.0,0.0,,,,,,,,,
202,PT09M50.00S,2025-04-06T23:47:07.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,6.652431011826544,51.9607843137255,1610612752,33,26,2025-04-06T23:47:10Z,1980000,False,-10.0,10.0,1,left,K. Towns driving Layup (10 PTS),[1626157],1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,1.4,Made,,,,,10.0,,,,,,,,
203,PT09M35.00S,2025-04-06T23:47:21.1Z,2,REGULAR,3pt,Jump Shot,[],1626145,73.01248357424441,19.11764705882353,1610612756,33,26,2025-04-06T23:53:10Z,1990000,False,-154.0,201.0,1,right,MISS T. Jones 25' 3PT,[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,25.36,Missed,,,,,,,,,,,,,
204,PT09M33.00S,2025-04-06T23:47:23.1Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,33,26,2025-04-06T23:47:25Z,2000000,False,,,0,,K. Towns REBOUND (Off:0 Def:5),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,,203.0,5.0,5.0,0.0,,,,,,,,,
205,PT09M28.00S,2025-04-06T23:47:33.5Z,2,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612752,33,26,2025-04-06T23:47:41Z,2010000,False,,,0,,N. Richards shooting personal FOUL (3 PF) (Towns 2 FT),"[1630208, 1626157]",1610612756.0,PHX,shooting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,2530.0,3.0,0.0,Towns,1626157.0,,,,,,,,,,,,,,,
207,PT09M28.00S,2025-04-06T23:48:07.9Z,2,REGULAR,freethrow,1 of 2,[],1626157,,,1610612752,33,26,2025-04-06T23:48:07Z,2030000,False,,,0,,MISS K. Towns Free Throw 1 of 2,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
208,PT09M28.00S,2025-04-06T23:48:07.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,33,26,2025-04-06T23:48:07Z,2040000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,207.0,,,,,,,,,,,,
209,PT09M28.00S,2025-04-06T23:48:08.0Z,2,REGULAR,substitution,out,[],1629013,,,1610612752,33,26,2025-04-06T23:48:18Z,2050000,False,,,0,,SUB out: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M28.00S,2025-04-06T23:48:08.0Z,2,REGULAR,substitution,out,[],1628960,,,1610612752,33,26,2025-04-06T23:48:18Z,2060000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M28.00S,2025-04-06T23:48:08.0Z,2,REGULAR,substitution,in,[],1628404,,,1610612752,33,26,2025-04-06T23:48:18Z,2070000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M28.00S,2025-04-06T23:48:08.0Z,2,REGULAR,substitution,in,[],1626220,,,1610612752,33,26,2025-04-06T23:48:18Z,2080000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M28.00S,2025-04-06T23:48:37.0Z,2,REGULAR,freethrow,2 of 2,[],1626157,,,1610612752,34,26,2025-04-06T23:48:37Z,2090000,False,,,0,,K. Towns Free Throw 2 of 2 (11 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,Made,,,,,11.0,,,,,,,,
214,PT09M06.00S,2025-04-06T23:49:00.9Z,2,REGULAR,2pt,Jump Shot,[],1628998,85.75886990801577,72.54901960784314,1610612756,34,26,2025-04-06T23:54:08Z,2100000,False,113.0,81.0,1,right,MISS C. Martin 13' turnaround fadeaway Shot,[1628998],1610612756.0,PHX,turnaround fadeaway,,,Martin,C. Martin,,,,,Mid-Range,8-16 Right,,,,,,13.9,Missed,,,,,,,,,,,,,
215,PT09M03.00S,2025-04-06T23:49:03.9Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,34,26,2025-04-06T23:49:04Z,2110000,False,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Right,,,,,,,,214.0,3.0,3.0,0.0,,,,,,,,,
216,PT08M58.00S,2025-04-06T23:49:08.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,5.469776609724048,4.6568627450980395,1610612752,37,26,2025-04-06T23:49:25Z,2120000,False,227.0,-1.0,1,left,M. Bridges 3PT running (5 PTS) (M. McBride 1 AST),"[1628969, 1630540]",1610612752.0,NYK,running,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,,,,22.67,Made,,,,,5.0,M. McBride,1630540.0,1.0,,,,,
218,PT08M57.00S,2025-04-06T23:49:15.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612756,37,26,2025-04-06T23:49:15Z,2140000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M57.00S,2025-04-06T23:49:15.4Z,2,REGULAR,substitution,out,[],1628998,,,1610612756,37,26,2025-04-06T23:51:52Z,2150000,False,,,0,,SUB out: C. Martin,[1628998],1610612756.0,PHX,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M57.00S,2025-04-06T23:49:15.4Z,2,REGULAR,substitution,out,[],1630208,,,1610612756,37,26,2025-04-06T23:51:52Z,2160000,False,,,0,,SUB out: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M57.00S,2025-04-06T23:49:15.4Z,2,REGULAR,substitution,in,[],1626164,,,1610612756,37,26,2025-04-06T23:51:52Z,2170000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M57.00S,2025-04-06T23:49:15.4Z,2,REGULAR,substitution,in,[],1642345,,,1610612756,37,26,2025-04-06T23:51:52Z,2180000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M41.00S,2025-04-06T23:52:19.5Z,2,REGULAR,3pt,Jump Shot,[],1626220,86.02168199737189,95.34313725490196,1610612756,37,26,2025-04-06T23:52:23Z,2190000,False,227.0,79.0,1,right,MISS R. O'Neale 24' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Right Corner 3,24+ Right,,,,,,24.0,Missed,,,,,,,,,,,,,
224,PT08M38.00S,2025-04-06T23:52:22.5Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,37,26,2025-04-06T23:52:23Z,2200000,False,,,0,,K. Towns REBOUND (Off:0 Def:6),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Right Corner 3,24+ Right,,,,,,,,223.0,6.0,6.0,0.0,,,,,,,,,
225,PT08M30.00S,2025-04-06T23:52:29.9Z,2,REGULAR,3pt,Jump Shot,[],1630540,27.808804204993432,24.019607843137255,1610612752,37,26,2025-04-06T23:52:33Z,2210000,False,130.0,209.0,1,left,MISS M. McBride 24' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,,,,,,24.6,Missed,,,,,,,,,,,,,
226,PT08M27.00S,2025-04-06T23:52:32.9Z,2,REGULAR,rebound,defensive,[],1642345,,,1610612756,37,26,2025-04-06T23:52:33Z,2220000,False,,,0,,O. Ighodaro REBOUND (Off:1 Def:1),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Right Center,,,,,,,,225.0,2.0,1.0,1.0,,,,,,,,,
227,PT08M21.00S,2025-04-06T23:52:38.8Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1626164,86.28449408672799,66.66666666666666,1610612756,37,26,2025-04-06T23:55:52Z,2230000,False,83.0,76.0,1,right,MISS D. Booker 11' running pullup Shot,[1626164],1610612756.0,PHX,running pullup,,,Booker,D. Booker,,,,,Mid-Range,8-16 Right,,,,,,11.3,Missed,,,,,,,,,,,,,
228,PT08M19.00S,2025-04-06T23:52:40.8Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,37,26,2025-04-06T23:52:42Z,2240000,False,,,0,,K. Towns REBOUND (Off:0 Def:7),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Right,,,,,,,,227.0,7.0,7.0,0.0,,,,,,,,,
229,PT08M14.00S,2025-04-06T23:52:45.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630540,7.440867279894875,46.568627450980394,1610612752,37,26,2025-04-06T23:52:51Z,2250000,False,17.0,17.0,1,left,MISS M. McBride running Layup - blocked,"[1630540, 203078]",1610612752.0,NYK,running,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,,,2.45,Missed,,,,,,,,,Beal,203078.0,,,
230,PT08M14.00S,2025-04-06T23:52:45.4Z,2,REGULAR,block,,[],203078,,,1610612752,37,26,2025-04-06T23:52:47Z,2260000,False,,,0,,B. Beal BLOCK (2 BLK),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
231,PT08M13.00S,2025-04-06T23:52:46.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,37,26,2025-04-06T23:52:51Z,2270000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,229.0,,,,,,,,,,,,
233,PT08M06.00S,2025-04-06T23:53:04.1Z,2,REGULAR,3pt,Jump Shot,[],1626220,80.6340341655716,92.8921568627451,1610612756,37,26,2025-04-06T23:53:08Z,2290000,False,214.0,130.0,1,right,MISS R. O'Neale 25' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,,25.06,Missed,,,,,,,,,,,,,
234,PT08M02.00S,2025-04-06T23:53:08.1Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,37,26,2025-04-06T23:53:08Z,2300000,False,,,0,,K. Towns REBOUND (Off:0 Def:8),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,,,,,233.0,8.0,8.0,0.0,,,,,,,,,
235,PT07M47.00S,2025-04-06T23:53:22.9Z,2,REGULAR,turnover,bad pass,[],1628404,,,1610612752,37,26,2025-04-06T23:53:27Z,2310000,False,,,0,,J. Hart bad pass TURNOVER (2 TO),"[1628404, 1626145]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,2.0,Jones,1626145.0
236,PT07M47.00S,2025-04-06T23:53:22.9Z,2,REGULAR,steal,,[],1626145,,,1610612756,37,26,2025-04-06T23:53:25Z,2320000,False,,,0,,T. Jones STEAL (1 STL),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
237,PT07M42.00S,2025-04-06T23:53:27.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626164,93.51182654402102,51.225490196078425,1610612756,37,28,2025-04-06T23:53:31Z,2330000,False,6.0,8.0,1,right,D. Booker running Layup (13 PTS) (T. Jones 1 AST),"[1626164, 1626145]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,1.05,Made,,,,,13.0,T. Jones,1626145.0,1.0,,,,,
239,PT07M23.00S,2025-04-06T23:53:46.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,6.783837056504599,47.05882352941176,1610612752,39,28,2025-04-06T23:54:26Z,2350000,False,15.0,11.0,1,left,K. Towns driving finger roll Layup (13 PTS) (C. Payne 5 AST),"[1626157, 1626166]",1610612752.0,NYK,driving finger roll,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,1.85,Made,,,,,13.0,C. Payne,1626166.0,5.0,,,,,
241,PT07M15.00S,2025-04-06T23:53:54.0Z,2,REGULAR,3pt,Jump Shot,[],1626220,70.77858081471747,75.73529411764706,1610612756,39,28,2025-04-06T23:54:01Z,2370000,False,129.0,222.0,1,right,MISS R. O'Neale 25' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,,25.68,Missed,,,,,,,,,,,,,
242,PT07M12.00S,2025-04-06T23:53:57.0Z,2,REGULAR,rebound,defensive,[],1626166,,,1610612752,39,28,2025-04-06T23:54:01Z,2380000,False,,,0,,C. Payne REBOUND (Off:0 Def:1),[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,,,,,,241.0,1.0,1.0,0.0,,,,,,,,,
243,PT07M10.00S,2025-04-06T23:53:59.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626157,5.732588699080158,48.03921568627451,1610612752,41,28,2025-04-06T23:54:05Z,2390000,False,10.0,1.0,1,left,K. Towns running Layup (15 PTS) (C. Payne 6 AST),"[1626157, 1626166]",1610612752.0,NYK,running,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,0.99,Made,,,,,15.0,C. Payne,1626166.0,6.0,,,,,
245,PT07M02.00S,2025-04-06T23:54:07.8Z,2,REGULAR,turnover,lost ball,[],1626164,,,1610612756,41,28,2025-04-06T23:54:14Z,2410000,False,,,0,,D. Booker lost ball TURNOVER (3 TO),"[1626164, 1630540]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,3.0,McBride,1630540.0
246,PT07M02.00S,2025-04-06T23:54:07.8Z,2,REGULAR,steal,,[],1630540,,,1610612752,41,28,2025-04-06T23:54:12Z,2420000,False,,,0,,M. McBride STEAL (1 STL),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
247,PT06M56.00S,2025-04-06T23:54:13.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630540,5.732588699080158,50.49019607843137,1610612752,43,28,2025-04-06T23:54:17Z,2430000,False,-2.0,1.0,1,left,M. McBride running Layup (8 PTS) (J. Hart 4 AST),"[1630540, 1628404]",1610612752.0,NYK,running,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,,,0.29,Made,,,,,8.0,J. Hart,1628404.0,4.0,,,,,
249,PT06M34.00S,2025-04-06T23:54:34.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,84.83902759526939,59.068627450980394,1610612756,43,30,2025-04-06T23:54:38Z,2450000,False,45.0,90.0,1,right,D. Booker 10' fadeaway Jump Shot (15 PTS),[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.08,Made,,,,,15.0,,,,,,,,
250,PT06M10.00S,2025-04-06T23:55:02.4Z,2,REGULAR,foul,personal,[],1626220,,,1610612752,43,30,2025-04-06T23:55:08Z,2460000,False,,,0,,R. O'Neale personal FOUL (2 PF),"[1626220, 1626157]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,8-16 Right,1151.0,2.0,0.0,Towns,1626157.0,,,,,,,,,,,,,,,
252,PT06M10.00S,2025-04-06T23:55:02.5Z,2,REGULAR,substitution,out,[],1626166,,,1610612752,43,30,2025-04-06T23:55:21Z,2480000,False,,,0,,SUB out: C. Payne,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M10.00S,2025-04-06T23:55:02.5Z,2,REGULAR,substitution,out,[],1630540,,,1610612752,43,30,2025-04-06T23:55:21Z,2490000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M10.00S,2025-04-06T23:55:02.5Z,2,REGULAR,substitution,out,[],1626157,,,1610612752,43,30,2025-04-06T23:55:21Z,2500000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M10.00S,2025-04-06T23:55:02.5Z,2,REGULAR,substitution,in,[],1628973,,,1610612752,43,30,2025-04-06T23:55:21Z,2510000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M10.00S,2025-04-06T23:55:02.5Z,2,REGULAR,substitution,in,[],1629011,,,1610612752,43,30,2025-04-06T23:55:21Z,2520000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M10.00S,2025-04-06T23:55:02.5Z,2,REGULAR,substitution,in,[],1628384,,,1610612752,43,30,2025-04-06T23:55:21Z,2530000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M02.00S,2025-04-06T23:55:40.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,5.995400788436268,51.225490196078425,1610612752,45,30,2025-04-06T23:55:45Z,2540000,False,-6.0,4.0,1,left,M. Bridges driving finger roll Layup (7 PTS) (M. Robinson 1 AST),"[1628969, 1629011]",1610612752.0,NYK,driving finger roll,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,0.72,Made,,,,,7.0,M. Robinson,1629011.0,1.0,,,,,
259,PT05M46.00S,2025-04-06T23:55:55.7Z,2,REGULAR,3pt,Jump Shot,[],203078,91.93495400788436,5.147058823529411,1610612756,45,30,2025-04-06T23:55:59Z,2550000,False,-224.0,23.0,1,right,MISS B. Beal 3PT,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Left Corner 3,24+ Left,,,,,,22.55,Missed,,,,,,,,,,,,,
260,PT05M43.00S,2025-04-06T23:55:58.6Z,2,REGULAR,rebound,offensive,[],1626145,,,1610612756,45,30,2025-04-06T23:55:58Z,2560000,False,,,0,,T. Jones REBOUND (Off:1 Def:0),[1626145],1610612756.0,PHX,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,,,,,,,259.0,1.0,0.0,1.0,,,,,,,,,
261,PT05M36.00S,2025-04-06T23:56:06.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626164,93.9060446780552,58.08823529411765,1610612756,45,32,2025-04-06T23:56:09Z,2570000,False,40.0,5.0,1,right,D. Booker pullup Jump Shot (17 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,4.07,Made,,,,,17.0,,,,,,,,
263,PT05M18.00S,2025-04-06T23:56:24.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,16.90210249671485,44.36274509803921,1610612752,45,32,2025-04-07T00:01:08Z,2580000,False,28.0,106.0,1,left,MISS M. Bridges 11' driving floating Shot,[1628969],1610612752.0,NYK,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,11.01,Missed,,,,,,,,,,,,,
264,PT05M17.00S,2025-04-06T23:56:25.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612756,45,32,2025-04-06T23:56:31Z,2590000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,263.0,,,,,,,,,,,,
266,PT05M17.00S,2025-04-06T23:56:29.6Z,2,REGULAR,substitution,out,[],203078,,,1610612756,45,32,2025-04-06T23:56:36Z,2610000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M17.00S,2025-04-06T23:56:29.6Z,2,REGULAR,substitution,in,[],1642346,,,1610612756,45,32,2025-04-06T23:56:36Z,2620000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
