actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
428,PT04M58.00S,2025-04-02T01:15:08.0Z,3,REGULAR,substitution,in,[],1630173,,,1610612752,67,58,2025-04-02T01:15:27Z,4170000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT04M58.00S,2025-04-02T01:15:08.0Z,3,REGULAR,substitution,in,[],1629013,,,1610612752,67,58,2025-04-02T01:15:27Z,4180000,False,,,0,,SUB in: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M58.00S,2025-04-02T01:15:08.0Z,3,REGULAR,substitution,in,[],1642024,,,1610612752,67,58,2025-04-02T01:15:27Z,4190000,False,,,0,,SUB in: A. Reese,[1642024],1610612755.0,PHI,,,,Reese,A. Reese,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M46.00S,2025-04-02T01:15:55.2Z,3,REGULAR,foul,personal,['2freethrow'],1642024,,,1610612752,67,58,2025-04-02T01:16:05Z,4200000,False,,,0,,A. Reese shooting personal FOUL (3 PF) (Achiuwa 2 FT),"[1642024, 1630173]",1610612755.0,PHI,shooting,,,Reese,A. Reese,,,,,In The Paint (Non-RA),0-8 Center,1662.0,,,,,,,,,,,3.0,0.0,Achiuwa,1630173.0,,,,,
433,PT04M46.00S,2025-04-02T01:16:22.4Z,3,REGULAR,freethrow,1 of 2,[],1630173,,,1610612752,67,58,2025-04-02T01:16:49Z,4220000,False,,,0,,MISS P. Achiuwa Free Throw 1 of 2,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
434,PT04M46.00S,2025-04-02T01:16:22.4Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612752,67,58,2025-04-02T01:16:49Z,4230000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,433.0,,,,,,,,,,,,,
435,PT04M46.00S,2025-04-02T01:16:22.5Z,3,REGULAR,substitution,out,[],1642348,,,1610612752,67,58,2025-04-02T01:16:27Z,4240000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M46.00S,2025-04-02T01:16:22.5Z,3,REGULAR,substitution,in,[],200768,,,1610612752,67,58,2025-04-02T01:16:27Z,4250000,False,,,0,,SUB in: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M46.00S,2025-04-02T01:16:22.4Z,3,REGULAR,freethrow,2 of 2,[],1630173,,,1610612752,67,58,2025-04-02T01:16:49Z,4260000,False,,,0,,MISS P. Achiuwa Free Throw 2 of 2,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
438,PT04M43.00S,2025-04-02T01:16:25.4Z,3,REGULAR,rebound,defensive,[],1642024,,,1610612755,67,58,2025-04-02T01:16:49Z,4270000,False,,,0,,A. Reese REBOUND (Off:0 Def:1),[1642024],1610612755.0,PHI,,,,Reese,A. Reese,,,,,,,,,,,,,437.0,1.0,1.0,0.0,,,,,,,,,,
441,PT04M32.00S,2025-04-02T01:17:04.5Z,3,REGULAR,foul,personal,[],1628969,,,1610612755,67,58,2025-04-02T01:17:20Z,4280000,False,,,0,,M. Bridges personal FOUL (3 PF),"[1628969, 1630215]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,202007.0,,,,,,,,,,,3.0,0.0,Butler,1630215.0,,,,,
443,PT04M26.00S,2025-04-02T01:17:32.8Z,3,REGULAR,foul,personal,[],1628404,,,1610612755,67,58,2025-04-02T01:17:41Z,4300000,False,,,0,,J. Hart personal FOUL (3 PF),"[1628404, 200768]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Left Center,202007.0,,,,,,,,,,,3.0,0.0,Lowry,200768.0,,,,,
445,PT04M19.00S,2025-04-02T01:17:54.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,93.51182654402102,48.77450980392157,1610612755,67,60,2025-04-02T01:17:58Z,4320000,False,-6.0,8.0,1,right,L. Walker IV driving finger roll Layup (9 PTS) (A. Reese 1 AST),"[1629022, 1642024]",1610612755.0,PHI,driving finger roll,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,,,,,1.05,Made,,,,,9.0,,,,,A. Reese,1642024.0,1.0,,
446,PT04M03.00S,2025-04-02T01:18:09.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,15.062417871222076,41.42156862745098,1610612752,67,60,2025-04-02T01:18:36Z,4330000,False,43.0,89.0,1,left,MISS P. Achiuwa 9' floating Shot,[1630173],1610612752.0,NYK,floating,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,,,,,9.89,Missed,,,,,,,,,,,,,,
447,PT04M00.00S,2025-04-02T01:18:12.7Z,3,REGULAR,rebound,offensive,[],1630173,,,1610612752,67,60,2025-04-02T01:18:19Z,4340000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:1),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,446.0,2.0,1.0,1.0,,,,,,,,,,
448,PT03M45.00S,2025-04-02T01:18:26.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630173,17.296320630749015,56.127450980392155,1610612752,67,60,2025-04-02T01:24:40Z,4350000,False,-31.0,110.0,1,left,MISS P. Achiuwa 11' driving floating Shot,[1630173],1610612752.0,NYK,driving floating,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,,,,,11.43,Missed,,,,,,,,,,,,,,
449,PT03M43.00S,2025-04-02T01:18:28.8Z,3,REGULAR,rebound,defensive,[],1642024,,,1610612755,67,60,2025-04-02T01:29:12Z,4360000,False,,,0,,A. Reese REBOUND (Off:0 Def:2),[1642024],1610612755.0,PHI,,,,Reese,A. Reese,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,448.0,2.0,2.0,0.0,,,,,,,,,,
450,PT03M25.00S,2025-04-02T01:18:47.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630215,81.94809461235218,51.71568627450981,1610612755,67,60,2025-04-02T01:18:53Z,4370000,False,9.0,117.0,1,right,MISS J. Butler 11' fadeaway Shot,[1630215],1610612755.0,PHI,fadeaway,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,,,,,11.75,Missed,,,,,,,,,,,,,,
451,PT03M22.00S,2025-04-02T01:18:50.8Z,3,REGULAR,rebound,offensive,[],1642024,,,1610612755,67,60,2025-04-02T01:18:53Z,4380000,False,,,0,,A. Reese REBOUND (Off:1 Def:2),[1642024],1610612755.0,PHI,,,,Reese,A. Reese,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,450.0,3.0,2.0,1.0,,,,,,,,,,
452,PT03M16.00S,2025-04-02T01:18:56.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629022,92.85479632063075,49.754901960784316,1610612755,67,62,2025-04-02T01:18:59Z,4390000,False,-1.0,15.0,1,right,L. Walker IV driving Layup (11 PTS) (J. Butler 5 AST),"[1629022, 1630215]",1610612755.0,PHI,driving,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,,,,,1.47,Made,,,,,11.0,,,,,J. Butler,1630215.0,5.0,,
454,PT02M56.00S,2025-04-02T01:19:16.7Z,3,REGULAR,3pt,Jump Shot,[],1629013,6.389618922470433,3.9215686274509802,1610612752,70,62,2025-04-02T01:19:19Z,4410000,False,230.0,8.0,1,left,L. Shamet 3PT  (9 PTS) (M. Bridges 4 AST),"[1629013, 1628969]",1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Right Corner 3,24+ Right,,,,,23.05,Made,,,,,9.0,,,,,M. Bridges,1628969.0,4.0,,
456,PT02M46.00S,2025-04-02T01:19:27.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630173,,,1610612755,70,62,2025-04-02T01:19:37Z,4430000,False,,,0,,P. Achiuwa shooting personal FOUL (1 PF) (Grimes 2 FT),"[1630173, 1629656]",1610612752.0,NYK,shooting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,202007.0,,,,,,,,,,,1.0,0.0,Grimes,1629656.0,,,,,
458,PT02M46.00S,2025-04-02T01:20:06.0Z,3,REGULAR,freethrow,1 of 2,[],1629656,,,1610612755,70,62,2025-04-02T01:20:06Z,4450000,False,,,0,,MISS Q. Grimes Free Throw 1 of 2,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
459,PT02M46.00S,2025-04-02T01:20:06.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,70,62,2025-04-02T01:20:06Z,4460000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,458.0,,,,,,,,,,,,,
460,PT02M46.00S,2025-04-02T01:20:06.1Z,3,REGULAR,substitution,out,[],1626153,,,1610612755,70,62,2025-04-02T01:20:15Z,4470000,False,,,0,,SUB out: D. Wright,[1626153],1610612752.0,NYK,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M46.00S,2025-04-02T01:20:06.1Z,3,REGULAR,substitution,out,[],1629022,,,1610612755,70,62,2025-04-02T01:20:15Z,4480000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M46.00S,2025-04-02T01:20:06.1Z,3,REGULAR,substitution,out,[],1630215,,,1610612755,70,62,2025-04-02T01:20:15Z,4490000,False,,,0,,SUB out: J. Butler,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT02M46.00S,2025-04-02T01:20:06.1Z,3,REGULAR,substitution,in,[],1642278,,,1610612755,70,62,2025-04-02T01:20:15Z,4500000,False,,,0,,SUB in: T. Kolek,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT02M46.00S,2025-04-02T01:20:06.1Z,3,REGULAR,substitution,in,[],1641741,,,1610612755,70,62,2025-04-02T01:20:15Z,4510000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT02M46.00S,2025-04-02T01:20:06.1Z,3,REGULAR,substitution,in,[],1630542,,,1610612755,70,62,2025-04-02T01:20:15Z,4520000,False,,,0,,SUB in: M. Bagley,[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M46.00S,2025-04-02T01:20:27.9Z,3,REGULAR,freethrow,2 of 2,[],1629656,,,1610612755,70,63,2025-04-02T01:20:27Z,4530000,False,,,0,,Q. Grimes Free Throw 2 of 2 (14 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,Made,,,,,14.0,,,,,,,,,
467,PT02M30.00S,2025-04-02T01:20:45.7Z,3,REGULAR,turnover,bad pass,[],1642278,,,1610612752,70,63,2025-04-02T01:20:49Z,4540000,False,,,0,,T. Kolek bad pass TURNOVER (3 TO),"[1642278, 1629656]",1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Above the Break 3,24+ Center,,3.0,Grimes,1629656.0,,,,,,,,,,,,,,,,
468,PT02M30.00S,2025-04-02T01:20:45.7Z,3,REGULAR,steal,,[],1629656,,,1610612755,70,63,2025-04-02T01:20:47Z,4550000,False,,,0,,Q. Grimes STEAL (3 STL),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
469,PT02M28.00S,2025-04-02T01:20:48.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629656,94.56307490144546,51.225490196078425,1610612755,70,65,2025-04-02T01:20:52Z,4560000,False,6.0,-1.0,1,right,Q. Grimes running DUNK (16 PTS),[1629656],1610612755.0,PHI,running,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,0.63,Made,,,,,16.0,,,,,,,,,
470,PT02M12.00S,2025-04-02T01:21:03.2Z,3,REGULAR,3pt,Jump Shot,[],1628969,8.09789750328515,97.54901960784314,1610612752,73,65,2025-04-02T01:21:06Z,4570000,False,-238.0,24.0,1,left,M. Bridges 3PT  (12 PTS) (T. Kolek 2 AST),"[1628969, 1642278]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,,23.89,Made,,,,,12.0,,,,,T. Kolek,1642278.0,2.0,,
472,PT02M02.00S,2025-04-02T01:21:14.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629656,87.86136662286465,41.42156862745098,1610612755,73,65,2025-04-02T01:21:18Z,4590000,False,-43.0,62.0,1,right,MISS Q. Grimes 7' turnaround Shot,[1629656],1610612755.0,PHI,turnaround,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.51,Missed,,,,,,,,,,,,,,
473,PT02M00.00S,2025-04-02T01:21:16.0Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,73,65,2025-04-02T01:21:18Z,4600000,False,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,472.0,2.0,2.0,0.0,,,,,,,,,,
474,PT01M55.00S,2025-04-02T01:21:21.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628404,6.783837056504599,49.50980392156863,1610612752,75,65,2025-04-02T01:21:26Z,4610000,False,2.0,11.0,1,left,J. Hart running Layup (5 PTS),[1628404],1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,1.16,Made,,,,,5.0,,,,,,,,,
475,PT01M46.00S,2025-04-02T01:21:30.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641741,93.11760840998686,46.81372549019608,1610612755,75,67,2025-04-02T01:21:34Z,4620000,False,-16.0,12.0,1,right,R. Council IV driving finger roll Layup (9 PTS),[1641741],1610612755.0,PHI,driving finger roll,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,,,2.0,Made,,,,,9.0,,,,,,,,,
476,PT01M35.00S,2025-04-02T01:21:43.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,9.411957950065702,46.81372549019608,1610612752,75,67,2025-04-02T01:21:50Z,4630000,False,16.0,36.0,1,left,MISS P. Achiuwa cutting Layup - blocked,"[1630173, 200768]",1610612752.0,NYK,cutting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,3.94,Missed,,,,,,,,,,,,,Lowry,200768.0
477,PT01M35.00S,2025-04-02T01:21:43.7Z,3,REGULAR,block,,[],200768,,,1610612752,75,67,2025-04-02T01:21:55Z,4640000,False,,,0,,K. Lowry BLOCK (1 BLK),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
478,PT01M34.00S,2025-04-02T01:21:44.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,75,67,2025-04-02T01:21:50Z,4650000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,476.0,,,,,,,,,,,,,
480,PT01M32.00S,2025-04-02T01:22:02.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629013,5.863994743758213,96.32352941176471,1610612752,78,67,2025-04-02T01:22:05Z,4670000,False,-232.0,3.0,1,left,L. Shamet 3PT  (12 PTS) (T. Kolek 3 AST),"[1629013, 1642278]",1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Left Corner 3,24+ Left,,,,,23.16,Made,,,,,12.0,,,,,T. Kolek,1642278.0,3.0,,
482,PT01M13.00S,2025-04-02T01:22:20.4Z,3,REGULAR,2pt,Jump Shot,[],1629656,73.01248357424441,52.450980392156865,1610612755,78,67,2025-04-02T01:22:25Z,4690000,False,12.0,201.0,1,right,MISS Q. Grimes 20' pullup Shot,[1629656],1610612755.0,PHI,pullup,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Center,,,,,20.16,Missed,,,,,,,,,,,,,,
483,PT01M10.00S,2025-04-02T01:22:23.4Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612752,78,67,2025-04-02T01:22:25Z,4700000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:2),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Center,,,,,,,482.0,3.0,2.0,1.0,,,,,,,,,,
484,PT01M01.00S,2025-04-02T01:22:33.2Z,3,REGULAR,turnover,out-of-bounds,[],1628969,,,1610612752,78,67,2025-04-02T01:22:48Z,4710000,False,,,0,,M. Bridges bad pass out-of-bounds TURNOVER (2 TO),[1628969],1610612752.0,NYK,bad pass,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1662.0,2.0,,,,,,,,,,,,,,,,,,
485,PT01M01.00S,2025-04-02T01:22:40.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612755,78,67,2025-04-02T01:22:40Z,4720000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M53.20S,2025-04-02T01:24:34.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642024,81.94809461235218,96.07843137254902,1610612755,78,70,2025-04-02T01:24:37Z,4730000,False,230.0,117.0,1,right,A. Reese 25' 3PT  (8 PTS) (Q. Grimes 5 AST),"[1642024, 1629656]",1610612755.0,PHI,,,,Reese,A. Reese,,,,,Above the Break 3,24+ Right Center,,,,,25.85,Made,,,,,8.0,,,,,Q. Grimes,1629656.0,5.0,,
489,PT00M31.00S,2025-04-02T01:25:00.3Z,3,REGULAR,3pt,Jump Shot,[],1629013,32.14520367936925,62.00980392156863,1610612752,78,70,2025-04-02T01:25:03Z,4750000,False,-60.0,250.0,1,left,MISS L. Shamet 25' 3PT,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Center,,,,,25.68,Missed,,,,,,,,,,,,,,
490,PT00M28.10S,2025-04-02T01:25:03.2Z,3,REGULAR,rebound,defensive,[],200768,,,1610612755,78,70,2025-04-02T01:25:54Z,4760000,False,,,0,,K. Lowry REBOUND (Off:0 Def:1),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Center,,,,,,,489.0,1.0,1.0,0.0,,,,,,,,,,
491,PT00M04.70S,2025-04-02T01:25:26.6Z,3,REGULAR,2pt,Jump Shot,[],1641741,96.40275952693824,29.901960784313726,1610612755,78,70,2025-04-02T01:25:33Z,4770000,False,-100.0,-19.0,1,right,MISS R. Council IV 10' fadeaway Shot,[1641741],1610612755.0,PHI,fadeaway,,,Council IV,R. Council IV,,,,,Mid-Range,8-16 Left,,,,,10.22,Missed,,,,,,,,,,,,,,
492,PT00M01.70S,2025-04-02T01:25:29.7Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,78,70,2025-04-02T01:25:29Z,4780000,False,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Left,,,,,,,491.0,3.0,3.0,0.0,,,,,,,,,,
493,PT00M00.00S,2025-04-02T01:25:34.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628404,7.440867279894875,50.245098039215684,1610612752,80,70,2025-04-02T01:26:00Z,4790000,False,-1.0,17.0,1,left,J. Hart running Layup (7 PTS),[1628404],1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,1.74,Made,,,,,7.0,,,,,,,,,
495,PT00M00.00S,2025-04-02T01:26:21.0Z,3,REGULAR,period,end,[],0,,,1610612755,80,70,2025-04-02T01:26:21Z,4810000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2025-04-02T01:27:54.2Z,4,REGULAR,substitution,out,['startperiod'],1628404,,,1610612755,80,70,2025-04-02T01:28:07Z,4820000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2025-04-02T01:27:54.2Z,4,REGULAR,substitution,out,['startperiod'],1629656,,,1610612755,80,70,2025-04-02T01:28:07Z,4830000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2025-04-02T01:27:54.2Z,4,REGULAR,substitution,in,['startperiod'],1628384,,,1610612755,80,70,2025-04-02T01:28:07Z,4850000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2025-04-02T01:27:54.2Z,4,REGULAR,substitution,in,['startperiod'],1629022,,,1610612755,80,70,2025-04-02T01:28:07Z,4870000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2025-04-02T01:28:19.3Z,4,REGULAR,period,start,[],0,,,1610612752,80,70,2025-04-02T01:28:19Z,4880000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT11M40.00S,2025-04-02T01:28:37.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,7.703679369250986,50.245098039215684,1610612752,82,70,2025-04-02T01:30:53Z,4890000,False,-1.0,20.0,1,left,P. Achiuwa driving finger roll Layup (2 PTS),[1630173],1610612752.0,NYK,driving finger roll,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,1.99,Made,,,,,2.0,,,,,,,,,
504,PT11M22.00S,2025-04-02T01:28:56.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642024,91.67214191852825,46.568627450980394,1610612755,82,72,2025-04-02T01:29:00Z,4900000,False,-17.0,26.0,1,right,A. Reese driving floating Jump Shot (10 PTS) (L. Walker IV 4 AST),"[1642024, 1629022]",1610612755.0,PHI,driving floating,,,Reese,A. Reese,,,,,Restricted Area,0-8 Center,,,,,3.1,Made,,,,,10.0,,,,,L. Walker IV,1629022.0,4.0,,
506,PT11M09.00S,2025-04-02T01:29:11.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642278,7.046649145860711,54.166666666666664,1610612752,82,72,2025-04-02T01:31:56Z,4920000,False,-21.0,14.0,1,left,MISS T. Kolek driving Layup,[1642278],1610612752.0,NYK,driving,,,Kolek,T. Kolek,,,,,Restricted Area,0-8 Center,,,,,2.49,Missed,,,,,,,,,,,,,,
507,PT11M08.00S,2025-04-02T01:29:12.9Z,4,REGULAR,rebound,offensive,[],1630173,,,1610612752,82,72,2025-04-02T01:31:56Z,4930000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:2),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,506.0,4.0,2.0,2.0,,,,,,,,,,
508,PT11M07.00S,2025-04-02T01:29:17.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630173,5.590000152587891,50.0,1610612752,82,72,2025-04-02T01:32:11Z,4940000,False,0.0,0.0,1,left,MISS P. Achiuwa tip Layup,[1630173],1610612752.0,NYK,tip,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,0.0,Missed,,,,,,,,,,,,,,
509,PT11M06.00S,2025-04-02T01:29:18.2Z,4,REGULAR,rebound,defensive,[],1630542,,,1610612755,82,72,2025-04-02T01:32:11Z,4950000,False,,,0,,M. Bagley REBOUND (Off:4 Def:1),[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,Restricted Area,0-8 Center,,,,,,,508.0,5.0,1.0,4.0,,,,,,,,,,
510,PT10M56.00S,2025-04-02T01:29:22.6Z,4,REGULAR,turnover,lost ball,[],1629022,,,1610612755,82,72,2025-04-02T01:29:26Z,4960000,False,,,0,,L. Walker IV lost ball TURNOVER (1 TO),"[1629022, 1642278]",1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,Mid-Range,16-24 Center,,1.0,Kolek,1642278.0,,,,,,,,,,,,,,,,
511,PT10M56.00S,2025-04-02T01:29:22.6Z,4,REGULAR,steal,,[],1642278,,,1610612752,82,72,2025-04-02T01:29:24Z,4970000,False,,,0,,T. Kolek STEAL (1 STL),[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
512,PT10M50.00S,2025-04-02T01:29:29.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628969,7.046649145860711,49.26470588235294,1610612752,84,72,2025-04-02T01:29:34Z,4980000,False,4.0,14.0,1,left,M. Bridges running Layup (14 PTS) (P. Achiuwa 1 AST),"[1628969, 1630173]",1610612752.0,NYK,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,1.42,Made,,,,,14.0,,,,,P. Achiuwa,1630173.0,1.0,,
514,PT10M30.00S,2025-04-02T01:29:48.7Z,4,REGULAR,3pt,Jump Shot,[],200768,94.95729303547962,2.450980392156863,1610612755,84,72,2025-04-02T01:29:55Z,5000000,False,-238.0,-5.0,1,right,MISS K. Lowry 3PT,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Left Corner 3,24+ Left,,,,,23.78,Missed,,,,,,,,,,,,,,
515,PT10M27.00S,2025-04-02T01:29:51.7Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612752,84,72,2025-04-02T01:29:55Z,5010000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:3),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,,,,514.0,3.0,3.0,0.0,,,,,,,,,,
