actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,playerName,playerNameI,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
523,PT06M29.00S,2024-12-06T02:35:22.9Z,4,REGULAR,substitution,out,[],1630182,,,1610612766,111,86,2024-12-06T02:38:15Z,5080000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
524,PT06M29.00S,2024-12-06T02:35:22.9Z,4,REGULAR,substitution,in,[],1629610,,,1610612766,111,86,2024-12-06T02:38:15Z,5090000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612766.0,CHA,,,,,,,,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,
525,PT06M16.00S,2024-12-06T02:38:41.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629610,93.11760840998686,52.20588235294118,1610612766,111,88,2024-12-06T02:38:46Z,5100000,False,11.0,12.0,1,right,D. Jeffries driving Layup (8 PTS) (V. Micić 10 AST),"[1629610, 203995]",1610612766.0,CHA,driving,,,,,,Restricted Area,0-8 Center,,,Jeffries,D. Jeffries,1.64,Made,,,,,,,8.0,V. Micić,203995.0,10.0,,,,,,
527,PT05M53.00S,2024-12-06T02:39:05.4Z,4,REGULAR,3pt,Jump Shot,[],1628404,30.962549277266753,65.44117647058823,1610612752,111,88,2024-12-06T02:39:35Z,5120000,False,-77.0,239.0,1,left,MISS J. Hart 25' pullup 3PT,[1628404],1610612752.0,NYK,pullup,,,,,,Above the Break 3,24+ Center,,,Hart,J. Hart,25.07,Missed,,,,,,,,,,,,,,,,
528,PT05M50.00S,2024-12-06T02:39:08.4Z,4,REGULAR,rebound,defensive,[],203552,,,1610612766,111,88,2024-12-06T02:39:35Z,5130000,False,,,0,,S. Curry REBOUND (Off:0 Def:3),[203552],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Center,,,Curry,S. Curry,,,,,527.0,3.0,3.0,0.0,,,,,,,,,,
529,PT05M42.00S,2024-12-06T02:39:14.6Z,4,REGULAR,3pt,Jump Shot,[],203552,74.85216819973719,82.1078431372549,1610612766,111,91,2024-12-06T02:39:21Z,5140000,False,161.0,184.0,1,right,S. Curry 24' 3PT pullup (11 PTS),[203552],1610612766.0,CHA,pullup,,,,,,Above the Break 3,24+ Right Center,,,Curry,S. Curry,24.41,Made,,,,,,,11.0,,,,,,,,,
530,PT05M24.00S,2024-12-06T02:39:35.0Z,4,REGULAR,foul,personal,['2freethrow'],1629610,,,1610612752,111,91,2024-12-06T02:39:43Z,5150000,False,,,0,,D. Jeffries shooting personal FOUL (1 PF) (Towns 2 FT),"[1629610, 1626157]",1610612766.0,CHA,shooting,,,,,,In The Paint (Non-RA),0-8 Center,1162.0,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,1.0,0.0,Towns,1626157.0
532,PT05M24.00S,2024-12-06T02:40:08.4Z,4,REGULAR,freethrow,1 of 2,[],1626157,,,1610612752,111,91,2024-12-06T02:40:28Z,5170000,False,,,0,,MISS K. Towns Free Throw 1 of 2,[1626157],1610612752.0,NYK,,,,,,,,,,,Towns,K. Towns,,Missed,,,,,,,,,,,,,,,,
534,PT05M24.00S,2024-12-06T02:40:08.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,111,91,2024-12-06T02:40:28Z,5190000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,532.0,,,,,,,,,,,,,
535,PT05M24.00S,2024-12-06T02:40:28.9Z,4,REGULAR,freethrow,2 of 2,[],1626157,,,1610612752,112,91,2024-12-06T02:40:28Z,5200000,False,,,0,,K. Towns Free Throw 2 of 2 (22 PTS),[1626157],1610612752.0,NYK,,,,,,,,,,,Towns,K. Towns,,Made,,,,,,,22.0,,,,,,,,,
537,PT05M13.00S,2024-12-06T02:41:36.0Z,4,REGULAR,turnover,lost ball,[],203995,,,1610612766,112,91,2024-12-06T02:41:58Z,5220000,False,,,0,,V. Micić lost ball TURNOVER (2 TO),"[203995, 1628384]",1610612766.0,CHA,,,,,,,Mid-Range,8-16 Right,,2.0,Micić,V. Micić,,,,,,,,,,,,,Anunoby,1628384.0,,,,
538,PT05M13.00S,2024-12-06T02:41:36.0Z,4,REGULAR,steal,,[],1628384,,,1610612752,112,91,2024-12-06T02:41:37Z,5230000,False,,,0,,O. Anunoby STEAL (4 STL),[1628384],1610612752.0,NYK,,,,,,,Mid-Range,8-16 Right,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,
539,PT05M03.00S,2024-12-06T02:41:46.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626157,4.681340341655716,48.529411764705884,1610612752,114,91,2024-12-06T02:41:50Z,5240000,False,7.0,-8.0,1,left,K. Towns cutting Layup (24 PTS) (M. McBride 5 AST),"[1626157, 1630540]",1610612752.0,NYK,cutting,,,,,,Restricted Area,0-8 Center,,,Towns,K. Towns,1.13,Made,,,,,,,24.0,M. McBride,1630540.0,5.0,,,,,,
541,PT05M03.00S,2024-12-06T02:41:48.8Z,4,REGULAR,foul,personal,['1freethrow'],1629610,,,1610612752,114,91,2024-12-06T02:41:56Z,5260000,False,,,0,,D. Jeffries shooting personal FOUL (2 PF) (Towns 1 FT),"[1629610, 1626157]",1610612766.0,CHA,shooting,,,,,,Restricted Area,0-8 Center,1199.0,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,2.0,0.0,Towns,1626157.0
543,PT05M03.00S,2024-12-06T02:42:16.3Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1626157,,,1610612752,115,91,2024-12-06T02:42:16Z,5280000,False,,,0,,K. Towns Free Throw 1 of 1 (25 PTS),[1626157],1610612752.0,NYK,,,,,,,,,,,Towns,K. Towns,,Made,,,,,,,25.0,,,,,,,,,
544,PT04M47.00S,2024-12-06T02:42:38.0Z,4,REGULAR,2pt,Jump Shot,[],1641733,90.01314060446781,9.826899509803921,1610612766,115,91,2024-12-06T03:11:12Z,5290000,False,-201.0,41.0,1,right,MISS N. Smith Jr. 20' step back Shot,[1641733],1610612766.0,CHA,step back,,,,,,Mid-Range,16-24 Left,,,Smith Jr.,N. Smith Jr.,20.51,Missed,,,,,,,,,,,,,,,,
545,PT04M45.00S,2024-12-06T02:42:40.0Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,115,91,2024-12-06T02:43:24Z,5300000,False,,,0,,J. Hart REBOUND (Off:0 Def:10),[1628404],1610612752.0,NYK,,,,,,,Left Corner 3,24+ Left,,,Hart,J. Hart,,,,,544.0,10.0,10.0,0.0,,,,,,,,,,
546,PT04M29.00S,2024-12-06T02:42:53.3Z,4,REGULAR,3pt,Jump Shot,[],1628969,25.04927726675427,82.1078431372549,1610612752,115,91,2024-12-06T02:42:56Z,5310000,False,-161.0,183.0,1,left,MISS M. Bridges 24' 3PT,[1628969],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Left Center,,,Bridges,M. Bridges,24.34,Missed,,,,,,,,,,,,,,,,
547,PT04M27.00S,2024-12-06T02:42:55.3Z,4,REGULAR,rebound,defensive,[],1641733,,,1610612766,115,91,2024-12-06T02:42:56Z,5320000,False,,,0,,N. Smith Jr. REBOUND (Off:0 Def:3),[1641733],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,,,Smith Jr.,N. Smith Jr.,,,,,546.0,3.0,3.0,0.0,,,,,,,,,,
548,PT04M19.00S,2024-12-06T02:43:03.4Z,4,REGULAR,3pt,Jump Shot,[],203552,94.82588699080158,96.81372549019608,1610612766,115,94,2024-12-06T02:43:06Z,5330000,False,234.0,-4.0,1,right,S. Curry 3PT  (14 PTS) (V. Micić 11 AST),"[203552, 203995]",1610612766.0,CHA,,,,,,,Right Corner 3,24+ Right,,,Curry,S. Curry,23.41,Made,,,,,,,14.0,V. Micić,203995.0,11.0,,,,,,
550,PT03M52.00S,2024-12-06T02:43:30.7Z,4,REGULAR,3pt,Jump Shot,[],1628969,26.49474375821288,79.41176470588235,1610612752,115,94,2024-12-06T02:43:35Z,5350000,False,-147.0,197.0,1,left,MISS M. Bridges 24' 3PT,[1628969],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Left Center,,,Bridges,M. Bridges,24.55,Missed,,,,,,,,,,,,,,,,
551,PT03M51.00S,2024-12-06T02:43:31.7Z,4,REGULAR,rebound,defensive,[],1629610,,,1610612766,115,94,2024-12-06T02:44:14Z,5360000,False,,,0,,D. Jeffries REBOUND (Off:0 Def:1),[1629610],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,,,Jeffries,D. Jeffries,,,,,550.0,1.0,1.0,0.0,,,,,,,,,,
552,PT03M34.00S,2024-12-06T02:43:48.3Z,4,REGULAR,2pt,Jump Shot,[],203552,74.72076215505913,25.98039215686275,1610612766,115,96,2024-12-06T02:43:53Z,5370000,False,-120.0,185.0,1,right,S. Curry 22' step back Jump Shot (16 PTS) (V. Micić 12 AST),"[203552, 203995]",1610612766.0,CHA,step back,,,,,,Mid-Range,16-24 Left Center,,,Curry,S. Curry,22.06,Made,,,,,,,16.0,V. Micić,203995.0,12.0,,,,,,
554,PT03M08.00S,2024-12-06T02:44:13.7Z,4,REGULAR,3pt,Jump Shot,[],1628969,28.465834428383708,18.137254901960784,1610612752,118,96,2024-12-06T02:44:17Z,5390000,False,159.0,215.0,1,left,M. Bridges 26' 3PT  (19 PTS) (M. McBride 6 AST),"[1628969, 1630540]",1610612752.0,NYK,,,,,,,Above the Break 3,24+ Right Center,,,Bridges,M. Bridges,26.77,Made,,,,,,,19.0,M. McBride,1630540.0,6.0,,,,,,
556,PT02M52.00S,2024-12-06T02:44:31.9Z,4,REGULAR,3pt,Jump Shot,[],203552,74.98357424441524,15.441176470588236,1610612766,118,96,2024-12-06T03:11:32Z,5410000,False,-173.0,183.0,1,right,MISS S. Curry 25' floating 3PT,[203552],1610612766.0,CHA,floating,,,,,,Above the Break 3,24+ Left Center,,,Curry,S. Curry,25.15,Missed,,,,,,,,,,,,,,,,
557,PT02M50.00S,2024-12-06T02:44:33.9Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,118,96,2024-12-06T02:45:26Z,5420000,False,,,0,,K. Towns REBOUND (Off:3 Def:13),[1626157],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Left Center,,,Towns,K. Towns,,,,,556.0,16.0,13.0,3.0,,,,,,,,,,
558,PT02M47.00S,2024-12-06T02:44:36.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628384,5.995400788436268,48.03921568627451,1610612752,120,96,2024-12-06T02:44:40Z,5430000,False,10.0,4.0,1,left,O. Anunoby running DUNK (25 PTS) (K. Towns 2 AST),"[1628384, 1626157]",1610612752.0,NYK,running,,,,,,Restricted Area,0-8 Center,,,Anunoby,O. Anunoby,1.05,Made,,,,,,,25.0,K. Towns,1626157.0,2.0,,,,,,
560,PT02M26.00S,2024-12-06T02:44:57.2Z,4,REGULAR,3pt,Jump Shot,[],1629610,67.62483574244416,61.029411764705884,1610612766,120,96,2024-12-06T02:45:50Z,5450000,False,55.0,252.0,1,right,MISS D. Jeffries 25' 3PT,[1629610],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Center,,,Jeffries,D. Jeffries,25.78,Missed,,,,,,,,,,,,,,,,
561,PT02M23.00S,2024-12-06T02:45:00.2Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612752,120,96,2024-12-06T02:45:01Z,5460000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:5),[1628384],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Center,,,Anunoby,O. Anunoby,,,,,560.0,6.0,5.0,1.0,,,,,,,,,,
562,PT02M05.00S,2024-12-06T02:45:18.1Z,4,REGULAR,3pt,Jump Shot,[],1630540,31.488173455978973,55.63725490196079,1610612752,123,96,2024-12-06T02:45:21Z,5470000,False,-28.0,243.0,1,left,M. McBride 24' 3PT pullup (10 PTS),[1630540],1610612752.0,NYK,pullup,,,,,,Above the Break 3,24+ Center,,,McBride,M. McBride,24.51,Made,,,,,,,10.0,,,,,,,,,
563,PT01M49.00S,2024-12-06T02:45:33.9Z,4,REGULAR,3pt,Jump Shot,[],1641733,70.25295663600527,30.637254901960787,1610612766,123,99,2024-12-06T02:45:37Z,5480000,False,-97.0,227.0,1,right,N. Smith Jr. 24' 3PT pullup (6 PTS),[1641733],1610612766.0,CHA,pullup,,,,,,Above the Break 3,24+ Left Center,,,Smith Jr.,N. Smith Jr.,24.69,Made,,,,,,,6.0,,,,,,,,,
564,PT01M30.00S,2024-12-06T02:45:58.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631217,,,1610612752,123,99,2024-12-06T02:46:14Z,5490000,False,,,0,,M. Diabaté shooting personal FOUL (3 PF) (Towns 2 FT),"[1631217, 1626157]",1610612766.0,CHA,shooting,,,,,,In The Paint (Non-RA),0-8 Center,1162.0,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,3.0,0.0,Towns,1626157.0
566,PT01M30.00S,2024-12-06T02:46:17.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,123,99,2024-12-06T02:46:17Z,5510000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT01M30.00S,2024-12-06T02:46:17.5Z,4,REGULAR,substitution,out,[],1630540,,,1610612752,123,99,2024-12-06T02:49:09Z,5520000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,,,,,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,
568,PT01M30.00S,2024-12-06T02:46:17.5Z,4,REGULAR,substitution,out,[],1628404,,,1610612752,123,99,2024-12-06T02:49:09Z,5530000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,,,,,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,
569,PT01M30.00S,2024-12-06T02:46:17.5Z,4,REGULAR,substitution,out,[],1628969,,,1610612752,123,99,2024-12-06T02:49:09Z,5540000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,,,,,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,
570,PT01M30.00S,2024-12-06T02:46:17.5Z,4,REGULAR,substitution,out,[],1628384,,,1610612752,123,99,2024-12-06T02:49:09Z,5550000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,,,,,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,
571,PT01M30.00S,2024-12-06T02:46:17.5Z,4,REGULAR,substitution,out,[],203995,,,1610612752,123,99,2024-12-06T02:49:09Z,5560000,False,,,0,,SUB out: V. Micić,[203995],1610612766.0,CHA,,,,,,,,,,,Micić,V. Micić,,,,,,,,,,,,,,,,,,
572,PT01M30.00S,2024-12-06T02:46:17.5Z,4,REGULAR,substitution,in,[],1642278,,,1610612752,123,99,2024-12-06T02:49:09Z,5570000,False,,,0,,SUB in: T. Kolek,[1642278],1610612752.0,NYK,,,,,,,,,,,Kolek,T. Kolek,,,,,,,,,,,,,,,,,,
573,PT01M30.00S,2024-12-06T02:46:17.5Z,4,REGULAR,substitution,in,[],1631210,,,1610612752,123,99,2024-12-06T02:49:09Z,5580000,False,,,0,,SUB in: J. Toppin,[1631210],1610612752.0,NYK,,,,,,,,,,,Toppin,J. Toppin,,,,,,,,,,,,,,,,,,
574,PT01M30.00S,2024-12-06T02:46:17.5Z,4,REGULAR,substitution,in,[],1630346,,,1610612752,123,99,2024-12-06T02:49:09Z,5590000,False,,,0,,SUB in: M. Ryan,[1630346],1610612752.0,NYK,,,,,,,,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,
575,PT01M30.00S,2024-12-06T02:46:17.5Z,4,REGULAR,substitution,in,[],1630173,,,1610612752,123,99,2024-12-06T02:49:09Z,5600000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,,,,,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,
576,PT01M30.00S,2024-12-06T02:46:17.5Z,4,REGULAR,substitution,in,[],1642354,,,1610612752,123,99,2024-12-06T02:49:09Z,5610000,False,,,0,,SUB in: K. Simpson,[1642354],1610612766.0,CHA,,,,,,,,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,
577,PT01M30.00S,2024-12-06T02:49:21.0Z,4,REGULAR,freethrow,1 of 2,[],1626157,,,1610612752,124,99,2024-12-06T02:49:21Z,5620000,False,,,0,,K. Towns Free Throw 1 of 2 (26 PTS),[1626157],1610612752.0,NYK,,,,,,,,,,,Towns,K. Towns,,Made,,,,,,,26.0,,,,,,,,,
578,PT01M30.00S,2024-12-06T02:49:40.1Z,4,REGULAR,freethrow,2 of 2,[],1626157,,,1610612752,125,99,2024-12-06T02:49:40Z,5630000,False,,,0,,K. Towns Free Throw 2 of 2 (27 PTS),[1626157],1610612752.0,NYK,,,,,,,,,,,Towns,K. Towns,,Made,,,,,,,27.0,,,,,,,,,
579,PT01M28.00S,2024-12-06T02:49:44.5Z,4,REGULAR,foul,personal,[],1626157,,,1610612766,125,99,2024-12-06T02:50:04Z,5640000,False,,,0,,K. Towns take personal FOUL (4 PF),"[1626157, 1642354]",1610612752.0,NYK,take,,,,,,Mid-Range,8-16 Left,201246.0,,Towns,K. Towns,,,,,,,,,,,,,,,4.0,0.0,Simpson,1642354.0
580,PT01M28.00S,2024-12-06T02:49:44.6Z,4,REGULAR,substitution,out,[],1626157,,,1610612766,125,99,2024-12-06T02:49:48Z,5650000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,,,,,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,
581,PT01M28.00S,2024-12-06T02:49:44.6Z,4,REGULAR,substitution,in,[],1630574,,,1610612766,125,99,2024-12-06T02:49:48Z,5660000,False,,,0,,SUB in: A. Hukporti,[1630574],1610612752.0,NYK,,,,,,,,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,
583,PT01M13.00S,2024-12-06T02:50:13.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203552,80.3712220762155,54.90196078431373,1610612766,125,101,2024-12-06T02:50:16Z,5670000,False,25.0,132.0,1,right,S. Curry 13' pullup Jump Shot (18 PTS),[203552],1610612766.0,CHA,pullup,,,,,,In The Paint (Non-RA),8-16 Center,,,Curry,S. Curry,13.43,Made,,,,,,,18.0,,,,,,,,,
584,PT01M00.00S,2024-12-06T02:50:29.3Z,4,REGULAR,3pt,Jump Shot,[],1630173,6.1268068331143235,3.9215686274509802,1610612752,125,101,2024-12-06T02:50:33Z,5680000,False,230.0,5.0,1,left,MISS P. Achiuwa 3PT,[1630173],1610612752.0,NYK,,,,,,,Right Corner 3,24+ Right,,,Achiuwa,P. Achiuwa,23.05,Missed,,,,,,,,,,,,,,,,
585,PT00M58.90S,2024-12-06T02:50:30.4Z,4,REGULAR,rebound,defensive,[],1631217,,,1610612766,125,101,2024-12-06T02:50:51Z,5690000,False,,,0,,M. Diabaté REBOUND (Off:1 Def:2),[1631217],1610612766.0,CHA,,,,,,,Right Corner 3,24+ Right,,,Diabaté,M. Diabaté,,,,,584.0,3.0,2.0,1.0,,,,,,,,,,
586,PT00M45.20S,2024-12-06T02:50:45.0Z,4,REGULAR,3pt,Jump Shot,[],1641733,72.61826544021025,19.852941176470587,1610612766,125,101,2024-12-06T02:51:17Z,5700000,False,-151.0,205.0,1,right,MISS N. Smith Jr. 25' step back 3PT,[1641733],1610612766.0,CHA,step back,,,,,,Above the Break 3,24+ Left Center,,,Smith Jr.,N. Smith Jr.,25.44,Missed,,,,,,,,,,,,,,,,
587,PT00M42.70S,2024-12-06T02:50:47.5Z,4,REGULAR,rebound,defensive,[],1630574,,,1610612752,125,101,2024-12-06T02:50:48Z,5710000,False,,,0,,A. Hukporti REBOUND (Off:0 Def:1),[1630574],1610612752.0,NYK,,,,,,,Above the Break 3,24+ Left Center,,,Hukporti,A. Hukporti,,,,,586.0,1.0,1.0,0.0,,,,,,,,,,
588,PT00M28.50S,2024-12-06T02:51:01.9Z,4,REGULAR,2pt,Jump Shot,[],1630346,20.581471747700395,49.26470588235294,1610612752,125,101,2024-12-06T02:51:06Z,5720000,False,4.0,141.0,1,left,MISS M. Ryan 14' driving floating Shot,[1630346],1610612752.0,NYK,driving floating,,,,,,Mid-Range,8-16 Center,,,Ryan,M. Ryan,14.1,Missed,,,,,,,,,,,,,,,,
589,PT00M27.60S,2024-12-06T02:51:02.8Z,4,REGULAR,rebound,offensive,[],1630173,,,1610612752,125,101,2024-12-06T02:52:23Z,5730000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:2),[1630173],1610612752.0,NYK,,,,,,,Mid-Range,8-16 Center,,,Achiuwa,P. Achiuwa,,,,,588.0,3.0,2.0,1.0,,,,,,,,,,
590,PT00M26.80S,2024-12-06T02:51:05.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,6.258212877792378,47.794117647058826,1610612752,125,101,2024-12-06T02:52:29Z,5740000,False,11.0,6.0,1,left,MISS P. Achiuwa putback Layup,[1630173],1610612752.0,NYK,putback,,,,,,Restricted Area,0-8 Center,,,Achiuwa,P. Achiuwa,1.27,Missed,,,,,,,,,,,,,,,,
591,PT00M25.80S,2024-12-06T02:51:06.4Z,4,REGULAR,rebound,offensive,[],1630173,,,1610612752,125,101,2024-12-06T02:52:29Z,5750000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:2),[1630173],1610612752.0,NYK,,,,,,,Restricted Area,0-8 Center,,,Achiuwa,P. Achiuwa,,,,,590.0,4.0,2.0,2.0,,,,,,,,,,
592,PT00M24.80S,2024-12-06T02:51:08.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630173,5.590000152587891,50.0,1610612752,125,101,2024-12-06T02:52:35Z,5760000,False,0.0,0.0,1,left,MISS P. Achiuwa tip Layup,[1630173],1610612752.0,NYK,tip,,,,,,Restricted Area,0-8 Center,,,Achiuwa,P. Achiuwa,0.0,Missed,,,,,,,,,,,,,,,,
593,PT00M23.80S,2024-12-06T02:51:09.3Z,4,REGULAR,rebound,defensive,[],1642354,,,1610612766,125,101,2024-12-06T02:52:35Z,5770000,False,,,0,,K. Simpson REBOUND (Off:1 Def:1),[1642354],1610612766.0,CHA,,,,,,,Restricted Area,0-8 Center,,,Simpson,K. Simpson,,,,,592.0,2.0,1.0,1.0,,,,,,,,,,
594,PT00M00.20S,2024-12-06T02:51:32.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612766,125,101,2024-12-06T02:51:55Z,5780000,False,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,1162.0,,,,,,,,,,,,,,,,,,,,,
595,PT00M00.00S,2024-12-06T02:51:57.6Z,4,REGULAR,period,end,[],0,,,1610612752,125,101,2024-12-06T02:51:57Z,5790000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT00M00.00S,2024-12-06T02:52:01.6Z,4,REGULAR,game,end,[],0,,,0,125,101,2024-12-06T02:52:01Z,5800000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
