actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,playerName,playerNameI,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
512,PT07M50.00S,2025-03-30T23:56:37.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,91,82,2025-03-30T23:56:37Z,5010000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,511.0,,,,,,,,,,,,,,,,,
513,PT07M50.00S,2025-03-30T23:56:37.7Z,4,REGULAR,substitution,out,[],1629011,,,1610612757,91,82,2025-03-30T23:57:09Z,5020000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,
514,PT07M50.00S,2025-03-30T23:56:37.7Z,4,REGULAR,substitution,out,[],1628969,,,1610612757,91,82,2025-03-30T23:57:09Z,5030000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,
515,PT07M50.00S,2025-03-30T23:56:37.7Z,4,REGULAR,substitution,out,[],1629680,,,1610612757,91,82,2025-03-30T23:57:09Z,5040000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,
516,PT07M50.00S,2025-03-30T23:56:37.7Z,4,REGULAR,substitution,in,[],1628384,,,1610612757,91,82,2025-03-30T23:57:09Z,5050000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,
517,PT07M50.00S,2025-03-30T23:56:37.7Z,4,REGULAR,substitution,in,[],1630173,,,1610612757,91,82,2025-03-30T23:57:09Z,5060000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,
518,PT07M50.00S,2025-03-30T23:56:37.7Z,4,REGULAR,substitution,in,[],1631101,,,1610612757,91,82,2025-03-30T23:57:09Z,5070000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,
519,PT07M50.00S,2025-03-30T23:57:10.8Z,4,REGULAR,freethrow,2 of 2,[],1629014,,,1610612757,91,83,2025-03-30T23:57:10Z,5080000,False,,,0,,A. Simons Free Throw 2 of 2 (11 PTS),[1629014],1610612757.0,POR,,,,,,,,Simons,A. Simons,,,,Made,,,,,11.0,,,,,,,,,,,,,
520,PT07M38.00S,2025-03-30T23:57:25.7Z,4,REGULAR,2pt,Jump Shot,[],1628384,79.31997371879106,50.245098039215684,1610612752,91,83,2025-03-30T23:57:30Z,5090000,False,1.0,142.0,1,right,MISS O. Anunoby 14' pullup Shot,[1628384],1610612752.0,NYK,pullup,,,,,,,Anunoby,O. Anunoby,Mid-Range,8-16 Center,14.19,Missed,,,,,,,,,,,,,,,,,,
521,PT07M37.00S,2025-03-30T23:57:26.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,91,83,2025-03-30T23:57:30Z,5100000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Mid-Range,8-16 Center,,,520.0,,,,,,,,,,,,,,,,,
523,PT07M23.00S,2025-03-30T23:57:50.3Z,4,REGULAR,3pt,Jump Shot,[],1630166,4.28712220762155,96.07843137254902,1610612757,91,83,2025-03-30T23:57:56Z,5120000,False,-230.0,-12.0,1,left,MISS D. Avdija 3PT,[1630166],1610612757.0,POR,,,,,,,,Avdija,D. Avdija,Left Corner 3,24+ Left,23.07,Missed,,,,,,,,,,,,,,,,,,
524,PT07M21.00S,2025-03-30T23:57:52.3Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612752,91,83,2025-03-30T23:57:56Z,5130000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:2),[1630173],1610612752.0,NYK,,,,,,,,Achiuwa,P. Achiuwa,Left Corner 3,24+ Left,,,523.0,2.0,2.0,0.0,,,,,,,,,,,,,,
525,PT07M13.00S,2025-03-30T23:58:02.3Z,4,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612752,91,83,2025-03-30T23:58:19Z,5140000,False,,,0,,D. Avdija shooting personal FOUL (3 PF) (Hart 2 FT),"[1630166, 1628404]",1610612757.0,POR,shooting,,,,,,202037.0,Avdija,D. Avdija,Restricted Area,0-8 Center,,,,,,,,,,,3.0,0.0,Hart,1628404.0,,,,,,
527,PT07M13.00S,2025-03-30T23:58:44.1Z,4,REGULAR,freethrow,1 of 2,[],1628404,,,1610612752,92,83,2025-03-30T23:59:10Z,5160000,False,,,0,,J. Hart Free Throw 1 of 2 (10 PTS),[1628404],1610612752.0,NYK,,,,,,,,Hart,J. Hart,,,,Made,,,,,10.0,,,,,,,,,,,,,
528,PT07M13.00S,2025-03-30T23:58:44.2Z,4,REGULAR,substitution,out,[],1642278,,,1610612752,92,83,2025-03-30T23:58:49Z,5170000,False,,,0,,SUB out: T. Kolek,[1642278],1610612752.0,NYK,,,,,,,,Kolek,T. Kolek,,,,,,,,,,,,,,,,,,,,,,
529,PT07M13.00S,2025-03-30T23:58:44.2Z,4,REGULAR,substitution,in,[],1626153,,,1610612752,92,83,2025-03-30T23:58:49Z,5180000,False,,,0,,SUB in: D. Wright,[1626153],1610612752.0,NYK,,,,,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,
530,PT07M13.00S,2025-03-30T23:58:44.1Z,4,REGULAR,freethrow,2 of 2,[],1628404,,,1610612752,92,83,2025-03-30T23:59:10Z,5190000,False,,,0,,MISS J. Hart Free Throw 2 of 2,[1628404],1610612752.0,NYK,,,,,,,,Hart,J. Hart,,,,Missed,,,,,,,,,,,,,,,,,,
531,PT07M10.00S,2025-03-30T23:58:47.1Z,4,REGULAR,rebound,offensive,[],1628404,,,1610612752,92,83,2025-03-30T23:59:10Z,5200000,False,,,0,,J. Hart REBOUND (Off:1 Def:4),[1628404],1610612752.0,NYK,,,,,,,,Hart,J. Hart,,,,,530.0,5.0,4.0,1.0,,,,,,,,,,,,,,
532,PT07M03.00S,2025-03-30T23:59:16.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629013,77.87450722733246,8.57843137254902,1610612752,92,83,2025-03-30T23:59:22Z,5210000,False,-207.0,155.0,1,right,MISS L. Shamet 25' pullup 3PT,[1629013],1610612752.0,NYK,pullup,,,,,,,Shamet,L. Shamet,Above the Break 3,24+ Left Center,25.9,Missed,,,,,,,,,,,,,,,,,,
533,PT07M02.00S,2025-03-30T23:59:17.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,92,83,2025-03-31T00:02:57Z,5220000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,532.0,,,,,,,,,,,,,,,,,
535,PT07M02.00S,2025-03-30T23:59:33.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,92,83,2025-03-31T00:02:57Z,5240000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT07M02.00S,2025-03-30T23:59:35.4Z,4,REGULAR,substitution,out,[],1642270,,,1610612757,92,83,2025-03-31T00:04:01Z,5245000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,
544,PT07M02.00S,2025-03-30T23:59:35.4Z,4,REGULAR,substitution,in,[],1641871,,,1610612757,92,83,2025-03-31T00:04:01Z,5247500,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,
555,PT06M48.00S,2025-03-31T00:01:31.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,9.149145860709593,49.26470588235294,1610612757,92,83,2025-03-31T00:06:49Z,5255000,False,4.0,34.0,1,left,MISS A. Simons driving Layup - blocked,"[1629014, 1626153]",1610612757.0,POR,driving,,,,,,,Simons,A. Simons,Restricted Area,0-8 Center,3.37,Missed,,,,,,,,,,,,,,,,Wright,1626153.0,
556,PT06M48.00S,2025-03-31T00:01:31.4Z,4,REGULAR,block,,[],1626153,,,1610612757,92,83,2025-03-31T00:06:49Z,5257500,False,,,0,,D. Wright BLOCK (2 BLK),[1626153],1610612752.0,NYK,,,,,,,,Wright,D. Wright,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
557,PT06M47.00S,2025-03-31T00:01:32.4Z,4,REGULAR,rebound,defensive,[],1629013,,,1610612752,92,83,2025-03-31T00:06:49Z,5258750,False,,,0,,L. Shamet REBOUND (Off:0 Def:3),[1629013],1610612752.0,NYK,,,,,,,,Shamet,L. Shamet,Restricted Area,0-8 Center,,,555.0,3.0,3.0,0.0,,,,,,,,,,,,,,
539,PT06M43.00S,2025-03-31T00:03:30.9Z,4,REGULAR,turnover,bad pass,[],1630173,,,1610612752,92,83,2025-03-31T00:03:33Z,5280000,False,,,0,,P. Achiuwa bad pass TURNOVER (2 TO),"[1630173, 1631101]",1610612752.0,NYK,,,,,,,,Achiuwa,P. Achiuwa,Mid-Range,8-16 Left,,,,,,,,,,,,,,,2.0,Sharpe,1631101.0,,,
540,PT06M43.00S,2025-03-31T00:03:30.9Z,4,REGULAR,steal,,[],1631101,,,1610612757,92,83,2025-03-31T00:03:32Z,5290000,False,,,0,,S. Sharpe STEAL (2 STL),[1631101],1610612757.0,POR,,,,,,,,Sharpe,S. Sharpe,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
541,PT06M40.00S,2025-03-31T00:03:35.2Z,4,REGULAR,foul,personal,['2freethrow'],1626153,,,1610612757,92,83,2025-03-31T00:03:46Z,5300000,False,,,0,,D. Wright shooting personal FOUL (2 PF) (Simons 2 FT),"[1626153, 1629014]",1610612752.0,NYK,shooting,,,,,,1630886.0,Wright,D. Wright,Restricted Area,0-8 Center,,,,,,,,,,,2.0,0.0,Simons,1629014.0,,,,,,
545,PT06M40.00S,2025-03-31T00:04:06.0Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629014,,,1610612757,92,84,2025-03-31T00:04:29Z,5320000,False,,,0,,A. Simons Free Throw 1 of 2 (12 PTS),[1629014],1610612757.0,POR,,,,,,,,Simons,A. Simons,,,,Made,,,,,12.0,,,,,,,,,,,,,
546,PT06M40.00S,2025-03-31T00:04:06.0Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1629014,,,1610612757,92,85,2025-03-31T00:04:29Z,5330000,False,,,0,,A. Simons Free Throw 2 of 2 (13 PTS),[1629014],1610612757.0,POR,,,,,,,,Simons,A. Simons,,,,Made,,,,,13.0,,,,,,,,,,,,,
547,PT06M23.00S,2025-03-31T00:04:40.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,85.3646517739816,46.568627450980394,1610612752,92,85,2025-03-31T00:08:05Z,5340000,False,-17.0,85.0,1,right,MISS P. Achiuwa 8' driving floating Shot,[1630173],1610612752.0,NYK,driving floating,,,,,,,Achiuwa,P. Achiuwa,In The Paint (Non-RA),8-16 Center,8.68,Missed,,,,,,,,,,,,,,,,,,
548,PT06M22.00S,2025-03-31T00:04:41.0Z,4,REGULAR,rebound,defensive,[],1629014,,,1610612757,92,85,2025-03-31T00:04:46Z,5350000,False,,,0,,A. Simons REBOUND (Off:1 Def:2),[1629014],1610612757.0,POR,,,,,,,,Simons,A. Simons,In The Paint (Non-RA),8-16 Center,,,547.0,3.0,2.0,1.0,,,,,,,,,,,,,,
549,PT06M08.00S,2025-03-31T00:04:55.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,6.1268068331143235,52.20588235294118,1610612757,92,87,2025-03-31T00:04:59Z,5360000,False,-11.0,5.0,1,left,A. Simons driving finger roll Layup (15 PTS),[1629014],1610612757.0,POR,driving finger roll,,,,,,,Simons,A. Simons,Restricted Area,0-8 Center,1.21,Made,,,,,15.0,,,,,,,,,,,,,
550,PT06M02.00S,2025-03-31T00:05:05.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,92,87,2025-03-31T00:05:05Z,5370000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT06M02.00S,2025-03-31T00:06:22.3Z,4,REGULAR,substitution,out,[],1629013,,,1610612752,92,87,2025-03-31T00:06:40Z,5380000,False,,,0,,SUB out: L. Shamet,[1629013],1610612752.0,NYK,,,,,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,
552,PT06M02.00S,2025-03-31T00:06:22.3Z,4,REGULAR,substitution,out,[],1630173,,,1610612752,92,87,2025-03-31T00:06:40Z,5390000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,
553,PT06M02.00S,2025-03-31T00:06:22.3Z,4,REGULAR,substitution,in,[],1626157,,,1610612752,92,87,2025-03-31T00:06:40Z,5400000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,
554,PT06M02.00S,2025-03-31T00:06:22.3Z,4,REGULAR,substitution,in,[],1628969,,,1610612752,92,87,2025-03-31T00:06:40Z,5410000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,
558,PT05M56.00S,2025-03-31T00:06:49.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,86.15308804204993,57.84313725490197,1610612752,94,87,2025-03-31T00:07:01Z,5420000,False,39.0,78.0,1,right,M. Bridges 8' pullup Jump Shot (24 PTS),[1628969],1610612752.0,NYK,pullup,,,,,,,Bridges,M. Bridges,In The Paint (Non-RA),8-16 Center,8.7,Made,,,,,24.0,,,,,,,,,,,,,
559,PT05M39.00S,2025-03-31T00:07:05.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,12.565703022339028,50.0,1610612757,94,87,2025-03-31T00:07:10Z,5430000,False,0.0,66.0,1,left,MISS A. Simons 6' driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,,,,,Simons,A. Simons,In The Paint (Non-RA),0-8 Center,6.56,Missed,,,,,,,,,,,,,,,,,,
560,PT05M36.00S,2025-03-31T00:07:08.5Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,94,87,2025-03-31T00:07:10Z,5440000,False,,,0,,K. Towns REBOUND (Off:3 Def:8),[1626157],1610612752.0,NYK,,,,,,,,Towns,K. Towns,In The Paint (Non-RA),0-8 Center,,,559.0,11.0,8.0,3.0,,,,,,,,,,,,,,
561,PT05M16.00S,2025-03-31T00:07:28.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,82.21090670170827,48.03921568627451,1610612752,96,87,2025-03-31T00:09:29Z,5450000,False,-10.0,115.0,1,right,O. Anunoby 11' turnaround fadeaway Jump Shot (26 PTS) (D. Wright 2 AST),"[1628384, 1626153]",1610612752.0,NYK,turnaround fadeaway,,,,,,,Anunoby,O. Anunoby,In The Paint (Non-RA),8-16 Center,11.51,Made,,,,,26.0,D. Wright,1626153.0,2.0,,,,,,,,,,
563,PT04M59.00S,2025-03-31T00:07:48.0Z,4,REGULAR,foul,personal,[],1628384,,,1610612757,96,87,2025-03-31T00:07:54Z,5470000,False,,,0,,O. Anunoby personal FOUL (2 PF),"[1628384, 1630166]",1610612752.0,NYK,,,,,,,202037.0,Anunoby,O. Anunoby,Mid-Range,16-24 Center,,,,,,,,,,,2.0,0.0,Avdija,1630166.0,,,,,,
565,PT04M53.00S,2025-03-31T00:08:33.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,6.389618922470433,57.59803921568627,1610612757,96,89,2025-03-31T00:08:56Z,5490000,False,-38.0,8.0,1,left,D. Avdija driving floating bank Jump Shot (32 PTS) (S. Sharpe 3 AST),"[1630166, 1631101]",1610612757.0,POR,driving floating bank,,,,,,,Avdija,D. Avdija,Restricted Area,0-8 Center,3.88,Made,,,,,32.0,S. Sharpe,1631101.0,3.0,,,,,,,,,,
567,PT04M53.00S,2025-03-31T00:08:37.2Z,4,REGULAR,foul,personal,['1freethrow'],1628404,,,1610612757,96,89,2025-03-31T00:08:43Z,5510000,False,,,0,,J. Hart shooting personal FOUL (3 PF) (Avdija 1 FT),"[1628404, 1630166]",1610612752.0,NYK,shooting,,,,,,1830.0,Hart,J. Hart,Restricted Area,0-8 Center,,,,,,,,,,,3.0,0.0,Avdija,1630166.0,,,,,,
569,PT04M53.00S,2025-03-31T00:09:05.2Z,4,REGULAR,freethrow,1 of 1,[],1630166,,,1610612757,96,90,2025-03-31T00:09:05Z,5530000,False,,,0,,D. Avdija Free Throw 1 of 1 (33 PTS),[1630166],1610612757.0,POR,,,,,,,,Avdija,D. Avdija,,,,Made,,,,,33.0,,,,,,,,,,,,,
570,PT04M32.00S,2025-03-31T00:09:27.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,94.56307490144546,50.0,1610612752,98,90,2025-03-31T00:09:32Z,5540000,False,0.0,-1.0,1,right,D. Wright reverse Layup (7 PTS) (J. Hart 8 AST),"[1626153, 1628404]",1610612752.0,NYK,reverse,,,,,,,Wright,D. Wright,Restricted Area,0-8 Center,0.14,Made,,,,,7.0,J. Hart,1628404.0,8.0,,,,,,,,,,
572,PT04M14.00S,2025-03-31T00:09:45.9Z,4,REGULAR,2pt,Jump Shot,[],1631101,20.71287779237845,57.84313725490197,1610612757,98,92,2025-03-31T00:09:49Z,5560000,False,-39.0,142.0,1,left,S. Sharpe 14' pullup Jump Shot (22 PTS),[1631101],1610612757.0,POR,pullup,,,,,,,Sharpe,S. Sharpe,Mid-Range,8-16 Center,14.75,Made,,,,,22.0,,,,,,,,,,,,,
573,PT03M44.00S,2025-03-31T00:10:15.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,93.24901445466492,48.77450980392157,1610612752,100,92,2025-03-31T00:10:18Z,5570000,False,-6.0,11.0,1,right,K. Towns Layup (10 PTS) (J. Hart 9 AST),"[1626157, 1628404]",1610612752.0,NYK,,,,,,,,Towns,K. Towns,Restricted Area,0-8 Center,1.26,Made,,,,,10.0,J. Hart,1628404.0,9.0,,,,,,,,,,
575,PT03M25.00S,2025-03-31T00:10:33.9Z,4,REGULAR,3pt,Jump Shot,[],1631101,30.962549277266753,31.862745098039213,1610612757,100,92,2025-03-31T00:10:41Z,5590000,False,91.0,239.0,1,left,MISS S. Sharpe 25' step back 3PT,[1631101],1610612757.0,POR,step back,,,,,,,Sharpe,S. Sharpe,Above the Break 3,24+ Right Center,25.52,Missed,,,,,,,,,,,,,,,,,,
576,PT03M22.00S,2025-03-31T00:10:36.9Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612752,100,92,2025-03-31T00:10:41Z,5600000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:6),[1628384],1610612752.0,NYK,,,,,,,,Anunoby,O. Anunoby,Above the Break 3,24+ Right Center,,,575.0,6.0,6.0,0.0,,,,,,,,,,,,,,
577,PT03M05.00S,2025-03-31T00:10:54.0Z,4,REGULAR,2pt,Jump Shot,[],1626157,96.40275952693824,21.07843137254902,1610612752,100,92,2025-03-31T00:11:20Z,5610000,False,-145.0,-19.0,1,right,MISS K. Towns 14' fadeaway Shot,[1626157],1610612752.0,NYK,fadeaway,,,,,,,Towns,K. Towns,Mid-Range,8-16 Left,14.58,Missed,,,,,,,,,,,,,,,,,,
578,PT03M04.00S,2025-03-31T00:10:55.0Z,4,REGULAR,rebound,offensive,[],1628384,,,1610612752,100,92,2025-03-31T00:10:59Z,5620000,False,,,0,,O. Anunoby REBOUND (Off:1 Def:6),[1628384],1610612752.0,NYK,,,,,,,,Anunoby,O. Anunoby,Mid-Range,8-16 Left,,,577.0,7.0,6.0,1.0,,,,,,,,,,,,,,
579,PT03M03.00S,2025-03-31T00:10:56.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628384,92.85479632063075,48.03921568627451,1610612752,102,92,2025-03-31T00:11:02Z,5630000,False,-10.0,15.0,1,right,O. Anunoby putback DUNK (28 PTS),[1628384],1610612752.0,NYK,putback,,,,,,,Anunoby,O. Anunoby,Restricted Area,0-8 Center,1.77,Made,,,,,28.0,,,,,,,,,,,,,
580,PT02M48.00S,2025-03-31T00:11:11.3Z,4,REGULAR,3pt,Jump Shot,[],1630166,14.799605781865965,4.411764705882353,1610612757,102,92,2025-03-31T00:11:40Z,5640000,False,228.0,87.0,1,left,MISS D. Avdija 24' pullup 3PT,[1630166],1610612757.0,POR,pullup,,,,,,,Avdija,D. Avdija,Right Corner 3,24+ Right,24.38,Missed,,,,,,,,,,,,,,,,,,
581,PT02M46.00S,2025-03-31T00:11:13.3Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,102,92,2025-03-31T00:11:14Z,5650000,False,,,0,,J. Hart REBOUND (Off:1 Def:5),[1628404],1610612752.0,NYK,,,,,,,,Hart,J. Hart,Right Corner 3,24+ Right,,,580.0,6.0,5.0,1.0,,,,,,,,,,,,,,
582,PT02M37.00S,2025-03-31T00:11:25.3Z,4,REGULAR,foul,personal,[],1629014,,,1610612752,102,92,2025-03-31T00:11:33Z,5660000,False,,,0,,A. Simons personal FOUL (1 PF),"[1629014, 1628384]",1610612757.0,POR,,,,,,,1830.0,Simons,A. Simons,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,0.0,Anunoby,1628384.0,,,,,,
584,PT02M37.00S,2025-03-31T00:11:25.4Z,4,REGULAR,substitution,out,[],1641871,,,1610612752,102,92,2025-03-31T00:11:40Z,5680000,False,,,0,,SUB out: D. Reath,[1641871],1610612757.0,POR,,,,,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,
585,PT02M37.00S,2025-03-31T00:11:25.4Z,4,REGULAR,substitution,in,[],1642270,,,1610612752,102,92,2025-03-31T00:11:40Z,5690000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,
586,PT02M23.00S,2025-03-31T00:12:07.9Z,4,REGULAR,2pt,Jump Shot,[],1628404,80.6340341655716,20.34313725490196,1610612752,104,92,2025-03-31T00:12:11Z,5700000,False,-148.0,130.0,1,right,J. Hart 19' pullup Jump Shot (12 PTS),[1628404],1610612752.0,NYK,pullup,,,,,,,Hart,J. Hart,Mid-Range,16-24 Left Center,19.69,Made,,,,,12.0,,,,,,,,,,,,,
587,PT02M12.00S,2025-03-31T00:12:18.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,10.200394218134035,36.76470588235294,1610612757,104,92,2025-03-31T00:12:31Z,5710000,False,66.0,43.0,1,left,MISS A. Simons 7' driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,,,,,Simons,A. Simons,In The Paint (Non-RA),0-8 Center,7.92,Missed,,,,,,,,,,,,,,,,,,
588,PT02M09.00S,2025-03-31T00:12:21.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,104,92,2025-03-31T00:12:31Z,5720000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,587.0,,,,,,,,,,,,,,,,,
590,PT01M53.00S,2025-03-31T00:12:48.2Z,4,REGULAR,2pt,Jump Shot,[],1628969,80.23981603153744,26.47058823529412,1610612752,106,92,2025-03-31T00:13:15Z,5740000,False,-118.0,133.0,1,right,M. Bridges 17' pullup Jump Shot (26 PTS),[1628969],1610612752.0,NYK,pullup,,,,,,,Bridges,M. Bridges,Mid-Range,16-24 Left Center,17.77,Made,,,,,26.0,,,,,,,,,,,,,
591,PT01M44.00S,2025-03-31T00:13:02.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628404,,,1610612757,106,92,2025-03-31T00:13:08Z,5750000,False,,,0,,J. Hart shooting personal FOUL (4 PF) (Sharpe 2 FT),"[1628404, 1631101]",1610612752.0,NYK,shooting,,,,,,1630886.0,Hart,J. Hart,Mid-Range,16-24 Center,,,,,,,,,,,4.0,0.0,Sharpe,1631101.0,,,,,,
593,PT01M44.00S,2025-03-31T00:13:31.2Z,4,REGULAR,freethrow,1 of 2,[],1631101,,,1610612757,106,93,2025-03-31T00:13:57Z,5770000,False,,,0,,S. Sharpe Free Throw 1 of 2 (23 PTS),[1631101],1610612757.0,POR,,,,,,,,Sharpe,S. Sharpe,,,,Made,,,,,23.0,,,,,,,,,,,,,
594,PT01M44.00S,2025-03-31T00:13:31.2Z,4,REGULAR,freethrow,2 of 2,[],1631101,,,1610612757,106,93,2025-03-31T00:13:57Z,5780000,False,,,0,,MISS S. Sharpe Free Throw 2 of 2,[1631101],1610612757.0,POR,,,,,,,,Sharpe,S. Sharpe,,,,Missed,,,,,,,,,,,,,,,,,,
595,PT01M42.00S,2025-03-31T00:13:33.2Z,4,REGULAR,rebound,offensive,[],1631101,,,1610612757,106,93,2025-03-31T00:13:57Z,5790000,False,,,0,,S. Sharpe REBOUND (Off:2 Def:5),[1631101],1610612757.0,POR,,,,,,,,Sharpe,S. Sharpe,,,,,594.0,7.0,5.0,2.0,,,,,,,,,,,,,,
596,PT01M35.00S,2025-03-31T00:14:00.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641739,7.966491458607096,98.52941176470588,1610612757,106,93,2025-03-31T00:14:07Z,5800000,False,-243.0,22.0,1,left,MISS T. Camara 24' 3PT,[1641739],1610612757.0,POR,,,,,,,,Camara,T. Camara,Left Corner 3,24+ Left,24.36,Missed,,,,,,,,,,,,,,,,,,
597,PT01M32.00S,2025-03-31T00:14:03.6Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,106,93,2025-03-31T00:14:07Z,5810000,False,,,0,,J. Hart REBOUND (Off:1 Def:6),[1628404],1610612752.0,NYK,,,,,,,,Hart,J. Hart,Left Corner 3,24+ Left,,,596.0,7.0,6.0,1.0,,,,,,,,,,,,,,
598,PT01M14.00S,2025-03-31T00:14:22.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,94.1688567674113,53.431372549019606,1610612752,108,93,2025-03-31T00:14:27Z,5820000,False,17.0,2.0,1,right,M. Bridges driving finger roll Layup (28 PTS),[1628969],1610612752.0,NYK,driving finger roll,,,,,,,Bridges,M. Bridges,Restricted Area,0-8 Center,1.74,Made,,,,,28.0,,,,,,,,,,,,,
599,PT01M14.00S,2025-03-31T00:14:26.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,108,93,2025-03-31T00:14:26Z,5830000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
