actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
261,PT06M32.00S,2024-04-12T23:57:00.5Z,2,REGULAR,3pt,Jump Shot,[],203954,13.61695137976347,97.30392156862744,1610612755,53,42,2024-04-12T23:57:05Z,2610000,False,-237.0,75.0,1,left,J. Embiid 24' 3PT  (16 PTS) (N. Batum 1 AST),"[203954, 201587]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Left Corner 3,24+ Left,,,,,,Made,,16.0,24.83,N. Batum,201587.0,1.0,,,,,,,,
263,PT06M16.00S,2024-04-12T23:57:17.9Z,2,REGULAR,turnover,out-of-bounds,[],1631094,,,1610612753,53,42,2024-04-12T23:57:24Z,2630000,False,,,0,,P. Banchero bad pass out-of-bounds TURNOVER (1 TO),[1631094],1610612753.0,ORL,bad pass,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,2530.0,,,,,,,,,,,,,,,,,1.0,,
265,PT05M57.00S,2024-04-12T23:57:59.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203954,8.623521681997373,74.50980392156863,1610612755,53,42,2024-04-12T23:58:03Z,2650000,False,-123.0,29.0,1,left,MISS J. Embiid 12' fadeaway Shot,[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,12.58,,,,,,,,,,,
266,PT05M54.00S,2024-04-12T23:58:02.5Z,2,REGULAR,rebound,defensive,[],1628365,,,1610612753,53,42,2024-04-12T23:58:03Z,2660000,False,,,0,,M. Fultz REBOUND (Off:0 Def:2),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Left,,,,,,,265.0,,,,,,2.0,2.0,0.0,,,,,
267,PT05M46.00S,2024-04-12T23:58:10.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,91.67214191852825,43.13725490196079,1610612753,53,42,2024-04-12T23:58:15Z,2670000,False,-34.0,26.0,1,right,MISS P. Banchero driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,4.29,,,,,,,,,,,
268,PT05M46.00S,2024-04-12T23:58:10.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,53,42,2024-04-12T23:58:15Z,2680000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,267.0,,,,,,,,,,,,,
270,PT05M39.00S,2024-04-12T23:58:22.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,8.492115637319317,50.98039215686274,1610612755,53,42,2024-04-12T23:58:25Z,2700000,False,-5.0,27.0,1,left,MISS T. Harris driving floating Shot,[202699],1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.77,,,,,,,,,,,
271,PT05M36.00S,2024-04-12T23:58:25.0Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,53,42,2024-04-12T23:58:25Z,2710000,False,,,0,,P. Banchero REBOUND (Off:0 Def:6),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,270.0,,,,,,6.0,6.0,0.0,,,,,
272,PT05M31.00S,2024-04-12T23:58:36.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626166,,,1610612753,53,42,2024-04-12T23:58:42Z,2720000,False,,,0,,C. Payne personal FOUL (1 PF) (Suggs 2 FT),"[1626166, 1630591]",1610612755.0,PHI,,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,2530.0,1.0,0.0,Suggs,1630591.0,,,,,,,,,,,,,,,
274,PT05M31.00S,2024-04-12T23:59:20.9Z,2,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,53,42,2024-04-12T23:59:51Z,2740000,False,,,0,,MISS J. Suggs Free Throw 1 of 2,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
275,PT05M31.00S,2024-04-12T23:59:20.9Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612753,53,42,2024-04-12T23:59:51Z,2750000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,274.0,,,,,,,,,,,,,
276,PT05M31.00S,2024-04-12T23:59:21.7Z,2,REGULAR,substitution,out,[],1628365,,,1610612753,53,42,2024-04-12T23:59:24Z,2760000,False,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT05M31.00S,2024-04-12T23:59:21.7Z,2,REGULAR,substitution,in,[],203914,,,1610612753,53,42,2024-04-12T23:59:24Z,2770000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT05M31.00S,2024-04-12T23:59:20.9Z,2,REGULAR,freethrow,2 of 2,[],1630591,,,1610612753,53,42,2024-04-12T23:59:51Z,2780000,False,,,0,,MISS J. Suggs Free Throw 2 of 2,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
279,PT05M28.00S,2024-04-12T23:59:23.9Z,2,REGULAR,rebound,offensive,[],1629021,,,1610612753,53,42,2024-04-12T23:59:51Z,2790000,False,,,0,,M. Wagner REBOUND (Off:1 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,278.0,,,,,,2.0,1.0,1.0,,,,,
280,PT05M22.00S,2024-04-12T23:59:55.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631094,86.15308804204993,51.71568627450981,1610612753,53,42,2024-04-13T00:00:02Z,2800000,False,9.0,78.0,1,right,MISS P. Banchero 7' driving finger roll Layup,[1631094],1610612753.0,ORL,driving finger roll,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,7.82,,,,,,,,,,,
282,PT05M19.00S,2024-04-12T23:59:58.3Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,53,42,2024-04-13T00:00:02Z,2820000,False,,,0,,J. Embiid REBOUND (Off:0 Def:8),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,280.0,,,,,,8.0,8.0,0.0,,,,,
283,PT05M18.00S,2024-04-13T00:00:03.2Z,2,REGULAR,turnover,out-of-bounds,[],202699,,,1610612755,53,42,2024-04-13T00:00:08Z,2830000,False,,,0,,T. Harris step out-of-bounds TURNOVER (1 TO),[202699],1610612755.0,PHI,step,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,1628172.0,,,,,,,,,,,,,,,,,1.0,,
284,PT05M07.00S,2024-04-13T00:00:21.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631094,76.95466491458606,9.313725490196079,1610612753,53,45,2024-04-13T00:00:27Z,2840000,False,-203.0,164.0,1,right,P. Banchero 26' 3PT pullup (5 PTS),[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,5.0,26.13,,,,,,,,,,,
285,PT04M49.00S,2024-04-13T00:00:40.7Z,2,REGULAR,turnover,out-of-bounds,[],203954,,,1610612755,53,45,2024-04-13T00:00:47Z,2850000,False,,,0,,J. Embiid bad pass out-of-bounds TURNOVER (2 TO),[203954],1610612755.0,PHI,bad pass,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,1199.0,,,,,,,,,,,,,,,,,2.0,,
286,PT04M39.00S,2024-04-13T00:01:00.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202699,,,1610612753,53,45,2024-04-13T00:01:07Z,2860000,False,,,0,,T. Harris shooting personal FOUL (1 PF) (Banchero 2 FT),"[202699, 1631094]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,1628172.0,1.0,0.0,Banchero,1631094.0,,,,,,,,,,,,,,,
288,PT04M39.00S,2024-04-13T00:01:37.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1631094,,,1610612753,53,46,2024-04-13T00:01:59Z,2880000,False,,,0,,P. Banchero Free Throw 1 of 2 (6 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,Made,,6.0,,,,,,,,,,,,
289,PT04M39.00S,2024-04-13T00:01:37.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1631094,,,1610612753,53,46,2024-04-13T00:01:59Z,2890000,False,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
290,PT04M37.00S,2024-04-13T00:01:39.3Z,2,REGULAR,rebound,defensive,[],201587,,,1610612755,53,46,2024-04-13T00:01:59Z,2900000,False,,,0,,N. Batum REBOUND (Off:1 Def:2),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,289.0,,,,,,3.0,2.0,1.0,,,,,
291,PT04M16.00S,2024-04-13T00:02:19.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202699,5.601182654402102,51.71568627450981,1610612755,55,46,2024-04-13T00:02:50Z,2910000,False,-9.0,0.0,1,left,T. Harris cutting Layup (7 PTS) (J. Embiid 6 AST),"[202699, 203954]",1610612755.0,PHI,cutting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,Made,,7.0,0.86,J. Embiid,203954.0,6.0,,,,,,,,
293,PT04M07.00S,2024-04-13T00:02:28.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,93.38042049934296,50.49019607843137,1610612753,55,48,2024-04-13T00:02:32Z,2930000,False,2.0,10.0,1,right,J. Suggs driving finger roll Layup (9 PTS),[1630591],1610612753.0,ORL,driving finger roll,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,Made,,9.0,1.0,,,,,,,,,,,
294,PT03M59.00S,2024-04-13T00:02:36.5Z,2,REGULAR,3pt,Jump Shot,[],203954,27.94021024967148,16.911764705882355,1610612755,58,48,2024-04-13T00:02:40Z,2940000,False,165.0,210.0,1,left,J. Embiid 26' 3PT pullup (19 PTS),[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,19.0,26.74,,,,,,,,,,,
295,PT03M51.00S,2024-04-13T00:02:48.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202699,,,1610612753,58,48,2024-04-13T00:03:01Z,2950000,False,,,0,,T. Harris shooting personal FOUL (2 PF) (Wagner 2 FT),"[202699, 1630532]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,2530.0,2.0,0.0,Wagner,1630532.0,,,,,,,,,,,,,,,
297,PT03M51.00S,2024-04-13T00:03:22.2Z,2,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,58,49,2024-04-13T00:03:22Z,2970000,False,,,0,,F. Wagner Free Throw 1 of 2 (8 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,Made,,8.0,,,,,,,,,,,,
298,PT03M51.00S,2024-04-13T00:03:23.2Z,2,REGULAR,substitution,out,[],1626166,,,1610612753,58,49,2024-04-13T00:03:29Z,2980000,False,,,0,,SUB out: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT03M51.00S,2024-04-13T00:03:23.2Z,2,REGULAR,substitution,out,[],1629021,,,1610612753,58,49,2024-04-13T00:03:29Z,2990000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M51.00S,2024-04-13T00:03:23.2Z,2,REGULAR,substitution,in,[],1630178,,,1610612753,58,49,2024-04-13T00:03:29Z,3000000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M51.00S,2024-04-13T00:03:23.2Z,2,REGULAR,substitution,in,[],1628371,,,1610612753,58,49,2024-04-13T00:03:29Z,3010000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M51.00S,2024-04-13T00:03:47.6Z,2,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,58,50,2024-04-13T00:03:47Z,3020000,False,,,0,,F. Wagner Free Throw 2 of 2 (9 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,Made,,9.0,,,,,,,,,,,,
303,PT03M35.00S,2024-04-13T00:04:06.8Z,2,REGULAR,3pt,Jump Shot,[],201587,33.722076215505915,50.49019607843137,1610612755,61,50,2024-04-13T00:04:10Z,3030000,False,-2.0,264.0,1,left,N. Batum 26' 3PT  (5 PTS) (J. Embiid 7 AST),"[201587, 203954]",1610612755.0,PHI,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Center,,,,,,Made,,5.0,26.45,J. Embiid,203954.0,7.0,,,,,,,,
305,PT03M23.00S,2024-04-13T00:04:19.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,94.1688567674113,51.71568627450981,1610612753,61,52,2024-04-13T00:04:23Z,3050000,False,9.0,2.0,1,right,F. Wagner driving finger roll Layup (11 PTS),[1630532],1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,Made,,11.0,0.89,,,,,,,,,,,
306,PT03M03.00S,2024-04-13T00:04:39.9Z,2,REGULAR,2pt,Jump Shot,[],203954,10.988830486202366,27.205882352941174,1610612755,61,52,2024-04-13T00:06:40Z,3060000,False,114.0,51.0,1,left,MISS J. Embiid 12' fadeaway Shot,[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,12.48,,,,,,,,,,,
307,PT03M01.00S,2024-04-13T00:04:41.9Z,2,REGULAR,rebound,defensive,[],1631094,,,1610612753,61,52,2024-04-13T00:04:43Z,3070000,False,,,0,,P. Banchero REBOUND (Off:0 Def:7),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,,,,,,,306.0,,,,,,7.0,7.0,0.0,,,,,
308,PT02M59.00S,2024-04-13T00:04:43.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630591,93.38042049934296,51.71568627450981,1610612753,61,54,2024-04-13T00:04:49Z,3080000,False,9.0,10.0,1,right,J. Suggs running finger roll Layup (11 PTS) (P. Banchero 5 AST),"[1630591, 1631094]",1610612753.0,ORL,running finger roll,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,Made,,11.0,1.3,P. Banchero,1631094.0,5.0,,,,,,,,
310,PT02M43.00S,2024-04-13T00:05:02.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,10.200394218134035,43.627450980392155,1610612755,61,54,2024-04-13T00:05:06Z,3100000,False,32.0,43.0,1,left,MISS T. Maxey driving Layup - blocked,"[1630178, 203914]",1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,5.39,,,,,,,Harris,203914.0,,,
311,PT02M43.00S,2024-04-13T00:05:02.2Z,2,REGULAR,block,,[],203914,,,1610612755,61,54,2024-04-13T00:05:04Z,3110000,False,,,0,,G. Harris BLOCK (1 BLK),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
312,PT02M43.00S,2024-04-13T00:05:02.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,61,54,2024-04-13T00:05:06Z,3120000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,310.0,,,,,,,,,,,,,
314,PT02M43.00S,2024-04-13T00:05:16.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,61,54,2024-04-13T00:05:26Z,3140000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT02M21.00S,2024-04-13T00:08:24.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,87.99277266754271,46.568627450980394,1610612753,61,54,2024-04-13T00:08:29Z,3150000,False,-17.0,60.0,1,right,MISS F. Wagner 6' driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,6.28,,,,,,,,,,,
316,PT02M20.00S,2024-04-13T00:08:27.0Z,2,REGULAR,rebound,offensive,[],1630591,,,1610612753,61,54,2024-04-13T00:08:27Z,3160000,False,,,0,,J. Suggs REBOUND (Off:1 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,315.0,,,,,,2.0,1.0,1.0,,,,,
317,PT02M19.00S,2024-04-13T00:08:27.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203914,69.85873850197109,24.264705882352942,1610612753,61,54,2024-04-13T00:08:33Z,3170000,False,-129.0,231.0,1,right,MISS G. Harris 26' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,26.43,,,,,,,,,,,
318,PT02M14.00S,2024-04-13T00:08:32.8Z,2,REGULAR,rebound,offensive,[],1628371,,,1610612753,61,54,2024-04-13T00:08:33Z,3180000,False,,,0,,J. Isaac REBOUND (Off:2 Def:2),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Left Center,,,,,,,317.0,,,,,,4.0,2.0,2.0,,,,,
319,PT02M14.00S,2024-04-13T00:08:32.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628371,94.40999984741211,50.0,1610612753,61,54,2024-04-13T00:08:32Z,3190000,False,0.0,0.0,1,right,MISS J. Isaac tip Layup,[1628371],1610612753.0,ORL,tip,,,Isaac,J. Isaac,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,0.0,,,,,,,,,,,
320,PT02M13.00S,2024-04-13T00:08:32.9Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,61,54,2024-04-13T00:08:32Z,3200000,False,,,0,,J. Embiid REBOUND (Off:0 Def:9),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Left,,,,,,,319.0,,,,,,9.0,9.0,0.0,,,,,
321,PT02M03.00S,2024-04-13T00:08:42.6Z,2,REGULAR,turnover,lost ball,[],203954,,,1610612755,61,54,2024-04-13T00:08:47Z,3210000,False,,,0,,J. Embiid lost ball TURNOVER (3 TO),"[203954, 1628371]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,3.0,Isaac,1628371.0
322,PT02M03.00S,2024-04-13T00:08:42.6Z,2,REGULAR,steal,,[],1628371,,,1610612753,61,54,2024-04-13T00:08:44Z,3220000,False,,,0,,J. Isaac STEAL (1 STL),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
323,PT02M00.00S,2024-04-13T00:08:47.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203954,,,1610612753,61,54,2024-04-13T00:08:54Z,3230000,False,,,0,,J. Embiid shooting personal FOUL (2 PF) (Banchero 2 FT),"[203954, 1631094]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,1628172.0,2.0,0.0,Banchero,1631094.0,,,,,,,,,,,,,,,
325,PT02M00.00S,2024-04-13T00:09:15.6Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631094,,,1610612753,61,55,2024-04-13T00:09:15Z,3250000,False,,,0,,P. Banchero Free Throw 1 of 2 (7 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,Made,,7.0,,,,,,,,,,,,
326,PT02M00.00S,2024-04-13T00:09:33.3Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631094,,,1610612753,61,56,2024-04-13T00:09:33Z,3260000,False,,,0,,P. Banchero Free Throw 2 of 2 (8 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,Made,,8.0,,,,,,,,,,,,
327,PT01M38.00S,2024-04-13T00:09:57.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,9.674770039421814,50.73529411764706,1610612755,63,56,2024-04-13T00:10:02Z,3270000,False,-4.0,38.0,1,left,J. Embiid driving floating Jump Shot (21 PTS),[203954],1610612755.0,PHI,driving floating,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,Made,,21.0,3.86,,,,,,,,,,,
328,PT01M27.00S,2024-04-13T00:10:08.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,92.9862023653088,47.05882352941176,1610612753,63,58,2024-04-13T00:10:14Z,3280000,False,-15.0,13.0,1,right,F. Wagner driving finger roll Layup (13 PTS),[1630532],1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,,,,,,Made,,13.0,1.99,,,,,,,,,,,
329,PT01M15.00S,2024-04-13T00:10:30.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612755,63,58,2024-04-13T00:10:30Z,3290000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT01M15.00S,2024-04-13T00:11:48.2Z,2,REGULAR,substitution,out,[],203954,,,1610612755,63,58,2024-04-13T00:11:51Z,3300000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT01M15.00S,2024-04-13T00:11:48.2Z,2,REGULAR,substitution,in,[],1630194,,,1610612755,63,58,2024-04-13T00:11:51Z,3310000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT01M15.00S,2024-04-13T00:12:10.3Z,2,REGULAR,turnover,5-second-violation,['team'],0,,,1610612755,63,58,2024-04-13T00:12:17Z,3320000,False,,,0,,PHI 5-second-violation Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,1199.0,,,,,,,,,,,,,,,,,,,
333,PT01M04.00S,2024-04-13T00:12:30.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631094,92.32917214191852,48.03921568627451,1610612753,63,58,2024-04-13T00:12:35Z,3330000,False,-10.0,20.0,1,right,MISS P. Banchero driving Layup - blocked,"[1631094, 202699]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.19,,,,,,,Harris,202699.0,,,
334,PT01M04.00S,2024-04-13T00:12:30.1Z,2,REGULAR,block,,[],202699,,,1610612753,63,58,2024-04-13T00:12:32Z,3340000,False,,,0,,T. Harris BLOCK (1 BLK),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
335,PT01M01.00S,2024-04-13T00:12:33.1Z,2,REGULAR,rebound,offensive,[],1631094,,,1610612753,63,58,2024-04-13T00:15:05Z,3350000,False,,,0,,P. Banchero REBOUND (Off:1 Def:7),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,333.0,,,,,,8.0,7.0,1.0,,,,,
336,PT00M59.90S,2024-04-13T00:12:34.8Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203914,95.3515111695138,4.166666666666666,1610612753,63,61,2024-04-13T00:12:38Z,3360000,False,-229.0,-9.0,1,right,G. Harris 3PT  (3 PTS) (F. Wagner 1 AST),"[203914, 1630532]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Left Corner 3,24+ Left,,,,,,Made,,3.0,22.94,F. Wagner,1630532.0,1.0,,,,,,,,
338,PT00M47.40S,2024-04-13T00:12:50.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200768,11.777266754270697,50.49019607843137,1610612755,65,61,2024-04-13T00:12:53Z,3380000,False,-2.0,58.0,1,left,K. Lowry driving floating Jump Shot (2 PTS) (T. Maxey 2 AST),"[200768, 1630178]",1610612755.0,PHI,driving floating,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,2.0,5.83,T. Maxey,1630178.0,2.0,,,,,,,,
340,PT00M38.20S,2024-04-13T00:13:05.9Z,2,REGULAR,turnover,out-of-bounds,[],1628371,,,1610612753,65,61,2024-04-13T00:13:11Z,3400000,False,,,0,,J. Isaac step out-of-bounds TURNOVER (1 TO),[1628371],1610612753.0,ORL,step,,,Isaac,J. Isaac,,,,,Mid-Range,16-24 Left,1628172.0,,,,,,,,,,,,,,,,,1.0,,
341,PT00M30.60S,2024-04-13T00:13:24.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630178,18.873193166885677,22.794117647058822,1610612755,65,61,2024-04-13T00:13:28Z,3410000,False,136.0,125.0,1,left,MISS T. Maxey 18' pullup Shot,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,18.47,,,,,,,,,,,
342,PT00M27.90S,2024-04-13T00:13:27.3Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,65,61,2024-04-13T00:13:28Z,3420000,False,,,0,,J. Suggs REBOUND (Off:1 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Right Center,,,,,,,341.0,,,,,,3.0,2.0,1.0,,,,,
343,PT00M09.00S,2024-04-13T00:13:46.7Z,2,REGULAR,3pt,Jump Shot,[],1628371,73.80091984231275,13.970588235294118,1610612753,65,61,2024-04-13T00:20:29Z,3430000,False,-180.0,194.0,1,right,MISS J. Isaac 26' 3PT,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,26.46,,,,,,,,,,,
