actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
525,PT10M49.00S,2024-02-08T02:30:47.1Z,4,REGULAR,3pt,Jump Shot,[],1626162,70.74572930354796,77.20588235294117,1610612755,68,94,2024-02-08T02:30:53Z,5140000,False,136.0,222.0,1,right,MISS K. Oubre Jr. 26' 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,26.08,Missed,,,,,,,,,,,,,,,,,
526,PT10M47.00S,2024-02-08T02:30:49.1Z,4,REGULAR,rebound,defensive,[],1630228,,,1610612744,68,94,2024-02-08T02:30:53Z,5150000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:5),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,525.0,6.0,5.0,1.0,,,,
527,PT10M36.00S,2024-02-08T02:30:59.5Z,4,REGULAR,2pt,Jump Shot,[],202691,25.936268068331145,29.90196078431373,1610612744,68,96,2024-02-08T02:31:04Z,5160000,False,100.0,191.0,1,left,K. Thompson 21' pullup Jump Shot (15 PTS) (J. Kuminga 5 AST),"[202691, 1630228]",1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right Center,,21.61,Made,15.0,J. Kuminga,1630228.0,5.0,,,,,,,,,,,,,
529,PT10M26.00S,2024-02-08T02:31:13.3Z,4,REGULAR,foul,personal,[],1626172,,,1610612755,68,96,2024-02-08T02:31:19Z,5180000,False,,,0,,K. Looney personal FOUL (3 PF),"[1626172, 1630194]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,204059.0,3.0,0.0,Reed,1630194.0,,,,,,,,
531,PT10M26.00S,2024-02-08T02:31:20.1Z,4,REGULAR,substitution,out,[],1630178,,,1610612755,68,96,2024-02-08T02:31:28Z,5200000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT10M26.00S,2024-02-08T02:31:20.1Z,4,REGULAR,substitution,in,[],1630531,,,1610612755,68,96,2024-02-08T02:31:28Z,5210000,False,,,0,,SUB in: J. Springer,[1630531],1610612755.0,PHI,,,,Springer,J. Springer,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT10M14.00S,2024-02-08T02:31:47.5Z,4,REGULAR,3pt,Jump Shot,[],201976,70.08869908015768,72.54901960784314,1610612755,71,96,2024-02-08T02:31:52Z,5220000,False,113.0,229.0,1,right,P. Beverley 25' 3PT  (13 PTS) (J. Springer 1 AST),"[201976, 1630531]",1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,,25.5,Made,13.0,J. Springer,1630531.0,1.0,,,,,,,,,,,,,
535,PT10M02.00S,2024-02-08T02:31:59.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,6.619579500657039,49.50980392156863,1610612744,71,98,2024-02-08T02:32:06Z,5240000,False,2.0,10.0,1,left,J. Kuminga driving DUNK (18 PTS) (B. Podziemski 5 AST),"[1630228, 1641764]",1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,1.0,Made,18.0,B. Podziemski,1641764.0,5.0,,,,,,,,,,,,,
537,PT10M02.00S,2024-02-08T02:32:03.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,71,98,2024-02-08T02:32:04Z,5260000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT10M02.00S,2024-02-08T02:34:18.1Z,4,REGULAR,substitution,out,[],202699,,,1610612755,71,98,2024-02-08T02:35:06Z,5270000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT10M02.00S,2024-02-08T02:34:18.1Z,4,REGULAR,substitution,out,[],201976,,,1610612755,71,98,2024-02-08T02:35:06Z,5280000,False,,,0,,SUB out: P. Beverley,[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT10M02.00S,2024-02-08T02:34:18.1Z,4,REGULAR,substitution,out,[],1630531,,,1610612755,71,98,2024-02-08T02:35:06Z,5290000,False,,,0,,SUB out: J. Springer,[1630531],1610612755.0,PHI,,,,Springer,J. Springer,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT10M02.00S,2024-02-08T02:34:18.1Z,4,REGULAR,substitution,in,[],1641741,,,1610612755,71,98,2024-02-08T02:35:06Z,5300000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT10M02.00S,2024-02-08T02:34:18.1Z,4,REGULAR,substitution,in,[],1630231,,,1610612755,71,98,2024-02-08T02:35:06Z,5310000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT10M02.00S,2024-02-08T02:34:18.1Z,4,REGULAR,substitution,in,[],1631173,,,1610612755,71,98,2024-02-08T02:35:06Z,5320000,False,,,0,,SUB in: T. Smith,[1631173],1610612755.0,PHI,,,,Smith,T. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT09M49.00S,2024-02-08T02:35:39.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631173,86.38304862023654,43.38235294117647,1610612755,71,98,2024-02-08T02:35:45Z,5330000,False,-33.0,75.0,1,right,MISS T. Smith 8' driving floating Shot,[1631173],1610612755.0,PHI,driving floating,,,Smith,T. Smith,,,,,In The Paint (Non-RA),8-16 Center,,8.24,Missed,,,,,,,,,,,,,,,,,
545,PT09M46.00S,2024-02-08T02:35:42.5Z,4,REGULAR,rebound,defensive,[],202691,,,1610612744,71,98,2024-02-08T02:35:45Z,5340000,False,,,0,,K. Thompson REBOUND (Off:1 Def:2),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,544.0,3.0,2.0,1.0,,,,
546,PT09M43.00S,2024-02-08T02:35:45.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],202691,29.61563731931669,24.75490196078431,1610612744,71,101,2024-02-08T02:35:57Z,5350000,False,126.0,226.0,1,left,K. Thompson 25' 3PT running pullup (18 PTS),[202691],1610612744.0,GSW,running pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,25.88,Made,18.0,,,,,,,,,,,,,,,,
547,PT09M25.00S,2024-02-08T02:36:03.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,91.90210249671485,47.79411764705882,1610612755,73,101,2024-02-08T02:36:10Z,5360000,False,-11.0,24.0,1,right,K. Oubre Jr. driving floating Jump Shot (6 PTS),[1626162],1610612755.0,PHI,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,2.6,Made,6.0,,,,,,,,,,,,,,,,
549,PT09M13.00S,2024-02-08T02:36:15.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,8.196452036793687,48.28431372549019,1610612744,73,101,2024-02-08T02:36:20Z,5380000,False,9.0,25.0,1,left,MISS K. Looney cutting DUNK - blocked,"[1626172, 1626162]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,2.6,Missed,,,,,,,,,,,,,,Oubre Jr.,1626162.0,,
571,PT09M13.00S,2024-02-08T02:36:15.8Z,4,REGULAR,block,,[],1626162,,,1610612744,73,101,2024-02-08T02:39:46Z,5385000,False,,,0,,K. Oubre Jr. BLOCK (1 BLK),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
550,PT09M10.00S,2024-02-08T02:36:18.8Z,4,REGULAR,rebound,offensive,[],1641764,,,1610612744,73,101,2024-02-08T02:39:46Z,5390000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:3),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,549.0,4.0,3.0,1.0,,,,
551,PT09M08.00S,2024-02-08T02:36:20.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631311,20.811432325886997,93.38235294117646,1610612744,73,101,2024-02-08T02:36:26Z,5400000,False,-217.0,143.0,1,left,MISS L. Quinones 25' 3PT,[1631311],1610612744.0,GSW,,,,Quinones,L. Quinones,,,,,Above the Break 3,24+ Left Center,,25.99,Missed,,,,,,,,,,,,,,,,,
552,PT09M03.00S,2024-02-08T02:36:25.1Z,4,REGULAR,rebound,defensive,[],1630231,,,1610612755,73,101,2024-02-08T02:36:26Z,5410000,False,,,0,,K. Martin REBOUND (Off:0 Def:2),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,551.0,2.0,2.0,0.0,,,,
555,PT09M03.00S,2024-02-08T02:36:40.3Z,4,REGULAR,foul,personal,['2freethrow'],202691,,,1610612755,73,101,2024-02-08T02:36:47Z,5440000,False,,,0,,K. Thompson shooting personal FOUL (1 PF) (Council IV 2 FT),"[202691, 1641741]",1610612744.0,GSW,shooting,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1201.0,1.0,0.0,Council IV,1641741.0,,,,,,,,
557,PT09M03.00S,2024-02-08T02:36:51.0Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1641741,,,1610612755,74,101,2024-02-08T02:36:51Z,5460000,False,,,0,,R. Council IV Free Throw 1 of 2 (1 PTS),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,
558,PT09M03.00S,2024-02-08T02:36:58.1Z,4,REGULAR,substitution,out,[],1630228,,,1610612755,74,101,2024-02-08T02:37:04Z,5470000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT09M03.00S,2024-02-08T02:36:58.1Z,4,REGULAR,substitution,in,[],1630541,,,1610612755,74,101,2024-02-08T02:37:04Z,5480000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT09M03.00S,2024-02-08T02:37:14.2Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1641741,,,1610612755,75,101,2024-02-08T02:37:14Z,5490000,False,,,0,,R. Council IV Free Throw 2 of 2 (2 PTS),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,
561,PT08M47.00S,2024-02-08T02:37:31.8Z,4,REGULAR,3pt,Jump Shot,[],1631311,34.8718791064389,52.450980392156865,1610612744,75,104,2024-02-08T02:37:37Z,5500000,False,-12.0,275.0,1,left,L. Quinones 27' 3PT  (10 PTS) (M. Moody 2 AST),"[1631311, 1630541]",1610612744.0,GSW,,,,Quinones,L. Quinones,,,,,Above the Break 3,24+ Center,,27.56,Made,10.0,M. Moody,1630541.0,2.0,,,,,,,,,,,,,
563,PT08M33.00S,2024-02-08T02:37:44.7Z,4,REGULAR,3pt,Jump Shot,[],1631173,65.48948751642575,41.666666666666664,1610612755,75,104,2024-02-08T02:37:50Z,5520000,False,-42.0,272.0,1,right,MISS T. Smith 27' 3PT,[1631173],1610612755.0,PHI,,,,Smith,T. Smith,,,,,Above the Break 3,24+ Center,,27.51,Missed,,,,,,,,,,,,,,,,,
564,PT08M30.00S,2024-02-08T02:37:47.9Z,4,REGULAR,rebound,offensive,[],1630194,,,1610612755,75,104,2024-02-08T02:37:47Z,5530000,False,,,0,,P. Reed REBOUND (Off:3 Def:2),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,563.0,5.0,2.0,3.0,,,,
565,PT08M28.00S,2024-02-08T02:37:50.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626162,92.55913272010513,52.69607843137255,1610612755,77,104,2024-02-08T02:37:54Z,5540000,False,13.0,17.0,1,right,K. Oubre Jr. driving Layup (8 PTS) (P. Reed 3 AST),"[1626162, 1630194]",1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,2.2,Made,8.0,P. Reed,1630194.0,3.0,,,,,,,,,,,,,
567,PT08M18.00S,2024-02-08T02:38:00.0Z,4,REGULAR,turnover,bad pass,[],1631311,,,1610612744,77,104,2024-02-08T02:38:04Z,5560000,False,,,0,,L. Quinones bad pass TURNOVER (2 TO),"[1631311, 1631173]",1610612744.0,GSW,,,,Quinones,L. Quinones,,,,,Above the Break 3,24+ Center,2.0,,,,,,,,,,,,,,,,,,Smith,1631173.0
568,PT08M18.00S,2024-02-08T02:38:00.0Z,4,REGULAR,steal,,[],1631173,,,1610612755,77,104,2024-02-08T02:38:03Z,5570000,False,,,0,,T. Smith STEAL (1 STL),[1631173],1610612755.0,PHI,,,,Smith,T. Smith,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
569,PT08M12.00S,2024-02-08T02:38:05.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631173,94.13600525624179,49.50980392156863,1610612755,79,104,2024-02-08T02:38:11Z,5580000,False,-2.0,3.0,1,right,T. Smith running DUNK (2 PTS),[1631173],1610612755.0,PHI,running,,,Smith,T. Smith,,,,,Restricted Area,0-8 Center,,0.36,Made,2.0,,,,,,,,,,,,,,,,
570,PT08M02.00S,2024-02-08T02:38:22.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,79,104,2024-02-08T02:38:22Z,5590000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT08M02.00S,2024-02-08T02:40:58.2Z,4,REGULAR,substitution,out,[],1626172,,,1610612744,79,104,2024-02-08T02:41:02Z,5600000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT08M02.00S,2024-02-08T02:40:58.2Z,4,REGULAR,substitution,out,[],202691,,,1610612744,79,104,2024-02-08T02:41:02Z,5610000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT08M02.00S,2024-02-08T02:40:58.2Z,4,REGULAR,substitution,in,[],1630611,,,1610612744,79,104,2024-02-08T02:41:02Z,5620000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT08M02.00S,2024-02-08T02:40:58.2Z,4,REGULAR,substitution,in,[],203967,,,1610612744,79,104,2024-02-08T02:41:02Z,5630000,False,,,0,,SUB in: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M49.00S,2024-02-08T02:41:59.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612744,79,104,2024-02-08T02:42:06Z,5650000,False,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,204059.0,,,,,,,,,,,,
578,PT07M37.00S,2024-02-08T02:42:23.1Z,4,REGULAR,foul,personal,[],1631311,,,1610612755,79,104,2024-02-08T02:42:32Z,5660000,False,,,0,,L. Quinones personal FOUL (3 PF),"[1631311, 1626162]",1610612744.0,GSW,,,,Quinones,L. Quinones,,,,,Mid-Range,16-24 Center,,,,,,,,1201.0,3.0,0.0,Oubre Jr.,1626162.0,,,,,,,,
580,PT07M31.00S,2024-02-08T02:42:43.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626162,69.03745072273324,72.05882352941177,1610612755,82,104,2024-02-08T02:42:48Z,5680000,False,110.0,239.0,1,right,K. Oubre Jr. 26' 3PT  (11 PTS) (T. Smith 1 AST),"[1626162, 1631173]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,26.28,Made,11.0,T. Smith,1631173.0,1.0,,,,,,,,,,,,,
582,PT07M22.00S,2024-02-08T02:42:52.7Z,4,REGULAR,3pt,Jump Shot,[],1631311,33.6892247043364,76.47058823529412,1610612744,82,104,2024-02-08T02:42:58Z,5700000,False,-132.0,264.0,1,left,MISS L. Quinones 29' 3PT,[1631311],1610612744.0,GSW,,,,Quinones,L. Quinones,,,,,Above the Break 3,24+ Left Center,,29.55,Missed,,,,,,,,,,,,,,,,,
583,PT07M20.00S,2024-02-08T02:42:54.7Z,4,REGULAR,rebound,defensive,[],1630194,,,1610612755,82,104,2024-02-08T02:42:58Z,5710000,False,,,0,,P. Reed REBOUND (Off:3 Def:3),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,582.0,6.0,3.0,3.0,,,,
584,PT07M20.00S,2024-02-08T02:42:58.2Z,4,REGULAR,foul,personal,[],1630611,,,1610612755,82,104,2024-02-08T02:43:16Z,5720000,False,,,0,,G. Santos personal FOUL (1 PF),"[1630611, 1630194]",1610612744.0,GSW,,,,Santos,G. Santos,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,204059.0,1.0,0.0,Reed,1630194.0,,,,,,,,
586,PT07M10.00S,2024-02-08T02:43:21.5Z,4,REGULAR,3pt,Jump Shot,[],1626162,68.11760840998686,63.23529411764706,1610612755,82,104,2024-02-08T02:43:27Z,5740000,False,66.0,247.0,1,right,MISS K. Oubre Jr. 25' pullup 3PT,[1626162],1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,25.59,Missed,,,,,,,,,,,,,,,,,
587,PT07M06.00S,2024-02-08T02:43:24.5Z,4,REGULAR,rebound,offensive,[],1630194,,,1610612755,82,104,2024-02-08T02:43:24Z,5750000,False,,,0,,P. Reed REBOUND (Off:4 Def:3),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,586.0,7.0,3.0,4.0,,,,
588,PT06M58.00S,2024-02-08T02:43:32.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631173,70.61432325886992,26.470588235294116,1610612755,85,104,2024-02-08T02:43:37Z,5760000,False,-118.0,224.0,1,right,T. Smith 25' 3PT  (5 PTS) (P. Reed 4 AST),"[1631173, 1630194]",1610612755.0,PHI,,,,Smith,T. Smith,,,,,Above the Break 3,24+ Left Center,,25.27,Made,5.0,P. Reed,1630194.0,4.0,,,,,,,,,,,,,
590,PT06M38.00S,2024-02-08T02:43:52.4Z,4,REGULAR,3pt,Jump Shot,[],1630541,35.134691195795014,32.1078431372549,1610612744,85,104,2024-02-08T02:43:57Z,5780000,False,89.0,278.0,1,left,MISS M. Moody 29' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Center,,29.19,Missed,,,,,,,,,,,,,,,,,
591,PT06M35.00S,2024-02-08T02:43:55.4Z,4,REGULAR,rebound,defensive,[],1630194,,,1610612755,85,104,2024-02-08T02:43:57Z,5790000,False,,,0,,P. Reed REBOUND (Off:4 Def:4),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,590.0,8.0,4.0,4.0,,,,
592,PT06M30.00S,2024-02-08T02:44:01.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631173,94.66162943495401,53.67647058823529,1610612755,85,104,2024-02-08T02:44:07Z,5800000,False,18.0,-2.0,1,right,MISS T. Smith running finger roll Layup - blocked,"[1631173, 1630541]",1610612755.0,PHI,running finger roll,,,Smith,T. Smith,,,,,Restricted Area,0-8 Center,,1.85,Missed,,,,,,,,,,,,,,Moody,1630541.0,,
593,PT06M30.00S,2024-02-08T02:44:01.0Z,4,REGULAR,block,,[],1630541,,,1610612755,85,104,2024-02-08T02:44:03Z,5810000,False,,,0,,M. Moody BLOCK (2 BLK),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
594,PT06M27.00S,2024-02-08T02:44:04.0Z,4,REGULAR,rebound,defensive,[],1641764,,,1610612744,85,104,2024-02-08T02:44:07Z,5820000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:4),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,592.0,5.0,4.0,1.0,,,,
595,PT06M24.00S,2024-02-08T02:44:06.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630611,30.929697766097235,25.980392156862735,1610612744,85,104,2024-02-08T02:44:14Z,5830000,False,120.0,238.0,1,left,MISS G. Santos 26' running 3PT,[1630611],1610612744.0,GSW,running,,,Santos,G. Santos,,,,,Above the Break 3,24+ Right Center,,26.68,Missed,,,,,,,,,,,,,,,,,
596,PT06M21.00S,2024-02-08T02:44:09.7Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612755,85,104,2024-02-08T02:44:14Z,5840000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,595.0,3.0,2.0,1.0,,,,
597,PT06M15.00S,2024-02-08T02:44:15.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630231,91.77069645203679,51.470588235294116,1610612755,85,104,2024-02-08T02:46:36Z,5850000,False,7.0,25.0,1,right,MISS K. Martin running finger roll Layup,[1630231],1610612755.0,PHI,running finger roll,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,2.6,Missed,,,,,,,,,,,,,,,,,
598,PT06M13.00S,2024-02-08T02:44:17.3Z,4,REGULAR,rebound,defensive,[],1630611,,,1610612744,85,104,2024-02-08T02:44:20Z,5860000,False,,,0,,G. Santos REBOUND (Off:0 Def:1),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,597.0,1.0,1.0,0.0,,,,
599,PT06M06.00S,2024-02-08T02:44:25.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203967,8.327858081471746,51.96078431372549,1610612744,85,106,2024-02-08T02:44:29Z,5870000,False,-10.0,26.0,1,left,D. Saric Layup (5 PTS) (L. Quinones 4 AST),"[203967, 1631311]",1610612744.0,GSW,,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,,2.76,Made,5.0,L. Quinones,1631311.0,4.0,,,,,,,,,,,,,
601,PT05M52.00S,2024-02-08T02:44:38.5Z,4,REGULAR,3pt,Jump Shot,[],1631173,69.03745072273324,75.73529411764706,1610612755,85,106,2024-02-08T02:44:43Z,5890000,False,129.0,239.0,1,right,MISS T. Smith 27' 3PT,[1631173],1610612755.0,PHI,,,,Smith,T. Smith,,,,,Above the Break 3,24+ Right Center,,27.1,Missed,,,,,,,,,,,,,,,,,
602,PT05M49.00S,2024-02-08T02:44:41.5Z,4,REGULAR,rebound,defensive,[],1630541,,,1610612744,85,106,2024-02-08T02:44:43Z,5900000,False,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,601.0,1.0,1.0,0.0,,,,
603,PT05M37.00S,2024-02-08T02:44:54.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,6.8823915900131425,53.18627450980392,1610612744,85,106,2024-02-08T02:45:01Z,5910000,False,-16.0,12.0,1,left,MISS B. Podziemski cutting Layup,[1641764],1610612744.0,GSW,cutting,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,2.0,Missed,,,,,,,,,,,,,,,,,
604,PT05M35.00S,2024-02-08T02:44:56.0Z,4,REGULAR,rebound,defensive,[],1631173,,,1610612755,85,106,2024-02-08T02:45:01Z,5920000,False,,,0,,T. Smith REBOUND (Off:0 Def:1),[1631173],1610612755.0,PHI,,,,Smith,T. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,603.0,1.0,1.0,0.0,,,,
605,PT05M27.00S,2024-02-08T02:45:03.7Z,4,REGULAR,3pt,Jump Shot,[],1641741,68.24901445466492,68.87254901960785,1610612755,85,106,2024-02-08T02:45:09Z,5930000,False,94.0,246.0,1,right,MISS R. Council IV 26' 3PT,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Right Center,,26.35,Missed,,,,,,,,,,,,,,,,,
606,PT05M24.00S,2024-02-08T02:45:06.7Z,4,REGULAR,rebound,defensive,[],203967,,,1610612744,85,106,2024-02-08T02:45:09Z,5940000,False,,,0,,D. Saric REBOUND (Off:0 Def:2),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,605.0,2.0,2.0,0.0,,,,
607,PT05M17.00S,2024-02-08T02:45:14.1Z,4,REGULAR,turnover,lost ball,[],203967,,,1610612744,85,106,2024-02-08T02:45:17Z,5950000,False,,,0,,D. Saric lost ball TURNOVER (2 TO),"[203967, 1630194]",1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Left Center,2.0,,,,,,,,,,,,,,,,,,Reed,1630194.0
608,PT05M17.00S,2024-02-08T02:45:14.1Z,4,REGULAR,steal,,[],1630194,,,1610612755,85,106,2024-02-08T02:45:16Z,5960000,False,,,0,,P. Reed STEAL (2 STL),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
609,PT05M14.00S,2024-02-08T02:45:17.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641741,94.3988173455979,49.26470588235294,1610612755,87,106,2024-02-08T02:45:26Z,5970000,False,-4.0,0.0,1,right,R. Council IV running DUNK (4 PTS),[1641741],1610612755.0,PHI,running,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,0.37,Made,4.0,,,,,,,,,,,,,,,,
611,PT05M13.00S,2024-02-08T02:45:32.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,87,106,2024-02-08T02:45:32Z,5990000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
