actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
256,PT03M52.00S,2024-02-23T00:55:17.7Z,2,REGULAR,freethrow,2 of 2,[],202711,,,1610612752,39,54,2024-02-23T00:55:44Z,2520000,False,,,0,,MISS B. Bogdanovic Free Throw 2 of 2,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
257,PT03M49.00S,2024-02-23T00:55:20.7Z,2,REGULAR,rebound,defensive,[],1630231,,,1610612755,39,54,2024-02-23T00:55:44Z,2530000,False,,,0,,K. Martin REBOUND (Off:0 Def:1),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,256.0,1.0,1.0,0.0,,,,,
258,PT03M43.00S,2024-02-23T00:55:48.5Z,2,REGULAR,turnover,bad pass,[],1626166,,,1610612755,39,54,2024-02-23T00:55:53Z,2540000,False,,,0,,C. Payne bad pass TURNOVER (1 TO),"[1626166, 1628978]",1610612755.0,PHI,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,1.0,DiVincenzo,1628978.0,,,,,,,,,,,,,,,,,
259,PT03M43.00S,2024-02-23T00:55:48.5Z,2,REGULAR,steal,,[],1628978,,,1610612752,39,54,2024-02-23T00:55:51Z,2550000,False,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
260,PT03M39.00S,2024-02-23T00:55:52.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628978,92.9862023653088,50.245098039215684,1610612752,39,56,2024-02-23T00:56:03Z,2560000,False,1.0,13.0,1,right,D. DiVincenzo running DUNK (5 PTS),[1628978],1610612752.0,NYK,running,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,1.35,Made,5.0,,,,,,,,,,,,,,
261,PT03M30.00S,2024-02-23T00:56:02.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,7.966491458607096,42.40196078431372,1610612755,41,56,2024-02-23T00:56:12Z,2570000,False,38.0,22.0,1,left,C. Payne driving floating bank Jump Shot (2 PTS),[1626166],1610612755.0,PHI,driving floating bank,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,,,,4.41,Made,2.0,,,,,,,,,,,,,,
262,PT03M16.00S,2024-02-23T00:56:17.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630194,,,1610612752,41,56,2024-02-23T00:56:35Z,2580000,False,,,0,,P. Reed personal FOUL (2 PF) (Brunson 2 FT),"[1630194, 1628973]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,Above the Break 3,24+ Left Center,,,,,,,2003.0,2.0,0.0,Brunson,1628973.0,,,,,,,,,
264,PT03M16.00S,2024-02-23T00:56:53.2Z,2,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,41,57,2024-02-23T00:56:53Z,2600000,False,,,0,,J. Brunson Free Throw 1 of 2 (8 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
265,PT03M16.00S,2024-02-23T00:56:57.7Z,2,REGULAR,substitution,out,[],1630194,,,1610612752,41,57,2024-02-23T00:57:01Z,2610000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT03M16.00S,2024-02-23T00:56:57.7Z,2,REGULAR,substitution,in,[],1641741,,,1610612752,41,57,2024-02-23T00:57:01Z,2620000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT03M16.00S,2024-02-23T00:57:07.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,41,57,2024-02-23T00:57:07Z,2630000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT03M16.00S,2024-02-23T00:58:54.3Z,2,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,41,58,2024-02-23T00:58:54Z,2640000,False,,,0,,J. Brunson Free Throw 2 of 2 (9 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
270,PT02M56.00S,2024-02-23T00:59:18.4Z,2,REGULAR,3pt,Jump Shot,[],1630178,29.25427069645204,79.90196078431373,1610612755,41,58,2024-02-23T00:59:30Z,2650000,False,-150.0,222.0,1,left,MISS T. Maxey 26' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,26.81,Missed,,,,,,,,,,,,,,,
271,PT02M52.00S,2024-02-23T00:59:22.4Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612752,41,58,2024-02-23T00:59:24Z,2660000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,270.0,2.0,2.0,0.0,,,,,
272,PT02M34.00S,2024-02-23T00:59:40.9Z,2,REGULAR,3pt,Jump Shot,[],202711,95.0886990801577,97.05882352941177,1610612752,41,61,2024-02-23T00:59:45Z,2670000,False,235.0,-6.0,1,right,B. Bogdanovic 3PT  (13 PTS) (D. DiVincenzo 2 AST),"[202711, 1628978]",1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,,,,23.54,Made,13.0,,,,,,,,,,,,D. DiVincenzo,1628978.0,2.0
274,PT02M28.00S,2024-02-23T00:59:50.5Z,2,REGULAR,turnover,out-of-bounds,[],1626162,,,1610612755,41,61,2024-02-23T01:00:00Z,2690000,False,,,0,,K. Oubre Jr. step out-of-bounds TURNOVER (1 TO),[1626162],1610612755.0,PHI,step,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,1.0,,,,,,203593.0,,,,,,,,,,,,,
275,PT02M13.00S,2024-02-23T01:00:14.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202711,79.31997371879106,8.088235294117647,1610612752,41,64,2024-02-23T01:00:18Z,2700000,False,-210.0,142.0,1,right,B. Bogdanovic 25' 3PT  (16 PTS) (J. Hart 3 AST),"[202711, 1628404]",1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,,,,25.31,Made,16.0,,,,,,,,,,,,J. Hart,1628404.0,3.0
277,PT02M01.00S,2024-02-23T01:00:26.8Z,2,REGULAR,2pt,Jump Shot,[],1626162,20.97568988173456,52.94117647058824,1610612755,41,64,2024-02-23T01:00:34Z,2720000,False,-15.0,145.0,1,left,MISS K. Oubre Jr. 14' pullup Shot,[1626162],1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Center,,,,14.54,Missed,,,,,,,,,,,,,,,
278,PT01M56.00S,2024-02-23T01:00:31.8Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612752,41,64,2024-02-23T01:00:34Z,2730000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:6),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,277.0,8.0,6.0,2.0,,,,,
279,PT01M53.00S,2024-02-23T01:00:35.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628404,92.72339027595268,56.61764705882353,1610612752,41,64,2024-02-23T01:07:09Z,2740000,False,33.0,16.0,1,right,MISS J. Hart running Layup - blocked,"[1628404, 1630231]",1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,3.67,Missed,,,,,,,,,,,Martin,1630231.0,,,
280,PT01M53.00S,2024-02-23T01:00:35.7Z,2,REGULAR,block,,[],1630231,,,1610612752,41,64,2024-02-23T01:00:39Z,2750000,False,,,0,,K. Martin BLOCK (1 BLK),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
281,PT01M52.00S,2024-02-23T01:00:36.7Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,41,64,2024-02-23T01:07:09Z,2760000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,279.0,1.0,1.0,0.0,,,,,
316,PT01M50.00S,2024-02-23T01:00:39.1Z,2,REGULAR,turnover,bad pass,[],1626162,,,1610612755,41,64,2024-02-23T01:07:19Z,2765000,False,,,0,,K. Oubre Jr. bad pass TURNOVER (2 TO),"[1626162, 202711]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,2.0,Bogdanovic,202711.0,,,,,,,,,,,,,,,,,
317,PT01M50.00S,2024-02-23T01:00:39.1Z,2,REGULAR,steal,,[],202711,,,1610612752,41,64,2024-02-23T01:06:27Z,2767500,False,,,0,,B. Bogdanovic STEAL (2 STL),[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
282,PT01M44.00S,2024-02-23T01:00:42.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,74.19513797634691,84.80392156862744,1610612752,41,64,2024-02-23T01:06:27Z,2770000,False,174.0,190.0,1,right,MISS D. DiVincenzo 25' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,25.77,Missed,,,,,,,,,,,,,,,
283,PT01M38.00S,2024-02-23T01:00:48.5Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,41,64,2024-02-23T01:00:48Z,2780000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,282.0,2.0,2.0,0.0,,,,,
284,PT01M30.00S,2024-02-23T01:00:57.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,5.995400788436268,43.627450980392155,1610612755,41,64,2024-02-23T01:01:04Z,2790000,False,32.0,4.0,1,left,MISS C. Payne driving Layup,[1626166],1610612755.0,PHI,driving,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,,,,3.21,Missed,,,,,,,,,,,,,,,
285,PT01M28.00S,2024-02-23T01:00:59.5Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,41,64,2024-02-23T01:01:04Z,2800000,False,,,0,,J. Hart REBOUND (Off:1 Def:6),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,284.0,7.0,6.0,1.0,,,,,
286,PT01M24.00S,2024-02-23T01:01:03.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202711,96.00854139290408,3.9215686274509802,1610612752,41,67,2024-02-23T01:01:11Z,2810000,False,-230.0,-15.0,1,right,B. Bogdanovic 3PT running (19 PTS) (D. DiVincenzo 3 AST),"[202711, 1628978]",1610612752.0,NYK,running,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,,,,23.09,Made,19.0,,,,,,,,,,,,D. DiVincenzo,1628978.0,3.0
288,PT01M02.00S,2024-02-23T01:01:25.6Z,2,REGULAR,3pt,Jump Shot,[],1626162,28.991458607095925,75.49019607843137,1610612755,41,67,2024-02-23T01:01:45Z,2830000,False,-127.0,220.0,1,left,MISS K. Oubre Jr. 25' pullup 3PT,[1626162],1610612755.0,PHI,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,25.43,Missed,,,,,,,,,,,,,,,
289,PT00M59.10S,2024-02-23T01:01:28.5Z,2,REGULAR,rebound,offensive,[],1641741,,,1610612755,41,67,2024-02-23T01:01:33Z,2840000,False,,,0,,R. Council IV REBOUND (Off:1 Def:0),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,288.0,1.0,0.0,1.0,,,,,
290,PT00M59.10S,2024-02-23T01:01:33.4Z,2,REGULAR,foul,personal,['2freethrow'],202711,,,1610612755,41,67,2024-02-23T01:01:45Z,2850000,False,,,0,,B. Bogdanovic shooting personal FOUL (1 PF) (Council IV 2 FT),"[202711, 1641741]",1610612752.0,NYK,shooting,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,1.0,0.0,Council IV,1641741.0,,,,,,,,,
292,PT00M59.10S,2024-02-23T01:02:02.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1641741,,,1610612755,41,67,2024-02-23T01:02:02Z,2870000,False,,,0,,MISS R. Council IV Free Throw 1 of 2,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
293,PT00M59.10S,2024-02-23T01:02:02.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,41,67,2024-02-23T01:02:02Z,2880000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,292.0,,,,,,,,
294,PT00M59.10S,2024-02-23T01:02:03.4Z,2,REGULAR,substitution,out,[],1630178,,,1610612755,41,67,2024-02-23T01:02:06Z,2890000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT00M59.10S,2024-02-23T01:02:03.4Z,2,REGULAR,substitution,in,[],1627741,,,1610612755,41,67,2024-02-23T01:02:06Z,2900000,False,,,0,,SUB in: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT00M59.10S,2024-02-23T01:02:25.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1641741,,,1610612755,41,67,2024-02-23T01:02:25Z,2910000,False,,,0,,MISS R. Council IV Free Throw 2 of 2,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
297,PT00M56.80S,2024-02-23T01:02:25.9Z,2,REGULAR,rebound,defensive,[],1630173,,,1610612752,41,67,2024-02-23T01:02:25Z,2920000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:7),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,296.0,9.0,7.0,2.0,,,,,
298,PT00M46.10S,2024-02-23T01:02:38.9Z,2,REGULAR,foul,offensive,[],1628978,,,1610612752,41,67,2024-02-23T01:02:50Z,2930000,False,,,0,,D. DiVincenzo offensive FOUL (1 PF),"[1628978, 1626166]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,,2003.0,1.0,0.0,Payne,1626166.0,,,,,,,,,
300,PT00M46.10S,2024-02-23T01:02:38.9Z,2,REGULAR,turnover,offensive foul,[],1628978,,,1610612752,41,67,2024-02-23T01:02:38Z,2950000,False,,,0,,D. DiVincenzo offensive foul TURNOVER (1 TO),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,2003.0,,,,,,,,,,,,,
301,PT00M35.70S,2024-02-23T01:03:05.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626166,7.046649145860711,54.166666666666664,1610612755,43,67,2024-02-23T01:03:11Z,2960000,False,-21.0,14.0,1,left,C. Payne driving finger roll Layup (4 PTS),[1626166],1610612755.0,PHI,driving finger roll,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,,,,2.49,Made,4.0,,,,,,,,,,,,,,
302,PT00M30.20S,2024-02-23T01:03:14.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630231,,,1610612752,43,67,2024-02-23T01:03:27Z,2970000,False,,,0,,K. Martin shooting personal FOUL (1 PF) (Hart 2 FT),"[1630231, 1628404]",1610612755.0,PHI,shooting,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,1.0,0.0,Hart,1628404.0,,,,,,,,,
304,PT00M30.20S,2024-02-23T01:03:41.5Z,2,REGULAR,freethrow,1 of 2,[],1628404,,,1610612752,43,68,2024-02-23T01:03:41Z,2990000,False,,,0,,J. Hart Free Throw 1 of 2 (12 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
305,PT00M30.20S,2024-02-23T01:03:45.5Z,2,REGULAR,substitution,out,[],1630231,,,1610612752,43,68,2024-02-23T01:03:55Z,3000000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT00M30.20S,2024-02-23T01:03:45.5Z,2,REGULAR,substitution,out,[],1641741,,,1610612752,43,68,2024-02-23T01:03:55Z,3010000,False,,,0,,SUB out: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT00M30.20S,2024-02-23T01:03:45.5Z,2,REGULAR,substitution,in,[],202699,,,1610612752,43,68,2024-02-23T01:03:55Z,3020000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT00M30.20S,2024-02-23T01:03:45.5Z,2,REGULAR,substitution,in,[],1630178,,,1610612752,43,68,2024-02-23T01:03:55Z,3030000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M30.20S,2024-02-23T01:04:14.3Z,2,REGULAR,freethrow,2 of 2,[],1628404,,,1610612752,43,69,2024-02-23T01:04:14Z,3040000,False,,,0,,J. Hart Free Throw 2 of 2 (13 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
310,PT00M14.80S,2024-02-23T01:04:34.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,6.521024967148489,46.81372549019608,1610612755,45,69,2024-02-23T01:04:43Z,3050000,False,16.0,9.0,1,left,C. Payne driving Layup (6 PTS),[1626166],1610612755.0,PHI,driving,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,,,,1.82,Made,6.0,,,,,,,,,,,,,,
311,PT00M14.80S,2024-02-23T01:04:38.6Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630173,,,1610612755,45,69,2024-02-23T01:04:52Z,3060000,False,,,0,,P. Achiuwa shooting personal FOUL (2 PF) (Payne 1 FT),"[1630173, 1626166]",1610612752.0,NYK,shooting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,2.0,0.0,Payne,1626166.0,,,,,,,,,
313,PT00M14.80S,2024-02-23T01:05:02.7Z,2,REGULAR,freethrow,1 of 1,[],1626166,,,1610612755,46,69,2024-02-23T01:05:02Z,3080000,False,,,0,,C. Payne Free Throw 1 of 1 (7 PTS),[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
314,PT00M00.60S,2024-02-23T01:05:19.2Z,2,REGULAR,3pt,Jump Shot,[],1628404,72.48685939553219,82.59803921568627,1610612752,46,69,2024-02-23T01:05:49Z,3090000,False,163.0,206.0,1,right,MISS J. Hart 26' step back 3PT,[1628404],1610612752.0,NYK,step back,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,26.28,Missed,,,,,,,,,,,,,,,
315,PT00M00.60S,2024-02-23T01:05:19.2Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,46,69,2024-02-23T01:05:48Z,3100000,False,,,0,,T. Harris REBOUND (Off:0 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,314.0,1.0,1.0,0.0,,,,,
318,PT00M00.00S,2024-02-23T01:07:40.7Z,2,REGULAR,period,end,[],0,,,1610612755,46,69,2024-02-23T01:07:40Z,3110000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2024-02-23T01:07:47.0Z,3,REGULAR,substitution,out,['startperiod'],1626162,,,1610612755,46,69,2024-02-23T01:20:33Z,3120000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2024-02-23T01:07:47.0Z,3,REGULAR,substitution,out,['startperiod'],1626166,,,1610612755,46,69,2024-02-23T01:20:33Z,3130000,False,,,0,,SUB out: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2024-02-23T01:07:47.0Z,3,REGULAR,substitution,out,['startperiod'],202711,,,1610612755,46,69,2024-02-23T01:20:33Z,3140000,False,,,0,,SUB out: B. Bogdanovic,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2024-02-23T01:07:47.0Z,3,REGULAR,substitution,in,['startperiod'],201587,,,1610612755,46,69,2024-02-23T01:20:33Z,3150000,False,,,0,,SUB in: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2024-02-23T01:07:47.0Z,3,REGULAR,substitution,in,['startperiod'],1630194,,,1610612755,46,69,2024-02-23T01:20:33Z,3160000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2024-02-23T01:07:47.0Z,3,REGULAR,substitution,in,['startperiod'],1628392,,,1610612755,46,69,2024-02-23T01:20:33Z,3170000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2024-02-23T01:20:46.7Z,3,REGULAR,period,start,[],0,,,1610612752,46,69,2024-02-23T01:20:46Z,3180000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT11M36.00S,2024-02-23T01:21:10.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,6.1268068331143235,49.26470588235294,1610612752,46,69,2024-02-23T01:21:19Z,3190000,False,4.0,5.0,1,left,MISS D. DiVincenzo driving Layup,[1628978],1610612752.0,NYK,driving,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,0.63,Missed,,,,,,,,,,,,,,,
327,PT11M32.00S,2024-02-23T01:21:13.4Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,46,69,2024-02-23T01:21:13Z,3200000,False,,,0,,T. Maxey REBOUND (Off:1 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,326.0,3.0,2.0,1.0,,,,,
328,PT11M24.00S,2024-02-23T01:21:21.1Z,3,REGULAR,3pt,Jump Shot,[],1627741,70.77858081471747,16.911764705882355,1610612755,46,69,2024-02-23T01:21:33Z,3210000,False,-165.0,222.0,1,right,MISS B. Hield 27' 3PT,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,27.7,Missed,,,,,,,,,,,,,,,
329,PT11M22.00S,2024-02-23T01:21:23.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,46,69,2024-02-23T01:21:33Z,3220000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,328.0,,,,,,,,
330,PT11M13.00S,2024-02-23T01:21:50.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630178,87.20433639947439,65.68627450980392,1610612755,48,69,2024-02-23T01:21:57Z,3230000,False,78.0,68.0,1,right,T. Maxey 10' pullup Jump Shot (19 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Right,,,,10.37,Made,19.0,,,,,,,,,,,,,,
331,PT10M45.00S,2024-02-23T01:22:17.6Z,3,REGULAR,2pt,Jump Shot,[],1630173,12.040078843626807,17.892156862745097,1610612752,48,69,2024-02-23T01:22:28Z,3240000,False,161.0,61.0,1,left,MISS P. Achiuwa 17' turnaround Shot,[1630173],1610612752.0,NYK,turnaround,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Right,,,,17.16,Missed,,,,,,,,,,,,,,,
333,PT10M45.00S,2024-02-23T01:22:17.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,48,69,2024-02-23T01:22:28Z,3250000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,331.0,,,,,,,,
334,PT10M45.00S,2024-02-23T01:22:22.3Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612752,48,69,2024-02-23T01:23:08Z,3260000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,203593.0,,,,,,,,,,,,,
335,PT10M28.00S,2024-02-23T01:22:55.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202699,87.07293035479631,47.05882352941176,1610612755,48,69,2024-02-23T01:23:01Z,3270000,False,-15.0,69.0,1,right,MISS T. Harris 7' pullup Shot,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,7.05,Missed,,,,,,,,,,,,,,,
336,PT10M28.00S,2024-02-23T01:22:55.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,48,69,2024-02-23T01:23:01Z,3280000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,335.0,,,,,,,,
