actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
534,PT00M49.80S,2026-02-12T03:55:32.7Z,3,REGULAR,freethrow,1 of 1,[],1641713,,,1610612763,90,79,2026-02-12T03:55:32Z,5220000,False,,,0,,G. Jackson Free Throw 1 of 1 (19 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
535,PT00M33.10S,2026-02-12T03:55:51.5Z,3,REGULAR,2pt,Jump Shot,[],203999,27.151773981603156,66.66666666666666,1610612743,90,79,2026-02-12T04:03:05Z,5230000,False,-83.0,203.0,1,left,MISS N. Jokić 21' Jump Shot,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Left Center,21.91,Missed,,,,,,,,,,,,,,,,,,
536,PT00M30.90S,2026-02-12T03:55:53.7Z,3,REGULAR,rebound,defensive,[],1641765,,,1610612763,90,79,2026-02-12T03:55:57Z,5240000,False,,,0,,O. Prosper REBOUND (Off:1 Def:3),[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,535.0,4.0,3.0,1.0,,,,
537,PT00M26.10S,2026-02-12T03:55:59.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642942,90.22667542706965,53.431372549019606,1610612763,90,81,2026-02-12T04:00:48Z,5250000,False,17.0,39.0,1,right,J. Mashack running finger roll Layup (9 PTS) (C. Spencer 8 AST),"[1642942, 1642285]",1610612763.0,MEM,running finger roll,,,Mashack,J. Mashack,,,,,Restricted Area,0-8 Center,4.3,Made,9.0,C. Spencer,1642285.0,8.0,,,,,,,,,,,,,,
539,PT00M05.40S,2026-02-12T03:56:22.7Z,3,REGULAR,3pt,Jump Shot,[],203501,28.728646517739815,19.852941176470587,1610612743,93,81,2026-02-12T03:56:28Z,5270000,False,151.0,218.0,1,left,T. Hardaway Jr. 26' 3PT  (16 PTS) (N. Jokić 10 AST),"[203501, 203999]",1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,26.46,Made,16.0,N. Jokić,203999.0,10.0,,,,,,,,,,,,,,
541,PT00M00.20S,2026-02-12T03:56:34.0Z,3,REGULAR,3pt,Jump Shot,[],1642942,67.36202365308804,65.93137254901961,1610612763,93,81,2026-02-12T03:56:40Z,5290000,False,80.0,254.0,1,right,MISS J. Mashack 26' pullup 3PT,[1642942],1610612763.0,MEM,pullup,,,Mashack,J. Mashack,,,,,Above the Break 3,24+ Center,26.65,Missed,,,,,,,,,,,,,,,,,,
542,PT00M00.10S,2026-02-12T03:56:34.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,93,81,2026-02-12T03:56:40Z,5300000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,541.0,,,,,,,
543,PT00M00.00S,2026-02-12T03:56:44.3Z,3,REGULAR,period,end,[],0,,,1610612763,93,81,2026-02-12T03:56:44Z,5310000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT12M00.00S,2026-02-12T03:58:32.0Z,4,REGULAR,substitution,out,['startperiod'],1631128,,,1610612763,93,81,2026-02-12T03:59:10Z,5320000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT12M00.00S,2026-02-12T03:58:32.0Z,4,REGULAR,substitution,out,['startperiod'],203999,,,1610612763,93,81,2026-02-12T03:59:10Z,5330000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT12M00.00S,2026-02-12T03:58:32.0Z,4,REGULAR,substitution,out,['startperiod'],1641765,,,1610612763,93,81,2026-02-12T03:59:10Z,5340000,False,,,0,,SUB out: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT12M00.00S,2026-02-12T03:58:32.0Z,4,REGULAR,substitution,in,['startperiod'],1631124,,,1610612763,93,81,2026-02-12T03:59:10Z,5350000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT12M00.00S,2026-02-12T03:58:32.0Z,4,REGULAR,substitution,in,['startperiod'],202685,,,1610612763,93,81,2026-02-12T03:59:10Z,5360000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT12M00.00S,2026-02-12T03:58:32.0Z,4,REGULAR,substitution,in,['startperiod'],1642377,,,1610612763,93,81,2026-02-12T03:59:10Z,5370000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT12M00.00S,2026-02-12T03:59:17.1Z,4,REGULAR,period,start,[],0,,,1610612743,93,81,2026-02-12T03:59:17Z,5380000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT11M50.00S,2026-02-12T03:59:26.8Z,4,REGULAR,3pt,Jump Shot,[],203501,28.86005256241787,21.07843137254902,1610612743,93,81,2026-02-12T03:59:31Z,5390000,False,145.0,219.0,1,left,MISS T. Hardaway Jr. 26' 3PT - blocked,"[203501, 1642942]",1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,26.23,Missed,,,,,,,,,,,,,,,,,Mashack,1642942.0
552,PT11M50.00S,2026-02-12T03:59:26.8Z,4,REGULAR,block,,[],1642942,,,1610612743,93,81,2026-02-12T03:59:29Z,5400000,False,,,0,,J. Mashack BLOCK (1 BLK),[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
553,PT11M47.00S,2026-02-12T03:59:29.8Z,4,REGULAR,rebound,defensive,[],1642285,,,1610612763,93,81,2026-02-12T04:03:42Z,5410000,False,,,0,,C. Spencer REBOUND (Off:0 Def:2),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,551.0,2.0,2.0,0.0,,,,
554,PT11M34.00S,2026-02-12T03:59:44.2Z,4,REGULAR,foul,personal,['2freethrow'],1629661,,,1610612763,93,81,2026-02-12T03:59:55Z,5420000,False,,,0,,C. Johnson shooting personal FOUL (3 PF) (Jackson 2 FT),"[1629661, 1641713]",1610612743.0,DEN,shooting,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627962.0,,3.0,0.0,Jackson,1641713.0,,,,,,,,
556,PT11M34.00S,2026-02-12T04:00:18.8Z,4,REGULAR,freethrow,1 of 2,[],1641713,,,1610612763,93,82,2026-02-12T04:00:18Z,5440000,False,,,0,,G. Jackson Free Throw 1 of 2 (20 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
557,PT11M34.00S,2026-02-12T04:00:40.5Z,4,REGULAR,freethrow,2 of 2,[],1641713,,,1610612763,93,83,2026-02-12T04:00:40Z,5450000,False,,,0,,G. Jackson Free Throw 2 of 2 (21 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
558,PT11M21.00S,2026-02-12T04:00:54.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631124,12.565703022339028,39.21568627450981,1610612743,95,83,2026-02-12T04:01:01Z,5460000,False,54.0,66.0,1,left,J. Strawther 8' driving floating Jump Shot (9 PTS) (B. Brown 2 AST),"[1631124, 1628971]",1610612743.0,DEN,driving floating,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),8-16 Right,8.49,Made,9.0,B. Brown,1628971.0,2.0,,,,,,,,,,,,,,
560,PT10M56.00S,2026-02-12T04:01:20.0Z,4,REGULAR,turnover,bad pass,[],1641713,,,1610612763,95,83,2026-02-12T04:01:23Z,5480000,False,,,0,,G. Jackson bad pass TURNOVER (1 TO),"[1641713, 1631124]",1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Mid-Range,16-24 Left Center,,,,,,,,1.0,,,,,,,,,Strawther,1631124.0,,
561,PT10M56.00S,2026-02-12T04:01:20.0Z,4,REGULAR,steal,,[],1631124,,,1610612743,95,83,2026-02-12T04:01:22Z,5490000,False,,,0,,J. Strawther STEAL (1 STL),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
562,PT10M52.00S,2026-02-12T04:01:23.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629661,6.389618922470433,51.225490196078425,1610612743,97,83,2026-02-12T04:01:31Z,5500000,False,-6.0,8.0,1,left,C. Johnson running DUNK (5 PTS) (J. Strawther 1 AST),"[1629661, 1631124]",1610612743.0,DEN,running,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,0.97,Made,5.0,J. Strawther,1631124.0,1.0,,,,,,,,,,,,,,
564,PT10M32.00S,2026-02-12T04:01:48.1Z,4,REGULAR,foul,personal,[],202685,,,1610612763,97,83,2026-02-12T04:02:09Z,5520000,False,,,0,,J. Valančiūnas personal FOUL (1 PF),"[202685, 1643133]",1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627524.0,,1.0,0.0,Lovering,1643133.0,,,,,,,,
566,PT10M22.00S,2026-02-12T04:02:22.3Z,4,REGULAR,3pt,Jump Shot,[],1642377,90.62089356110381,95.83333333333334,1610612763,97,86,2026-02-12T04:02:25Z,5540000,False,229.0,36.0,1,right,J. Wells 3PT  (15 PTS) (C. Spencer 9 AST),"[1642377, 1642285]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Right Corner 3,24+ Right,23.2,Made,15.0,C. Spencer,1642285.0,9.0,,,,,,,,,,,,,,
568,PT10M04.00S,2026-02-12T04:02:40.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631124,14.4053876478318,51.225490196078425,1610612743,99,86,2026-02-12T04:02:45Z,5560000,False,-6.0,83.0,1,left,J. Strawther 8' driving floating Jump Shot (11 PTS),[1631124],1610612743.0,DEN,driving floating,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),8-16 Center,8.31,Made,11.0,,,,,,,,,,,,,,,,,
570,PT09M46.00S,2026-02-12T04:02:57.9Z,4,REGULAR,2pt,Jump Shot,[],1642285,72.48685939553219,70.09803921568627,1610612763,99,86,2026-02-12T04:03:02Z,5580000,False,100.0,206.0,1,right,MISS C. Spencer 22' pullup Shot,[1642285],1610612763.0,MEM,pullup,,,Spencer,C. Spencer,,,,,Mid-Range,16-24 Right Center,22.93,Missed,,,,,,,,,,,,,,,,,,
571,PT09M44.00S,2026-02-12T04:02:59.9Z,4,REGULAR,rebound,defensive,[],202685,,,1610612743,99,86,2026-02-12T04:03:02Z,5590000,False,,,0,,J. Valančiūnas REBOUND (Off:2 Def:3),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,570.0,5.0,3.0,2.0,,,,
572,PT09M33.00S,2026-02-12T04:03:13.8Z,4,REGULAR,foul,personal,[],1642377,,,1610612743,99,86,2026-02-12T04:03:20Z,5600000,False,,,0,,J. Wells personal FOUL (3 PF),"[1642377, 1631124]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Center,,,,,,,1627962.0,,3.0,0.0,Strawther,1631124.0,,,,,,,,
574,PT09M33.00S,2026-02-12T04:03:18.4Z,4,REGULAR,substitution,out,[],1643133,,,1610612743,99,86,2026-02-12T04:03:24Z,5620000,False,,,0,,SUB out: L. Lovering,[1643133],1610612763.0,MEM,,,,Lovering,L. Lovering,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT09M33.00S,2026-02-12T04:03:18.4Z,4,REGULAR,substitution,out,[],1642285,,,1610612743,99,86,2026-02-12T04:03:24Z,5630000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT09M33.00S,2026-02-12T04:03:18.4Z,4,REGULAR,substitution,in,[],203937,,,1610612743,99,86,2026-02-12T04:03:24Z,5640000,False,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT09M33.00S,2026-02-12T04:03:18.4Z,4,REGULAR,substitution,in,[],1629660,,,1610612743,99,86,2026-02-12T04:03:24Z,5650000,False,,,0,,SUB in: T. Jerome,[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT09M33.00S,2026-02-12T04:03:34.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,99,86,2026-02-12T04:03:34Z,5660000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT09M33.00S,2026-02-12T04:06:21.6Z,4,REGULAR,substitution,out,[],1642942,,,1610612743,99,86,2026-02-12T04:06:38Z,5680000,False,,,0,,SUB out: J. Mashack,[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT09M33.00S,2026-02-12T04:06:21.6Z,4,REGULAR,substitution,in,[],203484,,,1610612743,99,86,2026-02-12T04:06:38Z,5690000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT09M25.00S,2026-02-12T04:06:45.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631124,7.30946123521682,41.911764705882355,1610612743,99,86,2026-02-12T04:06:55Z,5700000,False,40.0,16.0,1,left,MISS J. Strawther driving finger roll Layup,[1631124],1610612743.0,DEN,driving finger roll,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),0-8 Center,4.35,Missed,,,,,,,,,,,,,,,,,,
583,PT09M24.00S,2026-02-12T04:06:46.5Z,4,REGULAR,rebound,offensive,[],202685,,,1610612743,99,86,2026-02-12T04:09:34Z,5710000,False,,,0,,J. Valančiūnas REBOUND (Off:3 Def:3),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,582.0,6.0,3.0,3.0,,,,
584,PT09M23.00S,2026-02-12T04:06:48.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202685,5.590000152587891,50.0,1610612743,101,86,2026-02-12T04:09:37Z,5720000,False,0.0,0.0,1,left,J. Valančiūnas tip Layup (9 PTS),[202685],1610612743.0,DEN,tip,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,0.0,Made,9.0,,,,,,,,,,,,,,,,,
585,PT09M17.00S,2026-02-12T04:06:58.8Z,4,REGULAR,foul,personal,[],1631124,,,1610612763,101,86,2026-02-12T04:07:12Z,5730000,False,,,0,,J. Strawther personal FOUL (3 PF),"[1631124, 1642377]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Right Center,,,,,,,200833.0,,3.0,0.0,Wells,1642377.0,,,,,,,,
587,PT09M07.00S,2026-02-12T04:07:28.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,92.19776609724047,56.372549019607845,1610612763,101,86,2026-02-12T04:10:56Z,5750000,False,32.0,21.0,1,right,MISS K. Caldwell-Pope driving floating bank Shot,[203484],1610612763.0,MEM,driving floating bank,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,3.81,Missed,,,,,,,,,,,,,,,,,,
588,PT09M06.00S,2026-02-12T04:07:29.0Z,4,REGULAR,rebound,offensive,[],203937,,,1610612763,101,86,2026-02-12T04:10:56Z,5760000,False,,,0,,K. Anderson REBOUND (Off:2 Def:1),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,587.0,3.0,1.0,2.0,,,,
589,PT09M05.00S,2026-02-12T04:07:30.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203937,94.40999984741211,50.0,1610612763,101,88,2026-02-12T04:11:00Z,5770000,False,0.0,0.0,1,right,K. Anderson tip Layup (6 PTS),[203937],1610612763.0,MEM,tip,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,,,,,,,,,,,,,,,,,
590,PT08M40.00S,2026-02-12T04:07:54.1Z,4,REGULAR,2pt,Jump Shot,[],203501,22.026938239159,33.33333333333333,1610612743,103,88,2026-02-12T04:07:57Z,5780000,False,83.0,155.0,1,left,T. Hardaway Jr. 17' pullup Jump Shot (18 PTS) (J. Strawther 2 AST),"[203501, 1631124]",1610612743.0,DEN,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,16-24 Right Center,17.56,Made,18.0,J. Strawther,1631124.0,2.0,,,,,,,,,,,,,,
592,PT08M31.00S,2026-02-12T04:08:03.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642377,93.24901445466492,50.49019607843137,1610612763,103,90,2026-02-12T04:12:26Z,5800000,False,2.0,11.0,1,right,J. Wells cutting DUNK (17 PTS) (K. Caldwell-Pope 1 AST),"[1642377, 203484]",1610612763.0,MEM,cutting,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,1.13,Made,17.0,K. Caldwell-Pope,203484.0,1.0,,,,,,,,,,,,,,
594,PT08M05.00S,2026-02-12T04:08:28.3Z,4,REGULAR,turnover,lost ball,[],202685,,,1610612743,103,90,2026-02-12T04:08:31Z,5820000,False,,,0,,J. Valančiūnas lost ball TURNOVER (1 TO),"[202685, 203937]",1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,16-24 Center,,,,,,,,1.0,,,,,,,,,Anderson,203937.0,,
595,PT08M05.00S,2026-02-12T04:08:28.3Z,4,REGULAR,steal,,[],203937,,,1610612763,103,90,2026-02-12T04:08:29Z,5830000,False,,,0,,K. Anderson STEAL (1 STL),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
596,PT07M53.00S,2026-02-12T04:08:43.4Z,4,REGULAR,foul,personal,['2freethrow'],202685,,,1610612763,103,90,2026-02-12T04:08:55Z,5840000,False,,,0,,J. Valančiūnas shooting personal FOUL (2 PF) (Jerome 2 FT),"[202685, 1629660]",1610612743.0,DEN,shooting,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,16-24 Center,,,,,,,1627524.0,,2.0,0.0,Jerome,1629660.0,,,,,,,,
598,PT07M53.00S,2026-02-12T04:09:15.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629660,,,1610612763,103,91,2026-02-12T04:09:15Z,5860000,False,,,0,,T. Jerome Free Throw 1 of 2 (15 PTS),[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
599,PT07M53.00S,2026-02-12T04:09:16.8Z,4,REGULAR,substitution,out,[],1641713,,,1610612763,103,91,2026-02-12T04:09:21Z,5870000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT07M53.00S,2026-02-12T04:09:16.8Z,4,REGULAR,substitution,in,[],1641707,,,1610612763,103,91,2026-02-12T04:09:21Z,5880000,False,,,0,,SUB in: T. Hendricks,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT07M53.00S,2026-02-12T04:09:35.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629660,,,1610612763,103,92,2026-02-12T04:09:35Z,5890000,False,,,0,,T. Jerome Free Throw 2 of 2 (16 PTS),[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
602,PT07M29.00S,2026-02-12T04:10:01.9Z,4,REGULAR,2pt,Jump Shot,[],202685,10.33180026281209,27.450980392156865,1610612743,103,92,2026-02-12T04:10:05Z,5900000,False,113.0,45.0,1,left,MISS J. Valančiūnas 12' fadeaway Shot,[202685],1610612743.0,DEN,fadeaway,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Right,12.12,Missed,,,,,,,,,,,,,,,,,,
603,PT07M27.00S,2026-02-12T04:10:03.9Z,4,REGULAR,rebound,defensive,[],203484,,,1610612763,103,92,2026-02-12T04:10:05Z,5910000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,602.0,1.0,1.0,0.0,,,,
604,PT07M25.00S,2026-02-12T04:10:06.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203484,66.96780551905388,62.254901960784316,1610612763,103,95,2026-02-12T04:10:14Z,5920000,False,61.0,258.0,1,right,K. Caldwell-Pope 26' 3PT running pullup (3 PTS),[203484],1610612763.0,MEM,running pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,26.52,Made,3.0,,,,,,,,,,,,,,,,,
605,PT07M23.00S,2026-02-12T04:10:12.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,103,95,2026-02-12T04:10:12Z,5930000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT07M23.00S,2026-02-12T04:12:33.4Z,4,REGULAR,substitution,out,[],203501,,,1610612743,103,95,2026-02-12T04:12:52Z,5940000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT07M23.00S,2026-02-12T04:12:33.4Z,4,REGULAR,substitution,out,[],1629661,,,1610612743,103,95,2026-02-12T04:12:52Z,5950000,False,,,0,,SUB out: C. Johnson,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT07M23.00S,2026-02-12T04:12:33.4Z,4,REGULAR,substitution,in,[],1627750,,,1610612743,103,95,2026-02-12T04:12:52Z,5960000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT07M23.00S,2026-02-12T04:12:33.4Z,4,REGULAR,substitution,in,[],1631128,,,1610612743,103,95,2026-02-12T04:12:52Z,5970000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT07M06.00S,2026-02-12T04:13:18.4Z,4,REGULAR,3pt,Jump Shot,[],1631124,35.167542706964525,64.95098039215686,1610612743,103,95,2026-02-12T04:13:24Z,5980000,False,-75.0,278.0,1,left,MISS J. Strawther 28' 3PT,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Center,28.8,Missed,,,,,,,,,,,,,,,,,,
611,PT07M04.00S,2026-02-12T04:13:20.4Z,4,REGULAR,rebound,defensive,[],203484,,,1610612763,103,95,2026-02-12T04:30:51Z,5990000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:2),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,610.0,2.0,2.0,0.0,,,,
612,PT06M55.00S,2026-02-12T04:13:29.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,90.09526938239159,64.2156862745098,1610612763,103,97,2026-02-12T04:13:40Z,6000000,False,71.0,41.0,1,right,K. Anderson 8' floating Jump Shot (8 PTS) (T. Jerome 5 AST),"[203937, 1629660]",1610612763.0,MEM,floating,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Right,8.19,Made,8.0,T. Jerome,1629660.0,5.0,,,,,,,,,,,,,,
614,PT06M43.00S,2026-02-12T04:13:43.5Z,4,REGULAR,foul,personal,[],1642377,,,1610612743,103,97,2026-02-12T04:13:51Z,6020000,False,,,0,,J. Wells personal FOUL (4 PF),"[1642377, 202685]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Mid-Range,16-24 Right Center,,,,,,,200833.0,,4.0,0.0,Valančiūnas,202685.0,,,,,,,,
616,PT06M30.00S,2026-02-12T04:14:11.4Z,4,REGULAR,2pt,Jump Shot,[],1627750,21.107095926412615,63.48039215686274,1610612743,103,97,2026-02-12T04:14:17Z,6040000,False,-67.0,146.0,1,left,MISS J. Murray 16' fadeaway Shot,[1627750],1610612743.0,DEN,fadeaway,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,16.07,Missed,,,,,,,,,,,,,,,,,,
617,PT06M27.00S,2026-02-12T04:14:14.4Z,4,REGULAR,rebound,defensive,[],1629660,,,1610612763,103,97,2026-02-12T04:14:17Z,6050000,False,,,0,,T. Jerome REBOUND (Off:0 Def:1),[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,616.0,1.0,1.0,0.0,,,,
618,PT06M24.00S,2026-02-12T04:14:17.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629660,67.36202365308804,73.52941176470588,1610612763,103,100,2026-02-12T04:14:24Z,6060000,False,118.0,254.0,1,right,T. Jerome 28' 3PT running pullup (19 PTS),[1629660],1610612763.0,MEM,running pullup,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Right Center,28.02,Made,19.0,,,,,,,,,,,,,,,,,
619,PT06M08.00S,2026-02-12T04:14:36.3Z,4,REGULAR,foul,personal,[],203937,,,1610612743,103,100,2026-02-12T04:14:45Z,6070000,False,,,0,,K. Anderson personal FOUL (5 PF),"[203937, 202685]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Right Center,,,,,,,200833.0,,5.0,0.0,Valančiūnas,202685.0,,,,,,,,
