actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
520,PT06M48.00S,2025-11-08T05:04:55.0Z,4,REGULAR,3pt,Jump Shot,[],1642954,18.610381077529567,6.372549019607843,1610612744,113,85,2025-11-08T05:09:48Z,5140000,False,218.0,122.0,1,left,MISS W. Richard 25' pullup 3PT,[1642954],1610612744.0,GSW,pullup,,,Richard,W. Richard,,,,,Above the Break 3,24+ Right Center,25.01,Missed,,,,,,,,,,,,,,,,,,
521,PT06M45.00S,2025-11-08T05:04:58.3Z,4,REGULAR,rebound,offensive,[],1631218,,,1610612744,113,85,2025-11-08T05:04:58Z,5150000,False,,,0,,T. Jackson-Davis REBOUND (Off:4 Def:1),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Right Center,,,,,,,,520.0,5.0,1.0,4.0,,,,,,,,,
522,PT06M40.00S,2025-11-08T05:05:02.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627741,7.30946123521682,1.4705882352941175,1610612744,113,88,2025-11-08T05:05:08Z,5160000,False,243.0,16.0,1,left,B. Hield 24' 3PT  (8 PTS) (T. Jackson-Davis 3 AST),"[1627741, 1631218]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,Right Corner 3,24+ Right,24.31,Made,8.0,T. Jackson-Davis,1631218.0,3.0,,,,,,,,,,,,,,
524,PT06M34.00S,2025-11-08T05:05:13.6Z,4,REGULAR,foul,personal,[],1627741,,,1610612743,113,88,2025-11-08T05:05:25Z,5180000,False,,,0,,B. Hield personal FOUL (2 PF),"[1627741, 1631212]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,Mid-Range,16-24 Left Center,,,,,,,1148.0,,,,,,,,,,2.0,0.0,Watson,1631212.0
526,PT06M34.00S,2025-11-08T05:05:20.8Z,4,REGULAR,substitution,out,[],203501,,,1610612743,113,88,2025-11-08T05:05:24Z,5200000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT06M34.00S,2025-11-08T05:05:20.8Z,4,REGULAR,substitution,in,[],1631124,,,1610612743,113,88,2025-11-08T05:05:24Z,5210000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT06M27.00S,2025-11-08T05:05:47.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,113,88,2025-11-08T05:05:47Z,5220000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT06M27.00S,2025-11-08T05:07:57.5Z,4,REGULAR,substitution,out,[],1630228,,,1610612743,113,88,2025-11-08T05:09:00Z,5230000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT06M27.00S,2025-11-08T05:07:57.5Z,4,REGULAR,substitution,out,[],1641764,,,1610612743,113,88,2025-11-08T05:09:00Z,5240000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT06M27.00S,2025-11-08T05:07:57.5Z,4,REGULAR,substitution,out,[],1627741,,,1610612743,113,88,2025-11-08T05:09:00Z,5250000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT06M27.00S,2025-11-08T05:07:57.5Z,4,REGULAR,substitution,in,[],1630611,,,1610612743,113,88,2025-11-08T05:09:00Z,5260000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT06M27.00S,2025-11-08T05:07:57.5Z,4,REGULAR,substitution,in,[],1630311,,,1610612743,113,88,2025-11-08T05:09:00Z,5270000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT06M27.00S,2025-11-08T05:07:57.5Z,4,REGULAR,substitution,in,[],1627780,,,1610612743,113,88,2025-11-08T05:09:00Z,5280000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT06M21.00S,2025-11-08T05:09:26.3Z,4,REGULAR,2pt,Jump Shot,[],1631128,79.97700394218134,21.813725490196077,1610612743,113,88,2025-11-08T05:09:36Z,5290000,False,-141.0,136.0,1,right,MISS C. Braun 19' step back Shot,[1631128],1610612743.0,DEN,step back,,,Braun,C. Braun,,,,,Mid-Range,16-24 Left Center,19.56,Missed,,,,,,,,,,,,,,,,,,
538,PT06M17.00S,2025-11-08T05:09:30.3Z,4,REGULAR,rebound,defensive,[],1627780,,,1610612744,113,88,2025-11-08T05:09:36Z,5300000,False,,,0,,G. Payton II REBOUND (Off:0 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Mid-Range,16-24 Left Center,,,,,,,,537.0,1.0,1.0,0.0,,,,,,,,,
539,PT06M00.00S,2025-11-08T05:09:49.7Z,4,REGULAR,foul,personal,['2freethrow'],1631124,,,1610612744,113,88,2025-11-08T05:10:16Z,5310000,False,,,0,,J. Strawther shooting personal FOUL (1 PF) (Spencer 2 FT),"[1631124, 1630311]",1610612743.0,DEN,shooting,,,Strawther,J. Strawther,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,204058.0,,,,,,,,,,1.0,0.0,Spencer,1630311.0
541,PT06M00.00S,2025-11-08T05:10:17.1Z,4,REGULAR,freethrow,1 of 2,[],1630311,,,1610612744,113,88,2025-11-08T05:10:17Z,5330000,False,,,0,,MISS P. Spencer Free Throw 1 of 2,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
542,PT06M00.00S,2025-11-08T05:10:17.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,113,88,2025-11-08T05:10:17Z,5340000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,541.0,,,,,,,,,,,,
543,PT06M00.00S,2025-11-08T05:10:29.6Z,4,REGULAR,freethrow,2 of 2,[],1630311,,,1610612744,113,89,2025-11-08T05:10:29Z,5350000,False,,,0,,P. Spencer Free Throw 2 of 2 (8 PTS),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
544,PT05M47.00S,2025-11-08T05:10:43.0Z,4,REGULAR,turnover,bad pass,[],1631128,,,1610612743,113,89,2025-11-08T05:10:46Z,5360000,False,,,0,,C. Braun bad pass TURNOVER (3 TO),"[1631128, 1630611]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,3.0,Santos,1630611.0,,,,,,
545,PT05M47.00S,2025-11-08T05:10:43.0Z,4,REGULAR,steal,,[],1630611,,,1610612744,113,89,2025-11-08T05:11:30Z,5370000,False,,,0,,G. Santos STEAL (1 STL),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
546,PT05M45.00S,2025-11-08T05:10:47.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642954,8.09789750328515,45.09803921568628,1610612744,113,91,2025-11-08T05:13:11Z,5380000,False,25.0,24.0,1,left,W. Richard running Layup (9 PTS) (G. Payton II 1 AST),"[1642954, 1627780]",1610612744.0,GSW,running,,,Richard,W. Richard,,,,,Restricted Area,0-8 Center,3.4,Made,9.0,G. Payton II,1627780.0,1.0,,,,,,,,,,,,,,
548,PT05M45.00S,2025-11-08T05:10:52.6Z,4,REGULAR,foul,personal,['1freethrow'],1631124,,,1610612744,113,91,2025-11-08T05:11:05Z,5400000,False,,,0,,J. Strawther shooting personal FOUL (2 PF) (Richard 1 FT),"[1631124, 1642954]",1610612743.0,DEN,shooting,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,,,,,,,1628171.0,,,,,,,,,,2.0,0.0,Richard,1642954.0
550,PT05M45.00S,2025-11-08T05:11:16.2Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1642954,,,1610612744,113,92,2025-11-08T05:11:16Z,5420000,False,,,0,,W. Richard Free Throw 1 of 1 (10 PTS),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
551,PT05M32.00S,2025-11-08T05:11:33.9Z,4,REGULAR,foul,personal,[],1631218,,,1610612743,113,92,2025-11-08T05:11:44Z,5430000,False,,,0,,T. Jackson-Davis personal FOUL (2 PF),"[1631218, 202685]",1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628171.0,,,,,,,,,,2.0,0.0,Valančiūnas,202685.0
553,PT05M24.00S,2025-11-08T05:11:59.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,91.40932982917214,42.8921568627451,1610612743,113,92,2025-11-08T05:12:05Z,5450000,False,-36.0,28.0,1,right,MISS C. Braun driving Layup,[1631128],1610612743.0,DEN,driving,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,4.54,Missed,,,,,,,,,,,,,,,,,,
554,PT05M21.00S,2025-11-08T05:12:02.0Z,4,REGULAR,rebound,offensive,[],202685,,,1610612743,113,92,2025-11-08T05:12:05Z,5460000,False,,,0,,J. Valančiūnas REBOUND (Off:3 Def:3),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,553.0,6.0,3.0,3.0,,,,,,,,,
555,PT05M21.00S,2025-11-08T05:12:03.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",202685,94.40999984741211,50.0,1610612743,115,92,2025-11-08T05:12:03Z,5470000,False,0.0,0.0,1,right,J. Valančiūnas tip DUNK (16 PTS),[202685],1610612743.0,DEN,tip,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Left,0.0,Made,16.0,,,,,,,,,,,,,,,,,
556,PT05M16.00S,2025-11-08T05:12:07.6Z,4,REGULAR,3pt,Jump Shot,[],1627780,27.808804204993432,16.176470588235293,1610612744,115,92,2025-11-08T05:12:12Z,5480000,False,169.0,209.0,1,left,MISS G. Payton II 26' 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,26.88,Missed,,,,,,,,,,,,,,,,,,
557,PT05M13.00S,2025-11-08T05:12:10.6Z,4,REGULAR,rebound,offensive,[],1630611,,,1610612744,115,92,2025-11-08T05:12:10Z,5490000,False,,,0,,G. Santos REBOUND (Off:1 Def:0),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Right Center,,,,,,,,556.0,1.0,0.0,1.0,,,,,,,,,
558,PT05M03.00S,2025-11-08T05:12:23.4Z,4,REGULAR,foul,personal,[],1628971,,,1610612744,115,92,2025-11-08T05:12:36Z,5500000,False,,,0,,B. Brown personal FOUL (3 PF),"[1628971, 1630611]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,8-16 Right,,,,,,,204058.0,,,,,,,,,,3.0,0.0,Santos,1630611.0
560,PT04M53.00S,2025-11-08T05:12:53.4Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630311,14.273981603153747,31.372549019607842,1610612744,115,94,2025-11-08T05:13:00Z,5520000,False,93.0,82.0,1,left,P. Spencer 12' turnaround fadeaway Jump Shot (10 PTS),[1630311],1610612744.0,GSW,turnaround fadeaway,,,Spencer,P. Spencer,,,,,Mid-Range,8-16 Right,12.39,Made,10.0,,,,,,,,,,,,,,,,,
561,PT04M39.00S,2025-11-08T05:13:08.9Z,4,REGULAR,foul,personal,['2freethrow'],1631218,,,1610612743,115,94,2025-11-08T05:13:40Z,5530000,False,,,0,,T. Jackson-Davis shooting personal FOUL (3 PF) (Watson 2 FT),"[1631218, 1631212]",1610612744.0,GSW,shooting,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,,,,,,,,,,3.0,0.0,Watson,1631212.0
563,PT04M39.00S,2025-11-08T05:13:40.8Z,4,REGULAR,freethrow,1 of 2,[],1631212,,,1610612743,115,94,2025-11-08T05:13:40Z,5550000,False,,,0,,MISS P. Watson Free Throw 1 of 2,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
564,PT04M39.00S,2025-11-08T05:13:40.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,115,94,2025-11-08T05:13:40Z,5560000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,563.0,,,,,,,,,,,,
565,PT04M39.00S,2025-11-08T05:13:41.8Z,4,REGULAR,substitution,out,[],1631128,,,1610612743,115,94,2025-11-08T05:13:45Z,5570000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT04M39.00S,2025-11-08T05:13:41.8Z,4,REGULAR,substitution,in,[],1629618,,,1610612743,115,94,2025-11-08T05:13:45Z,5580000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT04M39.00S,2025-11-08T05:13:59.0Z,4,REGULAR,freethrow,2 of 2,[],1631212,,,1610612743,116,94,2025-11-08T05:13:59Z,5590000,False,,,0,,P. Watson Free Throw 2 of 2 (10 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
568,PT04M19.00S,2025-11-08T05:14:19.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631218,8.886333771353483,51.470588235294116,1610612744,116,94,2025-11-08T05:15:50Z,5600000,False,-7.0,31.0,1,left,MISS T. Jackson-Davis cutting Layup,[1631218],1610612744.0,GSW,cutting,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,3.19,Missed,,,,,,,,,,,,,,,,,,
569,PT04M14.00S,2025-11-08T05:14:24.9Z,4,REGULAR,rebound,offensive,[],1642954,,,1610612744,116,94,2025-11-08T05:14:45Z,5610000,False,,,0,,W. Richard REBOUND (Off:2 Def:1),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Restricted Area,0-8 Center,,,,,,,,568.0,3.0,1.0,2.0,,,,,,,,,
570,PT04M14.00S,2025-11-08T05:14:24.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642954,5.590000152587891,50.0,1610612744,116,96,2025-11-08T05:14:34Z,5620000,False,0.0,0.0,1,left,W. Richard tip Layup (12 PTS),[1642954],1610612744.0,GSW,tip,,,Richard,W. Richard,,,,,Restricted Area,0-8 Center,0.0,Made,12.0,,,,,,,,,,,,,,,,,
571,PT04M02.00S,2025-11-08T05:14:38.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642954,,,1610612743,116,96,2025-11-08T05:15:06Z,5630000,False,,,0,,W. Richard personal FOUL (1 PF) (Brown 2 FT),"[1642954, 1628971]",1610612744.0,GSW,,,,Richard,W. Richard,,,,,Restricted Area,0-8 Center,,,,,,,204058.0,,,,,,,,,,1.0,0.0,Brown,1628971.0
573,PT04M02.00S,2025-11-08T05:15:07.8Z,4,REGULAR,freethrow,1 of 2,[],1628971,,,1610612743,117,96,2025-11-08T05:15:07Z,5650000,False,,,0,,B. Brown Free Throw 1 of 2 (5 PTS),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
574,PT04M02.00S,2025-11-08T05:15:08.9Z,4,REGULAR,substitution,out,[],1631212,,,1610612743,117,96,2025-11-08T05:15:32Z,5660000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT04M02.00S,2025-11-08T05:15:08.9Z,4,REGULAR,substitution,out,[],202685,,,1610612743,117,96,2025-11-08T05:15:32Z,5670000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT04M02.00S,2025-11-08T05:15:08.9Z,4,REGULAR,substitution,in,[],1630192,,,1610612743,117,96,2025-11-08T05:15:32Z,5680000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT04M02.00S,2025-11-08T05:15:08.9Z,4,REGULAR,substitution,in,[],1642461,,,1610612743,117,96,2025-11-08T05:15:32Z,5690000,False,,,0,,SUB in: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT04M02.00S,2025-11-08T05:15:35.0Z,4,REGULAR,freethrow,2 of 2,[],1628971,,,1610612743,118,96,2025-11-08T05:15:35Z,5700000,False,,,0,,B. Brown Free Throw 2 of 2 (6 PTS),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
579,PT03M45.00S,2025-11-08T05:15:51.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,6.783837056504599,48.28431372549019,1610612744,118,98,2025-11-08T05:15:59Z,5710000,False,9.0,11.0,1,left,G. Payton II reverse Layup (2 PTS) (P. Spencer 5 AST),"[1627780, 1630311]",1610612744.0,GSW,reverse,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,1.42,Made,2.0,P. Spencer,1630311.0,5.0,,,,,,,,,,,,,,
582,PT03M31.00S,2025-11-08T05:16:12.2Z,4,REGULAR,substitution,out,[],1628971,,,1610612743,118,98,2025-11-08T05:16:16Z,5740000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT03M31.00S,2025-11-08T05:16:12.2Z,4,REGULAR,substitution,in,[],1641816,,,1610612743,118,98,2025-11-08T05:16:16Z,5750000,False,,,0,,SUB in: H. Tyson,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT03M24.00S,2025-11-08T05:16:32.2Z,4,REGULAR,3pt,Jump Shot,[],1630192,66.70499342969777,48.529411764705884,1610612743,121,98,2025-11-08T05:16:37Z,5760000,False,-7.0,260.0,1,right,Z. Nnaji 26' 3PT  (3 PTS) (J. Pickett 1 AST),"[1630192, 1629618]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Above the Break 3,24+ Center,26.06,Made,3.0,J. Pickett,1629618.0,1.0,,,,,,,,,,,,,,
586,PT02M57.00S,2025-11-08T05:16:58.3Z,4,REGULAR,3pt,Jump Shot,[],1642954,28.728646517739815,22.058823529411764,1610612744,121,98,2025-11-08T05:18:06Z,5780000,False,140.0,218.0,1,left,MISS W. Richard 25' step back 3PT,[1642954],1610612744.0,GSW,step back,,,Richard,W. Richard,,,,,Above the Break 3,24+ Right Center,25.85,Missed,,,,,,,,,,,,,,,,,,
587,PT02M51.00S,2025-11-08T05:17:04.3Z,4,REGULAR,rebound,defensive,[],1641816,,,1610612743,121,98,2025-11-08T05:17:05Z,5790000,False,,,0,,H. Tyson REBOUND (Off:0 Def:1),[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,Above the Break 3,24+ Right Center,,,,,,,,586.0,1.0,1.0,0.0,,,,,,,,,
588,PT02M46.00S,2025-11-08T05:17:08.8Z,4,REGULAR,3pt,Jump Shot,[],1631124,65.78515111695138,42.40196078431372,1610612743,121,98,2025-11-08T05:19:24Z,5800000,False,-38.0,269.0,1,right,MISS J. Strawther 27' pullup 3PT,[1631124],1610612743.0,DEN,pullup,,,Strawther,J. Strawther,,,,,Above the Break 3,24+ Center,27.18,Missed,,,,,,,,,,,,,,,,,,
589,PT02M43.00S,2025-11-08T05:17:11.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612744,121,98,2025-11-08T05:17:14Z,5810000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,588.0,,,,,,,,,,,,
591,PT02M28.00S,2025-11-08T05:17:35.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630311,14.668199737187912,36.76470588235294,1610612744,121,98,2025-11-08T05:19:56Z,5830000,False,66.0,85.0,1,left,MISS P. Spencer 10' fadeaway Shot,[1630311],1610612744.0,GSW,fadeaway,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),8-16 Right,10.81,Missed,,,,,,,,,,,,,,,,,,
592,PT02M27.00S,2025-11-08T05:17:36.5Z,4,REGULAR,rebound,offensive,[],1631218,,,1610612744,121,98,2025-11-08T05:17:42Z,5840000,False,,,0,,T. Jackson-Davis REBOUND (Off:5 Def:1),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,591.0,6.0,1.0,5.0,,,,,,,,,
593,PT02M27.00S,2025-11-08T05:17:41.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631218,5.590000152587891,50.0,1610612744,121,98,2025-11-08T05:17:44Z,5850000,False,0.0,0.0,1,left,MISS T. Jackson-Davis tip Layup,[1631218],1610612744.0,GSW,tip,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
594,PT02M27.00S,2025-11-08T05:17:41.3Z,4,REGULAR,rebound,offensive,[],1631218,,,1610612744,121,98,2025-11-08T05:17:44Z,5860000,False,,,0,,T. Jackson-Davis REBOUND (Off:6 Def:1),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,,,593.0,7.0,1.0,6.0,,,,,,,,,
595,PT02M27.00S,2025-11-08T05:17:43.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631218,5.590000152587891,50.0,1610612744,121,100,2025-11-08T05:17:43Z,5870000,False,0.0,0.0,1,left,T. Jackson-Davis tip Layup (6 PTS),[1631218],1610612744.0,GSW,tip,,,Jackson-Davis,T. Jackson-Davis,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
596,PT02M27.00S,2025-11-08T05:17:45.5Z,4,REGULAR,foul,personal,['1freethrow'],1630192,,,1610612744,121,100,2025-11-08T05:17:54Z,5880000,False,,,0,,Z. Nnaji shooting personal FOUL (1 PF) (Jackson-Davis 1 FT),"[1630192, 1631218]",1610612743.0,DEN,shooting,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,,,,,,,1628171.0,,,,,,,,,,1.0,0.0,Jackson-Davis,1631218.0
598,PT02M27.00S,2025-11-08T05:18:03.5Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1631218,,,1610612744,121,101,2025-11-08T05:18:03Z,5900000,False,,,0,,T. Jackson-Davis Free Throw 1 of 1 (7 PTS),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
599,PT02M18.00S,2025-11-08T05:18:16.8Z,4,REGULAR,3pt,Jump Shot,[],1641816,91.40932982917214,4.6568627450980395,1610612743,121,101,2025-11-08T05:18:20Z,5910000,False,-227.0,28.0,1,right,MISS H. Tyson 3PT,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,Left Corner 3,24+ Left,22.85,Missed,,,,,,,,,,,,,,,,,,
600,PT02M15.00S,2025-11-08T05:18:19.8Z,4,REGULAR,rebound,defensive,[],1627780,,,1610612744,121,101,2025-11-08T05:18:20Z,5920000,False,,,0,,G. Payton II REBOUND (Off:0 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Left Corner 3,24+ Left,,,,,,,,599.0,2.0,2.0,0.0,,,,,,,,,
601,PT02M11.00S,2025-11-08T05:18:23.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631218,5.601182654402102,48.28431372549019,1610612744,121,103,2025-11-08T05:18:39Z,5930000,False,9.0,0.0,1,left,T. Jackson-Davis running DUNK (9 PTS) (W. Richard 2 AST),"[1631218, 1642954]",1610612744.0,GSW,running,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,0.86,Made,9.0,W. Richard,1642954.0,2.0,,,,,,,,,,,,,,
603,PT02M02.00S,2025-11-08T05:18:35.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642954,,,1610612743,121,103,2025-11-08T05:18:46Z,5950000,False,,,0,,W. Richard personal FOUL (2 PF) (Strawther 2 FT),"[1642954, 1631124]",1610612744.0,GSW,,,,Richard,W. Richard,,,,,Above the Break 3,24+ Center,,,,,,,1148.0,,,,,,,,,,2.0,0.0,Strawther,1631124.0
605,PT02M02.00S,2025-11-08T05:18:58.6Z,4,REGULAR,freethrow,1 of 2,[],1631124,,,1610612743,122,103,2025-11-08T05:18:58Z,5970000,False,,,0,,J. Strawther Free Throw 1 of 2 (1 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
606,PT02M02.00S,2025-11-08T05:19:13.0Z,4,REGULAR,freethrow,2 of 2,[],1631124,,,1610612743,123,103,2025-11-08T05:19:13Z,5980000,False,,,0,,J. Strawther Free Throw 2 of 2 (2 PTS),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
607,PT01M51.00S,2025-11-08T05:19:27.1Z,4,REGULAR,3pt,Jump Shot,[],1630611,32.14520367936925,29.411764705882355,1610612744,123,103,2025-11-08T05:19:33Z,5990000,False,103.0,250.0,1,left,MISS G. Santos 27' 3PT,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Above the Break 3,24+ Right Center,27.01,Missed,,,,,,,,,,,,,,,,,,
