actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
258,PT05M44.00S,2026-04-04T20:01:48.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203932,94.40999984741211,50.0,1610612743,46,57,2026-04-04T20:05:32Z,2560000,False,0.0,0.0,1,right,A. Gordon putback Layup (4 PTS),[203932],1610612743.0,DEN,putback,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,4.0,,,,,,,,,,,
259,PT05M30.00S,2026-04-04T20:01:56.7Z,2,REGULAR,3pt,Jump Shot,[],1642264,34.773324572930356,51.71568627450981,1610612759,46,57,2026-04-04T20:02:01Z,2570000,False,-9.0,274.0,1,left,MISS S. Castle 27' 3PT,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Above the Break 3,24+ Center,27.45,Missed,,,,,,,,,,,,,,,,,,
260,PT05M30.00S,2026-04-04T20:01:56.7Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,46,57,2026-04-04T20:02:01Z,2580000,False,,,0,,A. Gordon REBOUND (Off:1 Def:2),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Above the Break 3,24+ Center,,,259.0,,,,,,,,,,3.0,2.0,1.0,,,,,
261,PT05M12.00S,2026-04-04T20:02:14.6Z,2,REGULAR,2pt,Jump Shot,[],1631128,93.38042049934296,8.333333333333332,1610612743,48,57,2026-04-04T20:02:30Z,2590000,False,-208.0,10.0,1,right,C. Braun 20' Jump Shot (7 PTS) (A. Gordon 1 AST),"[1631128, 203932]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Mid-Range,16-24 Left,20.85,Made,,,,,,,7.0,A. Gordon,203932.0,1.0,,,,,,,,
263,PT05M12.00S,2026-04-04T20:02:21.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,48,57,2026-04-04T20:02:21Z,2610000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M00.00S,2026-04-04T20:06:13.8Z,2,REGULAR,3pt,Jump Shot,[],1642844,23.47240473061761,10.53921568627451,1610612759,48,60,2026-04-04T20:06:17Z,2620000,False,197.0,168.0,1,left,D. Harper 25' 3PT  (7 PTS) (D. Vassell 2 AST),"[1642844, 1630170]",1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Right Center,25.92,Made,,,,,,,7.0,D. Vassell,1630170.0,2.0,,,,,,,,
267,PT04M47.00S,2026-04-04T20:06:38.5Z,2,REGULAR,substitution,out,[],203932,,,1610612743,48,60,2026-04-04T20:06:41Z,2650000,False,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M47.00S,2026-04-04T20:06:38.5Z,2,REGULAR,substitution,in,[],203501,,,1610612743,48,60,2026-04-04T20:06:41Z,2660000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M45.00S,2026-04-04T20:06:48.6Z,2,REGULAR,3pt,Jump Shot,[],1631128,92.46057818659659,3.431372549019608,1610612743,51,60,2026-04-04T20:06:57Z,2670000,False,-233.0,18.0,1,right,C. Braun 3PT  (10 PTS) (J. Murray 4 AST),"[1631128, 1627750]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Left Corner 3,24+ Left,23.35,Made,,,,,,,10.0,J. Murray,1627750.0,4.0,,,,,,,,
271,PT04M26.00S,2026-04-04T20:07:07.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642264,16.507884362680684,37.5,1610612759,51,60,2026-04-04T20:07:13Z,2690000,False,62.0,103.0,1,left,MISS S. Castle 12' pullup Shot,[1642264],1610612759.0,SAS,pullup,,,Castle,S. Castle,,,,,In The Paint (Non-RA),8-16 Right,12.02,Missed,,,,,,,,,,,,,,,,,,
272,PT04M24.00S,2026-04-04T20:07:09.8Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,51,60,2026-04-04T20:07:13Z,2700000,False,,,0,,N. Jokić REBOUND (Off:0 Def:3),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Right,,,271.0,,,,,,,,,,3.0,3.0,0.0,,,,,
273,PT04M18.00S,2026-04-04T20:07:16.7Z,2,REGULAR,2pt,Jump Shot,[],1627750,78.0059132720105,31.61764705882353,1610612743,53,60,2026-04-04T20:07:38Z,2710000,False,-92.0,154.0,1,right,J. Murray 17' pullup Jump Shot (7 PTS),[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,17.95,Made,,,,,,,7.0,,,,,,,,,,,
277,PT04M18.00S,2026-04-04T20:08:00.3Z,2,REGULAR,foul,personal,['1freethrow'],1642844,,,1610612743,53,60,2026-04-04T20:11:19Z,2750000,False,,,0,,D. Harper personal FOUL (3 PF) (Jokić 1 FT),"[1642844, 203999]",1610612759.0,SAS,,,,Harper,D. Harper,,,,,Mid-Range,16-24 Left Center,,,,201639.0,3.0,0.0,Jokić,203999.0,,,,,,,,,,,,
281,PT04M18.00S,2026-04-04T20:09:25.0Z,2,REGULAR,substitution,out,[],1642844,,,1610612743,53,60,2026-04-04T20:09:37Z,2790000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M18.00S,2026-04-04T20:09:25.0Z,2,REGULAR,substitution,out,[],1628436,,,1610612743,53,60,2026-04-04T20:09:37Z,2800000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M18.00S,2026-04-04T20:09:25.0Z,2,REGULAR,substitution,in,[],1641705,,,1610612743,53,60,2026-04-04T20:09:37Z,2810000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M18.00S,2026-04-04T20:09:25.0Z,2,REGULAR,substitution,in,[],1628368,,,1610612743,53,60,2026-04-04T20:09:37Z,2820000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M18.00S,2026-04-04T20:09:42.3Z,2,REGULAR,freethrow,1 of 1,[],203999,,,1610612743,54,60,2026-04-04T20:12:26Z,2830000,False,,,0,,N. Jokić Free Throw 1 of 1 (11 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
286,PT04M05.00S,2026-04-04T20:10:02.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,8.09789750328515,54.65686274509803,1610612759,54,60,2026-04-04T20:10:30Z,2840000,False,-23.0,24.0,1,left,MISS K. Johnson driving Layup - blocked,"[1629640, 203999]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,3.32,Missed,,,,,,,,,,,,,,,,,Jokić,203999.0
287,PT04M05.00S,2026-04-04T20:10:02.6Z,2,REGULAR,block,,[],203999,,,1610612759,54,60,2026-04-04T20:10:05Z,2850000,False,,,0,,N. Jokić BLOCK (1 BLK),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
288,PT04M02.00S,2026-04-04T20:10:05.6Z,2,REGULAR,rebound,offensive,[],1629640,,,1610612759,54,60,2026-04-04T20:10:30Z,2860000,False,,,0,,K. Johnson REBOUND (Off:1 Def:0),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,286.0,,,,,,,,,,1.0,0.0,1.0,,,,,
289,PT04M01.00S,2026-04-04T20:10:06.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629640,6.521024967148489,45.83333333333333,1610612759,54,62,2026-04-04T20:10:45Z,2870000,False,21.0,9.0,1,left,K. Johnson putback Layup (2 PTS),[1629640],1610612759.0,SAS,putback,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.26,Made,,,,,,,2.0,,,,,,,,,,,
290,PT03M55.00S,2026-04-04T20:10:18.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612743,54,62,2026-04-04T20:10:18Z,2880000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT03M46.00S,2026-04-04T20:12:09.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629640,,,1610612743,54,62,2026-04-04T20:12:34Z,2890000,False,,,0,,K. Johnson personal FOUL (1 PF) (Jokić 2 FT),"[1629640, 203999]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,201639.0,1.0,0.0,Jokić,203999.0,,,,,,,,,,,,
293,PT03M46.00S,2026-04-04T20:12:35.5Z,2,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,54,62,2026-04-04T20:12:35Z,2910000,False,,,0,,MISS N. Jokić Free Throw 1 of 2,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
294,PT03M46.00S,2026-04-04T20:12:35.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612743,54,62,2026-04-04T20:12:35Z,2920000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,293.0,,,,,,,,,,,,,,,,,
295,PT03M46.00S,2026-04-04T20:12:49.7Z,2,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,55,62,2026-04-04T20:12:49Z,2930000,False,,,0,,N. Jokić Free Throw 2 of 2 (12 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,,,,,,12.0,,,,,,,,,,,
296,PT03M31.00S,2026-04-04T20:13:06.0Z,2,REGULAR,3pt,Jump Shot,[],1628368,30.042706964520367,25.245098039215684,1610612759,55,62,2026-04-04T20:13:13Z,2940000,False,124.0,230.0,1,left,MISS D. Fox 26' 3PT,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,26.11,Missed,,,,,,,,,,,,,,,,,,
297,PT03M29.00S,2026-04-04T20:13:08.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,55,62,2026-04-04T20:13:13Z,2950000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,,,296.0,,,,,,,,,,,,,,,,,
299,PT03M08.00S,2026-04-04T20:13:35.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203999,87.46714848883047,40.68627450980392,1610612743,55,62,2026-04-04T20:13:43Z,2970000,False,-47.0,65.0,1,right,MISS N. Jokić 8' turnaround Hook - blocked,"[203999, 1641705]",1610612743.0,DEN,turnaround,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,8.02,Missed,,,,,,,,,,,,,,,,,Wembanyama,1641705.0
308,PT03M08.00S,2026-04-04T20:13:35.5Z,2,REGULAR,block,,[],1641705,,,1610612743,55,62,2026-04-04T20:14:29Z,2975000,False,,,0,,V. Wembanyama BLOCK (2 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
300,PT03M06.00S,2026-04-04T20:13:37.5Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,55,62,2026-04-04T20:13:43Z,2980000,False,,,0,,N. Jokić REBOUND (Off:1 Def:3),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,299.0,,,,,,,,,,4.0,3.0,1.0,,,,,
301,PT03M05.00S,2026-04-04T20:13:37.7Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203999,92.85479632063075,43.38235294117647,1610612743,57,62,2026-04-04T20:13:51Z,2990000,False,-33.0,15.0,1,right,N. Jokić Hook (14 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,3.62,Made,,,,,,,14.0,,,,,,,,,,,
302,PT02M53.00S,2026-04-04T20:13:50.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,8.09789750328515,45.83333333333333,1610612759,57,64,2026-04-04T20:13:58Z,3000000,False,21.0,24.0,1,left,S. Castle cutting Layup (11 PTS) (V. Wembanyama 4 AST),"[1642264, 1641705]",1610612759.0,SAS,cutting,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,3.15,Made,,,,,,,11.0,V. Wembanyama,1641705.0,4.0,,,,,,,,
304,PT02M43.00S,2026-04-04T20:14:00.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,90.48948751642575,36.27450980392157,1610612743,57,64,2026-04-04T20:15:23Z,3020000,False,-69.0,37.0,1,right,MISS J. Murray 7' driving floating bank Shot,[1627750],1610612743.0,DEN,driving floating bank,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,7.79,Missed,,,,,,,,,,,,,,,,,,
305,PT02M41.00S,2026-04-04T20:14:02.6Z,2,REGULAR,rebound,offensive,[],1631128,,,1610612743,57,64,2026-04-04T20:26:08Z,3030000,False,,,0,,C. Braun REBOUND (Off:1 Def:3),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,304.0,,,,,,,,,,4.0,3.0,1.0,,,,,
366,PT02M40.00S,2026-04-04T20:14:03.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631128,91.67214191852825,49.754901960784316,1610612743,57,64,2026-04-04T20:27:24Z,3035000,False,-1.0,26.0,1,right,MISS C. Braun putback Layup - blocked,"[1631128, 1630170]",1610612743.0,DEN,putback,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,2.58,Missed,,,,,,,,,,,,,,,,,Vassell,1630170.0
367,PT02M40.00S,2026-04-04T20:14:03.2Z,2,REGULAR,block,,[],1630170,,,1610612743,57,64,2026-04-04T20:26:25Z,3037500,False,,,0,,D. Vassell BLOCK (1 BLK),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
368,PT02M40.00S,2026-04-04T20:14:03.2Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,57,64,2026-04-04T20:27:24Z,3038750,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:8),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,366.0,,,,,,,,,,8.0,8.0,0.0,,,,,
306,PT02M38.00S,2026-04-04T20:14:05.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629640,5.995400788436268,50.0,1610612759,57,66,2026-04-04T20:14:17Z,3040000,False,0.0,4.0,1,left,K. Johnson running Layup (4 PTS) (S. Castle 3 AST),"[1629640, 1642264]",1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,0.39,Made,,,,,,,4.0,S. Castle,1642264.0,3.0,,,,,,,,
309,PT02M25.00S,2026-04-04T20:14:30.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628368,,,1610612743,57,66,2026-04-04T20:14:54Z,3060000,False,,,0,,D. Fox shooting personal FOUL (2 PF) (Jokić 2 FT),"[1628368, 203999]",1610612759.0,SAS,shooting,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Left,,,,1626300.0,2.0,0.0,Jokić,203999.0,,,,,,,,,,,,
311,PT02M25.00S,2026-04-04T20:14:55.1Z,2,REGULAR,freethrow,1 of 2,[],203999,,,1610612743,58,66,2026-04-04T20:14:55Z,3080000,False,,,0,,N. Jokić Free Throw 1 of 2 (15 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,,,,,,15.0,,,,,,,,,,,
312,PT02M25.00S,2026-04-04T20:14:55.9Z,2,REGULAR,substitution,out,[],1631128,,,1610612743,58,66,2026-04-04T20:15:03Z,3090000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M25.00S,2026-04-04T20:14:55.9Z,2,REGULAR,substitution,in,[],203932,,,1610612743,58,66,2026-04-04T20:15:03Z,3100000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT02M25.00S,2026-04-04T20:15:15.2Z,2,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,59,66,2026-04-04T20:15:15Z,3110000,False,,,0,,N. Jokić Free Throw 2 of 2 (16 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,,,,,,16.0,,,,,,,,,,,
315,PT02M10.00S,2026-04-04T20:15:31.5Z,2,REGULAR,turnover,lost ball,[],1642264,,,1610612759,59,66,2026-04-04T20:15:36Z,3120000,False,,,0,,S. Castle lost ball TURNOVER (1 TO),"[1642264, 203501]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1.0,Hardaway Jr.,203501.0,,
316,PT02M10.00S,2026-04-04T20:15:31.5Z,2,REGULAR,steal,,[],203501,,,1610612743,59,66,2026-04-04T20:15:33Z,3130000,False,,,0,,T. Hardaway Jr. STEAL (1 STL),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
317,PT02M06.00S,2026-04-04T20:15:36.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203501,90.3580814717477,42.64705882352941,1610612743,59,66,2026-04-04T20:15:44Z,3140000,False,-37.0,38.0,1,right,MISS T. Hardaway Jr. running Layup,[203501],1610612743.0,DEN,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.3,Missed,,,,,,,,,,,,,,,,,,
318,PT02M04.00S,2026-04-04T20:15:38.1Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,59,66,2026-04-04T20:15:44Z,3150000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:9),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,317.0,,,,,,,,,,9.0,9.0,0.0,,,,,
319,PT01M56.00S,2026-04-04T20:15:45.7Z,2,REGULAR,3pt,Jump Shot,[],1630170,21.76412614980289,90.44117647058823,1610612759,59,66,2026-04-04T20:15:52Z,3160000,False,-202.0,152.0,1,left,MISS D. Vassell 25' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,25.3,Missed,,,,,,,,,,,,,,,,,,
320,PT01M52.00S,2026-04-04T20:15:49.7Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612743,59,66,2026-04-04T20:15:52Z,3170000,False,,,0,,C. Johnson REBOUND (Off:1 Def:1),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,319.0,,,,,,,,,,2.0,1.0,1.0,,,,,
321,PT01M47.00S,2026-04-04T20:15:55.0Z,2,REGULAR,3pt,Jump Shot,[],1629661,68.01905387647832,18.38235294117647,1610612743,59,66,2026-04-04T20:16:00Z,3180000,False,-158.0,248.0,1,right,MISS C. Johnson 29' 3PT,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,29.42,Missed,,,,,,,,,,,,,,,,,,
322,PT01M43.00S,2026-04-04T20:15:59.0Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612759,59,66,2026-04-04T20:16:00Z,3190000,False,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,321.0,,,,,,,,,,2.0,2.0,0.0,,,,,
323,PT01M35.00S,2026-04-04T20:16:08.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203999,,,1610612759,59,66,2026-04-04T20:16:22Z,3200000,False,,,0,,N. Jokić shooting personal FOUL (2 PF) (Johnson 2 FT),"[203999, 1629640]",1610612743.0,DEN,shooting,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,1626300.0,2.0,0.0,Johnson,1629640.0,,,,,,,,,,,,
325,PT01M35.00S,2026-04-04T20:16:41.6Z,2,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,59,67,2026-04-04T20:16:41Z,3220000,False,,,0,,K. Johnson Free Throw 1 of 2 (5 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
326,PT01M35.00S,2026-04-04T20:16:44.5Z,2,REGULAR,substitution,out,[],1642264,,,1610612759,59,67,2026-04-04T20:16:58Z,3230000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT01M35.00S,2026-04-04T20:16:44.5Z,2,REGULAR,substitution,in,[],1630577,,,1610612759,59,67,2026-04-04T20:16:58Z,3240000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT01M35.00S,2026-04-04T20:17:03.6Z,2,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,59,68,2026-04-04T20:17:03Z,3250000,False,,,0,,K. Johnson Free Throw 2 of 2 (6 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
329,PT01M20.00S,2026-04-04T20:17:21.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,92.19776609724047,49.50980392156863,1610612743,61,68,2026-04-04T20:17:27Z,3260000,False,-2.0,21.0,1,right,A. Gordon cutting DUNK (6 PTS) (N. Jokić 4 AST),"[203932, 203999]",1610612743.0,DEN,cutting,,,Gordon,A. Gordon,,,,,Restricted Area,0-8 Center,2.09,Made,,,,,,,6.0,N. Jokić,203999.0,4.0,,,,,,,,
331,PT01M06.00S,2026-04-04T20:17:35.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,16.507884362680684,54.166666666666664,1610612759,61,68,2026-04-04T20:17:40Z,3280000,False,-21.0,103.0,1,left,MISS D. Fox 10' turnaround Shot,[1628368],1610612759.0,SAS,turnaround,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,10.48,Missed,,,,,,,,,,,,,,,,,,
332,PT01M03.00S,2026-04-04T20:17:38.3Z,2,REGULAR,rebound,defensive,[],203932,,,1610612743,61,68,2026-04-04T20:17:40Z,3290000,False,,,0,,A. Gordon REBOUND (Off:1 Def:3),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),8-16 Center,,,331.0,,,,,,,,,,4.0,3.0,1.0,,,,,
333,PT01M00.00S,2026-04-04T20:17:41.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203501,72.09264126149803,80.3921568627451,1610612743,61,68,2026-04-04T22:40:26Z,3300000,False,152.0,210.0,1,right,MISS T. Hardaway Jr. 25' running 3PT,[203501],1610612743.0,DEN,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,25.91,Missed,,,,,,,,,,,,,,,,,,
334,PT00M58.70S,2026-04-04T20:17:42.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,61,68,2026-04-04T20:17:52Z,3310000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Right Center,,,333.0,,,,,,,,,,,,,,,,,
335,PT00M58.70S,2026-04-04T20:17:48.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641705,,,1610612743,61,68,2026-04-04T20:18:13Z,3320000,False,,,0,,V. Wembanyama loose ball personal FOUL (3 PF) (Jokić 2 FT),"[1641705, 203999]",1610612759.0,SAS,loose ball,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,1626300.0,3.0,0.0,Jokić,203999.0,,,,,,,,,,,,
337,PT00M58.70S,2026-04-04T20:18:14.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203999,,,1610612743,62,68,2026-04-04T20:18:14Z,3340000,False,,,0,,N. Jokić Free Throw 1 of 2 (17 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
338,PT00M58.70S,2026-04-04T20:18:31.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203999,,,1610612743,63,68,2026-04-04T20:18:31Z,3350000,False,,,0,,N. Jokić Free Throw 2 of 2 (18 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,,,,,,18.0,,,,,,,,,,,
339,PT00M50.50S,2026-04-04T20:18:45.8Z,2,REGULAR,3pt,Jump Shot,[],1629640,32.933639947437584,51.225490196078425,1610612759,63,68,2026-04-04T20:18:50Z,3360000,False,-6.0,257.0,1,left,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,25.72,Missed,,,,,,,,,,,,,,,,,,
340,PT00M47.90S,2026-04-04T20:18:48.4Z,2,REGULAR,rebound,offensive,[],1641705,,,1610612759,63,68,2026-04-04T20:18:48Z,3370000,False,,,0,,V. Wembanyama REBOUND (Off:1 Def:9),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Center,,,339.0,,,,,,,,,,10.0,9.0,1.0,,,,,
341,PT00M43.80S,2026-04-04T20:18:52.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641705,14.011169513797633,53.67647058823529,1610612759,63,68,2026-04-04T20:18:57Z,3380000,False,-18.0,79.0,1,left,MISS V. Wembanyama 8' driving Layup - blocked,"[1641705, 1629661]",1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,8.13,Missed,,,,,,,,,,,,,,,,,Johnson,1629661.0
