actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
437,PT04M02.00S,2026-04-09T02:38:19.7Z,3,REGULAR,substitution,in,[],1628971,,,1610612763,93,87,2026-04-09T02:38:22Z,4310000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M47.00S,2026-04-09T02:38:38.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642942,93.77463863337714,45.34313725490196,1610612763,93,87,2026-04-09T02:39:11Z,4320000,False,-23.0,6.0,1,right,MISS J. Mashack reverse Layup,[1642942],1610612763.0,MEM,reverse,,,Mashack,J. Mashack,,,,,Restricted Area,0-8 Center,,,2.41,Missed,,,,,,,,,,,,,,,,
439,PT03M45.00S,2026-04-09T02:38:40.7Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,93,87,2026-04-09T02:39:11Z,4330000,False,,,0,,N. Jokić REBOUND (Off:3 Def:10),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,438.0,13.0,10.0,3.0,,,,,,,,,,,,
440,PT03M43.00S,2026-04-09T02:38:42.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203501,14.011169513797633,3.9215686274509802,1610612743,93,87,2026-04-09T02:39:29Z,4340000,False,230.0,79.0,1,left,MISS T. Hardaway Jr. 24' running 3PT,[203501],1610612743.0,DEN,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,,,24.36,Missed,,,,,,,,,,,,,,,,
441,PT03M40.00S,2026-04-09T02:38:45.1Z,3,REGULAR,rebound,offensive,[],1628971,,,1610612743,93,87,2026-04-09T02:39:29Z,4350000,False,,,0,,B. Brown REBOUND (Off:1 Def:3),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,,,,,440.0,4.0,3.0,1.0,,,,,,,,,,,,
442,PT03M35.00S,2026-04-09T02:38:47.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203501,8.229303547963205,51.225490196078425,1610612743,95,87,2026-04-09T02:39:45Z,4360000,False,-6.0,25.0,1,left,T. Hardaway Jr. reverse Layup (11 PTS) (B. Brown 2 AST),"[203501, 1628971]",1610612743.0,DEN,reverse,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,,,2.56,Made,,,,,,,,,11.0,B. Brown,1628971.0,2.0,,,,
444,PT03M21.00S,2026-04-09T02:39:01.2Z,3,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612763,95,87,2026-04-09T02:39:09Z,4380000,False,,,0,,B. Brown shooting personal FOUL (2 PF) (Bal 2 FT),"[1628971, 1642380]",1610612743.0,DEN,shooting,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,202037.0,,,,,,,,2.0,0.0,Bal,1642380.0,,,,,,,,
446,PT03M21.00S,2026-04-09T02:39:32.6Z,3,REGULAR,freethrow,1 of 2,[],1642380,,,1610612763,95,88,2026-04-09T02:39:32Z,4400000,False,,,0,,A. Bal Free Throw 1 of 2 (9 PTS),[1642380],1610612763.0,MEM,,,,Bal,A. Bal,,,,,,,,,,Made,,,,,,,,,9.0,,,,,,,
447,PT03M21.00S,2026-04-09T02:39:49.7Z,3,REGULAR,freethrow,2 of 2,[],1642380,,,1610612763,95,89,2026-04-09T02:39:49Z,4410000,False,,,0,,A. Bal Free Throw 2 of 2 (10 PTS),[1642380],1610612763.0,MEM,,,,Bal,A. Bal,,,,,,,,,,Made,,,,,,,,,10.0,,,,,,,
448,PT03M05.00S,2026-04-09T02:40:10.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203501,7.835085413929041,51.9607843137255,1610612743,97,89,2026-04-09T02:40:47Z,4420000,False,-10.0,21.0,1,left,T. Hardaway Jr. driving Layup (13 PTS) (J. Murray 4 AST),"[203501, 1627750]",1610612743.0,DEN,driving,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,,,2.33,Made,,,,,,,,,13.0,J. Murray,1627750.0,4.0,,,,
450,PT02M51.00S,2026-04-09T02:40:21.8Z,3,REGULAR,3pt,Jump Shot,[],1643253,70.77858081471747,22.794117647058822,1610612763,97,92,2026-04-09T02:40:26Z,4440000,False,-136.0,222.0,1,right,T. Okani 26' 3PT pullup (14 PTS),[1643253],1610612763.0,MEM,pullup,,,Okani,T. Okani,,,,,Above the Break 3,24+ Left Center,,,26.05,Made,,,,,,,,,14.0,,,,,,,
451,PT02M29.00S,2026-04-09T02:40:45.4Z,3,REGULAR,3pt,Jump Shot,[],1627750,33.85348226018397,36.76470588235294,1610612743,100,92,2026-04-09T02:41:45Z,4450000,False,66.0,266.0,1,left,J. Murray 27' 3PT step back (26 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,,,27.38,Made,,,,,,,,,26.0,,,,,,,
452,PT02M07.00S,2026-04-09T02:41:08.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642942,88.91261498028909,35.53921568627451,1610612763,100,92,2026-04-09T02:42:33Z,4460000,False,-72.0,52.0,1,right,MISS J. Mashack 8' driving Layup - blocked,"[1642942, 1628971]",1610612763.0,MEM,driving,,,Mashack,J. Mashack,,,,,In The Paint (Non-RA),8-16 Left,,,8.89,Missed,,,,,,,,,,,,,,,Brown,1628971.0
453,PT02M07.00S,2026-04-09T02:41:08.0Z,3,REGULAR,block,,[],1628971,,,1610612763,100,92,2026-04-09T02:41:10Z,4470000,False,,,0,,B. Brown BLOCK (1 BLK),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
454,PT02M06.00S,2026-04-09T02:41:09.0Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612743,100,92,2026-04-09T02:42:33Z,4480000,False,,,0,,B. Brown REBOUND (Off:1 Def:4),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Left,,,,,452.0,5.0,4.0,1.0,,,,,,,,,,,,
455,PT01M59.00S,2026-04-09T02:41:13.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628971,7.30946123521682,40.44117647058824,1610612743,102,92,2026-04-09T02:41:19Z,4490000,False,48.0,16.0,1,left,B. Brown running Layup (7 PTS),[1628971],1610612743.0,DEN,running,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,5.05,Made,,,,,,,,,7.0,,,,,,,
456,PT01M59.00S,2026-04-09T02:41:25.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,102,92,2026-04-09T02:41:25Z,4500000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT01M59.00S,2026-04-09T02:43:59.0Z,3,REGULAR,substitution,out,[],1631128,,,1610612763,102,92,2026-04-09T02:44:22Z,4510000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M59.00S,2026-04-09T02:43:59.0Z,3,REGULAR,substitution,out,[],1627750,,,1610612763,102,92,2026-04-09T02:44:22Z,4520000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M59.00S,2026-04-09T02:43:59.0Z,3,REGULAR,substitution,in,[],1631124,,,1610612763,102,92,2026-04-09T02:44:22Z,4530000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M59.00S,2026-04-09T02:43:59.0Z,3,REGULAR,substitution,in,[],1629661,,,1610612763,102,92,2026-04-09T02:44:22Z,4540000,False,,,0,,SUB in: C. Johnson,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT01M46.00S,2026-04-09T02:44:32.5Z,3,REGULAR,2pt,Jump Shot,[],1631351,90.62089356110381,29.901960784313726,1610612763,102,92,2026-04-09T02:45:09Z,4550000,False,-100.0,36.0,1,right,MISS L. Williamson 10' turnaround fadeaway Shot,[1631351],1610612763.0,MEM,turnaround fadeaway,,,Williamson,L. Williamson,,,,,Mid-Range,8-16 Left,,,10.67,Missed,,,,,,,,,,,,,,,,
462,PT01M43.00S,2026-04-09T02:44:35.5Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,102,92,2026-04-09T03:45:06Z,4560000,False,,,0,,N. Jokić REBOUND (Off:3 Def:11),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Left,,,,,461.0,14.0,11.0,3.0,,,,,,,,,,,,
463,PT01M38.00S,2026-04-09T02:44:36.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629661,21.632720105124836,9.068627450980392,1610612743,105,92,2026-04-09T02:44:44Z,4570000,False,205.0,151.0,1,left,C. Johnson 25' 3PT  (18 PTS) (T. Hardaway Jr. 2 AST),"[1629661, 203501]",1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,25.42,Made,,,,,,,,,18.0,T. Hardaway Jr.,203501.0,2.0,,,,
465,PT01M20.00S,2026-04-09T02:44:55.3Z,3,REGULAR,3pt,Jump Shot,[],1643253,90.75229960578186,96.32352941176471,1610612763,105,92,2026-04-09T02:44:59Z,4590000,False,232.0,34.0,1,right,MISS T. Okani 3PT,[1643253],1610612763.0,MEM,,,,Okani,T. Okani,,,,,Right Corner 3,24+ Right,,,23.41,Missed,,,,,,,,,,,,,,,,
466,PT01M18.00S,2026-04-09T02:44:57.3Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612743,105,92,2026-04-09T02:45:39Z,4600000,False,,,0,,B. Brown REBOUND (Off:1 Def:5),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,,,,,465.0,6.0,5.0,1.0,,,,,,,,,,,,
467,PT01M12.00S,2026-04-09T02:45:04.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,5.863994743758213,45.09803921568628,1610612743,105,92,2026-04-09T02:46:46Z,4610000,False,25.0,3.0,1,left,MISS N. Jokić Layup,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,2.46,Missed,,,,,,,,,,,,,,,,
468,PT01M10.00S,2026-04-09T02:45:06.9Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,105,92,2026-04-09T02:46:34Z,4620000,False,,,0,,N. Jokić REBOUND (Off:4 Def:11),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,,,467.0,15.0,11.0,4.0,,,,,,,,,,,,
469,PT01M10.00S,2026-04-09T02:45:09.0Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203999,5.590000152587891,50.0,1610612743,107,92,2026-04-09T02:46:39Z,4630000,False,0.0,0.0,1,left,N. Jokić putback Layup (14 PTS),[203999],1610612743.0,DEN,putback,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,,,,,14.0,,,,,,,
470,PT00M50.30S,2026-04-09T02:45:27.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1631351,93.11760840998686,51.9607843137255,1610612763,107,94,2026-04-09T02:47:21Z,4640000,False,10.0,12.0,1,right,L. Williamson cutting Layup (16 PTS) (J. Mashack 7 AST),"[1631351, 1642942]",1610612763.0,MEM,cutting,,,Williamson,L. Williamson,,,,,Restricted Area,0-8 Center,,,1.56,Made,,,,,,,,,16.0,J. Mashack,1642942.0,7.0,,,,
472,PT00M50.30S,2026-04-09T02:45:29.5Z,3,REGULAR,violation,defensive goaltending,[],203501,,,1610612763,107,94,2026-04-09T02:45:38Z,4660000,False,,,0,,T. Hardaway Jr. defensive goaltending VIOLATION,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,203593.0,,,,,,,,,,,,,,,,,,,
473,PT00M35.90S,2026-04-09T02:45:57.3Z,3,REGULAR,3pt,Jump Shot,[],203501,6.521024967148489,1.4705882352941175,1610612743,107,94,2026-04-09T02:47:40Z,4670000,False,243.0,9.0,1,left,MISS T. Hardaway Jr. 24' 3PT,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Right Corner 3,24+ Right,,,24.28,Missed,,,,,,,,,,,,,,,,
474,PT00M30.10S,2026-04-09T02:46:03.1Z,3,REGULAR,rebound,defensive,[],1642942,,,1610612763,107,94,2026-04-09T03:19:08Z,4680000,False,,,0,,J. Mashack REBOUND (Off:0 Def:3),[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,Right Corner 3,24+ Right,,,,,473.0,3.0,3.0,0.0,,,,,,,,,,,,
475,PT00M29.20S,2026-04-09T02:46:05.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631351,75.3777923784494,14.705882352941178,1610612763,107,94,2026-04-09T02:48:37Z,4690000,False,-176.0,179.0,1,right,MISS L. Williamson 25' running 3PT,[1631351],1610612763.0,MEM,running,,,Williamson,L. Williamson,,,,,Above the Break 3,24+ Left Center,,,25.13,Missed,,,,,,,,,,,,,,,,
476,PT00M28.20S,2026-04-09T02:46:06.0Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,107,94,2026-04-09T02:48:37Z,4700000,False,,,0,,N. Jokić REBOUND (Off:4 Def:12),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,,,475.0,16.0,12.0,4.0,,,,,,,,,,,,
477,PT00M04.30S,2026-04-09T02:46:28.8Z,3,REGULAR,3pt,Jump Shot,[],203999,33.196452036793694,52.20588235294118,1610612743,107,94,2026-04-09T02:48:54Z,4710000,False,-11.0,260.0,1,left,MISS N. Jokić 25' 3PT,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,,,25.97,Missed,,,,,,,,,,,,,,,,
478,PT00M00.70S,2026-04-09T02:46:32.4Z,3,REGULAR,rebound,defensive,[],1631351,,,1610612763,107,94,2026-04-09T03:20:11Z,4720000,False,,,0,,L. Williamson REBOUND (Off:3 Def:2),[1631351],1610612763.0,MEM,,,,Williamson,L. Williamson,,,,,Above the Break 3,24+ Center,,,,,477.0,5.0,2.0,3.0,,,,,,,,,,,,
481,PT00M00.00S,2026-04-09T02:46:39.7Z,3,REGULAR,period,end,[],0,,,1610612763,107,94,2026-04-09T02:46:39Z,4750000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2026-04-09T02:49:20.2Z,4,REGULAR,substitution,out,['startperiod'],203999,,,1610612763,107,94,2026-04-09T02:49:46Z,4760000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2026-04-09T02:49:20.2Z,4,REGULAR,substitution,out,['startperiod'],1631124,,,1610612763,107,94,2026-04-09T02:49:46Z,4770000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2026-04-09T02:49:20.2Z,4,REGULAR,substitution,in,['startperiod'],1627750,,,1610612763,107,94,2026-04-09T02:49:46Z,4780000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2026-04-09T02:49:20.2Z,4,REGULAR,substitution,in,['startperiod'],202685,,,1610612763,107,94,2026-04-09T02:49:46Z,4790000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2026-04-09T02:49:44.7Z,4,REGULAR,period,start,[],0,,,1610612743,107,94,2026-04-09T02:49:46Z,4800000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT11M49.00S,2026-04-09T02:49:47.6Z,4,REGULAR,3pt,Jump Shot,[],203501,32.933639947437584,49.754901960784316,1610612743,107,94,2026-04-09T02:50:34Z,4810000,False,1.0,257.0,1,left,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,,,25.71,Missed,,,,,,,,,,,,,,,,
488,PT11M47.00S,2026-04-09T02:49:49.6Z,4,REGULAR,rebound,defensive,[],1641727,,,1610612763,107,94,2026-04-09T02:50:34Z,4820000,False,,,0,,D. Whitehead REBOUND (Off:1 Def:5),[1641727],1610612763.0,MEM,,,,Whitehead,D. Whitehead,,,,,Above the Break 3,24+ Center,,,,,487.0,6.0,5.0,1.0,,,,,,,,,,,,
489,PT11M38.00S,2026-04-09T02:49:55.7Z,4,REGULAR,foul,personal,['2freethrow'],202685,,,1610612763,107,94,2026-04-09T02:50:03Z,4830000,False,,,0,,J. Valančiūnas shooting personal FOUL (5 PF) (Okani 2 FT),"[202685, 1643253]",1610612743.0,DEN,shooting,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,203593.0,,,,,,,,5.0,0.0,Okani,1643253.0,,,,,,,,
491,PT11M38.00S,2026-04-09T02:50:26.2Z,4,REGULAR,freethrow,1 of 2,[],1643253,,,1610612763,107,95,2026-04-09T02:50:26Z,4850000,False,,,0,,T. Okani Free Throw 1 of 2 (15 PTS),[1643253],1610612763.0,MEM,,,,Okani,T. Okani,,,,,,,,,,Made,,,,,,,,,15.0,,,,,,,
492,PT11M38.00S,2026-04-09T02:50:26.2Z,4,REGULAR,freethrow,2 of 2,[],1643253,,,1610612763,107,95,2026-04-09T02:50:49Z,4860000,False,,,0,,MISS T. Okani Free Throw 2 of 2,[1643253],1610612763.0,MEM,,,,Okani,T. Okani,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
493,PT11M36.00S,2026-04-09T02:50:28.2Z,4,REGULAR,rebound,defensive,[],203501,,,1610612743,107,95,2026-04-09T02:50:49Z,4870000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:3),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,492.0,3.0,3.0,0.0,,,,,,,,,,,,
494,PT11M28.00S,2026-04-09T02:50:59.0Z,4,REGULAR,foul,personal,[],1631351,,,1610612743,107,95,2026-04-09T02:51:09Z,4880000,False,,,0,,L. Williamson personal FOUL (2 PF),"[1631351, 203501]",1610612763.0,MEM,,,,Williamson,L. Williamson,,,,,Mid-Range,16-24 Center,202037.0,,,,,,,,2.0,0.0,Hardaway Jr.,203501.0,,,,,,,,
496,PT11M23.00S,2026-04-09T02:51:21.7Z,4,REGULAR,turnover,traveling,[],1627750,,,1610612743,107,95,2026-04-09T02:51:28Z,4900000,False,,,0,,J. Murray traveling TURNOVER (3 TO),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,24+ Center,203593.0,3.0,,,,,,,,,,,,,,,,,,
497,PT11M01.00S,2026-04-09T02:51:51.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642380,80.6340341655716,43.872549019607845,1610612763,107,95,2026-04-09T02:53:02Z,4910000,False,-31.0,130.0,1,right,MISS A. Bal 13' driving floating Shot - blocked,"[1642380, 202685]",1610612763.0,MEM,driving floating,,,Bal,A. Bal,,,,,In The Paint (Non-RA),8-16 Center,,,13.31,Missed,,,,,,,,,,,,,,,Valančiūnas,202685.0
498,PT11M01.00S,2026-04-09T02:51:51.6Z,4,REGULAR,block,,[],202685,,,1610612763,107,95,2026-04-09T02:51:54Z,4920000,False,,,0,,J. Valančiūnas BLOCK (1 BLK),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
499,PT10M58.00S,2026-04-09T02:51:54.6Z,4,REGULAR,rebound,defensive,[],1627750,,,1610612743,107,95,2026-04-09T02:51:55Z,4930000,False,,,0,,J. Murray REBOUND (Off:0 Def:6),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,497.0,6.0,6.0,0.0,,,,,,,,,,,,
500,PT10M55.00S,2026-04-09T02:51:57.8Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],1627750,14.273981603153747,72.05882352941177,1610612743,107,95,2026-04-09T02:53:34Z,4940000,False,-110.0,82.0,1,left,MISS J. Murray 13' running pullup Shot,[1627750],1610612743.0,DEN,running pullup,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,,,13.73,Missed,,,,,,,,,,,,,,,,
501,PT10M53.00S,2026-04-09T02:51:59.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612743,107,95,2026-04-09T02:53:34Z,4950000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,8-16 Left,,,,,500.0,,,,,,,,,,,,,,,
502,PT10M53.00S,2026-04-09T02:52:05.7Z,4,REGULAR,foul,personal,[],1631351,,,1610612743,107,95,2026-04-09T02:52:25Z,4960000,False,,,0,,L. Williamson personal FOUL (3 PF),"[1631351, 1627750]",1610612763.0,MEM,,,,Williamson,L. Williamson,,,,,Mid-Range,16-24 Left Center,202041.0,,,,,,,,3.0,0.0,Murray,1627750.0,,,,,,,,
504,PT10M43.00S,2026-04-09T02:52:31.0Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1627750,22.815374507227332,55.392156862745104,1610612743,107,95,2026-04-09T02:54:20Z,4980000,False,-27.0,162.0,1,left,MISS J. Murray 16' turnaround fadeaway Shot,[1627750],1610612743.0,DEN,turnaround fadeaway,,,Murray,J. Murray,,,,,Mid-Range,16-24 Center,,,16.42,Missed,,,,,,,,,,,,,,,,
505,PT10M41.00S,2026-04-09T02:52:33.0Z,4,REGULAR,rebound,offensive,[],202685,,,1610612743,107,95,2026-04-09T02:54:20Z,4990000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:0),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,16-24 Center,,,,,504.0,1.0,0.0,1.0,,,,,,,,,,,,
508,PT10M38.00S,2026-04-09T02:52:37.3Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202685,16.113666228646515,53.92156862745098,1610612743,109,95,2026-04-09T02:55:18Z,4995000,False,-20.0,99.0,1,left,J. Valančiūnas 10' turnaround Hook (6 PTS),[202685],1610612743.0,DEN,turnaround,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),8-16 Center,,,10.09,Made,,,,,,,,,6.0,,,,,,,
509,PT10M22.00S,2026-04-09T02:52:52.0Z,4,REGULAR,foul,personal,[],1628971,,,1610612763,109,95,2026-04-09T02:55:37Z,5030000,False,,,0,,B. Brown personal FOUL (3 PF),"[1628971, 1642942]",1610612743.0,DEN,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,202037.0,,,,,,,,3.0,0.0,Mashack,1642942.0,,,,,,,,
512,PT10M11.00S,2026-04-09T02:53:18.6Z,4,REGULAR,3pt,Jump Shot,[],1641727,74.32654402102497,12.5,1610612763,109,98,2026-04-09T02:53:24Z,5060000,False,-188.0,189.0,1,right,D. Whitehead 26' 3PT pullup (7 PTS) (T. Okani 2 AST),"[1641727, 1643253]",1610612763.0,MEM,pullup,,,Whitehead,D. Whitehead,,,,,Above the Break 3,24+ Left Center,,,26.61,Made,,,,,,,,,7.0,T. Okani,1643253.0,2.0,,,,
514,PT09M47.00S,2026-04-09T02:53:42.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202685,6.783837056504599,47.794117647058826,1610612743,111,98,2026-04-09T02:53:48Z,5080000,False,11.0,11.0,1,left,J. Valančiūnas reverse DUNK (8 PTS) (C. Johnson 1 AST),"[202685, 1629661]",1610612743.0,DEN,reverse,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,1.58,Made,,,,,,,,,8.0,C. Johnson,1629661.0,1.0,,,,
516,PT09M33.00S,2026-04-09T02:53:58.2Z,4,REGULAR,foul,personal,['2freethrow'],203501,,,1610612763,111,98,2026-04-09T02:54:30Z,5100000,False,,,0,,T. Hardaway Jr. shooting personal FOUL (1 PF) (Mashack 2 FT),"[203501, 1642942]",1610612743.0,DEN,shooting,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,203593.0,,,,,,,,1.0,0.0,Mashack,1642942.0,,,,,,,,
518,PT09M33.00S,2026-04-09T02:54:31.4Z,4,REGULAR,freethrow,1 of 2,[],1642942,,,1610612763,111,98,2026-04-09T02:54:57Z,5120000,False,,,0,,MISS J. Mashack Free Throw 1 of 2,[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
519,PT09M33.00S,2026-04-09T02:54:31.4Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,111,98,2026-04-09T02:54:57Z,5130000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,518.0,,,,,,,,,,,,,,,
520,PT09M33.00S,2026-04-09T02:54:31.4Z,4,REGULAR,freethrow,2 of 2,[],1642942,,,1610612763,111,98,2026-04-09T02:54:57Z,5140000,False,,,0,,MISS J. Mashack Free Throw 2 of 2,[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
521,PT09M30.00S,2026-04-09T02:54:34.4Z,4,REGULAR,rebound,defensive,[],202685,,,1610612743,111,98,2026-04-09T02:54:57Z,5150000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:1),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,520.0,2.0,1.0,1.0,,,,,,,,,,,,
522,PT09M20.00S,2026-04-09T02:55:05.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202685,7.440867279894875,49.26470588235294,1610612743,113,98,2026-04-09T02:55:11Z,5160000,False,4.0,17.0,1,left,J. Valančiūnas driving DUNK (10 PTS) (J. Murray 5 AST),"[202685, 1627750]",1610612743.0,DEN,driving,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,1.78,Made,,,,,,,,,10.0,J. Murray,1627750.0,5.0,,,,
