actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
285,PT03M51.00S,2025-12-26T04:30:45.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,6.258212877792378,58.333333333333336,1610612743,44,48,2025-12-26T04:30:53Z,2810000,False,-42.0,6.0,1,left,MISS J. Murray driving finger roll Layup,[1627750],1610612743.0,DEN,driving finger roll,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,4.22,Missed,,,,,,,,,,,,,,,,,,
286,PT03M49.00S,2025-12-26T04:30:46.8Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,44,48,2025-12-26T04:30:46Z,2820000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,285.0,,,,,,,,,,,2.0,2.0,0.0,,,,
288,PT03M37.00S,2025-12-26T04:31:17.8Z,2,REGULAR,3pt,Jump Shot,[],1630545,68.80749014454665,71.56862745098039,1610612750,44,48,2025-12-26T04:31:25Z,2840000,False,108.0,241.0,1,right,MISS T. Shannon Jr. 26' 3PT,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,Above the Break 3,24+ Right Center,26.37,Missed,,,,,,,,,,,,,,,,,,
289,PT03M34.00S,2025-12-26T04:31:20.8Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612743,44,48,2025-12-26T04:31:25Z,2850000,False,,,0,,B. Brown REBOUND (Off:0 Def:1),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,,,288.0,,,,,,,,,,,1.0,1.0,0.0,,,,
290,PT03M21.00S,2025-12-26T04:31:33.9Z,2,REGULAR,3pt,Jump Shot,[],1627750,31.225361366622867,73.0392156862745,1610612743,47,48,2025-12-26T04:31:39Z,2860000,False,-115.0,241.0,1,left,J. Murray 26' 3PT  (12 PTS) (B. Brown 3 AST),"[1627750, 1628971]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,26.71,Made,,12.0,B. Brown,1628971.0,3.0,,,,,,,,,,,,,
292,PT03M19.00S,2025-12-26T04:31:41.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,47,48,2025-12-26T04:31:41Z,2880000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M19.00S,2025-12-26T04:34:37.9Z,2,REGULAR,substitution,out,[],1628971,,,1610612750,47,48,2025-12-26T04:35:03Z,2890000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M19.00S,2025-12-26T04:34:37.9Z,2,REGULAR,substitution,in,[],203501,,,1610612750,47,48,2025-12-26T04:35:03Z,2900000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M59.00S,2025-12-26T04:35:39.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641740,92.59198423127464,46.81372549019608,1610612750,47,48,2025-12-26T04:35:46Z,2910000,False,-16.0,17.0,1,right,MISS J. Clark driving Layup,[1641740],1610612750.0,MIN,driving,,,Clark,J. Clark,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,,,,,,
297,PT02M57.00S,2025-12-26T04:35:41.4Z,2,REGULAR,rebound,defensive,[],1642461,,,1610612743,47,48,2025-12-26T04:35:46Z,2920000,False,,,0,,S. Jones REBOUND (Off:0 Def:1),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Restricted Area,0-8 Center,,,296.0,,,,,,,,,,,1.0,1.0,0.0,,,,
298,PT02M47.00S,2025-12-26T04:35:51.0Z,2,REGULAR,3pt,Jump Shot,[],1627750,33.196452036793694,53.431372549019606,1610612743,47,48,2025-12-26T04:35:59Z,2930000,False,-17.0,260.0,1,left,MISS J. Murray 26' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,26.01,Missed,,,,,,,,,,,,,,,,,,
299,PT02M45.00S,2025-12-26T04:35:53.0Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,47,48,2025-12-26T04:35:59Z,2940000,False,,,0,,N. Jokić REBOUND (Off:2 Def:5),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,,,298.0,,,,,,,,,,,7.0,5.0,2.0,,,,
300,PT02M45.00S,2025-12-26T04:35:55.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,8.623521681997373,49.754901960784316,1610612743,49,48,2025-12-26T04:36:03Z,2950000,False,1.0,29.0,1,left,N. Jokić putback Layup (22 PTS),[203999],1610612743.0,DEN,putback,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,2.86,Made,,22.0,,,,,,,,,,,,,,,,
301,PT02M45.00S,2025-12-26T04:35:57.2Z,2,REGULAR,foul,personal,['1freethrow'],203944,,,1610612743,49,48,2025-12-26T04:36:06Z,2960000,False,,,0,,J. Randle shooting personal FOUL (2 PF) (Jokić 1 FT),"[203944, 203999]",1610612750.0,MIN,shooting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,1162.0,,,,,,,2.0,0.0,Jokić,203999.0
303,PT02M45.00S,2025-12-26T04:36:20.9Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],203999,,,1610612743,50,48,2025-12-26T04:36:20Z,2980000,False,,,0,,N. Jokić Free Throw 1 of 1 (23 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,23.0,,,,,,,,,,,,,,,,
304,PT02M25.00S,2025-12-26T04:36:42.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641740,88.38699080157687,59.31372549019608,1610612750,50,50,2025-12-26T04:42:30Z,2990000,False,47.0,57.0,1,right,J. Clark 7' driving floating bank Jump Shot (2 PTS) (M. Conley 2 AST),"[1641740, 201144]",1610612750.0,MIN,driving floating bank,,,Clark,J. Clark,,,,,In The Paint (Non-RA),0-8 Center,7.34,Made,,2.0,M. Conley,201144.0,2.0,,,,,,,,,,,,,
306,PT02M17.00S,2025-12-26T04:36:50.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203501,9.543363994743759,54.65686274509803,1610612743,52,50,2025-12-26T04:36:57Z,3010000,False,-23.0,37.0,1,left,T. Hardaway Jr. cutting Layup (10 PTS) (N. Jokić 5 AST),"[203501, 203999]",1610612743.0,DEN,cutting,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,4.39,Made,,10.0,N. Jokić,203999.0,5.0,,,,,,,,,,,,,
308,PT02M02.00S,2025-12-26T04:37:05.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,91.67214191852825,46.568627450980394,1610612750,52,52,2025-12-26T04:37:13Z,3030000,False,-17.0,26.0,1,right,J. Randle driving Layup (11 PTS) (A. Edwards 2 AST),"[203944, 1630162]",1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,3.1,Made,,11.0,A. Edwards,1630162.0,2.0,,,,,,,,,,,,,
310,PT01M40.00S,2025-12-26T04:37:26.8Z,2,REGULAR,3pt,Jump Shot,[],1642461,4.681340341655716,97.54901960784314,1610612743,55,52,2025-12-26T04:37:32Z,3050000,False,-238.0,-8.0,1,left,S. Jones 3PT  (3 PTS) (N. Jokić 6 AST),"[1642461, 203999]",1610612743.0,DEN,,,,Jones,S. Jones,,,,,Left Corner 3,24+ Left,23.79,Made,,3.0,N. Jokić,203999.0,6.0,,,,,,,,,,,,,
312,PT01M28.00S,2025-12-26T04:37:39.5Z,2,REGULAR,3pt,Jump Shot,[],1630162,69.85873850197109,24.754901960784316,1610612750,55,52,2025-12-26T04:37:45Z,3070000,False,-126.0,231.0,1,right,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,26.3,Missed,,,,,,,,,,,,,,,,,,
313,PT01M25.00S,2025-12-26T04:37:42.5Z,2,REGULAR,rebound,defensive,[],1642461,,,1610612743,55,52,2025-12-26T04:37:45Z,3080000,False,,,0,,S. Jones REBOUND (Off:0 Def:2),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Above the Break 3,24+ Left Center,,,312.0,,,,,,,,,,,2.0,2.0,0.0,,,,
314,PT01M19.00S,2025-12-26T04:37:49.1Z,2,REGULAR,3pt,Jump Shot,[],1631212,25.18068331143233,14.215686274509803,1610612743,55,52,2025-12-26T04:38:01Z,3090000,False,179.0,184.0,1,left,MISS P. Watson 25' 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
315,PT01M16.00S,2025-12-26T04:37:52.0Z,2,REGULAR,rebound,offensive,[],1642461,,,1610612743,55,52,2025-12-26T04:37:52Z,3100000,False,,,0,,S. Jones REBOUND (Off:1 Def:2),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Above the Break 3,24+ Right Center,,,314.0,,,,,,,,,,,3.0,2.0,1.0,,,,
316,PT01M13.00S,2025-12-26T04:37:54.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203501,26.231931668856767,86.76470588235294,1610612743,55,52,2025-12-26T04:44:37Z,3110000,False,-184.0,194.0,1,left,MISS T. Hardaway Jr. 26' pullup 3PT,[203501],1610612743.0,DEN,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,26.73,Missed,,,,,,,,,,,,,,,,,,
317,PT01M09.00S,2025-12-26T04:37:58.2Z,2,REGULAR,rebound,offensive,[],203999,,,1610612743,55,52,2025-12-26T04:38:04Z,3120000,False,,,0,,N. Jokić REBOUND (Off:3 Def:5),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,,,316.0,,,,,,,,,,,8.0,5.0,3.0,,,,
318,PT01M07.00S,2025-12-26T04:38:00.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203501,33.196452036793694,65.93137254901961,1610612743,55,52,2025-12-26T04:38:06Z,3130000,False,-80.0,260.0,1,left,MISS T. Hardaway Jr. 27' 3PT,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,27.15,Missed,,,,,,,,,,,,,,,,,,
319,PT01M04.00S,2025-12-26T04:38:03.1Z,2,REGULAR,rebound,defensive,[],1630162,,,1610612750,55,52,2025-12-26T04:38:06Z,3140000,False,,,0,,A. Edwards REBOUND (Off:0 Def:3),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,318.0,,,,,,,,,,,3.0,3.0,0.0,,,,
320,PT00M50.70S,2025-12-26T04:38:17.3Z,2,REGULAR,3pt,Jump Shot,[],203944,89.56964520367937,3.9215686274509802,1610612750,55,55,2025-12-26T04:38:22Z,3150000,False,-230.0,46.0,1,right,J. Randle 3PT  (14 PTS) (A. Edwards 3 AST),"[203944, 1630162]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,23.48,Made,,14.0,A. Edwards,1630162.0,3.0,,,,,,,,,,,,,
322,PT00M29.00S,2025-12-26T04:38:44.9Z,2,REGULAR,2pt,Jump Shot,[],1627750,23.47240473061761,64.4607843137255,1610612743,57,55,2025-12-26T04:38:50Z,3170000,False,-72.0,168.0,1,left,J. Murray 18' pullup Jump Shot (14 PTS) (N. Jokić 7 AST),"[1627750, 203999]",1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,18.3,Made,,14.0,N. Jokić,203999.0,7.0,,,,,,,,,,,,,
325,PT00M13.10S,2025-12-26T04:39:10.9Z,2,REGULAR,substitution,out,[],1630545,,,1610612750,57,55,2025-12-26T04:39:27Z,3200000,False,,,0,,SUB out: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M13.10S,2025-12-26T04:39:10.9Z,2,REGULAR,substitution,out,[],1641740,,,1610612750,57,55,2025-12-26T04:39:27Z,3210000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M13.10S,2025-12-26T04:39:10.9Z,2,REGULAR,substitution,in,[],1628978,,,1610612750,57,55,2025-12-26T04:39:27Z,3220000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M13.10S,2025-12-26T04:39:10.9Z,2,REGULAR,substitution,in,[],1629675,,,1610612750,57,55,2025-12-26T04:39:27Z,3230000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M08.10S,2025-12-26T04:39:35.5Z,2,REGULAR,3pt,Jump Shot,[],1628978,90.75229960578186,3.1862745098039214,1610612750,57,55,2025-12-26T04:39:43Z,3240000,False,-234.0,34.0,1,right,MISS D. DiVincenzo 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,23.66,Missed,,,,,,,,,,,,,,,,,,
330,PT00M05.30S,2025-12-26T04:39:38.3Z,2,REGULAR,rebound,defensive,[],1642461,,,1610612743,57,55,2025-12-26T04:39:38Z,3250000,False,,,0,,S. Jones REBOUND (Off:1 Def:3),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Left Corner 3,24+ Left,,,329.0,,,,,,,,,,,4.0,3.0,1.0,,,,
331,PT00M00.40S,2025-12-26T04:39:43.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627750,40.55519053876478,74.26470588235294,1610612743,57,55,2025-12-26T04:39:57Z,3260000,False,-121.0,329.0,1,left,MISS J. Murray 35' running pullup 3PT,[1627750],1610612743.0,DEN,running pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,35.04,Missed,,,,,,,,,,,,,,,,,,
332,PT00M00.10S,2025-12-26T04:39:44.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,57,55,2025-12-26T04:39:57Z,3270000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,331.0,,,,,,,,,,,,,,,,,
333,PT00M00.00S,2025-12-26T04:40:23.5Z,2,REGULAR,period,end,[],0,,,1610612743,57,55,2025-12-26T04:40:23Z,3280000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2025-12-26T04:56:41.8Z,3,REGULAR,substitution,out,['startperiod'],201144,,,1610612743,57,55,2025-12-26T04:57:12Z,3290000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2025-12-26T04:56:41.8Z,3,REGULAR,substitution,out,['startperiod'],1629675,,,1610612743,57,55,2025-12-26T04:57:12Z,3300000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2025-12-26T04:56:41.8Z,3,REGULAR,substitution,in,['startperiod'],203497,,,1610612743,57,55,2025-12-26T04:57:12Z,3310000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2025-12-26T04:56:41.8Z,3,REGULAR,substitution,in,['startperiod'],1630183,,,1610612743,57,55,2025-12-26T04:57:12Z,3320000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2025-12-26T04:57:13.1Z,3,REGULAR,period,start,[],0,,,1610612743,57,55,2025-12-26T04:57:13Z,3330000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT11M50.00S,2025-12-26T04:57:14.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631212,89.70105124835742,55.88235294117647,1610612743,59,55,2025-12-26T04:57:30Z,3340000,False,29.0,44.0,1,right,P. Watson driving finger roll Layup (5 PTS),[1631212],1610612743.0,DEN,driving finger roll,,,Watson,P. Watson,,,,,In The Paint (Non-RA),0-8 Center,5.32,Made,,5.0,,,,,,,,,,,,,,,,
340,PT11M33.00S,2025-12-26T04:57:28.1Z,3,REGULAR,3pt,Jump Shot,[],203944,3.3672798948751645,97.30392156862744,1610612750,59,55,2025-12-26T04:58:42Z,3350000,False,-237.0,-21.0,1,left,MISS J. Randle 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,23.74,Missed,,,,,,,,,,,,,,,,,,
341,PT11M31.00S,2025-12-26T04:57:30.1Z,3,REGULAR,rebound,defensive,[],203501,,,1610612743,59,55,2025-12-26T04:58:42Z,3360000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:3),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Left Corner 3,24+ Left,,,340.0,,,,,,,,,,,3.0,3.0,0.0,,,,
342,PT11M22.00S,2025-12-26T04:57:37.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,88.78120893561103,51.9607843137255,1610612743,59,55,2025-12-26T04:59:26Z,3370000,False,10.0,53.0,1,right,MISS J. Murray driving floating Shot,[1627750],1610612743.0,DEN,driving floating,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,5.39,Missed,,,,,,,,,,,,,,,,,,
343,PT11M21.00S,2025-12-26T04:57:38.9Z,3,REGULAR,rebound,offensive,[],203999,,,1610612743,59,55,2025-12-26T04:59:26Z,3380000,False,,,0,,N. Jokić REBOUND (Off:4 Def:5),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,342.0,,,,,,,,,,,9.0,5.0,4.0,,,,
344,PT11M21.00S,2025-12-26T04:57:43.3Z,3,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612743,59,55,2025-12-26T04:57:55Z,3390000,False,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Jokić 2 FT),"[1630183, 203999]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1162.0,,,,,,,2.0,0.0,Jokić,203999.0
346,PT11M21.00S,2025-12-26T04:58:07.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203999,,,1610612743,60,55,2025-12-26T04:58:07Z,3410000,False,,,0,,N. Jokić Free Throw 1 of 2 (24 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,24.0,,,,,,,,,,,,,,,,
347,PT11M21.00S,2025-12-26T04:58:22.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203999,,,1610612743,61,55,2025-12-26T04:58:22Z,3420000,False,,,0,,N. Jokić Free Throw 2 of 2 (25 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,Made,,25.0,,,,,,,,,,,,,,,,
348,PT11M12.00S,2025-12-26T04:58:33.2Z,3,REGULAR,2pt,Jump Shot,[],1630162,21.50131406044678,54.166666666666664,1610612750,61,55,2025-12-26T04:58:42Z,3430000,False,-21.0,150.0,1,left,MISS A. Edwards 15' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Center,15.1,Missed,,,,,,,,,,,,,,,,,,
349,PT11M10.00S,2025-12-26T04:58:35.2Z,3,REGULAR,rebound,defensive,[],1627750,,,1610612743,61,55,2025-12-26T04:58:42Z,3440000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,8-16 Center,,,348.0,,,,,,,,,,,1.0,1.0,0.0,,,,
350,PT11M01.00S,2025-12-26T04:58:43.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642461,92.19776609724047,51.470588235294116,1610612743,63,55,2025-12-26T04:58:50Z,3450000,False,7.0,21.0,1,right,S. Jones cutting Layup (5 PTS) (J. Murray 4 AST),"[1642461, 1627750]",1610612743.0,DEN,cutting,,,Jones,S. Jones,,,,,Restricted Area,0-8 Center,2.21,Made,,5.0,J. Murray,1627750.0,4.0,,,,,,,,,,,,,
352,PT10M53.00S,2025-12-26T04:58:56.3Z,3,REGULAR,foul,personal,['2freethrow'],1642461,,,1610612750,63,55,2025-12-26T04:59:06Z,3470000,False,,,0,,S. Jones shooting personal FOUL (2 PF) (Edwards 2 FT),"[1642461, 1630162]",1610612743.0,DEN,shooting,,,Jones,S. Jones,,,,,Mid-Range,8-16 Left,,,,,,,,,,1162.0,,,,,,,2.0,0.0,Edwards,1630162.0
354,PT10M53.00S,2025-12-26T04:59:22.9Z,3,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,63,56,2025-12-26T04:59:22Z,3490000,False,,,0,,A. Edwards Free Throw 1 of 2 (15 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,15.0,,,,,,,,,,,,,,,,
355,PT10M53.00S,2025-12-26T04:59:39.6Z,3,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,63,57,2025-12-26T04:59:39Z,3500000,False,,,0,,A. Edwards Free Throw 2 of 2 (16 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,16.0,,,,,,,,,,,,,,,,
356,PT10M41.00S,2025-12-26T04:59:54.2Z,3,REGULAR,3pt,Jump Shot,[],1642461,67.09921156373193,65.44117647058823,1610612743,66,57,2025-12-26T05:00:01Z,3510000,False,77.0,257.0,1,right,S. Jones 26' 3PT step back (8 PTS) (N. Jokić 8 AST),"[1642461, 203999]",1610612743.0,DEN,step back,,,Jones,S. Jones,,,,,Above the Break 3,24+ Center,26.82,Made,,8.0,N. Jokić,203999.0,8.0,,,,,,,,,,,,,
358,PT10M29.00S,2025-12-26T05:00:16.2Z,3,REGULAR,foul,technical,['1freethrow'],1642461,,,1610612750,66,57,2025-12-26T05:00:26Z,3530000,False,,,0,,S. Jones defensive-3-second technical FOUL (1 Tech),[1642461],1610612743.0,DEN,defensive-3-second,,,Jones,S. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202053.0,,,,,,,2.0,1.0,,
359,PT10M29.00S,2025-12-26T05:00:26.8Z,3,REGULAR,freethrow,1 of 1,[],1630162,,,1610612750,66,58,2025-12-26T05:00:26Z,3540000,False,,,0,,A. Edwards technical Free Throw 1 of 1 (17 PTS),[1630162],1610612750.0,MIN,technical,,,Edwards,A. Edwards,,,,,,,,Made,,17.0,,,,,,,,,,,,,,,,
360,PT10M22.00S,2025-12-26T05:00:51.3Z,3,REGULAR,foul,personal,['2freethrow'],203999,,,1610612750,66,58,2025-12-26T05:00:59Z,3550000,False,,,0,,N. Jokić shooting personal FOUL (2 PF) (Edwards 2 FT),"[203999, 1630162]",1610612743.0,DEN,shooting,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,202053.0,,,,,,,2.0,0.0,Edwards,1630162.0
362,PT10M22.00S,2025-12-26T05:01:13.1Z,3,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,66,58,2025-12-26T05:01:13Z,3570000,False,,,0,,MISS A. Edwards Free Throw 1 of 2,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
363,PT10M22.00S,2025-12-26T05:01:13.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,66,58,2025-12-26T05:01:13Z,3580000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,362.0,,,,,,,,,,,,,,,,,
364,PT10M22.00S,2025-12-26T05:01:27.2Z,3,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,66,59,2025-12-26T05:01:27Z,3590000,False,,,0,,A. Edwards Free Throw 2 of 2 (18 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,Made,,18.0,,,,,,,,,,,,,,,,
365,PT10M09.00S,2025-12-26T05:01:42.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,87.07293035479631,47.794117647058826,1610612743,66,59,2025-12-26T05:01:54Z,3600000,False,-11.0,69.0,1,right,MISS J. Murray 6' driving finger roll Layup,[1627750],1610612743.0,DEN,driving finger roll,,,Murray,J. Murray,,,,,In The Paint (Non-RA),0-8 Center,6.99,Missed,,,,,,,,,,,,,,,,,,
366,PT10M07.00S,2025-12-26T05:01:44.1Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,66,59,2025-12-26T05:01:54Z,3610000,False,,,0,,R. Gobert REBOUND (Off:2 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,365.0,,,,,,,,,,,8.0,6.0,2.0,,,,
367,PT10M01.00S,2025-12-26T05:01:49.4Z,3,REGULAR,turnover,bad pass,[],1630162,,,1610612750,66,59,2025-12-26T05:02:06Z,3620000,False,,,0,,A. Edwards bad pass TURNOVER (4 TO),"[1630162, 1631212]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,4.0,Watson,1631212.0,,,,,,,
368,PT10M01.00S,2025-12-26T05:01:49.4Z,3,REGULAR,steal,,[],1631212,,,1610612743,66,59,2025-12-26T05:02:57Z,3630000,False,,,0,,P. Watson STEAL (2 STL),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
369,PT09M50.00S,2025-12-26T05:02:01.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627750,71.04139290407359,82.35294117647058,1610612743,69,59,2025-12-26T05:02:09Z,3640000,False,162.0,220.0,1,right,J. Murray 27' 3PT  (17 PTS) (N. Jokić 9 AST),"[1627750, 203999]",1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,27.29,Made,,17.0,N. Jokić,203999.0,9.0,,,,,,,,,,,,,
