actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,playerName,playerNameI,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
350,PT12M00.00S,2025-12-19T03:22:09.0Z,3,REGULAR,substitution,in,['startperiod'],1628976,,,1610612753,68,54,2025-12-19T03:22:44Z,3470000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,,,,,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2025-12-19T03:22:50.7Z,3,REGULAR,period,start,[],0,,,1610612743,68,54,2025-12-19T03:22:50Z,3480000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT11M43.00S,2025-12-19T03:23:07.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,9.411957950065702,37.745098039215684,1610612743,70,54,2025-12-19T03:23:16Z,3490000,False,61.0,36.0,1,left,N. Jokić 7' driving bank Jump Shot (17 PTS),[203999],1610612743.0,DEN,driving bank,,,,,,In The Paint (Non-RA),0-8 Center,,,Jokić,N. Jokić,7.11,Made,,,,,,,,,17.0,,,,,,,
353,PT11M18.00S,2025-12-19T03:23:35.0Z,3,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612753,70,54,2025-12-19T03:23:56Z,3500000,False,,,0,,B. Brown shooting personal FOUL (1 PF) (Jones 2 FT),"[1628971, 1626145]",1610612743.0,DEN,shooting,,,,,,Mid-Range,16-24 Center,1662.0,,Brown,B. Brown,,,,,,,1.0,0.0,Jones,1626145.0,,,,,,,,
355,PT11M18.00S,2025-12-19T03:24:04.6Z,3,REGULAR,freethrow,1 of 2,[],1626145,,,1610612753,70,55,2025-12-19T03:24:04Z,3520000,False,,,0,,T. Jones Free Throw 1 of 2 (4 PTS),[1626145],1610612753.0,ORL,,,,,,,,,,,Jones,T. Jones,,Made,,,,,,,,,4.0,,,,,,,
356,PT11M18.00S,2025-12-19T03:24:24.4Z,3,REGULAR,freethrow,2 of 2,[],1626145,,,1610612753,70,56,2025-12-19T03:24:24Z,3530000,False,,,0,,T. Jones Free Throw 2 of 2 (5 PTS),[1626145],1610612753.0,ORL,,,,,,,,,,,Jones,T. Jones,,Made,,,,,,,,,5.0,,,,,,,
357,PT10M54.00S,2025-12-19T03:24:48.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1642461,7.703679369250986,47.794117647058826,1610612743,72,56,2025-12-19T03:24:53Z,3540000,False,11.0,20.0,1,left,S. Jones bank Hook (6 PTS) (N. Jokić 10 AST),"[1642461, 203999]",1610612743.0,DEN,bank,,,,,,Restricted Area,0-8 Center,,,Jones,S. Jones,2.27,Made,,,,,,,,,6.0,N. Jokić,203999.0,10.0,,,,
359,PT10M36.00S,2025-12-19T03:25:08.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,92.59198423127464,47.05882352941176,1610612753,72,58,2025-12-19T03:25:16Z,3560000,False,-15.0,17.0,1,right,P. Banchero driving Layup (10 PTS),[1631094],1610612753.0,ORL,driving,,,,,,Restricted Area,0-8 Center,,,Banchero,P. Banchero,2.25,Made,,,,,,,,,10.0,,,,,,,
361,PT10M36.00S,2025-12-19T03:25:13.9Z,3,REGULAR,foul,personal,['1freethrow'],1642461,,,1610612753,72,58,2025-12-19T03:25:23Z,3580000,False,,,0,,S. Jones shooting personal FOUL (4 PF) (Banchero 1 FT),"[1642461, 1631094]",1610612743.0,DEN,shooting,,,,,,Restricted Area,0-8 Center,201639.0,,Jones,S. Jones,,,,,,,4.0,0.0,Banchero,1631094.0,,,,,,,,
363,PT10M36.00S,2025-12-19T03:25:27.2Z,3,REGULAR,substitution,out,[],1642461,,,1610612753,72,58,2025-12-19T03:25:46Z,3600000,False,,,0,,SUB out: S. Jones,[1642461],1610612743.0,DEN,,,,,,,,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,
364,PT10M36.00S,2025-12-19T03:25:27.2Z,3,REGULAR,substitution,in,[],203501,,,1610612753,72,58,2025-12-19T03:25:46Z,3610000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,,,,,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,
365,PT10M36.00S,2025-12-19T03:25:45.2Z,3,REGULAR,freethrow,1 of 1,[],1631094,,,1610612753,72,58,2025-12-19T03:25:47Z,3620000,False,,,0,,MISS P. Banchero Free Throw 1 of 1,[1631094],1610612753.0,ORL,,,,,,,,,,,Banchero,P. Banchero,,Missed,,,,,,,,,,,,,,,,
366,PT10M34.00S,2025-12-19T03:25:47.2Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612743,72,58,2025-12-19T03:25:47Z,3630000,False,,,0,,C. Johnson REBOUND (Off:0 Def:8),[1629661],1610612743.0,DEN,,,,,,,,,,,Johnson,C. Johnson,,,365.0,8.0,8.0,0.0,,,,,,,,,,,,
367,PT10M19.00S,2025-12-19T03:26:00.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,12.040078843626807,43.872549019607845,1610612743,74,58,2025-12-19T03:26:05Z,3640000,False,31.0,61.0,1,left,N. Jokić 6' Jump Shot (19 PTS) (J. Murray 2 AST),"[203999, 1627750]",1610612743.0,DEN,,,,,,,In The Paint (Non-RA),0-8 Center,,,Jokić,N. Jokić,6.8,Made,,,,,,,,,19.0,J. Murray,1627750.0,2.0,,,,
369,PT10M11.00S,2025-12-19T03:26:09.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,94.69448094612353,48.77450980392157,1610612753,74,60,2025-12-19T03:26:14Z,3660000,False,-6.0,-3.0,1,right,A. Black driving Layup (16 PTS) (D. Bane 4 AST),"[1641710, 1630217]",1610612753.0,ORL,driving,,,,,,Restricted Area,0-8 Center,,,Black,A. Black,0.66,Made,,,,,,,,,16.0,D. Bane,1630217.0,4.0,,,,
371,PT09M58.00S,2025-12-19T03:26:21.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,7.30946123521682,47.05882352941176,1610612743,76,60,2025-12-19T03:26:26Z,3680000,False,15.0,16.0,1,left,C. Johnson cutting finger roll Layup (9 PTS) (N. Jokić 11 AST),"[1629661, 203999]",1610612743.0,DEN,cutting finger roll,,,,,,Restricted Area,0-8 Center,,,Johnson,C. Johnson,2.19,Made,,,,,,,,,9.0,N. Jokić,203999.0,11.0,,,,
373,PT09M45.00S,2025-12-19T03:26:34.5Z,3,REGULAR,2pt,Jump Shot,[],1641710,76.03482260183968,56.372549019607845,1610612753,76,60,2025-12-19T03:26:40Z,3700000,False,32.0,173.0,1,right,MISS A. Black 17' pullup Shot,[1641710],1610612753.0,ORL,pullup,,,,,,Mid-Range,16-24 Center,,,Black,A. Black,17.57,Missed,,,,,,,,,,,,,,,,
374,PT09M43.00S,2025-12-19T03:26:36.5Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,76,60,2025-12-19T03:26:40Z,3710000,False,,,0,,N. Jokić REBOUND (Off:1 Def:4),[203999],1610612743.0,DEN,,,,,,,Mid-Range,16-24 Center,,,Jokić,N. Jokić,,,373.0,5.0,4.0,1.0,,,,,,,,,,,,
375,PT09M34.00S,2025-12-19T03:26:46.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627750,10.33180026281209,50.245098039215684,1610612743,78,60,2025-12-19T03:26:52Z,3720000,False,-1.0,45.0,1,left,J. Murray turnaround Hook (25 PTS),[1627750],1610612743.0,DEN,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,,,Murray,J. Murray,4.46,Made,,,,,,,,,25.0,,,,,,,
377,PT09M34.00S,2025-12-19T03:26:52.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,78,60,2025-12-19T03:26:52Z,3740000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT09M18.00S,2025-12-19T03:30:13.0Z,3,REGULAR,3pt,Jump Shot,[],1631094,66.04796320630749,45.34313725490196,1610612753,78,60,2025-12-19T03:30:18Z,3750000,False,-23.0,267.0,1,right,MISS P. Banchero 26' 3PT,[1631094],1610612753.0,ORL,,,,,,,Above the Break 3,24+ Center,,,Banchero,P. Banchero,26.76,Missed,,,,,,,,,,,,,,,,
379,PT09M17.00S,2025-12-19T03:30:14.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612743,78,60,2025-12-19T03:30:18Z,3760000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Center,,,,,,,378.0,,,,,,,,,,,,,,,
381,PT09M04.00S,2025-12-19T03:30:37.1Z,3,REGULAR,3pt,Jump Shot,[],1628971,6.915243101182654,98.2843137254902,1610612743,81,60,2025-12-19T03:30:43Z,3780000,False,-241.0,13.0,1,left,B. Brown 24' 3PT  (9 PTS) (C. Johnson 3 AST),"[1628971, 1629661]",1610612743.0,DEN,,,,,,,Left Corner 3,24+ Left,,,Brown,B. Brown,24.17,Made,,,,,,,,,9.0,C. Johnson,1629661.0,3.0,,,,
383,PT08M43.00S,2025-12-19T03:31:00.4Z,3,REGULAR,3pt,Jump Shot,[],1631094,65.25952693823915,44.6078431372549,1610612753,81,60,2025-12-19T03:32:26Z,3800000,False,-27.0,274.0,1,right,MISS P. Banchero 27' 3PT,[1631094],1610612753.0,ORL,,,,,,,Above the Break 3,24+ Center,,,Banchero,P. Banchero,27.54,Missed,,,,,,,,,,,,,,,,
384,PT08M40.00S,2025-12-19T03:31:03.4Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612743,81,60,2025-12-19T03:32:26Z,3810000,False,,,0,,C. Johnson REBOUND (Off:0 Def:9),[1629661],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Center,,,Johnson,C. Johnson,,,383.0,9.0,9.0,0.0,,,,,,,,,,,,
385,PT08M29.00S,2025-12-19T03:31:12.2Z,3,REGULAR,3pt,Jump Shot,[],1628971,24.26084099868594,86.51960784313727,1610612743,81,60,2025-12-19T03:31:16Z,3820000,False,-183.0,176.0,1,left,MISS B. Brown 25' 3PT,[1628971],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Left Center,,,Brown,B. Brown,25.33,Missed,,,,,,,,,,,,,,,,
386,PT08M26.00S,2025-12-19T03:31:15.2Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,81,60,2025-12-19T03:31:16Z,3830000,False,,,0,,P. Banchero REBOUND (Off:1 Def:7),[1631094],1610612753.0,ORL,,,,,,,Above the Break 3,24+ Left Center,,,Banchero,P. Banchero,,,385.0,8.0,7.0,1.0,,,,,,,,,,,,
387,PT08M23.00S,2025-12-19T03:31:17.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641710,93.24901445466492,50.245098039215684,1610612753,81,62,2025-12-19T03:31:23Z,3840000,False,1.0,11.0,1,right,A. Black running DUNK (18 PTS) (P. Banchero 3 AST),"[1641710, 1631094]",1610612753.0,ORL,running,,,,,,Restricted Area,0-8 Center,,,Black,A. Black,1.11,Made,,,,,,,,,18.0,P. Banchero,1631094.0,3.0,,,,
389,PT08M08.00S,2025-12-19T03:31:40.2Z,3,REGULAR,foul,personal,[],1641710,,,1610612743,81,62,2025-12-19T03:31:49Z,3860000,False,,,0,,A. Black personal FOUL (2 PF),"[1641710, 1629661]",1610612753.0,ORL,,,,,,,Mid-Range,16-24 Center,1662.0,,Black,A. Black,,,,,,,2.0,0.0,Johnson,1629661.0,,,,,,,,
391,PT07M56.00S,2025-12-19T03:32:08.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627750,12.565703022339028,62.99019607843137,1610612743,83,62,2025-12-19T03:32:14Z,3880000,False,-65.0,66.0,1,left,J. Murray 9' turnaround bank Jump Shot (27 PTS),[1627750],1610612743.0,DEN,turnaround bank,,,,,,In The Paint (Non-RA),8-16 Left,,,Murray,J. Murray,9.23,Made,,,,,,,,,27.0,,,,,,,
392,PT07M42.00S,2025-12-19T03:32:22.0Z,3,REGULAR,3pt,Jump Shot,[],1641710,70.77858081471747,80.14705882352942,1610612753,83,62,2025-12-19T03:32:30Z,3890000,False,151.0,222.0,1,right,MISS A. Black 26' 3PT,[1641710],1610612753.0,ORL,,,,,,,Above the Break 3,24+ Right Center,,,Black,A. Black,26.85,Missed,,,,,,,,,,,,,,,,
393,PT07M36.00S,2025-12-19T03:32:28.0Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,83,62,2025-12-19T03:32:30Z,3900000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:1),[1628976],1610612753.0,ORL,,,,,,,Above the Break 3,24+ Right Center,,,Carter Jr.,W. Carter Jr.,,,392.0,2.0,1.0,1.0,,,,,,,,,,,,
394,PT07M36.00S,2025-12-19T03:32:27.8Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628976,94.40999984741211,50.0,1610612753,83,64,2025-12-19T03:32:35Z,3910000,False,0.0,0.0,1,right,W. Carter Jr. putback DUNK (7 PTS),[1628976],1610612753.0,ORL,putback,,,,,,Restricted Area,0-8 Center,,,Carter Jr.,W. Carter Jr.,0.0,Made,,,,,,,,,7.0,,,,,,,
395,PT07M28.00S,2025-12-19T03:32:36.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,14.273981603153747,38.72549019607843,1610612743,83,64,2025-12-19T03:32:48Z,3920000,False,56.0,82.0,1,left,MISS C. Johnson 9' driving floating Shot - blocked,"[1629661, 1630217]",1610612743.0,DEN,driving floating,,,,,,In The Paint (Non-RA),8-16 Right,,,Johnson,C. Johnson,9.93,Missed,,,,,,,,,,,,,,,Bane,1630217.0
396,PT07M28.00S,2025-12-19T03:32:36.0Z,3,REGULAR,block,,[],1630217,,,1610612743,83,64,2025-12-19T03:32:39Z,3930000,False,,,0,,D. Bane BLOCK (1 BLK),[1630217],1610612753.0,ORL,,,,,,,In The Paint (Non-RA),8-16 Right,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,
397,PT07M24.00S,2025-12-19T03:32:40.0Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,83,64,2025-12-19T03:32:48Z,3940000,False,,,0,,P. Banchero REBOUND (Off:1 Def:8),[1631094],1610612753.0,ORL,,,,,,,In The Paint (Non-RA),8-16 Right,,,Banchero,P. Banchero,,,395.0,9.0,8.0,1.0,,,,,,,,,,,,
398,PT07M21.00S,2025-12-19T03:32:43.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628976,92.59198423127464,49.754901960784316,1610612753,83,66,2025-12-19T03:32:58Z,3950000,False,-1.0,17.0,1,right,W. Carter Jr. running finger roll Layup (9 PTS) (P. Banchero 4 AST),"[1628976, 1631094]",1610612753.0,ORL,running finger roll,,,,,,Restricted Area,0-8 Center,,,Carter Jr.,W. Carter Jr.,1.71,Made,,,,,,,,,9.0,P. Banchero,1631094.0,4.0,,,,
400,PT06M58.00S,2025-12-19T03:33:06.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,17.69053876478318,44.11764705882353,1610612743,83,66,2025-12-19T03:33:45Z,3970000,False,29.0,114.0,1,left,MISS J. Murray 11' driving Layup - blocked,"[1627750, 1628976]",1610612743.0,DEN,driving,,,,,,In The Paint (Non-RA),8-16 Center,,,Murray,J. Murray,11.75,Missed,,,,,,,,,,,,,,,Carter Jr.,1628976.0
401,PT06M58.00S,2025-12-19T03:33:06.8Z,3,REGULAR,block,,[],1628976,,,1610612743,83,66,2025-12-19T03:33:09Z,3980000,False,,,0,,W. Carter Jr. BLOCK (1 BLK),[1628976],1610612753.0,ORL,,,,,,,In The Paint (Non-RA),8-16 Center,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,
402,PT06M55.00S,2025-12-19T03:33:09.8Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,83,66,2025-12-19T03:33:17Z,3990000,False,,,0,,P. Banchero REBOUND (Off:1 Def:9),[1631094],1610612753.0,ORL,,,,,,,In The Paint (Non-RA),8-16 Center,,,Banchero,P. Banchero,,,400.0,10.0,9.0,1.0,,,,,,,,,,,,
403,PT06M53.00S,2025-12-19T03:33:10.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630217,93.77463863337714,49.26470588235294,1610612753,83,68,2025-12-19T03:33:23Z,4000000,False,-4.0,6.0,1,right,D. Bane running Layup (6 PTS) (P. Banchero 5 AST),"[1630217, 1631094]",1610612753.0,ORL,running,,,,,,Restricted Area,0-8 Center,,,Bane,D. Bane,0.7,Made,,,,,,,,,6.0,P. Banchero,1631094.0,5.0,,,,
405,PT06M53.00S,2025-12-19T03:33:19.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,83,68,2025-12-19T03:33:19Z,4020000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M53.00S,2025-12-19T03:35:42.9Z,3,REGULAR,substitution,out,[],1626145,,,1610612743,83,68,2025-12-19T03:36:04Z,4030000,False,,,0,,SUB out: T. Jones,[1626145],1610612753.0,ORL,,,,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,
407,PT06M53.00S,2025-12-19T03:35:42.9Z,3,REGULAR,substitution,out,[],1630217,,,1610612743,83,68,2025-12-19T03:36:04Z,4040000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,,,,,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,
408,PT06M53.00S,2025-12-19T03:35:42.9Z,3,REGULAR,substitution,in,[],1641724,,,1610612743,83,68,2025-12-19T03:36:04Z,4050000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,,,,,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,
409,PT06M53.00S,2025-12-19T03:35:42.9Z,3,REGULAR,substitution,in,[],1642859,,,1610612743,83,68,2025-12-19T03:36:04Z,4060000,False,,,0,,SUB in: J. Richardson,[1642859],1610612753.0,ORL,,,,,,,,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,
410,PT06M34.00S,2025-12-19T03:36:34.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203999,9.411957950065702,50.245098039215684,1610612743,85,68,2025-12-19T03:38:27Z,4070000,False,-1.0,36.0,1,left,N. Jokić driving finger roll Layup (21 PTS),[203999],1610612743.0,DEN,driving finger roll,,,,,,Restricted Area,0-8 Center,,,Jokić,N. Jokić,3.6,Made,,,,,,,,,21.0,,,,,,,
411,PT06M20.00S,2025-12-19T03:36:48.9Z,3,REGULAR,3pt,Jump Shot,[],1641724,87.33574244415243,95.58823529411765,1610612753,85,68,2025-12-19T03:38:58Z,4080000,False,228.0,67.0,1,right,MISS J. Howard 3PT,[1641724],1610612753.0,ORL,,,,,,,Right Corner 3,24+ Right,,,Howard,J. Howard,23.74,Missed,,,,,,,,,,,,,,,,
412,PT06M18.00S,2025-12-19T03:36:50.9Z,3,REGULAR,rebound,offensive,[],1628976,,,1610612753,85,68,2025-12-19T03:38:58Z,4090000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:1),[1628976],1610612753.0,ORL,,,,,,,Right Corner 3,24+ Right,,,Carter Jr.,W. Carter Jr.,,,411.0,3.0,1.0,2.0,,,,,,,,,,,,
413,PT06M12.00S,2025-12-19T03:36:55.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631094,68.41327201051249,65.68627450980392,1610612753,85,68,2025-12-19T03:41:05Z,4100000,False,78.0,244.0,1,right,MISS P. Banchero 25' 3PT,[1631094],1610612753.0,ORL,,,,,,,Above the Break 3,24+ Center,,,Banchero,P. Banchero,25.67,Missed,,,,,,,,,,,,,,,,
414,PT06M10.00S,2025-12-19T03:36:57.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,85,68,2025-12-19T04:15:10Z,4110000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,Above the Break 3,24+ Center,,,,,,,413.0,,,,,,,,,,,,,,,
418,PT06M07.00S,2025-12-19T03:37:19.5Z,3,REGULAR,foul,personal,[],1629661,,,1610612753,85,68,2025-12-19T03:37:23Z,4150000,False,,,0,,C. Johnson personal FOUL (3 PF),"[1629661, 1631094]",1610612743.0,DEN,,,,,,,In The Paint (Non-RA),8-16 Center,201639.0,,Johnson,C. Johnson,,,,,,,3.0,0.0,Banchero,1631094.0,,,,,,,,
420,PT05M59.00S,2025-12-19T03:37:47.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628976,83.65637319316689,48.77450980392157,1610612753,85,70,2025-12-19T03:37:52Z,4170000,False,-6.0,101.0,1,right,W. Carter Jr. 10' floating Jump Shot (11 PTS) (P. Banchero 6 AST),"[1628976, 1631094]",1610612753.0,ORL,floating,,,,,,In The Paint (Non-RA),8-16 Center,,,Carter Jr.,W. Carter Jr.,10.13,Made,,,,,,,,,11.0,P. Banchero,1631094.0,6.0,,,,
422,PT05M44.00S,2025-12-19T03:38:02.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,6.521024967148489,48.28431372549019,1610612743,87,70,2025-12-19T03:38:06Z,4190000,False,9.0,9.0,1,left,B. Brown cutting Layup (11 PTS) (N. Jokić 12 AST),"[1628971, 203999]",1610612743.0,DEN,cutting,,,,,,Restricted Area,0-8 Center,,,Brown,B. Brown,1.23,Made,,,,,,,,,11.0,N. Jokić,203999.0,12.0,,,,
425,PT05M33.00S,2025-12-19T03:38:12.8Z,3,REGULAR,2pt,Jump Shot,[],1628976,78.9257555847569,44.11764705882353,1610612753,87,70,2025-12-19T03:38:19Z,4220000,False,-29.0,146.0,1,right,MISS W. Carter Jr. 14' pullup Shot,[1628976],1610612753.0,ORL,pullup,,,,,,Mid-Range,8-16 Center,,,Carter Jr.,W. Carter Jr.,14.85,Missed,,,,,,,,,,,,,,,,
426,PT05M30.00S,2025-12-19T03:38:15.8Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,87,70,2025-12-19T03:38:19Z,4230000,False,,,0,,N. Jokić REBOUND (Off:1 Def:5),[203999],1610612743.0,DEN,,,,,,,Mid-Range,8-16 Center,,,Jokić,N. Jokić,,,425.0,6.0,5.0,1.0,,,,,,,,,,,,
427,PT05M22.00S,2025-12-19T03:38:24.3Z,3,REGULAR,2pt,Jump Shot,[],1627750,24.129434954007884,60.5392156862745,1610612743,87,70,2025-12-19T03:42:38Z,4240000,False,-53.0,174.0,1,left,MISS J. Murray 18' step back Shot,[1627750],1610612743.0,DEN,step back,,,,,,Mid-Range,16-24 Center,,,Murray,J. Murray,18.21,Missed,,,,,,,,,,,,,,,,
428,PT05M19.00S,2025-12-19T03:38:27.3Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,87,70,2025-12-19T03:38:29Z,4250000,False,,,0,,P. Banchero REBOUND (Off:1 Def:10),[1631094],1610612753.0,ORL,,,,,,,Mid-Range,16-24 Center,,,Banchero,P. Banchero,,,427.0,11.0,10.0,1.0,,,,,,,,,,,,
429,PT05M16.00S,2025-12-19T03:38:32.2Z,3,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612753,87,70,2025-12-19T03:38:43Z,4260000,False,,,0,,B. Brown shooting personal FOUL (2 PF) (Banchero 2 FT),"[1628971, 1631094]",1610612743.0,DEN,shooting,,,,,,In The Paint (Non-RA),8-16 Center,203054.0,,Brown,B. Brown,,,,,,,2.0,0.0,Banchero,1631094.0,,,,,,,,
431,PT05M16.00S,2025-12-19T03:39:03.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1631094,,,1610612753,87,71,2025-12-19T03:39:03Z,4280000,False,,,0,,P. Banchero Free Throw 1 of 2 (11 PTS),[1631094],1610612753.0,ORL,,,,,,,,,,,Banchero,P. Banchero,,Made,,,,,,,,,11.0,,,,,,,
432,PT05M16.00S,2025-12-19T03:39:04.3Z,3,REGULAR,substitution,out,[],1629661,,,1610612753,87,71,2025-12-19T03:39:09Z,4290000,False,,,0,,SUB out: C. Johnson,[1629661],1610612743.0,DEN,,,,,,,,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,
433,PT05M16.00S,2025-12-19T03:39:04.3Z,3,REGULAR,substitution,in,[],1629618,,,1610612753,87,71,2025-12-19T03:39:09Z,4300000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,,,,,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,
434,PT05M16.00S,2025-12-19T03:39:32.5Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1631094,,,1610612753,87,72,2025-12-19T03:39:32Z,4310000,False,,,0,,P. Banchero Free Throw 2 of 2 (12 PTS),[1631094],1610612753.0,ORL,,,,,,,,,,,Banchero,P. Banchero,,Made,,,,,,,,,12.0,,,,,,,
435,PT04M54.00S,2025-12-19T03:39:57.9Z,3,REGULAR,2pt,Jump Shot,[],1627750,24.78646517739816,71.81372549019608,1610612743,87,72,2025-12-19T03:40:03Z,4320000,False,-109.0,180.0,1,left,MISS J. Murray 21' step back Shot,[1627750],1610612743.0,DEN,step back,,,,,,Mid-Range,16-24 Left Center,,,Murray,J. Murray,21.09,Missed,,,,,,,,,,,,,,,,
436,PT04M52.00S,2025-12-19T03:39:59.9Z,3,REGULAR,rebound,offensive,[],1629618,,,1610612743,87,72,2025-12-19T03:40:03Z,4330000,False,,,0,,J. Pickett REBOUND (Off:1 Def:2),[1629618],1610612743.0,DEN,,,,,,,Mid-Range,16-24 Left Center,,,Pickett,J. Pickett,,,435.0,3.0,2.0,1.0,,,,,,,,,,,,
437,PT04M50.00S,2025-12-19T03:40:02.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203501,32.40801576872536,43.627450980392155,1610612743,90,72,2025-12-19T03:40:07Z,4340000,False,32.0,252.0,1,left,T. Hardaway Jr. 25' 3PT  (5 PTS) (J. Pickett 3 AST),"[203501, 1629618]",1610612743.0,DEN,,,,,,,Above the Break 3,24+ Center,,,Hardaway Jr.,T. Hardaway Jr.,25.41,Made,,,,,,,,,5.0,J. Pickett,1629618.0,3.0,,,,
439,PT04M31.00S,2025-12-19T03:40:20.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,91.5407358738502,49.26470588235294,1610612753,90,74,2025-12-19T03:40:27Z,4360000,False,-4.0,27.0,1,right,W. Carter Jr. Layup (13 PTS) (P. Banchero 7 AST),"[1628976, 1631094]",1610612753.0,ORL,,,,,,,Restricted Area,0-8 Center,,,Carter Jr.,W. Carter Jr.,2.73,Made,,,,,,,,,13.0,P. Banchero,1631094.0,7.0,,,,
441,PT04M15.00S,2025-12-19T03:40:37.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,10.068988173455978,39.705882352941174,1610612743,90,74,2025-12-19T03:44:02Z,4380000,False,51.0,42.0,1,left,MISS N. Jokić 6' driving floating Shot,[203999],1610612743.0,DEN,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,,,Jokić,N. Jokić,6.65,Missed,,,,,,,,,,,,,,,,
