actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
258,PT06M13.00S,2022-12-17T01:23:33.4Z,2,REGULAR,substitution,out,[],1629678,,,1610612738,39,49,2022-12-17T01:23:52Z,2540000,False,,,0,,SUB out: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M13.00S,2022-12-17T01:23:33.4Z,2,REGULAR,substitution,in,[],1629684,,,1610612738,39,49,2022-12-17T01:23:52Z,2550000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M13.00S,2022-12-17T01:23:33.4Z,2,REGULAR,substitution,in,[],1627763,,,1610612738,39,49,2022-12-17T01:23:52Z,2560000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M13.00S,2022-12-17T01:23:33.4Z,2,REGULAR,substitution,in,[],1631094,,,1610612738,39,49,2022-12-17T01:23:52Z,2570000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M51.00S,2022-12-17T01:24:23.6Z,2,REGULAR,3pt,Jump Shot,[],203935,90.88370565045992,96.56862745098039,1610612738,39,49,2022-12-17T01:24:29Z,2580000,False,233.0,33.0,1,right,MISS M. Smart 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Right Corner 3,24+ Right,23.52,Missed,,,,,,,,,,,,,,,,,,
263,PT05M46.00S,2022-12-17T01:24:28.6Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,39,49,2022-12-17T01:24:29Z,2590000,False,,,0,,F. Wagner REBOUND (Off:1 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Right Corner 3,24+ Right,,,,,,,,,262.0,2.0,1.0,1.0,,,,,,,,
264,PT05M25.00S,2022-12-17T01:24:48.4Z,2,REGULAR,3pt,Jump Shot,[],1630532,31.488173455978973,73.2843137254902,1610612753,39,49,2022-12-17T01:25:54Z,2600000,False,-116.0,243.0,1,left,MISS F. Wagner 26' pullup 3PT,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Left Center,26.99,Missed,,,,,,,,,,,,,,,,,,
265,PT05M24.00S,2022-12-17T01:24:49.4Z,2,REGULAR,rebound,offensive,[],1628964,,,1610612753,39,49,2022-12-17T01:33:08Z,2610000,False,,,0,,M. Bamba REBOUND (Off:2 Def:2),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Left Center,,,,,,,,,264.0,4.0,2.0,2.0,,,,,,,,
311,PT05M23.00S,2022-12-17T01:24:49.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630532,7.013797634691201,55.88235294117647,1610612753,39,49,2022-12-17T01:33:20Z,2612500,False,-29.0,13.0,1,left,MISS F. Wagner Layup,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,,,,,
312,PT05M21.00S,2022-12-17T01:24:51.7Z,2,REGULAR,rebound,offensive,[],1628964,,,1610612753,39,49,2022-12-17T01:33:20Z,2613750,False,,,0,,M. Bamba REBOUND (Off:3 Def:2),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,,,311.0,5.0,2.0,3.0,,,,,,,,
283,PT05M21.00S,2022-12-17T01:24:51.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628964,8.492115637319317,52.20588235294118,1610612753,39,49,2022-12-17T01:33:30Z,2615000,False,-11.0,27.0,1,left,MISS M. Bamba tip DUNK,[1628964],1610612753.0,ORL,tip,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,2.94,Missed,,,,,,,,,,,,,,,,,,
284,PT05M20.00S,2022-12-17T01:24:52.0Z,2,REGULAR,rebound,defensive,[],1627763,,,1610612738,39,49,2022-12-17T01:33:30Z,2617500,False,,,0,,M. Brogdon REBOUND (Off:0 Def:1),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,,,,,,,283.0,1.0,1.0,0.0,,,,,,,,
268,PT05M14.00S,2022-12-17T01:25:00.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627763,92.85479632063075,45.34313725490196,1610612738,41,49,2022-12-17T01:25:05Z,2640000,False,-23.0,15.0,1,right,M. Brogdon running Layup (6 PTS) (M. Smart 6 AST),"[1627763, 203935]",1610612738.0,BOS,running,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,2.75,Made,6.0,M. Smart,203935.0,6.0,,,,,,,,,,,,,,
271,PT04M56.00S,2022-12-17T01:25:19.7Z,2,REGULAR,substitution,out,[],1628964,,,1610612753,41,49,2022-12-17T01:25:31Z,2670000,False,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT04M56.00S,2022-12-17T01:25:19.7Z,2,REGULAR,substitution,out,[],203082,,,1610612753,41,49,2022-12-17T01:25:31Z,2680000,False,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M56.00S,2022-12-17T01:25:19.7Z,2,REGULAR,substitution,in,[],1629626,,,1610612753,41,49,2022-12-17T01:25:31Z,2690000,False,,,0,,SUB in: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M56.00S,2022-12-17T01:25:19.7Z,2,REGULAR,substitution,in,[],1629021,,,1610612753,41,49,2022-12-17T01:25:31Z,2700000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M49.00S,2022-12-17T01:25:44.8Z,2,REGULAR,3pt,Jump Shot,[],1630175,13.87976346911958,95.58823529411765,1610612753,41,49,2022-12-17T01:35:20Z,2710000,False,-228.0,78.0,1,left,MISS C. Anthony 24' step back 3PT,[1630175],1610612753.0,ORL,step back,,,Anthony,C. Anthony,,,,,Left Corner 3,24+ Left,24.09,Missed,,,,,,,,,,,,,,,,,,
276,PT04M45.00S,2022-12-17T01:25:48.3Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,41,49,2022-12-17T01:25:48Z,2720000,False,,,0,,A. Horford REBOUND (Off:0 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,,,,,,,,,275.0,5.0,5.0,0.0,,,,,,,,
277,PT04M38.00S,2022-12-17T01:25:55.9Z,2,REGULAR,2pt,Jump Shot,[],1627759,77.4802890932983,43.872549019607845,1610612738,43,49,2022-12-17T01:26:00Z,2730000,False,-31.0,159.0,1,right,J. Brown 16' pullup Jump Shot (5 PTS) (A. Horford 1 AST),"[1627759, 201143]",1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,16.21,Made,5.0,A. Horford,201143.0,1.0,,,,,,,,,,,,,,
279,PT04M21.00S,2022-12-17T01:26:18.2Z,2,REGULAR,foul,personal,[],203935,,,1610612753,43,49,2022-12-17T01:26:22Z,2750000,False,,,0,,M. Smart personal FOUL (1 PF),"[203935, 1631094]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,,,,,1628482.0,,,,,,,,,,1.0,0.0,Banchero,1631094.0
281,PT04M21.00S,2022-12-17T01:26:24.8Z,2,REGULAR,substitution,out,[],1630532,,,1610612753,43,49,2022-12-17T01:26:27Z,2770000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M21.00S,2022-12-17T01:26:24.8Z,2,REGULAR,substitution,in,[],1630284,,,1610612753,43,49,2022-12-17T01:26:27Z,2780000,False,,,0,,SUB in: K. Harris,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M21.00S,2022-12-17T01:26:41.8Z,2,REGULAR,substitution,out,[],1630175,,,1610612753,43,49,2022-12-17T01:26:48Z,2790000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M21.00S,2022-12-17T01:26:41.8Z,2,REGULAR,substitution,in,[],1628365,,,1610612753,43,49,2022-12-17T01:26:48Z,2800000,False,,,0,,SUB in: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M11.00S,2022-12-17T01:26:51.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,9.806176084099869,38.48039215686275,1610612753,43,51,2022-12-17T01:36:35Z,2810000,False,58.0,40.0,1,left,M. Wagner 7' driving Layup (10 PTS) (P. Banchero 1 AST),"[1629021, 1631094]",1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,7.0,Made,10.0,P. Banchero,1631094.0,1.0,,,,,,,,,,,,,,
288,PT04M11.00S,2022-12-17T01:27:01.1Z,2,REGULAR,foul,personal,['1freethrow'],203935,,,1610612753,43,51,2022-12-17T01:27:08Z,2820000,False,,,0,,M. Smart shooting personal FOUL (2 PF) (Wagner 1 FT),"[203935, 1629021]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1155.0,,,,,,,,,,2.0,0.0,Wagner,1629021.0
290,PT04M11.00S,2022-12-17T01:27:20.4Z,2,REGULAR,freethrow,1 of 1,[],1629021,,,1610612753,43,52,2022-12-17T01:27:20Z,2840000,False,,,0,,M. Wagner Free Throw 1 of 1 (11 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
291,PT03M59.00S,2022-12-17T01:27:34.4Z,2,REGULAR,3pt,Jump Shot,[],203935,71.96123521681997,75.0,1610612738,43,52,2022-12-17T01:28:13Z,2850000,False,125.0,211.0,1,right,MISS M. Smart 24' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,24.53,Missed,,,,,,,,,,,,,,,,,,
292,PT03M55.00S,2022-12-17T01:27:38.4Z,2,REGULAR,rebound,defensive,[],1629626,,,1610612753,43,52,2022-12-17T01:28:13Z,2860000,False,,,0,,B. Bol REBOUND (Off:1 Def:4),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Right Center,,,,,,,,,291.0,5.0,4.0,1.0,,,,,,,,
293,PT03M38.00S,2022-12-17T01:27:54.7Z,2,REGULAR,2pt,Jump Shot,[],1629626,12.302890932982917,75.24509803921569,1610612753,43,52,2022-12-17T01:37:46Z,2870000,False,-126.0,63.0,1,left,MISS B. Bol 14' turnaround fadeaway Shot,[1629626],1610612753.0,ORL,turnaround fadeaway,,,Bol,B. Bol,,,,,Mid-Range,8-16 Left,14.11,Missed,,,,,,,,,,,,,,,,,,
294,PT03M35.00S,2022-12-17T01:27:57.7Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612738,43,52,2022-12-17T01:28:17Z,2880000,False,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,293.0,1.0,1.0,0.0,,,,,,,,
295,PT03M32.00S,2022-12-17T01:28:05.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630284,,,1610612738,43,52,2022-12-17T01:28:19Z,2890000,False,,,0,,K. Harris personal FOUL (1 PF) (Smart 2 FT),"[1630284, 203935]",1610612753.0,ORL,,,,Harris,K. Harris,,,,,Mid-Range,8-16 Left,,,,,,,1155.0,,,,,,,,,,1.0,0.0,Smart,203935.0
297,PT03M32.00S,2022-12-17T01:28:30.9Z,2,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,44,52,2022-12-17T01:28:30Z,2910000,False,,,0,,M. Smart Free Throw 1 of 2 (1 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
299,PT03M32.00S,2022-12-17T01:28:36.8Z,2,REGULAR,substitution,out,[],1629684,,,1610612738,44,52,2022-12-17T01:28:42Z,2920000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT03M32.00S,2022-12-17T01:28:36.8Z,2,REGULAR,substitution,in,[],1628369,,,1610612738,44,52,2022-12-17T01:28:42Z,2930000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT03M32.00S,2022-12-17T01:29:00.5Z,2,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,45,52,2022-12-17T01:29:00Z,2940000,False,,,0,,M. Smart Free Throw 2 of 2 (2 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
302,PT03M14.00S,2022-12-17T01:29:19.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,17.296320630749015,36.76470588235294,1610612753,45,52,2022-12-17T01:29:27Z,2950000,False,66.0,110.0,1,left,MISS P. Banchero 12' driving Layup - blocked,"[1631094, 201143]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Right,12.85,Missed,,,,,,,,,,,,,Horford,201143.0,,,,
303,PT03M14.00S,2022-12-17T01:29:19.7Z,2,REGULAR,block,,[],201143,,,1610612753,45,52,2022-12-17T01:29:22Z,2960000,False,,,0,,A. Horford BLOCK (2 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
304,PT03M12.00S,2022-12-17T01:29:21.7Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,45,52,2022-12-17T01:29:27Z,2970000,False,,,0,,A. Horford REBOUND (Off:0 Def:6),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,302.0,6.0,6.0,0.0,,,,,,,,
305,PT03M10.00S,2022-12-17T01:29:35.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629021,,,1610612738,45,52,2022-12-17T01:29:44Z,2980000,False,,,0,,M. Wagner loose ball personal FOUL (1 PF) (Brogdon 2 FT),"[1629021, 1627763]",1610612753.0,ORL,loose ball,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Left Center,,,,,,,202058.0,,,,,,,,,,1.0,0.0,Brogdon,1627763.0
307,PT03M10.00S,2022-12-17T01:29:56.4Z,2,REGULAR,freethrow,1 of 2,[],1627763,,,1610612738,46,52,2022-12-17T01:29:56Z,3000000,False,,,0,,M. Brogdon Free Throw 1 of 2 (7 PTS),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
308,PT03M10.00S,2022-12-17T01:30:11.9Z,2,REGULAR,freethrow,2 of 2,[],1627763,,,1610612738,47,52,2022-12-17T01:30:11Z,3010000,False,,,0,,M. Brogdon Free Throw 2 of 2 (8 PTS),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
310,PT02M58.00S,2022-12-17T01:30:32.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,47,52,2022-12-17T01:30:32Z,3030000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M52.00S,2022-12-17T01:33:32.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630284,8.754927726675426,50.98039215686274,1610612753,47,54,2022-12-17T01:39:43Z,3040000,False,-5.0,30.0,1,left,K. Harris cutting DUNK (2 PTS) (M. Wagner 1 AST),"[1630284, 1629021]",1610612753.0,ORL,cutting,,,Harris,K. Harris,,,,,Restricted Area,0-8 Center,3.02,Made,2.0,M. Wagner,1629021.0,1.0,,,,,,,,,,,,,,
314,PT02M35.00S,2022-12-17T01:33:49.4Z,2,REGULAR,3pt,Jump Shot,[],1627759,70.25295663600527,70.09803921568627,1610612738,50,54,2022-12-17T01:33:56Z,3050000,False,100.0,227.0,1,right,J. Brown 24' 3PT step back (8 PTS),[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,24.83,Made,8.0,,,,,,,,,,,,,,,,,
315,PT02M19.00S,2022-12-17T01:34:05.9Z,2,REGULAR,3pt,Jump Shot,[],1629626,27.151773981603156,83.82352941176471,1610612753,50,54,2022-12-17T01:34:11Z,3060000,False,-169.0,203.0,1,left,MISS B. Bol 26' 3PT,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Left Center,26.4,Missed,,,,,,,,,,,,,,,,,,
316,PT02M15.00S,2022-12-17T01:34:09.9Z,2,REGULAR,rebound,defensive,[],1627763,,,1610612738,50,54,2022-12-17T01:51:56Z,3070000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:2),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,,,,,,,,,315.0,2.0,2.0,0.0,,,,,,,,
317,PT02M11.00S,2022-12-17T01:34:13.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627763,94.1688567674113,51.71568627450981,1610612738,52,54,2022-12-17T01:34:24Z,3080000,False,9.0,2.0,1,right,M. Brogdon running Layup (10 PTS) (M. Smart 7 AST),"[1627763, 203935]",1610612738.0,BOS,running,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,0.89,Made,10.0,M. Smart,203935.0,7.0,,,,,,,,,,,,,,
319,PT01M55.00S,2022-12-17T01:34:28.7Z,2,REGULAR,3pt,Jump Shot,[],1630284,10.068988173455978,97.05882352941177,1610612753,52,57,2022-12-17T01:34:33Z,3100000,False,-235.0,42.0,1,left,K. Harris 3PT  (5 PTS) (M. Fultz 2 AST),"[1630284, 1628365]",1610612753.0,ORL,,,,Harris,K. Harris,,,,,Left Corner 3,24+ Left,23.9,Made,5.0,M. Fultz,1628365.0,2.0,,,,,,,,,,,,,,
321,PT01M41.00S,2022-12-17T01:34:43.5Z,2,REGULAR,3pt,Jump Shot,[],203935,89.83245729303549,4.166666666666666,1610612738,52,57,2022-12-17T01:34:48Z,3120000,False,-229.0,43.0,1,right,MISS M. Smart 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Left Corner 3,24+ Left,23.32,Missed,,,,,,,,,,,,,,,,,,
322,PT01M38.00S,2022-12-17T01:34:46.5Z,2,REGULAR,rebound,defensive,[],1630284,,,1610612753,52,57,2022-12-17T01:34:48Z,3130000,False,,,0,,K. Harris REBOUND (Off:0 Def:1),[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,Left Corner 3,24+ Left,,,,,,,,,321.0,1.0,1.0,0.0,,,,,,,,
323,PT01M34.00S,2022-12-17T01:34:53.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627759,,,1610612753,52,57,2022-12-17T01:35:09Z,3140000,False,,,0,,J. Brown shooting personal FOUL (2 PF) (Bol 2 FT),"[1627759, 1629626]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202058.0,,,,,,,,,,2.0,0.0,Bol,1629626.0
325,PT01M34.00S,2022-12-17T01:35:19.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629626,,,1610612753,52,58,2022-12-17T01:35:39Z,3160000,False,,,0,,B. Bol Free Throw 1 of 2 (4 PTS),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
327,PT01M34.00S,2022-12-17T01:35:19.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629626,,,1610612753,52,58,2022-12-17T01:35:39Z,3170000,False,,,0,,MISS B. Bol Free Throw 2 of 2,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
328,PT01M34.00S,2022-12-17T01:35:19.3Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,52,58,2022-12-17T01:35:39Z,3180000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,327.0,1.0,1.0,0.0,,,,,,,,
329,PT01M18.00S,2022-12-17T01:35:46.4Z,2,REGULAR,3pt,Jump Shot,[],1628369,65.65374507227332,54.41176470588235,1610612738,52,58,2022-12-17T01:35:51Z,3190000,False,22.0,270.0,1,right,MISS J. Tatum 27' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,27.13,Missed,,,,,,,,,,,,,,,,,,
330,PT01M16.00S,2022-12-17T01:35:48.4Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,52,58,2022-12-17T01:35:51Z,3200000,False,,,0,,M. Wagner REBOUND (Off:3 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,,,329.0,5.0,2.0,3.0,,,,,,,,
331,PT01M05.00S,2022-12-17T01:35:59.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,14.273981603153747,53.67647058823529,1610612753,52,60,2022-12-17T01:36:05Z,3210000,False,-18.0,82.0,1,left,P. Banchero 8' driving floating bank Jump Shot (15 PTS),[1631094],1610612753.0,ORL,driving floating bank,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,8.37,Made,15.0,,,,,,,,,,,,,,,,,
332,PT00M55.00S,2022-12-17T01:36:11.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,90.22667542706965,44.36274509803921,1610612738,54,60,2022-12-17T01:36:17Z,3220000,False,-28.0,39.0,1,right,M. Brogdon driving Layup (12 PTS),[1627763],1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,4.85,Made,12.0,,,,,,,,,,,,,,,,,
333,PT00M43.30S,2022-12-17T01:36:24.5Z,2,REGULAR,2pt,Jump Shot,[],1628365,12.302890932982917,68.87254901960785,1610612753,54,60,2022-12-17T01:41:37Z,3230000,False,-94.0,63.0,1,left,MISS M. Fultz 11' driving floating bank Shot,[1628365],1610612753.0,ORL,driving floating bank,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Left,11.35,Missed,,,,,,,,,,,,,,,,,,
334,PT00M41.10S,2022-12-17T01:36:26.7Z,2,REGULAR,rebound,defensive,[],1627763,,,1610612738,54,60,2022-12-17T01:43:31Z,3240000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:3),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Left,,,,,,,,,333.0,3.0,3.0,0.0,,,,,,,,
335,PT00M37.20S,2022-12-17T01:36:30.7Z,2,REGULAR,turnover,bad pass,[],1627759,,,1610612738,54,60,2022-12-17T01:36:35Z,3250000,False,,,0,,J. Brown bad pass TURNOVER (3 TO),"[1627759, 1630284]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,3.0,,,,,Harris,1630284.0,,,,,,
336,PT00M37.20S,2022-12-17T01:36:30.7Z,2,REGULAR,steal,,[],1630284,,,1610612753,54,60,2022-12-17T01:36:33Z,3260000,False,,,0,,K. Harris STEAL (1 STL),[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
337,PT00M31.60S,2022-12-17T01:36:36.8Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629021,9.674770039421814,50.0,1610612753,54,62,2022-12-17T01:42:59Z,3270000,False,0.0,38.0,1,left,M. Wagner cutting DUNK (13 PTS) (P. Banchero 2 AST),"[1629021, 1631094]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,3.84,Made,13.0,P. Banchero,1631094.0,2.0,,,,,,,,,,,,,,
339,PT00M17.80S,2022-12-17T01:36:54.5Z,2,REGULAR,3pt,Jump Shot,[],1627763,66.17936925098554,59.31372549019608,1610612738,54,62,2022-12-17T01:43:20Z,3290000,False,47.0,265.0,1,right,MISS M. Brogdon 26' pullup 3PT,[1627763],1610612738.0,BOS,pullup,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Center,26.95,Missed,,,,,,,,,,,,,,,,,,
340,PT00M15.50S,2022-12-17T01:36:56.7Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,54,62,2022-12-17T01:36:56Z,3300000,False,,,0,,M. Wagner REBOUND (Off:3 Def:3),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,,,339.0,6.0,3.0,3.0,,,,,,,,
341,PT00M00.40S,2022-12-17T01:37:11.8Z,2,REGULAR,3pt,Jump Shot,[],1631094,29.911300919842315,23.284313725490197,1610612753,54,62,2022-12-17T01:44:03Z,3310000,False,134.0,229.0,1,left,MISS P. Banchero 26' step back 3PT,[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,26.49,Missed,,,,,,,,,,,,,,,,,,
342,PT00M00.40S,2022-12-17T01:37:11.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,54,62,2022-12-17T01:37:19Z,3320000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,341.0,,,,,,,,,,,
343,PT00M00.00S,2022-12-17T01:37:16.3Z,2,REGULAR,period,end,[],0,,,1610612753,54,62,2022-12-17T01:37:16Z,3330000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2022-12-17T01:51:31.4Z,3,REGULAR,substitution,out,['startperiod'],1627763,,,1610612753,54,62,2022-12-17T01:52:24Z,3340000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
