actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
487,PT07M45.00S,2023-01-27T02:35:26.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,12.302890932982917,38.23529411764706,1610612738,89,102,2023-01-27T02:36:09Z,4750000,False,59.0,63.0,1,left,MISS D. White 8' driving Layup - blocked,"[1628401, 1628392]",1610612738.0,BOS,driving,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Right,8.62,Missed,,,,,,Hartenstein,1628392.0,,,,,,,,,,,
488,PT07M45.00S,2023-01-27T02:35:26.4Z,4,REGULAR,block,,[],1628392,,,1610612738,89,102,2023-01-27T02:35:28Z,4760000,False,,,0,,I. Hartenstein BLOCK (1 BLK),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
489,PT07M42.00S,2023-01-27T02:35:29.4Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612752,89,102,2023-01-27T02:35:33Z,4770000,False,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),8-16 Right,,,,487.0,,,,,,2.0,2.0,0.0,,,,,,,,
490,PT07M24.00S,2023-01-27T02:35:47.8Z,4,REGULAR,3pt,Jump Shot,[],1630540,75.1149802890933,89.95098039215686,1610612752,89,102,2023-01-27T02:36:38Z,4780000,False,200.0,181.0,1,right,MISS M. McBride 26' pullup 3PT,[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,26.99,Missed,,,,,,,,,,,,,,,,,,
491,PT07M21.00S,2023-01-27T02:35:50.8Z,4,REGULAR,rebound,defensive,[],1627763,,,1610612738,89,102,2023-01-27T02:35:53Z,4790000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:4),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Right Center,,,,490.0,,,,,,4.0,4.0,0.0,,,,,,,,
492,PT07M07.00S,2023-01-27T02:36:04.2Z,4,REGULAR,3pt,Jump Shot,[],1628401,26.49474375821288,85.5392156862745,1610612738,92,102,2023-01-27T02:36:09Z,4800000,False,-178.0,197.0,1,left,D. White 26' 3PT  (12 PTS) (M. Brogdon 5 AST),"[1628401, 1627763]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,26.5,Made,12.0,,,,,,,,,,,M. Brogdon,1627763.0,5.0,,,,
494,PT07M05.00S,2023-01-27T02:36:11.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,92,102,2023-01-27T02:36:11Z,4820000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT07M05.00S,2023-01-27T02:39:10.0Z,4,REGULAR,substitution,out,[],1627763,,,1610612752,92,102,2023-01-27T02:39:30Z,4830000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT07M05.00S,2023-01-27T02:39:10.0Z,4,REGULAR,substitution,out,[],1630540,,,1610612752,92,102,2023-01-27T02:39:30Z,4840000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT07M05.00S,2023-01-27T02:39:10.0Z,4,REGULAR,substitution,in,[],1628369,,,1610612752,92,102,2023-01-27T02:39:30Z,4850000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT07M05.00S,2023-01-27T02:39:10.0Z,4,REGULAR,substitution,in,[],1628973,,,1610612752,92,102,2023-01-27T02:39:30Z,4860000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT06M45.00S,2023-01-27T02:39:56.3Z,4,REGULAR,2pt,Jump Shot,[],1628973,76.42904073587385,66.91176470588235,1610612752,92,104,2023-01-27T02:40:09Z,4870000,False,85.0,169.0,1,right,J. Brunson 18' pullup Jump Shot (29 PTS) (R. Barrett 1 AST),"[1628973, 1629628]",1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,18.91,Made,29.0,,,,,,,,,,,R. Barrett,1629628.0,1.0,,,,
501,PT06M27.00S,2023-01-27T02:40:14.1Z,4,REGULAR,3pt,Jump Shot,[],1628401,30.962549277266753,77.69607843137256,1610612738,92,104,2023-01-27T02:40:21Z,4890000,False,-138.0,239.0,1,left,MISS D. White 27' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,27.58,Missed,,,,,,,,,,,,,,,,,,
502,PT06M24.00S,2023-01-27T02:40:17.1Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612752,92,104,2023-01-27T02:40:21Z,4900000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:5),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Left Center,,,,501.0,,,,,,5.0,5.0,0.0,,,,,,,,
503,PT06M16.00S,2023-01-27T02:40:25.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,87.86136662286465,65.68627450980392,1610612752,92,104,2023-01-27T02:42:44Z,4910000,False,78.0,62.0,1,right,MISS J. Brunson 9' fadeaway Shot - blocked,"[1628973, 1628401]",1610612752.0,NYK,fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Right,9.97,Missed,,,,,,White,1628401.0,,,,,,,,,,,
504,PT06M16.00S,2023-01-27T02:40:25.5Z,4,REGULAR,block,,[],1628401,,,1610612752,92,104,2023-01-27T02:40:30Z,4920000,False,,,0,,D. White BLOCK (2 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
505,PT06M12.00S,2023-01-27T02:40:29.5Z,4,REGULAR,rebound,offensive,[],1628973,,,1610612752,92,104,2023-01-27T02:41:03Z,4930000,False,,,0,,J. Brunson REBOUND (Off:1 Def:3),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Right,,,,503.0,,,,,,4.0,3.0,1.0,,,,,,,,
506,PT06M07.00S,2023-01-27T02:40:37.1Z,4,REGULAR,foul,personal,[],1628401,,,1610612752,92,104,2023-01-27T02:40:44Z,4940000,False,,,0,,D. White personal FOUL (1 PF),"[1628401, 1628973]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,203592.0,,,,1.0,0.0,Brunson,1628973.0
508,PT06M07.00S,2023-01-27T02:40:44.8Z,4,REGULAR,substitution,out,[],1629684,,,1610612752,92,104,2023-01-27T02:40:56Z,4960000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT06M07.00S,2023-01-27T02:40:44.8Z,4,REGULAR,substitution,out,[],1630167,,,1610612752,92,104,2023-01-27T02:40:56Z,4970000,False,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT06M07.00S,2023-01-27T02:40:44.8Z,4,REGULAR,substitution,in,[],1629057,,,1610612752,92,104,2023-01-27T02:40:56Z,4980000,False,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT06M07.00S,2023-01-27T02:40:44.8Z,4,REGULAR,substitution,in,[],203944,,,1610612752,92,104,2023-01-27T02:40:56Z,4990000,False,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT06M01.00S,2023-01-27T02:41:09.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203944,64.60249671484888,54.166666666666664,1610612752,92,104,2023-01-27T02:41:15Z,5000000,False,21.0,280.0,1,right,MISS J. Randle 28' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,28.1,Missed,,,,,,,,,,,,,,,,,,
513,PT05M59.00S,2023-01-27T02:41:11.3Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612738,92,104,2023-01-27T02:41:22Z,5010000,False,,,0,,D. White REBOUND (Off:0 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,512.0,,,,,,3.0,3.0,0.0,,,,,,,,
514,PT05M51.00S,2023-01-27T02:41:19.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627759,7.5722733245729295,47.549019607843135,1610612738,94,104,2023-01-27T02:41:27Z,5020000,False,12.0,19.0,1,left,J. Brown driving DUNK (20 PTS) (D. White 4 AST),"[1627759, 1628401]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.24,Made,20.0,,,,,,,,,,,D. White,1628401.0,4.0,,,,
532,PT05M27.00S,2023-01-27T02:41:32.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,93.38042049934296,50.98039215686274,1610612752,94,104,2023-01-27T02:44:23Z,5035000,False,5.0,10.0,1,right,MISS J. Brunson driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.09,Missed,,,,,,,,,,,,,,,,,,
533,PT05M26.00S,2023-01-27T02:41:33.3Z,4,REGULAR,rebound,offensive,[],1628392,,,1610612752,94,104,2023-01-27T02:43:55Z,5037500,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:5),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,532.0,,,,,,6.0,5.0,1.0,,,,,,,,
516,PT05M26.00S,2023-01-27T02:41:44.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628392,92.46057818659659,50.0,1610612752,94,106,2023-01-27T02:43:46Z,5040000,False,0.0,18.0,1,right,I. Hartenstein tip Layup (4 PTS),[1628392],1610612752.0,NYK,tip,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,1.84,Made,4.0,,,,,,,,,,,,,,,,,
517,PT05M12.00S,2023-01-27T02:41:58.9Z,4,REGULAR,3pt,Jump Shot,[],1627759,30.042706964520367,77.45098039215686,1610612738,94,106,2023-01-27T02:45:04Z,5050000,False,-137.0,230.0,1,left,MISS J. Brown 26' pullup 3PT,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,26.78,Missed,,,,,,,,,,,,,,,,,,
518,PT05M12.00S,2023-01-27T02:41:58.9Z,4,REGULAR,rebound,offensive,[],1629057,,,1610612738,94,106,2023-01-27T02:42:10Z,5060000,False,,,0,,R. Williams III REBOUND (Off:3 Def:6),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Left Center,,,,517.0,,,,,,9.0,6.0,3.0,,,,,,,,
519,PT05M03.00S,2023-01-27T02:42:14.0Z,4,REGULAR,foul,personal,[],1630193,,,1610612738,94,106,2023-01-27T02:42:23Z,5070000,False,,,0,,I. Quickley personal FOUL (2 PF),"[1630193, 1628401]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,203592.0,,,,2.0,0.0,White,1628401.0
521,PT05M03.00S,2023-01-27T02:42:20.9Z,4,REGULAR,substitution,out,[],1628401,,,1610612738,94,106,2023-01-27T02:42:44Z,5090000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT05M03.00S,2023-01-27T02:42:20.9Z,4,REGULAR,substitution,out,[],1629628,,,1610612738,94,106,2023-01-27T02:42:44Z,5100000,False,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT05M03.00S,2023-01-27T02:42:20.9Z,4,REGULAR,substitution,out,[],1628392,,,1610612738,94,106,2023-01-27T02:42:44Z,5110000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT05M03.00S,2023-01-27T02:42:20.9Z,4,REGULAR,substitution,in,[],1627763,,,1610612738,94,106,2023-01-27T02:42:44Z,5120000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT05M03.00S,2023-01-27T02:42:20.9Z,4,REGULAR,substitution,in,[],1629656,,,1610612738,94,106,2023-01-27T02:42:44Z,5130000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT05M03.00S,2023-01-27T02:42:20.9Z,4,REGULAR,substitution,in,[],1630579,,,1610612738,94,106,2023-01-27T02:42:44Z,5140000,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT04M56.00S,2023-01-27T02:42:48.8Z,4,REGULAR,foul,personal,[],1628973,,,1610612738,94,106,2023-01-27T02:42:55Z,5150000,False,,,0,,J. Brunson personal FOUL (2 PF),"[1628973, 1627763]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,202049.0,,,,2.0,0.0,Brogdon,1627763.0
529,PT04M48.00S,2023-01-27T02:43:18.1Z,4,REGULAR,foul,personal,['2freethrow'],203944,,,1610612738,94,106,2023-01-27T02:43:28Z,5170000,False,,,0,,J. Randle shooting personal FOUL (2 PF) (Tatum 2 FT),"[203944, 1628369]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,101283.0,,,,2.0,0.0,Tatum,1628369.0
531,PT04M48.00S,2023-01-27T02:43:40.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628369,,,1610612738,95,106,2023-01-27T02:43:40Z,5190000,False,,,0,,J. Tatum Free Throw 1 of 2 (23 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
534,PT04M48.00S,2023-01-27T02:43:55.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628369,,,1610612738,96,106,2023-01-27T02:43:55Z,5200000,False,,,0,,J. Tatum Free Throw 2 of 2 (24 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
535,PT04M28.00S,2023-01-27T02:44:16.4Z,4,REGULAR,3pt,Jump Shot,[],1629656,64.33968462549278,37.00980392156863,1610612752,96,106,2023-01-27T02:44:21Z,5210000,False,-65.0,283.0,1,right,MISS Q. Grimes 29' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,29.01,Missed,,,,,,,,,,,,,,,,,,
536,PT04M24.00S,2023-01-27T02:44:20.4Z,4,REGULAR,rebound,defensive,[],1629057,,,1610612738,96,106,2023-01-27T02:44:21Z,5220000,False,,,0,,R. Williams III REBOUND (Off:3 Def:7),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Center,,,,535.0,,,,,,10.0,7.0,3.0,,,,,,,,
537,PT04M17.00S,2023-01-27T02:44:28.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,8.754927726675426,46.32352941176471,1610612738,98,106,2023-01-27T02:44:35Z,5230000,False,18.0,30.0,1,left,R. Williams III cutting Layup (8 PTS) (A. Horford 4 AST),"[1629057, 201143]",1610612738.0,BOS,cutting,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,3.5,Made,8.0,,,,,,,,,,,A. Horford,201143.0,4.0,,,,
539,PT04M17.00S,2023-01-27T02:44:36.3Z,4,REGULAR,foul,personal,['1freethrow'],203944,,,1610612738,98,106,2023-01-27T02:44:42Z,5250000,False,,,0,,J. Randle shooting personal FOUL (3 PF) (Williams III 1 FT),"[203944, 1629057]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,203592.0,,,,3.0,0.0,Williams III,1629057.0
541,PT04M17.00S,2023-01-27T02:45:00.9Z,4,REGULAR,freethrow,1 of 1,[],1629057,,,1610612738,98,106,2023-01-27T02:45:00Z,5270000,False,,,0,,MISS R. Williams III Free Throw 1 of 1,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
542,PT04M15.00S,2023-01-27T02:45:02.9Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,98,106,2023-01-27T02:45:05Z,5280000,False,,,0,,J. Randle REBOUND (Off:0 Def:7),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,541.0,,,,,,7.0,7.0,0.0,,,,,,,,
543,PT03M52.00S,2023-01-27T02:45:30.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612752,98,106,2023-01-27T02:45:44Z,5290000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,202049.0,,,,,,,
544,PT03M45.00S,2023-01-27T02:45:47.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,7.835085413929041,54.41176470588235,1610612738,100,106,2023-01-27T02:45:52Z,5300000,False,-22.0,21.0,1,left,J. Tatum driving Layup (26 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,3.06,Made,26.0,,,,,,,,,,,,,,,,,
545,PT03M21.00S,2023-01-27T02:46:11.7Z,4,REGULAR,2pt,Jump Shot,[],203944,78.0059132720105,69.36274509803921,1610612752,100,108,2023-01-27T02:46:55Z,5310000,False,97.0,154.0,1,right,J. Randle 18' pullup Jump Shot (30 PTS),[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,Mid-Range,16-24 Right Center,18.21,Made,30.0,,,,,,,,,,,,,,,,,
546,PT03M07.00S,2023-01-27T02:46:25.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,8.360709592641262,47.549019607843135,1610612738,102,108,2023-01-27T02:46:31Z,5320000,False,12.0,26.0,1,left,J. Tatum driving Layup (28 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.89,Made,28.0,,,,,,,,,,,,,,,,,
547,PT02M41.00S,2023-01-27T02:46:50.7Z,4,REGULAR,2pt,Jump Shot,[],1628973,78.53153745072274,32.59803921568628,1610612752,102,108,2023-01-27T02:47:31Z,5330000,False,-87.0,149.0,1,right,MISS J. Brunson 17' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,17.28,Missed,,,,,,,,,,,,,,,,,,
548,PT02M38.00S,2023-01-27T02:46:53.7Z,4,REGULAR,rebound,offensive,[],203944,,,1610612752,102,108,2023-01-27T02:46:56Z,5340000,False,,,0,,J. Randle REBOUND (Off:1 Def:7),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Left Center,,,,547.0,,,,,,8.0,7.0,1.0,,,,,,,,
549,PT02M35.00S,2023-01-27T02:46:57.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203944,83.13074901445466,46.32352941176471,1610612752,102,110,2023-01-27T02:47:03Z,5350000,False,-18.0,106.0,1,right,J. Randle 10' fadeaway Jump Shot (32 PTS),[203944],1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,10.77,Made,32.0,,,,,,,,,,,,,,,,,
550,PT02M25.00S,2023-01-27T02:47:10.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,15.719448094612352,37.5,1610612738,104,110,2023-01-27T02:47:15Z,5360000,False,62.0,95.0,1,left,J. Tatum 11' driving floating Jump Shot (30 PTS),[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Right,11.4,Made,30.0,,,,,,,,,,,,,,,,,
551,PT02M25.00S,2023-01-27T02:47:13.8Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203944,,,1610612738,104,110,2023-01-27T02:47:20Z,5370000,False,,,0,,J. Randle shooting personal FOUL (4 PF) (Tatum 1 FT),"[203944, 1628369]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,101283.0,,,,4.0,0.0,Tatum,1628369.0
553,PT02M25.00S,2023-01-27T02:47:45.9Z,4,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,105,110,2023-01-27T02:47:45Z,5390000,False,,,0,,J. Tatum Free Throw 1 of 1 (31 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
554,PT02M01.00S,2023-01-27T02:48:12.5Z,4,REGULAR,turnover,bad pass,[],203944,,,1610612752,105,110,2023-01-27T02:48:17Z,5400000,False,,,0,,J. Randle bad pass TURNOVER (2 TO),"[203944, 1628369]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Right,,,,,2.0,Tatum,1628369.0,,,,,,,,,,,,,
555,PT02M01.00S,2023-01-27T02:48:12.5Z,4,REGULAR,steal,,[],1628369,,,1610612738,105,110,2023-01-27T02:48:13Z,5410000,False,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
556,PT01M58.00S,2023-01-27T02:48:16.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627763,29.911300919842315,29.65686274509804,1610612738,108,110,2023-01-27T02:49:04Z,5420000,False,102.0,229.0,1,left,M. Brogdon 25' 3PT running (10 PTS) (J. Tatum 3 AST),"[1627763, 1628369]",1610612738.0,BOS,running,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Right Center,25.03,Made,10.0,,,,,,,,,,,J. Tatum,1628369.0,3.0,,,,
558,PT01M57.00S,2023-01-27T02:48:21.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,108,110,2023-01-27T02:48:21Z,5440000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT01M57.00S,2023-01-27T02:49:19.4Z,4,REGULAR,substitution,out,[],1630193,,,1610612752,108,110,2023-01-27T02:49:51Z,5450000,False,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT01M57.00S,2023-01-27T02:49:19.4Z,4,REGULAR,substitution,in,[],1629628,,,1610612752,108,110,2023-01-27T02:49:51Z,5460000,False,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT01M44.00S,2023-01-27T02:50:05.2Z,4,REGULAR,2pt,Jump Shot,[],1628973,79.05716162943496,31.372549019607842,1610612752,108,110,2023-01-27T02:50:11Z,5470000,False,-93.0,144.0,1,right,MISS J. Brunson 17' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,17.18,Missed,,,,,,,,,,,,,,,,,,
562,PT01M41.00S,2023-01-27T02:50:08.2Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,108,110,2023-01-27T02:50:11Z,5480000,False,,,0,,J. Tatum REBOUND (Off:2 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,,,,561.0,,,,,,9.0,7.0,2.0,,,,,,,,
563,PT01M28.00S,2023-01-27T02:50:20.9Z,4,REGULAR,3pt,Jump Shot,[],1627763,11.251642575558476,3.9215686274509802,1610612738,108,110,2023-01-27T02:50:27Z,5490000,False,230.0,53.0,1,left,MISS M. Brogdon 3PT,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Right Corner 3,24+ Right,23.65,Missed,,,,,,,,,,,,,,,,,,
564,PT01M25.00S,2023-01-27T02:50:23.9Z,4,REGULAR,rebound,defensive,[],1630579,,,1610612752,108,110,2023-01-27T02:50:32Z,5500000,False,,,0,,J. Sims REBOUND (Off:3 Def:9),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Right Corner 3,24+ Right,,,,563.0,,,,,,12.0,9.0,3.0,,,,,,,,
565,PT01M02.00S,2023-01-27T02:50:48.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612752,108,110,2023-01-27T02:51:08Z,5510000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,101283.0,,,,,,,
566,PT00M48.50S,2023-01-27T02:51:22.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,7.966491458607096,46.81372549019608,1610612738,110,110,2023-01-27T02:51:27Z,5520000,False,16.0,22.0,1,left,J. Tatum driving Layup (33 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.75,Made,33.0,,,,,,,,,,,,,,,,,
567,PT00M27.80S,2023-01-27T02:51:46.5Z,4,REGULAR,3pt,Jump Shot,[],1629656,74.32654402102497,82.35294117647058,1610612752,110,110,2023-01-27T02:51:52Z,5530000,False,162.0,189.0,1,right,MISS Q. Grimes 24' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,24.86,Missed,,,,,,,,,,,,,,,,,,
568,PT00M24.30S,2023-01-27T02:51:50.0Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,110,110,2023-01-27T02:51:52Z,5540000,False,,,0,,J. Tatum REBOUND (Off:2 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,567.0,,,,,,10.0,8.0,2.0,,,,,,,,
