actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
504,PT06M00.00S,2022-11-24T02:38:49.2Z,4,REGULAR,3pt,Jump Shot,[],1629029,69.20170827858082,74.26470588235294,1610612742,109,99,2022-11-24T02:38:55Z,4990000,False,121.0,237.0,1,right,L. Doncic 26' 3PT step back (42 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,26.62,Made,42.0,,,,,,,,,,,,,,,,,
505,PT05M38.00S,2022-11-24T02:39:11.0Z,4,REGULAR,2pt,Jump Shot,[],1627759,24.26084099868594,37.99019607843137,1610612738,111,99,2022-11-24T02:39:15Z,5000000,False,60.0,176.0,1,left,J. Brown 18' pullup Jump Shot (24 PTS) (J. Tatum 4 AST),"[1627759, 1628369]",1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,18.56,Made,24.0,J. Tatum,1628369.0,4.0,,,,,,,,,,,,,,
507,PT05M17.00S,2022-11-24T02:39:31.7Z,4,REGULAR,2pt,Jump Shot,[],1629029,81.553876478318,27.450980392156865,1610612742,111,99,2022-11-24T02:39:37Z,5020000,False,-113.0,121.0,1,right,MISS L. Doncic 16' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left Center,16.53,Missed,,,,,,,,,,,,,,,,,,
508,PT05M15.00S,2022-11-24T02:39:33.7Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,111,99,2022-11-24T02:39:37Z,5030000,False,,,0,,J. Brown REBOUND (Off:0 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,507.0,4.0,4.0,0.0,,
509,PT05M09.00S,2022-11-24T02:39:41.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,8.492115637319317,48.28431372549019,1610612738,113,99,2022-11-24T02:39:46Z,5040000,False,9.0,27.0,1,left,J. Brown driving Layup (26 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.86,Made,26.0,,,,,,,,,,,,,,,,,
510,PT05M09.00S,2022-11-24T02:39:43.5Z,4,REGULAR,foul,personal,['1freethrow'],1626174,,,1610612738,113,99,2022-11-24T02:40:44Z,5050000,False,,,0,,C. Wood personal FOUL (4 PF) (Brown 1 FT),"[1626174, 1627759]",1610612742.0,DAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,,1193.0,,,,4.0,0.0,Brown,1627759.0,,,,,,
512,PT05M09.00S,2022-11-24T02:40:12.6Z,4,REGULAR,freethrow,1 of 1,[],1627759,,,1610612738,114,99,2022-11-24T02:40:12Z,5070000,False,,,0,,J. Brown Free Throw 1 of 1 (27 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
513,PT05M03.00S,2022-11-24T02:40:20.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203493,92.9862023653088,45.83333333333333,1610612742,114,99,2022-11-24T02:40:34Z,5080000,False,-21.0,13.0,1,right,MISS R. Bullock driving Layup,[203493],1610612742.0,DAL,driving,,,Bullock,R. Bullock,,,,,Restricted Area,0-8 Center,2.47,Missed,,,,,,,,,,,,,,,,,,
514,PT05M02.00S,2022-11-24T02:40:30.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,114,99,2022-11-24T02:40:30Z,5090000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,513.0,,,,,
516,PT05M00.00S,2022-11-24T02:40:47.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626174,88.78120893561103,39.950980392156865,1610612742,114,101,2022-11-24T02:40:56Z,5110000,False,-50.0,53.0,1,right,C. Wood 7' cutting Layup (20 PTS) (L. Doncic 7 AST),"[1626174, 1629029]",1610612742.0,DAL,cutting,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,7.3,Made,20.0,L. Doncic,1629029.0,7.0,,,,,,,,,,,,,,
518,PT04M33.00S,2022-11-24T02:41:14.3Z,4,REGULAR,3pt,Jump Shot,[],1628369,29.77989487516426,20.588235294117645,1610612738,114,101,2022-11-24T02:42:54Z,5130000,False,147.0,227.0,1,left,MISS J. Tatum 27' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,27.08,Missed,,,,,,,,,,,,,,,,,,
519,PT04M29.00S,2022-11-24T02:41:18.3Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,114,101,2022-11-24T02:41:20Z,5140000,False,,,0,,L. Doncic REBOUND (Off:1 Def:7),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,518.0,8.0,7.0,1.0,,
520,PT04M26.00S,2022-11-24T02:41:21.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203493,93.77463863337714,52.69607843137255,1610612742,114,103,2022-11-24T02:41:28Z,5150000,False,13.0,6.0,1,right,R. Bullock running Layup (5 PTS) (L. Doncic 8 AST),"[203493, 1629029]",1610612742.0,DAL,running,,,Bullock,R. Bullock,,,,,Restricted Area,0-8 Center,1.48,Made,5.0,L. Doncic,1629029.0,8.0,,,,,,,,,,,,,,
522,PT04M07.00S,2022-11-24T02:41:42.7Z,4,REGULAR,foul,personal,[],1629029,,,1610612738,114,103,2022-11-24T02:42:00Z,5170000,False,,,0,,L. Doncic personal FOUL (2 PF),"[1629029, 1628369]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,,,,,201639.0,,,,2.0,0.0,Tatum,1628369.0,,,,,,
524,PT04M07.00S,2022-11-24T02:41:58.0Z,4,REGULAR,substitution,out,[],1630182,,,1610612738,114,103,2022-11-24T02:42:03Z,5190000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT04M07.00S,2022-11-24T02:41:58.0Z,4,REGULAR,substitution,in,[],1627827,,,1610612738,114,103,2022-11-24T02:42:03Z,5200000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT03M55.00S,2022-11-24T02:42:25.3Z,4,REGULAR,3pt,Jump Shot,[],1628369,33.590670170827856,30.88235294117647,1610612738,114,103,2022-11-24T02:45:16Z,5210000,False,96.0,263.0,1,left,MISS J. Tatum 28' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,28.01,Missed,,,,,,,,,,,,,,,,,,
527,PT03M52.00S,2022-11-24T02:42:28.3Z,4,REGULAR,rebound,defensive,[],203915,,,1610612742,114,103,2022-11-24T02:42:30Z,5220000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:4),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,526.0,4.0,4.0,0.0,,
528,PT03M43.00S,2022-11-24T02:42:36.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,95.3515111695138,50.0,1610612742,114,105,2022-11-24T02:42:42Z,5230000,False,0.0,-9.0,1,right,C. Wood cutting DUNK (22 PTS) (S. Dinwiddie 4 AST),"[1626174, 203915]",1610612742.0,DAL,cutting,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,0.88,Made,22.0,S. Dinwiddie,203915.0,4.0,,,,,,,,,,,,,,
530,PT03M24.00S,2022-11-24T02:42:55.6Z,4,REGULAR,3pt,Jump Shot,[],201143,10.200394218134035,97.30392156862744,1610612738,117,105,2022-11-24T02:43:01Z,5250000,False,-237.0,43.0,1,left,A. Horford 24' 3PT  (14 PTS) (J. Tatum 5 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,24.04,Made,14.0,J. Tatum,1628369.0,5.0,,,,,,,,,,,,,,
532,PT03M23.00S,2022-11-24T02:43:02.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,117,105,2022-11-24T02:43:02Z,5270000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT03M02.00S,2022-11-24T02:46:45.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,94.03745072273325,50.73529411764706,1610612742,117,107,2022-11-24T02:47:54Z,5280000,False,4.0,4.0,1,right,C. Wood cutting DUNK (24 PTS) (L. Doncic 9 AST),"[1626174, 1629029]",1610612742.0,DAL,cutting,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,0.51,Made,24.0,L. Doncic,1629029.0,9.0,,,,,,,,,,,,,,
535,PT03M02.00S,2022-11-24T02:46:48.9Z,4,REGULAR,foul,personal,['1freethrow'],203935,,,1610612742,117,107,2022-11-24T02:46:55Z,5300000,False,,,0,,M. Smart shooting personal FOUL (3 PF) (Wood 1 FT),"[203935, 1626174]",1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,201639.0,,,,3.0,0.0,Wood,1626174.0,,,,,,
537,PT03M02.00S,2022-11-24T02:47:17.9Z,4,REGULAR,freethrow,1 of 1,[],1626174,,,1610612742,117,107,2022-11-24T02:47:18Z,5320000,False,,,0,,MISS C. Wood Free Throw 1 of 1,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
538,PT03M02.00S,2022-11-24T02:47:17.9Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612738,117,107,2022-11-24T02:47:30Z,5330000,False,,,0,,G. Williams REBOUND (Off:0 Def:2),[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,537.0,2.0,2.0,0.0,,
539,PT02M46.00S,2022-11-24T02:47:33.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628369,7.966491458607096,50.73529411764706,1610612738,119,107,2022-11-24T02:47:40Z,5340000,False,-4.0,22.0,1,left,J. Tatum driving DUNK (35 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.27,Made,35.0,,,,,,,,,,,,,,,,,
540,PT02M32.00S,2022-11-24T02:47:50.2Z,4,REGULAR,foul,offensive,[],1629029,,,1610612742,119,107,2022-11-24T02:47:58Z,5350000,False,,,0,,L. Doncic offensive FOUL (3 PF),"[1629029, 201143]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,,,,1193.0,,,,3.0,0.0,Horford,201143.0,,,,,,
542,PT02M32.00S,2022-11-24T02:47:50.2Z,4,REGULAR,turnover,offensive foul,[],1629029,,,1610612742,119,107,2022-11-24T02:47:50Z,5370000,False,,,0,,L. Doncic offensive foul TURNOVER (5 TO),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,,,,1193.0,5.0,,,,,,,,,,,,
543,PT02M22.00S,2022-11-24T02:48:12.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629029,,,1610612738,119,107,2022-11-24T02:48:18Z,5380000,False,,,0,,L. Doncic personal FOUL (4 PF) (Tatum 2 FT),"[1629029, 1628369]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,,,,,,,201639.0,,,,4.0,0.0,Tatum,1628369.0,,,,,,
545,PT02M22.00S,2022-11-24T02:48:40.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628369,,,1610612738,120,107,2022-11-24T02:48:40Z,5400000,False,,,0,,J. Tatum Free Throw 1 of 2 (36 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,36.0,,,,,,,,,,,,,,,,,
546,PT02M22.00S,2022-11-24T02:48:59.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628369,,,1610612738,121,107,2022-11-24T02:48:59Z,5410000,False,,,0,,J. Tatum Free Throw 2 of 2 (37 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Made,37.0,,,,,,,,,,,,,,,,,
547,PT02M17.00S,2022-11-24T02:49:12.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,92.85479632063075,50.73529411764706,1610612742,121,107,2022-11-24T02:49:18Z,5420000,False,4.0,15.0,1,right,MISS L. Doncic driving Layup - blocked,"[1629029, 1628369]",1610612742.0,DAL,driving,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,1.52,Missed,,,,,,,,,,,,,,,,,Tatum,1628369.0
548,PT02M17.00S,2022-11-24T02:49:12.0Z,4,REGULAR,block,,[],1628369,,,1610612742,121,107,2022-11-24T02:49:14Z,5430000,False,,,0,,J. Tatum BLOCK (2 BLK),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
549,PT02M13.00S,2022-11-24T02:49:16.0Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,121,107,2022-11-24T02:49:18Z,5440000,False,,,0,,A. Horford REBOUND (Off:0 Def:5),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,547.0,5.0,5.0,0.0,,
550,PT02M11.00S,2022-11-24T02:49:17.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627759,31.750985545335087,19.852941176470587,1610612738,124,107,2022-11-24T02:49:48Z,5450000,False,151.0,246.0,1,left,J. Brown 28' 3PT running (30 PTS) (M. Smart 9 AST),"[1627759, 203935]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,28.85,Made,30.0,M. Smart,203935.0,9.0,,,,,,,,,,,,,,
552,PT01M55.00S,2022-11-24T02:49:36.0Z,4,REGULAR,foul,personal,[],203935,,,1610612742,124,107,2022-11-24T02:49:43Z,5470000,False,,,0,,M. Smart personal FOUL (4 PF),"[203935, 1626174]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Mid-Range,8-16 Right,,,,,,,201639.0,,,,4.0,0.0,Wood,1626174.0,,,,,,
554,PT01M55.00S,2022-11-24T02:49:49.4Z,4,REGULAR,substitution,out,[],201143,,,1610612742,124,107,2022-11-24T02:49:53Z,5490000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT01M55.00S,2022-11-24T02:49:49.4Z,4,REGULAR,substitution,in,[],1628401,,,1610612742,124,107,2022-11-24T02:49:53Z,5500000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT01M48.00S,2022-11-24T02:50:13.0Z,4,REGULAR,3pt,Jump Shot,[],1629029,67.7562417871222,67.15686274509804,1610612742,124,107,2022-11-24T02:50:50Z,5510000,False,86.0,251.0,1,right,MISS L. Doncic 26' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,26.49,Missed,,,,,,,,,,,,,,,,,,
557,PT01M45.00S,2022-11-24T02:50:16.2Z,4,REGULAR,rebound,offensive,[],1626174,,,1610612742,124,107,2022-11-24T02:50:16Z,5520000,False,,,0,,C. Wood REBOUND (Off:2 Def:10),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,556.0,12.0,10.0,2.0,,
558,PT01M45.00S,2022-11-24T02:50:16.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629684,,,1610612742,124,107,2022-11-24T02:50:41Z,5530000,False,,,0,,G. Williams personal FOUL (3 PF) (Wood 2 FT),"[1629684, 1626174]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,202901.0,,,,3.0,0.0,Wood,1626174.0,,,,,,
560,PT01M45.00S,2022-11-24T02:50:55.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1626174,,,1610612742,124,108,2022-11-24T02:50:55Z,5550000,False,,,0,,C. Wood Free Throw 1 of 2 (25 PTS),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
561,PT01M45.00S,2022-11-24T02:50:58.8Z,4,REGULAR,substitution,out,[],1627827,,,1610612742,124,108,2022-11-24T02:51:10Z,5560000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT01M45.00S,2022-11-24T02:50:58.8Z,4,REGULAR,substitution,out,[],203493,,,1610612742,124,108,2022-11-24T02:51:10Z,5570000,False,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT01M45.00S,2022-11-24T02:50:58.8Z,4,REGULAR,substitution,out,[],203915,,,1610612742,124,108,2022-11-24T02:51:10Z,5580000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT01M45.00S,2022-11-24T02:50:58.8Z,4,REGULAR,substitution,out,[],1629029,,,1610612742,124,108,2022-11-24T02:51:10Z,5590000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT01M45.00S,2022-11-24T02:50:58.8Z,4,REGULAR,substitution,in,[],1629033,,,1610612742,124,108,2022-11-24T02:51:10Z,5600000,False,,,0,,SUB in: T. Pinson,[1629033],1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT01M45.00S,2022-11-24T02:50:58.8Z,4,REGULAR,substitution,in,[],1628373,,,1610612742,124,108,2022-11-24T02:51:10Z,5610000,False,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT01M45.00S,2022-11-24T02:50:58.8Z,4,REGULAR,substitution,in,[],202722,,,1610612742,124,108,2022-11-24T02:51:10Z,5620000,False,,,0,,SUB in: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT01M45.00S,2022-11-24T02:50:58.8Z,4,REGULAR,substitution,in,[],1630267,,,1610612742,124,108,2022-11-24T02:51:10Z,5630000,False,,,0,,SUB in: F. Campazzo,[1630267],1610612742.0,DAL,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT01M45.00S,2022-11-24T02:51:20.3Z,4,REGULAR,substitution,out,[],1628369,,,1610612742,124,108,2022-11-24T02:51:24Z,5640000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT01M45.00S,2022-11-24T02:51:20.3Z,4,REGULAR,substitution,in,[],1630573,,,1610612742,124,108,2022-11-24T02:51:24Z,5650000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT01M45.00S,2022-11-24T02:51:44.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1626174,,,1610612742,124,109,2022-11-24T02:51:44Z,5660000,False,,,0,,C. Wood Free Throw 2 of 2 (26 PTS),[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
572,PT01M38.00S,2022-11-24T02:52:01.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629033,,,1610612738,124,109,2022-11-24T02:52:23Z,5670000,False,,,0,,T. Pinson personal FOUL (1 PF) (Brown 2 FT),"[1629033, 1627759]",1610612742.0,DAL,,,,Pinson,T. Pinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202901.0,,,,1.0,0.0,Brown,1627759.0,,,,,,
574,PT01M38.00S,2022-11-24T02:52:40.0Z,4,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,124,109,2022-11-24T02:52:40Z,5690000,False,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
575,PT01M38.00S,2022-11-24T02:52:40.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,124,109,2022-11-24T02:52:40Z,5700000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,574.0,,,,,
576,PT01M38.00S,2022-11-24T02:52:40.9Z,4,REGULAR,substitution,out,[],203935,,,1610612738,124,109,2022-11-24T02:52:56Z,5710000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT01M38.00S,2022-11-24T02:52:40.9Z,4,REGULAR,substitution,out,[],1626174,,,1610612738,124,109,2022-11-24T02:52:56Z,5720000,False,,,0,,SUB out: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT01M38.00S,2022-11-24T02:52:40.9Z,4,REGULAR,substitution,in,[],1630202,,,1610612738,124,109,2022-11-24T02:52:56Z,5730000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT01M38.00S,2022-11-24T02:52:40.9Z,4,REGULAR,substitution,in,[],1630182,,,1610612738,124,109,2022-11-24T02:52:56Z,5740000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT01M38.00S,2022-11-24T02:53:01.4Z,4,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,125,109,2022-11-24T02:53:01Z,5750000,False,,,0,,J. Brown Free Throw 2 of 2 (31 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
581,PT01M36.00S,2022-11-24T02:53:10.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629684,,,1610612742,125,109,2022-11-24T02:53:17Z,5760000,False,,,0,,G. Williams take personal FOUL (4 PF) (Campazzo 2 FT),"[1629684, 1630267]",1610612738.0,BOS,take,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,201639.0,,,,4.0,0.0,Campazzo,1630267.0,,,,,,
583,PT01M36.00S,2022-11-24T02:53:36.7Z,4,REGULAR,freethrow,1 of 2,[],1630267,,,1610612742,125,109,2022-11-24T02:53:36Z,5780000,False,,,0,,MISS F. Campazzo Free Throw 1 of 2,[1630267],1610612742.0,DAL,,,,Campazzo,F. Campazzo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
584,PT01M36.00S,2022-11-24T02:53:36.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,125,109,2022-11-24T02:53:36Z,5790000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,583.0,,,,,
585,PT01M36.00S,2022-11-24T02:53:37.3Z,4,REGULAR,substitution,out,[],1627759,,,1610612742,125,109,2022-11-24T02:53:43Z,5800000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT01M36.00S,2022-11-24T02:53:37.3Z,4,REGULAR,substitution,in,[],1628382,,,1610612742,125,109,2022-11-24T02:53:43Z,5810000,False,,,0,,SUB in: J. Jackson,[1628382],1610612738.0,BOS,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT01M36.00S,2022-11-24T02:53:49.7Z,4,REGULAR,freethrow,2 of 2,[],1630267,,,1610612742,125,110,2022-11-24T02:53:49Z,5820000,False,,,0,,F. Campazzo Free Throw 2 of 2 (1 PTS),[1630267],1610612742.0,DAL,,,,Campazzo,F. Campazzo,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
588,PT01M26.00S,2022-11-24T02:54:04.0Z,4,REGULAR,2pt,Jump Shot,[],1630202,28.07161629434954,31.372549019607842,1610612738,125,110,2022-11-24T02:54:49Z,5830000,False,93.0,211.0,1,left,MISS P. Pritchard 23' pullup Shot,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Right Center,23.1,Missed,,,,,,,,,,,,,,,,,,
589,PT01M23.00S,2022-11-24T02:54:07.0Z,4,REGULAR,rebound,defensive,[],1628373,,,1610612742,125,110,2022-11-24T02:54:09Z,5840000,False,,,0,,F. Ntilikina REBOUND (Off:0 Def:1),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,588.0,1.0,1.0,0.0,,
590,PT01M04.00S,2022-11-24T02:54:25.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629033,86.81011826544021,39.950980392156865,1610612742,125,112,2022-11-24T02:54:31Z,5850000,False,-50.0,71.0,1,right,T. Pinson 8' driving Layup (2 PTS) (D. Bertans 1 AST),"[1629033, 202722]",1610612742.0,DAL,driving,,,Pinson,T. Pinson,,,,,In The Paint (Non-RA),8-16 Left,8.74,Made,2.0,D. Bertans,202722.0,1.0,,,,,,,,,,,,,,
592,PT00M44.60S,2022-11-24T02:54:47.7Z,4,REGULAR,3pt,Jump Shot,[],1628401,39.76675427069645,54.90196078431373,1610612738,125,112,2022-11-24T02:55:59Z,5870000,False,-25.0,321.0,1,left,MISS D. White 32' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Center,32.22,Missed,,,,,,,,,,,,,,,,,,
593,PT00M42.30S,2022-11-24T02:54:50.0Z,4,REGULAR,rebound,defensive,[],1628373,,,1610612742,125,112,2022-11-24T02:54:53Z,5880000,False,,,0,,F. Ntilikina REBOUND (Off:0 Def:2),[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,592.0,2.0,2.0,0.0,,
