actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
241,PT06M17.00S,2023-04-01T00:18:27.8Z,2,REGULAR,substitution,in,[],1627759,,,1610612738,40,37,2023-04-01T00:18:43Z,2380000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M17.00S,2023-04-01T00:18:27.8Z,2,REGULAR,substitution,in,[],1631323,,,1610612738,40,37,2023-04-01T00:18:43Z,2390000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M17.00S,2023-04-01T00:18:27.8Z,2,REGULAR,substitution,in,[],1631117,,,1610612738,40,37,2023-04-01T00:18:43Z,2400000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M17.00S,2023-04-01T00:18:27.8Z,2,REGULAR,substitution,in,[],203482,,,1610612738,40,37,2023-04-01T00:18:43Z,2410000,False,,,0,,SUB in: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M17.00S,2023-04-01T00:18:52.1Z,2,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,41,37,2023-04-01T00:18:52Z,2420000,False,,,0,,J. Tatum Free Throw 2 of 2 (15 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,Made,,,,,15.0,,,,,,,
246,PT06M02.00S,2023-04-01T00:19:10.8Z,2,REGULAR,2pt,Jump Shot,[],1629659,74.98357424441524,23.52941176470588,1610612762,41,39,2023-04-01T00:19:15Z,2430000,False,-132.0,183.0,1,right,T. Horton-Tucker 22' step back Jump Shot (4 PTS),[1629659],1610612762.0,UTA,step back,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,16-24 Left Center,,,,,,,22.56,Made,,,,,4.0,,,,,,,
247,PT05M42.00S,2023-04-01T00:19:32.0Z,2,REGULAR,2pt,Jump Shot,[],1628401,7.966491458607096,33.33333333333333,1610612738,43,39,2023-04-01T00:19:36Z,2440000,False,83.0,22.0,1,left,D. White 8' driving floating Jump Shot (12 PTS),[1628401],1610612738.0,BOS,driving floating,,,White,D. White,,,,,Mid-Range,8-16 Right,,,,,,,8.63,Made,,,,,12.0,,,,,,,
248,PT05M42.00S,2023-04-01T00:19:35.7Z,2,REGULAR,foul,personal,['1freethrow'],1631323,,,1610612738,43,39,2023-04-01T00:19:52Z,2450000,False,,,0,,S. Fontecchio personal FOUL (1 PF) (White 1 FT),"[1631323, 1628401]",1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,1146.0,1.0,0.0,White,1628401.0,,,,,,,,,,,,,,,
250,PT05M42.00S,2023-04-01T00:19:56.6Z,2,REGULAR,freethrow,1 of 1,[],1628401,,,1610612738,44,39,2023-04-01T00:19:56Z,2470000,False,,,0,,D. White Free Throw 1 of 1 (13 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,Made,,,,,13.0,,,,,,,
251,PT05M31.00S,2023-04-01T00:20:08.3Z,2,REGULAR,3pt,Jump Shot,[],1631323,75.77201051248358,10.294117647058822,1610612762,44,39,2023-04-01T00:20:19Z,2480000,False,-199.0,175.0,1,right,MISS S. Fontecchio 26' 3PT,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Left Center,,,,,,,26.48,Missed,,,,,,,,,,,,
252,PT05M30.00S,2023-04-01T00:20:09.3Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,44,39,2023-04-01T00:20:19Z,2490000,False,,,0,,J. Tatum REBOUND (Off:1 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,251.0,8.0,7.0,1.0,,,,,,,,
253,PT05M20.00S,2023-04-01T00:20:19.4Z,2,REGULAR,3pt,Jump Shot,[],1628401,30.305519053876477,76.47058823529412,1610612738,44,39,2023-04-01T00:20:30Z,2500000,False,-132.0,232.0,1,left,MISS D. White 26' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,,26.75,Missed,,,,,,,,,,,,
254,PT05M19.00S,2023-04-01T00:20:20.4Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,44,39,2023-04-01T00:20:26Z,2510000,False,,,0,,W. Kessler REBOUND (Off:2 Def:2),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Left Center,,,,,,,,,253.0,4.0,2.0,2.0,,,,,,,,
255,PT05M09.00S,2023-04-01T00:20:30.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,88.51839684625493,40.68627450980392,1610612762,44,41,2023-04-01T00:20:35Z,2520000,False,-47.0,55.0,1,right,T. Horton-Tucker 7' fadeaway bank Jump Shot (6 PTS),[1629659],1610612762.0,UTA,fadeaway bank,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.24,Made,,,,,6.0,,,,,,,
256,PT04M49.00S,2023-04-01T00:20:50.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,8.360709592641262,56.127450980392155,1610612738,44,41,2023-04-01T00:20:54Z,2530000,False,-31.0,26.0,1,left,MISS D. White cutting Layup,[1628401],1610612738.0,BOS,cutting,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,4.02,Missed,,,,,,,,,,,,
257,PT04M47.00S,2023-04-01T00:20:52.4Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,44,41,2023-04-01T00:20:54Z,2540000,False,,,0,,W. Kessler REBOUND (Off:2 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,256.0,5.0,3.0,2.0,,,,,,,,
258,PT04M45.00S,2023-04-01T00:20:55.9Z,2,REGULAR,foul,personal,[],1629684,,,1610612762,44,41,2023-04-01T00:21:15Z,2550000,False,,,0,,G. Williams personal FOUL (1 PF),"[1629684, 1629659]",1610612738.0,BOS,,,,Williams,G. Williams,,,,,Mid-Range,8-16 Right,203592.0,1.0,0.0,Horton-Tucker,1629659.0,,,,,,,,,,,,,,,
260,PT04M45.00S,2023-04-01T00:21:06.1Z,2,REGULAR,substitution,out,[],1629684,,,1610612762,44,41,2023-04-01T00:21:10Z,2570000,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M45.00S,2023-04-01T00:21:06.1Z,2,REGULAR,substitution,in,[],203935,,,1610612762,44,41,2023-04-01T00:21:10Z,2580000,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M27.00S,2023-04-01T00:21:56.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,84.1819973718791,39.46078431372549,1610612762,44,41,2023-04-01T00:23:26Z,2600000,False,-53.0,96.0,1,right,MISS T. Horton-Tucker 10' fadeaway bank Shot,[1629659],1610612762.0,UTA,fadeaway bank,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,10.97,Missed,,,,,,,,,,,,
264,PT04M26.00S,2023-04-01T00:21:57.1Z,2,REGULAR,rebound,offensive,[],1631117,,,1610612762,44,41,2023-04-01T00:22:12Z,2610000,False,,,0,,W. Kessler REBOUND (Off:3 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,263.0,6.0,3.0,3.0,,,,,,,,
265,PT04M24.00S,2023-04-01T00:22:03.6Z,2,REGULAR,foul,personal,[],1628369,,,1610612762,44,41,2023-04-01T00:22:19Z,2620000,False,,,0,,J. Tatum personal FOUL (1 PF),"[1628369, 1631117]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Left,202026.0,1.0,0.0,Kessler,1631117.0,,,,,,,,,,,,,,,
267,PT04M24.00S,2023-04-01T00:22:16.9Z,2,REGULAR,substitution,out,[],203935,,,1610612762,44,41,2023-04-01T00:22:24Z,2640000,False,,,0,,SUB out: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M24.00S,2023-04-01T00:22:16.9Z,2,REGULAR,substitution,in,[],1627763,,,1610612762,44,41,2023-04-01T00:22:24Z,2650000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M18.00S,2023-04-01T00:22:49.4Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1631117,87.20433639947439,51.9607843137255,1610612762,44,41,2023-04-01T00:22:58Z,2660000,False,10.0,68.0,1,right,MISS W. Kessler 6' driving Hook - blocked,"[1631117, 1628436]",1610612762.0,UTA,driving,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.85,Missed,,,,,,,,,,,Kornet,1628436.0
270,PT04M18.00S,2023-04-01T00:22:49.4Z,2,REGULAR,block,,[],1628436,,,1610612762,44,41,2023-04-01T00:22:51Z,2670000,False,,,0,,L. Kornet BLOCK (1 BLK),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
271,PT04M16.00S,2023-04-01T00:22:51.4Z,2,REGULAR,rebound,offensive,[],1630534,,,1610612762,44,41,2023-04-01T00:23:22Z,2680000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:0),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,269.0,1.0,0.0,1.0,,,,,,,,
272,PT04M12.00S,2023-04-01T00:22:55.4Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1631117,93.5611038107753,89.48376225490196,1610612762,44,43,2023-04-01T00:23:22Z,2690000,False,197.0,8.0,1,right,W. Kessler 19' Jump Shot (10 PTS) (O. Agbaji 1 AST),"[1631117, 1630534]",1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Mid-Range,16-24 Right,,,,,,,19.76,Made,,,,,10.0,O. Agbaji,1630534.0,1.0,,,,
274,PT03M48.00S,2023-04-01T00:23:18.7Z,2,REGULAR,3pt,Jump Shot,[],1627763,8.886333771353483,96.07843137254902,1610612738,44,43,2023-04-01T00:23:27Z,2710000,False,-230.0,31.0,1,left,MISS M. Brogdon 3PT,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Left Corner 3,24+ Left,,,,,,,23.25,Missed,,,,,,,,,,,,
275,PT03M46.00S,2023-04-01T00:23:20.7Z,2,REGULAR,rebound,defensive,[],1630534,,,1610612762,44,43,2023-04-01T00:23:27Z,2720000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:1),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,,,,,,,,,274.0,2.0,1.0,1.0,,,,,,,,
276,PT03M41.00S,2023-04-01T00:23:26.2Z,2,REGULAR,turnover,bad pass,[],1629659,,,1610612762,44,43,2023-04-01T00:23:31Z,2730000,False,,,0,,T. Horton-Tucker bad pass TURNOVER (2 TO),"[1629659, 1627763]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,8-16 Right,,,,,,2.0,,,,,,,,,,,Brogdon,1627763.0,,
277,PT03M41.00S,2023-04-01T00:23:26.2Z,2,REGULAR,steal,,[],1627763,,,1610612738,44,43,2023-04-01T00:23:29Z,2740000,False,,,0,,M. Brogdon STEAL (1 STL),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
278,PT03M35.00S,2023-04-01T00:23:32.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,12.434296977660972,39.950980392156865,1610612738,44,43,2023-04-01T00:23:43Z,2750000,False,50.0,64.0,1,left,MISS J. Brown 8' running Layup,[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,8.17,Missed,,,,,,,,,,,,
279,PT03M34.00S,2023-04-01T00:23:33.0Z,2,REGULAR,rebound,offensive,[],1628401,,,1610612738,44,43,2023-04-01T00:23:43Z,2760000,False,,,0,,D. White REBOUND (Off:1 Def:0),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,278.0,1.0,0.0,1.0,,,,,,,,
280,PT03M34.00S,2023-04-01T00:23:38.8Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628401,5.590000152587891,50.0,1610612738,46,43,2023-04-01T00:26:20Z,2770000,False,0.0,0.0,1,left,D. White tip DUNK (15 PTS),[1628401],1610612738.0,BOS,tip,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,0.0,Made,,,,,15.0,,,,,,,
281,PT03M29.00S,2023-04-01T00:23:44.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203482,89.04402102496715,43.627450980392155,1610612762,46,43,2023-04-01T00:26:35Z,2780000,False,-32.0,50.0,1,right,MISS K. Olynyk driving Layup,[203482],1610612762.0,UTA,driving,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,5.97,Missed,,,,,,,,,,,,
282,PT03M27.00S,2023-04-01T00:23:46.6Z,2,REGULAR,rebound,offensive,[],1631117,,,1610612762,46,43,2023-04-01T00:25:06Z,2790000,False,,,0,,W. Kessler REBOUND (Off:4 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,281.0,7.0,3.0,4.0,,,,,,,,
283,PT03M14.00S,2023-04-01T00:23:55.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630534,92.72339027595268,3.431372549019608,1610612762,46,43,2023-04-01T00:25:34Z,2800000,False,-233.0,16.0,1,right,MISS O. Agbaji 3PT,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,,,,,,,23.33,Missed,,,,,,,,,,,,
284,PT03M10.00S,2023-04-01T00:23:59.1Z,2,REGULAR,rebound,defensive,[],1627763,,,1610612738,46,43,2023-04-01T00:25:34Z,2810000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:3),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Left Corner 3,24+ Left,,,,,,,,,283.0,3.0,3.0,0.0,,,,,,,,
285,PT02M59.00S,2023-04-01T00:24:08.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627759,9.411957950065702,48.529411764705884,1610612738,48,43,2023-04-01T00:24:13Z,2820000,False,7.0,36.0,1,left,J. Brown driving DUNK (4 PTS) (M. Brogdon 3 AST),"[1627759, 1627763]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,3.68,Made,,,,,4.0,M. Brogdon,1627763.0,3.0,,,,
287,PT02M42.00S,2023-04-01T00:24:30.2Z,2,REGULAR,foul,personal,[],1628369,,,1610612762,48,43,2023-04-01T00:24:37Z,2840000,False,,,0,,J. Tatum personal FOUL (2 PF),"[1628369, 1631323]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Right,1146.0,2.0,0.0,Fontecchio,1631323.0,,,,,,,,,,,,,,,
289,PT02M42.00S,2023-04-01T00:24:39.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,48,43,2023-04-01T00:24:39Z,2860000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M42.00S,2023-04-01T00:26:55.1Z,2,REGULAR,substitution,out,[],1628401,,,1610612762,48,43,2023-04-01T00:27:23Z,2870000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M42.00S,2023-04-01T00:26:55.1Z,2,REGULAR,substitution,in,[],203935,,,1610612762,48,43,2023-04-01T00:27:23Z,2880000,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M30.00S,2023-04-01T00:27:37.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,85.89027595269383,39.705882352941174,1610612762,48,43,2023-04-01T00:28:19Z,2890000,False,-51.0,80.0,1,right,MISS T. Horton-Tucker 9' driving floating Shot,[1629659],1610612762.0,UTA,driving floating,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,9.52,Missed,,,,,,,,,,,,
293,PT02M29.00S,2023-04-01T00:27:38.1Z,2,REGULAR,rebound,defensive,[],1628436,,,1610612738,48,43,2023-04-01T00:27:45Z,2900000,False,,,0,,L. Kornet REBOUND (Off:0 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,292.0,1.0,1.0,0.0,,,,,,,,
294,PT02M21.00S,2023-04-01T00:27:46.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627759,8.492115637319317,53.92156862745098,1610612738,50,43,2023-04-01T00:28:49Z,2910000,False,-20.0,27.0,1,left,J. Brown cutting DUNK (6 PTS) (M. Smart 1 AST),"[1627759, 203935]",1610612738.0,BOS,cutting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,3.36,Made,,,,,6.0,M. Smart,203935.0,1.0,,,,
296,PT02M06.00S,2023-04-01T00:28:00.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,90.62089356110381,44.85294117647059,1610612762,50,45,2023-04-01T00:28:05Z,2930000,False,-26.0,36.0,1,right,T. Horton-Tucker driving Layup (8 PTS),[1629659],1610612762.0,UTA,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.4,Made,,,,,8.0,,,,,,,
297,PT01M44.00S,2023-04-01T00:28:22.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203482,,,1610612738,50,45,2023-04-01T00:28:30Z,2940000,False,,,0,,K. Olynyk shooting personal FOUL (2 PF) (Brown 2 FT),"[203482, 1627759]",1610612762.0,UTA,shooting,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,1146.0,2.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,
299,PT01M44.00S,2023-04-01T00:28:47.6Z,2,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,51,45,2023-04-01T00:28:47Z,2960000,False,,,0,,J. Brown Free Throw 1 of 2 (7 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,Made,,,,,7.0,,,,,,,
300,PT01M44.00S,2023-04-01T00:29:04.4Z,2,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,52,45,2023-04-01T00:29:04Z,2970000,False,,,0,,J. Brown Free Throw 2 of 2 (8 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,Made,,,,,8.0,,,,,,,
301,PT01M20.00S,2023-04-01T00:29:30.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629659,90.3580814717477,49.50980392156863,1610612762,52,47,2023-04-01T00:30:15Z,2980000,False,-2.0,38.0,1,right,T. Horton-Tucker driving floating Jump Shot (10 PTS) (W. Kessler 2 AST),"[1629659, 1631117]",1610612762.0,UTA,driving floating,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,,,,3.82,Made,,,,,10.0,W. Kessler,1631117.0,2.0,,,,
303,PT01M10.00S,2023-04-01T00:29:40.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,9.674770039421814,40.19607843137255,1610612738,52,47,2023-04-01T00:29:45Z,3000000,False,49.0,38.0,1,left,MISS M. Brogdon 6' driving Layup,[1627763],1610612738.0,BOS,driving,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.23,Missed,,,,,,,,,,,,
304,PT01M08.00S,2023-04-01T00:29:42.2Z,2,REGULAR,rebound,defensive,[],203482,,,1610612762,52,47,2023-04-01T00:29:42Z,3010000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:4),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,303.0,5.0,4.0,1.0,,,,,,,,
305,PT01M04.00S,2023-04-01T00:29:46.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629659,76.2976346911958,87.5,1610612762,52,47,2023-04-01T00:30:40Z,3020000,False,188.0,170.0,1,right,MISS T. Horton-Tucker 25' running 3PT,[1629659],1610612762.0,UTA,running,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Right Center,,,,,,,25.33,Missed,,,,,,,,,,,,
306,PT01M03.00S,2023-04-01T00:29:47.2Z,2,REGULAR,rebound,offensive,[],1631323,,,1610612762,52,47,2023-04-01T00:29:56Z,3030000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:1),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,,,,,,,,,305.0,2.0,1.0,1.0,,,,,,,,
307,PT01M03.00S,2023-04-01T00:29:51.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1631323,94.40999984741211,50.0,1610612762,52,49,2023-04-01T00:30:01Z,3040000,False,0.0,0.0,1,right,S. Fontecchio tip Layup (12 PTS),[1631323],1610612762.0,UTA,tip,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,,,,,0.0,Made,,,,,12.0,,,,,,,
308,PT00M51.80S,2023-04-01T00:30:00.0Z,2,REGULAR,3pt,Jump Shot,[],203935,28.203022339027594,16.666666666666664,1610612738,52,49,2023-04-01T00:30:07Z,3050000,False,167.0,213.0,1,left,MISS M. Smart 27' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,,,,,27.02,Missed,,,,,,,,,,,,
309,PT00M49.70S,2023-04-01T00:30:02.1Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,52,49,2023-04-01T00:30:07Z,3060000,False,,,0,,W. Kessler REBOUND (Off:4 Def:4),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Right Center,,,,,,,,,308.0,8.0,4.0,4.0,,,,,,,,
310,PT00M45.30S,2023-04-01T00:30:06.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203482,92.46057818659659,45.588235294117645,1610612762,52,51,2023-04-01T00:31:15Z,3070000,False,-22.0,18.0,1,right,K. Olynyk running Layup (2 PTS) (T. Horton-Tucker 4 AST),"[203482, 1629659]",1610612762.0,UTA,running,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,2.88,Made,,,,,2.0,T. Horton-Tucker,1629659.0,4.0,,,,
312,PT00M30.40S,2023-04-01T00:30:23.9Z,2,REGULAR,3pt,Jump Shot,[],203935,23.340998685939553,92.64705882352942,1610612738,55,51,2023-04-01T00:30:27Z,3090000,False,-213.0,167.0,1,left,M. Smart 27' 3PT  (6 PTS) (J. Tatum 2 AST),"[203935, 1628369]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,,,,,27.08,Made,,,,,6.0,J. Tatum,1628369.0,2.0,,,,
314,PT00M05.30S,2023-04-01T00:30:51.5Z,2,REGULAR,3pt,Jump Shot,[],1631323,89.63945466491458,98.30729166666666,1610612762,55,51,2023-04-01T00:33:05Z,3110000,False,242.0,45.0,1,right,MISS S. Fontecchio 24' pullup 3PT,[1631323],1610612762.0,UTA,pullup,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,,,,,,,24.56,Missed,,,,,,,,,,,,
315,PT00M02.80S,2023-04-01T00:30:54.0Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,55,51,2023-04-01T00:30:54Z,3120000,False,,,0,,J. Tatum REBOUND (Off:1 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,24+ Right,,,,,,,,,314.0,9.0,8.0,1.0,,,,,,,,
316,PT00M00.00S,2023-04-01T00:30:57.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628369,10.5946123521682,39.950980392156865,1610612738,57,51,2023-04-01T00:33:59Z,3130000,False,50.0,47.0,1,left,J. Tatum 6' running Layup (17 PTS),[1628369],1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.88,Made,,,,,17.0,,,,,,,
318,PT00M00.00S,2023-04-01T00:31:13.0Z,2,REGULAR,period,end,[],0,,,1610612762,57,51,2023-04-01T00:31:13Z,3150000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2023-04-01T00:45:51.1Z,3,REGULAR,substitution,out,['startperiod'],1627763,,,1610612762,57,51,2023-04-01T00:46:15Z,3160000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2023-04-01T00:45:51.1Z,3,REGULAR,substitution,out,['startperiod'],1628436,,,1610612762,57,51,2023-04-01T00:46:15Z,3170000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2023-04-01T00:45:51.1Z,3,REGULAR,substitution,in,['startperiod'],1628401,,,1610612762,57,51,2023-04-01T00:46:15Z,3180000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2023-04-01T00:45:51.1Z,3,REGULAR,substitution,in,['startperiod'],201933,,,1610612762,57,51,2023-04-01T00:46:15Z,3190000,False,,,0,,SUB in: B. Griffin,[201933],1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
