actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
510,PT12M00.00S,2022-12-03T02:24:59.8Z,4,REGULAR,period,start,[],0,,,1610612738,87,81,2022-12-03T02:24:59Z,5060000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT11M39.00S,2022-12-03T02:25:19.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201143,7.440867279894875,46.81372549019608,1610612738,89,81,2022-12-03T02:25:23Z,5070000,False,16.0,17.0,1,left,A. Horford cutting Layup (5 PTS) (S. Hauser 1 AST),"[201143, 1630573]",1610612738.0,BOS,,cutting,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,2.36,Made,,,,,,,,,5.0,S. Hauser,1630573.0,1.0,,,,,
513,PT11M20.00S,2022-12-03T02:25:38.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,87.20433639947439,37.5,1610612748,89,81,2022-12-03T02:25:44Z,5090000,False,-62.0,68.0,1,right,MISS B. Adebayo 9' turnaround fadeaway Shot,[1628389],1610612748.0,MIA,,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Left,9.22,Missed,,,,,,,,,,,,,,,,,
514,PT11M18.00S,2022-12-03T02:25:40.5Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,89,81,2022-12-03T02:25:44Z,5100000,False,,,0,,A. Horford REBOUND (Off:0 Def:5),[201143],1610612738.0,BOS,,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),8-16 Left,,,513.0,5.0,5.0,0.0,,,,,,,,,,,,,
515,PT11M06.00S,2022-12-03T02:25:53.0Z,4,REGULAR,2pt,Layup,[],1627763,12.302890932982917,65.93137254901961,1610612738,89,81,2022-12-03T02:26:11Z,5110000,False,-80.0,63.0,1,left,MISS M. Brogdon 10' Layup - blocked,"[1627763, 1629312]",1610612738.0,BOS,,,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Left,10.17,Missed,,,,,,,,,,,,,,,,Highsmith,1629312.0
516,PT11M06.00S,2022-12-03T02:25:53.0Z,4,REGULAR,block,,[],1629312,,,1610612738,89,81,2022-12-03T02:25:56Z,5120000,False,,,0,,H. Highsmith BLOCK (1 BLK),[1629312],1610612748.0,MIA,,,,,Highsmith,H. Highsmith,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,
517,PT11M01.00S,2022-12-03T02:25:58.0Z,4,REGULAR,rebound,defensive,[],1629312,,,1610612748,89,81,2022-12-03T02:26:11Z,5130000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:2),[1629312],1610612748.0,MIA,,,,,Highsmith,H. Highsmith,,,,,Mid-Range,8-16 Left,,,515.0,2.0,2.0,0.0,,,,,,,,,,,,,
518,PT10M47.00S,2022-12-03T02:26:11.5Z,4,REGULAR,3pt,Jump Shot,[],1629622,67.62483574244416,67.64705882352942,1610612748,89,81,2022-12-03T02:26:16Z,5140000,False,88.0,252.0,1,right,MISS M. Strus 26' 3PT,[1629622],1610612748.0,MIA,,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,26.68,Missed,,,,,,,,,,,,,,,,,
519,PT10M45.00S,2022-12-03T02:26:13.5Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,89,81,2022-12-03T02:26:16Z,5150000,False,,,0,,J. Tatum REBOUND (Off:2 Def:6),[1628369],1610612738.0,BOS,,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,518.0,8.0,6.0,2.0,,,,,,,,,,,,,
520,PT10M39.00S,2022-12-03T02:26:20.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628369,7.703679369250986,53.431372549019606,1610612738,89,81,2022-12-03T02:35:55Z,5160000,False,-17.0,20.0,1,left,MISS J. Tatum running Layup,[1628369],1610612738.0,BOS,,running,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.63,Missed,,,,,,,,,,,,,,,,,
521,PT10M37.00S,2022-12-03T02:26:22.1Z,4,REGULAR,rebound,defensive,[],1629312,,,1610612748,89,81,2022-12-03T02:26:25Z,5170000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:3),[1629312],1610612748.0,MIA,,,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,520.0,3.0,3.0,0.0,,,,,,,,,,,,,
522,PT10M30.00S,2022-12-03T02:26:28.6Z,4,REGULAR,3pt,Jump Shot,[],1629312,76.5604467805519,88.97058823529412,1610612748,89,81,2022-12-03T02:26:33Z,5180000,False,195.0,168.0,1,right,MISS H. Highsmith 25' 3PT,[1629312],1610612748.0,MIA,,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,25.72,Missed,,,,,,,,,,,,,,,,,
523,PT10M30.00S,2022-12-03T02:26:28.6Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612738,89,81,2022-12-03T02:26:33Z,5190000,False,,,0,,D. White REBOUND (Off:1 Def:3),[1628401],1610612738.0,BOS,,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,522.0,4.0,3.0,1.0,,,,,,,,,,,,,
524,PT10M11.00S,2022-12-03T02:26:46.9Z,4,REGULAR,3pt,Jump Shot,[],1628401,32.933639947437584,35.049019607843135,1610612738,89,81,2022-12-03T02:37:07Z,5200000,False,75.0,257.0,1,left,MISS D. White 26' pullup 3PT,[1628401],1610612738.0,BOS,,pullup,,,White,D. White,,,,,Above the Break 3,24+ Center,26.78,Missed,,,,,,,,,,,,,,,,,
525,PT10M10.00S,2022-12-03T02:26:47.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612748,89,81,2022-12-03T02:26:53Z,5210000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,Above the Break 3,24+ Center,,,524.0,,,,,,,,,,,,,,,,
527,PT09M50.00S,2022-12-03T02:27:16.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],200768,93.51182654402102,48.28431372549019,1610612748,89,83,2022-12-03T02:27:22Z,5230000,False,-9.0,8.0,1,right,K. Lowry driving Layup (14 PTS),[200768],1610612748.0,MIA,,driving,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,1.21,Made,,,,,,,,,14.0,,,,,,,,
532,PT09M31.00S,2022-12-03T02:28:25.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,89,83,2022-12-03T02:33:18Z,5280000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT09M31.00S,2022-12-03T02:29:46.1Z,4,REGULAR,substitution,out,[],1629622,,,1610612738,89,83,2022-12-03T02:33:18Z,5285000,False,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT09M31.00S,2022-12-03T02:29:46.1Z,4,REGULAR,substitution,in,[],1629639,,,1610612738,89,83,2022-12-03T02:33:18Z,5287500,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT09M31.00S,2022-12-03T02:31:07.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630573,7.178055190538765,53.431372549019606,1610612738,91,83,2022-12-03T02:31:21Z,5290000,False,-17.0,15.0,1,left,S. Hauser driving Layup (5 PTS) (D. White 3 AST),"[1630573, 1628401]",1610612738.0,BOS,,driving,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,2.28,Made,,,,,,,,,5.0,D. White,1628401.0,3.0,,,,,
537,PT09M21.00S,2022-12-03T02:31:28.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,92.06636005256242,53.67647058823529,1610612748,91,85,2022-12-03T02:31:33Z,5310000,False,18.0,22.0,1,right,B. Adebayo Layup (17 PTS) (K. Lowry 2 AST),"[1628389, 200768]",1610612748.0,MIA,,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2.88,Made,,,,,,,,,17.0,K. Lowry,200768.0,2.0,,,,,
539,PT09M04.00S,2022-12-03T02:31:45.8Z,4,REGULAR,3pt,Jump Shot,[],201143,7.440867279894875,97.79411764705883,1610612738,91,85,2022-12-03T02:31:50Z,5330000,False,-239.0,17.0,1,left,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,23.96,Missed,,,,,,,,,,,,,,,,,
540,PT09M01.00S,2022-12-03T02:31:48.8Z,4,REGULAR,rebound,defensive,[],200768,,,1610612748,91,85,2022-12-03T02:31:50Z,5340000,False,,,0,,K. Lowry REBOUND (Off:1 Def:1),[200768],1610612748.0,MIA,,,,,Lowry,K. Lowry,,,,,Left Corner 3,24+ Left,,,539.0,2.0,1.0,1.0,,,,,,,,,,,,,
541,PT08M57.00S,2022-12-03T02:31:52.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629639,77.87450722733246,92.15686274509804,1610612748,91,88,2022-12-03T02:39:24Z,5350000,False,211.0,155.0,1,right,T. Herro 26' 3PT running (21 PTS) (K. Lowry 3 AST),"[1629639, 200768]",1610612748.0,MIA,,running,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,26.19,Made,,,,,,,,,21.0,K. Lowry,200768.0,3.0,,,,,
543,PT08M41.00S,2022-12-03T02:32:08.2Z,4,REGULAR,turnover,bad pass,[],1628401,,,1610612738,91,88,2022-12-03T02:32:19Z,5370000,False,,,0,,D. White bad pass TURNOVER (2 TO),"[1628401, 1628389]",1610612738.0,BOS,,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,2.0,Adebayo,1628389.0,,
544,PT08M41.00S,2022-12-03T02:32:08.2Z,4,REGULAR,steal,,[],1628389,,,1610612748,91,88,2022-12-03T02:32:10Z,5380000,False,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,
545,PT08M39.00S,2022-12-03T02:32:13.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628389,92.46057818659659,50.73529411764706,1610612748,91,90,2022-12-03T02:39:55Z,5390000,False,4.0,18.0,1,right,B. Adebayo running Layup (19 PTS),[1628389],1610612748.0,MIA,,running,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.88,Made,,,,,,,,,19.0,,,,,,,,
546,PT08M39.00S,2022-12-03T02:32:21.6Z,4,REGULAR,foul,personal,['1freethrow'],1628401,,,1610612748,91,90,2022-12-03T02:32:30Z,5400000,False,,,0,,D. White shooting personal FOUL (4 PF) (Adebayo 1 FT),"[1628401, 1628389]",1610612738.0,BOS,202053.0,shooting,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,4.0,0.0,Adebayo,1628389.0,,,,,,,,,
548,PT08M39.00S,2022-12-03T02:32:43.0Z,4,REGULAR,substitution,out,[],1628401,,,1610612748,91,90,2022-12-03T02:32:46Z,5420000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT08M39.00S,2022-12-03T02:32:43.0Z,4,REGULAR,substitution,in,[],1627759,,,1610612748,91,90,2022-12-03T02:32:46Z,5430000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT08M39.00S,2022-12-03T02:33:05.9Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1628389,,,1610612748,91,91,2022-12-03T02:33:05Z,5440000,False,,,0,,B. Adebayo Free Throw 1 of 1 (20 PTS),[1628389],1610612748.0,MIA,,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,,,,,20.0,,,,,,,,
553,PT08M28.00S,2022-12-03T02:33:26.9Z,4,REGULAR,foul,personal,[],1629216,,,1610612738,91,91,2022-12-03T02:33:39Z,5450000,False,,,0,,G. Vincent personal FOUL (1 PF),"[1629216, 1627763]",1610612748.0,MIA,202053.0,,,,Vincent,G. Vincent,,,,,Mid-Range,8-16 Left,,,,,,,1.0,0.0,Brogdon,1627763.0,,,,,,,,,
555,PT08M12.00S,2022-12-03T02:34:00.3Z,4,REGULAR,turnover,bad pass,[],1627759,,,1610612738,91,91,2022-12-03T02:34:07Z,5470000,False,,,0,,J. Brown bad pass TURNOVER (5 TO),"[1627759, 1629639]",1610612738.0,BOS,,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,5.0,Herro,1629639.0,,
556,PT08M12.00S,2022-12-03T02:34:00.3Z,4,REGULAR,steal,,[],1629639,,,1610612748,91,91,2022-12-03T03:01:38Z,5480000,False,,,0,,T. Herro STEAL (3 STL),[1629639],1610612748.0,MIA,,,,,Herro,T. Herro,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,
557,PT07M58.00S,2022-12-03T02:34:14.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],200768,66.96780551905388,37.99019607843137,1610612748,91,91,2022-12-03T02:41:49Z,5490000,False,-60.0,258.0,1,right,MISS K. Lowry 26' pullup 3PT,[200768],1610612748.0,MIA,,pullup,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Center,26.49,Missed,,,,,,,,,,,,,,,,,
558,PT07M56.00S,2022-12-03T02:34:16.3Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,91,91,2022-12-03T02:34:16Z,5500000,False,,,0,,J. Tatum REBOUND (Off:2 Def:7),[1628369],1610612738.0,BOS,,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,557.0,9.0,7.0,2.0,,,,,,,,,,,,,
559,PT07M46.00S,2022-12-03T02:34:27.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627763,8.886333771353483,51.225490196078425,1610612738,91,91,2022-12-03T02:34:38Z,5510000,False,-6.0,31.0,1,left,MISS M. Brogdon Jump Shot,[1627763],1610612738.0,BOS,,,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,3.16,Missed,,,,,,,,,,,,,,,,,
560,PT07M39.00S,2022-12-03T02:34:34.0Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,91,91,2022-12-03T02:34:38Z,5520000,False,,,0,,T. Herro REBOUND (Off:0 Def:5),[1629639],1610612748.0,MIA,,,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,559.0,5.0,5.0,0.0,,,,,,,,,,,,,
561,PT07M36.00S,2022-12-03T02:34:37.3Z,4,REGULAR,3pt,Jump Shot,[],1629639,64.47109067017082,46.81372549019608,1610612748,91,94,2022-12-03T02:42:21Z,5530000,False,-16.0,281.0,1,right,T. Herro 28' 3PT  (24 PTS) (B. Adebayo 2 AST),"[1629639, 1628389]",1610612748.0,MIA,,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,28.19,Made,,,,,,,,,24.0,B. Adebayo,1628389.0,2.0,,,,,
562,PT07M19.00S,2022-12-03T02:34:54.1Z,4,REGULAR,turnover,bad pass,[],201143,,,1610612738,91,94,2022-12-03T02:37:27Z,5540000,False,,,0,,A. Horford bad pass TURNOVER (2 TO),"[201143, 1629216]",1610612738.0,BOS,,,,,Horford,A. Horford,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,2.0,Vincent,1629216.0,,
563,PT07M19.00S,2022-12-03T02:34:54.1Z,4,REGULAR,steal,,[],1629216,,,1610612748,91,94,2022-12-03T02:34:57Z,5550000,False,,,0,,G. Vincent STEAL (2 STL),[1629216],1610612748.0,MIA,,,,,Vincent,G. Vincent,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,
564,PT07M16.00S,2022-12-03T02:34:59.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629639,90.88370565045992,50.73529411764706,1610612748,91,96,2022-12-03T02:42:53Z,5560000,False,4.0,33.0,1,right,T. Herro running Layup (26 PTS) (B. Adebayo 3 AST),"[1629639, 1628389]",1610612748.0,MIA,,running,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,3.34,Made,,,,,,,,,26.0,B. Adebayo,1628389.0,3.0,,,,,
565,PT07M16.00S,2022-12-03T02:35:08.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,91,96,2022-12-03T02:35:08Z,5570000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT07M16.00S,2022-12-03T02:37:17.6Z,4,REGULAR,substitution,out,[],1627763,,,1610612738,91,96,2022-12-03T02:37:39Z,5580000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT07M16.00S,2022-12-03T02:37:17.6Z,4,REGULAR,substitution,out,[],1630573,,,1610612738,91,96,2022-12-03T02:37:39Z,5590000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT07M16.00S,2022-12-03T02:37:17.6Z,4,REGULAR,substitution,out,[],1629216,,,1610612738,91,96,2022-12-03T02:37:39Z,5600000,False,,,0,,SUB out: G. Vincent,[1629216],1610612748.0,MIA,,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT07M16.00S,2022-12-03T02:37:17.6Z,4,REGULAR,substitution,in,[],1629684,,,1610612738,91,96,2022-12-03T02:37:39Z,5610000,False,,,0,,SUB in: G. Williams,[1629684],1610612738.0,BOS,,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT07M16.00S,2022-12-03T02:37:17.6Z,4,REGULAR,substitution,in,[],203935,,,1610612738,91,96,2022-12-03T02:37:39Z,5620000,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M16.00S,2022-12-03T02:37:17.6Z,4,REGULAR,substitution,in,[],202710,,,1610612738,91,96,2022-12-03T02:37:39Z,5630000,False,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M56.00S,2022-12-03T02:38:11.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203935,7.5722733245729295,52.20588235294118,1610612738,93,96,2022-12-03T02:38:16Z,5640000,False,-11.0,19.0,1,left,M. Smart driving Layup (18 PTS) (J. Brown 5 AST),"[203935, 1627759]",1610612738.0,BOS,,driving,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,,,,,18.0,J. Brown,1627759.0,5.0,,,,,
579,PT06M36.00S,2022-12-03T02:39:18.2Z,4,REGULAR,jumpball,recovered,[],1627759,,,1610612748,93,96,2022-12-03T02:39:18Z,5660000,False,,,0,,Jump Ball G. Williams vs. J. Butler: Tip to J. Brown,"[1627759, 1629684, 202710]",1610612738.0,BOS,,heldball,J. Brown,1627759.0,Brown,J. Brown,Williams,1629684.0,Butler,202710.0,,,,,,,,,,,,,,,,,,,,,
582,PT06M36.00S,2022-12-03T02:39:18.2Z,4,REGULAR,turnover,lost ball,[],202710,,,1610612748,93,96,2022-12-03T02:39:18Z,5690000,False,,,0,,J. Butler lost ball TURNOVER (2 TO),"[202710, 1629684]",1610612748.0,MIA,,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,2.0,Williams,1629684.0,,
583,PT06M36.00S,2022-12-03T02:39:18.2Z,4,REGULAR,steal,,[],1629684,,,1610612738,93,96,2022-12-03T02:39:18Z,5700000,False,,,0,,G. Williams STEAL (1 STL),[1629684],1610612738.0,BOS,,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT06M25.00S,2022-12-03T02:39:29.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627759,7.703679369250986,53.431372549019606,1610612738,95,96,2022-12-03T02:39:33Z,5710000,False,-17.0,20.0,1,left,J. Brown driving Layup (28 PTS),[1627759],1610612738.0,BOS,,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.63,Made,,,,,,,,,28.0,,,,,,,,
585,PT06M05.00S,2022-12-03T02:39:49.3Z,4,REGULAR,2pt,Jump Shot,[],200768,78.0059132720105,67.40196078431373,1610612748,95,98,2022-12-03T02:39:56Z,5720000,False,87.0,154.0,1,right,K. Lowry 17' turnaround fadeaway Jump Shot (16 PTS),[200768],1610612748.0,MIA,,turnaround fadeaway,,,Lowry,K. Lowry,,,,,Mid-Range,16-24 Right Center,17.7,Made,,,,,,,,,16.0,,,,,,,,
586,PT05M48.00S,2022-12-03T02:40:06.1Z,4,REGULAR,3pt,Jump Shot,[],1628369,30.56833114323259,76.7156862745098,1610612738,95,98,2022-12-03T02:44:25Z,5730000,False,-134.0,235.0,1,left,MISS J. Tatum 27' pullup 3PT,[1628369],1610612738.0,BOS,,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,27.01,Missed,,,,,,,,,,,,,,,,,
587,PT05M46.00S,2022-12-03T02:40:08.1Z,4,REGULAR,rebound,defensive,[],200768,,,1610612748,95,98,2022-12-03T02:40:10Z,5740000,False,,,0,,K. Lowry REBOUND (Off:1 Def:2),[200768],1610612748.0,MIA,,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,,,586.0,3.0,2.0,1.0,,,,,,,,,,,,,
588,PT05M30.00S,2022-12-03T02:40:30.3Z,4,REGULAR,foul,offensive,[],1629639,,,1610612748,95,98,2022-12-03T02:40:40Z,5750000,False,,,0,,T. Herro offensive FOUL (1 PF),"[1629639, 203935]",1610612748.0,MIA,202053.0,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,0.0,Smart,203935.0,,,,,,,,,
590,PT05M30.00S,2022-12-03T02:40:30.3Z,4,REGULAR,turnover,offensive foul,[],1629639,,,1610612748,95,98,2022-12-03T02:40:30Z,5770000,False,,,0,,T. Herro offensive foul TURNOVER (4 TO),[1629639],1610612748.0,MIA,202053.0,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,4.0,,,,
591,PT05M30.00S,2022-12-03T02:40:44.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,95,98,2022-12-03T02:40:48Z,5780000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT05M15.00S,2022-12-03T02:43:33.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628369,8.492115637319317,51.71568627450981,1610612738,97,98,2022-12-03T02:43:39Z,5800000,False,-9.0,27.0,1,left,J. Tatum cutting DUNK (9 PTS) (M. Smart 7 AST),"[1628369, 203935]",1610612738.0,BOS,,cutting,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,,,,,9.0,M. Smart,203935.0,7.0,,,,,
595,PT04M50.00S,2022-12-03T02:43:58.2Z,4,REGULAR,3pt,Jump Shot,[],1629639,67.62483574244416,62.5,1610612748,97,98,2022-12-03T02:44:02Z,5820000,False,62.0,252.0,1,right,MISS T. Herro 25' 3PT,[1629639],1610612748.0,MIA,,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,25.94,Missed,,,,,,,,,,,,,,,,,
596,PT04M47.00S,2022-12-03T02:44:01.2Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,97,98,2022-12-03T02:44:02Z,5830000,False,,,0,,J. Brown REBOUND (Off:0 Def:14),[1627759],1610612738.0,BOS,,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,,,595.0,14.0,14.0,0.0,,,,,,,,,,,,,
597,PT04M44.00S,2022-12-03T02:44:03.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203935,27.54599211563732,15.686274509803921,1610612738,97,98,2022-12-03T02:45:34Z,5840000,False,172.0,206.0,1,left,MISS M. Smart 26' running 3PT,[203935],1610612738.0,BOS,,running,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,26.84,Missed,,,,,,,,,,,,,,,,,
598,PT04M39.00S,2022-12-03T02:44:08.6Z,4,REGULAR,rebound,defensive,[],202710,,,1610612748,97,98,2022-12-03T02:44:10Z,5850000,False,,,0,,J. Butler REBOUND (Off:5 Def:7),[202710],1610612748.0,MIA,,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,597.0,12.0,7.0,5.0,,,,,,,,,,,,,
599,PT04M32.00S,2022-12-03T02:44:16.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,83.13074901445466,55.392156862745104,1610612748,97,98,2022-12-03T02:44:34Z,5860000,False,27.0,106.0,1,right,MISS J. Butler 10' pullup Shot,[202710],1610612748.0,MIA,,pullup,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,10.95,Missed,,,,,,,,,,,,,,,,,
600,PT04M28.00S,2022-12-03T02:44:20.8Z,4,REGULAR,rebound,offensive,[],1628389,,,1610612748,97,98,2022-12-03T02:44:20Z,5870000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:3),[1628389],1610612748.0,MIA,,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,599.0,4.0,3.0,1.0,,,,,,,,,,,,,
601,PT04M24.00S,2022-12-03T02:44:24.5Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],200768,78.53153745072274,62.254901960784316,1610612748,97,100,2022-12-03T02:44:31Z,5880000,False,61.0,149.0,1,right,K. Lowry 16' turnaround fadeaway Jump Shot (18 PTS),[200768],1610612748.0,MIA,,turnaround fadeaway,,,Lowry,K. Lowry,,,,,Mid-Range,16-24 Right Center,16.14,Made,,,,,,,,,18.0,,,,,,,,
602,PT04M03.00S,2022-12-03T02:44:44.6Z,4,REGULAR,turnover,lost ball,[],1628369,,,1610612738,97,100,2022-12-03T02:44:48Z,5890000,False,,,0,,J. Tatum lost ball TURNOVER (5 TO),"[1628369, 1629312]",1610612738.0,BOS,,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,5.0,Highsmith,1629312.0,,
603,PT04M03.00S,2022-12-03T02:44:44.6Z,4,REGULAR,steal,,[],1629312,,,1610612748,97,100,2022-12-03T02:44:46Z,5900000,False,,,0,,H. Highsmith STEAL (1 STL),[1629312],1610612748.0,MIA,,,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,
