actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
581,PT08M23.00S,2022-11-15T02:28:51.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,8.492115637319317,52.94117647058824,1610612760,99,106,2022-11-15T02:28:56Z,5580000,False,-15.0,27.0,1,left,L. Dort driving reverse Layup (16 PTS),[1629652],1610612760.0,OKC,driving reverse,,,,,,Restricted Area,0-8 Center,3.1,Made,Dort,L. Dort,,,,,16.0,,,,,,,,,,,,,
582,PT08M12.00S,2022-11-15T02:29:03.5Z,4,REGULAR,2pt,Jump Shot,[],1628369,75.90341655716163,30.14705882352941,1610612738,99,106,2022-11-15T02:29:13Z,5590000,False,-99.0,174.0,1,right,MISS J. Tatum 20' pullup Shot,[1628369],1610612738.0,BOS,pullup,,,,,,Mid-Range,16-24 Left Center,20.03,Missed,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,
583,PT08M10.00S,2022-11-15T02:29:05.5Z,4,REGULAR,rebound,defensive,[],1630197,,,1610612760,99,106,2022-11-15T02:29:13Z,5600000,False,,,0,,A. Pokusevski REBOUND (Off:2 Def:10),[1630197],1610612760.0,OKC,,,,,,,Mid-Range,16-24 Left Center,,,Pokusevski,A. Pokusevski,582.0,12.0,10.0,2.0,,,,,,,,,,,,,,
584,PT08M03.00S,2022-11-15T02:29:13.1Z,4,REGULAR,foul,personal,['3freethrow'],1629684,,,1610612760,99,106,2022-11-15T02:29:44Z,5610000,False,,,0,,G. Williams shooting personal FOUL (1 PF) (Joe 3 FT),"[1629684, 1630198]",1610612738.0,BOS,shooting,,,,,,Right Corner 3,24+ Right,,,Williams,G. Williams,,,,,,,,,203177.0,1.0,1.0,Joe,1630198.0,,,,,
586,PT08M03.00S,2022-11-15T02:29:45.8Z,4,REGULAR,freethrow,1 of 3,[],1630198,,,1610612760,99,107,2022-11-15T03:03:38Z,5641250,False,,,0,,I. Joe Free Throw 1 of 3 (1 PTS),[1630198],1610612760.0,OKC,,,,,,,,,,Made,Joe,I. Joe,,,,,1.0,,,,,,,,,,,,,
587,PT08M03.00S,2022-11-15T02:29:45.8Z,4,REGULAR,freethrow,2 of 3,[],1630198,,,1610612760,99,107,2022-11-15T03:03:38Z,5651875,False,,,0,,MISS I. Joe Free Throw 2 of 3,[1630198],1610612760.0,OKC,,,,,,,,,,Missed,Joe,I. Joe,,,,,,,,,,,,,,,,,,
588,PT08M03.00S,2022-11-15T02:29:45.8Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612760,99,107,2022-11-15T03:03:38Z,5657187,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,587.0,,,,,,,,,,,,,,,,,
591,PT08M03.00S,2022-11-15T02:29:45.8Z,4,REGULAR,freethrow,3 of 3,[],1630198,,,1610612760,99,107,2022-11-15T03:03:38Z,5659843,False,,,0,,MISS I. Joe Free Throw 3 of 3,[1630198],1610612760.0,OKC,,,,,,,,,,Missed,Joe,I. Joe,,,,,,,,,,,,,,,,,,
592,PT08M03.00S,2022-11-15T02:29:45.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,99,107,2022-11-15T03:05:00Z,5661171,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,591.0,,,,,,,,,,,,,,,,,
656,PT08M03.00S,2022-11-15T02:29:50.2Z,4,REGULAR,substitution,out,[],1630197,,,1610612738,99,107,2022-11-15T03:03:38Z,5662500,False,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,,,,,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,
657,PT08M03.00S,2022-11-15T02:29:50.2Z,4,REGULAR,substitution,in,[],1630526,,,1610612738,99,107,2022-11-15T03:03:38Z,5668750,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,,,,,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,
598,PT08M03.00S,2022-11-15T02:31:28.1Z,4,REGULAR,substitution,out,[],1629684,,,1610612738,99,107,2022-11-15T03:03:38Z,5673437,False,,,0,,SUB out: G. Williams,[1629684],1610612738.0,BOS,,,,,,,,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,
599,PT08M03.00S,2022-11-15T02:31:28.1Z,4,REGULAR,substitution,in,[],203935,,,1610612738,99,107,2022-11-15T03:03:38Z,5674218,False,,,0,,SUB in: M. Smart,[203935],1610612738.0,BOS,,,,,,,,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,
732,PT08M02.00S,2022-11-15T02:31:28.3Z,4,REGULAR,substitution,out,[],1630202,,,1610612738,99,107,2022-11-15T03:03:38Z,5674609,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,,,,,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,
733,PT08M02.00S,2022-11-15T02:31:28.3Z,4,REGULAR,substitution,in,[],201143,,,1610612738,99,107,2022-11-15T03:03:38Z,5674804,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,,,,,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,
608,PT08M02.00S,2022-11-15T02:31:28.6Z,4,REGULAR,foul,personal,[],1630526,,,1610612738,99,107,2022-11-15T03:10:52Z,5675000,False,,,0,,J. Robinson-Earl loose ball personal FOUL (3 PF),"[1630526, 203935]",1610612760.0,OKC,loose ball,,,,,,Restricted Area,0-8 Center,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,203177.0,3.0,0.0,Smart,203935.0,,,,,
596,PT07M46.00S,2022-11-15T02:31:29.9Z,4,REGULAR,2pt,Jump Shot,[],1627759,86.81011826544021,80.3921568627451,1610612738,101,107,2022-11-15T03:09:37Z,5710000,False,152.0,71.0,1,right,J. Brown 16' turnaround fadeaway Jump Shot (26 PTS),[1627759],1610612738.0,BOS,turnaround fadeaway,,,,,,Mid-Range,16-24 Right,16.8,Made,Brown,J. Brown,,,,,26.0,,,,,,,,,,,,,
601,PT07M27.00S,2022-11-15T02:31:33.6Z,4,REGULAR,turnover,lost ball,[],1630581,,,1610612760,101,107,2022-11-15T03:03:15Z,5760000,False,,,0,,J. Giddey lost ball TURNOVER (7 TO),"[1630581, 1627759]",1610612760.0,OKC,,,,,,,Above the Break 3,24+ Center,,,Giddey,J. Giddey,,,,,,,,,,,,,,7.0,Brown,1627759.0,,
602,PT07M27.00S,2022-11-15T02:31:33.6Z,4,REGULAR,steal,,[],1627759,,,1610612738,101,107,2022-11-15T03:01:42Z,5770000,False,,,0,,J. Brown STEAL (2 STL),[1627759],1610612738.0,BOS,,,,,,,Above the Break 3,24+ Center,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,
603,PT07M23.00S,2022-11-15T02:31:41.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1628369,92.32917214191852,54.41176470588235,1610612738,103,107,2022-11-15T03:03:51Z,5780000,False,22.0,20.0,1,right,J. Tatum running Layup (19 PTS) (M. Smart 5 AST),"[1628369, 203935]",1610612738.0,BOS,running,,,,,,Restricted Area,0-8 Center,2.95,Made,Tatum,J. Tatum,,,,,19.0,M. Smart,203935.0,5.0,,,,,,,,,,
737,PT07M23.00S,2022-11-15T02:31:51.3Z,4,REGULAR,violation,defensive goaltending,[],1629026,,,1610612738,103,107,2022-11-15T03:04:02Z,5795000,False,,,0,,K. Williams defensive goaltending VIOLATION,[1629026],1610612760.0,OKC,,,,,,,,,,,Williams,K. Williams,,,,,,,,,1627534.0,,,,,,,,,
605,PT07M12.00S,2022-11-15T02:32:01.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,7.966491458607096,54.65686274509803,1610612760,103,107,2022-11-15T02:32:36Z,5800000,False,-23.0,22.0,1,left,MISS J. Giddey Layup - blocked,"[1630581, 1628369]",1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,3.23,Missed,Giddey,J. Giddey,,,,,,,,,,,,,,,,,Tatum,1628369.0
606,PT07M12.00S,2022-11-15T02:32:01.0Z,4,REGULAR,block,,[],1628369,,,1610612760,103,107,2022-11-15T02:32:05Z,5810000,False,,,0,,J. Tatum BLOCK (3 BLK),[1628369],1610612738.0,BOS,,,,,,,Restricted Area,0-8 Center,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,
607,PT07M11.00S,2022-11-15T02:32:02.0Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612738,103,107,2022-11-15T03:04:24Z,5820000,False,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612738.0,BOS,,,,,,,Restricted Area,0-8 Center,,,White,D. White,605.0,1.0,1.0,0.0,,,,,,,,,,,,,,
610,PT07M01.00S,2022-11-15T02:32:12.2Z,4,REGULAR,3pt,Jump Shot,[],1627759,91.5407358738502,3.1862745098039214,1610612738,103,107,2022-11-15T02:32:39Z,5830000,False,-234.0,27.0,1,right,MISS J. Brown 3PT,[1627759],1610612738.0,BOS,,,,,,,Left Corner 3,24+ Left,23.57,Missed,Brown,J. Brown,,,,,,,,,,,,,,,,,,
611,PT06M57.00S,2022-11-15T02:32:16.2Z,4,REGULAR,rebound,defensive,[],1630198,,,1610612760,103,107,2022-11-15T02:32:39Z,5840000,False,,,0,,I. Joe REBOUND (Off:0 Def:3),[1630198],1610612760.0,OKC,,,,,,,Left Corner 3,24+ Left,,,Joe,I. Joe,610.0,3.0,3.0,0.0,,,,,,,,,,,,,,
612,PT06M47.00S,2022-11-15T02:32:32.4Z,4,REGULAR,turnover,traveling,[],1629652,,,1610612760,103,107,2022-11-15T02:32:45Z,5850000,False,,,0,,L. Dort traveling TURNOVER (3 TO),[1629652],1610612760.0,OKC,,,,,,,Mid-Range,16-24 Center,,,Dort,L. Dort,,,,,,,,,101284.0,,,,,3.0,,,,
613,PT06M47.00S,2022-11-15T02:32:41.5Z,4,REGULAR,substitution,out,[],1630581,,,1610612738,103,107,2022-11-15T02:32:49Z,5860000,False,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,,,,,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,
615,PT06M47.00S,2022-11-15T02:32:41.5Z,4,REGULAR,substitution,in,[],1628983,,,1610612738,103,107,2022-11-15T02:32:49Z,5880000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,,,,,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
616,PT06M47.00S,2022-11-15T02:32:41.5Z,4,REGULAR,substitution,in,[],1631114,,,1610612738,103,107,2022-11-15T02:32:49Z,5890000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,,,,,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,
735,PT06M47.00S,2022-11-15T02:32:41.5Z,4,REGULAR,substitution,out,[],1630198,,,1610612738,103,107,2022-11-15T03:01:44Z,5895000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,,,,,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,
617,PT06M33.00S,2022-11-15T02:32:58.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,91.67214191852825,46.07843137254902,1610612738,105,107,2022-11-15T02:33:03Z,5900000,False,-20.0,26.0,1,right,J. Tatum driving Layup (21 PTS),[1628369],1610612738.0,BOS,driving,,,,,,Restricted Area,0-8 Center,3.24,Made,Tatum,J. Tatum,,,,,21.0,,,,,,,,,,,,,
618,PT06M16.00S,2022-11-15T02:33:15.3Z,4,REGULAR,2pt,Jump Shot,[],1628983,20.97568988173456,70.58823529411765,1610612760,105,107,2022-11-15T02:33:21Z,5910000,False,-103.0,145.0,1,left,MISS S. Gilgeous-Alexander 17' fadeaway Shot,[1628983],1610612760.0,OKC,fadeaway,,,,,,Mid-Range,16-24 Left Center,17.76,Missed,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
619,PT06M13.00S,2022-11-15T02:33:18.3Z,4,REGULAR,rebound,defensive,[],203935,,,1610612738,105,107,2022-11-15T02:33:21Z,5920000,False,,,0,,M. Smart REBOUND (Off:1 Def:2),[203935],1610612738.0,BOS,,,,,,,Mid-Range,16-24 Left Center,,,Smart,M. Smart,618.0,3.0,2.0,1.0,,,,,,,,,,,,,,
620,PT06M08.00S,2022-11-15T02:33:23.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627759,76.82325886990802,91.91176470588235,1610612738,105,107,2022-11-15T02:51:47Z,5930000,False,210.0,165.0,1,right,MISS J. Brown 26' running 3PT,[1627759],1610612738.0,BOS,running,,,,,,Above the Break 3,24+ Right Center,26.7,Missed,Brown,J. Brown,,,,,,,,,,,,,,,,,,
621,PT06M05.00S,2022-11-15T02:33:26.6Z,4,REGULAR,rebound,defensive,[],1630526,,,1610612760,105,107,2022-11-15T02:33:33Z,5940000,False,,,0,,J. Robinson-Earl REBOUND (Off:2 Def:3),[1630526],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Right Center,,,Robinson-Earl,J. Robinson-Earl,620.0,5.0,3.0,2.0,,,,,,,,,,,,,,
622,PT06M03.00S,2022-11-15T02:33:34.4Z,4,REGULAR,foul,offensive,[],1628983,,,1610612760,105,107,2022-11-15T02:33:44Z,5950000,False,,,0,,S. Gilgeous-Alexander offensive FOUL (1 PF),"[1628983, 203935]",1610612760.0,OKC,,,,,,,Mid-Range,16-24 Left Center,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,203177.0,1.0,0.0,Smart,203935.0,,,,,
624,PT06M03.00S,2022-11-15T02:33:34.4Z,4,REGULAR,turnover,offensive foul,[],1628983,,,1610612760,105,107,2022-11-15T02:33:34Z,5970000,False,,,0,,S. Gilgeous-Alexander offensive foul TURNOVER (4 TO),[1628983],1610612760.0,OKC,,,,,,,Mid-Range,16-24 Left Center,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,203177.0,,,,,4.0,,,,
625,PT05M59.00S,2022-11-15T02:33:59.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628369,92.72339027595268,48.03921568627451,1610612738,107,107,2022-11-15T02:34:07Z,5980000,False,-10.0,16.0,1,right,J. Tatum cutting DUNK (23 PTS) (M. Smart 6 AST),"[1628369, 203935]",1610612738.0,BOS,cutting,,,,,,Restricted Area,0-8 Center,1.87,Made,Tatum,J. Tatum,,,,,23.0,M. Smart,203935.0,6.0,,,,,,,,,,
627,PT05M35.00S,2022-11-15T02:34:22.8Z,4,REGULAR,3pt,Jump Shot,[],1628983,30.831143232588698,28.186274509803923,1610612760,107,107,2022-11-15T02:52:23Z,6000000,False,109.0,237.0,1,left,MISS S. Gilgeous-Alexander 26' step back 3PT,[1628983],1610612760.0,OKC,step back,,,,,,Above the Break 3,24+ Right Center,26.12,Missed,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,
628,PT05M34.00S,2022-11-15T02:34:23.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,107,107,2022-11-15T02:34:32Z,6010000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,Above the Break 3,24+ Right Center,,,,,627.0,,,,,,,,,,,,,,,,,
629,PT05M34.00S,2022-11-15T02:34:35.0Z,4,REGULAR,foul,personal,[],1630526,,,1610612738,107,107,2022-11-15T02:34:46Z,6020000,False,,,0,,J. Robinson-Earl loose ball personal FOUL (4 PF),"[1630526, 1628369]",1610612760.0,OKC,loose ball,,,,,,Above the Break 3,24+ Right Center,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,101284.0,4.0,0.0,Tatum,1628369.0,,,,,
635,PT05M34.00S,2022-11-15T02:35:05.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,107,107,2022-11-15T02:35:05Z,6040000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT05M34.00S,2022-11-15T02:36:46.0Z,4,REGULAR,substitution,out,[],1630526,,,1610612738,107,107,2022-11-15T02:37:23Z,6050000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,,,,,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,
637,PT05M34.00S,2022-11-15T02:36:46.0Z,4,REGULAR,substitution,in,[],1630197,,,1610612738,107,107,2022-11-15T02:37:23Z,6060000,False,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,,,,,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,
639,PT05M21.00S,2022-11-15T02:38:02.0Z,4,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612738,107,107,2022-11-15T02:38:12Z,6070000,False,,,0,,S. Gilgeous-Alexander shooting personal FOUL (2 PF) (Smart 2 FT),"[1628983, 203935]",1610612760.0,OKC,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,1627534.0,2.0,0.0,Smart,203935.0,,,,,
641,PT05M21.00S,2022-11-15T02:38:29.1Z,4,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,108,107,2022-11-15T02:38:50Z,6090000,False,,,0,,M. Smart Free Throw 1 of 2 (13 PTS),[203935],1610612738.0,BOS,,,,,,,,,,Made,Smart,M. Smart,,,,,13.0,,,,,,,,,,,,,
642,PT05M21.00S,2022-11-15T02:38:29.1Z,4,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,108,107,2022-11-15T02:38:50Z,6100000,False,,,0,,MISS M. Smart Free Throw 2 of 2,[203935],1610612738.0,BOS,,,,,,,,,,Missed,Smart,M. Smart,,,,,,,,,,,,,,,,,,
643,PT05M21.00S,2022-11-15T02:38:29.1Z,4,REGULAR,rebound,defensive,[],1631114,,,1610612760,108,107,2022-11-15T02:38:50Z,6110000,False,,,0,,J. Williams REBOUND (Off:0 Def:5),[1631114],1610612760.0,OKC,,,,,,,,,,,Williams,J. Williams,642.0,5.0,5.0,0.0,,,,,,,,,,,,,,
644,PT05M15.00S,2022-11-15T02:38:52.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628983,8.623521681997373,53.431372549019606,1610612760,108,109,2022-11-15T02:38:59Z,6120000,False,-17.0,29.0,1,left,S. Gilgeous-Alexander running Layup (29 PTS),[1628983],1610612760.0,OKC,running,,,,,,Restricted Area,0-8 Center,3.34,Made,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,29.0,,,,,,,,,,,,,
645,PT05M15.00S,2022-11-15T02:38:59.6Z,4,REGULAR,foul,personal,['1freethrow'],201143,,,1610612760,108,109,2022-11-15T02:39:09Z,6130000,False,,,0,,A. Horford shooting personal FOUL (1 PF) (Gilgeous-Alexander 1 FT),"[201143, 1628983]",1610612738.0,BOS,shooting,,,,,,Restricted Area,0-8 Center,,,Horford,A. Horford,,,,,,,,,1627534.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,
647,PT05M15.00S,2022-11-15T02:39:17.8Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1628983,,,1610612760,108,110,2022-11-15T02:39:17Z,6150000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (30 PTS),[1628983],1610612760.0,OKC,,,,,,,,,,Made,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,30.0,,,,,,,,,,,,,
648,PT04M58.00S,2022-11-15T02:39:36.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203935,85.89027595269383,59.31372549019608,1610612738,110,110,2022-11-15T02:39:40Z,6160000,False,47.0,80.0,1,right,M. Smart 9' turnaround Jump Shot (15 PTS),[203935],1610612738.0,BOS,turnaround,,,,,,In The Paint (Non-RA),8-16 Center,9.27,Made,Smart,M. Smart,,,,,15.0,,,,,,,,,,,,,
649,PT04M37.00S,2022-11-15T02:39:57.5Z,4,REGULAR,2pt,Jump Shot,[],1629026,20.45006570302234,27.941176470588236,1610612760,110,110,2022-11-15T02:53:41Z,6170000,False,110.0,140.0,1,left,MISS K. Williams 17' step back Shot,[1629026],1610612760.0,OKC,step back,,,,,,Mid-Range,16-24 Right Center,17.8,Missed,Williams,K. Williams,,,,,,,,,,,,,,,,,,
650,PT04M35.00S,2022-11-15T02:39:59.5Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,110,110,2022-11-15T02:40:02Z,6180000,False,,,0,,A. Horford REBOUND (Off:4 Def:5),[201143],1610612738.0,BOS,,,,,,,Mid-Range,16-24 Right Center,,,Horford,A. Horford,649.0,9.0,5.0,4.0,,,,,,,,,,,,,,
651,PT04M19.00S,2022-11-15T02:40:18.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629652,,,1610612738,110,110,2022-11-15T02:40:49Z,6190000,False,,,0,,L. Dort shooting personal FOUL (3 PF) (Tatum 2 FT),"[1629652, 1628369]",1610612760.0,OKC,shooting,,,,,,Mid-Range,16-24 Left Center,,,Dort,L. Dort,,,,,,,,,203177.0,3.0,0.0,Tatum,1628369.0,,,,,
653,PT04M19.00S,2022-11-15T02:40:52.9Z,4,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,111,110,2022-11-15T02:41:15Z,6210000,False,,,0,,J. Tatum Free Throw 1 of 2 (24 PTS),[1628369],1610612738.0,BOS,,,,,,,,,,Made,Tatum,J. Tatum,,,,,24.0,,,,,,,,,,,,,
654,PT04M19.00S,2022-11-15T02:40:52.9Z,4,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,111,110,2022-11-15T02:41:15Z,6220000,False,,,0,,MISS J. Tatum Free Throw 2 of 2,[1628369],1610612738.0,BOS,,,,,,,,,,Missed,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,
655,PT04M19.00S,2022-11-15T02:40:52.9Z,4,REGULAR,rebound,defensive,[],1631114,,,1610612760,111,110,2022-11-15T02:41:15Z,6230000,False,,,0,,J. Williams REBOUND (Off:0 Def:6),[1631114],1610612760.0,OKC,,,,,,,,,,,Williams,J. Williams,654.0,6.0,6.0,0.0,,,,,,,,,,,,,,
658,PT04M01.00S,2022-11-15T02:41:30.9Z,4,REGULAR,foul,personal,[],1627759,,,1610612760,111,110,2022-11-15T02:41:39Z,6240000,False,,,0,,J. Brown personal FOUL (4 PF),"[1627759, 1628983]",1610612738.0,BOS,,,,,,,Mid-Range,16-24 Right Center,,,Brown,J. Brown,,,,,,,,,1627534.0,4.0,0.0,Gilgeous-Alexander,1628983.0,,,,,
660,PT04M01.00S,2022-11-15T02:41:47.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,111,110,2022-11-15T02:41:47Z,6260000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT03M56.00S,2022-11-15T02:43:20.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,7.095926412614981,59.58180147058824,1610612760,111,110,2022-11-15T02:43:25Z,6270000,False,-48.0,14.0,1,left,MISS L. Dort driving Layup,[1629652],1610612760.0,OKC,driving,,,,,,In The Paint (Non-RA),0-8 Center,5.0,Missed,Dort,L. Dort,,,,,,,,,,,,,,,,,,
662,PT03M54.00S,2022-11-15T02:43:22.7Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,111,110,2022-11-15T02:43:25Z,6280000,False,,,0,,A. Horford REBOUND (Off:4 Def:6),[201143],1610612738.0,BOS,,,,,,,In The Paint (Non-RA),0-8 Center,,,Horford,A. Horford,661.0,10.0,6.0,4.0,,,,,,,,,,,,,,
663,PT03M43.00S,2022-11-15T02:43:33.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,92.9862023653088,46.568627450980394,1610612738,113,110,2022-11-15T02:43:37Z,6290000,False,-17.0,13.0,1,right,J. Tatum driving Layup (26 PTS),[1628369],1610612738.0,BOS,driving,,,,,,Restricted Area,0-8 Center,2.18,Made,Tatum,J. Tatum,,,,,26.0,,,,,,,,,,,,,
664,PT03M34.00S,2022-11-15T02:43:42.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,16.245072273324574,48.529411764705884,1610612760,113,112,2022-11-15T02:43:45Z,6300000,False,7.0,100.0,1,left,S. Gilgeous-Alexander 10' pullup Jump Shot (32 PTS),[1628983],1610612760.0,OKC,pullup,,,,,,In The Paint (Non-RA),8-16 Center,10.05,Made,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,32.0,,,,,,,,,,,,,
665,PT03M04.00S,2022-11-15T02:44:13.7Z,4,REGULAR,2pt,Jump Shot,[],203935,92.85479632063075,10.294117647058822,1610612738,115,112,2022-11-15T02:44:30Z,6310000,False,-199.0,15.0,1,right,M. Smart 19' Jump Shot (17 PTS) (A. Horford 4 AST),"[203935, 201143]",1610612738.0,BOS,,,,,,,Mid-Range,16-24 Left,19.9,Made,Smart,M. Smart,,,,,17.0,A. Horford,201143.0,4.0,,,,,,,,,,
668,PT02M41.00S,2022-11-15T02:44:38.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1629652,8.754927726675426,54.65686274509803,1610612760,115,114,2022-11-15T02:45:46Z,6340000,False,-23.0,30.0,1,left,L. Dort driving Layup (18 PTS) (A. Pokusevski 3 AST),"[1629652, 1630197]",1610612760.0,OKC,driving,,,,,,Restricted Area,0-8 Center,3.78,Made,Dort,L. Dort,,,,,18.0,A. Pokusevski,1630197.0,3.0,,,,,,,,,,
669,PT02M41.00S,2022-11-15T02:45:20.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628401,,,1610612760,115,114,2022-11-15T02:45:40Z,6350000,False,,,0,,D. White shooting personal FOUL (3 PF) (Dort 1 FT),"[1628401, 1629652]",1610612738.0,BOS,shooting,,,,,,Restricted Area,0-8 Center,,,White,D. White,,,,,,,,,101284.0,3.0,0.0,Dort,1629652.0,,,,,
672,PT02M41.00S,2022-11-15T02:45:30.7Z,4,REGULAR,violation,defensive goaltending,[],1628401,,,1610612760,115,114,2022-11-15T02:45:46Z,6365000,False,,,0,,D. White defensive goaltending VIOLATION,[1628401],1610612738.0,BOS,,,,,,,,,,,White,D. White,,,,,,,,,,,,,,,,,,
671,PT02M41.00S,2022-11-15T02:45:41.3Z,4,REGULAR,freethrow,1 of 1,[],1629652,,,1610612760,115,115,2022-11-15T02:45:41Z,6370000,False,,,0,,L. Dort Free Throw 1 of 1 (19 PTS),[1629652],1610612760.0,OKC,,,,,,,,,,Made,Dort,L. Dort,,,,,19.0,,,,,,,,,,,,,
679,PT02M41.00S,2022-11-15T02:45:51.8Z,4,REGULAR,substitution,out,[],1629026,,,1610612738,115,115,2022-11-15T02:46:58Z,6375000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,,,,,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,
