actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
628,PT02M48.00S,2022-10-29T01:58:21.2Z,4,REGULAR,block,,[],201143,,,1610612739,112,108,2022-10-29T01:58:24Z,6177500,,,0,,A. Horford BLOCK (1 BLK),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
629,PT02M46.00S,2022-10-29T01:58:23.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,112,108,2022-10-29T01:58:40Z,6178750,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,627.0,,,,,,,,,,,,,
644,PT02M46.00S,2022-10-29T01:59:39.6Z,4,REGULAR,substitution,out,[],1628401,,,1610612738,112,108,2022-10-29T02:02:39Z,6225000,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT02M46.00S,2022-10-29T01:59:39.6Z,4,REGULAR,substitution,in,[],1627763,,,1610612738,112,108,2022-10-29T02:02:39Z,6227500,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT02M26.00S,2022-10-29T01:59:39.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,15.456636005256241,44.36274509803921,1610612738,112,108,2022-10-29T02:09:12Z,6230000,28.0,93.0,1,left,MISS J. Tatum 9' driving floating Shot,[1628369],1610612738.0,BOS,driving floating,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,9.7,,,,,,,,,,,
632,PT02M25.00S,2022-10-29T01:59:40.6Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,112,108,2022-10-29T02:09:12Z,6240000,,,0,,J. Allen REBOUND (Off:3 Def:7),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,631.0,,,10.0,7.0,3.0,,,,,,,,
633,PT02M07.00S,2022-10-29T01:59:40.9Z,4,REGULAR,2pt,Jump Shot,[],1628378,73.14388961892247,47.549019607843135,1610612739,112,108,2022-10-29T02:26:05Z,6250000,-12.0,200.0,1,right,MISS D. Mitchell 20' pullup Shot,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,20.03,,,,,,,,,,,
634,PT02M05.00S,2022-10-29T01:59:42.9Z,4,REGULAR,rebound,offensive,[],1627747,,,1610612739,112,108,2022-10-29T02:26:05Z,6260000,,,0,,C. LeVert REBOUND (Off:1 Def:2),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Center,,,,,,,633.0,,,3.0,2.0,1.0,,,,,,,,
635,PT02M00.00S,2022-10-29T01:59:41.6Z,4,REGULAR,foul,personal,[],1627759,,,1610612739,112,108,2022-10-29T02:26:25Z,6270000,,,0,,J. Brown personal FOUL (3 PF),"[1627759, 1630596]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,202049.0,3.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,
637,PT01M51.00S,2022-10-29T01:59:52.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628378,93.64323258869908,47.549019607843135,1610612739,112,110,2022-10-29T01:59:57Z,6290000,-12.0,7.0,1,right,D. Mitchell driving Layup (36 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,Made,,36.0,1.43,,,,,,,,,,,
638,PT01M29.00S,2022-10-29T02:00:15.8Z,4,REGULAR,3pt,Jump Shot,[],203935,31.225361366622867,23.03921568627451,1610612738,112,110,2022-10-29T02:00:22Z,6300000,135.0,241.0,1,left,MISS M. Smart 27' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,27.61,,,,,,,,,,,
639,PT01M26.00S,2022-10-29T02:00:18.8Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,112,110,2022-10-29T02:00:22Z,6310000,,,0,,E. Mobley REBOUND (Off:3 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,,,,,638.0,,,9.0,6.0,3.0,,,,,,,,
640,PT01M15.00S,2022-10-29T02:00:30.0Z,4,REGULAR,3pt,Jump Shot,[],1628378,69.64109724047306,73.55238970588235,1610612739,112,110,2022-10-29T02:01:37Z,6320000,118.0,233.0,1,right,MISS D. Mitchell 26' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,26.1,,,,,,,,,,,
641,PT01M12.00S,2022-10-29T02:00:33.0Z,4,REGULAR,rebound,offensive,[],1627747,,,1610612739,112,110,2022-10-29T02:00:39Z,6330000,,,0,,C. LeVert REBOUND (Off:2 Def:2),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,,,,,640.0,,,4.0,2.0,2.0,,,,,,,,
642,PT01M10.00S,2022-10-29T02:00:34.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627747,87.20433639947439,95.34313725490196,1610612739,112,113,2022-10-29T02:02:09Z,6340000,227.0,68.0,1,right,C. LeVert 3PT step back (30 PTS),[1627747],1610612739.0,CLE,step back,,,LeVert,C. LeVert,,,,,Right Corner 3,24+ Right,,,,,,Made,,30.0,23.66,,,,,,,,,,,
643,PT01M10.00S,2022-10-29T02:00:41.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,112,113,2022-10-29T02:00:41Z,6350000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT00M51.80S,2022-10-29T02:02:36.5Z,4,REGULAR,turnover,traveling,[],203935,,,1610612738,112,113,2022-10-29T02:02:51Z,6360000,,,0,,M. Smart traveling TURNOVER (1 TO),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,1151.0,,,,,,,,,,,,1.0,,,,,,,
647,PT00M36.10S,2022-10-29T02:03:01.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628378,78.66294349540078,68.13725490196079,1610612739,112,113,2022-10-29T02:04:00Z,6370000,91.0,148.0,1,right,MISS D. Mitchell 17' pullup Shot,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,17.37,,,,,,,,,,,
648,PT00M33.00S,2022-10-29T02:03:04.4Z,4,REGULAR,rebound,defensive,[],1627763,,,1610612738,112,113,2022-10-29T02:03:13Z,6380000,,,0,,M. Brogdon REBOUND (Off:0 Def:2),[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,Mid-Range,16-24 Right Center,,,,,,,647.0,,,2.0,2.0,0.0,,,,,,,,
649,PT00M28.00S,2022-10-29T02:03:10.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,8.09789750328515,54.90196078431373,1610612738,114,113,2022-10-29T02:03:19Z,6390000,-25.0,24.0,1,left,J. Brown running Layup (25 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,Made,,25.0,3.4,,,,,,,,,,,
650,PT00M28.00S,2022-10-29T02:03:16.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,114,113,2022-10-29T02:03:16Z,6400000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT00M28.00S,2022-10-29T02:04:20.5Z,4,REGULAR,substitution,out,[],1629731,,,1610612739,114,113,2022-10-29T02:04:36Z,6410000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M28.00S,2022-10-29T02:04:20.5Z,4,REGULAR,substitution,in,[],1626224,,,1610612739,114,113,2022-10-29T02:04:36Z,6420000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M20.30S,2022-10-29T02:05:06.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201143,,,1610612739,114,113,2022-10-29T02:05:20Z,6430000,,,0,,A. Horford shooting personal FOUL (3 PF) (Allen 2 FT),"[201143, 1628386]",1610612738.0,BOS,shooting,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,202049.0,3.0,0.0,Allen,1628386.0,,,,,,,,,,,,,,,
655,PT00M20.30S,2022-10-29T02:05:32.3Z,4,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,114,114,2022-10-29T02:05:32Z,6450000,,,0,,J. Allen Free Throw 1 of 2 (12 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,Made,,12.0,,,,,,,,,,,,
656,PT00M20.30S,2022-10-29T02:05:35.7Z,4,REGULAR,substitution,out,[],1627763,,,1610612739,114,114,2022-10-29T02:05:47Z,6460000,,,0,,SUB out: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M20.30S,2022-10-29T02:05:35.7Z,4,REGULAR,substitution,out,[],1626224,,,1610612739,114,114,2022-10-29T02:05:47Z,6470000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT00M20.30S,2022-10-29T02:05:35.7Z,4,REGULAR,substitution,in,[],1628436,,,1610612739,114,114,2022-10-29T02:05:47Z,6480000,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M20.30S,2022-10-29T02:05:35.7Z,4,REGULAR,substitution,in,[],1629731,,,1610612739,114,114,2022-10-29T02:05:47Z,6490000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M20.30S,2022-10-29T02:05:32.3Z,4,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,114,114,2022-10-29T02:06:14Z,6500000,,,0,,MISS J. Allen Free Throw 2 of 2,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
661,PT00M18.20S,2022-10-29T02:05:34.4Z,4,REGULAR,rebound,defensive,[],1628436,,,1610612738,114,114,2022-10-29T02:06:14Z,6510000,,,0,,L. Kornet REBOUND (Off:2 Def:3),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,660.0,,,5.0,3.0,2.0,,,,,,,,
662,PT00M00.70S,2022-10-29T02:06:22.1Z,4,REGULAR,2pt,Jump Shot,[],1628369,18.74178712220762,21.07843137254902,1610612738,114,114,2022-10-29T02:11:16Z,6520000,145.0,124.0,1,left,MISS J. Tatum 19' fadeaway Shot,[1628369],1610612738.0,BOS,fadeaway,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,19.03,,,,,,,,,,,
663,PT00M00.70S,2022-10-29T02:06:22.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,114,114,2022-10-29T02:06:31Z,6530000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,662.0,,,,,,,,,,,,,
664,PT00M00.00S,2022-10-29T02:06:28.5Z,4,REGULAR,period,end,[],0,,,1610612738,114,114,2022-10-29T02:06:28Z,6540000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT05M00.00S,2022-10-29T02:09:18.9Z,5,OVERTIME,period,start,[],0,,,0,114,114,2022-10-29T02:09:18Z,6550000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,PT05M00.00S,2022-10-29T02:09:26.8Z,5,OVERTIME,jumpball,recovered,[],1630596,,,1610612739,114,114,2022-10-29T02:30:53Z,6557500,,,0,,Jump Ball J. Allen vs. L. Kornet: Tip to E. Mobley,"[1630596, 1628386, 1628436]",1610612739.0,CLE,startperiod,E. Mobley,1630596.0,Mobley,E. Mobley,Allen,1628386.0,Kornet,1628436.0,,,,,,,,,,,,,,,,,,,,,,
666,PT04M44.00S,2022-10-29T02:09:34.4Z,5,OVERTIME,3pt,Jump Shot,[],1628378,71.30420499342969,16.666666666666664,1610612739,114,117,2022-10-29T02:09:39Z,6560000,-167.0,217.0,1,right,D. Mitchell 27' 3PT  (39 PTS) (D. Wade 1 AST),"[1628378, 1629731]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,39.0,27.38,,,,,D. Wade,1629731.0,1.0,,,,
668,PT04M23.00S,2022-10-29T02:09:54.4Z,5,OVERTIME,3pt,Jump Shot,[],1627759,31.35676741130092,83.82352941176471,1610612738,114,117,2022-10-29T02:10:01Z,6580000,-169.0,242.0,1,left,MISS J. Brown 29' step back 3PT,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,29.55,,,,,,,,,,,
669,PT04M21.00S,2022-10-29T02:09:56.4Z,5,OVERTIME,rebound,defensive,[],1629731,,,1610612739,114,117,2022-10-29T02:10:01Z,6590000,,,0,,D. Wade REBOUND (Off:0 Def:5),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,,,,,,,668.0,,,5.0,5.0,0.0,,,,,,,,
670,PT04M06.00S,2022-10-29T02:10:12.0Z,5,OVERTIME,2pt,Hook,['pointsinthepaint'],1630596,88.78120893561103,51.71568627450981,1610612739,114,119,2022-10-29T02:10:16Z,6600000,9.0,53.0,1,right,E. Mobley Hook (19 PTS) (C. LeVert 7 AST),"[1630596, 1627747]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,19.0,5.37,,,,,C. LeVert,1627747.0,7.0,,,,
672,PT03M53.00S,2022-10-29T02:10:29.4Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1627759,11.514454664914586,46.32352941176471,1610612738,114,119,2022-10-29T02:10:38Z,6620000,18.0,56.0,1,left,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,5.87,,,,,,,,,,,
673,PT03M51.00S,2022-10-29T02:10:31.4Z,5,OVERTIME,rebound,offensive,['team'],0,,,1610612738,114,119,2022-10-29T02:10:38Z,6630000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,672.0,,,,,,,,,,,,,
675,PT03M45.00S,2022-10-29T02:10:51.5Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628369,9.543363994743759,50.245098039215684,1610612738,116,119,2022-10-29T02:10:58Z,6650000,-1.0,37.0,1,left,J. Tatum driving finger roll Layup (32 PTS) (L. Kornet 3 AST),"[1628369, 1628436]",1610612738.0,BOS,driving finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,Made,,32.0,3.72,,,,,L. Kornet,1628436.0,3.0,,,,
677,PT03M25.00S,2022-10-29T02:11:11.6Z,5,OVERTIME,2pt,Jump Shot,['pointsinthepaint'],1628378,92.59198423127464,57.84313725490197,1610612739,116,121,2022-10-29T02:11:19Z,6670000,39.0,17.0,1,right,D. Mitchell driving floating Jump Shot (41 PTS),[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,Made,,41.0,4.28,,,,,,,,,,,
678,PT03M12.00S,2022-10-29T02:11:25.2Z,5,OVERTIME,3pt,Jump Shot,[],1627759,18.265440210249672,96.83670343137256,1610612738,119,121,2022-10-29T02:11:32Z,6680000,-234.0,119.0,1,left,J. Brown 26' 3PT  (28 PTS) (J. Tatum 4 AST),"[1627759, 1628369]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,28.0,26.28,,,,,J. Tatum,1628369.0,4.0,,,,
680,PT02M57.00S,2022-10-29T02:11:40.0Z,5,OVERTIME,turnover,bad pass,[],1628378,,,1610612739,119,121,2022-10-29T02:11:44Z,6700000,,,0,,D. Mitchell bad pass TURNOVER (7 TO),"[1628378, 1627759]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,7.0,,,,Brown,1627759.0,,
681,PT02M57.00S,2022-10-29T02:11:40.0Z,5,OVERTIME,steal,,[],1627759,,,1610612738,119,121,2022-10-29T02:11:41Z,6710000,,,0,,J. Brown STEAL (2 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
682,PT02M54.00S,2022-10-29T02:11:43.9Z,5,OVERTIME,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,8.886333771353483,49.754901960784316,1610612738,121,121,2022-10-29T02:11:56Z,6720000,1.0,31.0,1,left,J. Brown running DUNK (30 PTS) (M. Smart 7 AST),"[1627759, 203935]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,Made,,30.0,3.1,,,,,M. Smart,203935.0,7.0,,,,
684,PT02M54.00S,2022-10-29T02:11:49.7Z,5,OVERTIME,foul,personal,['1freethrow'],1628378,,,1610612738,121,121,2022-10-29T02:12:10Z,6740000,,,0,,D. Mitchell shooting personal FOUL (3 PF) (Brown 1 FT),"[1628378, 1627759]",1610612739.0,CLE,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1627519.0,3.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,
687,PT02M54.00S,2022-10-29T02:13:08.7Z,5,OVERTIME,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1627759,,,1610612738,121,121,2022-10-29T02:13:08Z,6770000,,,0,,MISS J. Brown Free Throw 1 of 1,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
688,PT02M53.00S,2022-10-29T02:13:09.7Z,5,OVERTIME,rebound,defensive,[],1630596,,,1610612739,121,121,2022-10-29T02:13:16Z,6780000,,,0,,E. Mobley REBOUND (Off:3 Def:7),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,687.0,,,10.0,7.0,3.0,,,,,,,,
689,PT02M33.00S,2022-10-29T02:13:28.8Z,5,OVERTIME,3pt,Jump Shot,[],1627747,66.96780551905388,52.20588235294118,1610612739,121,124,2022-10-29T02:13:34Z,6790000,11.0,258.0,1,right,C. LeVert 25' 3PT step back (33 PTS),[1627747],1610612739.0,CLE,step back,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,,,,,,Made,,33.0,25.82,,,,,,,,,,,
690,PT02M12.00S,2022-10-29T02:13:48.8Z,5,OVERTIME,3pt,Jump Shot,[],1628369,31.61957950065703,74.50980392156863,1610612738,121,124,2022-10-29T02:20:30Z,6800000,-123.0,245.0,1,left,MISS J. Tatum 27' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,27.37,,,,,,,,,,,
691,PT02M10.00S,2022-10-29T02:13:50.8Z,5,OVERTIME,rebound,defensive,[],1629731,,,1610612739,121,124,2022-10-29T02:13:55Z,6810000,,,0,,D. Wade REBOUND (Off:0 Def:6),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,,,,,,,690.0,,,6.0,6.0,0.0,,,,,,,,
692,PT01M55.00S,2022-10-29T02:14:07.5Z,5,OVERTIME,foul,personal,['2freethrow'],1628436,,,1610612739,121,124,2022-10-29T02:14:16Z,6820000,,,0,,L. Kornet shooting personal FOUL (1 PF) (LeVert 2 FT),"[1628436, 1627747]",1610612738.0,BOS,shooting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,1627519.0,1.0,0.0,LeVert,1627747.0,,,,,,,,,,,,,,,
694,PT01M55.00S,2022-10-29T02:14:42.8Z,5,OVERTIME,freethrow,1 of 2,[],1627747,,,1610612739,121,125,2022-10-29T02:14:42Z,6840000,,,0,,C. LeVert Free Throw 1 of 2 (34 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,Made,,34.0,,,,,,,,,,,,
695,PT01M55.00S,2022-10-29T02:14:58.8Z,5,OVERTIME,freethrow,2 of 2,[],1627747,,,1610612739,121,126,2022-10-29T02:14:58Z,6850000,,,0,,C. LeVert Free Throw 2 of 2 (35 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,Made,,35.0,,,,,,,,,,,,
696,PT01M51.00S,2022-10-29T02:15:10.4Z,5,OVERTIME,foul,personal,[],1628378,,,1610612738,121,126,2022-10-29T02:15:26Z,6860000,,,0,,D. Mitchell personal FOUL (4 PF),"[1628378, 203935]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,1151.0,4.0,0.0,Smart,203935.0,,,,,,,,,,,,,,,
698,PT01M43.00S,2022-10-29T02:15:43.9Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1628386,,,1610612738,121,126,2022-10-29T02:15:53Z,6880000,,,0,,J. Allen shooting personal FOUL (2 PF) (Brown 2 FT),"[1628386, 1627759]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,1627519.0,2.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,
700,PT01M43.00S,2022-10-29T02:16:14.0Z,5,OVERTIME,freethrow,1 of 2,[],1627759,,,1610612738,122,126,2022-10-29T02:16:14Z,6900000,,,0,,J. Brown Free Throw 1 of 2 (31 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,Made,,31.0,,,,,,,,,,,,
701,PT01M43.00S,2022-10-29T02:16:16.5Z,5,OVERTIME,substitution,out,[],1628436,,,1610612738,122,126,2022-10-29T02:16:19Z,6910000,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT01M43.00S,2022-10-29T02:16:16.5Z,5,OVERTIME,substitution,in,[],1627763,,,1610612738,122,126,2022-10-29T02:16:19Z,6920000,,,0,,SUB in: M. Brogdon,[1627763],1610612738.0,BOS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT01M43.00S,2022-10-29T02:16:37.1Z,5,OVERTIME,freethrow,2 of 2,[],1627759,,,1610612738,123,126,2022-10-29T02:16:37Z,6930000,,,0,,J. Brown Free Throw 2 of 2 (32 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,Made,,32.0,,,,,,,,,,,,
704,PT01M30.00S,2022-10-29T02:16:51.2Z,5,OVERTIME,3pt,Jump Shot,[],1627747,67.09921156373193,54.65686274509803,1610612739,123,126,2022-10-29T02:21:42Z,6940000,23.0,257.0,1,right,MISS C. LeVert 25' step back 3PT,[1627747],1610612739.0,CLE,step back,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,25.79,,,,,,,,,,,
705,PT01M27.00S,2022-10-29T02:16:54.2Z,5,OVERTIME,rebound,defensive,[],203935,,,1610612738,123,126,2022-10-29T02:17:00Z,6950000,,,0,,M. Smart REBOUND (Off:0 Def:5),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,,,,,704.0,,,5.0,5.0,0.0,,,,,,,,
706,PT01M23.00S,2022-10-29T02:16:58.4Z,5,OVERTIME,turnover,bad pass,[],203935,,,1610612738,123,126,2022-10-29T02:33:16Z,6960000,,,0,,M. Smart bad pass TURNOVER (2 TO),"[203935, 1628378]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,2.0,,,,Mitchell,1628378.0,,
707,PT01M23.00S,2022-10-29T02:16:58.4Z,5,OVERTIME,steal,,[],1628378,,,1610612739,123,126,2022-10-29T02:17:00Z,6970000,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
708,PT01M18.00S,2022-10-29T02:17:03.0Z,5,OVERTIME,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629731,87.59855453350855,96.56862745098039,1610612739,123,126,2022-10-29T02:17:11Z,6980000,233.0,64.0,1,right,MISS D. Wade 24' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,24.15,,,,,,,,,,,
709,PT01M15.00S,2022-10-29T02:17:06.0Z,5,OVERTIME,rebound,defensive,[],1627759,,,1610612738,123,126,2022-10-29T02:17:11Z,6990000,,,0,,J. Brown REBOUND (Off:0 Def:8),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,,,,,,,708.0,,,8.0,8.0,0.0,,,,,,,,
710,PT01M04.00S,2022-10-29T02:17:19.8Z,5,OVERTIME,turnover,bad pass,[],1628369,,,1610612738,123,126,2022-10-29T02:17:26Z,7000000,,,0,,J. Tatum bad pass TURNOVER (4 TO),"[1628369, 1627747]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,4.0,,,,LeVert,1627747.0,,
711,PT01M04.00S,2022-10-29T02:17:19.8Z,5,OVERTIME,steal,,[],1627747,,,1610612739,123,126,2022-10-29T02:17:21Z,7010000,,,0,,C. LeVert STEAL (3 STL),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
713,PT01M04.00S,2022-10-29T02:17:28.0Z,5,OVERTIME,foul,personal,"['inpenalty', '2freethrow']",1628369,,,1610612739,123,126,2022-10-29T02:17:42Z,7030000,,,0,,J. Tatum personal FOUL (4 PF) (LeVert 2 FT),"[1628369, 1627747]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Left,1151.0,4.0,0.0,LeVert,1627747.0,,,,,,,,,,,,,,,
