actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
587,PT03M26.00S,2024-03-20T01:37:50.8Z,4,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,85,100,2024-03-20T01:37:50Z,5790000,False,,,0,,Z. Williamson Free Throw 2 of 2 (24 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,,,,24.0,,,,,,,,,,
588,PT03M15.00S,2024-03-20T01:38:04.0Z,4,REGULAR,3pt,Jump Shot,[],1629022,76.95466491458606,87.99019607843137,1610612751,85,100,2024-03-20T01:38:08Z,5800000,False,190.0,164.0,1,right,MISS L. Walker IV 25' 3PT,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Right Center,25.11,Missed,,,,,,,,,,,,,,,,,,
589,PT03M12.00S,2024-03-20T01:38:07.0Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612740,85,100,2024-03-20T01:38:08Z,5810000,False,,,0,,L. Nance Jr. REBOUND (Off:3 Def:7),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Right Center,,,588.0,10.0,7.0,3.0,,,,,,,,,,,,,,
590,PT02M59.00S,2024-03-20T01:38:20.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,14.4053876478318,40.44117647058824,1610612740,85,102,2024-03-20T01:38:25Z,5820000,False,48.0,83.0,1,left,Z. Williamson 9' driving floating Jump Shot (26 PTS) (C. McCollum 5 AST),"[1629627, 203468]",1610612740.0,NOP,driving floating,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,9.57,Made,,,,,,,,26.0,C. McCollum,203468.0,5.0,,,,,,,
592,PT02M35.00S,2024-03-20T01:38:43.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,93.64323258869908,46.568627450980394,1610612751,85,102,2024-03-20T01:38:49Z,5840000,False,-17.0,7.0,1,right,MISS D. Sharpe Layup - blocked,"[1630549, 1630529]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,1.87,Missed,,,,,Jones,1630529.0,,,,,,,,,,,,
593,PT02M35.00S,2024-03-20T01:38:43.8Z,4,REGULAR,block,,[],1630529,,,1610612751,85,102,2024-03-20T01:38:46Z,5850000,False,,,0,,H. Jones BLOCK (2 BLK),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
594,PT02M31.00S,2024-03-20T01:38:47.8Z,4,REGULAR,rebound,offensive,[],1630549,,,1610612751,85,102,2024-03-20T01:38:49Z,5860000,False,,,0,,D. Sharpe REBOUND (Off:4 Def:8),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,592.0,12.0,8.0,4.0,,,,,,,,,,,,,,
595,PT02M29.00S,2024-03-20T01:38:49.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,92.59198423127464,50.98039215686274,1610612751,85,102,2024-03-20T01:38:53Z,5870000,False,5.0,17.0,1,right,MISS D. Sharpe putback Layup,[1630549],1610612751.0,BKN,putback,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,1.78,Missed,,,,,,,,,,,,,,,,,,
596,PT02M27.00S,2024-03-20T01:38:51.7Z,4,REGULAR,rebound,offensive,[],1630549,,,1610612751,85,102,2024-03-20T01:38:51Z,5880000,False,,,0,,D. Sharpe REBOUND (Off:5 Def:8),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,595.0,13.0,8.0,5.0,,,,,,,,,,,,,,
597,PT02M27.00S,2024-03-20T01:38:51.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630549,94.40999984741211,50.0,1610612751,87,102,2024-03-20T01:40:30Z,5890000,False,0.0,0.0,1,right,D. Sharpe tip Layup (8 PTS),[1630549],1610612751.0,BKN,tip,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,8.0,,,,,,,,,,
598,PT02M12.00S,2024-03-20T01:39:06.8Z,4,REGULAR,3pt,Jump Shot,[],203468,28.991458607095925,28.186274509803923,1610612740,87,102,2024-03-20T01:39:11Z,5900000,False,109.0,220.0,1,left,MISS C. McCollum 24' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,24.56,Missed,,,,,,,,,,,,,,,,,,
599,PT02M08.00S,2024-03-20T01:39:10.8Z,4,REGULAR,rebound,defensive,[],1628966,,,1610612751,87,102,2024-03-20T01:39:11Z,5910000,False,,,0,,K. Bates-Diop REBOUND (Off:0 Def:1),[1628966],1610612751.0,BKN,,,,Bates-Diop,K. Bates-Diop,,,,,Above the Break 3,24+ Right Center,,,598.0,1.0,1.0,0.0,,,,,,,,,,,,,,
600,PT02M04.00S,2024-03-20T01:39:18.4Z,4,REGULAR,turnover,out-of-bounds,[],1630549,,,1610612751,87,102,2024-03-20T01:39:23Z,5920000,False,,,0,,D. Sharpe step out-of-bounds TURNOVER (2 TO),[1630549],1610612751.0,BKN,step,,,Sharpe,D. Sharpe,,,,,Right Corner 3,24+ Right,,,,,,,,,1628159.0,,,,,,,,,2.0,,
601,PT02M04.00S,2024-03-20T01:39:25.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,87,102,2024-03-20T01:39:25Z,5930000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT01M48.00S,2024-03-20T01:42:28.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203468,27.677398160315374,76.9607843137255,1610612740,87,102,2024-03-20T01:42:36Z,5940000,False,-135.0,208.0,1,left,MISS C. McCollum 24' 3PT,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,24.76,Missed,,,,,,,,,,,,,,,,,,
603,PT01M43.00S,2024-03-20T01:42:33.8Z,4,REGULAR,rebound,defensive,[],1630570,,,1610612751,87,102,2024-03-20T01:42:36Z,5950000,False,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Left Center,,,602.0,1.0,1.0,0.0,,,,,,,,,,,,,,
604,PT01M24.00S,2024-03-20T01:42:52.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630592,87.46714848883047,61.51960784313726,1610612751,87,102,2024-03-20T01:43:20Z,5960000,False,58.0,65.0,1,right,MISS J. Wilson 8' fadeaway Shot,[1630592],1610612751.0,BKN,fadeaway,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),8-16 Right,8.71,Missed,,,,,,,,,,,,,,,,,,
605,PT01M19.00S,2024-03-20T01:42:57.5Z,4,REGULAR,rebound,offensive,[],1630549,,,1610612751,87,102,2024-03-20T01:42:58Z,5970000,False,,,0,,D. Sharpe REBOUND (Off:6 Def:8),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Right,,,604.0,14.0,8.0,6.0,,,,,,,,,,,,,,
606,PT01M15.00S,2024-03-20T01:43:03.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630592,93.9060446780552,49.01960784313725,1610612751,89,102,2024-03-20T01:43:27Z,5980000,False,-5.0,5.0,1,right,J. Wilson cutting Layup (4 PTS) (K. Bates-Diop 1 AST),"[1630592, 1628966]",1610612751.0,BKN,cutting,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,0.69,Made,,,,,,,,4.0,K. Bates-Diop,1628966.0,1.0,,,,,,,
608,PT00M55.70S,2024-03-20T01:43:26.1Z,4,REGULAR,foul,personal,['2freethrow'],1630570,,,1610612740,89,102,2024-03-20T01:43:42Z,6000000,False,,,0,,T. Watford shooting personal FOUL (1 PF) (Williamson 2 FT),"[1630570, 1629627]",1610612751.0,BKN,shooting,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,,,,1628159.0,,,,,1.0,0.0,Williamson,1629627.0,,,
610,PT00M55.70S,2024-03-20T01:43:54.1Z,4,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,89,103,2024-03-20T01:43:54Z,6020000,False,,,0,,Z. Williamson Free Throw 1 of 2 (27 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,,,,27.0,,,,,,,,,,
611,PT00M55.70S,2024-03-20T01:44:09.8Z,4,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,89,104,2024-03-20T01:44:09Z,6030000,False,,,0,,Z. Williamson Free Throw 2 of 2 (28 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,,,,,,,,28.0,,,,,,,,,,
612,PT00M54.20S,2024-03-20T01:44:20.0Z,4,REGULAR,foul,personal,[],203468,,,1610612751,89,104,2024-03-20T01:44:59Z,6040000,False,,,0,,C. McCollum take personal FOUL (2 PF),"[203468, 1629022]",1610612740.0,NOP,take,,,McCollum,C. McCollum,,,,,Mid-Range,16-24 Left Center,,,,,,,,,2004.0,,,,,2.0,0.0,Walker IV,1629022.0,,,
614,PT00M54.20S,2024-03-20T01:44:27.4Z,4,REGULAR,substitution,out,[],203468,,,1610612751,89,104,2024-03-20T01:44:38Z,6060000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT00M54.20S,2024-03-20T01:44:27.4Z,4,REGULAR,substitution,out,[],1627742,,,1610612751,89,104,2024-03-20T01:44:38Z,6070000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT00M54.20S,2024-03-20T01:44:27.4Z,4,REGULAR,substitution,out,[],1629627,,,1610612751,89,104,2024-03-20T01:44:38Z,6080000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT00M54.20S,2024-03-20T01:44:27.4Z,4,REGULAR,substitution,in,[],1630230,,,1610612751,89,104,2024-03-20T01:44:38Z,6090000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT00M54.20S,2024-03-20T01:44:27.4Z,4,REGULAR,substitution,in,[],1630631,,,1610612751,89,104,2024-03-20T01:44:38Z,6100000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT00M54.20S,2024-03-20T01:44:27.4Z,4,REGULAR,substitution,in,[],1630530,,,1610612751,89,104,2024-03-20T01:44:38Z,6110000,False,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT00M41.20S,2024-03-20T01:44:56.5Z,4,REGULAR,2pt,Jump Shot,[],1630570,91.27792378449409,29.411764705882355,1610612751,89,104,2024-03-20T01:45:03Z,6120000,False,-103.0,29.0,1,right,MISS T. Watford 10' fadeaway Shot,[1630570],1610612751.0,BKN,fadeaway,,,Watford,T. Watford,,,,,Mid-Range,8-16 Left,10.7,Missed,,,,,,,,,,,,,,,,,,
621,PT00M37.00S,2024-03-20T01:45:00.8Z,4,REGULAR,rebound,offensive,[],1630549,,,1610612751,89,104,2024-03-20T01:45:00Z,6130000,False,,,0,,D. Sharpe REBOUND (Off:7 Def:8),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Left,,,620.0,15.0,8.0,7.0,,,,,,,,,,,,,,
622,PT00M36.20S,2024-03-20T01:45:01.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,90.09526938239159,43.13725490196079,1610612751,89,104,2024-03-20T01:45:41Z,6140000,False,-34.0,41.0,1,right,MISS D. Sharpe putback Layup - blocked,"[1630549, 1630529]",1610612751.0,BKN,putback,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,5.31,Missed,,,,,Jones,1630529.0,,,,,,,,,,,,
623,PT00M36.20S,2024-03-20T01:45:01.6Z,4,REGULAR,block,,[],1630529,,,1610612751,89,104,2024-03-20T01:45:05Z,6150000,False,,,0,,H. Jones BLOCK (3 BLK),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
624,PT00M31.50S,2024-03-20T01:45:06.3Z,4,REGULAR,rebound,offensive,[],1630549,,,1610612751,89,104,2024-03-20T01:45:06Z,6160000,False,,,0,,D. Sharpe REBOUND (Off:8 Def:8),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,622.0,16.0,8.0,8.0,,,,,,,,,,,,,,
625,PT00M31.30S,2024-03-20T01:45:08.2Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630592,93.77463863337714,79.16666666666666,1610612751,91,104,2024-03-20T01:45:29Z,6170000,False,146.0,6.0,1,right,J. Wilson 14' pullup Jump Shot (6 PTS) (D. Sharpe 3 AST),"[1630592, 1630549]",1610612751.0,BKN,pullup,,,Wilson,J. Wilson,,,,,Mid-Range,8-16 Right,14.59,Made,,,,,,,,6.0,D. Sharpe,1630549.0,3.0,,,,,,,
627,PT00M06.90S,2024-03-20T01:45:36.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612740,91,104,2024-03-20T01:45:40Z,6190000,False,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,1628159.0,,,,,,,,,,,
628,PT00M01.10S,2024-03-20T01:45:48.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629022,66.5735873850197,45.09803921568628,1610612751,91,104,2024-03-20T01:47:20Z,6200000,False,-25.0,262.0,1,right,MISS L. Walker IV 26' pullup 3PT,[1629022],1610612751.0,BKN,pullup,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Center,26.28,Missed,,,,,,,,,,,,,,,,,,
629,PT00M01.10S,2024-03-20T01:45:48.6Z,4,REGULAR,rebound,offensive,[],1630549,,,1610612751,91,104,2024-03-20T01:45:54Z,6210000,False,,,0,,D. Sharpe REBOUND (Off:9 Def:8),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Center,,,628.0,17.0,8.0,9.0,,,,,,,,,,,,,,
630,PT00M00.00S,2024-03-20T01:45:53.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630549,94.40999984741211,50.0,1610612751,91,104,2024-03-20T01:45:53Z,6220000,False,0.0,0.0,1,right,MISS D. Sharpe putback DUNK,[1630549],1610612751.0,BKN,putback,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
631,PT00M00.00S,2024-03-20T01:45:59.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,91,104,2024-03-20T01:45:59Z,6230000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Mid-Range,8-16 Left,,,630.0,,,,,,,,,,,,,,,,,
632,PT00M00.00S,2024-03-20T01:46:00.6Z,4,REGULAR,period,end,[],0,,,1610612751,91,104,2024-03-20T01:46:00Z,6240000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT00M00.00S,2024-03-20T01:46:04.5Z,4,REGULAR,game,end,[],0,,,0,91,104,2024-03-20T01:46:04Z,6250000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
