actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
496,PT12M00.00S,2023-11-12T21:45:36.4Z,4,REGULAR,substitution,in,['startperiod'],1641731,,,1610612764,78,72,2023-11-12T21:47:32Z,4860000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2023-11-12T21:45:36.4Z,4,REGULAR,substitution,in,['startperiod'],1630166,,,1610612764,78,72,2023-11-12T21:47:32Z,4870000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2023-11-12T21:47:47.8Z,4,REGULAR,period,start,[],0,,,1610612751,78,72,2023-11-12T21:47:47Z,4880000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT11M47.00S,2023-11-12T21:47:59.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,94.03745072273325,43.872549019607845,1610612751,78,72,2023-11-12T21:48:03Z,4890000,False,-31.0,4.0,1,right,MISS D. Smith Jr. driving Layup,[1628372],1610612751.0,BKN,driving,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,3.08,Missed,,,,,,,,,,,,,,,,,,
500,PT11M44.00S,2023-11-12T21:48:02.8Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,78,72,2023-11-12T21:48:03Z,4900000,False,,,0,,N. Claxton REBOUND (Off:4 Def:7),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,499.0,11.0,7.0,4.0,,,,,,,,,,,,,,
501,PT11M44.00S,2023-11-12T21:48:02.4Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629651,94.40999984741211,50.0,1610612751,80,72,2023-11-12T21:48:07Z,4910000,False,0.0,0.0,1,right,N. Claxton tip DUNK (10 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,,,,10.0,,,
502,PT11M22.00S,2023-11-12T21:48:24.9Z,4,REGULAR,2pt,Jump Shot,[],201568,17.69053876478318,27.696078431372552,1610612764,80,74,2023-11-12T21:48:30Z,4920000,False,112.0,114.0,1,left,D. Gallinari 15' turnaround fadeaway Jump Shot (10 PTS),[201568],1610612764.0,WAS,turnaround fadeaway,,,Gallinari,D. Gallinari,,,,,Mid-Range,8-16 Right,15.93,Made,,,,,,,,,,,,,,,10.0,,,
503,PT11M09.00S,2023-11-12T21:48:37.5Z,4,REGULAR,3pt,Jump Shot,[],1626220,94.69448094612353,4.166666666666666,1610612751,80,74,2023-11-12T21:48:45Z,4930000,False,-229.0,-3.0,1,right,MISS R. O'Neale 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
504,PT11M06.00S,2023-11-12T21:48:40.5Z,4,REGULAR,rebound,defensive,[],1629013,,,1610612764,80,74,2023-11-12T21:48:45Z,4940000,False,,,0,,L. Shamet REBOUND (Off:1 Def:4),[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,Left Corner 3,24+ Left,,,503.0,5.0,4.0,1.0,,,,,,,,,,,,,,
505,PT11M03.00S,2023-11-12T21:48:45.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629013,6.521024967148489,44.6078431372549,1610612764,80,74,2023-11-12T21:49:49Z,4950000,False,27.0,9.0,1,left,MISS L. Shamet running Layup - blocked,"[1629013, 1629651]",1610612764.0,WAS,running,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,2.84,Missed,,,,,Claxton,1629651.0,,,,,,,,,,,,
506,PT11M03.00S,2023-11-12T21:48:45.2Z,4,REGULAR,block,,[],1629651,,,1610612764,80,74,2023-11-12T21:48:47Z,4960000,False,,,0,,N. Claxton BLOCK (2 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
507,PT11M02.00S,2023-11-12T21:48:46.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,80,74,2023-11-12T21:49:23Z,4970000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,505.0,,,,,,,,,,,,,,,,,
509,PT10M59.00S,2023-11-12T21:49:11.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641731,2.9730617608409986,97.30392156862744,1610612764,80,74,2023-11-12T21:49:14Z,4990000,False,-237.0,-25.0,1,left,MISS B. Coulibaly 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Left Corner 3,24+ Left,23.78,Missed,,,,,,,,,,,,,,,,,,
510,PT10M57.00S,2023-11-12T21:49:13.1Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612751,80,74,2023-11-12T21:49:14Z,5000000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:4),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,,,509.0,4.0,4.0,0.0,,,,,,,,,,,,,,
511,PT10M53.00S,2023-11-12T21:49:17.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629661,74.72076215505913,83.82352941176471,1610612751,80,74,2023-11-12T21:49:30Z,5010000,False,169.0,185.0,1,right,MISS C. Johnson 25' running 3PT,[1629661],1610612751.0,BKN,running,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,25.07,Missed,,,,,,,,,,,,,,,,,,
512,PT10M49.00S,2023-11-12T21:49:21.8Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,80,74,2023-11-12T21:49:30Z,5020000,False,,,0,,D. Avdija REBOUND (Off:1 Def:7),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,511.0,8.0,7.0,1.0,,,,,,,,,,,,,,
513,PT10M34.00S,2023-11-12T21:49:41.7Z,4,REGULAR,foul,personal,['2freethrow'],1628372,,,1610612764,80,74,2023-11-12T21:49:50Z,5030000,False,,,0,,D. Smith Jr. shooting personal FOUL (1 PF) (Kispert 2 FT),"[1628372, 1630557]",1610612751.0,BKN,shooting,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,202026.0,1.0,0.0,Kispert,1630557.0,,,,
515,PT10M34.00S,2023-11-12T21:50:13.2Z,4,REGULAR,freethrow,1 of 2,[],1630557,,,1610612764,80,75,2023-11-12T21:50:13Z,5050000,False,,,0,,C. Kispert Free Throw 1 of 2 (5 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,Made,,,,,,,,,,,,,,,5.0,,,
516,PT10M34.00S,2023-11-12T21:50:26.7Z,4,REGULAR,freethrow,2 of 2,[],1630557,,,1610612764,80,76,2023-11-12T21:50:26Z,5060000,False,,,0,,C. Kispert Free Throw 2 of 2 (6 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,Made,,,,,,,,,,,,,,,6.0,,,
517,PT10M10.00S,2023-11-12T21:50:52.0Z,4,REGULAR,turnover,bad pass,[],1628372,,,1610612751,80,76,2023-11-12T21:50:56Z,5070000,False,,,0,,D. Smith Jr. bad pass TURNOVER (4 TO),"[1628372, 201568]",1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,4.0,Gallinari,201568.0,,,,,,,,,
518,PT10M10.00S,2023-11-12T21:50:52.0Z,4,REGULAR,steal,,[],201568,,,1610612764,80,76,2023-11-12T21:50:54Z,5080000,False,,,0,,D. Gallinari STEAL (1 STL),[201568],1610612764.0,WAS,,,,Gallinari,D. Gallinari,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
519,PT10M05.00S,2023-11-12T21:50:59.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641731,8.754927726675426,50.245098039215684,1610612764,80,78,2023-11-12T21:51:48Z,5090000,False,-1.0,30.0,1,left,B. Coulibaly running Layup (13 PTS),[1641731],1610612764.0,WAS,running,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,2.98,Made,,,,,,,,,,,,,,,13.0,,,
520,PT10M05.00S,2023-11-12T21:51:02.4Z,4,REGULAR,foul,personal,['1freethrow'],1626220,,,1610612764,80,78,2023-11-12T21:51:11Z,5100000,False,,,0,,R. O'Neale shooting personal FOUL (3 PF) (Coulibaly 1 FT),"[1626220, 1641731]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202058.0,3.0,0.0,Coulibaly,1641731.0,,,,
522,PT10M05.00S,2023-11-12T21:51:28.2Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1641731,,,1610612764,80,78,2023-11-12T21:51:30Z,5120000,False,,,0,,MISS B. Coulibaly Free Throw 1 of 1,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
523,PT10M03.00S,2023-11-12T21:51:30.2Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612751,80,78,2023-11-12T21:51:30Z,5130000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:5),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,522.0,5.0,5.0,0.0,,,,,,,,,,,,,,
524,PT09M51.00S,2023-11-12T21:51:41.5Z,4,REGULAR,turnover,bad pass,[],1629661,,,1610612751,80,78,2023-11-12T21:51:49Z,5140000,False,,,0,,C. Johnson bad pass TURNOVER (3 TO),"[1629661, 1630166]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Center,,,,,,,,,3.0,Avdija,1630166.0,,,,,,,,,
525,PT09M51.00S,2023-11-12T21:51:41.5Z,4,REGULAR,steal,,[],1630166,,,1610612764,80,78,2023-11-12T21:51:44Z,5150000,False,,,0,,D. Avdija STEAL (3 STL),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
526,PT09M46.00S,2023-11-12T21:51:46.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630166,7.178055190538765,47.549019607843135,1610612764,80,78,2023-11-12T21:51:56Z,5160000,False,12.0,15.0,1,left,MISS D. Avdija running finger roll Layup,[1630166],1610612764.0,WAS,running finger roll,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.94,Missed,,,,,,,,,,,,,,,,,,
527,PT09M44.00S,2023-11-12T21:51:48.2Z,4,REGULAR,rebound,offensive,[],1630557,,,1610612764,80,78,2023-11-12T21:51:48Z,5170000,False,,,0,,C. Kispert REBOUND (Off:1 Def:0),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,526.0,1.0,0.0,1.0,,,,,,,,,,,,,,
528,PT09M43.00S,2023-11-12T21:51:48.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance', 'fastbreak']",1630557,6.915243101182654,49.01960784313725,1610612764,80,80,2023-11-12T21:52:00Z,5180000,False,5.0,13.0,1,left,C. Kispert putback Layup (8 PTS),[1630557],1610612764.0,WAS,putback,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,1.34,Made,,,,,,,,,,,,,,,8.0,,,
529,PT09M43.00S,2023-11-12T21:51:53.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,80,80,2023-11-12T21:51:53Z,5190000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT09M43.00S,2023-11-12T21:51:54.1Z,4,REGULAR,substitution,out,[],1628372,,,1610612751,80,80,2023-11-12T21:54:39Z,5200000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT09M43.00S,2023-11-12T21:51:54.1Z,4,REGULAR,substitution,out,[],1629022,,,1610612751,80,80,2023-11-12T21:54:39Z,5210000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT09M43.00S,2023-11-12T21:51:54.1Z,4,REGULAR,substitution,out,[],1629651,,,1610612751,80,80,2023-11-12T21:54:39Z,5220000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT09M43.00S,2023-11-12T21:51:54.1Z,4,REGULAR,substitution,in,[],203915,,,1610612751,80,80,2023-11-12T21:54:39Z,5230000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT09M43.00S,2023-11-12T21:51:54.1Z,4,REGULAR,substitution,in,[],1628969,,,1610612751,80,80,2023-11-12T21:54:39Z,5240000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT09M43.00S,2023-11-12T21:51:54.1Z,4,REGULAR,substitution,in,[],1630549,,,1610612751,80,80,2023-11-12T21:54:39Z,5250000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT09M20.00S,2023-11-12T21:55:16.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,82.47371879106439,53.18627450980392,1610612751,80,80,2023-11-12T21:55:28Z,5260000,False,16.0,112.0,1,right,MISS M. Bridges 11' fadeaway Shot,[1628969],1610612751.0,BKN,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,11.33,Missed,,,,,,,,,,,,,,,,,,
537,PT09M19.00S,2023-11-12T21:55:17.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,80,80,2023-11-12T21:55:28Z,5270000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,536.0,,,,,,,,,,,,,,,,,
539,PT09M11.00S,2023-11-12T21:55:50.3Z,4,REGULAR,foul,personal,[],1629013,,,1610612751,80,80,2023-11-12T21:56:06Z,5290000,False,,,0,,L. Shamet personal FOUL (1 PF),"[1629013, 1628969]",1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,202058.0,1.0,0.0,Bridges,1628969.0,,,,
541,PT09M01.00S,2023-11-12T21:56:21.1Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630549,94.1688567674113,64.95098039215686,1610612751,80,80,2023-11-12T21:56:27Z,5310000,False,75.0,2.0,1,right,MISS D. Sharpe 7' turnaround Hook,[1630549],1610612751.0,BKN,turnaround,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,7.48,Missed,,,,,,,,,,,,,,,,,,
542,PT08M59.00S,2023-11-12T21:56:23.1Z,4,REGULAR,rebound,defensive,[],1630557,,,1610612764,80,80,2023-11-12T21:56:27Z,5320000,False,,,0,,C. Kispert REBOUND (Off:1 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,,,541.0,2.0,1.0,1.0,,,,,,,,,,,,,,
543,PT08M52.00S,2023-11-12T21:56:30.4Z,4,REGULAR,3pt,Jump Shot,[],1630557,30.831143232588698,33.33333333333333,1610612764,80,80,2023-11-12T21:56:35Z,5330000,False,83.0,237.0,1,left,MISS C. Kispert 25' pullup 3PT,[1630557],1610612764.0,WAS,pullup,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,25.15,Missed,,,,,,,,,,,,,,,,,,
544,PT08M46.00S,2023-11-12T21:56:36.4Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612751,80,80,2023-11-12T21:56:35Z,5340000,False,,,0,,M. Bridges REBOUND (Off:3 Def:7),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,543.0,10.0,7.0,3.0,,,,,,,,,,,,,,
545,PT08M42.00S,2023-11-12T21:56:39.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,67.88764783180025,61.76470588235294,1610612751,80,80,2023-11-12T21:56:46Z,5350000,False,59.0,249.0,1,right,MISS M. Bridges 25' running pullup 3PT,[1628969],1610612751.0,BKN,running pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,25.62,Missed,,,,,,,,,,,,,,,,,,
546,PT08M37.00S,2023-11-12T21:56:44.1Z,4,REGULAR,rebound,defensive,[],1641731,,,1610612764,80,80,2023-11-12T21:56:46Z,5360000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:3),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,,,545.0,4.0,3.0,1.0,,,,,,,,,,,,,,
547,PT08M27.00S,2023-11-12T21:56:54.1Z,4,REGULAR,2pt,Jump Shot,[],1641731,24.26084099868594,31.372549019607842,1610612764,80,80,2023-11-12T21:56:58Z,5370000,False,93.0,176.0,1,left,MISS B. Coulibaly 19' pullup Shot,[1641731],1610612764.0,WAS,pullup,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,16-24 Right Center,19.88,Missed,,,,,,,,,,,,,,,,,,
548,PT08M24.00S,2023-11-12T21:56:57.1Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612751,80,80,2023-11-12T21:56:58Z,5380000,False,,,0,,C. Johnson REBOUND (Off:1 Def:4),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Right Center,,,547.0,5.0,4.0,1.0,,,,,,,,,,,,,,
549,PT08M15.00S,2023-11-12T21:57:10.9Z,4,REGULAR,foul,technical,['1freethrow'],1630166,,,1610612751,80,80,2023-11-12T21:57:21Z,5390000,False,,,0,,D. Avdija defensive-3-second technical FOUL (1 Tech),[1630166],1610612764.0,WAS,defensive-3-second,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,202026.0,1.0,1.0,,,,,,
550,PT08M15.00S,2023-11-12T21:57:34.2Z,4,REGULAR,freethrow,1 of 1,[],1628969,,,1610612751,81,80,2023-11-12T21:57:34Z,5400000,False,,,0,,M. Bridges technical Free Throw 1 of 1 (18 PTS),[1628969],1610612751.0,BKN,technical,,,Bridges,M. Bridges,,,,,,,,Made,,,,,,,,,,,,,,,18.0,,,
551,PT08M15.00S,2023-11-12T21:57:35.6Z,4,REGULAR,substitution,out,[],1629661,,,1610612751,81,80,2023-11-12T21:57:44Z,5410000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT08M15.00S,2023-11-12T21:57:35.6Z,4,REGULAR,substitution,in,[],1627827,,,1610612751,81,80,2023-11-12T21:57:44Z,5420000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M09.00S,2023-11-12T21:58:00.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,92.32917214191852,48.28431372549019,1610612751,81,80,2023-11-12T21:58:06Z,5430000,False,-9.0,20.0,1,right,MISS D. Sharpe alley-oop Layup,[1630549],1610612751.0,BKN,alley-oop,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,2.14,Missed,,,,,,,,,,,,,,,,,,
554,PT08M05.00S,2023-11-12T21:58:04.5Z,4,REGULAR,rebound,defensive,[],201568,,,1610612764,81,80,2023-11-12T21:58:06Z,5440000,False,,,0,,D. Gallinari REBOUND (Off:0 Def:3),[201568],1610612764.0,WAS,,,,Gallinari,D. Gallinari,,,,,Restricted Area,0-8 Center,,,553.0,3.0,3.0,0.0,,,,,,,,,,,,,,
563,PT08M00.00S,2023-11-12T21:58:06.7Z,4,REGULAR,turnover,bad pass,[],1630166,,,1610612764,81,80,2023-11-12T22:02:28Z,5445000,False,,,0,,D. Avdija bad pass TURNOVER (2 TO),"[1630166, 1630549]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,2.0,Sharpe,1630549.0,,,,,,,,,
564,PT08M00.00S,2023-11-12T21:58:06.7Z,4,REGULAR,steal,,[],1630549,,,1610612751,81,80,2023-11-12T21:59:44Z,5447500,False,,,0,,D. Sharpe STEAL (1 STL),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
566,PT07M59.00S,2023-11-12T21:58:09.8Z,4,REGULAR,turnover,bad pass,[],1630549,,,1610612751,81,80,2023-11-12T22:02:33Z,5448750,False,,,0,,D. Sharpe bad pass TURNOVER (1 TO),"[1630549, 1641731]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,Coulibaly,1641731.0,,,,,,,,,
567,PT07M59.00S,2023-11-12T21:58:09.8Z,4,REGULAR,steal,,[],1641731,,,1610612764,81,80,2023-11-12T22:00:01Z,5449375,False,,,0,,B. Coulibaly STEAL (3 STL),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
555,PT07M57.00S,2023-11-12T21:58:13.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641731,7.046649145860711,50.49019607843137,1610612764,81,82,2023-11-12T22:00:01Z,5450000,False,-2.0,14.0,1,left,B. Coulibaly DUNK (15 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,,,,,,,,,,,15.0,,,
556,PT07M33.00S,2023-11-12T21:58:35.4Z,4,REGULAR,foul,personal,['2freethrow'],1630557,,,1610612751,81,82,2023-11-12T21:58:51Z,5460000,False,,,0,,C. Kispert shooting personal FOUL (1 PF) (O'Neale 2 FT),"[1630557, 1626220]",1610612764.0,WAS,shooting,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1627524.0,1.0,0.0,O'Neale,1626220.0,,,,
558,PT07M33.00S,2023-11-12T21:59:08.6Z,4,REGULAR,freethrow,1 of 2,[],1626220,,,1610612751,81,82,2023-11-12T21:59:08Z,5480000,False,,,0,,MISS R. O'Neale Free Throw 1 of 2,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
559,PT07M33.00S,2023-11-12T21:59:08.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,81,82,2023-11-12T21:59:08Z,5490000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,558.0,,,,,,,,,,,,,,,,,
560,PT07M33.00S,2023-11-12T21:59:23.8Z,4,REGULAR,freethrow,2 of 2,[],1626220,,,1610612751,82,82,2023-11-12T21:59:23Z,5500000,False,,,0,,R. O'Neale Free Throw 2 of 2 (10 PTS),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,Made,,,,,,,,,,,,,,,10.0,,,
561,PT07M27.00S,2023-11-12T21:59:34.9Z,4,REGULAR,foul,personal,[],1626220,,,1610612764,82,82,2023-11-12T21:59:38Z,5510000,False,,,0,,R. O'Neale personal FOUL (4 PF),"[1626220, 1630166]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,202026.0,4.0,0.0,Avdija,1630166.0,,,,
565,PT07M21.00S,2023-11-12T21:59:58.5Z,4,REGULAR,3pt,Jump Shot,[],1630166,30.56833114323259,67.8921568627451,1610612764,82,82,2023-11-12T22:00:08Z,5530000,False,-89.0,235.0,1,left,MISS D. Avdija 25' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,25.13,Missed,,,,,,,,,,,,,,,,,,
568,PT07M17.00S,2023-11-12T22:00:02.0Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,82,82,2023-11-12T22:00:01Z,5540000,False,,,0,,D. Sharpe REBOUND (Off:7 Def:5),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Left Center,,,565.0,12.0,5.0,7.0,,,,,,,,,,,,,,
569,PT07M09.00S,2023-11-12T22:00:10.4Z,4,REGULAR,2pt,Jump Shot,[],1628969,91.5407358738502,75.24509803921569,1610612751,82,82,2023-11-12T22:01:00Z,5550000,False,126.0,27.0,1,right,MISS M. Bridges 12' pullup Shot,[1628969],1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,12.91,Missed,,,,,,,,,,,,,,,,,,
570,PT07M06.00S,2023-11-12T22:00:13.4Z,4,REGULAR,rebound,defensive,[],1630557,,,1610612764,82,82,2023-11-12T22:00:16Z,5560000,False,,,0,,C. Kispert REBOUND (Off:1 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Mid-Range,8-16 Right,,,569.0,3.0,2.0,1.0,,,,,,,,,,,,,,
571,PT07M00.00S,2023-11-12T22:00:19.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,7.046649145860711,53.92156862745098,1610612764,82,82,2023-11-12T22:00:23Z,5570000,False,-20.0,14.0,1,left,MISS C. Kispert driving Layup - blocked,"[1630557, 1630549]",1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,2.39,Missed,,,,,Sharpe,1630549.0,,,,,,,,,,,,
572,PT07M00.00S,2023-11-12T22:00:19.8Z,4,REGULAR,block,,[],1630549,,,1610612764,82,82,2023-11-12T22:00:22Z,5580000,False,,,0,,D. Sharpe BLOCK (1 BLK),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
