actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
331,PT12M00.00S,2024-04-11T00:48:01.7Z,3,REGULAR,substitution,out,['startperiod'],1631241,,,1610612761,53,54,2024-04-11T00:49:27Z,3280000,False,,,0,,SUB out: J. Freeman-Liberty,[1631241],1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2024-04-11T00:48:01.7Z,3,REGULAR,substitution,out,['startperiod'],1631338,,,1610612761,53,54,2024-04-11T00:49:27Z,3290000,False,,,0,,SUB out: M. Gueye,[1631338],1610612761.0,TOR,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2024-04-11T00:48:01.7Z,3,REGULAR,substitution,in,['startperiod'],1628969,,,1610612761,53,54,2024-04-11T00:49:27Z,3300000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2024-04-11T00:48:01.7Z,3,REGULAR,substitution,in,['startperiod'],202066,,,1610612761,53,54,2024-04-11T00:49:27Z,3310000,False,,,0,,SUB in: G. Temple,[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2024-04-11T00:48:01.7Z,3,REGULAR,substitution,in,['startperiod'],1642013,,,1610612761,53,54,2024-04-11T00:49:27Z,3320000,False,,,0,,SUB in: M. Williams,[1642013],1610612761.0,TOR,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2024-04-11T00:49:44.8Z,3,REGULAR,period,start,[],0,,,1610612751,53,54,2024-04-11T00:49:44Z,3330000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT11M42.00S,2024-04-11T00:50:02.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,89.04402102496715,45.34313725490196,1610612751,53,54,2024-04-11T00:50:07Z,3340000,False,-23.0,50.0,1,right,MISS N. Claxton turnaround Hook,[1629651],1610612751.0,BKN,turnaround,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,5.56,Missed,,,,,,,,,,,,,,,,,,
338,PT11M40.00S,2024-04-11T00:50:04.7Z,3,REGULAR,rebound,defensive,[],1642013,,,1610612761,53,54,2024-04-11T00:50:07Z,3350000,False,,,0,,M. Williams REBOUND (Off:4 Def:3),[1642013],1610612761.0,TOR,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,337.0,7.0,3.0,4.0,,,,,,,,,,,,,,
339,PT11M23.00S,2024-04-11T00:50:23.3Z,3,REGULAR,turnover,traveling,[],1630193,,,1610612761,53,54,2024-04-11T00:50:36Z,3360000,False,,,0,,I. Quickley traveling TURNOVER (3 TO),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,3.0,,,,,,200833.0,,,,,,,
340,PT11M09.00S,2024-04-11T00:50:51.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203471,79.97700394218134,94.36274509803921,1610612751,53,54,2024-04-11T00:50:54Z,3370000,False,222.0,136.0,1,right,MISS D. Schroder 26' 3PT,[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Right Center,26.0,Missed,,,,,,,,,,,,,,,,,,
341,PT11M05.00S,2024-04-11T00:50:55.1Z,3,REGULAR,rebound,defensive,[],1641711,,,1610612761,53,54,2024-04-11T00:50:54Z,3380000,False,,,0,,G. Dick REBOUND (Off:1 Def:2),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,,,340.0,3.0,2.0,1.0,,,,,,,,,,,,,,
342,PT10M54.00S,2024-04-11T00:51:05.5Z,3,REGULAR,3pt,Jump Shot,[],1630193,32.933639947437584,49.50980392156863,1610612761,53,57,2024-04-11T00:53:35Z,3390000,False,2.0,257.0,1,left,I. Quickley 25' 3PT pullup (15 PTS) (G. Temple 1 AST),"[1630193, 202066]",1610612761.0,TOR,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,25.71,Made,,,,,,,,,,15.0,,,,,,G. Temple,202066.0,1.0
343,PT10M32.00S,2024-04-11T00:51:26.6Z,3,REGULAR,3pt,Jump Shot,[],1630560,66.5735873850197,37.00980392156863,1610612751,53,57,2024-04-11T00:51:32Z,3400000,False,-65.0,262.0,1,right,MISS C. Thomas 26' step back 3PT,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,26.97,Missed,,,,,,,,,,,,,,,,,,
345,PT10M32.00S,2024-04-11T00:51:26.6Z,3,REGULAR,rebound,defensive,[],1642013,,,1610612761,53,57,2024-04-11T00:51:32Z,3410000,False,,,0,,M. Williams REBOUND (Off:4 Def:4),[1642013],1610612761.0,TOR,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Center,,,343.0,8.0,4.0,4.0,,,,,,,,,,,,,,
346,PT10M25.00S,2024-04-11T00:51:35.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641711,24.392247043363994,89.4607843137255,1610612761,53,57,2024-04-11T00:51:40Z,3420000,False,-197.0,177.0,1,left,MISS G. Dick 26' running pullup 3PT,[1641711],1610612761.0,TOR,running pullup,,,Dick,G. Dick,,,,,Above the Break 3,24+ Left Center,26.49,Missed,,,,,,,,,,,,,,,,,,
347,PT10M22.00S,2024-04-11T00:51:38.2Z,3,REGULAR,rebound,offensive,[],202066,,,1610612761,53,57,2024-04-11T00:51:38Z,3430000,False,,,0,,G. Temple REBOUND (Off:2 Def:1),[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,Above the Break 3,24+ Left Center,,,346.0,3.0,1.0,2.0,,,,,,,,,,,,,,
348,PT10M20.00S,2024-04-11T00:51:39.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance', 'defensivegoaltending']",1641711,4.944152431011826,42.64705882352941,1610612761,53,59,2024-04-11T00:52:10Z,3440000,False,37.0,-6.0,1,left,G. Dick cutting Layup (13 PTS) (G. Temple 2 AST),"[1641711, 202066]",1610612761.0,TOR,cutting,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,3.73,Made,,,,,,,,,,13.0,,,,,,G. Temple,202066.0,2.0
349,PT10M20.00S,2024-04-11T00:51:42.8Z,3,REGULAR,violation,defensive goaltending,[],1629651,,,1610612761,53,59,2024-04-11T00:51:49Z,3450000,False,,,0,,N. Claxton defensive goaltending VIOLATION,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,200833.0,,,,,,,
351,PT10M00.00S,2024-04-11T00:52:18.6Z,3,REGULAR,3pt,Jump Shot,[],1630560,78.26872536136662,88.23529411764706,1610612751,56,59,2024-04-11T00:52:25Z,3460000,False,191.0,152.0,1,right,C. Thomas 24' 3PT  (15 PTS) (N. Clowney 1 AST),"[1630560, 1641730]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,24.41,Made,,,,,,,,,,15.0,,,,,,N. Clowney,1641730.0,1.0
353,PT09M43.00S,2024-04-11T00:52:36.3Z,3,REGULAR,3pt,Jump Shot,[],1641711,28.465834428383708,77.20588235294117,1610612761,56,59,2024-04-11T00:52:40Z,3480000,False,-136.0,215.0,1,left,MISS G. Dick 25' 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Left Center,25.45,Missed,,,,,,,,,,,,,,,,,,
354,PT09M40.00S,2024-04-11T00:52:39.3Z,3,REGULAR,rebound,offensive,[],202066,,,1610612761,56,59,2024-04-11T00:52:40Z,3490000,False,,,0,,G. Temple REBOUND (Off:3 Def:1),[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,Above the Break 3,24+ Left Center,,,353.0,4.0,1.0,3.0,,,,,,,,,,,,,,
355,PT09M34.00S,2024-04-11T00:52:44.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641711,20.45006570302234,92.15686274509804,1610612761,56,62,2024-04-11T00:52:49Z,3500000,False,-211.0,140.0,1,left,G. Dick 25' 3PT step back (16 PTS) (G. Temple 3 AST),"[1641711, 202066]",1610612761.0,TOR,step back,,,Dick,G. Dick,,,,,Above the Break 3,24+ Left Center,25.29,Made,,,,,,,,,,16.0,,,,,,G. Temple,202066.0,3.0
357,PT09M27.00S,2024-04-11T00:52:51.6Z,3,REGULAR,3pt,Jump Shot,[],1628969,77.87450722733246,5.392156862745098,1610612751,59,62,2024-04-11T00:52:57Z,3520000,False,-223.0,155.0,1,right,M. Bridges 27' 3PT  (11 PTS) (D. Schroder 7 AST),"[1628969, 203471]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,27.19,Made,,,,,,,,,,11.0,,,,,,D. Schroder,203471.0,7.0
359,PT09M15.00S,2024-04-11T00:53:03.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,6.521024967148489,40.44117647058824,1610612761,59,62,2024-04-11T00:53:10Z,3540000,False,48.0,9.0,1,left,MISS I. Quickley driving floating bank Shot,[1630193],1610612761.0,TOR,driving floating bank,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,4.86,Missed,,,,,,,,,,,,,,,,,,
360,PT09M13.00S,2024-04-11T00:53:05.7Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,59,62,2024-04-11T00:53:10Z,3550000,False,,,0,,N. Claxton REBOUND (Off:1 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,359.0,7.0,6.0,1.0,,,,,,,,,,,,,,
361,PT09M07.00S,2024-04-11T00:53:11.6Z,3,REGULAR,3pt,Jump Shot,[],1630560,78.66294349540078,90.68627450980392,1610612751,62,62,2024-04-11T00:53:16Z,3560000,False,203.0,148.0,1,right,C. Thomas 25' 3PT  (18 PTS) (N. Claxton 3 AST),"[1630560, 1629651]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,25.16,Made,,,,,,,,,,18.0,,,,,,N. Claxton,1629651.0,3.0
363,PT08M45.00S,2024-04-11T00:53:33.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630534,5.469776609724048,44.11764705882353,1610612761,62,64,2024-04-11T00:57:15Z,3580000,False,29.0,-1.0,1,left,O. Agbaji cutting Layup (4 PTS) (M. Williams 1 AST),"[1630534, 1642013]",1610612761.0,TOR,cutting,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,2.94,Made,,,,,,,,,,4.0,,,,,,M. Williams,1642013.0,1.0
365,PT08M26.00S,2024-04-11T00:53:52.7Z,3,REGULAR,3pt,Jump Shot,[],1641730,67.7562417871222,27.696078431372552,1610612751,62,64,2024-04-11T00:58:11Z,3600000,False,-112.0,251.0,1,right,MISS N. Clowney 27' pullup 3PT,[1641730],1610612751.0,BKN,pullup,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,27.43,Missed,,,,,,,,,,,,,,,,,,
366,PT08M23.00S,2024-04-11T00:53:55.7Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,62,64,2024-04-11T00:53:56Z,3610000,False,,,0,,N. Claxton REBOUND (Off:2 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,365.0,8.0,6.0,2.0,,,,,,,,,,,,,,
367,PT08M20.00S,2024-04-11T00:53:58.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630560,65.78515111695138,59.31372549019608,1610612751,62,64,2024-04-11T00:54:05Z,3620000,False,47.0,269.0,1,right,MISS C. Thomas 27' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,27.31,Missed,,,,,,,,,,,,,,,,,,
368,PT08M14.00S,2024-04-11T00:54:04.9Z,3,REGULAR,rebound,defensive,[],202066,,,1610612761,62,64,2024-04-11T00:54:05Z,3630000,False,,,0,,G. Temple REBOUND (Off:3 Def:2),[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,Above the Break 3,24+ Center,,,367.0,5.0,2.0,3.0,,,,,,,,,,,,,,
369,PT08M10.00S,2024-04-11T00:54:09.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630193,6.521024967148489,55.392156862745104,1610612761,62,66,2024-04-11T00:59:57Z,3640000,False,-27.0,9.0,1,left,I. Quickley running Layup (17 PTS),[1630193],1610612761.0,TOR,running,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,2.84,Made,,,,,,,,,,17.0,,,,,,,,
370,PT07M58.00S,2024-04-11T00:54:21.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,93.9060446780552,55.88235294117647,1610612751,62,66,2024-04-11T00:54:25Z,3650000,False,29.0,5.0,1,right,MISS M. Bridges driving reverse Layup - blocked,"[1628969, 1630193]",1610612751.0,BKN,driving reverse,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,,,,Quickley,1630193.0,,,,,,,,,
371,PT07M58.00S,2024-04-11T00:54:21.0Z,3,REGULAR,block,,[],1630193,,,1610612751,62,66,2024-04-11T00:54:22Z,3660000,False,,,0,,I. Quickley BLOCK (1 BLK),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
372,PT07M54.00S,2024-04-11T00:54:25.0Z,3,REGULAR,rebound,defensive,[],1630193,,,1610612761,62,66,2024-04-11T00:54:25Z,3670000,False,,,0,,I. Quickley REBOUND (Off:0 Def:4),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,,,370.0,4.0,4.0,0.0,,,,,,,,,,,,,,
373,PT07M53.00S,2024-04-11T00:54:27.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641711,6.521024967148489,42.15686274509804,1610612761,62,68,2024-04-11T01:01:55Z,3680000,False,39.0,9.0,1,left,G. Dick running finger roll Layup (18 PTS) (I. Quickley 7 AST),"[1641711, 1630193]",1610612761.0,TOR,running finger roll,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,4.02,Made,,,,,,,,,,18.0,,,,,,I. Quickley,1630193.0,7.0
375,PT07M52.00S,2024-04-11T00:54:30.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,62,68,2024-04-11T00:54:30Z,3700000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT07M38.00S,2024-04-11T00:57:41.5Z,3,REGULAR,3pt,Jump Shot,[],1628969,92.32917214191852,95.83333333333334,1610612751,62,68,2024-04-11T00:57:45Z,3710000,False,229.0,20.0,1,right,MISS M. Bridges 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,23.0,Missed,,,,,,,,,,,,,,,,,,
377,PT07M35.00S,2024-04-11T00:57:44.5Z,3,REGULAR,rebound,defensive,[],1630193,,,1610612761,62,68,2024-04-11T00:57:45Z,3720000,False,,,0,,I. Quickley REBOUND (Off:0 Def:5),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Right Corner 3,24+ Right,,,376.0,5.0,5.0,0.0,,,,,,,,,,,,,,
378,PT07M23.00S,2024-04-11T00:57:55.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630534,4.681340341655716,44.11764705882353,1610612761,62,68,2024-04-11T00:58:00Z,3730000,False,29.0,-8.0,1,left,MISS O. Agbaji cutting Layup,[1630534],1610612761.0,TOR,cutting,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,3.06,Missed,,,,,,,,,,,,,,,,,,
379,PT07M20.00S,2024-04-11T00:57:58.4Z,3,REGULAR,rebound,offensive,[],1642013,,,1610612761,62,68,2024-04-11T00:57:58Z,3740000,False,,,0,,M. Williams REBOUND (Off:5 Def:4),[1642013],1610612761.0,TOR,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,378.0,9.0,4.0,5.0,,,,,,,,,,,,,,
380,PT07M20.00S,2024-04-11T00:57:58.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642013,5.590000152587891,50.0,1610612761,62,68,2024-04-11T00:58:05Z,3750000,False,0.0,0.0,1,left,MISS M. Williams tip Layup - blocked,"[1642013, 1629651]",1610612761.0,TOR,tip,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,Claxton,1629651.0,,,,,,,,,
381,PT07M20.00S,2024-04-11T00:57:58.4Z,3,REGULAR,block,,[],1629651,,,1610612761,62,68,2024-04-11T00:58:01Z,3760000,False,,,0,,N. Claxton BLOCK (3 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
382,PT07M20.00S,2024-04-11T00:57:58.4Z,3,REGULAR,rebound,defensive,[],1641730,,,1610612751,62,68,2024-04-11T00:58:37Z,3770000,False,,,0,,N. Clowney REBOUND (Off:1 Def:4),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,380.0,5.0,4.0,1.0,,,,,,,,,,,,,,
383,PT07M10.00S,2024-04-11T00:58:08.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203471,92.59198423127464,49.26470588235294,1610612751,64,68,2024-04-11T01:03:43Z,3780000,False,-4.0,17.0,1,right,D. Schroder driving finger roll Layup (4 PTS),[203471],1610612751.0,BKN,driving finger roll,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,1.75,Made,,,,,,,,,,4.0,,,,,,,,
384,PT06M54.00S,2024-04-11T00:58:28.1Z,3,REGULAR,foul,offensive,[],1642013,,,1610612761,64,68,2024-04-11T00:58:40Z,3790000,False,,,0,,M. Williams offensive FOUL (2 PF),"[1642013, 203471]",1610612761.0,TOR,,,,Williams,M. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,200833.0,2.0,0.0,Schroder,203471.0,,,
386,PT06M54.00S,2024-04-11T00:58:28.1Z,3,REGULAR,turnover,offensive foul,[],1642013,,,1610612761,64,68,2024-04-11T00:58:28Z,3810000,False,,,0,,M. Williams offensive foul TURNOVER (1 TO),[1642013],1610612761.0,TOR,,,,Williams,M. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,,,,,,200833.0,,,,,,,
387,PT06M54.00S,2024-04-11T00:58:36.2Z,3,REGULAR,substitution,out,[],1630560,,,1610612751,64,68,2024-04-11T00:58:39Z,3820000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT06M54.00S,2024-04-11T00:58:36.2Z,3,REGULAR,substitution,in,[],1629661,,,1610612751,64,68,2024-04-11T00:58:39Z,3830000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT06M41.00S,2024-04-11T00:58:59.2Z,3,REGULAR,foul,personal,['2freethrow'],1642013,,,1610612751,64,68,2024-04-11T00:59:04Z,3840000,False,,,0,,M. Williams shooting personal FOUL (3 PF) (Claxton 2 FT),"[1642013, 1629651]",1610612761.0,TOR,shooting,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202026.0,3.0,0.0,Claxton,1629651.0,,,
391,PT06M41.00S,2024-04-11T00:59:29.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629651,,,1610612751,64,68,2024-04-11T00:59:29Z,3860000,False,,,0,,MISS N. Claxton Free Throw 1 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
392,PT06M41.00S,2024-04-11T00:59:29.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,64,68,2024-04-11T00:59:29Z,3870000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,391.0,,,,,,,,,,,,,,,,,
393,PT06M41.00S,2024-04-11T00:59:47.7Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629651,,,1610612751,65,68,2024-04-11T00:59:47Z,3880000,False,,,0,,N. Claxton Free Throw 2 of 2 (12 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
394,PT06M29.00S,2024-04-11T01:00:02.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642013,6.652431011826544,48.77450980392157,1610612761,65,70,2024-04-11T01:00:06Z,3890000,False,6.0,10.0,1,left,M. Williams cutting DUNK (7 PTS) (G. Temple 4 AST),"[1642013, 202066]",1610612761.0,TOR,cutting,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,1.17,Made,,,,,,,,,,7.0,,,,,,G. Temple,202066.0,4.0
396,PT06M12.00S,2024-04-11T01:00:19.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203471,93.24901445466492,52.69607843137255,1610612751,67,70,2024-04-11T01:05:16Z,3910000,False,13.0,11.0,1,right,D. Schroder driving finger roll Layup (6 PTS),[203471],1610612751.0,BKN,driving finger roll,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,1.74,Made,,,,,,,,,,6.0,,,,,,,,
397,PT05M50.00S,2024-04-11T01:00:43.4Z,3,REGULAR,turnover,traveling,[],202066,,,1610612761,67,70,2024-04-11T01:00:47Z,3920000,False,,,0,,G. Temple traveling TURNOVER (2 TO),[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,Above the Break 3,24+ Right Center,,,,,,,2.0,,,,,,1628171.0,,,,,,,
398,PT05M35.00S,2024-04-11T01:01:07.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,70.38436268068331,78.67647058823529,1610612751,67,70,2024-04-11T01:01:11Z,3930000,False,143.0,226.0,1,right,MISS M. Bridges 26' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,26.76,Missed,,,,,,,,,,,,,,,,,,
399,PT05M32.00S,2024-04-11T01:01:10.1Z,3,REGULAR,rebound,defensive,[],1641711,,,1610612761,67,70,2024-04-11T01:01:11Z,3940000,False,,,0,,G. Dick REBOUND (Off:1 Def:3),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,,,398.0,4.0,3.0,1.0,,,,,,,,,,,,,,
400,PT05M25.00S,2024-04-11T01:01:17.2Z,3,REGULAR,3pt,Jump Shot,[],1630193,24.26084099868594,86.27450980392157,1610612761,67,70,2024-04-11T01:01:26Z,3950000,False,-181.0,176.0,1,left,MISS I. Quickley 25' step back 3PT,[1630193],1610612761.0,TOR,step back,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,25.25,Missed,,,,,,,,,,,,,,,,,,
401,PT05M20.00S,2024-04-11T01:01:22.2Z,3,REGULAR,rebound,defensive,[],203471,,,1610612751,67,70,2024-04-11T01:01:26Z,3960000,False,,,0,,D. Schroder REBOUND (Off:1 Def:1),[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,,,400.0,2.0,1.0,1.0,,,,,,,,,,,,,,
402,PT05M14.00S,2024-04-11T01:01:27.9Z,3,REGULAR,3pt,Jump Shot,[],1629661,73.14388961892247,10.53921568627451,1610612751,67,70,2024-04-11T01:01:34Z,3970000,False,-197.0,200.0,1,right,MISS C. Johnson 28' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,28.09,Missed,,,,,,,,,,,,,,,,,,
403,PT05M10.00S,2024-04-11T01:01:31.9Z,3,REGULAR,rebound,defensive,[],1642013,,,1610612761,67,70,2024-04-11T01:01:34Z,3980000,False,,,0,,M. Williams REBOUND (Off:5 Def:5),[1642013],1610612761.0,TOR,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Left Center,,,402.0,10.0,5.0,5.0,,,,,,,,,,,,,,
404,PT04M51.00S,2024-04-11T01:01:51.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642013,17.296320630749015,37.254901960784316,1610612761,67,70,2024-04-11T01:01:56Z,3990000,False,64.0,110.0,1,left,MISS M. Williams 12' Jump Shot,[1642013],1610612761.0,TOR,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),8-16 Center,12.72,Missed,,,,,,,,,,,,,,,,,,
405,PT04M49.00S,2024-04-11T01:01:53.4Z,3,REGULAR,rebound,defensive,[],1641730,,,1610612751,67,70,2024-04-11T01:01:56Z,4000000,False,,,0,,N. Clowney REBOUND (Off:1 Def:5),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),8-16 Center,,,404.0,6.0,5.0,1.0,,,,,,,,,,,,,,
406,PT04M33.00S,2024-04-11T01:02:10.6Z,3,REGULAR,turnover,out-of-bounds,[],1629661,,,1610612751,67,70,2024-04-11T01:02:29Z,4010000,False,,,0,,C. Johnson bad pass out-of-bounds TURNOVER (2 TO),[1629661],1610612751.0,BKN,bad pass,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,2.0,,,,,,1628171.0,,,,,,,
407,PT04M33.00S,2024-04-11T01:02:17.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,67,70,2024-04-11T01:02:17Z,4020000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M33.00S,2024-04-11T01:02:18.8Z,3,REGULAR,substitution,out,[],1628969,,,1610612761,67,70,2024-04-11T01:05:05Z,4030000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT04M33.00S,2024-04-11T01:02:18.8Z,3,REGULAR,substitution,out,[],1641730,,,1610612761,67,70,2024-04-11T01:05:05Z,4040000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M33.00S,2024-04-11T01:02:18.8Z,3,REGULAR,substitution,out,[],1629651,,,1610612761,67,70,2024-04-11T01:05:05Z,4050000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
