actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
551,PT07M54.00S,2022-02-17T02:47:11.5Z,4,REGULAR,freethrow,1 of 2,[],1629629,,,1610612752,96,84,2022-02-17T02:47:11Z,4970000,,,0,,C. Reddish Free Throw 1 of 2 (4 PTS),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,Made,,,,,,,,,,,4.0,,,,,,,
554,PT07M54.00S,2022-02-17T02:47:29.5Z,4,REGULAR,freethrow,2 of 2,[],1629629,,,1610612752,97,84,2022-02-17T02:47:29Z,4980000,,,0,,C. Reddish Free Throw 2 of 2 (5 PTS),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,Made,,,,,,,,,,,5.0,,,,,,,
555,PT07M40.00S,2022-02-17T02:47:46.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,79.97700394218134,51.470588235294116,1610612751,97,84,2022-02-17T02:47:53Z,4990000,7.0,136.0,1,right,MISS C. Thomas 13' driving floating Shot,[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,,13.59,Missed,,,,,,,,,,,,,,,,,,
556,PT07M38.00S,2022-02-17T02:47:48.3Z,4,REGULAR,rebound,offensive,[],1630560,,,1610612751,97,84,2022-02-17T02:47:53Z,5000000,,,0,,C. Thomas REBOUND (Off:1 Def:2),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,555.0,3.0,2.0,1.0,,,,,,,,,,,,
557,PT07M36.00S,2022-02-17T02:47:50.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630560,94.82588699080158,53.431372549019606,1610612751,97,86,2022-02-17T02:50:22Z,5010000,17.0,-4.0,1,right,C. Thomas reverse Layup (11 PTS),[1630560],1610612751.0,BKN,reverse,,,Thomas,C. Thomas,,,,,,1.76,Made,,,,,,,,,,,11.0,,,,,,,
558,PT07M12.00S,2022-02-17T02:48:14.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202692,5.995400788436268,45.09803921568628,1610612752,97,86,2022-02-17T02:48:20Z,5020000,25.0,4.0,1,left,MISS A. Burks cutting Layup,[202692],1610612752.0,NYK,cutting,,,Burks,A. Burks,,,,,,2.48,Missed,,,,,,,,,,,,,,,,,,
559,PT07M10.00S,2022-02-17T02:48:16.0Z,4,REGULAR,rebound,offensive,[],201959,,,1610612752,97,86,2022-02-17T02:48:20Z,5030000,,,0,,T. Gibson REBOUND (Off:1 Def:5),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,558.0,6.0,5.0,1.0,,,,,,,,,,,,
560,PT07M10.00S,2022-02-17T02:48:17.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201959,5.590000152587891,50.0,1610612752,97,86,2022-02-17T02:48:31Z,5040000,0.0,0.0,1,left,MISS T. Gibson tip Layup,[201959],1610612752.0,NYK,tip,,,Gibson,T. Gibson,,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
561,PT07M08.00S,2022-02-17T02:48:19.4Z,4,REGULAR,rebound,offensive,[],201959,,,1610612752,97,86,2022-02-17T02:48:31Z,5050000,,,0,,T. Gibson REBOUND (Off:2 Def:5),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,560.0,7.0,5.0,2.0,,,,,,,,,,,,
562,PT07M06.00S,2022-02-17T02:48:19.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203944,29.25427069645204,22.794117647058822,1610612752,97,86,2022-02-17T02:48:25Z,5060000,136.0,222.0,1,left,MISS J. Randle 26' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,
563,PT07M04.00S,2022-02-17T02:48:21.2Z,4,REGULAR,rebound,offensive,[],201959,,,1610612752,97,86,2022-02-17T02:48:51Z,5070000,,,0,,T. Gibson REBOUND (Off:3 Def:5),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,562.0,8.0,5.0,3.0,,,,,,,,,,,,
564,PT07M04.00S,2022-02-17T02:48:23.8Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201959,5.590000152587891,50.0,1610612752,97,86,2022-02-17T02:49:04Z,5080000,0.0,0.0,1,left,MISS T. Gibson tip Layup,[201959],1610612752.0,NYK,tip,,,Gibson,T. Gibson,,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
565,PT07M02.00S,2022-02-17T02:48:25.8Z,4,REGULAR,rebound,defensive,[],200746,,,1610612751,97,86,2022-02-17T02:49:04Z,5090000,,,0,,L. Aldridge REBOUND (Off:5 Def:3),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,564.0,8.0,3.0,5.0,,,,,,,,,,,,
566,PT06M56.00S,2022-02-17T02:48:28.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203552,78.0059132720105,9.803921568627452,1610612751,97,89,2022-02-17T02:48:34Z,5100000,-201.0,154.0,1,right,S. Curry 25' 3PT  (17 PTS) (J. Johnson 5 AST),"[203552, 201949]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,,25.33,Made,,,,,,,,,,,17.0,J. Johnson,201949.0,5.0,,,,
568,PT06M35.00S,2022-02-17T02:48:50.0Z,4,REGULAR,2pt,Jump Shot,[],1629629,10.5946123521682,22.30392156862745,1610612752,97,89,2022-02-17T02:57:06Z,5120000,138.0,47.0,1,left,MISS C. Reddish 14' step back Shot,[1629629],1610612752.0,NYK,step back,,,Reddish,C. Reddish,,,,,,14.63,Missed,,,,,,,,,,,,,,,,,,
569,PT06M33.00S,2022-02-17T02:48:52.0Z,4,REGULAR,rebound,defensive,[],203552,,,1610612751,97,89,2022-02-17T02:48:54Z,5130000,,,0,,S. Curry REBOUND (Off:0 Def:1),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,568.0,1.0,1.0,0.0,,,,,,,,,,,,
570,PT06M24.00S,2022-02-17T02:49:01.5Z,4,REGULAR,3pt,Jump Shot,[],203552,66.3107752956636,72.30392156862744,1610612751,97,89,2022-02-17T02:49:08Z,5140000,112.0,264.0,1,right,MISS S. Curry 28' 3PT,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,28.68,Missed,,,,,,,,,,,,,,,,,,
571,PT06M22.00S,2022-02-17T02:49:03.5Z,4,REGULAR,rebound,defensive,[],202692,,,1610612752,97,89,2022-02-17T02:49:08Z,5150000,,,0,,A. Burks REBOUND (Off:0 Def:3),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,570.0,3.0,3.0,0.0,,,,,,,,,,,,
572,PT06M02.00S,2022-02-17T02:49:23.1Z,4,REGULAR,3pt,Jump Shot,[],1629629,29.38567674113009,22.058823529411764,1610612752,97,89,2022-02-17T02:49:27Z,5160000,140.0,224.0,1,left,MISS C. Reddish 26' 3PT,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,26.37,Missed,,,,,,,,,,,,,,,,,,
573,PT06M00.00S,2022-02-17T02:49:25.1Z,4,REGULAR,rebound,defensive,[],201949,,,1610612751,97,89,2022-02-17T02:49:27Z,5170000,,,0,,J. Johnson REBOUND (Off:1 Def:4),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,572.0,5.0,4.0,1.0,,,,,,,,,,,,
574,PT05M57.00S,2022-02-17T02:49:32.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201949,89.56964520367937,47.30392156862745,1610612751,97,91,2022-02-17T02:49:37Z,5180000,-13.0,46.0,1,right,J. Johnson driving Layup (13 PTS),[201949],1610612751.0,BKN,driving,,,Johnson,J. Johnson,,,,,,4.75,Made,,,,,,,,,,,13.0,,,,,,,
575,PT05M57.00S,2022-02-17T02:49:35.9Z,4,REGULAR,foul,personal,['1freethrow'],203944,,,1610612751,97,91,2022-02-17T02:49:48Z,5190000,,,0,,J. Randle shooting personal FOUL (1 PF) (Johnson 1 FT),"[203944, 201949]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,1162.0,,,,,,,,,1.0,0.0,Johnson,201949.0,,,,,,,,
577,PT05M57.00S,2022-02-17T02:49:35.9Z,4,REGULAR,substitution,out,[],1630193,,,1610612751,97,91,2022-02-17T02:50:02Z,5210000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT05M57.00S,2022-02-17T02:49:35.9Z,4,REGULAR,substitution,out,[],1629629,,,1610612751,97,91,2022-02-17T02:50:02Z,5220000,,,0,,SUB out: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT05M57.00S,2022-02-17T02:49:35.9Z,4,REGULAR,substitution,out,[],201959,,,1610612751,97,91,2022-02-17T02:50:02Z,5230000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT05M57.00S,2022-02-17T02:49:35.9Z,4,REGULAR,substitution,in,[],1629656,,,1610612751,97,91,2022-02-17T02:50:02Z,5240000,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT05M57.00S,2022-02-17T02:49:35.9Z,4,REGULAR,substitution,in,[],1629011,,,1610612751,97,91,2022-02-17T02:50:02Z,5250000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT05M57.00S,2022-02-17T02:49:35.9Z,4,REGULAR,substitution,in,[],203095,,,1610612751,97,91,2022-02-17T02:50:02Z,5260000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT05M57.00S,2022-02-17T02:50:20.8Z,4,REGULAR,freethrow,1 of 1,[],201949,,,1610612751,97,92,2022-02-17T02:50:20Z,5270000,,,0,,J. Johnson Free Throw 1 of 1 (14 PTS),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,Made,,,,,,,,,,,14.0,,,,,,,
584,PT05M36.00S,2022-02-17T02:50:43.2Z,4,REGULAR,3pt,Jump Shot,[],1629656,23.47240473061761,86.76470588235294,1610612752,97,92,2022-02-17T02:50:51Z,5280000,-184.0,168.0,1,left,MISS Q. Grimes 24' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,24.91,Missed,,,,,,,,,,,,,,,,,,
585,PT05M33.00S,2022-02-17T02:50:46.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,97,92,2022-02-17T02:50:51Z,5290000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,584.0,,,,,,,,,,,,,,,
586,PT05M33.00S,2022-02-17T02:50:51.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,97,92,2022-02-17T02:50:51Z,5300000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT05M22.00S,2022-02-17T02:51:13.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,79.97700394218134,57.59803921568627,1610612751,97,94,2022-02-17T02:51:18Z,5310000,38.0,136.0,1,right,C. Thomas 14' pullup Jump Shot (13 PTS),[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,,14.09,Made,,,,,,,,,,,13.0,,,,,,,
588,PT05M02.00S,2022-02-17T02:51:32.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203095,6.389618922470433,50.73529411764706,1610612752,97,94,2022-02-17T02:51:39Z,5320000,-4.0,8.0,1,left,MISS E. Fournier driving Layup,[203095],1610612752.0,NYK,driving,,,Fournier,E. Fournier,,,,,,0.85,Missed,,,,,,,,,,,,,,,,,,
589,PT05M00.00S,2022-02-17T02:51:34.8Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,97,94,2022-02-17T02:51:39Z,5330000,,,0,,M. Robinson REBOUND (Off:2 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,588.0,7.0,5.0,2.0,,,,,,,,,,,,
590,PT05M00.00S,2022-02-17T02:51:37.1Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629011,5.590000152587891,50.0,1610612752,97,94,2022-02-17T02:53:51Z,5340000,0.0,0.0,1,left,MISS M. Robinson tip DUNK,[1629011],1610612752.0,NYK,tip,,,Robinson,M. Robinson,,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
591,PT04M59.00S,2022-02-17T02:51:38.1Z,4,REGULAR,rebound,defensive,[],201949,,,1610612751,97,94,2022-02-17T02:51:44Z,5350000,,,0,,J. Johnson REBOUND (Off:1 Def:5),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,590.0,6.0,5.0,1.0,,,,,,,,,,,,
592,PT04M59.00S,2022-02-17T02:51:43.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202692,,,1610612751,97,94,2022-02-17T02:54:38Z,5360000,,,0,,A. Burks take personal FOUL (2 PF) (Thomas 2 FT),"[202692, 1630560]",1610612752.0,NYK,take,,,Burks,A. Burks,,,,,1627962.0,,,,,,,,,2.0,0.0,Thomas,1630560.0,,,,,,,,
596,PT04M59.00S,2022-02-17T02:51:55.9Z,4,REGULAR,substitution,out,[],201988,,,1610612751,97,94,2022-02-17T02:52:14Z,5375000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT04M59.00S,2022-02-17T02:51:55.9Z,4,REGULAR,substitution,in,[],1628971,,,1610612751,97,94,2022-02-17T02:52:14Z,5377500,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT04M59.00S,2022-02-17T02:52:08.0Z,4,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,97,94,2022-02-17T02:52:08Z,5380000,,,0,,MISS C. Thomas Free Throw 1 of 2,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,Missed,,,,,,,,,,,,,,,,,,
595,PT04M59.00S,2022-02-17T02:52:08.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,97,94,2022-02-17T02:52:08Z,5390000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,594.0,,,,,,,,,,,,,,,
598,PT04M59.00S,2022-02-17T02:52:30.5Z,4,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,97,95,2022-02-17T02:52:30Z,5400000,,,0,,C. Thomas Free Throw 2 of 2 (14 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,Made,,,,,,,,,,,14.0,,,,,,,
599,PT04M46.00S,2022-02-17T02:52:44.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,13.485545335085414,41.42156862745098,1610612752,97,95,2022-02-17T02:55:15Z,5410000,43.0,74.0,1,left,MISS A. Burks 8' fadeaway Shot,[202692],1610612752.0,NYK,fadeaway,,,Burks,A. Burks,,,,,,8.58,Missed,,,,,,,,,,,,,,,,,,
600,PT04M44.00S,2022-02-17T02:52:46.8Z,4,REGULAR,rebound,defensive,[],1628971,,,1610612751,97,95,2022-02-17T02:52:58Z,5420000,,,0,,B. Brown REBOUND (Off:1 Def:2),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,599.0,3.0,2.0,1.0,,,,,,,,,,,,
601,PT04M35.00S,2022-02-17T02:52:55.6Z,4,REGULAR,2pt,Jump Shot,[],1630560,84.83902759526939,76.7156862745098,1610612751,97,97,2022-02-17T02:55:44Z,5430000,134.0,90.0,1,right,C. Thomas 16' step back Jump Shot (16 PTS),[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,,16.11,Made,,,,,,,,,,,16.0,,,,,,,
602,PT04M21.00S,2022-02-17T02:53:13.0Z,4,REGULAR,foul,personal,[],201949,,,1610612752,97,97,2022-02-17T02:53:29Z,5440000,,,0,,J. Johnson personal FOUL (5 PF),"[201949, 203944]",1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,1627541.0,,,,,,,,,5.0,0.0,Randle,203944.0,,,,,,,,
604,PT04M16.00S,2022-02-17T02:53:47.4Z,4,REGULAR,3pt,Jump Shot,[],203095,32.14520367936925,45.588235294117645,1610612752,97,97,2022-02-17T02:53:54Z,5460000,22.0,250.0,1,left,MISS E. Fournier 25' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,25.07,Missed,,,,,,,,,,,,,,,,,,
605,PT04M14.00S,2022-02-17T02:53:49.4Z,4,REGULAR,rebound,defensive,[],1630560,,,1610612751,97,97,2022-02-17T02:53:54Z,5470000,,,0,,C. Thomas REBOUND (Off:1 Def:3),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,604.0,4.0,3.0,1.0,,,,,,,,,,,,
606,PT03M58.00S,2022-02-17T02:54:05.2Z,4,REGULAR,2pt,Jump Shot,[],1630560,79.05716162943496,73.52941176470588,1610612751,97,99,2022-02-17T02:56:21Z,5480000,118.0,144.0,1,right,C. Thomas 18' step back Jump Shot (18 PTS),[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,,18.62,Made,,,,,,,,,,,18.0,,,,,,,
607,PT03M33.00S,2022-02-17T02:54:30.7Z,4,REGULAR,2pt,Jump Shot,[],203944,24.52365308804205,65.93137254901961,1610612752,99,99,2022-02-17T02:54:39Z,5490000,-80.0,178.0,1,left,J. Randle 19' step back Jump Shot (29 PTS) (E. Fournier 2 AST),"[203944, 203095]",1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,,19.5,Made,,,,,,,,,,,29.0,E. Fournier,203095.0,2.0,,,,
609,PT03M24.00S,2022-02-17T02:54:45.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,99,99,2022-02-17T02:54:45Z,5510000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT03M24.00S,2022-02-17T02:54:45.7Z,4,REGULAR,substitution,out,[],1628971,,,1610612751,99,99,2022-02-17T02:57:42Z,5520000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT03M24.00S,2022-02-17T02:54:45.7Z,4,REGULAR,substitution,in,[],201988,,,1610612751,99,99,2022-02-17T02:57:42Z,5530000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT03M11.00S,2022-02-17T02:58:27.8Z,4,REGULAR,2pt,Jump Shot,[],200746,75.1149802890933,67.8921568627451,1610612751,99,99,2022-02-17T02:58:34Z,5540000,89.0,181.0,1,right,MISS L. Aldridge 20' Jump Shot,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,20.23,Missed,,,,,,,,,,,,,,,,,,
613,PT03M09.00S,2022-02-17T02:58:29.8Z,4,REGULAR,rebound,defensive,[],202692,,,1610612752,99,99,2022-02-17T02:58:34Z,5550000,,,0,,A. Burks REBOUND (Off:0 Def:4),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,612.0,4.0,4.0,0.0,,,,,,,,,,,,
614,PT02M52.00S,2022-02-17T02:58:47.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,5.338370565045992,51.71568627450981,1610612752,101,99,2022-02-17T02:58:51Z,5560000,-9.0,-2.0,1,left,J. Randle driving Layup (31 PTS) (E. Fournier 3 AST),"[203944, 203095]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,,0.89,Made,,,,,,,,,,,31.0,E. Fournier,203095.0,3.0,,,,
616,PT02M34.00S,2022-02-17T02:59:04.7Z,4,REGULAR,3pt,Jump Shot,[],203552,86.28449408672799,94.6078431372549,1610612751,101,102,2022-02-17T02:59:09Z,5580000,223.0,76.0,1,right,S. Curry 3PT  (20 PTS) (L. Aldridge 1 AST),"[203552, 200746]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,,23.57,Made,,,,,,,,,,,20.0,L. Aldridge,200746.0,1.0,,,,
618,PT02M17.00S,2022-02-17T02:59:21.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,13.485545335085414,44.6078431372549,1610612752,101,102,2022-02-17T02:59:28Z,5600000,27.0,74.0,1,left,MISS J. Randle 7' fadeaway Shot,[203944],1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,,7.91,Missed,,,,,,,,,,,,,,,,,,
619,PT02M15.00S,2022-02-17T02:59:23.7Z,4,REGULAR,rebound,defensive,[],201949,,,1610612751,101,102,2022-02-17T02:59:28Z,5610000,,,0,,J. Johnson REBOUND (Off:1 Def:6),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,618.0,7.0,6.0,1.0,,,,,,,,,,,,
620,PT02M00.00S,2022-02-17T02:59:39.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,94.95729303547962,53.18627450980392,1610612751,101,102,2022-02-17T02:59:50Z,5620000,16.0,-5.0,1,right,MISS C. Thomas driving Layup - blocked,"[1630560, 1629011]",1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,,1.67,Missed,Robinson,1629011.0,,,,,,,,,,,,,,,,
621,PT02M00.00S,2022-02-17T02:59:39.2Z,4,REGULAR,block,,[],1629011,,,1610612751,101,102,2022-02-17T02:59:42Z,5630000,,,0,,M. Robinson BLOCK (3 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT01M58.00S,2022-02-17T02:59:41.2Z,4,REGULAR,rebound,offensive,[],200746,,,1610612751,101,102,2022-02-17T02:59:50Z,5640000,,,0,,L. Aldridge REBOUND (Off:6 Def:3),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,620.0,9.0,3.0,6.0,,,,,,,,,,,,
623,PT01M58.00S,2022-02-17T02:59:47.2Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",200746,94.40999984741211,50.0,1610612751,101,104,2022-02-17T03:00:52Z,5650000,0.0,0.0,1,right,L. Aldridge tip DUNK (14 PTS),[200746],1610612751.0,BKN,tip,,,Aldridge,L. Aldridge,,,,,,0.0,Made,,,,,,,,,,,14.0,,,,,,,
624,PT01M47.00S,2022-02-17T02:59:54.9Z,4,REGULAR,3pt,Jump Shot,[],203095,29.25427069645204,69.85294117647058,1610612752,101,104,2022-02-17T03:01:12Z,5660000,-99.0,222.0,1,left,MISS E. Fournier 24' pullup 3PT,[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,,24.37,Missed,,,,,,,,,,,,,,,,,,
625,PT01M45.00S,2022-02-17T02:59:56.9Z,4,REGULAR,rebound,defensive,[],200746,,,1610612751,101,104,2022-02-17T03:00:02Z,5670000,,,0,,L. Aldridge REBOUND (Off:6 Def:4),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,624.0,10.0,4.0,6.0,,,,,,,,,,,,
626,PT01M29.00S,2022-02-17T03:00:11.8Z,4,REGULAR,3pt,Jump Shot,[],1630560,71.56701708278581,21.323529411764707,1610612751,101,104,2022-02-17T03:03:05Z,5680000,-143.0,215.0,1,right,MISS C. Thomas 25' pullup 3PT,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,
627,PT01M27.00S,2022-02-17T03:00:13.8Z,4,REGULAR,rebound,defensive,[],202692,,,1610612752,101,104,2022-02-17T03:00:17Z,5690000,,,0,,A. Burks REBOUND (Off:0 Def:5),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,626.0,5.0,5.0,0.0,,,,,,,,,,,,
628,PT01M16.00S,2022-02-17T03:00:37.3Z,4,REGULAR,foul,personal,[],201949,,,1610612752,101,104,2022-02-17T03:00:43Z,5700000,,,0,,J. Johnson personal FOUL (6 PF),"[201949, 1629656]",1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,1162.0,,,,,,,,,6.0,0.0,Grimes,1629656.0,,,,,,,,
630,PT01M16.00S,2022-02-17T03:00:37.4Z,4,REGULAR,substitution,out,[],202692,,,1610612752,101,104,2022-02-17T03:01:06Z,5720000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT01M16.00S,2022-02-17T03:00:37.4Z,4,REGULAR,substitution,out,[],201949,,,1610612752,101,104,2022-02-17T03:01:06Z,5730000,,,0,,SUB out: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT01M16.00S,2022-02-17T03:00:37.4Z,4,REGULAR,substitution,in,[],1630193,,,1610612752,101,104,2022-02-17T03:01:06Z,5740000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT01M16.00S,2022-02-17T03:00:37.4Z,4,REGULAR,substitution,in,[],1628971,,,1610612752,101,104,2022-02-17T03:01:06Z,5750000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT01M10.00S,2022-02-17T03:01:41.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,12.040078843626807,47.30392156862745,1610612752,103,104,2022-02-17T03:01:46Z,5760000,13.0,61.0,1,left,I. Quickley 6' driving floating Jump Shot (18 PTS) (J. Randle 3 AST),"[1630193, 203944]",1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,,6.22,Made,,,,,,,,,,,18.0,J. Randle,203944.0,3.0,,,,
636,PT00M56.60S,2022-02-17T03:01:59.9Z,4,REGULAR,2pt,Jump Shot,[],200746,73.9323258869908,39.46078431372549,1610612751,103,106,2022-02-17T03:02:44Z,5780000,-53.0,193.0,1,right,L. Aldridge 19' step back Jump Shot (16 PTS) (C. Thomas 2 AST),"[200746, 1630560]",1610612751.0,BKN,step back,,,Aldridge,L. Aldridge,,,,,,19.96,Made,,,,,,,,,,,16.0,C. Thomas,1630560.0,2.0,,,,
638,PT00M56.60S,2022-02-17T03:02:10.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,103,106,2022-02-17T03:02:10Z,5800000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
