actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
444,PT12M00.00S,2022-04-11T00:43:49.9Z,4,REGULAR,substitution,in,['startperiod'],202692,,,1610612761,73,72,2022-04-11T00:44:14Z,4420000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
445,PT12M00.00S,2022-04-11T00:43:49.9Z,4,REGULAR,substitution,in,['startperiod'],1629717,,,1610612761,73,72,2022-04-11T00:44:14Z,4430000,,,0,,SUB in: A. Brooks,[1629717],1610612761.0,TOR,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
446,PT12M00.00S,2022-04-11T00:43:49.9Z,4,REGULAR,substitution,in,['startperiod'],1630201,,,1610612761,73,72,2022-04-11T00:44:14Z,4440000,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,
447,PT12M00.00S,2022-04-11T00:44:20.6Z,4,REGULAR,period,start,[],0,,,1610612752,73,72,2022-04-11T00:44:20Z,4450000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT11M39.00S,2022-04-11T00:44:45.0Z,4,REGULAR,foul,offensive,[],202692,,,1610612752,73,72,2022-04-11T00:44:51Z,4460000,,,0,,A. Burks charge offensive FOUL (4 PF),"[202692, 201152]",1610612752.0,NYK,charge,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,2005.0,4.0,0.0,Young,201152.0
450,PT11M39.00S,2022-04-11T00:44:45.0Z,4,REGULAR,turnover,offensive foul,[],202692,,,1610612752,73,72,2022-04-11T00:44:45Z,4480000,,,0,,A. Burks offensive foul TURNOVER (3 TO),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,3.0,,,2005.0,,,,
451,PT11M26.00S,2022-04-11T00:45:13.4Z,4,REGULAR,foul,offensive,[],1630173,,,1610612761,73,72,2022-04-11T00:45:23Z,4490000,,,0,,P. Achiuwa offensive FOUL (1 PF),"[1630173, 202692]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,2005.0,1.0,0.0,Burks,202692.0
453,PT11M26.00S,2022-04-11T00:45:13.4Z,4,REGULAR,turnover,offensive foul,[],1630173,,,1610612761,73,72,2022-04-11T00:45:13Z,4510000,,,0,,P. Achiuwa offensive foul TURNOVER (1 TO),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,1.0,,,2005.0,,,,
454,PT11M10.00S,2022-04-11T00:45:33.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],201959,6.915243101182654,30.637254901960787,1610612752,73,72,2022-04-11T00:45:37Z,4520000,97.0,13.0,1,left,MISS T. Gibson 9' Jump Shot,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,9.76,Missed,,,,,,,,,,,,,,,,,,
455,PT11M08.00S,2022-04-11T00:45:35.7Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612761,73,72,2022-04-11T00:45:37Z,4530000,,,0,,P. Achiuwa REBOUND (Off:1 Def:3),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,454.0,4.0,3.0,1.0,,,,,,,,,,,,,,
456,PT10M56.00S,2022-04-11T00:45:47.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630201,84.05059132720105,49.754901960784316,1610612761,73,72,2022-04-11T00:46:38Z,4540000,-1.0,97.0,1,right,MISS M. Flynn 9' floating Shot - blocked,"[1630201, 201959]",1610612761.0,TOR,floating,,,Flynn,M. Flynn,,,,,9.74,Missed,,,,,Gibson,201959.0,,,,,,,,,,,,
457,PT10M56.00S,2022-04-11T00:45:47.9Z,4,REGULAR,block,,[],201959,,,1610612761,73,72,2022-04-11T00:45:50Z,4550000,,,0,,T. Gibson BLOCK (2 BLK),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
458,PT10M52.00S,2022-04-11T00:45:51.9Z,4,REGULAR,rebound,defensive,[],202692,,,1610612752,73,72,2022-04-11T00:47:59Z,4560000,,,0,,A. Burks REBOUND (Off:2 Def:2),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,456.0,4.0,2.0,2.0,,,,,,,,,,,,,,
459,PT10M51.00S,2022-04-11T00:45:53.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630167,6.389618922470433,49.754901960784316,1610612752,75,72,2022-04-11T00:48:13Z,4570000,1.0,8.0,1,left,O. Toppin running DUNK (29 PTS) (A. Burks 5 AST),"[1630167, 202692]",1610612752.0,NYK,running,,,Toppin,O. Toppin,,,,,0.77,Made,,,,,,,29.0,A. Burks,202692.0,5.0,,,,,,,,
461,PT10M35.00S,2022-04-11T00:46:09.3Z,4,REGULAR,3pt,Jump Shot,[],1630201,69.20170827858082,31.127450980392158,1610612761,75,75,2022-04-11T00:46:13Z,4590000,-94.0,237.0,1,right,M. Flynn 25' 3PT  (10 PTS) (C. Boucher 2 AST),"[1630201, 1628449]",1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,25.51,Made,,,,,,,10.0,C. Boucher,1628449.0,2.0,,,,,,,,
463,PT10M16.00S,2022-04-11T00:47:06.6Z,4,REGULAR,jumpball,recovered,[],203095,,,1610612752,75,75,2022-04-11T00:47:06Z,4610000,,,0,,Jump Ball T. Gibson vs. M. Flynn: Tip to E. Fournier,"[203095, 201959, 1630201]",1610612752.0,NYK,heldball,E. Fournier,203095.0,Fournier,E. Fournier,Gibson,201959.0,Flynn,1630201.0,,,,,,,,,,,,,,,,,,,,
466,PT10M12.00S,2022-04-11T00:47:10.4Z,4,REGULAR,3pt,Jump Shot,[],202692,4.02431011826544,95.83333333333334,1610612752,75,75,2022-04-11T00:47:14Z,4640000,-229.0,-15.0,1,left,MISS A. Burks 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,22.97,Missed,,,,,,,,,,,,,,,,,,
467,PT10M09.00S,2022-04-11T00:47:13.4Z,4,REGULAR,rebound,defensive,[],1630201,,,1610612761,75,75,2022-04-11T00:47:14Z,4650000,,,0,,M. Flynn REBOUND (Off:1 Def:3),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,466.0,4.0,3.0,1.0,,,,,,,,,,,,,,
468,PT10M04.00S,2022-04-11T00:47:17.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630201,92.59198423127464,46.32352941176471,1610612761,75,75,2022-04-11T00:50:01Z,4660000,-18.0,17.0,1,right,MISS M. Flynn running Layup - blocked,"[1630201, 203095]",1610612761.0,TOR,running,,,Flynn,M. Flynn,,,,,2.51,Missed,,,,,Fournier,203095.0,,,,,,,,,,,,
469,PT10M04.00S,2022-04-11T00:47:17.9Z,4,REGULAR,block,,[],203095,,,1610612761,75,75,2022-04-11T00:47:20Z,4670000,,,0,,E. Fournier BLOCK (2 BLK),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
470,PT10M02.00S,2022-04-11T00:47:19.9Z,4,REGULAR,rebound,defensive,[],203095,,,1610612752,75,75,2022-04-11T00:47:27Z,4680000,,,0,,E. Fournier REBOUND (Off:0 Def:3),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,468.0,3.0,3.0,0.0,,,,,,,,,,,,,,
471,PT10M00.00S,2022-04-11T00:47:22.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630167,22.421156373193167,88.72549019607843,1610612752,75,75,2022-04-11T00:50:26Z,4690000,-194.0,158.0,1,left,MISS O. Toppin 25' running pullup 3PT,[1630167],1610612752.0,NYK,running pullup,,,Toppin,O. Toppin,,,,,25.01,Missed,,,,,,,,,,,,,,,,,,
472,PT09M58.00S,2022-04-11T00:47:24.6Z,4,REGULAR,rebound,defensive,[],1628449,,,1610612761,75,75,2022-04-11T00:48:16Z,4700000,,,0,,C. Boucher REBOUND (Off:2 Def:5),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,471.0,7.0,5.0,2.0,,,,,,,,,,,,,,
473,PT09M56.00S,2022-04-11T00:47:29.9Z,4,REGULAR,violation,kicked ball,[],1630167,,,1610612761,75,75,2022-04-11T00:48:12Z,4710000,,,0,,O. Toppin kicked ball VIOLATION,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,201638.0,,,,
474,PT09M56.00S,2022-04-11T00:47:35.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,75,75,2022-04-11T00:47:35Z,4720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT09M56.00S,2022-04-11T00:47:35.4Z,4,REGULAR,substitution,out,[],1630167,,,1610612761,75,75,2022-04-11T00:48:01Z,4730000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,
476,PT09M56.00S,2022-04-11T00:47:35.4Z,4,REGULAR,substitution,out,[],203095,,,1610612761,75,75,2022-04-11T00:48:01Z,4740000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
477,PT09M56.00S,2022-04-11T00:47:35.4Z,4,REGULAR,substitution,in,[],1630193,,,1610612761,75,75,2022-04-11T00:48:01Z,4750000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,
478,PT09M56.00S,2022-04-11T00:47:35.4Z,4,REGULAR,substitution,in,[],1630579,,,1610612761,75,75,2022-04-11T00:48:01Z,4760000,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,
479,PT09M35.00S,2022-04-11T00:48:18.6Z,4,REGULAR,3pt,Jump Shot,[],1629717,68.15045992115637,26.225490196078432,1610612761,75,78,2022-04-11T00:48:23Z,4770000,-119.0,247.0,1,right,A. Brooks 27' 3PT  (3 PTS) (P. Achiuwa 1 AST),"[1629717, 1630173]",1610612761.0,TOR,,,,Brooks,A. Brooks,,,,,27.4,Made,,,,,,,3.0,P. Achiuwa,1630173.0,1.0,,,,,,,,
481,PT09M09.00S,2022-04-11T00:48:45.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202692,9.017739816031538,44.6078431372549,1610612752,77,78,2022-04-11T00:48:50Z,4790000,27.0,32.0,1,left,A. Burks driving Layup (10 PTS) (I. Quickley 10 AST),"[202692, 1630193]",1610612752.0,NYK,driving,,,Burks,A. Burks,,,,,4.21,Made,,,,,,,10.0,I. Quickley,1630193.0,10.0,,,,,,,,
483,PT08M59.00S,2022-04-11T00:48:58.5Z,4,REGULAR,foul,personal,['3freethrow'],201959,,,1610612761,77,78,2022-04-11T00:49:15Z,4810000,,,0,,T. Gibson shooting personal FOUL (2 PF) (Boucher 3 FT),"[201959, 1628449]",1610612752.0,NYK,shooting,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,2005.0,2.0,0.0,Boucher,1628449.0
485,PT08M59.00S,2022-04-11T00:49:24.1Z,4,REGULAR,freethrow,1 of 3,[],1628449,,,1610612761,77,78,2022-04-11T00:49:24Z,4830000,,,0,,MISS C. Boucher Free Throw 1 of 3,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,Missed,,,,,,,,,,,,,,,,,,
486,PT08M59.00S,2022-04-11T00:49:24.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,77,78,2022-04-11T00:49:24Z,4840000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,485.0,,,,,,,,,,,,,,,,,
487,PT08M59.00S,2022-04-11T00:49:40.8Z,4,REGULAR,freethrow,2 of 3,[],1628449,,,1610612761,77,79,2022-04-11T00:49:40Z,4850000,,,0,,C. Boucher Free Throw 2 of 3 (18 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,Made,,,,,,,18.0,,,,,,,,,,,
488,PT08M59.00S,2022-04-11T00:49:56.9Z,4,REGULAR,freethrow,3 of 3,[],1628449,,,1610612761,77,80,2022-04-11T00:49:56Z,4860000,,,0,,C. Boucher Free Throw 3 of 3 (19 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,Made,,,,,,,19.0,,,,,,,,,,,
489,PT08M41.00S,2022-04-11T00:50:24.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,77,80,2022-04-11T00:50:24Z,4870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT08M34.00S,2022-04-11T00:50:45.6Z,4,REGULAR,3pt,Jump Shot,[],1627853,27.414586070959263,20.098039215686274,1610612752,80,80,2022-04-11T00:50:49Z,4880000,150.0,205.0,1,left,R. Arcidiacono 25' 3PT  (5 PTS) (I. Quickley 11 AST),"[1627853, 1630193]",1610612752.0,NYK,,,,Arcidiacono,R. Arcidiacono,,,,,25.39,Made,,,,,,,5.0,I. Quickley,1630193.0,11.0,,,,,,,,
492,PT08M16.00S,2022-04-11T00:51:03.6Z,4,REGULAR,3pt,Jump Shot,[],1630173,68.15045992115637,69.85294117647058,1610612761,80,80,2022-04-11T00:52:59Z,4900000,99.0,247.0,1,right,MISS P. Achiuwa 26' pullup 3PT,[1630173],1610612761.0,TOR,pullup,,,Achiuwa,P. Achiuwa,,,,,26.61,Missed,,,,,,,,,,,,,,,,,,
493,PT08M13.00S,2022-04-11T00:51:06.6Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612752,80,80,2022-04-11T00:51:07Z,4910000,,,0,,I. Quickley REBOUND (Off:1 Def:7),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,492.0,8.0,7.0,1.0,,,,,,,,,,,,,,
494,PT08M04.00S,2022-04-11T00:51:20.2Z,4,REGULAR,foul,personal,[],1630201,,,1610612752,80,80,2022-04-11T00:51:27Z,4920000,,,0,,M. Flynn personal FOUL (1 PF),"[1630201, 1630579]",1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Sims,1630579.0
496,PT07M58.00S,2022-04-11T00:51:42.8Z,4,REGULAR,3pt,Jump Shot,[],1630193,32.14520367936925,60.78431372549019,1610612752,83,80,2022-04-11T00:53:39Z,4940000,-54.0,250.0,1,left,I. Quickley 25' 3PT pullup (29 PTS),[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,25.55,Made,,,,,,,29.0,,,,,,,,,,,
497,PT07M46.00S,2022-04-11T00:51:55.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630201,92.72339027595268,49.754901960784316,1610612761,83,80,2022-04-11T00:52:02Z,4950000,-1.0,16.0,1,right,MISS M. Flynn driving Layup,[1630201],1610612761.0,TOR,driving,,,Flynn,M. Flynn,,,,,1.59,Missed,,,,,,,,,,,,,,,,,,
498,PT07M46.00S,2022-04-11T00:51:55.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,83,80,2022-04-11T00:52:02Z,4960000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,497.0,,,,,,,,,,,,,,,,,
499,PT07M46.00S,2022-04-11T00:52:01.6Z,4,REGULAR,foul,personal,[],1630173,,,1610612752,83,80,2022-04-11T00:52:07Z,4970000,,,0,,P. Achiuwa loose ball personal FOUL (2 PF),"[1630173, 1630579]",1610612761.0,TOR,loose ball,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,101284.0,2.0,0.0,Sims,1630579.0
501,PT07M46.00S,2022-04-11T00:52:01.7Z,4,REGULAR,substitution,out,[],201152,,,1610612752,83,80,2022-04-11T00:52:20Z,4990000,,,0,,SUB out: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
502,PT07M46.00S,2022-04-11T00:52:01.7Z,4,REGULAR,substitution,in,[],1629139,,,1610612752,83,80,2022-04-11T00:52:20Z,5000000,,,0,,SUB in: Y. Watanabe,[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,
503,PT07M46.00S,2022-04-11T00:52:01.7Z,4,REGULAR,substitution,out,[],1629717,,,1610612752,83,80,2022-04-11T00:52:41Z,5010000,,,0,,SUB out: A. Brooks,[1629717],1610612761.0,TOR,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,
504,PT07M46.00S,2022-04-11T00:52:01.7Z,4,REGULAR,substitution,in,[],1629004,,,1610612752,83,80,2022-04-11T00:52:41Z,5020000,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,
505,PT07M36.00S,2022-04-11T00:52:48.7Z,4,REGULAR,3pt,Jump Shot,[],1630193,28.86005256241787,23.52941176470588,1610612752,83,80,2022-04-11T00:54:27Z,5030000,132.0,219.0,1,left,MISS I. Quickley 25' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,25.57,Missed,,,,,,,,,,,,,,,,,,
506,PT07M32.00S,2022-04-11T00:52:52.7Z,4,REGULAR,rebound,defensive,[],1629139,,,1610612761,83,80,2022-04-11T00:53:10Z,5040000,,,0,,Y. Watanabe REBOUND (Off:0 Def:2),[1629139],1610612761.0,TOR,,,,Watanabe,Y. Watanabe,,,,,,,505.0,2.0,2.0,0.0,,,,,,,,,,,,,,
507,PT07M20.00S,2022-04-11T00:53:08.6Z,4,REGULAR,foul,offensive,[],1629004,,,1610612761,83,80,2022-04-11T00:53:14Z,5050000,,,0,,S. Mykhailiuk charge offensive FOUL (1 PF),"[1629004, 1627853]",1610612761.0,TOR,charge,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,2005.0,1.0,0.0,Arcidiacono,1627853.0
509,PT07M20.00S,2022-04-11T00:53:08.6Z,4,REGULAR,turnover,offensive foul,[],1629004,,,1610612761,83,80,2022-04-11T00:53:08Z,5070000,,,0,,S. Mykhailiuk offensive foul TURNOVER (1 TO),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,1.0,,,2005.0,,,,
510,PT07M01.00S,2022-04-11T00:53:38.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630579,6.1268068331143235,49.01960784313725,1610612752,85,80,2022-04-11T00:53:50Z,5080000,5.0,5.0,1,left,J. Sims alley-oop DUNK (4 PTS) (I. Quickley 12 AST),"[1630579, 1630193]",1610612752.0,NYK,alley-oop,,,Sims,J. Sims,,,,,0.71,Made,,,,,,,4.0,I. Quickley,1630193.0,12.0,,,,,,,,
512,PT07M00.00S,2022-04-11T00:53:46.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,85,80,2022-04-11T00:53:46Z,5100000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT06M42.00S,2022-04-11T00:56:53.6Z,4,REGULAR,3pt,Jump Shot,[],1628449,83.13074901445466,4.6568627450980395,1610612761,85,80,2022-04-11T00:56:57Z,5110000,-227.0,106.0,1,right,MISS C. Boucher 25' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,25.03,Missed,,,,,,,,,,,,,,,,,,
514,PT06M39.00S,2022-04-11T00:56:56.6Z,4,REGULAR,rebound,defensive,[],202692,,,1610612752,85,80,2022-04-11T00:56:57Z,5120000,,,0,,A. Burks REBOUND (Off:2 Def:3),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,513.0,5.0,3.0,2.0,,,,,,,,,,,,,,
515,PT06M15.00S,2022-04-11T00:57:20.3Z,4,REGULAR,2pt,Jump Shot,[],1630579,3.892904073587385,27.941176470588236,1610612752,85,80,2022-04-11T00:58:03Z,5130000,110.0,-16.0,1,left,MISS J. Sims 11' floating Shot,[1630579],1610612752.0,NYK,floating,,,Sims,J. Sims,,,,,11.14,Missed,,,,,,,,,,,,,,,,,,
516,PT06M14.00S,2022-04-11T00:57:22.0Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612761,85,80,2022-04-11T00:57:22Z,5140000,,,0,,P. Achiuwa REBOUND (Off:1 Def:4),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,515.0,5.0,4.0,1.0,,,,,,,,,,,,,,
517,PT06M14.00S,2022-04-11T00:57:28.2Z,4,REGULAR,foul,personal,[],1627853,,,1610612761,85,80,2022-04-11T00:57:43Z,5150000,,,0,,R. Arcidiacono take personal FOUL (1 PF),"[1627853, 1630173]",1610612752.0,NYK,take,,,Arcidiacono,R. Arcidiacono,,,,,,,,,,,,,,,,,,,,2005.0,1.0,0.0,Achiuwa,1630173.0
519,PT06M14.00S,2022-04-11T00:57:28.3Z,4,REGULAR,substitution,out,[],201959,,,1610612761,85,80,2022-04-11T00:57:42Z,5170000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
520,PT06M14.00S,2022-04-11T00:57:28.3Z,4,REGULAR,substitution,in,[],1630167,,,1610612761,85,80,2022-04-11T00:57:42Z,5180000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,
521,PT06M04.00S,2022-04-11T00:57:56.3Z,4,REGULAR,3pt,Jump Shot,[],1630201,67.7562417871222,38.72549019607843,1610612761,85,80,2022-04-11T00:58:01Z,5190000,-56.0,251.0,1,right,MISS M. Flynn 25' 3PT,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,25.69,Missed,,,,,,,,,,,,,,,,,,
522,PT06M01.00S,2022-04-11T00:57:59.3Z,4,REGULAR,rebound,defensive,[],1630579,,,1610612752,85,80,2022-04-11T00:58:01Z,5200000,,,0,,J. Sims REBOUND (Off:3 Def:9),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,521.0,12.0,9.0,3.0,,,,,,,,,,,,,,
523,PT05M51.00S,2022-04-11T00:58:13.0Z,4,REGULAR,foul,personal,['2freethrow'],1629004,,,1610612752,85,80,2022-04-11T00:58:26Z,5210000,,,0,,S. Mykhailiuk shooting personal FOUL (2 PF) (Quickley 2 FT),"[1629004, 1630193]",1610612761.0,TOR,shooting,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,2005.0,2.0,0.0,Quickley,1630193.0
525,PT05M51.00S,2022-04-11T00:58:43.2Z,4,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,86,80,2022-04-11T00:58:43Z,5230000,,,0,,I. Quickley Free Throw 1 of 2 (30 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,,,,,,,30.0,,,,,,,,,,,
526,PT05M51.00S,2022-04-11T00:59:02.6Z,4,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,87,80,2022-04-11T00:59:02Z,5240000,,,0,,I. Quickley Free Throw 2 of 2 (31 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,,,,,,,31.0,,,,,,,,,,,
527,PT05M34.00S,2022-04-11T00:59:18.8Z,4,REGULAR,3pt,Jump Shot,[],1629004,71.69842312746385,80.3921568627451,1610612761,87,80,2022-04-11T00:59:55Z,5250000,152.0,214.0,1,right,MISS S. Mykhailiuk 26' step back 3PT,[1629004],1610612761.0,TOR,step back,,,Mykhailiuk,S. Mykhailiuk,,,,,26.21,Missed,,,,,,,,,,,,,,,,,,
528,PT05M34.00S,2022-04-11T00:59:18.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,87,80,2022-04-11T00:59:26Z,5260000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,527.0,,,,,,,,,,,,,,,,,
529,PT05M34.00S,2022-04-11T00:59:26.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,87,80,2022-04-11T00:59:26Z,5270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT05M18.00S,2022-04-11T00:59:44.2Z,4,REGULAR,turnover,bad pass,[],202692,,,1610612752,87,80,2022-04-11T00:59:47Z,5280000,,,0,,A. Burks bad pass TURNOVER (4 TO),"[202692, 1629004]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,4.0,Mykhailiuk,1629004.0,,,,,
531,PT05M18.00S,2022-04-11T00:59:44.2Z,4,REGULAR,steal,,[],1629004,,,1610612761,87,80,2022-04-11T00:59:46Z,5290000,,,0,,S. Mykhailiuk STEAL (1 STL),[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,
532,PT05M13.00S,2022-04-11T00:59:49.3Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630173,82.34231274638634,43.13725490196079,1610612761,87,80,2022-04-11T01:00:45Z,5300000,-34.0,113.0,1,right,MISS P. Achiuwa 11' driving floating Shot,[1630173],1610612761.0,TOR,driving floating,,,Achiuwa,P. Achiuwa,,,,,11.86,Missed,,,,,,,,,,,,,,,,,,
533,PT05M11.00S,2022-04-11T00:59:51.3Z,4,REGULAR,rebound,offensive,[],1630173,,,1610612761,87,80,2022-04-11T00:59:56Z,5310000,,,0,,P. Achiuwa REBOUND (Off:2 Def:4),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,532.0,6.0,4.0,2.0,,,,,,,,,,,,,,
534,PT05M10.00S,2022-04-11T00:59:52.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630173,93.38042049934296,48.529411764705884,1610612761,87,82,2022-04-11T01:00:00Z,5320000,-7.0,10.0,1,right,P. Achiuwa putback Layup (9 PTS),[1630173],1610612761.0,TOR,putback,,,Achiuwa,P. Achiuwa,,,,,1.22,Made,,,,,,,9.0,,,,,,,,,,,
535,PT04M49.00S,2022-04-11T01:00:13.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630167,6.389618922470433,49.754901960784316,1610612752,89,82,2022-04-11T01:00:20Z,5330000,1.0,8.0,1,left,O. Toppin alley-oop DUNK (31 PTS) (A. Burks 6 AST),"[1630167, 202692]",1610612752.0,NYK,alley-oop,,,Toppin,O. Toppin,,,,,0.77,Made,,,,,,,31.0,A. Burks,202692.0,6.0,,,,,,,,
