actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
450,PT02M44.00S,2022-02-01T02:13:23.3Z,3,REGULAR,3pt,Jump Shot,[],202692,29.6484888304862,27.205882352941174,1610612752,75,59,2022-02-01T02:13:27Z,4240000,114.0,226.0,1,left,A. Burks 25' 3PT  (15 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,25.33,Made,15.0,,,,,,,,,,,,,,,,,
451,PT02M29.00S,2022-02-01T02:13:38.5Z,3,REGULAR,turnover,lost ball,[],1629002,,,1610612758,75,59,2022-02-01T02:13:43Z,4250000,,,0,,C. Metu lost ball TURNOVER (2 TO),"[1629002, 203944]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,2.0,Randle,203944.0,,,,,
452,PT02M29.00S,2022-02-01T02:13:38.5Z,3,REGULAR,steal,,[],203944,,,1610612752,75,59,2022-02-01T02:13:41Z,4260000,,,0,,J. Randle STEAL (1 STL),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
453,PT02M23.00S,2022-02-01T02:13:47.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629663,,,1610612752,75,59,2022-02-01T02:13:54Z,4270000,,,0,,L. King shooting personal FOUL (1 PF) (Barrett 2 FT),"[1629663, 1629628]",1610612758.0,SAC,shooting,,,King,L. King,,,,,,,,,,,,,,,,,,,,202027.0,1.0,0.0,Barrett,1629628.0
455,PT02M23.00S,2022-02-01T02:13:56.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,75,59,2022-02-01T02:36:54Z,4290000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT02M23.00S,2022-02-01T02:13:56.7Z,3,REGULAR,substitution,out,[],203095,,,1610612752,75,59,2022-02-01T02:16:34Z,4300000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M23.00S,2022-02-01T02:13:56.7Z,3,REGULAR,substitution,in,[],1629656,,,1610612752,75,59,2022-02-01T02:16:34Z,4310000,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M23.00S,2022-02-01T02:16:54.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629628,,,1610612752,76,59,2022-02-01T02:16:54Z,4320000,,,0,,R. Barrett Free Throw 1 of 2 (8 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
459,PT02M23.00S,2022-02-01T02:17:05.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629628,,,1610612752,77,59,2022-02-01T02:17:05Z,4330000,,,0,,R. Barrett Free Throw 2 of 2 (9 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
460,PT02M02.00S,2022-02-01T02:17:28.3Z,3,REGULAR,3pt,Jump Shot,[],1629663,89.96386333771353,3.9215686274509802,1610612758,77,59,2022-02-01T02:17:34Z,4340000,-230.0,42.0,1,right,MISS L. King 3PT,[1629663],1610612758.0,SAC,,,,King,L. King,,,,,23.42,Missed,,,,,,,,,,,,,,,,,,
461,PT02M00.00S,2022-02-01T02:17:30.3Z,3,REGULAR,rebound,defensive,[],203457,,,1610612752,77,59,2022-02-01T02:17:34Z,4350000,,,0,,N. Noel REBOUND (Off:0 Def:2),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,460.0,2.0,2.0,0.0,,,,,,,,
462,PT01M55.00S,2022-02-01T02:17:34.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,6.258212877792378,48.28431372549019,1610612752,79,59,2022-02-01T02:17:44Z,4360000,9.0,6.0,1,left,R. Barrett cutting Layup (11 PTS) (Q. Grimes 1 AST),"[1629628, 1629656]",1610612752.0,NYK,cutting,,,Barrett,R. Barrett,,,,,1.07,Made,11.0,Q. Grimes,1629656.0,1.0,,,,,,,,,,,,,,
464,PT01M44.00S,2022-02-01T02:17:46.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627745,94.1688567674113,52.94117647058824,1610612758,79,61,2022-02-01T02:17:50Z,4380000,15.0,2.0,1,right,D. Jones alley-oop DUNK (7 PTS) (D. Mitchell 4 AST),"[1627745, 1630558]",1610612758.0,SAC,alley-oop,,,Jones,D. Jones,,,,,1.49,Made,7.0,D. Mitchell,1630558.0,4.0,,,,,,,,,,,,,,
466,PT01M24.00S,2022-02-01T02:18:09.8Z,3,REGULAR,2pt,Jump Shot,[],202692,2.0532194480946124,15.931372549019606,1610612752,81,61,2022-02-01T02:19:04Z,4400000,170.0,-33.0,1,left,A. Burks 17' driving floating Jump Shot (17 PTS) (J. Randle 4 AST),"[202692, 203944]",1610612752.0,NYK,driving floating,,,Burks,A. Burks,,,,,17.35,Made,17.0,J. Randle,203944.0,4.0,,,,,,,,,,,,,,
468,PT01M24.00S,2022-02-01T02:18:13.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629663,,,1610612752,81,61,2022-02-01T02:18:19Z,4420000,,,0,,L. King shooting personal FOUL (2 PF) (Burks 1 FT),"[1629663, 202692]",1610612758.0,SAC,shooting,,,King,L. King,,,,,,,,,,,,,,,,,,,,1146.0,2.0,0.0,Burks,202692.0
470,PT01M24.00S,2022-02-01T02:18:35.1Z,3,REGULAR,freethrow,1 of 1,[],202692,,,1610612752,82,61,2022-02-01T02:18:35Z,4440000,,,0,,A. Burks Free Throw 1 of 1 (18 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
472,PT01M12.00S,2022-02-01T02:18:48.3Z,3,REGULAR,3pt,Jump Shot,[],1629002,70.51576872536137,22.794117647058822,1610612758,82,61,2022-02-01T02:18:53Z,4450000,-136.0,225.0,1,right,MISS C. Metu 26' 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,26.27,Missed,,,,,,,,,,,,,,,,,,
473,PT01M10.00S,2022-02-01T02:18:50.3Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,82,61,2022-02-01T02:18:53Z,4460000,,,0,,R. Barrett REBOUND (Off:0 Def:4),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,472.0,4.0,4.0,0.0,,,,,,,,
474,PT01M02.00S,2022-02-01T02:19:01.4Z,3,REGULAR,foul,offensive,['inpenalty'],1629628,,,1610612752,82,61,2022-02-01T02:20:47Z,4470000,,,0,,R. Barrett offensive FOUL (2 PF),"[1629628, 1630558]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,204058.0,2.0,0.0,Mitchell,1630558.0
476,PT01M02.00S,2022-02-01T02:19:01.4Z,3,REGULAR,turnover,offensive foul,[],1629628,,,1610612752,82,61,2022-02-01T02:19:01Z,4490000,,,0,,R. Barrett offensive foul TURNOVER (4 TO),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,4.0,,,204058.0,,,,
477,PT00M51.50S,2022-02-01T02:19:30.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629002,72.09264126149803,20.588235294117645,1610612758,82,64,2022-02-01T02:19:35Z,4500000,-147.0,210.0,1,right,C. Metu 25' 3PT  (3 PTS) (L. King 1 AST),"[1629002, 1629663]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,25.62,Made,3.0,L. King,1629663.0,1.0,,,,,,,,,,,,,,
479,PT00M38.70S,2022-02-01T02:19:55.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627741,,,1610612752,82,64,2022-02-01T02:20:02Z,4520000,,,0,,B. Hield personal FOUL (2 PF) (Grimes 2 FT),"[1627741, 1629656]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,1146.0,2.0,0.0,Grimes,1629656.0
481,PT00M38.70S,2022-02-01T02:20:09.6Z,3,REGULAR,freethrow,1 of 2,[],1629656,,,1610612752,83,64,2022-02-01T02:20:09Z,4540000,,,0,,Q. Grimes Free Throw 1 of 2 (4 PTS),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
482,PT00M38.70S,2022-02-01T02:20:23.0Z,3,REGULAR,freethrow,2 of 2,[],1629656,,,1610612752,84,64,2022-02-01T02:20:23Z,4550000,,,0,,Q. Grimes Free Throw 2 of 2 (5 PTS),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
483,PT00M32.20S,2022-02-01T02:20:31.3Z,3,REGULAR,2pt,Jump Shot,[],1630558,75.77201051248358,32.1078431372549,1610612758,84,66,2022-02-01T02:20:35Z,4560000,-89.0,175.0,1,right,D. Mitchell 19' pullup Jump Shot (13 PTS),[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,19.67,Made,13.0,,,,,,,,,,,,,,,,,
484,PT00M14.30S,2022-02-01T02:20:57.8Z,3,REGULAR,3pt,Jump Shot,[],1629628,7.046649145860711,2.696078431372549,1610612752,84,66,2022-02-01T02:21:05Z,4570000,237.0,14.0,1,left,MISS R. Barrett 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,23.69,Missed,,,,,,,,,,,,,,,,,,
485,PT00M12.40S,2022-02-01T02:20:59.7Z,3,REGULAR,rebound,defensive,[],1629002,,,1610612758,84,66,2022-02-01T02:21:05Z,4580000,,,0,,C. Metu REBOUND (Off:0 Def:2),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,484.0,2.0,2.0,0.0,,,,,,,,
486,PT00M01.70S,2022-02-01T02:21:10.4Z,3,REGULAR,3pt,Jump Shot,[],1627741,86.41590013140605,4.166666666666666,1610612758,84,66,2022-02-01T02:22:02Z,4590000,-229.0,75.0,1,right,MISS B. Hield 24' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,24.12,Missed,,,,,,,,,,,,,,,,,,
487,PT00M00.10S,2022-02-01T02:21:12.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,84,66,2022-02-01T02:22:02Z,4600000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,486.0,,,,,,,,,,,
488,PT00M00.10S,2022-02-01T02:21:15.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,84,66,2022-02-01T02:21:15Z,4610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M00.00S,2022-02-01T02:21:34.8Z,3,REGULAR,period,end,[],0,,,1610612758,84,66,2022-02-01T02:21:34Z,4620000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2022-02-01T02:23:33.3Z,4,REGULAR,substitution,out,['startperiod'],1629628,,,1610612758,84,66,2022-02-01T02:24:14Z,4630000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2022-02-01T02:23:33.3Z,4,REGULAR,substitution,out,['startperiod'],203944,,,1610612758,84,66,2022-02-01T02:24:14Z,4640000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2022-02-01T02:23:33.3Z,4,REGULAR,substitution,out,['startperiod'],1627745,,,1610612758,84,66,2022-02-01T02:24:14Z,4650000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2022-02-01T02:23:33.3Z,4,REGULAR,substitution,out,['startperiod'],1629002,,,1610612758,84,66,2022-02-01T02:24:14Z,4660000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-02-01T02:23:33.3Z,4,REGULAR,substitution,out,['startperiod'],1629663,,,1610612758,84,66,2022-02-01T02:24:14Z,4670000,,,0,,SUB out: L. King,[1629663],1610612758.0,SAC,,,,King,L. King,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2022-02-01T02:23:33.3Z,4,REGULAR,substitution,in,['startperiod'],1630167,,,1610612758,84,66,2022-02-01T02:24:14Z,4680000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2022-02-01T02:23:33.3Z,4,REGULAR,substitution,in,['startperiod'],1630193,,,1610612758,84,66,2022-02-01T02:24:14Z,4690000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2022-02-01T02:23:33.3Z,4,REGULAR,substitution,in,['startperiod'],203084,,,1610612758,84,66,2022-02-01T02:24:14Z,4700000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2022-02-01T02:23:33.3Z,4,REGULAR,substitution,in,['startperiod'],1630169,,,1610612758,84,66,2022-02-01T02:24:14Z,4710000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2022-02-01T02:23:33.3Z,4,REGULAR,substitution,in,['startperiod'],1626158,,,1610612758,84,66,2022-02-01T02:24:14Z,4720000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2022-02-01T02:24:16.2Z,4,REGULAR,period,start,[],0,,,1610612758,84,66,2022-02-01T02:24:16Z,4730000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT11M39.00S,2022-02-01T02:24:36.8Z,4,REGULAR,3pt,Jump Shot,[],1630169,74.45795006570303,14.950980392156863,1610612758,84,66,2022-02-01T02:24:42Z,4740000,-175.0,188.0,1,right,MISS T. Haliburton 25' 3PT,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,25.67,Missed,,,,,,,,,,,,,,,,,,
502,PT11M37.00S,2022-02-01T02:24:38.8Z,4,REGULAR,rebound,defensive,[],203457,,,1610612752,84,66,2022-02-01T02:24:42Z,4750000,,,0,,N. Noel REBOUND (Off:0 Def:3),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,501.0,3.0,3.0,0.0,,,,,,,,
503,PT11M18.00S,2022-02-01T02:24:57.8Z,4,REGULAR,3pt,Jump Shot,[],1629656,30.305519053876477,78.92156862745098,1610612752,84,66,2022-02-01T02:25:04Z,4760000,-145.0,232.0,1,left,MISS Q. Grimes 27' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,27.37,Missed,,,,,,,,,,,,,,,,,,
504,PT11M16.00S,2022-02-01T02:24:59.8Z,4,REGULAR,rebound,offensive,[],202692,,,1610612752,84,66,2022-02-01T02:25:04Z,4770000,,,0,,A. Burks REBOUND (Off:1 Def:4),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,503.0,5.0,4.0,1.0,,,,,,,,
505,PT11M11.00S,2022-02-01T02:25:04.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629656,5.995400788436268,50.98039215686274,1610612752,86,66,2022-02-01T02:25:08Z,4780000,-5.0,4.0,1,left,Q. Grimes cutting Layup (7 PTS) (A. Burks 4 AST),"[1629656, 202692]",1610612752.0,NYK,cutting,,,Grimes,Q. Grimes,,,,,0.63,Made,7.0,A. Burks,202692.0,4.0,,,,,,,,,,,,,,
507,PT10M56.00S,2022-02-01T02:25:19.6Z,4,REGULAR,3pt,Jump Shot,[],1627741,90.75229960578186,4.166666666666666,1610612758,86,66,2022-02-01T02:25:26Z,4800000,-229.0,34.0,1,right,MISS B. Hield 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,23.18,Missed,,,,,,,,,,,,,,,,,,
508,PT10M54.00S,2022-02-01T02:25:21.6Z,4,REGULAR,rebound,defensive,[],1629656,,,1610612752,86,66,2022-02-01T02:25:26Z,4810000,,,0,,Q. Grimes REBOUND (Off:0 Def:3),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,507.0,3.0,3.0,0.0,,,,,,,,
509,PT10M48.00S,2022-02-01T02:25:28.9Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],1629656,21.632720105124836,45.09803921568628,1610612752,86,66,2022-02-01T02:25:46Z,4820000,25.0,151.0,1,left,MISS Q. Grimes 15' pullup Shot,[1629656],1610612752.0,NYK,pullup,,,Grimes,Q. Grimes,,,,,15.28,Missed,,,,,,,,,,,,,,,,,,
510,PT10M46.00S,2022-02-01T02:25:30.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,86,66,2022-02-01T02:25:37Z,4830000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,509.0,,,,,,,,,,,
511,PT10M46.00S,2022-02-01T02:25:34.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,86,66,2022-02-01T02:25:34Z,4840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT10M46.00S,2022-02-01T02:25:48.7Z,4,REGULAR,stoppage,blood rule,[],0,,,1610612758,86,66,2022-02-01T02:25:48Z,4850000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT10M40.00S,2022-02-01T02:26:44.8Z,4,REGULAR,foul,personal,[],202692,,,1610612758,86,66,2022-02-01T02:26:53Z,4860000,,,0,,A. Burks personal FOUL (3 PF),"[202692, 1630558]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,202027.0,3.0,0.0,Mitchell,1630558.0
515,PT10M30.00S,2022-02-01T02:27:13.5Z,4,REGULAR,3pt,Jump Shot,[],203084,92.46057818659659,95.83333333333334,1610612758,86,69,2022-02-01T02:27:17Z,4880000,229.0,18.0,1,right,H. Barnes 3PT  (7 PTS) (D. Mitchell 5 AST),"[203084, 1630558]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,22.99,Made,7.0,D. Mitchell,1630558.0,5.0,,,,,,,,,,,,,,
517,PT10M16.00S,2022-02-01T02:27:26.9Z,4,REGULAR,2pt,Jump Shot,[],1630193,23.73521681997372,32.1078431372549,1610612752,86,69,2022-02-01T02:27:33Z,4900000,89.0,171.0,1,left,MISS I. Quickley 19' pullup Shot,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,19.27,Missed,,,,,,,,,,,,,,,,,,
518,PT10M14.00S,2022-02-01T02:27:28.9Z,4,REGULAR,rebound,defensive,[],1626158,,,1610612758,86,69,2022-02-01T02:27:33Z,4910000,,,0,,R. Holmes REBOUND (Off:0 Def:6),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,517.0,6.0,6.0,0.0,,,,,,,,
519,PT09M51.00S,2022-02-01T02:27:52.0Z,4,REGULAR,turnover,bad pass,[],1630169,,,1610612758,86,69,2022-02-01T02:27:55Z,4920000,,,0,,T. Haliburton bad pass TURNOVER (2 TO),"[1630169, 1629656]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,2.0,Grimes,1629656.0,,,,,
520,PT09M51.00S,2022-02-01T02:27:52.0Z,4,REGULAR,steal,,[],1629656,,,1610612752,86,69,2022-02-01T02:29:37Z,4930000,,,0,,Q. Grimes STEAL (2 STL),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,
521,PT09M36.00S,2022-02-01T02:28:10.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630193,6.915243101182654,48.28431372549019,1610612752,88,69,2022-02-01T02:28:13Z,4940000,9.0,13.0,1,left,I. Quickley driving Layup (4 PTS),[1630193],1610612752.0,NYK,driving,,,Quickley,I. Quickley,,,,,1.52,Made,4.0,,,,,,,,,,,,,,,,,
522,PT09M36.00S,2022-02-01T02:28:13.9Z,4,REGULAR,foul,personal,['1freethrow'],1626158,,,1610612752,88,69,2022-02-01T02:28:18Z,4950000,,,0,,R. Holmes shooting personal FOUL (5 PF) (Quickley 1 FT),"[1626158, 1630193]",1610612758.0,SAC,shooting,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,202027.0,5.0,1.0,Quickley,1630193.0
524,PT09M36.00S,2022-02-01T02:28:41.0Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1630193,,,1610612752,89,69,2022-02-01T02:28:41Z,4970000,,,0,,I. Quickley Free Throw 1 of 1 (5 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
525,PT09M20.00S,2022-02-01T02:28:59.5Z,4,REGULAR,3pt,Jump Shot,[],1630558,89.56964520367937,97.54901960784314,1610612758,89,72,2022-02-01T02:29:05Z,4980000,238.0,46.0,1,right,D. Mitchell 24' 3PT step back (16 PTS) (T. Haliburton 7 AST),"[1630558, 1630169]",1610612758.0,SAC,step back,,,Mitchell,D. Mitchell,,,,,24.2,Made,16.0,T. Haliburton,1630169.0,7.0,,,,,,,,,,,,,,
527,PT09M05.00S,2022-02-01T02:29:18.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,89,72,2022-02-01T02:29:18Z,5000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT09M01.00S,2022-02-01T02:29:45.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,89,72,2022-02-01T02:29:45Z,5010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT08M58.00S,2022-02-01T02:30:01.3Z,4,REGULAR,3pt,Jump Shot,[],202692,4.155716162943495,95.83333333333334,1610612752,92,72,2022-02-01T02:30:06Z,5020000,-229.0,-13.0,1,left,A. Burks 3PT  (21 PTS) (O. Toppin 2 AST),"[202692, 1630167]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,22.96,Made,21.0,O. Toppin,1630167.0,2.0,,,,,,,,,,,,,,
531,PT08M48.00S,2022-02-01T02:30:14.2Z,4,REGULAR,foul,personal,[],1630193,,,1610612758,92,72,2022-02-01T02:30:19Z,5040000,,,0,,I. Quickley personal FOUL (1 PF),"[1630193, 1630558]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Mitchell,1630558.0
533,PT08M42.00S,2022-02-01T02:30:36.1Z,4,REGULAR,turnover,bad pass,[],1627741,,,1610612758,92,72,2022-02-01T02:30:39Z,5060000,,,0,,B. Hield bad pass TURNOVER (2 TO),"[1627741, 202692]",1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,2.0,Burks,202692.0,,,,,
534,PT08M42.00S,2022-02-01T02:30:36.1Z,4,REGULAR,steal,,[],202692,,,1610612752,92,72,2022-02-01T02:30:37Z,5070000,,,0,,A. Burks STEAL (1 STL),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M32.00S,2022-02-01T02:30:46.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203457,21.632720105124836,55.88235294117647,1610612752,94,72,2022-02-01T02:30:50Z,5080000,-29.0,151.0,1,left,N. Noel 15' Jump Shot (2 PTS) (I. Quickley 2 AST),"[203457, 1630193]",1610612752.0,NYK,,,,Noel,N. Noel,,,,,15.36,Made,2.0,I. Quickley,1630193.0,2.0,,,,,,,,,,,,,,
537,PT08M17.00S,2022-02-01T02:31:03.5Z,4,REGULAR,foul,personal,['2freethrow'],203457,,,1610612758,94,72,2022-02-01T02:31:15Z,5100000,,,0,,N. Noel shooting personal FOUL (1 PF) (Holmes 2 FT),"[203457, 1626158]",1610612752.0,NYK,shooting,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Holmes,1626158.0
541,PT08M17.00S,2022-02-01T02:31:20.8Z,4,REGULAR,substitution,out,[],1627741,,,1610612758,94,72,2022-02-01T02:31:52Z,5115000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
542,PT08M17.00S,2022-02-01T02:31:20.8Z,4,REGULAR,substitution,in,[],203090,,,1610612758,94,72,2022-02-01T02:31:52Z,5117500,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M17.00S,2022-02-01T02:31:38.1Z,4,REGULAR,freethrow,1 of 2,[],1626158,,,1610612758,94,72,2022-02-01T02:31:38Z,5120000,,,0,,MISS R. Holmes Free Throw 1 of 2,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,Missed,,,,,,,,,,,,,,,,,,
540,PT08M17.00S,2022-02-01T02:31:38.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,94,72,2022-02-01T02:31:38Z,5130000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,539.0,,,,,,,,,,,
543,PT08M17.00S,2022-02-01T02:31:58.5Z,4,REGULAR,freethrow,2 of 2,[],1626158,,,1610612758,94,73,2022-02-01T02:31:58Z,5140000,,,0,,R. Holmes Free Throw 2 of 2 (8 PTS),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
544,PT08M02.00S,2022-02-01T02:32:16.3Z,4,REGULAR,3pt,Jump Shot,[],1630167,5.995400788436268,95.09803921568627,1610612752,94,73,2022-02-01T02:32:21Z,5150000,-225.0,4.0,1,left,MISS O. Toppin 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,22.55,Missed,,,,,,,,,,,,,,,,,,
545,PT08M00.00S,2022-02-01T02:32:18.3Z,4,REGULAR,rebound,defensive,[],203090,,,1610612758,94,73,2022-02-01T02:32:21Z,5160000,,,0,,M. Harkless REBOUND (Off:1 Def:2),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,544.0,3.0,2.0,1.0,,,,,,,,
