actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,jumpBallRecoverdPersonId,playerName,playerNameI,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
363,PT11M33.00S,2022-02-03T02:01:14.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629630,9.543363994743759,97.05882352941177,1610612763,52,64,2022-02-03T02:23:12Z,3410000,-235.0,37.0,1,left,MISS J. Morant 3PT,[1629630],1610612763.0,MEM,,,,,,,,Morant,J. Morant,23.82,Missed,,,,,,,,,,,,,,,,,,,
364,PT11M32.00S,2022-02-03T02:01:15.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,52,64,2022-02-03T02:01:19Z,3420000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,363.0,,,,,,,,,,,,,,,,
365,PT11M32.00S,2022-02-03T02:01:19.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,52,64,2022-02-03T02:01:19Z,3430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT11M19.00S,2022-02-03T02:01:36.0Z,3,REGULAR,3pt,Jump Shot,[],203095,68.67608409986859,35.78431372549019,1610612752,52,64,2022-02-03T02:01:43Z,3440000,-71.0,242.0,1,right,MISS E. Fournier 25' step back 3PT,[203095],1610612752.0,NYK,step back,,,,,,,Fournier,E. Fournier,25.21,Missed,,,,,,,,,,,,,,,,,,,
367,PT11M17.00S,2022-02-03T02:01:38.0Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,52,64,2022-02-03T02:01:43Z,3450000,,,0,,D. Bane REBOUND (Off:1 Def:5),[1630217],1610612763.0,MEM,,,,,,,,Bane,D. Bane,,,,,366.0,6.0,5.0,1.0,,,,,,,,,,,,,
368,PT11M09.00S,2022-02-03T02:01:45.7Z,3,REGULAR,2pt,Jump Shot,[],1630217,13.61695137976347,15.686274509803921,1610612763,52,64,2022-02-03T02:01:53Z,3460000,172.0,75.0,1,left,MISS D. Bane 18' pullup Shot,[1630217],1610612763.0,MEM,pullup,,,,,,,Bane,D. Bane,18.75,Missed,,,,,,,,,,,,,,,,,,,
369,PT11M07.00S,2022-02-03T02:01:47.7Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,52,64,2022-02-03T02:01:53Z,3470000,,,0,,R. Barrett REBOUND (Off:0 Def:3),[1629628],1610612752.0,NYK,,,,,,,,Barrett,R. Barrett,,,,,368.0,3.0,3.0,0.0,,,,,,,,,,,,,
370,PT11M02.00S,2022-02-03T02:01:52.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,94.43166885676742,50.49019607843137,1610612752,54,64,2022-02-03T02:01:58Z,3480000,2.0,0.0,1,right,R. Barrett driving Layup (10 PTS),[1629628],1610612752.0,NYK,driving,,,,,,,Barrett,R. Barrett,0.25,Made,,,,,,,,,,,,10.0,,,,,,,
371,PT10M42.00S,2022-02-03T02:02:12.3Z,3,REGULAR,3pt,Jump Shot,[],1630217,5.995400788436268,3.6764705882352944,1610612763,54,64,2022-02-03T02:02:17Z,3490000,232.0,4.0,1,left,MISS D. Bane 3PT,[1630217],1610612763.0,MEM,,,,,,,,Bane,D. Bane,23.16,Missed,,,,,,,,,,,,,,,,,,,
372,PT10M40.00S,2022-02-03T02:02:14.3Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,54,64,2022-02-03T02:02:17Z,3500000,,,0,,J. Randle REBOUND (Off:2 Def:3),[203944],1610612752.0,NYK,,,,,,,,Randle,J. Randle,,,,,371.0,5.0,3.0,2.0,,,,,,,,,,,,,
373,PT10M35.00S,2022-02-03T02:02:19.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202689,78.13731931668858,87.74509803921569,1610612752,54,64,2022-02-03T02:07:38Z,3510000,189.0,153.0,1,right,MISS K. Walker 24' 3PT,[202689],1610612752.0,NYK,,,,,,,,Walker,K. Walker,24.29,Missed,,,,,,,,,,,,,,,,,,,
374,PT10M33.00S,2022-02-03T02:02:21.7Z,3,REGULAR,rebound,offensive,[],202689,,,1610612752,54,64,2022-02-03T02:02:30Z,3520000,,,0,,K. Walker REBOUND (Off:1 Def:1),[202689],1610612752.0,NYK,,,,,,,,Walker,K. Walker,,,,,373.0,2.0,1.0,1.0,,,,,,,,,,,,,
375,PT10M31.00S,2022-02-03T02:02:23.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],202689,78.0059132720105,68.62745098039215,1610612752,54,64,2022-02-03T02:02:32Z,3530000,93.0,154.0,1,right,MISS K. Walker 18' Jump Shot,[202689],1610612752.0,NYK,,,,,,,,Walker,K. Walker,18.01,Missed,,,,,,,,,,,,,,,,,,,
376,PT10M29.00S,2022-02-03T02:02:25.6Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,54,64,2022-02-03T02:02:32Z,3540000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:6),[1628991],1610612763.0,MEM,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,375.0,6.0,6.0,0.0,,,,,,,,,,,,,
377,PT10M19.00S,2022-02-03T02:02:35.6Z,3,REGULAR,3pt,Jump Shot,[],1630533,5.469776609724048,98.2843137254902,1610612763,54,67,2022-02-03T02:02:40Z,3550000,-241.0,-1.0,1,left,Z. Williams 24' 3PT  (10 PTS) (J. Morant 6 AST),"[1630533, 1629630]",1610612763.0,MEM,,,,,,,,Williams,Z. Williams,24.14,Made,,,,,,,,,,,,10.0,,,,J. Morant,1629630.0,6.0,
379,PT09M57.00S,2022-02-03T02:02:57.9Z,3,REGULAR,3pt,Jump Shot,[],203095,94.69448094612353,3.6764705882352944,1610612752,57,67,2022-02-03T02:03:02Z,3570000,-232.0,-3.0,1,right,E. Fournier 3PT  (15 PTS) (J. Randle 6 AST),"[203095, 203944]",1610612752.0,NYK,,,,,,,,Fournier,E. Fournier,23.16,Made,,,,,,,,,,,,15.0,,,,J. Randle,203944.0,6.0,
381,PT09M37.00S,2022-02-03T02:03:24.1Z,3,REGULAR,foul,personal,[],203095,,,1610612763,57,67,2022-02-03T02:03:29Z,3590000,,,0,,E. Fournier personal FOUL (1 PF),"[203095, 203500]",1610612752.0,NYK,,,,,,,,Fournier,E. Fournier,,,,,,,,,2882.0,1.0,0.0,Adams,203500.0,,,,,,,,
383,PT09M31.00S,2022-02-03T02:03:46.2Z,3,REGULAR,foul,personal,['2freethrow'],203944,,,1610612763,57,67,2022-02-03T02:03:59Z,3610000,,,0,,J. Randle shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[203944, 1628991]",1610612752.0,NYK,shooting,,,,,,,Randle,J. Randle,,,,,,,,,204059.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,,,,
385,PT09M31.00S,2022-02-03T02:04:07.8Z,3,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,57,68,2022-02-03T02:04:07Z,3630000,,,0,,J. Jackson Jr. Free Throw 1 of 2 (11 PTS),[1628991],1610612763.0,MEM,,,,,,,,Jackson Jr.,J. Jackson Jr.,,Made,,,,,,,,,,,,11.0,,,,,,,
386,PT09M31.00S,2022-02-03T02:04:25.8Z,3,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,57,69,2022-02-03T02:04:25Z,3640000,,,0,,J. Jackson Jr. Free Throw 2 of 2 (12 PTS),[1628991],1610612763.0,MEM,,,,,,,,Jackson Jr.,J. Jackson Jr.,,Made,,,,,,,,,,,,12.0,,,,,,,
387,PT09M22.00S,2022-02-03T02:04:36.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629628,93.38042049934296,50.0,1610612752,59,69,2022-02-03T02:04:42Z,3650000,0.0,10.0,1,right,R. Barrett driving DUNK (12 PTS) (K. Walker 2 AST),"[1629628, 202689]",1610612752.0,NYK,driving,,,,,,,Barrett,R. Barrett,0.97,Made,,,,,,,,,,,,12.0,,,,K. Walker,202689.0,2.0,
388,PT08M59.00S,2022-02-03T02:04:58.5Z,3,REGULAR,2pt,Jump Shot,[],1630217,23.73521681997372,36.27450980392157,1610612763,59,69,2022-02-03T02:05:06Z,3660000,69.0,171.0,1,left,MISS D. Bane 18' pullup Shot,[1630217],1610612763.0,MEM,pullup,,,,,,,Bane,D. Bane,18.39,Missed,,,,,,,,,,,,,,,,,,,
389,PT08M58.00S,2022-02-03T02:04:59.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,59,69,2022-02-03T02:05:06Z,3670000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,388.0,,,,,,,,,,,,,,,,
390,PT08M58.00S,2022-02-03T02:05:04.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,59,69,2022-02-03T02:05:04Z,3680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,PT08M52.00S,2022-02-03T02:05:25.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628991,26.888961892247043,14.215686274509803,1610612763,59,72,2022-02-03T02:05:29Z,3690000,179.0,200.0,1,left,J. Jackson Jr. 26' 3PT  (15 PTS) (Z. Williams 2 AST),"[1628991, 1630533]",1610612763.0,MEM,,,,,,,,Jackson Jr.,J. Jackson Jr.,26.86,Made,,,,,,,,,,,,15.0,,,,Z. Williams,1630533.0,2.0,
394,PT08M36.00S,2022-02-03T02:05:39.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,84.70762155059133,46.568627450980394,1610612752,61,72,2022-02-03T02:05:45Z,3710000,-17.0,91.0,1,right,R. Barrett 9' floating Jump Shot (14 PTS),[1629628],1610612752.0,NYK,floating,,,,,,,Barrett,R. Barrett,9.28,Made,,,,,,,,,,,,14.0,,,,,,,
395,PT08M11.00S,2022-02-03T02:06:04.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630533,18.873193166885677,64.70588235294117,1610612763,61,74,2022-02-03T02:10:44Z,3720000,-74.0,125.0,1,left,Z. Williams 14' pullup Jump Shot (12 PTS) (S. Adams 2 AST),"[1630533, 203500]",1610612763.0,MEM,pullup,,,,,,,Williams,Z. Williams,14.49,Made,,,,,,,,,,,,12.0,,,,S. Adams,203500.0,2.0,
397,PT07M58.00S,2022-02-03T02:06:18.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,93.38042049934296,43.872549019607845,1610612752,63,74,2022-02-03T02:06:21Z,3740000,-31.0,10.0,1,right,J. Randle driving Layup (14 PTS),[203944],1610612752.0,NYK,driving,,,,,,,Randle,J. Randle,3.21,Made,,,,,,,,,,,,14.0,,,,,,,
398,PT07M46.00S,2022-02-03T02:06:29.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,16.90210249671485,48.529411764705884,1610612763,63,74,2022-02-03T02:11:11Z,3750000,7.0,106.0,1,left,MISS J. Morant 10' pullup Shot,[1629630],1610612763.0,MEM,pullup,,,,,,,Morant,J. Morant,10.67,Missed,,,,,,,,,,,,,,,,,,,
399,PT07M44.00S,2022-02-03T02:06:32.6Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,63,74,2022-02-03T02:06:32Z,3760000,,,0,,S. Adams REBOUND (Off:3 Def:3),[203500],1610612763.0,MEM,,,,,,,,Adams,S. Adams,,,,,398.0,6.0,3.0,3.0,,,,,,,,,,,,,
400,PT07M41.00S,2022-02-03T02:06:35.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,3.7614980289093296,94.6078431372549,1610612763,63,74,2022-02-03T02:06:41Z,3770000,-223.0,-17.0,1,left,MISS D. Bane 3PT,[1630217],1610612763.0,MEM,,,,,,,,Bane,D. Bane,22.37,Missed,,,,,,,,,,,,,,,,,,,
401,PT07M39.00S,2022-02-03T02:06:37.3Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,63,74,2022-02-03T02:06:41Z,3780000,,,0,,J. Randle REBOUND (Off:2 Def:4),[203944],1610612752.0,NYK,,,,,,,,Randle,J. Randle,,,,,400.0,6.0,4.0,2.0,,,,,,,,,,,,,
402,PT07M34.00S,2022-02-03T02:06:44.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,63,74,2022-02-03T02:06:44Z,3790000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT07M31.00S,2022-02-03T02:07:08.4Z,3,REGULAR,2pt,Jump Shot,[],203944,75.90341655716163,46.81372549019608,1610612752,63,74,2022-02-03T02:07:13Z,3800000,-16.0,174.0,1,right,MISS J. Randle 17' Jump Shot,[203944],1610612752.0,NYK,,,,,,,,Randle,J. Randle,17.47,Missed,,,,,,,,,,,,,,,,,,,
404,PT07M29.00S,2022-02-03T02:07:10.4Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,63,74,2022-02-03T02:07:13Z,3810000,,,0,,J. Morant REBOUND (Off:1 Def:2),[1629630],1610612763.0,MEM,,,,,,,,Morant,J. Morant,,,,,403.0,3.0,2.0,1.0,,,,,,,,,,,,,
405,PT07M21.00S,2022-02-03T02:07:18.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,6.783837056504599,51.225490196078425,1610612763,63,74,2022-02-03T02:07:25Z,3820000,-6.0,11.0,1,left,MISS J. Morant driving finger roll Layup - blocked,"[1629630, 1629011]",1610612763.0,MEM,driving finger roll,,,,,,,Morant,J. Morant,1.28,Missed,Robinson,1629011.0,,,,,,,,,,,,,,,,,
406,PT07M21.00S,2022-02-03T02:07:18.7Z,3,REGULAR,block,,[],1629011,,,1610612763,63,74,2022-02-03T02:07:20Z,3830000,,,0,,M. Robinson BLOCK (4 BLK),[1629011],1610612752.0,NYK,,,,,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,
407,PT07M19.00S,2022-02-03T02:07:20.7Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,63,74,2022-02-03T02:07:25Z,3840000,,,0,,J. Randle REBOUND (Off:2 Def:5),[203944],1610612752.0,NYK,,,,,,,,Randle,J. Randle,,,,,405.0,7.0,5.0,2.0,,,,,,,,,,,,,
408,PT07M18.00S,2022-02-03T02:07:23.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,93.77463863337714,47.30392156862745,1610612752,65,74,2022-02-03T02:07:29Z,3850000,-13.0,6.0,1,right,R. Barrett driving Layup (16 PTS) (J. Randle 7 AST),"[1629628, 203944]",1610612752.0,NYK,driving,,,,,,,Barrett,R. Barrett,1.48,Made,,,,,,,,,,,,16.0,,,,J. Randle,203944.0,7.0,
410,PT07M18.00S,2022-02-03T02:07:27.3Z,3,REGULAR,foul,personal,['1freethrow'],1630533,,,1610612752,65,74,2022-02-03T02:07:43Z,3870000,,,0,,Z. Williams shooting personal FOUL (2 PF) (Barrett 1 FT),"[1630533, 1629628]",1610612763.0,MEM,shooting,,,,,,,Williams,Z. Williams,,,,,,,,,2882.0,2.0,0.0,Barrett,1629628.0,,,,,,,,
412,PT07M18.00S,2022-02-03T02:07:46.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,65,74,2022-02-03T02:07:46Z,3890000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT07M18.00S,2022-02-03T02:11:16.9Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1629628,,,1610612752,66,74,2022-02-03T02:11:17Z,3900000,,,0,,R. Barrett Free Throw 1 of 1 (17 PTS),[1629628],1610612752.0,NYK,,,,,,,,Barrett,R. Barrett,,Made,,,,,,,,,,,,17.0,,,,,,,
414,PT07M01.00S,2022-02-03T02:11:35.9Z,3,REGULAR,3pt,Jump Shot,[],1628991,30.699737187910642,67.8921568627451,1610612763,66,74,2022-02-03T02:11:44Z,3910000,-89.0,236.0,1,left,MISS J. Jackson Jr. 25' 3PT,[1628991],1610612763.0,MEM,,,,,,,,Jackson Jr.,J. Jackson Jr.,25.25,Missed,,,,,,,,,,,,,,,,,,,
415,PT06M59.00S,2022-02-03T02:11:37.9Z,3,REGULAR,rebound,defensive,[],203095,,,1610612752,66,74,2022-02-03T02:11:44Z,3920000,,,0,,E. Fournier REBOUND (Off:0 Def:3),[203095],1610612752.0,NYK,,,,,,,,Fournier,E. Fournier,,,,,414.0,3.0,3.0,0.0,,,,,,,,,,,,,
416,PT06M56.00S,2022-02-03T02:11:40.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203944,95.0886990801577,48.529411764705884,1610612752,68,74,2022-02-03T02:11:48Z,3930000,-7.0,-6.0,1,right,J. Randle running DUNK (16 PTS) (E. Fournier 2 AST),"[203944, 203095]",1610612752.0,NYK,running,,,,,,,Randle,J. Randle,0.97,Made,,,,,,,,,,,,16.0,,,,E. Fournier,203095.0,2.0,
418,PT06M32.00S,2022-02-03T02:12:05.6Z,3,REGULAR,foul,personal,['2freethrow'],203944,,,1610612763,68,74,2022-02-03T02:12:35Z,3950000,,,0,,J. Randle shooting personal FOUL (2 PF) (Morant 2 FT),"[203944, 1629630]",1610612752.0,NYK,shooting,,,,,,,Randle,J. Randle,,,,,,,,,204059.0,2.0,0.0,Morant,1629630.0,,,,,,,,
421,PT06M32.00S,2022-02-03T02:12:21.6Z,3,REGULAR,substitution,out,[],1628991,,,1610612763,68,74,2022-02-03T02:12:44Z,3965000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,
422,PT06M32.00S,2022-02-03T02:12:21.6Z,3,REGULAR,substitution,out,[],1630217,,,1610612763,68,74,2022-02-03T02:12:44Z,3967500,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,
423,PT06M32.00S,2022-02-03T02:12:21.6Z,3,REGULAR,substitution,in,[],203937,,,1610612763,68,74,2022-02-03T02:12:44Z,3968750,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,
424,PT06M32.00S,2022-02-03T02:12:21.6Z,3,REGULAR,substitution,in,[],1629001,,,1610612763,68,74,2022-02-03T02:12:44Z,3969375,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,
420,PT06M32.00S,2022-02-03T02:12:37.6Z,3,REGULAR,freethrow,1 of 2,[],1629630,,,1610612763,68,75,2022-02-03T02:12:37Z,3970000,,,0,,J. Morant Free Throw 1 of 2 (16 PTS),[1629630],1610612763.0,MEM,,,,,,,,Morant,J. Morant,,Made,,,,,,,,,,,,16.0,,,,,,,
425,PT06M32.00S,2022-02-03T02:12:55.3Z,3,REGULAR,freethrow,2 of 2,[],1629630,,,1610612763,68,76,2022-02-03T02:12:55Z,3980000,,,0,,J. Morant Free Throw 2 of 2 (17 PTS),[1629630],1610612763.0,MEM,,,,,,,,Morant,J. Morant,,Made,,,,,,,,,,,,17.0,,,,,,,
426,PT06M18.00S,2022-02-03T02:13:14.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203095,92.46057818659659,42.8921568627451,1610612752,68,76,2022-02-03T02:13:20Z,3990000,-36.0,18.0,1,right,MISS E. Fournier driving Layup,[203095],1610612752.0,NYK,driving,,,,,,,Fournier,E. Fournier,4.0,Missed,,,,,,,,,,,,,,,,,,,
427,PT06M16.00S,2022-02-03T02:13:16.6Z,3,REGULAR,rebound,offensive,[],1629011,,,1610612752,68,76,2022-02-03T02:13:16Z,4000000,,,0,,M. Robinson REBOUND (Off:6 Def:3),[1629011],1610612752.0,NYK,,,,,,,,Robinson,M. Robinson,,,,,426.0,9.0,3.0,6.0,,,,,,,,,,,,,
428,PT06M14.00S,2022-02-03T02:13:17.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629011,94.1688567674113,50.49019607843137,1610612752,70,76,2022-02-03T02:14:01Z,4010000,2.0,2.0,1,right,M. Robinson putback DUNK (12 PTS),[1629011],1610612752.0,NYK,putback,,,,,,,Robinson,M. Robinson,0.34,Made,,,,,,,,,,,,12.0,,,,,,,
429,PT05M57.00S,2022-02-03T02:13:34.7Z,3,REGULAR,2pt,Jump Shot,[],1629630,20.71287779237845,34.55882352941176,1610612763,70,76,2022-02-03T02:14:23Z,4020000,77.0,142.0,1,left,MISS J. Morant 16' pullup Shot,[1629630],1610612763.0,MEM,pullup,,,,,,,Morant,J. Morant,16.18,Missed,,,,,,,,,,,,,,,,,,,
430,PT05M55.00S,2022-02-03T02:13:36.7Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,70,76,2022-02-03T02:13:46Z,4030000,,,0,,S. Adams REBOUND (Off:4 Def:3),[203500],1610612763.0,MEM,,,,,,,,Adams,S. Adams,,,,,429.0,7.0,3.0,4.0,,,,,,,,,,,,,
431,PT05M53.00S,2022-02-03T02:13:38.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630533,10.85742444152431,2.696078431372549,1610612763,70,79,2022-02-03T02:13:48Z,4040000,237.0,50.0,1,left,Z. Williams 24' 3PT  (15 PTS) (S. Adams 3 AST),"[1630533, 203500]",1610612763.0,MEM,,,,,,,,Williams,Z. Williams,24.16,Made,,,,,,,,,,,,15.0,,,,S. Adams,203500.0,3.0,
433,PT05M43.00S,2022-02-03T02:13:51.1Z,3,REGULAR,foul,personal,['2freethrow'],203937,,,1610612752,70,79,2022-02-03T02:13:56Z,4060000,,,0,,K. Anderson shooting personal FOUL (2 PF) (Barrett 2 FT),"[203937, 1629628]",1610612763.0,MEM,shooting,,,,,,,Anderson,K. Anderson,,,,,,,,,2882.0,2.0,0.0,Barrett,1629628.0,,,,,,,,
435,PT05M43.00S,2022-02-03T02:14:10.0Z,3,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,71,79,2022-02-03T02:14:10Z,4080000,,,0,,R. Barrett Free Throw 1 of 2 (18 PTS),[1629628],1610612752.0,NYK,,,,,,,,Barrett,R. Barrett,,Made,,,,,,,,,,,,18.0,,,,,,,
436,PT05M43.00S,2022-02-03T02:14:24.5Z,3,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,72,79,2022-02-03T02:14:24Z,4090000,,,0,,R. Barrett Free Throw 2 of 2 (19 PTS),[1629628],1610612752.0,NYK,,,,,,,,Barrett,R. Barrett,,Made,,,,,,,,,,,,19.0,,,,,,,
437,PT05M28.00S,2022-02-03T02:14:43.8Z,3,REGULAR,2pt,Jump Shot,[],1630533,6.258212877792378,17.647058823529413,1610612763,72,81,2022-02-03T02:14:50Z,4100000,162.0,6.0,1,left,Z. Williams 16' pullup Jump Shot (17 PTS) (K. Anderson 5 AST),"[1630533, 203937]",1610612763.0,MEM,pullup,,,,,,,Williams,Z. Williams,16.19,Made,,,,,,,,,,,,17.0,,,,K. Anderson,203937.0,5.0,
439,PT05M15.00S,2022-02-03T02:14:57.4Z,3,REGULAR,3pt,Jump Shot,[],203095,79.31997371879106,6.61764705882353,1610612752,72,81,2022-02-03T02:15:03Z,4120000,-217.0,142.0,1,right,MISS E. Fournier 25' 3PT,[203095],1610612752.0,NYK,,,,,,,,Fournier,E. Fournier,25.92,Missed,,,,,,,,,,,,,,,,,,,
440,PT05M13.00S,2022-02-03T02:14:59.4Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,72,81,2022-02-03T02:15:03Z,4130000,,,0,,S. Adams REBOUND (Off:4 Def:4),[203500],1610612763.0,MEM,,,,,,,,Adams,S. Adams,,,,,439.0,8.0,4.0,4.0,,,,,,,,,,,,,
441,PT05M04.00S,2022-02-03T02:15:09.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,8.360709592641262,43.627450980392155,1610612763,72,81,2022-02-03T02:15:53Z,4140000,32.0,26.0,1,left,MISS J. Morant driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,,,,,Morant,J. Morant,4.12,Missed,,,,,,,,,,,,,,,,,,,
442,PT05M02.00S,2022-02-03T02:15:11.0Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,72,81,2022-02-03T02:15:18Z,4150000,,,0,,S. Adams REBOUND (Off:5 Def:4),[203500],1610612763.0,MEM,,,,,,,,Adams,S. Adams,,,,,441.0,9.0,4.0,5.0,,,,,,,,,,,,,
443,PT05M02.00S,2022-02-03T02:15:12.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203500,5.590000152587891,50.0,1610612763,72,81,2022-02-03T02:15:24Z,4160000,0.0,0.0,1,left,MISS S. Adams tip Layup,[203500],1610612763.0,MEM,tip,,,,,,,Adams,S. Adams,0.0,Missed,,,,,,,,,,,,,,,,,,,
444,PT05M00.00S,2022-02-03T02:15:14.1Z,3,REGULAR,rebound,offensive,[],1629630,,,1610612763,72,81,2022-02-03T02:15:24Z,4170000,,,0,,J. Morant REBOUND (Off:2 Def:2),[1629630],1610612763.0,MEM,,,,,,,,Morant,J. Morant,,,,,443.0,4.0,2.0,2.0,,,,,,,,,,,,,
445,PT04M57.00S,2022-02-03T02:15:34.7Z,3,REGULAR,stoppage,equipment issue,[],0,,,1610612763,72,81,2022-02-03T02:15:34Z,4180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M52.00S,2022-02-03T02:15:55.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],203937,13.748357424441524,22.54901960784314,1610612763,72,81,2022-02-03T02:16:07Z,4190000,137.0,77.0,1,left,MISS K. Anderson 15' bank Shot,[203937],1610612763.0,MEM,bank,,,,,,,Anderson,K. Anderson,15.73,Missed,,,,,,,,,,,,,,,,,,,
447,PT04M50.00S,2022-02-03T02:15:57.0Z,3,REGULAR,rebound,offensive,[],1629001,,,1610612763,72,81,2022-02-03T02:16:09Z,4200000,,,0,,D. Melton REBOUND (Off:1 Def:1),[1629001],1610612763.0,MEM,,,,,,,,Melton,D. Melton,,,,,446.0,2.0,1.0,1.0,,,,,,,,,,,,,
448,PT04M50.00S,2022-02-03T02:15:59.8Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612763,72,81,2022-02-03T02:16:31Z,4210000,,,0,,MEM shot clock Team TURNOVER,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,2882.0,,,,,,,,,,,,
449,PT04M50.00S,2022-02-03T02:15:59.9Z,3,REGULAR,substitution,out,[],1629011,,,1610612752,72,81,2022-02-03T02:16:14Z,4220000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,
450,PT04M50.00S,2022-02-03T02:15:59.9Z,3,REGULAR,substitution,in,[],203457,,,1610612752,72,81,2022-02-03T02:16:14Z,4230000,,,0,,SUB in: N. Noel,[203457],1610612752.0,NYK,,,,,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,
