actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
537,PT09M21.00S,2022-03-19T01:28:55.6Z,4,REGULAR,freethrow,2 of 3,['fromturnover'],1630193,,,1610612752,81,71,2022-03-19T01:28:55Z,5080000,,,0,,I. Quickley Free Throw 2 of 3 (14 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
538,PT09M21.00S,2022-03-19T01:29:17.6Z,4,REGULAR,freethrow,3 of 3,['fromturnover'],1630193,,,1610612752,82,71,2022-03-19T01:29:17Z,5090000,,,0,,I. Quickley Free Throw 3 of 3 (15 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
539,PT09M04.00S,2022-03-19T01:29:36.2Z,4,REGULAR,turnover,bad pass,[],203107,,,1610612764,82,71,2022-03-19T01:29:41Z,5100000,,,0,,T. Satoransky bad pass TURNOVER (1 TO),"[203107, 1630167]",1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,1.0,Toppin,1630167.0,,,,,,,,,,,,
540,PT09M04.00S,2022-03-19T01:29:36.2Z,4,REGULAR,steal,,[],1630167,,,1610612752,82,71,2022-03-19T01:29:38Z,5110000,,,0,,O. Toppin STEAL (1 STL),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT08M59.00S,2022-03-19T01:29:41.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629656,30.831143232588698,71.32352941176471,1610612752,82,71,2022-03-19T01:29:47Z,5120000,-107.0,237.0,1,left,MISS Q. Grimes 26' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,26.01,Missed,,,,,,,,,,,,,,,,,,,
542,PT08M55.00S,2022-03-19T01:29:45.6Z,4,REGULAR,rebound,defensive,[],203107,,,1610612764,82,71,2022-03-19T01:29:47Z,5130000,,,0,,T. Satoransky REBOUND (Off:0 Def:2),[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,541.0,2.0,2.0,0.0,,,,,,,
543,PT08M50.00S,2022-03-19T01:29:50.5Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],1629060,80.15768725361366,17.915134803921568,1610612764,82,71,2022-03-19T01:30:03Z,5140000,-160.0,134.0,1,right,MISS R. Hachimura 20' Jump Shot,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,20.9,Missed,,,,,,,,,,,,,,,,,,,
544,PT08M47.00S,2022-03-19T01:29:53.5Z,4,REGULAR,rebound,defensive,[],1629656,,,1610612752,82,71,2022-03-19T01:29:56Z,5150000,,,0,,Q. Grimes REBOUND (Off:1 Def:5),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,543.0,6.0,5.0,1.0,,,,,,,
545,PT08M25.00S,2022-03-19T01:30:15.3Z,4,REGULAR,2pt,Jump Shot,[],1630193,23.73521681997372,20.588235294117645,1610612752,82,71,2022-03-19T01:31:08Z,5160000,147.0,171.0,1,left,MISS I. Quickley 22' pullup Shot,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,22.53,Missed,,,,,,,,,,,,,,,,,,,
546,PT08M25.00S,2022-03-19T01:30:15.3Z,4,REGULAR,rebound,defensive,[],203484,,,1610612764,82,71,2022-03-19T01:30:20Z,5170000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:3),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,545.0,3.0,3.0,0.0,,,,,,,
547,PT08M25.00S,2022-03-19T01:30:21.3Z,4,REGULAR,foul,personal,[],1630193,,,1610612764,82,71,2022-03-19T01:30:36Z,5180000,,,0,,I. Quickley take personal FOUL (1 PF),"[1630193, 203484]",1610612752.0,NYK,take,,,Quickley,I. Quickley,,,,,,,,,,,,,,1627963.0,,,,,1.0,0.0,Caldwell-Pope,203484.0,,,
553,PT08M25.00S,2022-03-19T01:30:40.4Z,4,REGULAR,substitution,out,[],203107,,,1610612764,82,71,2022-03-19T01:31:28Z,5195000,,,0,,SUB out: T. Satoransky,[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M25.00S,2022-03-19T01:30:40.4Z,4,REGULAR,substitution,in,[],1628398,,,1610612764,82,71,2022-03-19T01:31:28Z,5197500,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT08M14.00S,2022-03-19T01:30:59.5Z,4,REGULAR,foul,personal,[],1629656,,,1610612764,82,71,2022-03-19T01:31:09Z,5200000,,,0,,Q. Grimes personal FOUL (3 PF),"[1629656, 204001]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,1627963.0,,,,,3.0,0.0,Porzingis,204001.0,,,
551,PT08M06.00S,2022-03-19T01:31:24.0Z,4,REGULAR,turnover,bad pass,[],1630166,,,1610612764,82,71,2022-03-19T01:31:32Z,5220000,,,0,,D. Avdija bad pass TURNOVER (1 TO),"[1630166, 1630167]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,1.0,Toppin,1630167.0,,,,,,,,,,,,
552,PT08M06.00S,2022-03-19T01:31:24.0Z,4,REGULAR,steal,,[],1630167,,,1610612752,82,71,2022-03-19T01:31:25Z,5230000,,,0,,O. Toppin STEAL (2 STL),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M02.00S,2022-03-19T01:31:27.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629656,24.78646517739816,84.55882352941177,1610612752,82,71,2022-03-19T01:31:37Z,5240000,-173.0,180.0,1,left,MISS Q. Grimes 24' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,24.99,Missed,,,,,,,,,,,,,,,,,,,
556,PT07M56.00S,2022-03-19T01:31:33.9Z,4,REGULAR,rebound,defensive,[],204001,,,1610612764,82,71,2022-03-19T01:31:37Z,5250000,,,0,,K. Porzingis REBOUND (Off:1 Def:5),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,555.0,6.0,5.0,1.0,,,,,,,
557,PT07M43.00S,2022-03-19T01:31:48.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629060,93.77463863337714,50.49019607843137,1610612764,82,73,2022-03-19T01:31:53Z,5260000,2.0,6.0,1,right,R. Hachimura driving DUNK (7 PTS),[1629060],1610612764.0,WAS,driving,,,Hachimura,R. Hachimura,,,,,0.65,Made,7.0,,,,,,,,,,,,,,,,,,
558,PT07M43.00S,2022-03-19T01:31:52.1Z,4,REGULAR,foul,personal,['1freethrow'],1630167,,,1610612764,82,73,2022-03-19T01:31:59Z,5270000,,,0,,O. Toppin shooting personal FOUL (2 PF) (Hachimura 1 FT),"[1630167, 1629060]",1610612752.0,NYK,shooting,,,Toppin,O. Toppin,,,,,,,,,,,,,,2715.0,,,,,2.0,0.0,Hachimura,1629060.0,,,
560,PT07M43.00S,2022-03-19T01:31:52.1Z,4,REGULAR,substitution,out,[],1630167,,,1610612764,82,73,2022-03-19T01:32:17Z,5290000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT07M43.00S,2022-03-19T01:31:52.1Z,4,REGULAR,substitution,out,[],204001,,,1610612764,82,73,2022-03-19T01:32:17Z,5300000,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M43.00S,2022-03-19T01:31:52.1Z,4,REGULAR,substitution,in,[],203944,,,1610612764,82,73,2022-03-19T01:32:17Z,5310000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M43.00S,2022-03-19T01:31:52.1Z,4,REGULAR,substitution,in,[],1630557,,,1610612764,82,73,2022-03-19T01:32:17Z,5320000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M43.00S,2022-03-19T01:32:38.4Z,4,REGULAR,freethrow,1 of 1,[],1629060,,,1610612764,82,74,2022-03-19T01:32:38Z,5330000,,,0,,R. Hachimura Free Throw 1 of 1 (8 PTS),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
565,PT07M32.00S,2022-03-19T01:32:52.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,5.469776609724048,50.245098039215684,1610612752,84,74,2022-03-19T01:32:58Z,5340000,-1.0,-1.0,1,left,M. Robinson alley-oop DUNK (10 PTS) (R. Barrett 3 AST),"[1629011, 1629628]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,0.16,Made,10.0,R. Barrett,1629628.0,3.0,,,,,,,,,,,,,,,
567,PT07M18.00S,2022-03-19T01:33:05.7Z,4,REGULAR,3pt,Jump Shot,[],1629060,69.20170827858082,68.38235294117648,1610612764,84,77,2022-03-19T01:33:10Z,5360000,92.0,237.0,1,right,R. Hachimura 25' 3PT  (11 PTS) (K. Caldwell-Pope 2 AST),"[1629060, 203484]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,25.42,Made,11.0,K. Caldwell-Pope,203484.0,2.0,,,,,,,,,,,,,,,
569,PT06M50.00S,2022-03-19T01:33:34.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,12.565703022339028,55.14705882352941,1610612752,84,77,2022-03-19T01:33:38Z,5380000,-26.0,66.0,1,left,MISS J. Randle 7' turnaround Shot,[203944],1610612752.0,NYK,turnaround,,,Randle,J. Randle,,,,,7.05,Missed,,,,,,,,,,,,,,,,,,,
570,PT06M50.00S,2022-03-19T01:33:34.1Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,84,77,2022-03-19T01:33:38Z,5390000,,,0,,M. Robinson REBOUND (Off:10 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,569.0,11.0,1.0,10.0,,,,,,,
571,PT06M50.00S,2022-03-19T01:33:36.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,5.995400788436268,50.49019607843137,1610612752,86,77,2022-03-19T01:33:42Z,5400000,-2.0,4.0,1,left,M. Robinson putback Layup (12 PTS),[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,0.46,Made,12.0,,,,,,,,,,,,,,,,,,
572,PT06M50.00S,2022-03-19T01:33:39.6Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628398,,,1610612752,86,77,2022-03-19T01:33:49Z,5410000,,,0,,K. Kuzma shooting personal FOUL (3 PF) (Robinson 1 FT),"[1628398, 1629011]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,200833.0,,,,,3.0,0.0,Robinson,1629011.0,,,
574,PT06M50.00S,2022-03-19T01:33:52.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,86,77,2022-03-19T01:33:52Z,5430000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT06M50.00S,2022-03-19T01:33:52.2Z,4,REGULAR,substitution,out,[],1629656,,,1610612752,86,77,2022-03-19T01:36:37Z,5440000,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT06M50.00S,2022-03-19T01:33:52.2Z,4,REGULAR,substitution,in,[],203095,,,1610612752,86,77,2022-03-19T01:36:37Z,5450000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT06M50.00S,2022-03-19T01:37:06.8Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1629011,,,1610612752,87,77,2022-03-19T01:37:06Z,5460000,,,0,,M. Robinson Free Throw 1 of 1 (13 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
578,PT06M33.00S,2022-03-19T01:37:24.7Z,4,REGULAR,2pt,Jump Shot,[],1629060,73.9323258869908,49.26470588235294,1610612764,87,77,2022-03-19T01:37:29Z,5470000,-4.0,193.0,1,right,MISS R. Hachimura 19' pullup Shot,[1629060],1610612764.0,WAS,pullup,,,Hachimura,R. Hachimura,,,,,19.25,Missed,,,,,,,,,,,,,,,,,,,
579,PT06M29.00S,2022-03-19T01:37:28.7Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612752,87,77,2022-03-19T01:37:29Z,5480000,,,0,,I. Quickley REBOUND (Off:0 Def:4),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,578.0,4.0,4.0,0.0,,,,,,,
580,PT06M12.00S,2022-03-19T01:37:45.0Z,4,REGULAR,3pt,Jump Shot,[],203095,34.247700394218136,28.676470588235293,1610612752,87,77,2022-03-19T01:37:53Z,5490000,107.0,269.0,1,left,MISS E. Fournier 28' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,28.97,Missed,,,,,,,,,,,,,,,,,,,
581,PT06M10.00S,2022-03-19T01:37:47.0Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,87,77,2022-03-19T01:37:53Z,5500000,,,0,,K. Kuzma REBOUND (Off:1 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,580.0,5.0,4.0,1.0,,,,,,,
582,PT06M10.00S,2022-03-19T01:37:51.6Z,4,REGULAR,foul,personal,[],1629011,,,1610612764,87,77,2022-03-19T01:38:04Z,5510000,,,0,,M. Robinson personal FOUL (3 PF),"[1629011, 1628398]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,1627963.0,,,,,3.0,0.0,Kuzma,1628398.0,,,
584,PT06M01.00S,2022-03-19T01:38:13.5Z,4,REGULAR,3pt,Jump Shot,[],1630166,93.51182654402102,94.36274509803921,1610612764,87,77,2022-03-19T01:38:19Z,5530000,222.0,8.0,1,right,MISS D. Avdija 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,22.2,Missed,,,,,,,,,,,,,,,,,,,
585,PT05M58.00S,2022-03-19T01:38:16.5Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,87,77,2022-03-19T01:38:19Z,5540000,,,0,,J. Randle REBOUND (Off:1 Def:16),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,584.0,17.0,16.0,1.0,,,,,,,
586,PT05M38.00S,2022-03-19T01:38:35.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629011,11.514454664914586,46.07843137254902,1610612752,87,77,2022-03-19T01:38:43Z,5550000,20.0,56.0,1,left,MISS M. Robinson Hook,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,5.9,Missed,,,,,,,,,,,,,,,,,,,
587,PT05M36.00S,2022-03-19T01:38:37.8Z,4,REGULAR,rebound,defensive,[],1629060,,,1610612764,87,77,2022-03-19T01:38:43Z,5560000,,,0,,R. Hachimura REBOUND (Off:0 Def:2),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,586.0,2.0,2.0,0.0,,,,,,,
588,PT05M28.00S,2022-03-19T01:38:45.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,79.97700394218134,44.11764705882353,1610612764,87,77,2022-03-19T01:38:52Z,5570000,-29.0,136.0,1,right,MISS K. Kuzma 13' driving floating Shot,[1628398],1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,13.88,Missed,,,,,,,,,,,,,,,,,,,
589,PT05M26.00S,2022-03-19T01:38:47.8Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,87,77,2022-03-19T01:38:52Z,5580000,,,0,,R. Barrett REBOUND (Off:2 Def:3),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,588.0,5.0,3.0,2.0,,,,,,,
590,PT05M15.00S,2022-03-19T01:39:00.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,6.915243101182654,54.166666666666664,1610612752,89,77,2022-03-19T01:39:04Z,5590000,-21.0,13.0,1,left,R. Barrett driving Layup (13 PTS) (E. Fournier 3 AST),"[1629628, 203095]",1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,2.43,Made,13.0,E. Fournier,203095.0,3.0,,,,,,,,,,,,,,,
592,PT05M15.00S,2022-03-19T01:39:04.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,89,77,2022-03-19T01:39:04Z,5610000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT05M15.00S,2022-03-19T01:39:04.3Z,4,REGULAR,substitution,out,[],1629060,,,1610612764,89,77,2022-03-19T01:42:11Z,5620000,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT05M15.00S,2022-03-19T01:39:04.3Z,4,REGULAR,substitution,out,[],1630166,,,1610612764,89,77,2022-03-19T01:42:11Z,5630000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT05M15.00S,2022-03-19T01:39:04.3Z,4,REGULAR,substitution,in,[],203526,,,1610612764,89,77,2022-03-19T01:42:11Z,5640000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M15.00S,2022-03-19T01:39:04.3Z,4,REGULAR,substitution,in,[],204001,,,1610612764,89,77,2022-03-19T01:42:11Z,5650000,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT05M00.00S,2022-03-19T01:42:18.6Z,4,REGULAR,3pt,Jump Shot,[],1628398,66.04796320630749,53.18627450980392,1610612764,89,77,2022-03-19T01:42:23Z,5660000,16.0,267.0,1,right,MISS K. Kuzma 26' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,26.71,Missed,,,,,,,,,,,,,,,,,,,
598,PT04M56.00S,2022-03-19T01:42:22.6Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,89,77,2022-03-19T01:42:23Z,5670000,,,0,,M. Robinson REBOUND (Off:10 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,597.0,12.0,2.0,10.0,,,,,,,
599,PT04M44.00S,2022-03-19T01:42:38.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628398,,,1610612752,89,77,2022-03-19T01:42:51Z,5680000,,,0,,K. Kuzma shooting personal FOUL (4 PF) (Randle 2 FT),"[1628398, 203944]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,1627963.0,,,,,4.0,0.0,Randle,203944.0,,,
601,PT04M44.00S,2022-03-19T01:43:05.0Z,4,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,90,77,2022-03-19T01:43:05Z,5700000,,,0,,J. Randle Free Throw 1 of 2 (17 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
602,PT04M44.00S,2022-03-19T01:43:26.4Z,4,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,91,77,2022-03-19T01:43:26Z,5710000,,,0,,J. Randle Free Throw 2 of 2 (18 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
603,PT04M33.00S,2022-03-19T01:43:41.6Z,4,REGULAR,2pt,Jump Shot,[],203526,91.01511169513797,68.13725490196079,1610612764,91,77,2022-03-19T01:43:54Z,5720000,91.0,32.0,1,right,MISS R. Neto 9' Jump Shot,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,9.62,Missed,,,,,,,,,,,,,,,,,,,
604,PT04M32.00S,2022-03-19T01:43:42.6Z,4,REGULAR,rebound,offensive,[],204001,,,1610612764,91,77,2022-03-19T01:43:54Z,5730000,,,0,,K. Porzingis REBOUND (Off:2 Def:5),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,603.0,7.0,5.0,2.0,,,,,,,
605,PT04M32.00S,2022-03-19T01:43:49.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612764,91,77,2022-03-19T01:43:55Z,5740000,,,0,,J. Randle personal FOUL (3 PF) (Porzingis 2 FT),"[203944, 204001]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,1627963.0,,,,,3.0,0.0,Porzingis,204001.0,,,
607,PT04M32.00S,2022-03-19T01:44:12.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],204001,,,1610612764,91,78,2022-03-19T01:44:12Z,5760000,,,0,,K. Porzingis Free Throw 1 of 2 (15 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
608,PT04M32.00S,2022-03-19T01:44:29.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],204001,,,1610612764,91,79,2022-03-19T01:44:29Z,5770000,,,0,,K. Porzingis Free Throw 2 of 2 (16 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
609,PT04M31.00S,2022-03-19T01:44:44.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203526,,,1610612752,91,79,2022-03-19T01:44:52Z,5780000,,,0,,R. Neto personal FOUL (2 PF) (Robinson 2 FT),"[203526, 1629011]",1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,2715.0,,,,,2.0,0.0,Robinson,1629011.0,,,
611,PT04M31.00S,2022-03-19T01:45:02.4Z,4,REGULAR,freethrow,1 of 2,[],1629011,,,1610612752,92,79,2022-03-19T01:45:02Z,5800000,,,0,,M. Robinson Free Throw 1 of 2 (14 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
612,PT04M31.00S,2022-03-19T01:45:20.8Z,4,REGULAR,freethrow,2 of 2,[],1629011,,,1610612752,93,79,2022-03-19T01:45:20Z,5810000,,,0,,M. Robinson Free Throw 2 of 2 (15 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
613,PT04M21.00S,2022-03-19T01:45:33.1Z,4,REGULAR,3pt,Jump Shot,[],204001,73.40670170827858,13.725490196078432,1610612764,93,79,2022-03-19T01:45:41Z,5820000,-181.0,197.0,1,right,MISS K. Porzingis 26' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,26.82,Missed,,,,,,,,,,,,,,,,,,,
614,PT04M19.00S,2022-03-19T01:45:35.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,93,79,2022-03-19T01:45:41Z,5830000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,613.0,,,,,,,,,,
615,PT04M19.00S,2022-03-19T01:45:42.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203095,,,1610612764,93,79,2022-03-19T01:45:57Z,5840000,,,0,,E. Fournier loose ball personal FOUL (1 PF) (Kispert 2 FT),"[203095, 1630557]",1610612752.0,NYK,loose ball,,,Fournier,E. Fournier,,,,,,,,,,,,,,1627963.0,,,,,1.0,0.0,Kispert,1630557.0,,,
618,PT04M19.00S,2022-03-19T01:45:54.8Z,4,REGULAR,substitution,out,[],1629011,,,1610612764,93,79,2022-03-19T01:46:15Z,5855000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT04M19.00S,2022-03-19T01:45:54.8Z,4,REGULAR,substitution,in,[],202692,,,1610612764,93,79,2022-03-19T01:46:15Z,5857500,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT04M19.00S,2022-03-19T01:46:07.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630557,,,1610612764,93,80,2022-03-19T01:46:07Z,5860000,,,0,,C. Kispert Free Throw 1 of 2 (10 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
620,PT04M19.00S,2022-03-19T01:46:27.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630557,,,1610612764,93,81,2022-03-19T01:46:27Z,5870000,,,0,,C. Kispert Free Throw 2 of 2 (11 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
621,PT04M00.00S,2022-03-19T01:46:48.5Z,4,REGULAR,3pt,Jump Shot,[],1629628,27.151773981603156,19.607843137254903,1610612752,96,81,2022-03-19T01:46:52Z,5880000,152.0,203.0,1,left,R. Barrett 25' 3PT  (16 PTS) (E. Fournier 4 AST),"[1629628, 203095]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,25.34,Made,16.0,E. Fournier,203095.0,4.0,,,,,,,,,,,,,,,
623,PT04M00.00S,2022-03-19T01:47:01.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,96,81,2022-03-19T01:47:01Z,5900000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT03M51.00S,2022-03-19T01:48:46.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630193,,,1610612764,96,81,2022-03-19T01:48:51Z,5910000,,,0,,I. Quickley personal FOUL (2 PF) (Porzingis 2 FT),"[1630193, 204001]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,1627963.0,,,,,2.0,0.0,Porzingis,204001.0,,,
