actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
457,PT01M24.00S,2022-01-17T19:44:04.4Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,63,83,2022-01-17T19:44:07Z,4430000,,,0,,M. Bridges REBOUND (Off:1 Def:11),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,456.0,12.0,11.0,1.0,,,,,,,,,,,,,,
458,PT01M07.00S,2022-01-17T19:44:21.1Z,3,REGULAR,3pt,Jump Shot,[],1628970,67.23061760840999,49.26470588235294,1610612766,63,86,2022-01-17T19:47:23Z,4440000,-4.0,256.0,1,right,M. Bridges 25' 3PT pullup (33 PTS) (C. Martin 2 AST),"[1628970, 1628998]",1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,25.55,Made,,,,,,,33.0,,,,C. Martin,1628998.0,2.0,,,,,
460,PT00M42.70S,2022-01-17T19:44:47.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,12.565703022339028,52.450980392156865,1610612752,65,86,2022-01-17T19:44:51Z,4460000,-12.0,66.0,1,left,R. Barrett 6' turnaround fadeaway Jump Shot (18 PTS),[1629628],1610612752.0,NYK,turnaround fadeaway,,,Barrett,R. Barrett,,,,,6.67,Made,,,,,,,18.0,,,,,,,,,,,
461,PT00M33.30S,2022-01-17T19:44:58.7Z,3,REGULAR,3pt,Jump Shot,[],1628970,74.32654402102497,82.84313725490196,1610612766,65,86,2022-01-17T19:48:24Z,4470000,164.0,189.0,1,right,MISS M. Bridges 25' step back 3PT,[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,25.02,Missed,,,,,,,,,,,,,,,,,,
462,PT00M31.70S,2022-01-17T19:45:00.3Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,65,86,2022-01-17T19:45:04Z,4480000,,,0,,R. Barrett REBOUND (Off:1 Def:8),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,461.0,9.0,8.0,1.0,,,,,,,,,,,,,,
463,PT00M26.50S,2022-01-17T19:45:05.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",203944,5.863994743758213,52.20588235294118,1610612752,67,86,2022-01-17T19:45:24Z,4490000,-11.0,3.0,1,left,J. Randle driving Layup (18 PTS) (R. Barrett 5 AST),"[203944, 1629628]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,1.13,Made,,,,,,,18.0,,,,R. Barrett,1629628.0,5.0,,,,,
465,PT00M26.50S,2022-01-17T19:45:15.2Z,3,REGULAR,violation,defensive goaltending,[],1629667,,,1610612752,67,86,2022-01-17T19:45:33Z,4510000,,,0,,J. McDaniels defensive goaltending VIOLATION,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,1830.0,,,,
466,PT00M02.80S,2022-01-17T19:45:43.7Z,3,REGULAR,2pt,Jump Shot,[],1628998,80.1084099868594,17.892156862745097,1610612766,67,86,2022-01-17T19:45:49Z,4520000,-161.0,134.0,1,right,MISS C. Martin 20' Jump Shot,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,20.94,Missed,,,,,,,,,,,,,,,,,,
467,PT00M01.80S,2022-01-17T19:45:44.7Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,67,86,2022-01-17T19:45:53Z,4530000,,,0,,R. Barrett REBOUND (Off:1 Def:9),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,466.0,10.0,9.0,1.0,,,,,,,,,,,,,,
468,PT00M00.00S,2022-01-17T19:45:49.4Z,3,REGULAR,period,end,[],0,,,1610612752,67,86,2022-01-17T19:45:49Z,4540000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2022-01-17T19:47:14.5Z,4,REGULAR,substitution,out,['startperiod'],203944,,,1610612752,67,86,2022-01-17T19:48:24Z,4550000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2022-01-17T19:47:14.5Z,4,REGULAR,substitution,out,['startperiod'],1628970,,,1610612752,67,86,2022-01-17T19:48:24Z,4560000,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2022-01-17T19:47:14.5Z,4,REGULAR,substitution,out,['startperiod'],1626179,,,1610612752,67,86,2022-01-17T19:48:24Z,4570000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2022-01-17T19:47:14.5Z,4,REGULAR,substitution,out,['startperiod'],1629023,,,1610612752,67,86,2022-01-17T19:48:24Z,4580000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2022-01-17T19:47:14.5Z,4,REGULAR,substitution,in,['startperiod'],1630167,,,1610612752,67,86,2022-01-17T19:48:24Z,4590000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2022-01-17T19:47:14.5Z,4,REGULAR,substitution,in,['startperiod'],203486,,,1610612752,67,86,2022-01-17T19:48:24Z,4600000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2022-01-17T19:47:14.5Z,4,REGULAR,substitution,in,['startperiod'],202397,,,1610612752,67,86,2022-01-17T19:48:24Z,4610000,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2022-01-17T19:47:14.5Z,4,REGULAR,substitution,in,['startperiod'],202330,,,1610612752,67,86,2022-01-17T19:48:24Z,4620000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2022-01-17T19:48:27.9Z,4,REGULAR,period,start,[],0,,,1610612752,67,86,2022-01-17T19:48:27Z,4630000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT11M39.00S,2022-01-17T19:48:47.9Z,4,REGULAR,turnover,lost ball,[],1630193,,,1610612752,67,86,2022-01-17T19:48:51Z,4640000,,,0,,I. Quickley lost ball TURNOVER (2 TO),"[1630193, 202397]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,2.0,Smith,202397.0,,,,,,,,
479,PT11M39.00S,2022-01-17T19:48:47.9Z,4,REGULAR,steal,,[],202397,,,1610612766,67,86,2022-01-17T19:48:49Z,4650000,,,0,,I. Smith STEAL (1 STL),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
480,PT11M26.00S,2022-01-17T19:49:00.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629667,87.33574244415243,51.71568627450981,1610612766,67,86,2022-01-17T19:49:04Z,4660000,9.0,67.0,1,right,MISS J. McDaniels 6' driving floating Shot,[1629667],1610612766.0,CHA,driving floating,,,McDaniels,J. McDaniels,,,,,6.71,Missed,,,,,,,,,,,,,,,,,,
481,PT11M24.00S,2022-01-17T19:49:02.7Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612752,67,86,2022-01-17T19:49:04Z,4670000,,,0,,O. Toppin REBOUND (Off:0 Def:3),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,480.0,3.0,3.0,0.0,,,,,,,,,,,,,,
482,PT11M13.00S,2022-01-17T19:49:13.8Z,4,REGULAR,3pt,Jump Shot,[],1630167,32.14520367936925,58.08823529411765,1610612752,67,86,2022-01-17T19:49:19Z,4680000,-40.0,250.0,1,left,MISS O. Toppin 25' 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,25.29,Missed,,,,,,,,,,,,,,,,,,
483,PT11M11.00S,2022-01-17T19:49:15.8Z,4,REGULAR,rebound,defensive,[],1629667,,,1610612766,67,86,2022-01-17T19:49:19Z,4690000,,,0,,J. McDaniels REBOUND (Off:0 Def:3),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,482.0,3.0,3.0,0.0,,,,,,,,,,,,,,
484,PT10M54.00S,2022-01-17T19:49:37.6Z,4,REGULAR,violation,kicked ball,[],1629628,,,1610612766,67,86,2022-01-17T19:49:41Z,4700000,,,0,,R. Barrett kicked ball VIOLATION,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,1627962.0,,,,
485,PT10M51.00S,2022-01-17T19:49:53.7Z,4,REGULAR,turnover,lost ball,[],202397,,,1610612766,67,86,2022-01-17T19:50:00Z,4710000,,,0,,I. Smith lost ball TURNOVER (1 TO),"[202397, 1630193]",1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,1.0,Quickley,1630193.0,,,,,,,,
486,PT10M51.00S,2022-01-17T19:49:53.7Z,4,REGULAR,steal,,[],1630193,,,1610612752,67,86,2022-01-17T19:49:55Z,4720000,,,0,,I. Quickley STEAL (2 STL),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,
487,PT10M47.00S,2022-01-17T19:49:57.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630193,6.521024967148489,51.470588235294116,1610612752,69,86,2022-01-17T19:51:53Z,4730000,-7.0,9.0,1,left,I. Quickley running Layup (5 PTS),[1630193],1610612752.0,NYK,running,,,Quickley,I. Quickley,,,,,1.15,Made,,,,,,,5.0,,,,,,,,,,,
488,PT10M21.00S,2022-01-17T19:50:28.3Z,4,REGULAR,foul,personal,['3freethrow'],1630193,,,1610612766,69,86,2022-01-17T19:50:40Z,4740000,,,0,,I. Quickley shooting personal FOUL (4 PF) (Martin 3 FT),"[1630193, 1628998]",1610612752.0,NYK,shooting,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,202037.0,4.0,0.0,Martin,1628998.0
490,PT10M21.00S,2022-01-17T19:50:52.1Z,4,REGULAR,freethrow,1 of 3,[],1628998,,,1610612766,69,87,2022-01-17T19:51:17Z,4760000,,,0,,C. Martin Free Throw 1 of 3 (6 PTS),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
491,PT10M21.00S,2022-01-17T19:50:52.1Z,4,REGULAR,freethrow,2 of 3,[],1628998,,,1610612766,69,87,2022-01-17T19:51:17Z,4770000,,,0,,MISS C. Martin Free Throw 2 of 3,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,Missed,,,,,,,,,,,,,,,,,,
492,PT10M21.00S,2022-01-17T19:50:52.1Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612766,69,87,2022-01-17T19:51:17Z,4780000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,491.0,,,,,,,,,,,,,,,,,
493,PT10M21.00S,2022-01-17T19:50:52.1Z,4,REGULAR,freethrow,3 of 3,[],1628998,,,1610612766,69,87,2022-01-17T19:51:17Z,4790000,,,0,,MISS C. Martin Free Throw 3 of 3,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,Missed,,,,,,,,,,,,,,,,,,
494,PT10M19.00S,2022-01-17T19:50:54.1Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,69,87,2022-01-17T19:51:17Z,4800000,,,0,,R. Barrett REBOUND (Off:1 Def:10),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,493.0,11.0,10.0,1.0,,,,,,,,,,,,,,
495,PT09M56.00S,2022-01-17T19:51:38.1Z,4,REGULAR,3pt,Jump Shot,[],1630193,33.85348226018397,59.068627450980394,1610612752,69,87,2022-01-17T19:51:47Z,4810000,-45.0,266.0,1,left,MISS I. Quickley 26' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,26.95,Missed,,,,,,,,,,,,,,,,,,
496,PT09M54.00S,2022-01-17T19:51:40.1Z,4,REGULAR,rebound,defensive,[],1628998,,,1610612766,69,87,2022-01-17T19:51:47Z,4820000,,,0,,C. Martin REBOUND (Off:2 Def:5),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,495.0,7.0,5.0,2.0,,,,,,,,,,,,,,
497,PT09M30.00S,2022-01-17T19:52:03.8Z,4,REGULAR,2pt,Jump Shot,[],1629667,71.82982917214193,43.872549019607845,1610612766,69,89,2022-01-17T19:53:53Z,4830000,-31.0,212.0,1,right,J. McDaniels 21' pullup Jump Shot (2 PTS) (C. Martin 3 AST),"[1629667, 1628998]",1610612766.0,CHA,pullup,,,McDaniels,J. McDaniels,,,,,21.45,Made,,,,,,,2.0,,,,C. Martin,1628998.0,3.0,,,,,
499,PT09M13.00S,2022-01-17T19:52:21.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,6.258212877792378,47.794117647058826,1610612752,71,89,2022-01-17T19:52:25Z,4850000,11.0,6.0,1,left,O. Toppin driving Layup (9 PTS) (I. Quickley 4 AST),"[1630167, 1630193]",1610612752.0,NYK,driving,,,Toppin,O. Toppin,,,,,1.27,Made,,,,,,,9.0,,,,I. Quickley,1630193.0,4.0,,,,,
501,PT08M48.00S,2022-01-17T19:52:46.3Z,4,REGULAR,3pt,Jump Shot,[],202330,63.6826544021025,52.69607843137255,1610612766,71,89,2022-01-17T19:52:51Z,4870000,13.0,289.0,1,right,MISS G. Hayward 28' pullup 3PT,[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,28.92,Missed,,,,,,,,,,,,,,,,,,
502,PT08M46.00S,2022-01-17T19:52:48.3Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612752,71,89,2022-01-17T19:52:51Z,4880000,,,0,,O. Toppin REBOUND (Off:0 Def:4),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,501.0,4.0,4.0,0.0,,,,,,,,,,,,,,
503,PT08M38.00S,2022-01-17T19:52:56.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,7.178055190538765,50.245098039215684,1610612752,71,89,2022-01-17T19:53:01Z,4890000,-1.0,15.0,1,left,MISS I. Quickley driving Layup,[1630193],1610612752.0,NYK,driving,,,Quickley,I. Quickley,,,,,1.5,Missed,,,,,,,,,,,,,,,,,,
504,PT08M36.00S,2022-01-17T19:52:58.9Z,4,REGULAR,rebound,defensive,[],203486,,,1610612766,71,89,2022-01-17T19:53:01Z,4900000,,,0,,M. Plumlee REBOUND (Off:0 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,503.0,2.0,2.0,0.0,,,,,,,,,,,,,,
505,PT08M36.00S,2022-01-17T19:53:02.1Z,4,REGULAR,foul,personal,[],201959,,,1610612766,71,89,2022-01-17T19:55:16Z,4910000,,,0,,T. Gibson take personal FOUL (2 PF),"[201959, 203486]",1610612752.0,NYK,take,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,202037.0,2.0,0.0,Plumlee,203486.0
507,PT08M24.00S,2022-01-17T19:53:25.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202330,90.40735873850197,52.37055759803921,1610612766,71,89,2022-01-17T19:53:33Z,4930000,12.0,38.0,1,right,MISS G. Hayward driving Layup - blocked,"[202330, 201959]",1610612766.0,CHA,driving,,,Hayward,G. Hayward,,,,,3.95,Missed,,,,,Gibson,201959.0,,,,,,,,,,,,
508,PT08M24.00S,2022-01-17T19:53:25.4Z,4,REGULAR,block,,[],201959,,,1610612766,71,89,2022-01-17T19:53:29Z,4940000,,,0,,T. Gibson BLOCK (1 BLK),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
509,PT08M22.00S,2022-01-17T19:53:27.4Z,4,REGULAR,rebound,defensive,[],201959,,,1610612752,71,89,2022-01-17T19:53:33Z,4950000,,,0,,T. Gibson REBOUND (Off:4 Def:2),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,507.0,6.0,2.0,4.0,,,,,,,,,,,,,,
510,PT08M20.00S,2022-01-17T19:53:35.1Z,4,REGULAR,turnover,out-of-bounds,[],1630193,,,1610612752,71,89,2022-01-17T19:53:40Z,4960000,,,0,,I. Quickley bad pass out-of-bounds TURNOVER (3 TO),[1630193],1610612752.0,NYK,bad pass,,,Quickley,I. Quickley,,,,,,,,,,,,,,3.0,,,,,,202037.0,,,,
511,PT08M09.00S,2022-01-17T19:53:57.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629667,69.46452036793693,70.83333333333334,1610612766,71,89,2022-01-17T19:54:06Z,4970000,104.0,235.0,1,right,MISS J. McDaniels 25' 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,
512,PT08M07.00S,2022-01-17T19:53:59.7Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,71,89,2022-01-17T19:54:06Z,4980000,,,0,,R. Barrett REBOUND (Off:1 Def:11),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,511.0,12.0,11.0,1.0,,,,,,,,,,,,,,
513,PT07M44.00S,2022-01-17T19:54:22.9Z,4,REGULAR,turnover,bad pass,[],1629628,,,1610612752,71,89,2022-01-17T19:54:26Z,4990000,,,0,,R. Barrett bad pass TURNOVER (6 TO),"[1629628, 202330]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,6.0,Hayward,202330.0,,,,,,,,
514,PT07M44.00S,2022-01-17T19:54:22.9Z,4,REGULAR,steal,,[],202330,,,1610612766,71,89,2022-01-17T19:54:24Z,5000000,,,0,,G. Hayward STEAL (2 STL),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
515,PT07M39.00S,2022-01-17T19:54:31.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,71,89,2022-01-17T19:54:31Z,5010000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT07M39.00S,2022-01-17T19:54:31.5Z,4,REGULAR,substitution,out,[],1629628,,,1610612766,71,89,2022-01-17T19:57:13Z,5020000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
517,PT07M39.00S,2022-01-17T19:54:31.5Z,4,REGULAR,substitution,out,[],202397,,,1610612766,71,89,2022-01-17T19:57:13Z,5030000,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
518,PT07M39.00S,2022-01-17T19:54:31.5Z,4,REGULAR,substitution,out,[],202330,,,1610612766,71,89,2022-01-17T19:57:13Z,5040000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,
519,PT07M39.00S,2022-01-17T19:54:31.5Z,4,REGULAR,substitution,in,[],202692,,,1610612766,71,89,2022-01-17T19:57:13Z,5050000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
520,PT07M39.00S,2022-01-17T19:54:31.5Z,4,REGULAR,substitution,in,[],1628970,,,1610612766,71,89,2022-01-17T19:57:13Z,5060000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
521,PT07M39.00S,2022-01-17T19:54:31.5Z,4,REGULAR,substitution,in,[],1626179,,,1610612766,71,89,2022-01-17T19:57:13Z,5070000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
522,PT07M31.00S,2022-01-17T19:57:34.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,68.9388961892247,63.970588235294116,1610612766,71,89,2022-01-17T19:57:39Z,5080000,70.0,239.0,1,right,MISS T. Rozier 24' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,24.95,Missed,,,,,,,,,,,,,,,,,,
523,PT07M29.00S,2022-01-17T19:57:36.1Z,4,REGULAR,rebound,defensive,[],1629656,,,1610612752,71,89,2022-01-17T19:57:39Z,5090000,,,0,,Q. Grimes REBOUND (Off:1 Def:1),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,522.0,2.0,1.0,1.0,,,,,,,,,,,,,,
524,PT07M17.00S,2022-01-17T19:57:48.7Z,4,REGULAR,3pt,Jump Shot,[],1629656,28.597240473061763,80.3921568627451,1610612752,71,89,2022-01-17T19:57:54Z,5100000,-152.0,216.0,1,left,MISS Q. Grimes 26' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,26.44,Missed,,,,,,,,,,,,,,,,,,
525,PT07M15.00S,2022-01-17T19:57:50.7Z,4,REGULAR,rebound,defensive,[],1629667,,,1610612766,71,89,2022-01-17T19:57:54Z,5110000,,,0,,J. McDaniels REBOUND (Off:0 Def:4),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,524.0,4.0,4.0,0.0,,,,,,,,,,,,,,
526,PT06M51.00S,2022-01-17T19:58:14.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,94.69448094612353,47.549019607843135,1610612766,71,91,2022-01-17T19:58:18Z,5120000,-12.0,-3.0,1,right,M. Bridges driving reverse Layup (35 PTS) (C. Martin 4 AST),"[1628970, 1628998]",1610612766.0,CHA,driving reverse,,,Bridges,M. Bridges,,,,,1.26,Made,,,,,,,35.0,,,,C. Martin,1628998.0,4.0,,,,,
527,PT06M40.00S,2022-01-17T19:58:30.5Z,4,REGULAR,foul,technical,['1freethrow'],203486,,,1610612752,71,91,2022-01-17T19:58:39Z,5130000,,,0,,M. Plumlee defensive-3-second technical FOUL (1 Tech),[203486],1610612766.0,CHA,defensive-3-second,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,202037.0,4.0,1.0,,
528,PT06M40.00S,2022-01-17T19:58:53.3Z,4,REGULAR,freethrow,1 of 1,[],1630193,,,1610612752,71,91,2022-01-17T19:58:53Z,5140000,,,0,,MISS I. Quickley technical Free Throw 1 of 1,[1630193],1610612752.0,NYK,technical,,,Quickley,I. Quickley,,,,,,Missed,,,,,,,,,,,,,,,,,,
529,PT06M40.00S,2022-01-17T19:58:53.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,71,91,2022-01-17T19:58:53Z,5150000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,528.0,,,,,,,,,,,,,,,,,
530,PT06M35.00S,2022-01-17T19:59:07.2Z,4,REGULAR,2pt,Jump Shot,[],1630193,8.360709592641262,8.57843137254902,1610612752,71,91,2022-01-17T19:59:12Z,5160000,207.0,26.0,1,left,MISS I. Quickley 20' Jump Shot,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,20.87,Missed,,,,,,,,,,,,,,,,,,
531,PT06M33.00S,2022-01-17T19:59:09.2Z,4,REGULAR,rebound,defensive,[],1626179,,,1610612766,71,91,2022-01-17T19:59:12Z,5170000,,,0,,T. Rozier REBOUND (Off:0 Def:6),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,530.0,6.0,6.0,0.0,,,,,,,,,,,,,,
532,PT06M18.00S,2022-01-17T19:59:24.7Z,4,REGULAR,3pt,Jump Shot,[],1628998,87.72996057818659,4.411764705882353,1610612766,71,94,2022-01-17T19:59:29Z,5180000,-228.0,63.0,1,right,C. Martin 3PT  (9 PTS) (T. Rozier 7 AST),"[1628998, 1626179]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,23.64,Made,,,,,,,9.0,,,,T. Rozier,1626179.0,7.0,,,,,
535,PT05M59.00S,2022-01-17T19:59:43.1Z,4,REGULAR,2pt,Jump Shot,[],1629656,20.844283837056505,32.35294117647059,1610612752,73,94,2022-01-17T20:01:00Z,5200000,88.0,143.0,1,left,Q. Grimes 16' pullup Jump Shot (2 PTS) (I. Quickley 5 AST),"[1629656, 1630193]",1610612752.0,NYK,pullup,,,Grimes,Q. Grimes,,,,,16.84,Made,,,,,,,2.0,,,,I. Quickley,1630193.0,5.0,,,,,
537,PT05M32.00S,2022-01-17T20:00:10.1Z,4,REGULAR,3pt,Jump Shot,[],1628970,77.87450722733246,86.51960784313727,1610612766,73,94,2022-01-17T20:01:36Z,5220000,183.0,155.0,1,right,MISS M. Bridges step back 3PT,[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,23.98,Missed,,,,,,,,,,,,,,,,,,
538,PT05M31.00S,2022-01-17T20:00:11.1Z,4,REGULAR,rebound,defensive,[],1629656,,,1610612752,73,94,2022-01-17T20:00:15Z,5230000,,,0,,Q. Grimes REBOUND (Off:1 Def:2),[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,537.0,3.0,2.0,1.0,,,,,,,,,,,,,,
539,PT05M22.00S,2022-01-17T20:00:21.4Z,4,REGULAR,2pt,Jump Shot,[],1630193,26.49474375821288,35.78431372549019,1610612752,75,94,2022-01-17T20:02:14Z,5240000,71.0,197.0,1,left,I. Quickley 20' pullup Jump Shot (7 PTS),[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,20.91,Made,,,,,,,7.0,,,,,,,,,,,
540,PT04M52.00S,2022-01-17T20:00:50.3Z,4,REGULAR,2pt,Jump Shot,[],1628970,92.85479632063075,31.61764705882353,1610612766,75,94,2022-01-17T20:02:57Z,5250000,-92.0,15.0,1,right,MISS M. Bridges 9' driving floating Shot,[1628970],1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,9.31,Missed,,,,,,,,,,,,,,,,,,
541,PT04M51.00S,2022-01-17T20:00:51.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,75,94,2022-01-17T20:00:58Z,5260000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,540.0,,,,,,,,,,,,,,,,,
542,PT04M51.00S,2022-01-17T20:00:55.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,75,94,2022-01-17T20:00:55Z,5270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
