actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
541,PT02M11.00S,2022-01-07T02:39:00.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203095,90.88370565045992,50.49019607843137,1610612752,96,98,2022-01-07T02:39:07Z,5280000,2.0,33.0,1,right,MISS E. Fournier cutting Layup,[203095],1610612752.0,NYK,cutting,,,Fournier,E. Fournier,,,,,3.33,Missed,,,,,,,,,,,,,,,,,,,
542,PT02M09.00S,2022-01-07T02:39:02.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,96,98,2022-01-07T02:39:07Z,5290000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,541.0,,,,,,,,,,,,
543,PT02M09.00S,2022-01-07T02:39:06.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,96,98,2022-01-07T02:39:06Z,5300000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT02M07.00S,2022-01-07T02:39:28.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203095,95.87713534822602,3.431372549019608,1610612752,99,98,2022-01-07T02:39:32Z,5310000,-233.0,-14.0,1,right,E. Fournier 3PT  (41 PTS) (I. Quickley 3 AST),"[203095, 1630193]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,23.32,Made,41.0,I. Quickley,1630193.0,3.0,,,,,,,,,,,,,,,
546,PT01M46.00S,2022-01-07T02:39:52.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,9.986859395532194,49.55575980392157,1610612738,99,100,2022-01-07T02:40:00Z,5330000,2.0,41.0,1,left,J. Tatum driving Layup (33 PTS) (M. Smart 5 AST),"[1628369, 203935]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,4.15,Made,33.0,M. Smart,203935.0,5.0,,,,,,,,,,,,,,,
548,PT01M46.00S,2022-01-07T02:39:55.8Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203095,,,1610612738,99,100,2022-01-07T02:40:00Z,5350000,,,0,,E. Fournier shooting personal FOUL (3 PF) (Tatum 1 FT),"[203095, 1628369]",1610612752.0,NYK,shooting,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,1628172.0,,3.0,0.0,Tatum,1628369.0,,,
550,PT01M46.00S,2022-01-07T02:40:18.8Z,4,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,99,101,2022-01-07T02:40:18Z,5370000,,,0,,J. Tatum Free Throw 1 of 1 (34 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,Made,34.0,,,,,,,,,,,,,,,,,,
551,PT01M34.00S,2022-01-07T02:40:37.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,99,101,2022-01-07T02:40:37Z,5380000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT01M28.00S,2022-01-07T02:42:15.0Z,4,REGULAR,3pt,Jump Shot,[],203944,68.28186596583443,62.99019607843137,1610612752,99,101,2022-01-07T02:42:20Z,5390000,65.0,246.0,1,right,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,,
553,PT01M26.00S,2022-01-07T02:42:17.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,99,101,2022-01-07T02:42:20Z,5400000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,552.0,,,,,,,,,,,,
554,PT01M26.00S,2022-01-07T02:42:21.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,99,101,2022-01-07T02:42:21Z,5410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT01M19.00S,2022-01-07T02:42:42.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629011,94.30026281208936,50.49019607843137,1610612752,101,101,2022-01-07T02:42:46Z,5420000,2.0,1.0,1,right,M. Robinson alley-oop DUNK (7 PTS) (R. Barrett 5 AST),"[1629011, 1629628]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,0.27,Made,7.0,R. Barrett,1629628.0,5.0,,,,,,,,,,,,,,,
557,PT00M59.30S,2022-01-07T02:43:06.1Z,4,REGULAR,3pt,Jump Shot,[],203935,31.09395532194481,25.735294117647058,1610612738,101,101,2022-01-07T02:43:12Z,5440000,121.0,240.0,1,left,MISS M. Smart 26' 3PT,[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,26.87,Missed,,,,,,,,,,,,,,,,,,,
558,PT00M56.80S,2022-01-07T02:43:08.6Z,4,REGULAR,rebound,defensive,[],203095,,,1610612752,101,101,2022-01-07T02:43:12Z,5450000,,,0,,E. Fournier REBOUND (Off:1 Def:7),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,557.0,8.0,7.0,1.0,,,,,,,,,
559,PT00M44.70S,2022-01-07T02:43:22.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,94.03745072273325,51.470588235294116,1610612752,103,101,2022-01-07T02:43:26Z,5460000,7.0,4.0,1,right,I. Quickley driving floating bank Jump Shot (16 PTS) (R. Barrett 6 AST),"[1630193, 1629628]",1610612752.0,NYK,driving floating bank,,,Quickley,I. Quickley,,,,,0.82,Made,16.0,R. Barrett,1629628.0,6.0,,,,,,,,,,,,,,,
561,PT00M44.70S,2022-01-07T02:43:29.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,103,101,2022-01-07T02:43:29Z,5480000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT00M44.70S,2022-01-07T02:43:29.3Z,4,REGULAR,substitution,out,[],203095,,,1610612738,103,101,2022-01-07T02:44:52Z,5490000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT00M44.70S,2022-01-07T02:43:29.3Z,4,REGULAR,substitution,in,[],202692,,,1610612738,103,101,2022-01-07T02:44:52Z,5500000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT00M37.70S,2022-01-07T02:45:11.4Z,4,REGULAR,turnover,lost ball,[],203471,,,1610612738,103,101,2022-01-07T02:45:16Z,5510000,,,0,,D. Schroder lost ball TURNOVER (1 TO),"[203471, 1629011]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,1.0,,,,,Robinson,1629011.0,
565,PT00M37.70S,2022-01-07T02:45:11.4Z,4,REGULAR,steal,,[],1629011,,,1610612752,103,101,2022-01-07T02:45:14Z,5520000,,,0,,M. Robinson STEAL (2 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT00M18.80S,2022-01-07T02:45:33.4Z,4,REGULAR,foul,personal,['2freethrow'],1628369,,,1610612752,103,101,2022-01-07T02:45:41Z,5530000,,,0,,J. Tatum shooting personal FOUL (3 PF) (Barrett 2 FT),"[1628369, 1629628]",1610612738.0,BOS,shooting,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,2002.0,,3.0,0.0,Barrett,1629628.0,,,
568,PT00M18.80S,2022-01-07T02:45:58.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629628,,,1610612752,103,101,2022-01-07T02:45:58Z,5550000,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Missed,,,,,,,,,,,,,,,,,,,
569,PT00M18.80S,2022-01-07T02:45:58.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,103,101,2022-01-07T02:45:58Z,5560000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,568.0,,,,,,,,,,,,
570,PT00M18.80S,2022-01-07T02:46:15.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629628,,,1610612752,104,101,2022-01-07T02:46:16Z,5570000,,,0,,R. Barrett Free Throw 2 of 2 (10 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
571,PT00M18.80S,2022-01-07T02:46:27.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,104,101,2022-01-07T02:46:27Z,5580000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT00M15.40S,2022-01-07T02:48:11.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202692,,,1610612738,104,101,2022-01-07T02:48:25Z,5590000,,,0,,A. Burks personal FOUL (2 PF) (Smart 2 FT),"[202692, 203935]",1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,2002.0,,2.0,0.0,Smart,203935.0,,,
575,PT00M15.40S,2022-01-07T02:48:25.3Z,4,REGULAR,substitution,out,[],1629628,,,1610612738,104,101,2022-01-07T02:48:48Z,5605000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT00M15.40S,2022-01-07T02:48:25.3Z,4,REGULAR,substitution,in,[],203095,,,1610612738,104,101,2022-01-07T02:48:48Z,5607500,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT00M15.40S,2022-01-07T02:48:39.5Z,4,REGULAR,freethrow,1 of 2,[],203935,,,1610612738,104,102,2022-01-07T02:48:39Z,5610000,,,0,,M. Smart Free Throw 1 of 2 (13 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
577,PT00M15.40S,2022-01-07T02:49:03.0Z,4,REGULAR,freethrow,2 of 2,[],203935,,,1610612738,104,103,2022-01-07T02:49:03Z,5620000,,,0,,M. Smart Free Throw 2 of 2 (14 PTS),[203935],1610612738.0,BOS,,,,Smart,M. Smart,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
578,PT00M12.50S,2022-01-07T02:49:23.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203935,,,1610612752,104,103,2022-01-07T02:49:54Z,5630000,,,0,,M. Smart take personal FOUL (3 PF) (Randle 2 FT),"[203935, 203944]",1610612738.0,BOS,take,,,Smart,M. Smart,,,,,,,,,,,,,,,,,1628172.0,,3.0,0.0,Randle,203944.0,,,
582,PT00M12.50S,2022-01-07T02:49:39.1Z,4,REGULAR,substitution,out,[],203095,,,1610612752,104,103,2022-01-07T02:50:02Z,5645000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT00M12.50S,2022-01-07T02:49:39.1Z,4,REGULAR,substitution,in,[],1629628,,,1610612752,104,103,2022-01-07T02:50:02Z,5647500,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT00M12.50S,2022-01-07T02:49:55.2Z,4,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,104,103,2022-01-07T02:49:55Z,5650000,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Missed,,,,,,,,,,,,,,,,,,,
581,PT00M12.50S,2022-01-07T02:49:55.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,104,103,2022-01-07T02:49:55Z,5660000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,580.0,,,,,,,,,,,,
584,PT00M12.50S,2022-01-07T02:50:22.7Z,4,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,105,103,2022-01-07T02:50:22Z,5670000,,,0,,J. Randle Free Throw 2 of 2 (22 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,22.0,,,,,,,,,,,,,,,,,,
585,PT00M08.00S,2022-01-07T02:50:35.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,105,103,2022-01-07T02:50:35Z,5680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT00M02.20S,2022-01-07T02:50:57.8Z,4,REGULAR,2pt,Jump Shot,[],1628369,20.45006570302234,28.921568627450984,1610612738,105,105,2022-01-07T02:51:18Z,5690000,105.0,140.0,1,left,J. Tatum 17' step back Jump Shot (36 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,17.5,Made,36.0,,,,,,,,,,,,,,,,,,
587,PT00M01.50S,2022-01-07T02:51:04.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,105,105,2022-01-07T02:51:04Z,5700000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT00M01.50S,2022-01-07T02:51:04.3Z,4,REGULAR,substitution,out,[],1629011,,,1610612752,105,105,2022-01-07T02:52:42Z,5710000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT00M01.50S,2022-01-07T02:51:04.3Z,4,REGULAR,substitution,out,[],203471,,,1610612752,105,105,2022-01-07T02:52:42Z,5720000,,,0,,SUB out: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT00M01.50S,2022-01-07T02:51:04.3Z,4,REGULAR,substitution,in,[],203095,,,1610612752,105,105,2022-01-07T02:52:42Z,5730000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT00M01.50S,2022-01-07T02:51:04.3Z,4,REGULAR,substitution,in,[],201143,,,1610612752,105,105,2022-01-07T02:52:42Z,5740000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT00M00.50S,2022-01-07T02:52:50.4Z,4,REGULAR,3pt,Jump Shot,[],1629628,71.43561103810775,75.73529411764706,1610612752,108,105,2022-01-07T02:54:08Z,5750000,129.0,216.0,1,right,R. Barrett 25' 3PT pullup bank (13 PTS) (A. Burks 7 AST),"[1629628, 202692]",1610612752.0,NYK,pullup bank,,,Barrett,R. Barrett,,,,,25.14,Made,13.0,A. Burks,202692.0,7.0,,,,,,,,,,,,,,,
594,PT00M00.00S,2022-01-07T02:52:56.8Z,4,REGULAR,instantreplay,request,[],0,,,1610612738,108,105,2022-01-07T02:53:55Z,5770000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,2002.0,,,,,,,,End Period - Good Basket
595,PT00M00.00S,2022-01-07T02:53:32.9Z,4,REGULAR,period,end,[],0,,,1610612738,108,105,2022-01-07T02:53:32Z,5780000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT00M00.00S,2022-01-07T02:53:35.1Z,4,REGULAR,game,end,[],0,,,0,108,105,2022-01-07T02:53:35Z,5790000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
