actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
185,PT08M29.00S,2022-01-23T18:44:55.4Z,2,REGULAR,3pt,Jump Shot,[],1630527,68.54467805519053,64.95098039215686,1610612746,48,36,2022-01-23T18:45:01Z,1830000,75.0,243.0,1,right,MISS B. Boston Jr. 25' 3PT,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,25.44,Missed,,,,,,,,,,,,,,,
186,PT08M28.00S,2022-01-23T18:44:56.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,48,36,2022-01-23T18:45:01Z,1840000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,185.0,,,,,,,,,,,,,,
187,PT08M28.00S,2022-01-23T18:44:59.4Z,2,REGULAR,foul,personal,[],203457,,,1610612746,48,36,2022-01-23T18:45:07Z,1850000,,,0,,N. Noel loose ball personal FOUL (1 PF),"[203457, 1628392]",1610612752.0,NYK,loose ball,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,1628487.0,1.0,0.0,Hartenstein,1628392.0
189,PT08M28.00S,2022-01-23T18:44:59.5Z,2,REGULAR,substitution,out,[],202339,,,1610612746,48,36,2022-01-23T18:45:11Z,1870000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M28.00S,2022-01-23T18:44:59.5Z,2,REGULAR,substitution,in,[],202704,,,1610612746,48,36,2022-01-23T18:45:11Z,1880000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M16.00S,2022-01-23T18:45:35.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],202704,76.82325886990802,52.94117647058824,1610612746,48,38,2022-01-23T18:45:39Z,1890000,15.0,165.0,1,right,R. Jackson 16' Jump Shot (4 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,16.61,Made,,,,,,,4.0,,,,,,,,
192,PT07M55.00S,2022-01-23T18:46:00.0Z,2,REGULAR,foul,personal,[],1628392,,,1610612752,48,38,2022-01-23T18:46:05Z,1900000,,,0,,I. Hartenstein personal FOUL (1 PF),"[1628392, 203457]",1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Noel,203457.0
194,PT07M55.00S,2022-01-23T18:46:00.1Z,2,REGULAR,substitution,out,[],203457,,,1610612752,48,38,2022-01-23T18:46:13Z,1920000,,,0,,SUB out: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
195,PT07M55.00S,2022-01-23T18:46:00.1Z,2,REGULAR,substitution,in,[],1629011,,,1610612752,48,38,2022-01-23T18:46:13Z,1930000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
196,PT07M47.00S,2022-01-23T18:46:37.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,12.302890932982917,52.450980392156865,1610612752,50,38,2022-01-23T18:46:41Z,1940000,-12.0,63.0,1,left,I. Quickley 6' driving floating Jump Shot (8 PTS),[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,,,,6.43,Made,,,,,,,8.0,,,,,,,,
197,PT07M26.00S,2022-01-23T18:46:58.8Z,2,REGULAR,3pt,Jump Shot,[],202694,72.7496714848883,18.38235294117647,1610612746,50,38,2022-01-23T18:47:54Z,1950000,-158.0,204.0,1,right,MISS M. Morris Sr. 25' pullup 3PT,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,,,,25.79,Missed,,,,,,,,,,,,,,,
198,PT07M24.00S,2022-01-23T18:47:00.8Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,50,38,2022-01-23T18:47:07Z,1960000,,,0,,M. Robinson REBOUND (Off:3 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,197.0,4.0,1.0,3.0,,,,,,,,,,,
199,PT07M18.00S,2022-01-23T18:47:06.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630167,29.25427069645204,74.75490196078431,1610612752,50,38,2022-01-23T18:48:17Z,1970000,-124.0,222.0,1,left,MISS O. Toppin 25' running 3PT,[1630167],1610612752.0,NYK,running,,,Toppin,O. Toppin,,,,,,,,25.46,Missed,,,,,,,,,,,,,,,
200,PT07M16.00S,2022-01-23T18:47:08.1Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612746,50,38,2022-01-23T18:47:14Z,1980000,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,199.0,1.0,1.0,0.0,,,,,,,,,,,
201,PT07M06.00S,2022-01-23T18:47:18.2Z,2,REGULAR,3pt,Jump Shot,[],1630527,95.22010512483574,3.1862745098039214,1610612746,50,41,2022-01-23T18:47:22Z,1990000,-234.0,-8.0,1,right,B. Boston Jr. 3PT  (6 PTS) (M. Morris Sr. 1 AST),"[1630527, 202694]",1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,23.42,Made,,,,,,,6.0,M. Morris Sr.,202694.0,1.0,,,,,
203,PT07M05.00S,2022-01-23T18:47:23.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,50,41,2022-01-23T18:47:23Z,2010000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT06M55.00S,2022-01-23T18:50:35.3Z,2,REGULAR,3pt,Jump Shot,[],1630193,30.831143232588698,29.411764705882355,1610612752,50,41,2022-01-23T18:51:05Z,2020000,103.0,237.0,1,left,MISS I. Quickley 25' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,,,,25.86,Missed,,,,,,,,,,,,,,,
205,PT06M53.00S,2022-01-23T18:50:37.3Z,2,REGULAR,rebound,defensive,[],202694,,,1610612746,50,41,2022-01-23T18:50:42Z,2030000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:2),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,204.0,2.0,2.0,0.0,,,,,,,,,,,
206,PT06M45.00S,2022-01-23T18:50:47.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202704,93.77463863337714,42.8921568627451,1610612746,50,41,2022-01-23T18:50:53Z,2040000,-36.0,6.0,1,right,MISS R. Jackson driving Layup - blocked,"[202704, 1630167]",1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,,,,3.6,Missed,,,,,Toppin,1630167.0,,,,,,,,,
207,PT06M45.00S,2022-01-23T18:50:47.7Z,2,REGULAR,block,,[],1630167,,,1610612746,50,41,2022-01-23T18:50:50Z,2050000,,,0,,O. Toppin BLOCK (1 BLK),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,
208,PT06M43.00S,2022-01-23T18:50:49.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,50,41,2022-01-23T18:50:53Z,2060000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,206.0,,,,,,,,,,,,,,
209,PT06M43.00S,2022-01-23T18:50:52.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,50,41,2022-01-23T18:50:52Z,2070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT06M43.00S,2022-01-23T18:50:52.2Z,2,REGULAR,substitution,out,[],1629629,,,1610612746,50,41,2022-01-23T18:51:04Z,2080000,,,0,,SUB out: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
211,PT06M43.00S,2022-01-23T18:50:52.2Z,2,REGULAR,substitution,out,[],1630167,,,1610612746,50,41,2022-01-23T18:51:04Z,2090000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,
212,PT06M43.00S,2022-01-23T18:50:52.2Z,2,REGULAR,substitution,in,[],1629628,,,1610612746,50,41,2022-01-23T18:51:04Z,2100000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M43.00S,2022-01-23T18:50:52.2Z,2,REGULAR,substitution,in,[],203944,,,1610612746,50,41,2022-01-23T18:51:04Z,2110000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M41.00S,2022-01-23T18:51:12.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630527,93.51182654402102,50.73529411764706,1610612746,50,43,2022-01-23T18:51:22Z,2120000,4.0,8.0,1,right,B. Boston Jr. alley-oop DUNK (8 PTS) (R. Jackson 3 AST),"[1630527, 202704]",1610612746.0,LAC,alley-oop,,,Boston Jr.,B. Boston Jr.,,,,,,,,0.93,Made,,,,,,,8.0,R. Jackson,202704.0,3.0,,,,,
216,PT06M29.00S,2022-01-23T18:51:27.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,7.30946123521682,47.30392156862745,1610612752,50,43,2022-01-23T18:51:40Z,2140000,13.0,16.0,1,left,MISS Q. Grimes driving reverse Layup - blocked,"[1629656, 1628392]",1610612752.0,NYK,driving reverse,,,Grimes,Q. Grimes,,,,,,,,2.11,Missed,,,,,Hartenstein,1628392.0,,,,,,,,,
217,PT06M29.00S,2022-01-23T18:51:27.9Z,2,REGULAR,block,,[],1628392,,,1610612752,50,43,2022-01-23T18:51:30Z,2150000,,,0,,I. Hartenstein BLOCK (1 BLK),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M27.00S,2022-01-23T18:51:29.9Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,50,43,2022-01-23T18:51:40Z,2160000,,,0,,M. Robinson REBOUND (Off:4 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,216.0,5.0,1.0,4.0,,,,,,,,,,,
219,PT06M26.00S,2022-01-23T18:51:32.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,6.915243101182654,48.28431372549019,1610612752,52,43,2022-01-23T18:53:56Z,2170000,9.0,13.0,1,left,M. Robinson putback Layup (7 PTS),[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,,,,1.52,Made,,,,,,,7.0,,,,,,,,
220,PT06M26.00S,2022-01-23T18:51:35.8Z,2,REGULAR,foul,personal,['1freethrow'],1628392,,,1610612752,52,43,2022-01-23T18:51:48Z,2180000,,,0,,I. Hartenstein shooting personal FOUL (2 PF) (Robinson 1 FT),"[1628392, 1629011]",1610612746.0,LAC,shooting,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,2005.0,2.0,0.0,Robinson,1629011.0
222,PT06M26.00S,2022-01-23T18:51:35.8Z,2,REGULAR,substitution,out,[],1628379,,,1610612752,52,43,2022-01-23T18:51:50Z,2200000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M26.00S,2022-01-23T18:51:35.8Z,2,REGULAR,substitution,out,[],1628392,,,1610612752,52,43,2022-01-23T18:51:50Z,2210000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M26.00S,2022-01-23T18:51:35.8Z,2,REGULAR,substitution,in,[],201587,,,1610612752,52,43,2022-01-23T18:51:50Z,2220000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M26.00S,2022-01-23T18:51:35.8Z,2,REGULAR,substitution,in,[],1627826,,,1610612752,52,43,2022-01-23T18:51:50Z,2230000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M26.00S,2022-01-23T18:52:02.7Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1629011,,,1610612752,53,43,2022-01-23T18:52:02Z,2240000,,,0,,M. Robinson Free Throw 1 of 1 (8 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,Made,,,,,,,8.0,,,,,,,,
227,PT06M06.00S,2022-01-23T18:52:22.3Z,2,REGULAR,2pt,Jump Shot,[],1630527,76.82325886990802,50.73529411764706,1610612746,53,43,2022-01-23T18:54:20Z,2250000,4.0,165.0,1,right,MISS B. Boston Jr. 16' pullup Shot,[1630527],1610612746.0,LAC,pullup,,,Boston Jr.,B. Boston Jr.,,,,,,,,16.54,Missed,,,,,,,,,,,,,,,
228,PT06M04.00S,2022-01-23T18:52:24.3Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,53,43,2022-01-23T18:52:28Z,2260000,,,0,,M. Robinson REBOUND (Off:4 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,227.0,6.0,2.0,4.0,,,,,,,,,,,
229,PT05M54.00S,2022-01-23T18:52:34.3Z,2,REGULAR,3pt,Jump Shot,[],1629656,12.828515111695138,97.54901960784314,1610612752,56,43,2022-01-23T18:52:38Z,2270000,-238.0,68.0,1,left,Q. Grimes 24' 3PT  (6 PTS) (I. Quickley 4 AST),"[1629656, 1630193]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,24.73,Made,,,,,,,6.0,I. Quickley,1630193.0,4.0,,,,,
231,PT05M28.00S,2022-01-23T18:52:59.3Z,2,REGULAR,3pt,Jump Shot,[],1630527,88.51839684625493,95.34313725490196,1610612746,56,43,2022-01-23T18:55:10Z,2290000,227.0,55.0,1,right,MISS B. Boston Jr. pullup 3PT,[1630527],1610612746.0,LAC,pullup,,,Boston Jr.,B. Boston Jr.,,,,,,,,23.34,Missed,,,,,,,,,,,,,,,
232,PT05M26.00S,2022-01-23T18:53:01.3Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,56,43,2022-01-23T18:53:03Z,2300000,,,0,,M. Robinson REBOUND (Off:4 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,231.0,7.0,3.0,4.0,,,,,,,,,,,
233,PT05M07.00S,2022-01-23T18:53:21.2Z,2,REGULAR,turnover,bad pass,[],203944,,,1610612752,56,43,2022-01-23T18:53:26Z,2310000,,,0,,J. Randle bad pass TURNOVER (2 TO),"[203944, 201587]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,2.0,Batum,201587.0,,,,,,,,,,,,,,,,,
234,PT05M07.00S,2022-01-23T18:53:21.2Z,2,REGULAR,steal,,[],201587,,,1610612746,56,43,2022-01-23T18:53:22Z,2320000,,,0,,N. Batum STEAL (1 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
235,PT05M05.00S,2022-01-23T18:53:25.6Z,2,REGULAR,foul,personal,['2freethrow'],1629656,,,1610612746,56,43,2022-01-23T18:53:45Z,2330000,,,0,,Q. Grimes shooting personal FOUL (1 PF) (Boston Jr. 2 FT),"[1629656, 1630527]",1610612752.0,NYK,shooting,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,2005.0,1.0,0.0,Boston Jr.,1630527.0
238,PT05M05.00S,2022-01-23T18:53:42.8Z,2,REGULAR,substitution,out,[],1630193,,,1610612746,56,43,2022-01-23T18:54:05Z,2345000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M05.00S,2022-01-23T18:53:42.8Z,2,REGULAR,substitution,out,[],1629656,,,1610612746,56,43,2022-01-23T18:54:05Z,2347500,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M05.00S,2022-01-23T18:53:42.8Z,2,REGULAR,substitution,in,[],202692,,,1610612746,56,43,2022-01-23T18:54:05Z,2348750,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M05.00S,2022-01-23T18:53:42.8Z,2,REGULAR,substitution,in,[],203095,,,1610612746,56,43,2022-01-23T18:54:05Z,2349375,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M05.00S,2022-01-23T18:54:00.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630527,,,1610612746,56,44,2022-01-23T18:54:00Z,2350000,,,0,,B. Boston Jr. Free Throw 1 of 2 (9 PTS),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,Made,,,,,,,9.0,,,,,,,,
242,PT05M05.00S,2022-01-23T18:54:19.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630527,,,1610612746,56,45,2022-01-23T18:54:19Z,2360000,,,0,,B. Boston Jr. Free Throw 2 of 2 (10 PTS),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,Made,,,,,,,10.0,,,,,,,,
243,PT04M56.00S,2022-01-23T18:54:30.4Z,2,REGULAR,2pt,Jump Shot,[],1629628,23.340998685939553,51.225490196078425,1610612752,56,45,2022-01-23T18:56:37Z,2370000,-6.0,167.0,1,left,MISS R. Barrett 16' pullup Shot,[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,,,,16.7,Missed,,,,,,,,,,,,,,,
244,PT04M54.00S,2022-01-23T18:54:32.4Z,2,REGULAR,rebound,defensive,[],1630527,,,1610612746,56,45,2022-01-23T18:54:36Z,2380000,,,0,,B. Boston Jr. REBOUND (Off:0 Def:1),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,243.0,1.0,1.0,0.0,,,,,,,,,,,
245,PT04M44.00S,2022-01-23T18:54:42.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,94.43166885676742,47.549019607843135,1610612746,56,47,2022-01-23T18:54:45Z,2390000,-12.0,0.0,1,right,I. Zubac Layup (9 PTS) (B. Boston Jr. 1 AST),"[1627826, 1630527]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,1.23,Made,,,,,,,9.0,B. Boston Jr.,1630527.0,1.0,,,,,
247,PT04M26.00S,2022-01-23T18:55:02.1Z,2,REGULAR,turnover,out-of-bounds,[],203944,,,1610612752,56,47,2022-01-23T18:59:49Z,2410000,,,0,,J. Randle bad pass out-of-bounds TURNOVER (3 TO),[203944],1610612752.0,NYK,bad pass,,,Randle,J. Randle,,,,,3.0,,,,,,,,,,,,,,,2005.0,,,,
248,PT04M26.00S,2022-01-23T18:55:02.2Z,2,REGULAR,substitution,out,[],1630527,,,1610612746,56,47,2022-01-23T18:55:13Z,2420000,,,0,,SUB out: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M26.00S,2022-01-23T18:55:02.2Z,2,REGULAR,substitution,in,[],1629599,,,1610612746,56,47,2022-01-23T18:55:13Z,2430000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M08.00S,2022-01-23T18:55:32.6Z,2,REGULAR,foul,personal,['2freethrow'],203095,,,1610612746,56,47,2022-01-23T18:55:38Z,2440000,,,0,,E. Fournier shooting personal FOUL (1 PF) (Morris Sr. 2 FT),"[203095, 202694]",1610612752.0,NYK,shooting,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Morris Sr.,202694.0
252,PT04M08.00S,2022-01-23T18:56:09.4Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],202694,,,1610612746,56,48,2022-01-23T18:56:35Z,2460000,,,0,,M. Morris Sr. Free Throw 1 of 2 (1 PTS),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,Made,,,,,,,1.0,,,,,,,,
253,PT04M08.00S,2022-01-23T18:56:09.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],202694,,,1610612746,56,48,2022-01-23T18:56:36Z,2470000,,,0,,MISS M. Morris Sr. Free Throw 2 of 2,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,Missed,,,,,,,,,,,,,,,
254,PT04M06.00S,2022-01-23T18:56:11.4Z,2,REGULAR,rebound,defensive,[],203944,,,1610612752,56,48,2022-01-23T18:56:36Z,2480000,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,253.0,3.0,3.0,0.0,,,,,,,,,,,
255,PT03M47.00S,2022-01-23T18:56:52.2Z,2,REGULAR,3pt,Jump Shot,[],202692,18.347568988173457,5.637254901960785,1610612752,56,48,2022-01-23T18:56:58Z,2490000,222.0,120.0,1,left,MISS A. Burks 25' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,25.22,Missed,,,,,,,,,,,,,,,
256,PT03M45.00S,2022-01-23T18:56:54.2Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,56,48,2022-01-23T18:56:58Z,2500000,,,0,,I. Zubac REBOUND (Off:0 Def:4),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,255.0,4.0,4.0,0.0,,,,,,,,,,,
257,PT03M36.00S,2022-01-23T18:57:02.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,88.78120893561103,47.549019607843135,1610612746,56,50,2022-01-23T18:57:07Z,2510000,-12.0,53.0,1,right,R. Jackson driving floating Jump Shot (6 PTS) (N. Batum 3 AST),"[202704, 201587]",1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,,,,5.44,Made,,,,,,,6.0,N. Batum,201587.0,3.0,,,,,
259,PT03M14.00S,2022-01-23T18:57:25.1Z,2,REGULAR,turnover,bad pass,[],1629628,,,1610612752,56,50,2022-01-23T18:57:30Z,2530000,,,0,,R. Barrett bad pass TURNOVER (1 TO),"[1629628, 202704]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,1.0,Jackson,202704.0,,,,,,,,,,,,,,,,,
260,PT03M14.00S,2022-01-23T18:57:25.1Z,2,REGULAR,steal,,[],202704,,,1610612746,56,50,2022-01-23T18:57:26Z,2540000,,,0,,R. Jackson STEAL (1 STL),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
261,PT03M10.00S,2022-01-23T18:57:28.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629599,93.9060446780552,50.98039215686274,1610612746,56,52,2022-01-23T18:57:37Z,2550000,5.0,5.0,1,right,A. Coffey running Layup (2 PTS) (R. Jackson 4 AST),"[1629599, 202704]",1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,,,,0.69,Made,,,,,,,2.0,R. Jackson,202704.0,4.0,,,,,
263,PT03M10.00S,2022-01-23T18:57:32.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,56,52,2022-01-23T18:57:32Z,2570000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT02M56.00S,2022-01-23T18:59:22.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203095,14.931011826544022,50.245098039215684,1610612752,56,52,2022-01-23T18:59:30Z,2580000,-1.0,88.0,1,left,MISS E. Fournier 8' floating Shot,[203095],1610612752.0,NYK,floating,,,Fournier,E. Fournier,,,,,,,,8.79,Missed,,,,,,,,,,,,,,,
265,PT02M54.00S,2022-01-23T18:59:24.2Z,2,REGULAR,rebound,defensive,[],202704,,,1610612746,56,52,2022-01-23T18:59:30Z,2590000,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,264.0,1.0,1.0,0.0,,,,,,,,,,,
266,PT02M48.00S,2022-01-23T18:59:30.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,87.86136662286465,39.950980392156865,1610612746,56,54,2022-01-23T19:01:11Z,2600000,-50.0,62.0,1,right,R. Jackson 7' driving floating Jump Shot (8 PTS),[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,,,,7.95,Made,,,,,,,8.0,,,,,,,,
267,PT02M31.00S,2022-01-23T18:59:51.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627826,,,1610612752,56,54,2022-01-23T18:59:57Z,2610000,,,0,,I. Zubac shooting personal FOUL (2 PF) (Barrett 2 FT),"[1627826, 1629628]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,201639.0,2.0,0.0,Barrett,1629628.0
269,PT02M31.00S,2022-01-23T19:00:15.1Z,2,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,57,54,2022-01-23T19:00:15Z,2630000,,,0,,R. Barrett Free Throw 1 of 2 (11 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,Made,,,,,,,11.0,,,,,,,,
270,PT02M31.00S,2022-01-23T19:00:26.4Z,2,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,58,54,2022-01-23T19:00:26Z,2640000,,,0,,R. Barrett Free Throw 2 of 2 (12 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,Made,,,,,,,12.0,,,,,,,,
271,PT02M13.00S,2022-01-23T19:00:45.8Z,2,REGULAR,3pt,Jump Shot,[],202704,72.7496714848883,18.872549019607842,1610612746,58,54,2022-01-23T19:00:55Z,2650000,-156.0,204.0,1,right,MISS R. Jackson 25' step back 3PT,[202704],1610612746.0,LAC,step back,,,Jackson,R. Jackson,,,,,,,,25.63,Missed,,,,,,,,,,,,,,,
272,PT02M11.00S,2022-01-23T19:00:47.8Z,2,REGULAR,rebound,defensive,[],203095,,,1610612752,58,54,2022-01-23T19:00:55Z,2660000,,,0,,E. Fournier REBOUND (Off:0 Def:2),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,271.0,2.0,2.0,0.0,,,,,,,,,,,
