actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
548,PT07M17.00S,2022-03-17T01:30:14.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630193,,,1610612752,105,84,2022-03-17T01:30:14Z,5330000,,,0,,I. Quickley Free Throw 2 of 2 (15 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
549,PT07M05.00S,2022-03-17T01:30:28.1Z,4,REGULAR,2pt,Jump Shot,[],1628404,81.8166885676741,13.725490196078432,1610612757,105,84,2022-03-17T01:34:26Z,5340000,-181.0,118.0,1,right,MISS J. Hart 21' step back Shot,[1628404],1610612757.0,POR,step back,,,Hart,J. Hart,,,,,21.66,Missed,,,,,,,,,,,,,,,,,,
550,PT07M03.00S,2022-03-17T01:30:30.1Z,4,REGULAR,rebound,defensive,[],1630193,,,1610612752,105,84,2022-03-17T01:30:34Z,5350000,,,0,,I. Quickley REBOUND (Off:0 Def:3),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,549.0,3.0,3.0,0.0,,,,,,,,,,,,,
551,PT06M59.00S,2022-03-17T01:30:34.7Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630167,6.258212877792378,49.01960784313725,1610612752,107,84,2022-03-17T01:30:43Z,5360000,5.0,6.0,1,left,O. Toppin alley-oop DUNK (10 PTS) (R. Barrett 4 AST),"[1630167, 1629628]",1610612752.0,NYK,alley-oop,,,Toppin,O. Toppin,,,,,0.8,Made,10.0,,,,,,,,,,,,,R. Barrett,1629628.0,4.0,,
553,PT06M59.00S,2022-03-17T01:30:38.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,107,84,2022-03-17T01:30:38Z,5380000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT06M59.00S,2022-03-17T01:30:38.8Z,4,REGULAR,substitution,out,[],1630553,,,1610612757,107,84,2022-03-17T01:33:18Z,5390000,,,0,,SUB out: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
557,PT06M59.00S,2022-03-17T01:30:38.8Z,4,REGULAR,substitution,out,[],1626159,,,1610612757,107,84,2022-03-17T01:33:18Z,5400000,,,0,,SUB out: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,
558,PT06M59.00S,2022-03-17T01:30:38.8Z,4,REGULAR,substitution,out,[],1628404,,,1610612757,107,84,2022-03-17T01:33:18Z,5410000,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,
559,PT06M59.00S,2022-03-17T01:30:38.8Z,4,REGULAR,substitution,in,[],1630535,,,1610612757,107,84,2022-03-17T01:33:18Z,5420000,,,0,,SUB in: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M59.00S,2022-03-17T01:30:38.8Z,4,REGULAR,substitution,in,[],1630314,,,1610612757,107,84,2022-03-17T01:33:18Z,5430000,,,0,,SUB in: B. Williams,[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,
561,PT06M59.00S,2022-03-17T01:30:38.8Z,4,REGULAR,substitution,in,[],203463,,,1610612757,107,84,2022-03-17T01:33:18Z,5440000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M47.00S,2022-03-17T01:33:46.0Z,4,REGULAR,foul,personal,[],1630193,,,1610612757,107,84,2022-03-17T01:33:51Z,5450000,,,0,,I. Quickley personal FOUL (3 PF),"[1630193, 203463]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,1179.0,3.0,0.0,McLemore,203463.0,,,,,,,,
564,PT06M37.00S,2022-03-17T01:34:11.3Z,4,REGULAR,3pt,Jump Shot,[],203463,67.88764783180025,54.166666666666664,1610612757,107,87,2022-03-17T01:34:16Z,5470000,21.0,249.0,1,right,B. McLemore 25' 3PT  (6 PTS) (T. Watford 5 AST),"[203463, 1630570]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,25.03,Made,6.0,,,,,,,,,,,,,T. Watford,1630570.0,5.0,,
566,PT06M24.00S,2022-03-17T01:34:24.9Z,4,REGULAR,3pt,Jump Shot,[],1629628,8.09789750328515,1.9607843137254901,1610612752,107,87,2022-03-17T01:34:30Z,5490000,240.0,24.0,1,left,MISS R. Barrett 24' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,24.14,Missed,,,,,,,,,,,,,,,,,,
567,PT06M22.00S,2022-03-17T01:34:26.9Z,4,REGULAR,rebound,defensive,[],1630570,,,1610612757,107,87,2022-03-17T01:34:30Z,5500000,,,0,,T. Watford REBOUND (Off:1 Def:6),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,566.0,7.0,6.0,1.0,,,,,,,,,,,,,
568,PT06M18.00S,2022-03-17T01:34:34.2Z,4,REGULAR,foul,personal,['2freethrow'],1630579,,,1610612757,107,87,2022-03-17T01:34:43Z,5510000,,,0,,J. Sims shooting personal FOUL (1 PF) (Watford 2 FT),"[1630579, 1630570]",1610612752.0,NYK,shooting,,,Sims,J. Sims,,,,,,,,,,,,202049.0,1.0,0.0,Watford,1630570.0,,,,,,,,
571,PT06M18.00S,2022-03-17T01:34:44.4Z,4,REGULAR,substitution,out,[],1630579,,,1610612757,107,87,2022-03-17T01:35:04Z,5525000,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M18.00S,2022-03-17T01:34:44.4Z,4,REGULAR,substitution,out,[],1630167,,,1610612757,107,87,2022-03-17T01:35:04Z,5527500,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M18.00S,2022-03-17T01:34:44.4Z,4,REGULAR,substitution,in,[],203944,,,1610612757,107,87,2022-03-17T01:35:04Z,5528750,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M18.00S,2022-03-17T01:34:44.4Z,4,REGULAR,substitution,in,[],1629011,,,1610612757,107,87,2022-03-17T01:35:04Z,5529375,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M18.00S,2022-03-17T01:34:54.6Z,4,REGULAR,freethrow,1 of 2,[],1630570,,,1610612757,107,88,2022-03-17T01:35:21Z,5530000,,,0,,T. Watford Free Throw 1 of 2 (7 PTS),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
575,PT06M18.00S,2022-03-17T01:34:54.6Z,4,REGULAR,freethrow,2 of 2,[],1630570,,,1610612757,107,88,2022-03-17T01:35:21Z,5540000,,,0,,MISS T. Watford Free Throw 2 of 2,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,Missed,,,,,,,,,,,,,,,,,,
576,PT06M16.00S,2022-03-17T01:34:56.6Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,107,88,2022-03-17T01:35:21Z,5550000,,,0,,J. Randle REBOUND (Off:1 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,575.0,7.0,6.0,1.0,,,,,,,,,,,,,
577,PT06M08.00S,2022-03-17T01:35:29.8Z,4,REGULAR,foul,personal,['2freethrow'],1630314,,,1610612752,107,88,2022-03-17T01:35:41Z,5560000,,,0,,B. Williams shooting personal FOUL (2 PF) (Barrett 2 FT),"[1630314, 1629628]",1610612757.0,POR,shooting,,,Williams,B. Williams,,,,,,,,,,,,202035.0,2.0,0.0,Barrett,1629628.0,,,,,,,,
579,PT06M08.00S,2022-03-17T01:35:55.1Z,4,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,108,88,2022-03-17T01:35:55Z,5580000,,,0,,R. Barrett Free Throw 1 of 2 (30 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
580,PT06M08.00S,2022-03-17T01:36:08.4Z,4,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,109,88,2022-03-17T01:36:08Z,5590000,,,0,,R. Barrett Free Throw 2 of 2 (31 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
581,PT05M51.00S,2022-03-17T01:36:27.1Z,4,REGULAR,2pt,Jump Shot,[],1630314,76.82325886990802,33.57843137254902,1610612757,109,88,2022-03-17T01:36:34Z,5600000,-82.0,165.0,1,right,MISS B. Williams 18' turnaround Shot,[1630314],1610612757.0,POR,turnaround,,,Williams,B. Williams,,,,,18.47,Missed,,,,,,,,,,,,,,,,,,
582,PT05M49.00S,2022-03-17T01:36:29.1Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,109,88,2022-03-17T01:36:34Z,5610000,,,0,,J. Randle REBOUND (Off:1 Def:7),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,581.0,8.0,7.0,1.0,,,,,,,,,,,,,
583,PT05M42.00S,2022-03-17T01:36:36.1Z,4,REGULAR,3pt,Jump Shot,[],1629628,27.414586070959263,78.43137254901961,1610612752,109,88,2022-03-17T01:36:42Z,5620000,-142.0,205.0,1,left,MISS R. Barrett 24' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,24.97,Missed,,,,,,,,,,,,,,,,,,
584,PT05M40.00S,2022-03-17T01:36:38.1Z,4,REGULAR,rebound,defensive,[],203463,,,1610612757,109,88,2022-03-17T01:36:42Z,5630000,,,0,,B. McLemore REBOUND (Off:0 Def:1),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,583.0,1.0,1.0,0.0,,,,,,,,,,,,,
608,PT05M35.00S,2022-03-17T01:36:57.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627739,90.3580814717477,50.73529411764706,1610612757,109,88,2022-03-17T01:40:25Z,5645000,4.0,38.0,1,right,MISS K. Dunn driving Layup - blocked,"[1627739, 1629628]",1610612757.0,POR,driving,,,Dunn,K. Dunn,,,,,3.83,Missed,,,,,,,,,,,,,,,,,Barrett,1629628.0
609,PT05M35.00S,2022-03-17T01:36:57.8Z,4,REGULAR,block,,[],1629628,,,1610612757,109,88,2022-03-17T01:40:10Z,5647500,,,0,,R. Barrett BLOCK (1 BLK),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
610,PT05M34.00S,2022-03-17T01:36:58.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,109,88,2022-03-17T01:40:25Z,5648750,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,608.0,,,,,,,,,,,,,,,,
586,PT05M34.00S,2022-03-17T01:37:08.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,109,88,2022-03-17T01:40:10Z,5650000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT05M18.00S,2022-03-17T01:37:16.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,19.842312746386334,63.38082107843137,1610612752,111,88,2022-03-17T01:41:05Z,5660000,-67.0,134.0,1,left,J. Randle 14' fadeaway Jump Shot (19 PTS) (R. Barrett 5 AST),"[203944, 1629628]",1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,14.98,Made,19.0,,,,,,,,,,,,,R. Barrett,1629628.0,5.0,,
589,PT04M58.00S,2022-03-17T01:37:35.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627739,94.82588699080158,48.28431372549019,1610612757,111,88,2022-03-17T01:37:56Z,5680000,-9.0,-4.0,1,right,MISS K. Dunn Layup - blocked,"[1627739, 1629011]",1610612757.0,POR,,,,Dunn,K. Dunn,,,,,0.94,Missed,,,,,,,,,,,,,,,,,Robinson,1629011.0
637,PT04M58.00S,2022-03-17T01:37:35.3Z,4,REGULAR,block,,[],1629011,,,1610612757,111,88,2022-03-17T01:43:32Z,5685000,,,0,,M. Robinson BLOCK (5 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
590,PT04M58.00S,2022-03-17T01:37:35.3Z,4,REGULAR,rebound,offensive,[],1630570,,,1610612757,111,88,2022-03-17T01:37:56Z,5690000,,,0,,T. Watford REBOUND (Off:2 Def:6),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,589.0,8.0,6.0,2.0,,,,,,,,,,,,,
591,PT04M55.00S,2022-03-17T01:37:39.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630570,94.40999984741211,50.0,1610612757,111,90,2022-03-17T01:40:51Z,5700000,0.0,0.0,1,right,T. Watford tip Layup (9 PTS),[1630570],1610612757.0,POR,tip,,,Watford,T. Watford,,,,,0.0,Made,9.0,,,,,,,,,,,,,,,,,
592,PT04M50.00S,2022-03-17T01:37:47.0Z,4,REGULAR,foul,personal,[],1630570,,,1610612752,111,90,2022-03-17T01:38:08Z,5710000,,,0,,T. Watford personal FOUL (4 PF),"[1630570, 203944]",1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,202049.0,4.0,0.0,Randle,203944.0,,,,,,,,
594,PT04M50.00S,2022-03-17T01:37:47.1Z,4,REGULAR,substitution,out,[],1630314,,,1610612752,111,90,2022-03-17T01:38:17Z,5730000,,,0,,SUB out: B. Williams,[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,
595,PT04M50.00S,2022-03-17T01:37:47.1Z,4,REGULAR,substitution,out,[],203463,,,1610612752,111,90,2022-03-17T01:38:17Z,5740000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
596,PT04M50.00S,2022-03-17T01:37:47.1Z,4,REGULAR,substitution,in,[],1629833,,,1610612752,111,90,2022-03-17T01:38:17Z,5750000,,,0,,SUB in: K. Blevins,[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,,,,,,,,,,,,,,,,,,
597,PT04M50.00S,2022-03-17T01:37:47.1Z,4,REGULAR,substitution,in,[],1630190,,,1610612752,111,90,2022-03-17T01:38:17Z,5760000,,,0,,SUB in: E. Hughes,[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,,,,,,,,,
598,PT04M46.00S,2022-03-17T01:38:44.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630535,,,1610612752,111,90,2022-03-17T01:38:52Z,5770000,,,0,,G. Brown III shooting personal FOUL (2 PF) (Randle 2 FT),"[1630535, 203944]",1610612757.0,POR,shooting,,,Brown III,G. Brown III,,,,,,,,,,,,202035.0,2.0,0.0,Randle,203944.0,,,,,,,,
600,PT04M46.00S,2022-03-17T01:39:01.8Z,4,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,111,90,2022-03-17T01:39:01Z,5790000,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Missed,,,,,,,,,,,,,,,,,,
601,PT04M46.00S,2022-03-17T01:39:01.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,111,90,2022-03-17T01:39:01Z,5800000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,600.0,,,,,,,,,,,,,,,,
602,PT04M46.00S,2022-03-17T01:39:23.4Z,4,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,112,90,2022-03-17T01:39:23Z,5810000,,,0,,J. Randle Free Throw 2 of 2 (20 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
603,PT04M34.00S,2022-03-17T01:39:35.8Z,4,REGULAR,3pt,Jump Shot,[],1630535,92.46057818659659,3.9215686274509802,1610612757,112,90,2022-03-17T01:39:41Z,5820000,-230.0,18.0,1,right,MISS G. Brown III 3PT,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,23.11,Missed,,,,,,,,,,,,,,,,,,
604,PT04M32.00S,2022-03-17T01:39:37.8Z,4,REGULAR,rebound,defensive,[],1630540,,,1610612752,112,90,2022-03-17T01:39:41Z,5830000,,,0,,M. McBride REBOUND (Off:0 Def:4),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,603.0,4.0,4.0,0.0,,,,,,,,,,,,,
605,PT04M24.00S,2022-03-17T01:39:45.8Z,4,REGULAR,3pt,Jump Shot,[],1630193,33.196452036793694,57.35294117647059,1610612752,115,90,2022-03-17T01:40:30Z,5840000,-37.0,260.0,1,left,I. Quickley 26' 3PT  (18 PTS) (M. McBride 2 AST),"[1630193, 1630540]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,26.21,Made,18.0,,,,,,,,,,,,,M. McBride,1630540.0,2.0,,
607,PT04M04.00S,2022-03-17T01:40:05.9Z,4,REGULAR,3pt,Jump Shot,[],1630190,71.17279894875165,25.49019607843137,1610612757,115,90,2022-03-17T01:40:34Z,5860000,-123.0,218.0,1,right,MISS E. Hughes 25' 3PT,[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,25.05,Missed,,,,,,,,,,,,,,,,,,
611,PT04M02.00S,2022-03-17T01:40:07.9Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,115,90,2022-03-17T01:40:34Z,5870000,,,0,,J. Randle REBOUND (Off:1 Def:8),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,607.0,9.0,8.0,1.0,,,,,,,,,,,,,
612,PT03M46.00S,2022-03-17T01:40:24.5Z,4,REGULAR,2pt,Jump Shot,[],1630193,5.075558475689881,9.803921568627452,1610612752,115,90,2022-03-17T01:42:20Z,5880000,201.0,-5.0,1,left,MISS I. Quickley 20' fadeaway Shot,[1630193],1610612752.0,NYK,fadeaway,,,Quickley,I. Quickley,,,,,20.11,Missed,,,,,,,,,,,,,,,,,,
613,PT03M44.00S,2022-03-17T01:40:26.5Z,4,REGULAR,rebound,defensive,[],1630535,,,1610612757,115,90,2022-03-17T01:40:41Z,5890000,,,0,,G. Brown III REBOUND (Off:1 Def:1),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,612.0,2.0,1.0,1.0,,,,,,,,,,,,,
614,PT03M38.00S,2022-03-17T01:40:34.6Z,4,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612757,115,90,2022-03-17T01:40:41Z,5900000,,,0,,M. Robinson shooting personal FOUL (1 PF) (Brown III 2 FT),"[1629011, 1630535]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,,,,,,,,202035.0,1.0,0.0,Brown III,1630535.0,,,,,,,,
618,PT03M38.00S,2022-03-17T01:40:47.2Z,4,REGULAR,substitution,out,[],1629628,,,1610612757,115,90,2022-03-17T01:41:08Z,5915000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
619,PT03M38.00S,2022-03-17T01:40:47.2Z,4,REGULAR,substitution,out,[],203944,,,1610612757,115,90,2022-03-17T01:41:08Z,5917500,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
620,PT03M38.00S,2022-03-17T01:40:47.2Z,4,REGULAR,substitution,out,[],1629011,,,1610612757,115,90,2022-03-17T01:41:08Z,5918750,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
621,PT03M38.00S,2022-03-17T01:40:47.2Z,4,REGULAR,substitution,in,[],1630167,,,1610612757,115,90,2022-03-17T01:41:08Z,5919375,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,
622,PT03M38.00S,2022-03-17T01:40:47.2Z,4,REGULAR,substitution,in,[],1630579,,,1610612757,115,90,2022-03-17T01:41:08Z,5919687,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,
623,PT03M38.00S,2022-03-17T01:40:47.2Z,4,REGULAR,substitution,in,[],1627853,,,1610612757,115,90,2022-03-17T01:41:08Z,5919843,,,0,,SUB in: R. Arcidiacono,[1627853],1610612752.0,NYK,,,,Arcidiacono,R. Arcidiacono,,,,,,,,,,,,,,,,,,,,,,,,
616,PT03M38.00S,2022-03-17T01:40:59.9Z,4,REGULAR,freethrow,1 of 2,[],1630535,,,1610612757,115,90,2022-03-17T01:41:23Z,5920000,,,0,,MISS G. Brown III Free Throw 1 of 2,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,Missed,,,,,,,,,,,,,,,,,,
617,PT03M38.00S,2022-03-17T01:40:59.9Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,115,90,2022-03-17T01:41:23Z,5930000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,616.0,,,,,,,,,,,,,,,,
624,PT03M38.00S,2022-03-17T01:40:59.9Z,4,REGULAR,freethrow,2 of 2,[],1630535,,,1610612757,115,90,2022-03-17T01:41:23Z,5940000,,,0,,MISS G. Brown III Free Throw 2 of 2,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,Missed,,,,,,,,,,,,,,,,,,
625,PT03M36.00S,2022-03-17T01:41:01.9Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612752,115,90,2022-03-17T01:41:23Z,5950000,,,0,,O. Toppin REBOUND (Off:0 Def:3),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,624.0,3.0,3.0,0.0,,,,,,,,,,,,,
626,PT03M26.00S,2022-03-17T01:41:32.5Z,4,REGULAR,3pt,Jump Shot,[],1630167,2.8416557161629434,97.54901960784314,1610612752,118,90,2022-03-17T01:41:35Z,5960000,-238.0,-26.0,1,left,O. Toppin 3PT  (13 PTS) (I. Quickley 5 AST),"[1630167, 1630193]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,23.91,Made,13.0,,,,,,,,,,,,,I. Quickley,1630193.0,5.0,,
628,PT03M06.00S,2022-03-17T01:41:51.7Z,4,REGULAR,3pt,Jump Shot,[],1629833,72.09264126149803,77.94117647058823,1610612757,118,90,2022-03-17T01:41:57Z,5980000,140.0,210.0,1,right,MISS K. Blevins 25' 3PT,[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,25.21,Missed,,,,,,,,,,,,,,,,,,
629,PT03M04.00S,2022-03-17T01:41:53.7Z,4,REGULAR,rebound,defensive,[],1627853,,,1610612752,118,90,2022-03-17T01:41:57Z,5990000,,,0,,R. Arcidiacono REBOUND (Off:0 Def:1),[1627853],1610612752.0,NYK,,,,Arcidiacono,R. Arcidiacono,,,,,,,,628.0,1.0,1.0,0.0,,,,,,,,,,,,,
630,PT02M54.00S,2022-03-17T01:42:03.7Z,4,REGULAR,3pt,Jump Shot,[],1630167,2.3160315374507228,98.52941176470588,1610612752,118,90,2022-03-17T01:42:10Z,6000000,-243.0,-31.0,1,left,MISS O. Toppin 24' 3PT,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,24.45,Missed,,,,,,,,,,,,,,,,,,
631,PT02M52.00S,2022-03-17T01:42:05.7Z,4,REGULAR,rebound,defensive,[],1629833,,,1610612757,118,90,2022-03-17T01:42:10Z,6010000,,,0,,K. Blevins REBOUND (Off:0 Def:1),[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,,630.0,1.0,1.0,0.0,,,,,,,,,,,,,
632,PT02M44.00S,2022-03-17T01:42:14.2Z,4,REGULAR,turnover,lost ball,[],1630570,,,1610612757,118,90,2022-03-17T01:42:19Z,6020000,,,0,,T. Watford lost ball TURNOVER (1 TO),"[1630570, 1630540]",1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,1.0,McBride,1630540.0,,,,,
633,PT02M44.00S,2022-03-17T01:42:14.2Z,4,REGULAR,steal,,[],1630540,,,1610612752,118,90,2022-03-17T01:42:16Z,6030000,,,0,,M. McBride STEAL (2 STL),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,
634,PT02M40.00S,2022-03-17T01:42:19.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630190,,,1610612752,118,90,2022-03-17T01:42:29Z,6040000,,,0,,E. Hughes shooting personal FOUL (1 PF) (McBride 2 FT),"[1630190, 1630540]",1610612757.0,POR,shooting,,,Hughes,E. Hughes,,,,,,,,,,,,202035.0,1.0,0.0,McBride,1630540.0,,,,,,,,
636,PT02M40.00S,2022-03-17T01:42:32.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,118,90,2022-03-17T01:42:32Z,6060000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT02M40.00S,2022-03-17T01:43:55.7Z,4,REGULAR,substitution,out,[],1627739,,,1610612752,118,90,2022-03-17T01:45:24Z,6065000,,,0,,SUB out: K. Dunn,[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,
640,PT02M40.00S,2022-03-17T01:43:55.7Z,4,REGULAR,substitution,in,[],1630553,,,1610612752,118,90,2022-03-17T01:45:24Z,6067500,,,0,,SUB in: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
638,PT02M40.00S,2022-03-17T01:45:19.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630540,,,1610612752,119,90,2022-03-17T01:45:19Z,6070000,,,0,,M. McBride Free Throw 1 of 2 (3 PTS),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
641,PT02M40.00S,2022-03-17T01:45:30.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630540,,,1610612752,120,90,2022-03-17T01:45:30Z,6080000,,,0,,M. McBride Free Throw 2 of 2 (4 PTS),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
