actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
275,PT03M51.00S,2021-12-03T01:28:26.8Z,2,REGULAR,substitution,out,[],1628972,,,1610612752,39,59,2021-12-03T01:31:13Z,2700000,,,0,,SUB out: T. Brown Jr.,[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M51.00S,2021-12-03T01:28:26.8Z,2,REGULAR,substitution,in,[],1629011,,,1610612752,39,59,2021-12-03T01:31:13Z,2710000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M51.00S,2021-12-03T01:28:26.8Z,2,REGULAR,substitution,in,[],1628995,,,1610612752,39,59,2021-12-03T01:31:13Z,2720000,,,0,,SUB in: K. Knox II,[1628995],1610612752.0,NYK,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M51.00S,2021-12-03T01:28:26.8Z,2,REGULAR,substitution,in,[],1630193,,,1610612752,39,59,2021-12-03T01:31:13Z,2730000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M51.00S,2021-12-03T01:28:26.8Z,2,REGULAR,substitution,in,[],201942,,,1610612752,39,59,2021-12-03T01:31:13Z,2740000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M33.00S,2021-12-03T01:31:39.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202696,,,1610612752,39,59,2021-12-03T01:32:29Z,2750000,,,0,,N. Vucevic shooting personal FOUL (2 PF) (Randle 2 FT),"[202696, 203944]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,202049.0,,,,2.0,0.0,Randle,203944.0,,,
282,PT03M33.00S,2021-12-03T01:32:11.9Z,2,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,40,59,2021-12-03T01:32:44Z,2770000,,,0,,J. Randle Free Throw 1 of 2 (11 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
283,PT03M33.00S,2021-12-03T01:32:11.9Z,2,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,40,59,2021-12-03T01:32:44Z,2780000,,,0,,MISS J. Randle Free Throw 2 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Missed,,,,,,,,,,,,,,,,,,,
284,PT03M30.00S,2021-12-03T01:32:14.9Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612741,40,59,2021-12-03T01:32:44Z,2790000,,,0,,A. Caruso REBOUND (Off:1 Def:2),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,283.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
285,PT03M26.00S,2021-12-03T01:32:44.8Z,2,REGULAR,turnover,lost ball,[],203897,,,1610612741,40,59,2021-12-03T01:32:49Z,2800000,,,0,,Z. LaVine lost ball TURNOVER (2 TO),"[203897, 1630193]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,2.0,,,,,,,Quickley,1630193.0,
286,PT03M26.00S,2021-12-03T01:32:44.8Z,2,REGULAR,steal,,[],1630193,,,1610612752,40,59,2021-12-03T01:32:46Z,2810000,,,0,,I. Quickley STEAL (1 STL),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M23.00S,2021-12-03T01:32:47.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630193,28.991458607095925,71.07843137254902,1610612752,40,59,2021-12-03T01:35:32Z,2820000,-105.0,220.0,1,left,MISS I. Quickley 24' step back 3PT,[1630193],1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,24.39,Missed,,,,,,,,,,,,,,,,,,,
288,PT03M22.00S,2021-12-03T01:32:49.5Z,2,REGULAR,rebound,offensive,[],202692,,,1610612752,40,59,2021-12-03T01:32:49Z,2830000,,,0,,A. Burks REBOUND (Off:2 Def:3),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,287.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
289,PT03M22.00S,2021-12-03T01:32:52.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203897,,,1610612752,40,59,2021-12-03T01:33:06Z,2840000,,,0,,Z. LaVine shooting personal FOUL (1 PF) (Burks 2 FT),"[203897, 202692]",1610612741.0,CHI,shooting,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,204059.0,,,,1.0,0.0,Burks,202692.0,,,
291,PT03M22.00S,2021-12-03T01:33:13.4Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",202692,,,1610612752,41,59,2021-12-03T01:33:13Z,2860000,,,0,,A. Burks Free Throw 1 of 2 (7 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
292,PT03M22.00S,2021-12-03T01:33:26.6Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",202692,,,1610612752,42,59,2021-12-03T01:33:26Z,2870000,,,0,,A. Burks Free Throw 2 of 2 (8 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
293,PT03M12.00S,2021-12-03T01:33:42.0Z,2,REGULAR,foul,personal,['2freethrow'],1628995,,,1610612741,42,59,2021-12-03T01:33:52Z,2880000,,,0,,K. Knox II shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1628995, 201942]",1610612752.0,NYK,shooting,,,Knox II,K. Knox II,,,,,,,,,,,,,,,204059.0,,,,1.0,0.0,DeRozan,201942.0,,,
295,PT03M12.00S,2021-12-03T01:34:06.6Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,42,60,2021-12-03T01:34:06Z,2900000,,,0,,D. DeRozan Free Throw 1 of 2 (11 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
296,PT03M12.00S,2021-12-03T01:34:22.0Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,42,61,2021-12-03T01:34:22Z,2910000,,,0,,D. DeRozan Free Throw 2 of 2 (12 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
297,PT02M56.00S,2021-12-03T01:34:40.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,6.389618922470433,51.225490196078425,1610612752,42,61,2021-12-03T01:34:43Z,2920000,-6.0,8.0,1,left,MISS J. Randle Layup,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,0.97,Missed,,,,,,,,,,,,,,,,,,,
298,PT02M55.00S,2021-12-03T01:34:41.4Z,2,REGULAR,rebound,offensive,[],203944,,,1610612752,42,61,2021-12-03T01:34:41Z,2930000,,,0,,J. Randle REBOUND (Off:3 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,297.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
300,PT02M54.00S,2021-12-03T01:34:44.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,7.440867279894875,50.245098039215684,1610612752,44,61,2021-12-03T01:34:58Z,2950000,-1.0,17.0,1,left,J. Randle putback Layup (13 PTS),[203944],1610612752.0,NYK,putback,,,Randle,J. Randle,,,,,1.74,Made,,,,,13.0,,,,,,,,,,,,,,
301,PT02M41.00S,2021-12-03T01:34:55.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,93.38042049934296,52.20588235294118,1610612741,44,63,2021-12-03T01:35:01Z,2960000,11.0,10.0,1,right,A. Caruso cutting Layup (6 PTS) (D. DeRozan 2 AST),"[1627936, 201942]",1610612741.0,CHI,cutting,,,Caruso,A. Caruso,,,,,1.47,Made,,,,,6.0,D. DeRozan,201942.0,2.0,,,,,,,,,,,
303,PT02M28.00S,2021-12-03T01:35:07.6Z,2,REGULAR,3pt,Jump Shot,[],1630193,32.40801576872536,57.107843137254896,1610612752,44,63,2021-12-03T01:35:12Z,2980000,-36.0,252.0,1,left,MISS I. Quickley 25' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,25.46,Missed,,,,,,,,,,,,,,,,,,,
304,PT02M26.00S,2021-12-03T01:35:09.6Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,44,63,2021-12-03T01:35:12Z,2990000,,,0,,N. Vucevic REBOUND (Off:2 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,303.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
305,PT02M17.00S,2021-12-03T01:35:20.2Z,2,REGULAR,2pt,Jump Shot,[],201942,77.4802890932983,58.08823529411765,1610612741,44,65,2021-12-03T01:35:25Z,3000000,40.0,159.0,1,right,D. DeRozan 16' Jump Shot (14 PTS) (Z. LaVine 2 AST),"[201942, 203897]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,16.42,Made,,,,,14.0,Z. LaVine,203897.0,2.0,,,,,,,,,,,
306,PT01M50.00S,2021-12-03T01:35:49.1Z,2,REGULAR,turnover,traveling,[],203944,,,1610612752,44,65,2021-12-03T01:35:54Z,3010000,,,0,,J. Randle traveling TURNOVER (4 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,204059.0,4.0,,,,,,,,,
307,PT01M50.00S,2021-12-03T01:35:49.2Z,2,REGULAR,substitution,out,[],1629011,,,1610612741,44,65,2021-12-03T01:36:03Z,3020000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT01M50.00S,2021-12-03T01:35:49.2Z,2,REGULAR,substitution,in,[],203095,,,1610612741,44,65,2021-12-03T01:36:03Z,3030000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT01M39.00S,2021-12-03T01:36:18.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201942,93.24901445466492,53.18627450980392,1610612741,44,65,2021-12-03T01:36:22Z,3040000,16.0,11.0,1,right,MISS D. DeRozan driving Layup,[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,1.93,Missed,,,,,,,,,,,,,,,,,,,
310,PT01M36.00S,2021-12-03T01:36:21.5Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,44,65,2021-12-03T01:36:22Z,3050000,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,309.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
311,PT01M28.00S,2021-12-03T01:36:29.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,6.652431011826544,49.50980392156863,1610612752,46,65,2021-12-03T01:36:34Z,3060000,2.0,10.0,1,left,J. Randle Layup (15 PTS) (A. Burks 1 AST),"[203944, 202692]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,1.03,Made,,,,,15.0,A. Burks,202692.0,1.0,,,,,,,,,,,
313,PT01M08.00S,2021-12-03T01:36:48.7Z,2,REGULAR,foul,personal,['2freethrow'],203944,,,1610612741,46,65,2021-12-03T01:36:58Z,3080000,,,0,,J. Randle shooting personal FOUL (2 PF) (DeRozan 2 FT),"[203944, 201942]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,,,,,,,,,,,202049.0,,,,2.0,0.0,DeRozan,201942.0,,,
315,PT01M08.00S,2021-12-03T01:37:10.7Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,46,66,2021-12-03T01:37:10Z,3100000,,,0,,D. DeRozan Free Throw 1 of 2 (15 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,15.0,,,,,,,,,,,,,,
316,PT01M08.00S,2021-12-03T01:37:24.6Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,46,67,2021-12-03T01:37:24Z,3110000,,,0,,D. DeRozan Free Throw 2 of 2 (16 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,16.0,,,,,,,,,,,,,,
317,PT00M56.80S,2021-12-03T01:37:38.9Z,2,REGULAR,3pt,Jump Shot,[],1628995,32.14520367936925,58.08823529411765,1610612752,49,67,2021-12-03T01:37:45Z,3120000,-40.0,250.0,1,left,K. Knox II 25' 3PT  (3 PTS) (J. Randle 3 AST),"[1628995, 203944]",1610612752.0,NYK,,,,Knox II,K. Knox II,,,,,25.29,Made,,,,,3.0,J. Randle,203944.0,3.0,,,,,,,,,,,
319,PT00M56.10S,2021-12-03T01:37:57.0Z,2,REGULAR,stoppage,equipment issue,[],0,,,1610612741,49,67,2021-12-03T01:37:57Z,3140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M47.20S,2021-12-03T01:38:08.3Z,2,REGULAR,turnover,lost ball,[],201942,,,1610612741,49,67,2021-12-03T01:38:13Z,3150000,,,0,,D. DeRozan lost ball TURNOVER (1 TO),"[201942, 202692]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,1.0,,,,,,,Burks,202692.0,
322,PT00M47.20S,2021-12-03T01:38:08.3Z,2,REGULAR,steal,,[],202692,,,1610612752,49,67,2021-12-03T01:41:03Z,3160000,,,0,,A. Burks STEAL (1 STL),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M45.00S,2021-12-03T01:38:11.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203095,6.652431011826544,51.225490196078425,1610612752,51,67,2021-12-03T01:38:25Z,3170000,-6.0,10.0,1,left,E. Fournier driving Layup (7 PTS) (A. Burks 2 AST),"[203095, 202692]",1610612752.0,NYK,driving,,,Fournier,E. Fournier,,,,,1.17,Made,,,,,7.0,A. Burks,202692.0,2.0,,,,,,,,,,,
325,PT00M27.70S,2021-12-03T01:38:41.0Z,2,REGULAR,3pt,Jump Shot,[],202696,74.06373193166885,16.666666666666664,1610612741,51,67,2021-12-03T01:38:45Z,3190000,-167.0,191.0,1,right,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,25.37,Missed,,,,,,,,,,,,,,,,,,,
326,PT00M24.00S,2021-12-03T01:38:44.7Z,2,REGULAR,rebound,offensive,[],1627936,,,1610612741,51,67,2021-12-03T01:38:45Z,3200000,,,0,,A. Caruso REBOUND (Off:2 Def:2),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,325.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
327,PT00M13.60S,2021-12-03T01:38:55.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203897,90.62089356110381,89.2156862745098,1610612741,51,67,2021-12-03T01:39:02Z,3210000,196.0,36.0,1,right,MISS Z. LaVine 19' Jump Shot,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,19.93,Missed,,,,,,,,,,,,,,,,,,,
328,PT00M10.20S,2021-12-03T01:38:58.5Z,2,REGULAR,rebound,offensive,[],1629750,,,1610612741,51,67,2021-12-03T01:39:02Z,3220000,,,0,,J. Green REBOUND (Off:2 Def:1),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,327.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
329,PT00M10.20S,2021-12-03T01:39:00.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629750,94.40999984741211,50.0,1610612741,51,69,2021-12-03T01:42:58Z,3230000,0.0,0.0,1,right,J. Green tip Layup (2 PTS),[1629750],1610612741.0,CHI,tip,,,Green,J. Green,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
330,PT00M00.80S,2021-12-03T01:39:10.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,11.777266754270697,48.03921568627451,1610612752,51,69,2021-12-03T01:39:23Z,3240000,10.0,58.0,1,left,MISS I. Quickley floating Shot - blocked,"[1630193, 202696]",1610612752.0,NYK,floating,,,Quickley,I. Quickley,,,,,5.9,Missed,,,,,,,,,,,Vucevic,202696.0,,,,,,,
331,PT00M00.80S,2021-12-03T01:39:10.2Z,2,REGULAR,block,,[],202696,,,1610612752,51,69,2021-12-03T01:39:13Z,3250000,,,0,,N. Vucevic BLOCK (1 BLK),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M00.80S,2021-12-03T01:39:10.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,51,69,2021-12-03T01:39:23Z,3260000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,330.0,,,,,,,,,,,,,,,,,,
333,PT00M00.00S,2021-12-03T01:39:27.2Z,2,REGULAR,period,end,[],0,,,1610612752,51,69,2021-12-03T01:39:27Z,3270000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2021-12-03T01:54:05.5Z,3,REGULAR,substitution,out,['startperiod'],1628995,,,1610612752,51,69,2021-12-03T01:54:28Z,3280000,,,0,,SUB out: K. Knox II,[1628995],1610612752.0,NYK,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2021-12-03T01:54:05.5Z,3,REGULAR,substitution,out,['startperiod'],1627936,,,1610612752,51,69,2021-12-03T01:54:28Z,3290000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2021-12-03T01:54:05.5Z,3,REGULAR,substitution,in,['startperiod'],1629011,,,1610612752,51,69,2021-12-03T01:54:28Z,3300000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2021-12-03T01:54:05.5Z,3,REGULAR,substitution,in,['startperiod'],1628366,,,1610612752,51,69,2021-12-03T01:54:28Z,3310000,,,0,,SUB in: L. Ball,[1628366],1610612741.0,CHI,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2021-12-03T01:54:30.6Z,3,REGULAR,period,start,[],0,,,1610612752,51,69,2021-12-03T01:54:30Z,3320000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT11M46.00S,2021-12-03T01:54:43.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,94.03745072273325,50.49019607843137,1610612752,53,69,2021-12-03T01:54:47Z,3330000,2.0,4.0,1,right,M. Robinson DUNK (2 PTS) (J. Randle 4 AST),"[1629011, 203944]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,0.43,Made,,,,,2.0,J. Randle,203944.0,4.0,,,,,,,,,,,
341,PT11M30.00S,2021-12-03T01:54:59.0Z,3,REGULAR,3pt,Jump Shot,[],202696,29.77989487516426,72.30392156862744,1610612741,53,72,2021-12-03T01:55:04Z,3350000,-112.0,227.0,1,left,N. Vucevic 25' 3PT  (16 PTS) (Z. LaVine 3 AST),"[202696, 203897]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,25.33,Made,,,,,16.0,Z. LaVine,203897.0,3.0,,,,,,,,,,,
343,PT11M15.00S,2021-12-03T01:55:16.9Z,3,REGULAR,foul,personal,[],1629750,,,1610612752,53,72,2021-12-03T01:55:25Z,3370000,,,0,,J. Green personal FOUL (1 PF),"[1629750, 203944]",1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,1627541.0,,,,1.0,0.0,Randle,203944.0,,,
345,PT11M10.00S,2021-12-03T01:55:37.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,94.03745072273325,46.07843137254902,1610612752,55,72,2021-12-03T01:55:42Z,3390000,-20.0,4.0,1,right,J. Randle driving Layup (17 PTS),[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,1.99,Made,,,,,17.0,,,,,,,,,,,,,,
346,PT11M03.00S,2021-12-03T01:55:47.0Z,3,REGULAR,foul,personal,[],1630193,,,1610612741,55,72,2021-12-03T01:55:53Z,3400000,,,0,,I. Quickley personal FOUL (2 PF),"[1630193, 203897]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,1627541.0,,,,2.0,0.0,LaVine,203897.0,,,
348,PT10M57.00S,2021-12-03T01:56:08.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,19.92444152431012,35.53921568627451,1610612741,55,72,2021-12-03T01:56:14Z,3420000,72.0,135.0,1,left,MISS D. DeRozan 15' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,15.3,Missed,,,,,,,,,,,,,,,,,,,
349,PT10M54.00S,2021-12-03T01:56:11.7Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,55,72,2021-12-03T01:56:14Z,3430000,,,0,,J. Randle REBOUND (Off:3 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,348.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
350,PT10M40.00S,2021-12-03T01:56:26.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202692,85.62746386333771,59.55882352941176,1610612752,57,72,2021-12-03T01:56:31Z,3440000,48.0,83.0,1,right,A. Burks 9' driving floating Jump Shot (10 PTS),[202692],1610612752.0,NYK,driving floating,,,Burks,A. Burks,,,,,9.54,Made,,,,,10.0,,,,,,,,,,,,,,
351,PT10M23.00S,2021-12-03T01:56:42.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,18.873193166885677,40.931372549019606,1610612741,57,74,2021-12-03T01:56:48Z,3450000,45.0,125.0,1,left,N. Vucevic 13' Jump Shot (18 PTS) (L. Ball 2 AST),"[202696, 1628366]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,13.29,Made,,,,,18.0,L. Ball,1628366.0,2.0,,,,,,,,,,,
353,PT10M12.00S,2021-12-03T01:56:53.7Z,3,REGULAR,3pt,Jump Shot,[],1630193,69.99014454664915,71.81372549019608,1610612752,60,74,2021-12-03T01:57:00Z,3470000,109.0,230.0,1,right,I. Quickley 25' 3PT step back (5 PTS),[1630193],1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,25.42,Made,,,,,5.0,,,,,,,,,,,,,,
354,PT10M09.00S,2021-12-03T01:57:00.5Z,3,REGULAR,timeout,full,['team'],0,,,1610612741,60,74,2021-12-03T01:57:00Z,3480000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT09M56.00S,2021-12-03T02:00:07.1Z,3,REGULAR,2pt,Jump Shot,[],203897,24.310118265440213,49.28768382352941,1610612741,60,74,2021-12-03T02:00:15Z,3490000,4.0,176.0,1,left,MISS Z. LaVine 17' fadeaway Shot,[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,17.6,Missed,,,,,,,,,,,,,,,,,,,
356,PT09M51.00S,2021-12-03T02:00:12.1Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,60,74,2021-12-03T02:07:38Z,3500000,,,0,,J. Randle REBOUND (Off:3 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,355.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
359,PT09M47.00S,2021-12-03T02:00:17.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630193,85.23324572930355,56.61764705882353,1610612752,60,74,2021-12-03T02:00:29Z,3530000,33.0,86.0,1,right,MISS I. Quickley 9' floating Shot,[1630193],1610612752.0,NYK,floating,,,Quickley,I. Quickley,,,,,9.24,Missed,,,,,,,,,,,,,,,,,,,
360,PT09M45.00S,2021-12-03T02:00:18.7Z,3,REGULAR,rebound,offensive,[],203944,,,1610612752,60,74,2021-12-03T02:00:18Z,3540000,,,0,,J. Randle REBOUND (Off:4 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,359.0,9.0,5.0,4.0,,,,,,,,,,,,,,,
361,PT09M43.00S,2021-12-03T02:00:20.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,92.9862023653088,53.92156862745098,1610612752,62,74,2021-12-03T02:02:05Z,3550000,20.0,13.0,1,right,J. Randle putback Layup (19 PTS),[203944],1610612752.0,NYK,putback,,,Randle,J. Randle,,,,,2.37,Made,,,,,19.0,,,,,,,,,,,,,,
362,PT09M19.00S,2021-12-03T02:00:44.9Z,3,REGULAR,3pt,Jump Shot,[],203897,19.66162943495401,8.823529411764707,1610612741,62,74,2021-12-03T02:00:49Z,3560000,206.0,132.0,1,left,MISS Z. LaVine 24' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,24.47,Missed,,,,,,,,,,,,,,,,,,,
363,PT09M16.00S,2021-12-03T02:00:47.9Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,62,74,2021-12-03T02:00:49Z,3570000,,,0,,M. Robinson REBOUND (Off:1 Def:2),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,362.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
364,PT09M12.00S,2021-12-03T02:00:51.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203095,75.24638633377135,11.76470588235294,1610612752,65,74,2021-12-03T02:02:47Z,3580000,-191.0,180.0,1,right,E. Fournier 26' 3PT running (10 PTS) (I. Quickley 1 AST),"[203095, 1630193]",1610612752.0,NYK,running,,,Fournier,E. Fournier,,,,,26.27,Made,,,,,10.0,I. Quickley,1630193.0,1.0,,,,,,,,,,,
366,PT08M53.00S,2021-12-03T02:01:10.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,19.267411300919843,52.94117647058824,1610612741,65,74,2021-12-03T02:01:14Z,3600000,-15.0,129.0,1,left,MISS N. Vucevic 12' turnaround Shot - blocked,"[202696, 1629011]",1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,12.94,Missed,,,,,,,,,,,Robinson,1629011.0,,,,,,,
367,PT08M53.00S,2021-12-03T02:01:10.0Z,3,REGULAR,block,,[],1629011,,,1610612741,65,74,2021-12-03T02:01:13Z,3610000,,,0,,M. Robinson BLOCK (3 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
