actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
368,PT08M18.00S,2022-03-23T00:51:42.9Z,3,REGULAR,rebound,offensive,[],1630167,,,1610612752,62,73,2022-03-23T00:51:48Z,3550000,,,0,,O. Toppin REBOUND (Off:1 Def:4),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,367.0,5.0,4.0,1.0,,,,,
369,PT08M18.00S,2022-03-23T00:51:45.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630167,5.590000152587891,50.0,1610612752,64,73,2022-03-23T00:51:51Z,3560000,0.0,0.0,1,left,O. Toppin tip Layup (8 PTS),[1630167],1610612752.0,NYK,tip,,,Toppin,O. Toppin,,,,,0.0,Made,8.0,,,,,,,,,,,,,,,,,,
370,PT08M05.00S,2022-03-23T00:51:55.5Z,3,REGULAR,turnover,bad pass,[],1629027,,,1610612737,64,73,2022-03-23T00:52:00Z,3570000,,,0,,T. Young bad pass TURNOVER (3 TO),"[1629027, 1629011]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,3.0,,,,,Robinson,1629011.0,,,
371,PT08M05.00S,2022-03-23T00:51:55.5Z,3,REGULAR,steal,,[],1629011,,,1610612752,64,73,2022-03-23T00:51:57Z,3580000,,,0,,M. Robinson STEAL (2 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT08M01.00S,2022-03-23T00:51:58.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630167,5.863994743758213,50.49019607843137,1610612752,66,73,2022-03-23T00:52:05Z,3590000,-2.0,3.0,1,left,O. Toppin running DUNK (10 PTS) (E. Fournier 2 AST),"[1630167, 203095]",1610612752.0,NYK,running,,,Toppin,O. Toppin,,,,,0.36,Made,10.0,E. Fournier,203095.0,2.0,,,,,,,,,,,,,,,
374,PT07M41.00S,2022-03-23T00:52:19.0Z,3,REGULAR,turnover,bad pass,[],1628989,,,1610612737,66,73,2022-03-23T00:52:22Z,3610000,,,0,,K. Huerter bad pass TURNOVER (2 TO),"[1628989, 1629628]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,2.0,,,,,Barrett,1629628.0,,,
375,PT07M41.00S,2022-03-23T00:52:19.0Z,3,REGULAR,steal,,[],1629628,,,1610612752,66,73,2022-03-23T00:52:20Z,3620000,,,0,,R. Barrett STEAL (1 STL),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT07M33.00S,2022-03-23T00:52:28.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629011,6.1268068331143235,48.529411764705884,1610612752,68,73,2022-03-23T00:52:31Z,3630000,7.0,5.0,1,left,M. Robinson DUNK (5 PTS) (E. Fournier 3 AST),"[1629011, 203095]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,0.9,Made,5.0,E. Fournier,203095.0,3.0,,,,,,,,,,,,,,,
378,PT07M32.00S,2022-03-23T00:52:32.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612737,68,73,2022-03-23T00:52:32Z,3650000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT07M18.00S,2022-03-23T00:56:15.0Z,3,REGULAR,turnover,lost ball,[],1629631,,,1610612737,68,73,2022-03-23T00:56:19Z,3660000,,,0,,D. Hunter lost ball TURNOVER (1 TO),"[1629631, 1630167]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,1.0,,,,,Toppin,1630167.0,,,
380,PT07M18.00S,2022-03-23T00:56:15.0Z,3,REGULAR,steal,,[],1630167,,,1610612752,68,73,2022-03-23T00:56:17Z,3670000,,,0,,O. Toppin STEAL (1 STL),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT07M14.00S,2022-03-23T00:56:19.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629628,27.151773981603156,21.323529411764707,1610612752,68,73,2022-03-23T00:56:27Z,3680000,143.0,203.0,1,left,MISS R. Barrett 24' pullup 3PT,[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,24.83,Missed,,,,,,,,,,,,,,,,,,,
382,PT07M12.00S,2022-03-23T00:56:21.3Z,3,REGULAR,rebound,offensive,[],1630167,,,1610612752,68,73,2022-03-23T00:56:27Z,3690000,,,0,,O. Toppin REBOUND (Off:2 Def:4),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,381.0,6.0,4.0,2.0,,,,,
383,PT07M08.00S,2022-03-23T00:56:25.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629628,19.136005256241788,8.823529411764707,1610612752,71,73,2022-03-23T00:56:29Z,3700000,206.0,127.0,1,left,R. Barrett 24' 3PT  (22 PTS) (E. Fournier 4 AST),"[1629628, 203095]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,24.21,Made,22.0,E. Fournier,203095.0,4.0,,,,,,,,,,,,,,,
385,PT06M41.00S,2022-03-23T00:56:51.8Z,3,REGULAR,2pt,Jump Shot,[],1628989,77.92378449408672,83.84650735294117,1610612737,71,75,2022-03-23T01:00:43Z,3720000,169.0,155.0,1,right,K. Huerter 22' Jump Shot (12 PTS),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,22.95,Made,12.0,,,,,,,,,,,,,,,,,,
418,PT06M41.00S,2022-03-23T00:57:02.3Z,3,REGULAR,instantreplay,request,[],0,,,1610612752,71,75,2022-03-23T01:04:38Z,3725000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,1155.0,,,,,,,,,,,,,,Changed to 2-pt FG
386,PT06M29.00S,2022-03-23T00:57:12.8Z,3,REGULAR,foul,offensive,[],1630167,,,1610612752,71,75,2022-03-23T00:57:27Z,3730000,,,0,,O. Toppin offensive FOUL (3 PF),"[1630167, 1629027]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,201640.0,3.0,0.0,Young,1629027.0,,,,,,,,,,
388,PT06M29.00S,2022-03-23T00:57:12.8Z,3,REGULAR,turnover,offensive foul,[],1630167,,,1610612752,71,75,2022-03-23T00:57:12Z,3750000,,,0,,O. Toppin offensive foul TURNOVER (2 TO),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,201640.0,,,,,2.0,,,,,,,,,
389,PT06M17.00S,2022-03-23T00:57:32.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201568,91.27792378449409,93.87254901960785,1610612737,71,75,2022-03-23T00:57:38Z,3760000,219.0,29.0,1,right,MISS D. Gallinari 3PT,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,22.14,Missed,,,,,,,,,,,,,,,,,,,
390,PT06M15.00S,2022-03-23T00:57:34.6Z,3,REGULAR,rebound,defensive,[],203095,,,1610612752,71,75,2022-03-23T00:57:38Z,3770000,,,0,,E. Fournier REBOUND (Off:0 Def:1),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,389.0,1.0,1.0,0.0,,,,,
391,PT06M05.00S,2022-03-23T00:57:48.1Z,3,REGULAR,foul,personal,['2freethrow'],203991,,,1610612752,71,75,2022-03-23T00:57:59Z,3780000,,,0,,C. Capela shooting personal FOUL (2 PF) (Robinson 2 FT),"[203991, 1629011]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,,,,,,,201640.0,2.0,0.0,Robinson,1629011.0,,,,,,,,,,
393,PT06M05.00S,2022-03-23T00:58:16.9Z,3,REGULAR,freethrow,1 of 2,[],1629011,,,1610612752,71,75,2022-03-23T00:58:37Z,3800000,,,0,,MISS M. Robinson Free Throw 1 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
394,PT06M05.00S,2022-03-23T00:58:16.9Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612752,71,75,2022-03-23T00:58:37Z,3810000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,393.0,,,,,,,,
395,PT06M05.00S,2022-03-23T00:58:16.9Z,3,REGULAR,freethrow,2 of 2,[],1629011,,,1610612752,71,75,2022-03-23T00:58:37Z,3820000,,,0,,MISS M. Robinson Free Throw 2 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
396,PT06M03.00S,2022-03-23T00:58:18.9Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,71,75,2022-03-23T00:58:37Z,3830000,,,0,,C. Capela REBOUND (Off:0 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,395.0,3.0,3.0,0.0,,,,,
397,PT05M44.00S,2022-03-23T00:58:54.8Z,3,REGULAR,turnover,bad pass,[],1628989,,,1610612737,71,75,2022-03-23T00:58:57Z,3840000,,,0,,K. Huerter bad pass TURNOVER (3 TO),"[1628989, 203095]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,3.0,,,,,Fournier,203095.0,,,
398,PT05M44.00S,2022-03-23T00:58:54.8Z,3,REGULAR,steal,,[],203095,,,1610612752,71,75,2022-03-23T00:58:56Z,3850000,,,0,,E. Fournier STEAL (1 STL),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M34.00S,2022-03-23T00:59:04.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629628,9.543363994743759,94.85294117647058,1610612752,71,75,2022-03-23T00:59:13Z,3860000,-224.0,37.0,1,left,MISS R. Barrett 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,22.74,Missed,,,,,,,,,,,,,,,,,,,
400,PT05M32.00S,2022-03-23T00:59:06.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,71,75,2022-03-23T00:59:13Z,3870000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,399.0,,,,,,,,
401,PT05M32.00S,2022-03-23T00:59:13.5Z,3,REGULAR,foul,personal,[],1629631,,,1610612752,71,75,2022-03-23T00:59:17Z,3880000,,,0,,D. Hunter loose ball personal FOUL (2 PF),"[1629631, 202692]",1610612737.0,ATL,loose ball,,,Hunter,D. Hunter,,,,,,,,,,,1201.0,2.0,0.0,Burks,202692.0,,,,,,,,,,
403,PT05M22.00S,2022-03-23T00:59:35.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",202692,8.886333771353483,62.99019607843137,1610612752,71,75,2022-03-23T00:59:39Z,3900000,-65.0,31.0,1,left,MISS A. Burks 7' fadeaway Shot,[202692],1610612752.0,NYK,fadeaway,,,Burks,A. Burks,,,,,7.2,Missed,,,,,,,,,,,,,,,,,,,
404,PT05M20.00S,2022-03-23T00:59:37.2Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,71,75,2022-03-23T00:59:39Z,3910000,,,0,,C. Capela REBOUND (Off:0 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,403.0,4.0,4.0,0.0,,,,,
405,PT05M16.00S,2022-03-23T00:59:41.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629027,62.76281208935611,34.55882352941176,1610612737,71,75,2022-03-23T00:59:48Z,3920000,-77.0,298.0,1,right,MISS T. Young 30' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,30.74,Missed,,,,,,,,,,,,,,,,,,,
406,PT05M14.00S,2022-03-23T00:59:43.9Z,3,REGULAR,rebound,offensive,[],201568,,,1610612737,71,75,2022-03-23T00:59:48Z,3930000,,,0,,D. Gallinari REBOUND (Off:2 Def:6),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,405.0,8.0,6.0,2.0,,,,,
407,PT05M06.00S,2022-03-23T00:59:51.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629631,94.1688567674113,51.9607843137255,1610612737,71,75,2022-03-23T00:59:56Z,3940000,10.0,2.0,1,right,MISS D. Hunter cutting Layup - blocked,"[1629631, 1629011]",1610612737.0,ATL,cutting,,,Hunter,D. Hunter,,,,,1.01,Missed,,,,,,,,,,,,,,,,,Robinson,1629011.0,
408,PT05M06.00S,2022-03-23T00:59:51.5Z,3,REGULAR,block,,[],1629011,,,1610612737,71,75,2022-03-23T00:59:53Z,3950000,,,0,,M. Robinson BLOCK (3 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M04.00S,2022-03-23T00:59:53.5Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612752,71,75,2022-03-23T00:59:56Z,3960000,,,0,,O. Toppin REBOUND (Off:2 Def:5),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,407.0,7.0,5.0,2.0,,,,,
410,PT05M01.00S,2022-03-23T00:59:57.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203095,20.45006570302234,8.57843137254902,1610612752,71,75,2022-03-23T01:00:01Z,3970000,207.0,140.0,1,left,MISS E. Fournier 24' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,24.98,Missed,,,,,,,,,,,,,,,,,,,
411,PT04M59.00S,2022-03-23T00:59:59.2Z,3,REGULAR,rebound,defensive,[],1628989,,,1610612737,71,75,2022-03-23T01:00:01Z,3980000,,,0,,K. Huerter REBOUND (Off:1 Def:6),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,410.0,7.0,6.0,1.0,,,,,
412,PT04M49.00S,2022-03-23T01:00:09.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,94.03745072273325,50.245098039215684,1610612737,71,77,2022-03-23T01:00:12Z,3990000,1.0,4.0,1,right,T. Young driving Layup (29 PTS),[1629027],1610612737.0,ATL,driving,,,Young,T. Young,,,,,0.37,Made,29.0,,,,,,,,,,,,,,,,,,
413,PT04M49.00S,2022-03-23T01:00:14.0Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,71,77,2022-03-23T01:00:14Z,4000000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M49.00S,2022-03-23T01:01:35.9Z,3,REGULAR,substitution,out,[],201568,,,1610612752,71,77,2022-03-23T01:03:12Z,4005000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M49.00S,2022-03-23T01:01:35.9Z,3,REGULAR,substitution,in,[],203992,,,1610612752,71,77,2022-03-23T01:03:12Z,4007500,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M35.00S,2022-03-23T01:03:55.1Z,3,REGULAR,2pt,Jump Shot,[],202692,8.492115637319317,22.058823529411764,1610612752,73,77,2022-03-23T01:04:05Z,4020000,140.0,27.0,1,left,A. Burks 14' Jump Shot (15 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,14.23,Made,15.0,,,,,,,,,,,,,,,,,,
419,PT04M20.00S,2022-03-23T01:04:10.4Z,3,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612737,73,77,2022-03-23T01:04:26Z,4030000,,,0,,M. Robinson shooting personal FOUL (2 PF) (Hunter 2 FT),"[1629011, 1629631]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,,,,,,,1201.0,2.0,0.0,Hunter,1629631.0,,,,,,,,,,
423,PT04M20.00S,2022-03-23T01:04:25.7Z,3,REGULAR,substitution,out,[],1628989,,,1610612737,73,77,2022-03-23T01:04:45Z,4045000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M20.00S,2022-03-23T01:04:25.7Z,3,REGULAR,substitution,in,[],1626153,,,1610612737,73,77,2022-03-23T01:04:45Z,4047500,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M20.00S,2022-03-23T01:04:41.1Z,3,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,73,77,2022-03-23T01:04:41Z,4050000,,,0,,MISS D. Hunter Free Throw 1 of 2,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Missed,,,,,,,,,,,,,,,,,,,
422,PT04M20.00S,2022-03-23T01:04:41.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,73,77,2022-03-23T01:04:41Z,4060000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,421.0,,,,,,,,
425,PT04M20.00S,2022-03-23T01:04:51.9Z,3,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,73,78,2022-03-23T01:04:51Z,4070000,,,0,,D. Hunter Free Throw 2 of 2 (7 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
426,PT03M58.00S,2022-03-23T01:05:16.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,12.697109067017081,35.78431372549019,1610612752,73,78,2022-03-23T01:05:20Z,4080000,71.0,67.0,1,left,MISS R. Barrett 9' turnaround fadeaway Shot,[1629628],1610612752.0,NYK,turnaround fadeaway,,,Barrett,R. Barrett,,,,,9.76,Missed,,,,,,,,,,,,,,,,,,,
427,PT03M56.00S,2022-03-23T01:05:18.2Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,73,78,2022-03-23T01:05:20Z,4090000,,,0,,D. Hunter REBOUND (Off:0 Def:4),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,426.0,4.0,4.0,0.0,,,,,
428,PT03M45.00S,2022-03-23T01:05:28.7Z,3,REGULAR,3pt,Jump Shot,[],1629027,65.1281208935611,48.529411764705884,1610612737,73,81,2022-03-23T01:05:34Z,4100000,-7.0,275.0,1,right,T. Young 27' 3PT  (32 PTS) (C. Capela 2 AST),"[1629027, 203991]",1610612737.0,ATL,,,,Young,T. Young,,,,,27.54,Made,32.0,C. Capela,203991.0,2.0,,,,,,,,,,,,,,,
430,PT03M25.00S,2022-03-23T01:05:47.7Z,3,REGULAR,3pt,Jump Shot,[],203095,29.122864651773984,25.0,1610612752,76,81,2022-03-23T01:05:51Z,4120000,125.0,221.0,1,left,E. Fournier 25' 3PT  (11 PTS),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,25.42,Made,11.0,,,,,,,,,,,,,,,,,,
431,PT03M11.00S,2022-03-23T01:06:04.3Z,3,REGULAR,foul,personal,['2freethrow'],1630167,,,1610612737,76,81,2022-03-23T01:06:14Z,4130000,,,0,,O. Toppin shooting personal FOUL (4 PF) (Young 2 FT),"[1630167, 1629027]",1610612752.0,NYK,shooting,,,Toppin,O. Toppin,,,,,,,,,,,1155.0,4.0,0.0,Young,1629027.0,,,,,,,,,,
433,PT03M11.00S,2022-03-23T01:06:04.3Z,3,REGULAR,substitution,out,[],203095,,,1610612737,76,81,2022-03-23T01:06:41Z,4150000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M11.00S,2022-03-23T01:06:04.3Z,3,REGULAR,substitution,in,[],1630193,,,1610612737,76,81,2022-03-23T01:06:41Z,4160000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M11.00S,2022-03-23T01:06:50.9Z,3,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,76,82,2022-03-23T01:06:50Z,4170000,,,0,,T. Young Free Throw 1 of 2 (33 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,33.0,,,,,,,,,,,,,,,,,,
436,PT03M11.00S,2022-03-23T01:06:51.5Z,3,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,76,83,2022-03-23T01:06:51Z,4180000,,,0,,T. Young Free Throw 2 of 2 (34 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,34.0,,,,,,,,,,,,,,,,,,
437,PT02M56.00S,2022-03-23T01:07:09.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,6.1268068331143235,49.01960784313725,1610612752,78,83,2022-03-23T01:07:14Z,4190000,5.0,5.0,1,left,M. Robinson DUNK (7 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,0.71,Made,7.0,,,,,,,,,,,,,,,,,,
439,PT02M42.00S,2022-03-23T01:07:29.4Z,3,REGULAR,foul,personal,[],1630167,,,1610612737,78,83,2022-03-23T01:07:33Z,4210000,,,0,,O. Toppin personal FOUL (5 PF),"[1630167, 1629631]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,1201.0,5.0,0.0,Hunter,1629631.0,,,,,,,,,,
441,PT02M42.00S,2022-03-23T01:07:29.5Z,3,REGULAR,substitution,out,[],203991,,,1610612737,78,83,2022-03-23T01:07:39Z,4230000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT02M42.00S,2022-03-23T01:07:29.5Z,3,REGULAR,substitution,in,[],1630168,,,1610612737,78,83,2022-03-23T01:07:39Z,4240000,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT02M42.00S,2022-03-23T01:07:29.5Z,3,REGULAR,substitution,out,[],1630167,,,1610612737,78,83,2022-03-23T01:07:44Z,4250000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M42.00S,2022-03-23T01:07:29.5Z,3,REGULAR,substitution,in,[],201959,,,1610612737,78,83,2022-03-23T01:07:44Z,4260000,,,0,,SUB in: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M35.00S,2022-03-23T01:08:00.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,93.9060446780552,55.63725490196079,1610612737,78,83,2022-03-23T01:08:08Z,4270000,28.0,5.0,1,right,MISS T. Young running Shot,[1629027],1610612737.0,ATL,running,,,Young,T. Young,,,,,2.86,Missed,,,,,,,,,,,,,,,,,,,
446,PT02M33.00S,2022-03-23T01:08:02.6Z,3,REGULAR,rebound,offensive,[],1630168,,,1610612737,78,83,2022-03-23T01:08:08Z,4280000,,,0,,O. Okongwu REBOUND (Off:2 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,445.0,3.0,1.0,2.0,,,,,
447,PT02M33.00S,2022-03-23T01:08:04.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630168,94.40999984741211,50.0,1610612737,78,83,2022-03-23T01:08:14Z,4290000,0.0,0.0,1,right,MISS O. Okongwu tip Layup,[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
448,PT02M31.00S,2022-03-23T01:08:06.5Z,3,REGULAR,rebound,defensive,[],201959,,,1610612752,78,83,2022-03-23T01:08:14Z,4300000,,,0,,T. Gibson REBOUND (Off:0 Def:2),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,447.0,2.0,2.0,0.0,,,,,
449,PT02M16.00S,2022-03-23T01:08:20.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,78,83,2022-03-23T01:08:20Z,4310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M12.00S,2022-03-23T01:08:45.6Z,3,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612752,78,83,2022-03-23T01:09:06Z,4320000,,,0,,O. Okongwu shooting personal FOUL (3 PF) (Barrett 2 FT),"[1630168, 1629628]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,,,,,,,1201.0,3.0,0.0,Barrett,1629628.0,,,,,,,,,,
453,PT02M12.00S,2022-03-23T01:08:57.8Z,3,REGULAR,substitution,out,[],1629011,,,1610612752,78,83,2022-03-23T01:09:16Z,4335000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M12.00S,2022-03-23T01:08:57.8Z,3,REGULAR,substitution,in,[],1630579,,,1610612752,78,83,2022-03-23T01:09:16Z,4337500,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M12.00S,2022-03-23T01:09:10.1Z,3,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,79,83,2022-03-23T01:09:10Z,4340000,,,0,,R. Barrett Free Throw 1 of 2 (23 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
455,PT02M12.00S,2022-03-23T01:09:27.7Z,3,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,80,83,2022-03-23T01:09:27Z,4350000,,,0,,R. Barrett Free Throw 2 of 2 (24 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,24.0,,,,,,,,,,,,,,,,,,
456,PT01M49.00S,2022-03-23T01:09:53.8Z,3,REGULAR,turnover,lost ball,[],1629631,,,1610612737,80,83,2022-03-23T01:09:58Z,4360000,,,0,,D. Hunter lost ball TURNOVER (2 TO),"[1629631, 202692]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,2.0,,,,,Burks,202692.0,,,
457,PT01M49.00S,2022-03-23T01:09:53.8Z,3,REGULAR,steal,,[],202692,,,1610612752,80,83,2022-03-23T01:09:56Z,4370000,,,0,,A. Burks STEAL (2 STL),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
