actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
539,PT06M51.00S,2021-12-22T02:32:39.1Z,4,REGULAR,rebound,offensive,[],203585,,,1610612765,91,83,2021-12-22T02:32:39Z,5160000,,,0,,R. McGruder REBOUND (Off:1 Def:3),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,538.0,4.0,3.0,1.0,,,,,,,,,,,,,,
540,PT06M49.00S,2021-12-22T02:32:40.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630240,71.04139290407359,14.460784313725492,1610612765,91,83,2021-12-22T02:32:46Z,5170000,-178.0,220.0,1,right,MISS S. Lee 28' 3PT,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,28.26,Missed,,,,,,,,,,,,,,,,,,
541,PT06M45.00S,2021-12-22T02:32:44.9Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,91,83,2021-12-22T02:32:46Z,5180000,,,0,,M. Robinson REBOUND (Off:4 Def:6),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,540.0,10.0,6.0,4.0,,,,,,,,,,,,,,
542,PT06M39.00S,2021-12-22T02:32:50.6Z,4,REGULAR,3pt,Jump Shot,[],202692,14.799605781865965,4.166666666666666,1610612752,91,83,2021-12-22T02:32:55Z,5190000,229.0,87.0,1,left,MISS A. Burks 24' 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,24.5,Missed,,,,,,,,,,,,,,,,,,
543,PT06M37.00S,2021-12-22T02:32:52.6Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,91,83,2021-12-22T02:32:55Z,5200000,,,0,,M. Robinson REBOUND (Off:5 Def:6),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,542.0,11.0,6.0,5.0,,,,,,,,,,,,,,
544,PT06M35.00S,2021-12-22T02:32:54.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,7.178055190538765,51.225490196078425,1610612752,93,83,2021-12-22T02:35:12Z,5210000,-6.0,15.0,1,left,M. Robinson putback Layup (17 PTS),[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,1.62,Made,,,,,,,,,,17.0,,,,,,,,
545,PT06M24.00S,2021-12-22T02:33:14.6Z,4,REGULAR,3pt,Jump Shot,[],1630240,67.23061760840999,50.73529411764706,1610612765,93,83,2021-12-22T02:33:52Z,5220000,4.0,256.0,1,right,MISS S. Lee 25' pullup 3PT - blocked,"[1630240, 1629011]",1610612765.0,DET,pullup,,,Lee,S. Lee,,,,,25.55,Missed,,,,,,,,,,,,,,,,,Robinson,1629011.0
546,PT06M24.00S,2021-12-22T02:33:14.6Z,4,REGULAR,block,,[],1629011,,,1610612765,93,83,2021-12-22T02:33:19Z,5230000,,,0,,M. Robinson BLOCK (2 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
547,PT06M22.00S,2021-12-22T02:33:16.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,93,83,2021-12-22T02:34:06Z,5240000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,545.0,,,,,,,,,,,,,,,,,
548,PT06M17.00S,2021-12-22T02:33:28.5Z,4,REGULAR,foul,personal,[],1629011,,,1610612765,93,83,2021-12-22T02:36:06Z,5250000,,,0,,M. Robinson loose ball personal FOUL (3 PF),"[1629011, 1630240]",1610612752.0,NYK,loose ball,,,Robinson,M. Robinson,,,,,,,,,,,203177.0,3.0,0.0,Lee,1630240.0,,,,,,,,,
550,PT06M17.00S,2021-12-22T02:33:28.6Z,4,REGULAR,substitution,out,[],1628402,,,1610612765,93,83,2021-12-22T02:33:42Z,5270000,,,0,,SUB out: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
551,PT06M17.00S,2021-12-22T02:33:28.6Z,4,REGULAR,substitution,out,[],1626168,,,1610612765,93,83,2021-12-22T02:33:42Z,5280000,,,0,,SUB out: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,
552,PT06M17.00S,2021-12-22T02:33:28.6Z,4,REGULAR,substitution,out,[],203585,,,1610612765,93,83,2021-12-22T02:33:42Z,5290000,,,0,,SUB out: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,
553,PT06M17.00S,2021-12-22T02:33:28.6Z,4,REGULAR,substitution,in,[],1630180,,,1610612765,93,83,2021-12-22T02:33:42Z,5300000,,,0,,SUB in: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,
554,PT06M17.00S,2021-12-22T02:33:28.6Z,4,REGULAR,substitution,in,[],1630595,,,1610612765,93,83,2021-12-22T02:33:42Z,5310000,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
555,PT06M17.00S,2021-12-22T02:33:28.6Z,4,REGULAR,substitution,in,[],1630191,,,1610612765,93,83,2021-12-22T02:33:42Z,5320000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,
556,PT05M55.00S,2021-12-22T02:34:11.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630595,94.30026281208936,55.14705882352941,1610612765,93,83,2021-12-22T02:34:45Z,5330000,26.0,1.0,1,right,MISS C. Cunningham driving Layup - blocked,"[1630595, 1629011]",1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,2.57,Missed,,,,,,,,,,,,,,,,,Robinson,1629011.0
557,PT05M55.00S,2021-12-22T02:34:11.0Z,4,REGULAR,block,,[],1629011,,,1610612765,93,83,2021-12-22T02:34:17Z,5340000,,,0,,M. Robinson BLOCK (3 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
558,PT05M53.00S,2021-12-22T02:34:13.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,93,83,2021-12-22T02:34:45Z,5350000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,556.0,,,,,,,,,,,,,,,,,
559,PT05M53.00S,2021-12-22T02:34:22.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612765,93,83,2021-12-22T02:34:29Z,5360000,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,,,,,,,203177.0,,,,,,,,,,,,,
560,PT05M40.00S,2021-12-22T02:34:38.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202689,29.77989487516426,73.77450980392157,1610612752,96,83,2021-12-22T02:34:47Z,5370000,-119.0,227.0,1,left,K. Walker 25' 3PT  (17 PTS),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,25.66,Made,,,,,,,,,,17.0,,,,,,,,
561,PT05M38.00S,2021-12-22T02:34:45.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,96,83,2021-12-22T02:34:45Z,5380000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT05M19.00S,2021-12-22T02:38:05.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630240,89.83245729303549,41.17647058823529,1610612765,96,83,2021-12-22T02:38:11Z,5390000,-44.0,43.0,1,right,MISS S. Lee 6' driving Layup,[1630240],1610612765.0,DET,driving,,,Lee,S. Lee,,,,,6.17,Missed,,,,,,,,,,,,,,,,,,
564,PT05M18.00S,2021-12-22T02:38:06.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,96,83,2021-12-22T02:38:11Z,5410000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,562.0,,,,,,,,,,,,,,,,,
565,PT05M18.00S,2021-12-22T02:38:14.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,96,83,2021-12-22T02:38:14Z,5420000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT05M02.00S,2021-12-22T02:38:36.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202689,6.652431011826544,51.470588235294116,1610612752,98,83,2021-12-22T02:38:39Z,5430000,-7.0,10.0,1,left,K. Walker driving finger roll Layup (19 PTS),[202689],1610612752.0,NYK,driving finger roll,,,Walker,K. Walker,,,,,1.24,Made,,,,,,,,,,19.0,,,,,,,,
567,PT04M48.00S,2021-12-22T02:38:50.4Z,4,REGULAR,3pt,Jump Shot,[],1630180,88.91261498028909,4.166666666666666,1610612765,98,83,2021-12-22T02:38:59Z,5440000,-229.0,52.0,1,right,MISS S. Bey 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,23.5,Missed,,,,,,,,,,,,,,,,,,
568,PT04M43.00S,2021-12-22T02:38:55.4Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,98,83,2021-12-22T02:38:59Z,5450000,,,0,,J. Randle REBOUND (Off:1 Def:10),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,567.0,11.0,10.0,1.0,,,,,,,,,,,,,,
569,PT04M27.00S,2021-12-22T02:39:11.3Z,4,REGULAR,2pt,Jump Shot,[],203095,20.844283837056505,61.76470588235294,1610612752,98,83,2021-12-22T02:39:15Z,5460000,-59.0,143.0,1,left,MISS E. Fournier 15' pullup Shot,[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,15.5,Missed,,,,,,,,,,,,,,,,,,
570,PT04M24.00S,2021-12-22T02:39:14.3Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,98,83,2021-12-22T02:39:15Z,5470000,,,0,,I. Stewart REBOUND (Off:3 Def:5),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,569.0,8.0,5.0,3.0,,,,,,,,,,,,,,
571,PT04M15.00S,2021-12-22T02:39:23.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,92.06636005256242,50.49019607843137,1610612765,98,83,2021-12-22T02:42:06Z,5480000,2.0,22.0,1,right,MISS H. Diallo reverse Layup,[1628977],1610612765.0,DET,reverse,,,Diallo,H. Diallo,,,,,2.22,Missed,,,,,,,,,,,,,,,,,,
572,PT04M11.00S,2021-12-22T02:39:27.8Z,4,REGULAR,rebound,defensive,[],202689,,,1610612752,98,83,2021-12-22T02:39:27Z,5490000,,,0,,K. Walker REBOUND (Off:1 Def:7),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,571.0,8.0,7.0,1.0,,,,,,,,,,,,,,
573,PT03M53.00S,2021-12-22T02:39:45.0Z,4,REGULAR,2pt,Jump Shot,[],203944,8.229303547963205,67.40196078431373,1610612752,98,83,2021-12-22T02:39:49Z,5500000,-87.0,25.0,1,left,MISS J. Randle 9' turnaround fadeaway Shot,[203944],1610612752.0,NYK,turnaround fadeaway,,,Randle,J. Randle,,,,,9.05,Missed,,,,,,,,,,,,,,,,,,
574,PT03M51.00S,2021-12-22T02:39:47.0Z,4,REGULAR,rebound,defensive,[],1630595,,,1610612765,98,83,2021-12-22T02:39:49Z,5510000,,,0,,C. Cunningham REBOUND (Off:0 Def:9),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,573.0,9.0,9.0,0.0,,,,,,,,,,,,,,
575,PT03M45.00S,2021-12-22T02:39:54.3Z,4,REGULAR,3pt,Jump Shot,[],1630180,71.82982917214193,19.11764705882353,1610612765,98,86,2021-12-22T02:39:58Z,5520000,-154.0,212.0,1,right,S. Bey 26' 3PT  (11 PTS) (C. Cunningham 8 AST),"[1630180, 1630595]",1610612765.0,DET,,,,Bey,S. Bey,,,,,26.25,Made,,,,,,,,,,11.0,,C. Cunningham,1630595.0,8.0,,,,
577,PT03M21.00S,2021-12-22T02:40:17.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202689,8.754927726675426,50.73529411764706,1610612752,98,86,2021-12-22T02:40:21Z,5540000,-4.0,30.0,1,left,MISS K. Walker driving Layup - blocked,"[202689, 1630191]",1610612752.0,NYK,driving,,,Walker,K. Walker,,,,,3.0,Missed,,,,,,,,,,,,,,,,,Stewart,1630191.0
579,PT03M21.00S,2021-12-22T02:40:17.6Z,4,REGULAR,block,,[],1630191,,,1610612752,98,86,2021-12-22T02:40:30Z,5545000,,,0,,I. Stewart BLOCK (1 BLK),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,
578,PT03M19.00S,2021-12-22T02:40:19.6Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,98,86,2021-12-22T02:40:21Z,5550000,,,0,,I. Stewart REBOUND (Off:3 Def:6),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,577.0,9.0,6.0,3.0,,,,,,,,,,,,,,
580,PT03M09.00S,2021-12-22T02:40:29.4Z,4,REGULAR,3pt,Jump Shot,[],1630180,92.19776609724047,2.2058823529411766,1610612765,98,86,2021-12-22T02:40:36Z,5560000,-239.0,21.0,1,right,MISS S. Bey 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,23.99,Missed,,,,,,,,,,,,,,,,,,
581,PT03M07.00S,2021-12-22T02:40:31.6Z,4,REGULAR,rebound,offensive,[],1630191,,,1610612765,98,86,2021-12-22T02:40:31Z,5570000,,,0,,I. Stewart REBOUND (Off:4 Def:6),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,580.0,10.0,6.0,4.0,,,,,,,,,,,,,,
582,PT03M06.00S,2021-12-22T02:40:33.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630240,89.43823915900131,98.2843137254902,1610612765,98,86,2021-12-22T02:41:06Z,5580000,241.0,47.0,1,right,MISS S. Lee 24' 3PT,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,24.59,Missed,,,,,,,,,,,,,,,,,,
583,PT03M05.00S,2021-12-22T02:40:34.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,98,86,2021-12-22T02:49:54Z,5590000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,582.0,,,,,,,,,,,,,,,,,
586,PT03M04.00S,2021-12-22T02:40:46.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612765,98,86,2021-12-22T02:49:54Z,5620000,,,0,,J. Randle loose ball personal FOUL (5 PF) (Bey 2 FT),"[203944, 1630180]",1610612752.0,NYK,loose ball,,,Randle,J. Randle,,,,,,,,,,,1148.0,5.0,0.0,Bey,1630180.0,,,,,,,,,
589,PT03M04.00S,2021-12-22T02:40:46.4Z,4,REGULAR,substitution,out,[],1628977,,,1610612765,98,86,2021-12-22T02:49:54Z,5635000,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,
590,PT03M04.00S,2021-12-22T02:40:46.4Z,4,REGULAR,substitution,in,[],202709,,,1610612765,98,86,2021-12-22T02:49:54Z,5637500,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,
588,PT03M04.00S,2021-12-22T02:41:47.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,98,86,2021-12-22T02:49:54Z,5640000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT03M04.00S,2021-12-22T02:42:36.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630180,,,1610612765,98,87,2021-12-22T02:49:54Z,5650000,,,0,,S. Bey Free Throw 1 of 2 (12 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
592,PT03M04.00S,2021-12-22T02:42:36.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630180,,,1610612765,98,88,2021-12-22T02:49:54Z,5660000,,,0,,S. Bey Free Throw 2 of 2 (13 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
593,PT02M46.00S,2021-12-22T02:43:12.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202689,14.799605781865965,49.01960784313725,1610612752,100,88,2021-12-22T02:43:17Z,5670000,5.0,87.0,1,left,K. Walker 8' pullup Jump Shot (21 PTS) (A. Burks 5 AST),"[202689, 202692]",1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,8.67,Made,,,,,,,,,,21.0,,A. Burks,202692.0,5.0,,,,
595,PT02M31.00S,2021-12-22T02:43:27.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630240,92.19776609724047,49.26470588235294,1610612765,100,88,2021-12-22T02:43:30Z,5690000,-4.0,21.0,1,right,MISS S. Lee driving Layup,[1630240],1610612765.0,DET,driving,,,Lee,S. Lee,,,,,2.11,Missed,,,,,,,,,,,,,,,,,,
596,PT02M29.00S,2021-12-22T02:43:29.4Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,100,88,2021-12-22T02:43:30Z,5700000,,,0,,M. Robinson REBOUND (Off:5 Def:7),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,595.0,12.0,7.0,5.0,,,,,,,,,,,,,,
597,PT02M11.00S,2021-12-22T02:43:47.5Z,4,REGULAR,3pt,Jump Shot,[],202689,19.136005256241788,92.40196078431373,1610612752,100,88,2021-12-22T02:43:52Z,5710000,-212.0,127.0,1,left,MISS K. Walker 24' 3PT,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,24.73,Missed,,,,,,,,,,,,,,,,,,
598,PT02M08.00S,2021-12-22T02:43:50.5Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,100,88,2021-12-22T02:43:52Z,5720000,,,0,,M. Robinson REBOUND (Off:6 Def:7),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,597.0,13.0,7.0,6.0,,,,,,,,,,,,,,
599,PT02M05.00S,2021-12-22T02:43:53.7Z,4,REGULAR,turnover,bad pass,[],1629011,,,1610612752,100,88,2021-12-22T02:43:57Z,5730000,,,0,,M. Robinson bad pass TURNOVER (1 TO),"[1629011, 1630180]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,1.0,,,,Bey,1630180.0,,
600,PT02M05.00S,2021-12-22T02:43:53.7Z,4,REGULAR,steal,,[],1630180,,,1610612765,100,88,2021-12-22T02:43:56Z,5740000,,,0,,S. Bey STEAL (1 STL),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,
601,PT02M00.00S,2021-12-22T02:43:58.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630180,93.64323258869908,49.01960784313725,1610612765,100,90,2021-12-22T02:44:05Z,5750000,-5.0,7.0,1,right,S. Bey running Layup (15 PTS),[1630180],1610612765.0,DET,running,,,Bey,S. Bey,,,,,0.88,Made,,,,,,,,,,15.0,,,,,,,,
602,PT01M42.00S,2021-12-22T02:44:18.0Z,4,REGULAR,3pt,Jump Shot,[],203944,32.40801576872536,48.529411764705884,1610612752,103,90,2021-12-22T02:44:22Z,5760000,7.0,252.0,1,left,J. Randle 25' 3PT  (19 PTS) (A. Burks 6 AST),"[203944, 202692]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,25.22,Made,,,,,,,,,,19.0,,A. Burks,202692.0,6.0,,,,
604,PT01M36.00S,2021-12-22T02:44:32.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,103,90,2021-12-22T02:44:32Z,5780000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT01M36.00S,2021-12-22T02:44:32.8Z,4,REGULAR,substitution,out,[],202709,,,1610612765,103,90,2021-12-22T02:46:04Z,5790000,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,
606,PT01M36.00S,2021-12-22T02:44:32.8Z,4,REGULAR,substitution,in,[],1628977,,,1610612765,103,90,2021-12-22T02:46:04Z,5800000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,
607,PT01M31.00S,2021-12-22T02:46:19.8Z,4,REGULAR,3pt,Jump Shot,[],1630180,73.27529566360053,14.215686274509803,1610612765,103,90,2021-12-22T02:46:24Z,5810000,-179.0,199.0,1,right,MISS S. Bey 26' step back 3PT,[1630180],1610612765.0,DET,step back,,,Bey,S. Bey,,,,,26.74,Missed,,,,,,,,,,,,,,,,,,
608,PT01M29.00S,2021-12-22T02:46:21.8Z,4,REGULAR,rebound,defensive,[],203095,,,1610612752,103,90,2021-12-22T02:46:38Z,5820000,,,0,,E. Fournier REBOUND (Off:1 Def:1),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,607.0,2.0,1.0,1.0,,,,,,,,,,,,,,
609,PT01M26.00S,2021-12-22T02:46:25.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203944,6.389618922470433,52.94117647058824,1610612752,105,90,2021-12-22T02:46:32Z,5830000,-15.0,8.0,1,left,J. Randle running DUNK (21 PTS) (E. Fournier 3 AST),"[203944, 203095]",1610612752.0,NYK,running,,,Randle,J. Randle,,,,,1.65,Made,,,,,,,,,,21.0,,E. Fournier,203095.0,3.0,,,,
611,PT01M16.00S,2021-12-22T02:46:36.9Z,4,REGULAR,3pt,Jump Shot,[],1630595,74.32654402102497,12.5,1610612765,105,90,2021-12-22T02:46:41Z,5850000,-188.0,189.0,1,right,MISS C. Cunningham 26' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,26.61,Missed,,,,,,,,,,,,,,,,,,
612,PT01M13.00S,2021-12-22T02:46:39.9Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,105,90,2021-12-22T02:46:41Z,5860000,,,0,,M. Robinson REBOUND (Off:6 Def:8),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,611.0,14.0,8.0,6.0,,,,,,,,,,,,,,
613,PT01M01.00S,2021-12-22T02:46:51.8Z,4,REGULAR,turnover,bad pass,[],203944,,,1610612752,105,90,2021-12-22T02:46:56Z,5870000,,,0,,J. Randle bad pass TURNOVER (6 TO),"[203944, 1628977]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,6.0,,,,Diallo,1628977.0,,
614,PT01M01.00S,2021-12-22T02:46:51.8Z,4,REGULAR,steal,,[],1628977,,,1610612765,105,90,2021-12-22T02:46:55Z,5880000,,,0,,H. Diallo STEAL (5 STL),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,
615,PT00M57.40S,2021-12-22T02:46:58.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,105,90,2021-12-22T02:46:58Z,5890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT00M54.00S,2021-12-22T02:47:21.4Z,4,REGULAR,turnover,bad pass,[],1630595,,,1610612765,105,90,2021-12-22T02:47:26Z,5900000,,,0,,C. Cunningham bad pass TURNOVER (5 TO),"[1630595, 1629011]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,5.0,,,,Robinson,1629011.0,,
617,PT00M54.00S,2021-12-22T02:47:21.4Z,4,REGULAR,steal,,[],1629011,,,1610612752,105,90,2021-12-22T02:47:24Z,5910000,,,0,,M. Robinson STEAL (1 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
618,PT00M40.00S,2021-12-22T02:47:35.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203095,26.888961892247043,32.59803921568628,1610612752,105,90,2021-12-22T02:47:52Z,5920000,87.0,200.0,1,left,MISS E. Fournier 21' pullup Shot,[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,21.84,Missed,,,,,,,,,,,,,,,,,,
619,PT00M36.20S,2021-12-22T02:47:39.3Z,4,REGULAR,rebound,defensive,[],1628977,,,1610612765,105,90,2021-12-22T02:47:41Z,5930000,,,0,,H. Diallo REBOUND (Off:2 Def:4),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,618.0,6.0,4.0,2.0,,,,,,,,,,,,,,
620,PT00M30.80S,2021-12-22T02:47:44.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629011,,,1610612765,105,90,2021-12-22T02:48:04Z,5940000,,,0,,M. Robinson shooting personal FOUL (4 PF) (Stewart 2 FT),"[1629011, 1630191]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,,,,,,,1148.0,4.0,0.0,Stewart,1630191.0,,,,,,,,,
622,PT00M30.80S,2021-12-22T02:48:08.1Z,4,REGULAR,freethrow,1 of 2,[],1630191,,,1610612765,105,90,2021-12-22T02:48:08Z,5960000,,,0,,MISS I. Stewart Free Throw 1 of 2,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,Missed,,,,,,,,,,,,,,,,,,
623,PT00M30.80S,2021-12-22T02:48:08.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,105,90,2021-12-22T02:48:08Z,5970000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,622.0,,,,,,,,,,,,,,,,,
624,PT00M30.80S,2021-12-22T02:48:24.6Z,4,REGULAR,freethrow,2 of 2,[],1630191,,,1610612765,105,91,2021-12-22T02:48:24Z,5980000,,,0,,I. Stewart Free Throw 2 of 2 (9 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
625,PT00M15.80S,2021-12-22T02:48:40.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612752,105,91,2021-12-22T02:48:54Z,5990000,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,,,,,,,203177.0,,,,,,,,,,,,,
626,PT00M01.80S,2021-12-22T02:49:05.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630240,81.94809461235218,92.8921568627451,1610612765,105,91,2021-12-22T02:49:25Z,6000000,214.0,117.0,1,right,MISS S. Lee 24' 3PT,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,24.44,Missed,,,,,,,,,,,,,,,,,,
