actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
460,PT11M12.00S,2021-12-12T18:47:27.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,92.9862023653088,51.225490196078425,1610612752,79,96,2021-12-12T18:47:35Z,4310000,6.0,13.0,1,right,MISS M. Robinson Layup - blocked,"[1629011, 203507]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,1.47,Missed,,,,,,,,,,,Antetokounmpo,203507.0,,,,,,
461,PT11M12.00S,2021-12-12T18:47:27.9Z,4,REGULAR,block,,[],203507,,,1610612752,79,96,2021-12-12T18:47:30Z,4320000,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
462,PT11M11.00S,2021-12-12T18:47:28.9Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,79,96,2021-12-12T18:47:35Z,4330000,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,460.0,7.0,5.0,2.0,,,,,,,,,,,,,,
463,PT11M09.00S,2021-12-12T18:47:35.1Z,4,REGULAR,foul,personal,[],1629656,,,1610612749,79,96,2021-12-12T18:47:42Z,4340000,,,0,,Q. Grimes take personal FOUL (3 PF),"[1629656, 203507]",1610612752.0,NYK,take,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,202035.0,,,,3.0,0.0,Antetokounmpo,203507.0,,
465,PT11M02.00S,2021-12-12T18:48:01.2Z,4,REGULAR,turnover,bad pass,[],201588,,,1610612749,79,96,2021-12-12T18:48:04Z,4360000,,,0,,G. Hill bad pass TURNOVER (1 TO),"[201588, 1630193]",1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,1.0,,,,,,,Quickley,1630193.0
466,PT11M02.00S,2021-12-12T18:48:01.2Z,4,REGULAR,steal,,[],1630193,,,1610612752,79,96,2021-12-12T18:48:02Z,4370000,,,0,,I. Quickley STEAL (2 STL),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,
467,PT10M56.00S,2021-12-12T18:48:08.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203944,75.24638633377135,16.176470588235293,1610612752,79,96,2021-12-12T18:48:22Z,4380000,-169.0,180.0,1,right,MISS J. Randle 24' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,24.71,Missed,,,,,,,,,,,,,,,,,,
468,PT10M54.00S,2021-12-12T18:48:10.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,79,96,2021-12-12T18:48:22Z,4390000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,467.0,,,,,,,,,,,,,,,,,
469,PT10M54.00S,2021-12-12T18:48:19.2Z,4,REGULAR,foul,personal,[],203507,,,1610612752,79,96,2021-12-12T18:48:26Z,4400000,,,0,,G. Antetokounmpo loose ball personal FOUL (2 PF),"[203507, 1629011]",1610612749.0,MIL,loose ball,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,202035.0,,,,2.0,1.0,Robinson,1629011.0,,
471,PT10M51.00S,2021-12-12T18:48:38.3Z,4,REGULAR,foul,personal,['2freethrow'],203507,,,1610612752,79,96,2021-12-12T18:48:44Z,4420000,,,0,,G. Antetokounmpo shooting personal FOUL (3 PF) (Randle 2 FT),"[203507, 203944]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,101283.0,,,,3.0,1.0,Randle,203944.0,,
473,PT10M51.00S,2021-12-12T18:49:03.5Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203944,,,1610612752,80,96,2021-12-12T18:49:30Z,4440000,,,0,,J. Randle Free Throw 1 of 2 (6 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
474,PT10M51.00S,2021-12-12T18:49:03.5Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203944,,,1610612752,80,96,2021-12-12T18:49:30Z,4450000,,,0,,MISS J. Randle Free Throw 2 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Missed,,,,,,,,,,,,,,,,,,
475,PT10M49.00S,2021-12-12T18:49:05.5Z,4,REGULAR,rebound,offensive,[],1629011,,,1610612752,80,96,2021-12-12T18:49:30Z,4460000,,,0,,M. Robinson REBOUND (Off:3 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,474.0,7.0,4.0,3.0,,,,,,,,,,,,,,
476,PT10M48.00S,2021-12-12T18:49:27.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629011,94.40999984741211,50.0,1610612752,82,96,2021-12-12T18:54:43Z,4470000,0.0,0.0,1,right,M. Robinson putback Layup (9 PTS),[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,0.0,Made,,,,,9.0,,,,,,,,,,,,,
477,PT10M28.00S,2021-12-12T18:49:45.0Z,4,REGULAR,3pt,Jump Shot,[],1628960,31.61957950065703,39.950980392156865,1610612749,82,96,2021-12-12T18:50:01Z,4480000,50.0,245.0,1,left,MISS G. Allen 24' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,24.98,Missed,,,,,,,,,,,,,,,,,,
478,PT10M26.00S,2021-12-12T18:49:47.0Z,4,REGULAR,rebound,offensive,[],203918,,,1610612749,82,96,2021-12-12T18:50:01Z,4490000,,,0,,R. Hood REBOUND (Off:1 Def:1),[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,477.0,2.0,1.0,1.0,,,,,,,,,,,,,,
479,PT10M26.00S,2021-12-12T18:49:56.1Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203918,5.590000152587891,50.0,1610612749,82,98,2021-12-12T18:50:08Z,4500000,0.0,0.0,1,left,R. Hood putback DUNK (12 PTS),[203918],1610612749.0,MIL,putback,,,Hood,R. Hood,,,,,0.0,Made,,,,,12.0,,,,,,,,,,,,,
480,PT10M06.00S,2021-12-12T18:50:07.6Z,4,REGULAR,3pt,Jump Shot,[],1630193,69.72733245729303,28.676470588235293,1610612752,82,98,2021-12-12T18:50:12Z,4510000,-107.0,232.0,1,right,MISS I. Quickley 25' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,25.54,Missed,,,,,,,,,,,,,,,,,,
481,PT10M04.00S,2021-12-12T18:50:09.6Z,4,REGULAR,rebound,defensive,[],201588,,,1610612749,82,98,2021-12-12T18:50:12Z,4520000,,,0,,G. Hill REBOUND (Off:1 Def:1),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,480.0,2.0,1.0,1.0,,,,,,,,,,,,,,
482,PT09M40.00S,2021-12-12T18:50:33.3Z,4,REGULAR,3pt,Jump Shot,[],1626171,3.235873850197109,96.32352941176471,1610612749,82,98,2021-12-12T18:50:39Z,4530000,-232.0,-22.0,1,left,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,23.27,Missed,,,,,,,,,,,,,,,,,,
483,PT09M38.00S,2021-12-12T18:50:35.3Z,4,REGULAR,rebound,defensive,[],1628995,,,1610612752,82,98,2021-12-12T18:50:39Z,4540000,,,0,,K. Knox II REBOUND (Off:1 Def:2),[1628995],1610612752.0,NYK,,,,Knox II,K. Knox II,,,,,,,482.0,3.0,2.0,1.0,,,,,,,,,,,,,,
485,PT09M24.00S,2021-12-12T18:50:52.8Z,4,REGULAR,foul,offensive,[],203944,,,1610612752,82,98,2021-12-12T18:50:58Z,4550000,,,0,,J. Randle charge offensive FOUL (3 PF),"[203944, 201588]",1610612752.0,NYK,charge,,,Randle,J. Randle,,,,,,,,,,,,,,,101283.0,,,,3.0,0.0,Hill,201588.0,,
487,PT09M24.00S,2021-12-12T18:50:52.8Z,4,REGULAR,turnover,offensive foul,[],203944,,,1610612752,82,98,2021-12-12T18:50:52Z,4570000,,,0,,J. Randle offensive foul TURNOVER (6 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,101283.0,6.0,,,,,,,,
488,PT09M24.00S,2021-12-12T18:50:52.9Z,4,REGULAR,substitution,out,[],203918,,,1610612749,82,98,2021-12-12T18:51:17Z,4580000,,,0,,SUB out: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,
489,PT09M24.00S,2021-12-12T18:50:52.9Z,4,REGULAR,substitution,out,[],203507,,,1610612749,82,98,2021-12-12T18:51:17Z,4590000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
490,PT09M24.00S,2021-12-12T18:50:52.9Z,4,REGULAR,substitution,in,[],203114,,,1610612749,82,98,2021-12-12T18:51:17Z,4600000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
491,PT09M24.00S,2021-12-12T18:50:52.9Z,4,REGULAR,substitution,in,[],1626192,,,1610612749,82,98,2021-12-12T18:51:17Z,4610000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
492,PT09M10.00S,2021-12-12T18:51:35.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628960,9.280551905387648,61.51960784313726,1610612749,82,98,2021-12-12T18:51:47Z,4620000,-58.0,35.0,1,left,MISS G. Allen 6' driving Layup,[1628960],1610612749.0,MIL,driving,,,Allen,G. Allen,,,,,6.72,Missed,,,,,,,,,,,,,,,,,,
493,PT09M08.00S,2021-12-12T18:51:37.0Z,4,REGULAR,rebound,offensive,[],1626171,,,1610612749,82,98,2021-12-12T18:51:47Z,4630000,,,0,,B. Portis REBOUND (Off:3 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,492.0,6.0,3.0,3.0,,,,,,,,,,,,,,
494,PT09M08.00S,2021-12-12T18:51:42.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1626171,5.590000152587891,50.0,1610612749,82,98,2021-12-12T18:51:56Z,4640000,0.0,0.0,1,left,MISS B. Portis tip Layup,[1626171],1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
495,PT09M06.00S,2021-12-12T18:51:44.6Z,4,REGULAR,rebound,defensive,[],1629011,,,1610612752,82,98,2021-12-12T18:51:56Z,4650000,,,0,,M. Robinson REBOUND (Off:3 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,494.0,8.0,5.0,3.0,,,,,,,,,,,,,,
496,PT08M51.00S,2021-12-12T18:51:56.4Z,4,REGULAR,turnover,backcourt,[],203944,,,1610612752,82,98,2021-12-12T18:58:25Z,4660000,,,0,,J. Randle backcourt TURNOVER (7 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,201639.0,7.0,,,,,,,,
497,PT08M43.00S,2021-12-12T18:52:15.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203114,21.107095926412615,75.0,1610612749,82,98,2021-12-12T18:59:20Z,4670000,-125.0,146.0,1,left,MISS K. Middleton 19' pullup Shot,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,19.21,Missed,,,,,,,,,,,,,,,,,,
498,PT08M41.00S,2021-12-12T18:52:17.7Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,82,98,2021-12-12T18:52:22Z,4680000,,,0,,J. Randle REBOUND (Off:2 Def:7),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,497.0,9.0,7.0,2.0,,,,,,,,,,,,,,
499,PT08M37.00S,2021-12-12T18:52:22.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630193,68.67608409986859,79.90196078431373,1610612752,82,98,2021-12-12T18:52:35Z,4690000,150.0,242.0,1,right,MISS I. Quickley 28' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,28.44,Missed,,,,,,,,,,,,,,,,,,
500,PT08M35.00S,2021-12-12T18:52:24.2Z,4,REGULAR,rebound,defensive,[],203114,,,1610612749,82,98,2021-12-12T18:52:35Z,4700000,,,0,,K. Middleton REBOUND (Off:0 Def:5),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,499.0,5.0,5.0,0.0,,,,,,,,,,,,,,
501,PT08M24.00S,2021-12-12T18:52:34.0Z,4,REGULAR,3pt,Jump Shot,[],201588,4.812746386333772,96.32352941176471,1610612749,82,98,2021-12-12T18:52:38Z,4710000,-232.0,-7.0,1,left,MISS G. Hill 3PT,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,23.17,Missed,,,,,,,,,,,,,,,,,,
502,PT08M22.00S,2021-12-12T18:52:36.0Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,82,98,2021-12-12T18:52:38Z,4720000,,,0,,J. Randle REBOUND (Off:2 Def:8),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,501.0,10.0,8.0,2.0,,,,,,,,,,,,,,
503,PT08M17.00S,2021-12-12T18:52:42.1Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],1629656,89.43823915900131,13.480392156862745,1610612752,82,98,2021-12-12T18:52:46Z,4730000,-183.0,47.0,1,right,MISS Q. Grimes 18' pullup Shot,[1629656],1610612752.0,NYK,pullup,,,Grimes,Q. Grimes,,,,,18.85,Missed,,,,,,,,,,,,,,,,,,
504,PT08M15.00S,2021-12-12T18:52:44.1Z,4,REGULAR,rebound,defensive,[],203114,,,1610612749,82,98,2021-12-12T18:52:53Z,4740000,,,0,,K. Middleton REBOUND (Off:0 Def:6),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,503.0,6.0,6.0,0.0,,,,,,,,,,,,,,
505,PT08M06.00S,2021-12-12T18:52:53.4Z,4,REGULAR,3pt,Jump Shot,[],1626192,3.4986859395532193,3.6764705882352944,1610612749,82,98,2021-12-12T18:53:06Z,4750000,232.0,-20.0,1,left,MISS P. Connaughton 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,23.24,Missed,,,,,,,,,,,,,,,,,,
506,PT08M04.00S,2021-12-12T18:52:55.4Z,4,REGULAR,rebound,offensive,[],1626171,,,1610612749,82,98,2021-12-12T18:53:06Z,4760000,,,0,,B. Portis REBOUND (Off:4 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,505.0,7.0,3.0,4.0,,,,,,,,,,,,,,
507,PT08M04.00S,2021-12-12T18:52:58.0Z,4,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612749,82,98,2021-12-12T18:53:09Z,4770000,,,0,,M. Robinson shooting personal FOUL (3 PF) (Portis 2 FT),"[1629011, 1626171]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,,,,,,,,,,,202035.0,,,,3.0,0.0,Portis,1626171.0,,
511,PT08M04.00S,2021-12-12T18:53:11.8Z,4,REGULAR,substitution,out,[],1629656,,,1610612749,82,98,2021-12-12T18:53:37Z,4785000,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,
512,PT08M04.00S,2021-12-12T18:53:11.8Z,4,REGULAR,substitution,out,[],1629011,,,1610612749,82,98,2021-12-12T18:53:37Z,4787500,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
513,PT08M04.00S,2021-12-12T18:53:11.8Z,4,REGULAR,substitution,out,[],201588,,,1610612749,82,98,2021-12-12T18:53:37Z,4788750,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
514,PT08M04.00S,2021-12-12T18:53:11.8Z,4,REGULAR,substitution,in,[],201565,,,1610612749,82,98,2021-12-12T18:53:37Z,4789375,,,0,,SUB in: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,
515,PT08M04.00S,2021-12-12T18:53:11.8Z,4,REGULAR,substitution,in,[],203457,,,1610612749,82,98,2021-12-12T18:53:37Z,4789687,,,0,,SUB in: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
516,PT08M04.00S,2021-12-12T18:53:11.8Z,4,REGULAR,substitution,in,[],201950,,,1610612749,82,98,2021-12-12T18:53:37Z,4789843,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
509,PT08M04.00S,2021-12-12T18:53:25.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1626171,,,1610612749,82,98,2021-12-12T18:53:25Z,4790000,,,0,,MISS B. Portis Free Throw 1 of 2,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Missed,,,,,,,,,,,,,,,,,,
510,PT08M04.00S,2021-12-12T18:53:25.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,82,98,2021-12-12T18:53:25Z,4800000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,509.0,,,,,,,,,,,,,,,,,
517,PT08M04.00S,2021-12-12T18:53:56.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1626171,,,1610612749,82,99,2021-12-12T18:53:56Z,4810000,,,0,,B. Portis Free Throw 2 of 2 (19 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
518,PT07M39.00S,2021-12-12T18:54:24.5Z,4,REGULAR,3pt,Jump Shot,[],1630193,67.36202365308804,33.82352941176471,1610612752,85,99,2021-12-12T18:54:45Z,4820000,-81.0,254.0,1,right,I. Quickley 26' 3PT floating (9 PTS),[1630193],1610612752.0,NYK,floating,,,Quickley,I. Quickley,,,,,26.69,Made,,,,,9.0,,,,,,,,,,,,,
519,PT07M14.00S,2021-12-12T18:54:48.0Z,4,REGULAR,2pt,Jump Shot,[],1628960,21.50131406044678,43.627450980392155,1610612749,85,99,2021-12-12T19:01:54Z,4830000,32.0,150.0,1,left,MISS G. Allen 15' floating Shot,[1628960],1610612749.0,MIL,floating,,,Allen,G. Allen,,,,,15.3,Missed,,,,,,,,,,,,,,,,,,
520,PT07M12.00S,2021-12-12T18:54:50.0Z,4,REGULAR,rebound,offensive,[],201950,,,1610612749,85,99,2021-12-12T18:54:53Z,4840000,,,0,,J. Holiday REBOUND (Off:1 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,519.0,2.0,1.0,1.0,,,,,,,,,,,,,,
521,PT07M10.00S,2021-12-12T18:54:52.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203114,18.610381077529567,93.62745098039215,1610612749,85,102,2021-12-12T18:54:56Z,4850000,-218.0,122.0,1,left,K. Middleton 25' 3PT  (21 PTS) (J. Holiday 4 AST),"[203114, 201950]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,25.01,Made,,,,,21.0,J. Holiday,201950.0,4.0,,,,,,,,,,
523,PT06M49.00S,2021-12-12T18:55:13.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203457,86.41590013140605,46.32352941176471,1610612752,85,102,2021-12-12T18:55:18Z,4870000,-18.0,75.0,1,right,MISS N. Noel 7' driving floating Shot,[203457],1610612752.0,NYK,driving floating,,,Noel,N. Noel,,,,,7.74,Missed,,,,,,,,,,,,,,,,,,
524,PT06M47.00S,2021-12-12T18:55:15.3Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,85,102,2021-12-12T18:55:18Z,4880000,,,0,,B. Portis REBOUND (Off:4 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,523.0,8.0,4.0,4.0,,,,,,,,,,,,,,
525,PT06M42.00S,2021-12-12T18:55:20.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203114,29.38567674113009,15.441176470588236,1610612749,85,102,2021-12-12T18:55:26Z,4890000,173.0,224.0,1,left,MISS K. Middleton 28' pullup 3PT,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,28.27,Missed,,,,,,,,,,,,,,,,,,
526,PT06M40.00S,2021-12-12T18:55:22.6Z,4,REGULAR,rebound,defensive,[],203457,,,1610612752,85,102,2021-12-12T18:55:26Z,4900000,,,0,,N. Noel REBOUND (Off:1 Def:4),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,525.0,5.0,4.0,1.0,,,,,,,,,,,,,,
527,PT06M25.00S,2021-12-12T18:55:38.1Z,4,REGULAR,3pt,Jump Shot,[],203944,90.88370565045992,3.6764705882352944,1610612752,85,102,2021-12-12T18:55:43Z,4910000,-232.0,33.0,1,right,MISS J. Randle 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,23.4,Missed,,,,,,,,,,,,,,,,,,
528,PT06M23.00S,2021-12-12T18:55:40.1Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,85,102,2021-12-12T18:55:43Z,4920000,,,0,,B. Portis REBOUND (Off:4 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,527.0,9.0,5.0,4.0,,,,,,,,,,,,,,
529,PT06M13.00S,2021-12-12T18:55:49.4Z,4,REGULAR,3pt,Jump Shot,[],201950,32.14520367936925,47.549019607843135,1610612749,85,102,2021-12-12T18:55:56Z,4930000,12.0,250.0,1,left,MISS J. Holiday 25' 3PT,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,25.0,Missed,,,,,,,,,,,,,,,,,,
530,PT06M11.00S,2021-12-12T18:55:51.4Z,4,REGULAR,rebound,offensive,[],1626171,,,1610612749,85,102,2021-12-12T18:55:56Z,4940000,,,0,,B. Portis REBOUND (Off:5 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,529.0,10.0,5.0,5.0,,,,,,,,,,,,,,
531,PT06M07.00S,2021-12-12T18:55:56.0Z,4,REGULAR,turnover,lost ball,[],1626171,,,1610612749,85,102,2021-12-12T18:55:59Z,4950000,,,0,,B. Portis lost ball TURNOVER (2 TO),"[1626171, 203457]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,2.0,,,,,,,Noel,203457.0
532,PT06M07.00S,2021-12-12T18:55:56.0Z,4,REGULAR,steal,,[],203457,,,1610612752,85,102,2021-12-12T18:55:58Z,4960000,,,0,,N. Noel STEAL (1 STL),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
534,PT06M04.00S,2021-12-12T18:56:06.3Z,4,REGULAR,foul,personal,[],203114,,,1610612752,85,102,2021-12-12T18:56:11Z,4980000,,,0,,K. Middleton personal FOUL (1 PF),"[203114, 203944]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,101283.0,,,,1.0,0.0,Randle,203944.0,,
536,PT06M04.00S,2021-12-12T18:56:13.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,85,102,2021-12-12T18:56:13Z,5000000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT06M04.00S,2021-12-12T18:56:13.9Z,4,REGULAR,substitution,out,[],203944,,,1610612752,85,102,2021-12-12T18:58:58Z,5010000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
538,PT06M04.00S,2021-12-12T18:56:13.9Z,4,REGULAR,substitution,out,[],1626171,,,1610612752,85,102,2021-12-12T18:58:58Z,5020000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
539,PT06M04.00S,2021-12-12T18:56:13.9Z,4,REGULAR,substitution,out,[],1628960,,,1610612752,85,102,2021-12-12T18:58:58Z,5030000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
540,PT06M04.00S,2021-12-12T18:56:13.9Z,4,REGULAR,substitution,in,[],203095,,,1610612752,85,102,2021-12-12T18:58:58Z,5040000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
541,PT06M04.00S,2021-12-12T18:56:13.9Z,4,REGULAR,substitution,in,[],203918,,,1610612752,85,102,2021-12-12T18:58:58Z,5050000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,
542,PT06M04.00S,2021-12-12T18:56:13.9Z,4,REGULAR,substitution,in,[],203507,,,1610612752,85,102,2021-12-12T18:58:58Z,5060000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
543,PT05M55.00S,2021-12-12T18:59:10.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630193,75.1149802890933,50.98039215686274,1610612752,85,102,2021-12-12T19:04:14Z,5070000,5.0,181.0,1,right,MISS I. Quickley 18' pullup Shot,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,18.15,Missed,,,,,,,,,,,,,,,,,,
544,PT05M53.00S,2021-12-12T18:59:12.7Z,4,REGULAR,rebound,defensive,[],201950,,,1610612749,85,102,2021-12-12T18:59:17Z,5080000,,,0,,J. Holiday REBOUND (Off:1 Def:2),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,543.0,3.0,2.0,1.0,,,,,,,,,,,,,,
545,PT05M49.00S,2021-12-12T18:59:19.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,9.543363994743759,47.549019607843135,1610612749,85,104,2021-12-12T19:05:06Z,5090000,12.0,37.0,1,left,G. Antetokounmpo driving floating bank Jump Shot (20 PTS) (J. Holiday 5 AST),"[203507, 201950]",1610612749.0,MIL,driving floating bank,,,Antetokounmpo,G. Antetokounmpo,,,,,3.92,Made,,,,,20.0,J. Holiday,201950.0,5.0,,,,,,,,,,
