actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value,blockPlayerName,blockPersonId
366,PT10M59.00S,2021-11-20T23:32:40.0Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,49,50,2021-11-20T23:32:40Z,3380000,,,0,,M. Robinson REBOUND (Off:1 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,365.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
367,PT10M46.00S,2021-11-20T23:32:53.7Z,3,REGULAR,3pt,Jump Shot,[],1629628,19.92444152431012,92.64705882352942,1610612752,49,50,2021-11-20T23:32:59Z,3390000,-213.0,135.0,1,left,MISS R. Barrett 25' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,25.22,Missed,,,,,,,,,,,,,,,,,,,
368,PT10M44.00S,2021-11-20T23:32:55.7Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,49,50,2021-11-20T23:32:59Z,3400000,,,0,,C. Wood REBOUND (Off:0 Def:9),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,367.0,9.0,9.0,0.0,,,,,,,,,,,,,,,
369,PT10M36.00S,2021-11-20T23:33:03.6Z,3,REGULAR,3pt,Jump Shot,[],1630224,76.95466491458606,88.48039215686273,1610612745,49,53,2021-11-20T23:33:09Z,3410000,192.0,164.0,1,right,J. Green 25' 3PT  (12 PTS) (J. Tate 2 AST),"[1630224, 1630256]",1610612745.0,HOU,,,,Green,J. Green,,,,,25.29,Made,,,,,,,,,,,,,12.0,J. Tate,1630256.0,2.0,,,
371,PT10M08.00S,2021-11-20T23:33:31.4Z,3,REGULAR,3pt,Jump Shot,[],203944,27.151773981603156,79.65686274509804,1610612752,49,53,2021-11-20T23:34:11Z,3430000,-148.0,203.0,1,left,MISS J. Randle 25' pullup 3PT,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,25.12,Missed,,,,,,,,,,,,,,,,,,,
372,PT10M06.00S,2021-11-20T23:33:33.4Z,3,REGULAR,rebound,defensive,[],1630256,,,1610612745,49,53,2021-11-20T23:33:36Z,3440000,,,0,,J. Tate REBOUND (Off:2 Def:4),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,371.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
373,PT09M57.00S,2021-11-20T23:33:42.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,94.69448094612353,48.77450980392157,1610612745,49,55,2021-11-20T23:33:45Z,3450000,-6.0,-3.0,1,right,J. Tate driving Layup (7 PTS) (J. Green 2 AST),"[1630256, 1630224]",1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,0.66,Made,,,,,,,,,,,,,7.0,J. Green,1630224.0,2.0,,,
375,PT09M55.00S,2021-11-20T23:33:58.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,49,55,2021-11-20T23:33:58Z,3470000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT09M55.00S,2021-11-20T23:33:58.5Z,3,REGULAR,substitution,out,[],1629011,,,1610612752,49,55,2021-11-20T23:36:26Z,3480000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT09M55.00S,2021-11-20T23:33:58.5Z,3,REGULAR,substitution,in,[],203457,,,1610612752,49,55,2021-11-20T23:36:26Z,3490000,,,0,,SUB in: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT09M33.00S,2021-11-20T23:37:12.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,5.732588699080158,47.794117647058826,1610612752,51,55,2021-11-20T23:37:16Z,3500000,11.0,1.0,1,left,R. Barrett driving Layup (9 PTS),[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,1.11,Made,,,,,,,,,,,,,9.0,,,,,,
379,PT09M24.00S,2021-11-20T23:37:21.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,93.77463863337714,46.81372549019608,1610612745,51,55,2021-11-20T23:37:27Z,3510000,-16.0,6.0,1,right,MISS J. Green driving Layup,[1630224],1610612745.0,HOU,driving,,,Green,J. Green,,,,,1.7,Missed,,,,,,,,,,,,,,,,,,,
380,PT09M22.00S,2021-11-20T23:37:23.4Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,51,55,2021-11-20T23:37:27Z,3520000,,,0,,J. Randle REBOUND (Off:1 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,379.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
381,PT09M14.00S,2021-11-20T23:37:35.7Z,3,REGULAR,foul,personal,[],1630256,,,1610612752,51,55,2021-11-20T23:37:43Z,3530000,,,0,,J. Tate personal FOUL (3 PF),"[1630256, 1629628]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,200832.0,3.0,0.0,Barrett,1629628.0,,,,,,,
383,PT09M06.00S,2021-11-20T23:37:57.8Z,3,REGULAR,3pt,Jump Shot,[],202689,28.07161629434954,22.058823529411764,1610612752,51,55,2021-11-20T23:38:03Z,3550000,140.0,211.0,1,left,MISS K. Walker 25' 3PT,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,25.34,Missed,,,,,,,,,,,,,,,,,,,
384,PT09M04.00S,2021-11-20T23:37:59.8Z,3,REGULAR,rebound,defensive,[],201569,,,1610612745,51,55,2021-11-20T23:38:03Z,3560000,,,0,,E. Gordon REBOUND (Off:0 Def:2),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,383.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
385,PT08M54.00S,2021-11-20T23:38:09.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201569,87.33574244415243,50.49019607843137,1610612745,51,55,2021-11-20T23:38:15Z,3570000,2.0,67.0,1,right,MISS E. Gordon 6' Layup - blocked,"[201569, 203095]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,6.65,Missed,,,,,,,,,,,,,,,,,,Fournier,203095.0
386,PT08M54.00S,2021-11-20T23:38:09.4Z,3,REGULAR,block,,[],203095,,,1610612745,51,55,2021-11-20T23:38:13Z,3580000,,,0,,E. Fournier BLOCK (1 BLK),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT08M52.00S,2021-11-20T23:38:11.4Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,51,55,2021-11-20T23:38:15Z,3590000,,,0,,J. Randle REBOUND (Off:1 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,385.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
388,PT08M47.00S,2021-11-20T23:38:16.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202689,6.258212877792378,49.01960784313725,1610612752,51,55,2021-11-20T23:38:23Z,3600000,5.0,6.0,1,left,MISS K. Walker Layup - blocked,"[202689, 1626174]",1610612752.0,NYK,,,,Walker,K. Walker,,,,,0.8,Missed,,,,,,,,,,,,,,,,,,Wood,1626174.0
389,PT08M47.00S,2021-11-20T23:38:16.4Z,3,REGULAR,block,,[],1626174,,,1610612752,51,55,2021-11-20T23:38:19Z,3610000,,,0,,C. Wood BLOCK (2 BLK),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT08M45.00S,2021-11-20T23:38:18.4Z,3,REGULAR,rebound,defensive,[],1630256,,,1610612745,51,55,2021-11-20T23:38:23Z,3620000,,,0,,J. Tate REBOUND (Off:2 Def:5),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,388.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
391,PT08M41.00S,2021-11-20T23:38:22.0Z,3,REGULAR,turnover,lost ball,[],1630256,,,1610612745,51,55,2021-11-20T23:38:26Z,3630000,,,0,,J. Tate lost ball TURNOVER (3 TO),"[1630256, 202689]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,3.0,Walker,202689.0,,,,,,,,,,,,
392,PT08M41.00S,2021-11-20T23:38:22.0Z,3,REGULAR,steal,,[],202689,,,1610612752,51,55,2021-11-20T23:38:23Z,3640000,,,0,,K. Walker STEAL (2 STL),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT08M30.00S,2021-11-20T23:38:32.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629628,5.995400788436268,51.9607843137255,1610612752,53,55,2021-11-20T23:38:39Z,3650000,-10.0,4.0,1,left,R. Barrett reverse Layup (11 PTS) (E. Fournier 1 AST),"[1629628, 203095]",1610612752.0,NYK,reverse,,,Barrett,R. Barrett,,,,,1.05,Made,,,,,,,,,,,,,11.0,E. Fournier,203095.0,1.0,,,
395,PT08M14.00S,2021-11-20T23:39:02.3Z,3,REGULAR,foul,offensive,[],1626174,,,1610612745,53,55,2021-11-20T23:39:10Z,3670000,,,0,,C. Wood offensive FOUL (2 PF),"[1626174, 203944]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,1363.0,2.0,0.0,Randle,203944.0,,,,,,,
397,PT08M14.00S,2021-11-20T23:39:02.3Z,3,REGULAR,turnover,offensive foul,[],1626174,,,1610612745,53,55,2021-11-20T23:39:02Z,3690000,,,0,,C. Wood offensive foul TURNOVER (4 TO),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,4.0,,,1363.0,,,,,,,,,,,
398,PT08M05.00S,2021-11-20T23:39:17.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,53,55,2021-11-20T23:39:17Z,3700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT07M55.00S,2021-11-20T23:39:36.9Z,3,REGULAR,turnover,lost ball,[],203944,,,1610612752,53,55,2021-11-20T23:39:41Z,3710000,,,0,,J. Randle lost ball TURNOVER (2 TO),"[203944, 1630256]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,2.0,Tate,1630256.0,,,,,,,,,,,,
400,PT07M55.00S,2021-11-20T23:39:36.9Z,3,REGULAR,steal,,[],1630256,,,1610612745,53,55,2021-11-20T23:39:39Z,3720000,,,0,,J. Tate STEAL (1 STL),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT07M54.00S,2021-11-20T23:39:43.7Z,3,REGULAR,foul,personal,[],203095,,,1610612745,53,55,2021-11-20T23:39:51Z,3730000,,,0,,E. Fournier take personal FOUL (1 PF),"[203095, 1630256]",1610612752.0,NYK,take,,,Fournier,E. Fournier,,,,,,,,,,,,,,200832.0,1.0,0.0,Tate,1630256.0,,,,,,,
403,PT07M42.00S,2021-11-20T23:40:06.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628464,78.53153745072274,7.107843137254902,1610612745,53,55,2021-11-20T23:40:11Z,3750000,-214.0,149.0,1,right,MISS D. Theis 26' 3PT,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,,
404,PT07M40.00S,2021-11-20T23:40:08.1Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,53,55,2021-11-20T23:40:11Z,3760000,,,0,,R. Barrett REBOUND (Off:0 Def:1),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,403.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
405,PT07M37.00S,2021-11-20T23:40:13.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629628,5.863994743758213,53.431372549019606,1610612752,53,55,2021-11-20T23:40:20Z,3770000,-17.0,3.0,1,left,MISS R. Barrett driving Layup - blocked,"[1629628, 1628464]",1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,1.74,Missed,,,,,,,,,,,,,,,,,,Theis,1628464.0
406,PT07M37.00S,2021-11-20T23:40:13.0Z,3,REGULAR,block,,[],1628464,,,1610612752,53,55,2021-11-20T23:40:15Z,3780000,,,0,,D. Theis BLOCK (1 BLK),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT07M36.00S,2021-11-20T23:40:14.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612745,53,55,2021-11-20T23:40:20Z,3790000,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,405.0,,,,,,,,,,,,,,,,,,
408,PT07M35.00S,2021-11-20T23:40:20.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,53,55,2021-11-20T23:40:21Z,3800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT07M24.00S,2021-11-20T23:40:45.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,95.0886990801577,45.34313725490196,1610612745,53,57,2021-11-20T23:40:49Z,3810000,-23.0,-6.0,1,right,J. Tate driving Layup (9 PTS),[1630256],1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,2.41,Made,,,,,,,,,,,,,9.0,,,,,,
410,PT07M06.00S,2021-11-20T23:41:03.1Z,3,REGULAR,3pt,Jump Shot,[],202689,27.283180026281208,78.43137254901961,1610612752,56,57,2021-11-20T23:41:35Z,3820000,-142.0,204.0,1,left,K. Walker 24' 3PT pullup (9 PTS) (J. Randle 6 AST),"[202689, 203944]",1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,24.87,Made,,,,,,,,,,,,,9.0,J. Randle,203944.0,6.0,,,
412,PT06M56.00S,2021-11-20T23:41:13.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201569,93.77463863337714,46.81372549019608,1610612745,56,57,2021-11-20T23:41:18Z,3840000,-16.0,6.0,1,right,MISS E. Gordon driving Layup,[201569],1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,1.7,Missed,,,,,,,,,,,,,,,,,,,
413,PT06M54.00S,2021-11-20T23:41:15.0Z,3,REGULAR,rebound,offensive,[],1630224,,,1610612745,56,57,2021-11-20T23:41:22Z,3850000,,,0,,J. Green REBOUND (Off:2 Def:0),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,412.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
414,PT06M48.00S,2021-11-20T23:41:21.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628464,93.64323258869908,97.30392156862744,1610612745,56,57,2021-11-20T23:41:28Z,3860000,237.0,7.0,1,right,MISS D. Theis 3PT,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,23.66,Missed,,,,,,,,,,,,,,,,,,,
415,PT06M46.00S,2021-11-20T23:41:23.3Z,3,REGULAR,rebound,defensive,[],203457,,,1610612752,56,57,2021-11-20T23:41:28Z,3870000,,,0,,N. Noel REBOUND (Off:0 Def:3),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,414.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
416,PT06M37.00S,2021-11-20T23:41:32.4Z,3,REGULAR,3pt,Jump Shot,[],203095,25.837713534822605,16.42156862745098,1610612752,59,57,2021-11-20T23:41:36Z,3880000,168.0,190.0,1,left,E. Fournier 25' 3PT  (14 PTS) (R. Barrett 2 AST),"[203095, 1629628]",1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,25.39,Made,,,,,,,,,,,,,14.0,R. Barrett,1629628.0,2.0,,,
418,PT06M36.00S,2021-11-20T23:41:38.1Z,3,REGULAR,timeout,full,['team'],0,,,1610612745,59,57,2021-11-20T23:41:38Z,3900000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M36.00S,2021-11-20T23:41:38.2Z,3,REGULAR,substitution,out,[],1630256,,,1610612745,59,57,2021-11-20T23:44:09Z,3910000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M36.00S,2021-11-20T23:41:38.2Z,3,REGULAR,substitution,out,[],1628464,,,1610612745,59,57,2021-11-20T23:44:09Z,3920000,,,0,,SUB out: D. Theis,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M36.00S,2021-11-20T23:41:38.2Z,3,REGULAR,substitution,in,[],1630578,,,1610612745,59,57,2021-11-20T23:44:09Z,3930000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M36.00S,2021-11-20T23:41:38.2Z,3,REGULAR,substitution,in,[],1630231,,,1610612745,59,57,2021-11-20T23:44:09Z,3940000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT06M23.00S,2021-11-20T23:44:48.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,93.5611038107753,52.251838235294116,1610612745,59,59,2021-11-20T23:45:00Z,3950000,11.0,8.0,1,right,K. Martin Jr. cutting DUNK (4 PTS) (A. Sengun 1 AST),"[1630231, 1630578]",1610612745.0,HOU,cutting,,,Martin Jr.,K. Martin Jr.,,,,,1.38,Made,,,,,,,,,,,,,4.0,A. Sengun,1630578.0,1.0,,,
425,PT06M06.00S,2021-11-20T23:45:04.9Z,3,REGULAR,3pt,Jump Shot,[],203944,18.610381077529567,94.36274509803921,1610612752,62,59,2021-11-20T23:45:11Z,3970000,-222.0,122.0,1,left,J. Randle 25' 3PT  (11 PTS) (E. Fournier 2 AST),"[203944, 203095]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,25.33,Made,,,,,,,,,,,,,11.0,E. Fournier,203095.0,2.0,,,
427,PT05M50.00S,2021-11-20T23:45:24.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,62,59,2021-11-20T23:45:24Z,3990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M40.00S,2021-11-20T23:45:46.3Z,3,REGULAR,3pt,Jump Shot,[],1630224,75.50919842312747,11.76470588235294,1610612745,62,59,2021-11-20T23:45:53Z,4000000,-191.0,178.0,1,right,MISS J. Green 26' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,26.1,Missed,,,,,,,,,,,,,,,,,,,
429,PT05M38.00S,2021-11-20T23:45:48.3Z,3,REGULAR,rebound,defensive,[],202689,,,1610612752,62,59,2021-11-20T23:45:53Z,4010000,,,0,,K. Walker REBOUND (Off:0 Def:2),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,428.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
430,PT05M16.00S,2021-11-20T23:46:08.8Z,3,REGULAR,2pt,Jump Shot,[],203944,22.158344283837057,55.392156862745104,1610612752,64,59,2021-11-20T23:46:53Z,4020000,-27.0,156.0,1,left,J. Randle 15' pullup Jump Shot (13 PTS),[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,15.81,Made,,,,,,,,,,,,,13.0,,,,,,
431,PT05M04.00S,2021-11-20T23:46:21.6Z,3,REGULAR,3pt,Jump Shot,[],201569,78.13731931668858,89.70588235294117,1610612745,64,62,2021-11-20T23:47:39Z,4030000,199.0,153.0,1,right,E. Gordon 25' 3PT pullup (12 PTS),[201569],1610612745.0,HOU,pullup,,,Gordon,E. Gordon,,,,,25.06,Made,,,,,,,,,,,,,12.0,,,,,,
432,PT04M51.00S,2021-11-20T23:46:37.1Z,3,REGULAR,violation,kicked ball,[],1630578,,,1610612752,64,62,2021-11-20T23:46:43Z,4040000,,,0,,A. Sengun kicked ball VIOLATION,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,202026.0,,,,,,,,,,,
433,PT04M44.00S,2021-11-20T23:46:57.9Z,3,REGULAR,3pt,Jump Shot,[],203095,31.882391590013142,51.225490196078425,1610612752,67,62,2021-11-20T23:48:43Z,4050000,-6.0,247.0,1,left,E. Fournier 24' 3PT pullup (17 PTS) (J. Randle 7 AST),"[203095, 203944]",1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,24.73,Made,,,,,,,,,,,,,17.0,J. Randle,203944.0,7.0,,,
435,PT04M26.00S,2021-11-20T23:47:16.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,93.9060446780552,51.470588235294116,1610612745,67,64,2021-11-20T23:47:20Z,4070000,7.0,5.0,1,right,J. Green driving finger roll Layup (14 PTS),[1630224],1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,0.88,Made,,,,,,,,,,,,,14.0,,,,,,
436,PT04M14.00S,2021-11-20T23:47:26.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,5.863994743758213,50.73529411764706,1610612752,67,64,2021-11-20T23:47:31Z,4080000,-4.0,3.0,1,left,MISS J. Randle driving Layup,[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,0.45,Missed,,,,,,,,,,,,,,,,,,,
437,PT04M13.00S,2021-11-20T23:47:27.9Z,3,REGULAR,rebound,defensive,[],1626174,,,1610612745,67,64,2021-11-20T23:47:31Z,4090000,,,0,,C. Wood REBOUND (Off:0 Def:10),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,436.0,10.0,10.0,0.0,,,,,,,,,,,,,,,
438,PT04M13.00S,2021-11-20T23:47:37.2Z,3,REGULAR,foul,personal,[],203944,,,1610612745,67,64,2021-11-20T23:47:47Z,4100000,,,0,,J. Randle personal FOUL (2 PF),"[203944, 1626174]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,202026.0,2.0,0.0,Wood,1626174.0,,,,,,,
440,PT04M02.00S,2021-11-20T23:47:54.7Z,3,REGULAR,3pt,Jump Shot,[],201569,69.33311432325887,34.068627450980394,1610612745,67,64,2021-11-20T23:49:42Z,4120000,-80.0,236.0,1,right,MISS E. Gordon 24' pullup 3PT,[201569],1610612745.0,HOU,pullup,,,Gordon,E. Gordon,,,,,24.89,Missed,,,,,,,,,,,,,,,,,,,
441,PT04M00.00S,2021-11-20T23:47:56.7Z,3,REGULAR,rebound,defensive,[],203095,,,1610612752,67,64,2021-11-20T23:48:01Z,4130000,,,0,,E. Fournier REBOUND (Off:0 Def:1),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,440.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
442,PT03M47.00S,2021-11-20T23:48:09.4Z,3,REGULAR,turnover,lost ball,[],202689,,,1610612752,67,64,2021-11-20T23:48:15Z,4140000,,,0,,K. Walker lost ball TURNOVER (1 TO),"[202689, 1630231]",1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,1.0,Martin Jr.,1630231.0,,,,,,,,,,,,
443,PT03M47.00S,2021-11-20T23:48:09.4Z,3,REGULAR,steal,,[],1630231,,,1610612745,67,64,2021-11-20T23:48:11Z,4150000,,,0,,K. Martin Jr. STEAL (1 STL),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M45.00S,2021-11-20T23:48:18.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630231,92.46057818659659,50.0,1610612745,67,66,2021-11-20T23:50:34Z,4160000,0.0,18.0,1,right,K. Martin Jr. driving Layup (6 PTS),[1630231],1610612745.0,HOU,driving,,,Martin Jr.,K. Martin Jr.,,,,,1.84,Made,,,,,,,,,,,,,6.0,,,,,,
445,PT03M45.00S,2021-11-20T23:48:27.6Z,3,REGULAR,foul,personal,['1freethrow'],202689,,,1610612745,67,66,2021-11-21T00:31:25Z,4170000,,,0,,K. Walker shooting personal FOUL (2 PF) (Martin Jr. 1 FT),"[202689, 1630231]",1610612752.0,NYK,shooting,,,Walker,K. Walker,,,,,,,,,,,,,,1363.0,2.0,0.0,Martin Jr.,1630231.0,,,,,,,
453,PT03M45.00S,2021-11-20T23:48:35.6Z,3,REGULAR,substitution,out,[],1629628,,,1610612745,67,66,2021-11-20T23:51:26Z,4190000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M45.00S,2021-11-20T23:48:35.6Z,3,REGULAR,substitution,in,[],202692,,,1610612745,67,66,2021-11-20T23:51:26Z,4195000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M45.00S,2021-11-20T23:48:43.6Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612745,67,66,2021-11-20T23:52:27Z,4200000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M45.00S,2021-11-20T23:48:46.2Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612745,67,66,2021-11-20T23:51:18Z,4210000,,,0,,,[],1610612745.0,HOU,overturned,,,,,,,,,,,,,,,,,,1363.0,,,,,,,,,Corrected to Personal Foul on K. Walker,,
452,PT03M45.00S,2021-11-20T23:51:24.8Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630231,,,1610612745,67,66,2021-11-20T23:51:34Z,4230000,,,0,,MISS K. Martin Jr. Free Throw 1 of 1,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
455,PT03M43.00S,2021-11-20T23:51:26.8Z,3,REGULAR,rebound,defensive,[],203457,,,1610612752,67,66,2021-11-20T23:51:34Z,4240000,,,0,,N. Noel REBOUND (Off:0 Def:4),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,452.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
456,PT03M25.00S,2021-11-20T23:51:32.1Z,3,REGULAR,3pt,Jump Shot,[],203095,29.122864651773984,71.81372549019608,1610612752,67,66,2021-11-20T23:51:39Z,4250000,-109.0,221.0,1,left,MISS E. Fournier 24' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,24.67,Missed,,,,,,,,,,,,,,,,,,,
457,PT03M23.00S,2021-11-20T23:51:34.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,67,66,2021-11-20T23:51:39Z,4260000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,456.0,,,,,,,,,,,,,,,,,,
458,PT03M23.00S,2021-11-20T23:51:38.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,67,66,2021-11-20T23:51:38Z,4270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
