actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
429,PT05M54.00S,2022-12-24T05:07:35.3Z,3,REGULAR,substitution,in,[],1626162,,,1610612747,74,88,2022-12-24T05:07:40Z,4220000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT05M43.00S,2022-12-24T05:07:56.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201566,8.590670170827863,54.16666666666667,1610612747,74,88,2022-12-24T05:08:13Z,4230000,False,-21.0,28.0,1,left,MISS R. Westbrook driving Layup,[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,3.51,,,,,,,,,
431,PT05M39.00S,2022-12-24T05:08:00.0Z,3,REGULAR,rebound,offensive,[],1629117,,,1610612747,74,88,2022-12-24T05:08:00Z,4240000,False,,,0,,W. Gabriel REBOUND (Off:4 Def:0),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,,430.0,4.0,0.0,4.0,,,,,,,,,,
432,PT05M39.00S,2022-12-24T05:08:00.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629117,5.590000152587891,50.0,1610612747,76,88,2022-12-24T05:08:00Z,4250000,False,0.0,0.0,1,left,W. Gabriel tip Layup (9 PTS),[1629117],1610612747.0,LAL,tip,,,Gabriel,W. Gabriel,,,,,Mid-Range,8-16 Left,,,,,,Made,,,,,0.0,9.0,,,,,,,,
433,PT05M29.00S,2022-12-24T05:08:11.3Z,3,REGULAR,turnover,lost ball,[],1626162,,,1610612766,76,88,2022-12-24T05:08:43Z,4260000,False,,,0,,K. Oubre Jr. lost ball TURNOVER (2 TO),"[1626162, 201566]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2.0,Westbrook,201566.0,,,,,
434,PT05M29.00S,2022-12-24T05:08:11.3Z,3,REGULAR,steal,,[],201566,,,1610612747,76,88,2022-12-24T05:08:13Z,4270000,False,,,0,,R. Westbrook STEAL (1 STL),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
435,PT05M24.00S,2022-12-24T05:08:16.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630559,11.744415243101187,4.656862745098039,1610612747,79,88,2022-12-24T05:09:52Z,4280000,False,227.0,58.0,1,left,A. Reaves 3PT step back (13 PTS) (R. Westbrook 4 AST),"[1630559, 201566]",1610612747.0,LAL,step back,,,Reaves,A. Reaves,,,,,Right Corner 3,24+ Right,,,,,,Made,,,,,23.4,13.0,,,,,,R. Westbrook,201566.0,4.0
437,PT05M20.00S,2022-12-24T05:08:25.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,79,88,2022-12-24T05:08:25Z,4300000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT05M05.00S,2022-12-24T05:10:06.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,89.27398160315374,55.14705882352941,1610612766,79,88,2022-12-24T05:10:27Z,4310000,False,26.0,48.0,1,right,MISS K. Oubre Jr. driving Layup,[1626162],1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,5.47,,,,,,,,,
439,PT05M04.00S,2022-12-24T05:10:07.1Z,3,REGULAR,rebound,defensive,[],1629117,,,1610612747,79,88,2022-12-24T05:10:09Z,4320000,False,,,0,,W. Gabriel REBOUND (Off:4 Def:1),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,438.0,5.0,1.0,4.0,,,,,,,,,,
440,PT04M45.00S,2022-12-24T05:10:26.8Z,3,REGULAR,3pt,Jump Shot,[],201566,29.221419185282528,25.0,1610612747,79,88,2022-12-24T05:10:33Z,4330000,False,125.0,222.0,1,left,MISS R. Westbrook 25' 3PT,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,25.49,,,,,,,,,
441,PT04M41.00S,2022-12-24T05:10:30.8Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,79,88,2022-12-24T05:10:33Z,4340000,False,,,0,,M. Plumlee REBOUND (Off:2 Def:5),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Right Center,,,,,,,440.0,7.0,5.0,2.0,,,,,,,,,,
442,PT04M31.00S,2022-12-24T05:10:40.0Z,3,REGULAR,3pt,Jump Shot,[],1626162,72.45400788436268,18.627450980392155,1610612766,79,88,2022-12-24T05:10:44Z,4350000,False,-157.0,206.0,1,right,MISS K. Oubre Jr. 25' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,25.93,,,,,,,,,
443,PT04M28.00S,2022-12-24T05:10:43.0Z,3,REGULAR,rebound,defensive,[],1630559,,,1610612747,79,88,2022-12-24T05:10:44Z,4360000,False,,,0,,A. Reaves REBOUND (Off:1 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,,442.0,2.0,1.0,1.0,,,,,,,,,,
444,PT04M24.00S,2022-12-24T05:10:49.7Z,3,REGULAR,foul,personal,['2freethrow'],1626162,,,1610612747,79,88,2022-12-24T05:10:57Z,4370000,False,,,0,,K. Oubre Jr. shooting personal FOUL (4 PF) (Reaves 2 FT),"[1626162, 1630559]",1610612766.0,CHA,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,2882.0,4.0,0.0,Reaves,1630559.0,,,,,,,,,,,,,,,
446,PT04M24.00S,2022-12-24T05:11:10.6Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630559,,,1610612747,79,88,2022-12-24T05:11:10Z,4390000,False,,,0,,MISS A. Reaves Free Throw 1 of 2,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
447,PT04M24.00S,2022-12-24T05:11:10.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,79,88,2022-12-24T05:11:10Z,4400000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,446.0,,,,,,,,,,,,,
448,PT04M24.00S,2022-12-24T05:11:11.3Z,3,REGULAR,substitution,out,[],1630163,,,1610612747,79,88,2022-12-24T05:11:16Z,4410000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M24.00S,2022-12-24T05:11:11.3Z,3,REGULAR,substitution,out,[],1629023,,,1610612747,79,88,2022-12-24T05:11:16Z,4420000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M24.00S,2022-12-24T05:11:11.3Z,3,REGULAR,substitution,in,[],1630177,,,1610612747,79,88,2022-12-24T05:11:16Z,4430000,False,,,0,,SUB in: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M24.00S,2022-12-24T05:11:11.3Z,3,REGULAR,substitution,in,[],1629667,,,1610612747,79,88,2022-12-24T05:11:16Z,4440000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M24.00S,2022-12-24T05:11:19.9Z,3,REGULAR,substitution,out,[],1629022,,,1610612747,79,88,2022-12-24T05:11:23Z,4450000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M24.00S,2022-12-24T05:11:19.9Z,3,REGULAR,substitution,in,[],1628972,,,1610612747,79,88,2022-12-24T05:11:23Z,4460000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M24.00S,2022-12-24T05:11:37.1Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630559,,,1610612747,80,88,2022-12-24T05:11:37Z,4470000,False,,,0,,A. Reaves Free Throw 2 of 2 (14 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,Made,,,,,,14.0,,,,,,,,
455,PT04M06.00S,2022-12-24T05:11:56.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629667,87.17148488830486,63.23529411764706,1610612766,80,88,2022-12-24T05:12:01Z,4480000,False,66.0,68.0,1,right,MISS J. McDaniels 9' floating Shot,[1629667],1610612766.0,CHA,floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,,,,9.5,,,,,,,,,
456,PT04M04.00S,2022-12-24T05:11:58.8Z,3,REGULAR,rebound,defensive,[],1628418,,,1610612747,80,88,2022-12-24T05:12:01Z,4490000,False,,,0,,T. Bryant REBOUND (Off:0 Def:10),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,455.0,10.0,10.0,0.0,,,,,,,,,,
457,PT03M46.00S,2022-12-24T05:12:16.4Z,3,REGULAR,3pt,Jump Shot,[],1628972,7.933639947437584,3.67647058823529,1610612747,83,88,2022-12-24T05:12:21Z,4500000,False,232.0,22.0,1,left,T. Brown Jr. 3PT  (3 PTS) (A. Reaves 1 AST),"[1628972, 1630559]",1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Right Corner 3,24+ Right,,,,,,Made,,,,,23.27,3.0,,,,,,A. Reaves,1630559.0,1.0
460,PT03M27.00S,2022-12-24T05:12:38.0Z,3,REGULAR,2pt,Jump Shot,[],1630177,75.73915900131406,27.450980392156865,1610612766,83,90,2022-12-24T05:13:30Z,4530000,False,-113.0,176.0,1,right,T. Maledon 20' Jump Shot (7 PTS) (M. Plumlee 3 AST),"[1630177, 203486]",1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Mid-Range,16-24 Left Center,,,,,,Made,,,,,20.87,7.0,,,,,,M. Plumlee,203486.0,3.0
462,PT03M09.00S,2022-12-24T05:12:53.7Z,3,REGULAR,3pt,Jump Shot,[],1630559,8.196452036793687,5.14705882352942,1610612747,83,90,2022-12-24T05:13:04Z,4550000,False,224.0,25.0,1,left,MISS A. Reaves 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,22.56,,,,,,,,,
463,PT03M09.00S,2022-12-24T05:12:53.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612766,83,90,2022-12-24T05:13:04Z,4560000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,462.0,,,,,,,,,,,,,
465,PT03M07.00S,2022-12-24T05:13:00.1Z,3,REGULAR,substitution,out,[],203486,,,1610612766,83,90,2022-12-24T05:13:03Z,4580000,False,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M07.00S,2022-12-24T05:13:00.1Z,3,REGULAR,substitution,in,[],1630208,,,1610612766,83,90,2022-12-24T05:13:03Z,4590000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT02M51.00S,2022-12-24T05:13:31.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1626162,89.01116951379764,45.34313725490197,1610612766,83,92,2022-12-24T05:14:48Z,4600000,False,-23.0,51.0,1,right,K. Oubre Jr. cutting Layup (14 PTS) (T. Rozier 5 AST),"[1626162, 1626179]",1610612766.0,CHA,cutting,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,,,,5.59,14.0,,,,,,T. Rozier,1626179.0,5.0
468,PT02M51.00S,2022-12-24T05:13:45.0Z,3,REGULAR,violation,defensive goaltending,[],1628418,,,1610612766,83,92,2022-12-24T05:13:50Z,4610000,False,,,0,,T. Bryant defensive goaltending VIOLATION,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,202053.0,,,,,,,,,,,,,,,,,,,
470,PT02M39.00S,2022-12-24T05:14:06.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,7.276609724047319,52.69607843137255,1610612747,85,92,2022-12-24T05:14:12Z,4620000,False,-13.0,16.0,1,left,R. Westbrook driving reverse Layup (12 PTS),[201566],1610612747.0,LAL,driving reverse,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,2.09,12.0,,,,,,,,
471,PT02M23.00S,2022-12-24T05:14:22.4Z,3,REGULAR,3pt,Jump Shot,[],1630177,78.63009198423127,7.598039215686271,1610612766,85,92,2022-12-24T05:15:16Z,4630000,False,-212.0,148.0,1,right,MISS T. Maledon 25' step back 3PT,[1630177],1610612766.0,CHA,step back,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,25.88,,,,,,,,,
472,PT02M20.00S,2022-12-24T05:14:25.4Z,3,REGULAR,rebound,defensive,[],1628418,,,1610612747,85,92,2022-12-24T05:14:28Z,4640000,False,,,0,,T. Bryant REBOUND (Off:0 Def:11),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Left Center,,,,,,,471.0,11.0,11.0,0.0,,,,,,,,,,
473,PT02M13.00S,2022-12-24T05:14:33.1Z,3,REGULAR,2pt,Jump Shot,[],1630559,6.356767411300922,34.06862745098039,1610612747,87,92,2022-12-24T05:14:37Z,4650000,False,80.0,7.0,1,left,A. Reaves 8' Jump Shot (16 PTS) (R. Westbrook 5 AST),"[1630559, 201566]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,0-8 Center,,,,,,Made,,,,,8.0,16.0,,,,,,R. Westbrook,201566.0,5.0
475,PT02M13.00S,2022-12-24T05:14:39.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,87,92,2022-12-24T05:14:39Z,4670000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M13.00S,2022-12-24T05:16:04.8Z,3,REGULAR,substitution,out,[],1628418,,,1610612766,87,92,2022-12-24T05:16:16Z,4680000,False,,,0,,SUB out: T. Bryant,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M13.00S,2022-12-24T05:16:04.8Z,3,REGULAR,substitution,out,[],1626162,,,1610612766,87,92,2022-12-24T05:16:16Z,4690000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT02M13.00S,2022-12-24T05:16:04.8Z,3,REGULAR,substitution,in,[],1631108,,,1610612766,87,92,2022-12-24T05:16:16Z,4700000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M13.00S,2022-12-24T05:16:04.8Z,3,REGULAR,substitution,in,[],202330,,,1610612766,87,92,2022-12-24T05:16:16Z,4710000,False,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M02.00S,2022-12-24T05:16:39.8Z,3,REGULAR,foul,personal,[],1628972,,,1610612766,87,92,2022-12-24T05:17:19Z,4720000,False,,,0,,T. Brown Jr. personal FOUL (2 PF),"[1628972, 1626179]",1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,1630886.0,2.0,0.0,Rozier,1626179.0,,,,,,,,,,,,,,,
482,PT01M53.00S,2022-12-24T05:17:06.8Z,3,REGULAR,3pt,Jump Shot,[],202330,71.27135348226018,78.43137254901961,1610612766,87,92,2022-12-24T05:18:00Z,4740000,False,142.0,218.0,1,right,MISS G. Hayward 25' pullup 3PT,[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,25.99,,,,,,,,,
483,PT01M47.00S,2022-12-24T05:17:12.8Z,3,REGULAR,rebound,defensive,[],1629117,,,1610612747,87,92,2022-12-24T05:17:13Z,4750000,False,,,0,,W. Gabriel REBOUND (Off:4 Def:2),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Above the Break 3,24+ Right Center,,,,,,,482.0,6.0,2.0,4.0,,,,,,,,,,
484,PT01M43.00S,2022-12-24T05:17:17.7Z,3,REGULAR,foul,offensive,[],201566,,,1610612747,87,92,2022-12-24T05:17:24Z,4760000,False,,,0,,R. Westbrook offensive FOUL (2 PF),"[201566, 1626179]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,1630886.0,2.0,0.0,Rozier,1626179.0,,,,,,,,,,,,,,,
486,PT01M43.00S,2022-12-24T05:17:17.7Z,3,REGULAR,turnover,offensive foul,[],201566,,,1610612747,87,92,2022-12-24T05:17:17Z,4780000,False,,,0,,R. Westbrook offensive foul TURNOVER (3 TO),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Center,1630886.0,,,,,,,,,,,,3.0,,,,,,,
487,PT01M28.00S,2022-12-24T05:17:51.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629667,88.74835742444152,95.34313725490196,1610612766,87,95,2022-12-24T05:17:56Z,4790000,False,227.0,53.0,1,right,J. McDaniels 3PT  (5 PTS) (G. Hayward 4 AST),"[1629667, 202330]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,,,,,,Made,,,,,23.29,5.0,,,,,,G. Hayward,202330.0,4.0
489,PT01M14.00S,2022-12-24T05:18:05.7Z,3,REGULAR,3pt,Jump Shot,[],1628972,13.058475689881732,95.58823529411765,1610612747,87,95,2022-12-24T05:18:10Z,4810000,False,-228.0,70.0,1,left,MISS T. Brown Jr. 3PT,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,23.85,,,,,,,,,
490,PT01M11.00S,2022-12-24T05:18:08.7Z,3,REGULAR,rebound,defensive,[],1630177,,,1610612766,87,95,2022-12-24T05:18:10Z,4820000,False,,,0,,T. Maledon REBOUND (Off:0 Def:1),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Left Corner 3,24+ Left,,,,,,,489.0,1.0,1.0,0.0,,,,,,,,,,
491,PT00M54.70S,2022-12-24T05:18:28.6Z,3,REGULAR,turnover,traveling,[],1626179,,,1610612766,87,95,2022-12-24T05:18:34Z,4830000,False,,,0,,T. Rozier traveling TURNOVER (3 TO),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,202053.0,,,,,,,,,,,,3.0,,,,,,,
492,PT00M39.50S,2022-12-24T05:18:56.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628972,26.067674113009204,81.61764705882354,1610612747,87,95,2022-12-24T05:19:01Z,4840000,False,-158.0,193.0,1,left,MISS T. Brown Jr. 24' 3PT,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,24.91,,,,,,,,,
493,PT00M35.60S,2022-12-24T05:19:00.2Z,3,REGULAR,rebound,defensive,[],1626179,,,1610612766,87,95,2022-12-24T05:19:01Z,4850000,False,,,0,,T. Rozier REBOUND (Off:0 Def:3),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,,,,,492.0,3.0,3.0,0.0,,,,,,,,,,
494,PT00M29.90S,2022-12-24T05:19:07.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,92.42772667542707,52.205882352941174,1610612766,87,97,2022-12-24T05:19:12Z,4860000,False,11.0,19.0,1,right,T. Rozier driving Layup (17 PTS),[1626179],1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,2.17,17.0,,,,,,,,
495,PT00M25.10S,2022-12-24T05:19:25.2Z,3,REGULAR,3pt,Jump Shot,[],1630559,31.32391590013141,30.392156862745097,1610612747,87,97,2022-12-24T05:19:47Z,4870000,False,98.0,242.0,1,left,MISS A. Reaves 26' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,26.1,,,,,,,,,
496,PT00M21.10S,2022-12-24T05:19:29.1Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,87,97,2022-12-24T05:19:29Z,4880000,False,,,0,,N. Richards REBOUND (Off:0 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,,,,,495.0,3.0,3.0,0.0,,,,,,,,,,
497,PT00M01.20S,2022-12-24T05:19:49.0Z,3,REGULAR,3pt,Jump Shot,[],1630177,73.50525624178712,13.725490196078425,1610612766,87,97,2022-12-24T05:20:26Z,4890000,False,-181.0,197.0,1,right,MISS T. Maledon 26' step back 3PT,[1630177],1610612766.0,CHA,step back,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,26.75,,,,,,,,,
498,PT00M01.20S,2022-12-24T05:19:49.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,87,97,2022-12-24T05:19:54Z,4900000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,497.0,,,,,,,,,,,,,
499,PT00M00.00S,2022-12-24T05:19:53.5Z,3,REGULAR,period,end,[],0,,,1610612766,87,97,2022-12-24T05:19:53Z,4910000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2022-12-24T05:22:05.7Z,4,REGULAR,substitution,out,['startperiod'],1628972,,,1610612766,87,97,2022-12-24T05:22:41Z,4920000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2022-12-24T05:22:05.7Z,4,REGULAR,substitution,out,['startperiod'],1626179,,,1610612766,87,97,2022-12-24T05:22:41Z,4930000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2022-12-24T05:22:05.7Z,4,REGULAR,substitution,out,['startperiod'],1630177,,,1610612766,87,97,2022-12-24T05:22:41Z,4940000,False,,,0,,SUB out: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2022-12-24T05:22:05.7Z,4,REGULAR,substitution,in,['startperiod'],2544,,,1610612766,87,97,2022-12-24T05:22:41Z,4950000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2022-12-24T05:22:05.7Z,4,REGULAR,substitution,in,['startperiod'],1626162,,,1610612766,87,97,2022-12-24T05:22:41Z,4960000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2022-12-24T05:22:05.7Z,4,REGULAR,substitution,in,['startperiod'],1630163,,,1610612766,87,97,2022-12-24T05:22:41Z,4970000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2022-12-24T05:22:40.1Z,4,REGULAR,period,start,[],0,,,1610612747,87,97,2022-12-24T05:22:42Z,4980000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT11M39.00S,2022-12-24T05:23:00.3Z,4,REGULAR,turnover,bad pass,[],1631108,,,1610612747,87,97,2022-12-24T05:23:04Z,4990000,False,,,0,,M. Christie bad pass TURNOVER (1 TO),"[1631108, 1629667]",1610612747.0,LAL,,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,McDaniels,1629667.0,,,,,
508,PT11M39.00S,2022-12-24T05:23:00.3Z,4,REGULAR,steal,,[],1629667,,,1610612766,87,97,2022-12-24T05:23:02Z,5000000,False,,,0,,J. McDaniels STEAL (2 STL),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
509,PT11M35.00S,2022-12-24T05:23:03.9Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629667,92.29632063074901,48.28431372549019,1610612766,87,99,2022-12-24T05:24:02Z,5010000,False,-9.0,20.0,1,right,J. McDaniels running alley-oop DUNK (7 PTS) (L. Ball 5 AST),"[1629667, 1630163]",1610612766.0,CHA,running alley-oop,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,2.17,7.0,,,,,,L. Ball,1630163.0,5.0
511,PT11M18.00S,2022-12-24T05:23:21.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629117,8.853482260183966,55.3921568627451,1610612747,89,99,2022-12-24T05:23:24Z,5030000,False,-27.0,31.0,1,left,W. Gabriel Layup (11 PTS) (L. James 5 AST),"[1629117, 2544]",1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,4.09,11.0,,,,,,L. James,2544.0,5.0
