actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
522,PT00M36.80S,2022-10-21T03:53:17.6Z,3,REGULAR,substitution,in,[],1629022,,,1610612747,76,85,2022-10-21T03:53:24Z,5180000,,,0,,SUB in: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT00M36.80S,2022-10-21T03:53:39.6Z,3,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,77,85,2022-10-21T03:53:39Z,5190000,,,0,,A. Davis Free Throw 2 of 2 (23 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,23.0,,,,,,,,,,,,,
524,PT00M30.30S,2022-10-21T03:53:46.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202322,9.116294349540084,50.0,1610612746,77,85,2022-10-21T03:53:51Z,5200000,0.0,33.0,1,left,MISS J. Wall driving Layup,[202322],1610612746.0,LAC,driving,,,Wall,J. Wall,,,,,Restricted Area,0-8 Center,3.32,Missed,,,,,,,,,,,,,,,,,,
525,PT00M28.10S,2022-10-21T03:53:49.1Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,77,85,2022-10-21T03:53:51Z,5210000,,,0,,L. James REBOUND (Off:1 Def:6),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,524.0,7.0,6.0,1.0,,,,,,,,,,,,,,
526,PT00M20.10S,2022-10-21T03:53:57.1Z,3,REGULAR,3pt,Jump Shot,[],201976,94.53022339027595,5.392156862745097,1610612747,77,85,2022-10-21T03:54:09Z,5220000,-223.0,-1.0,1,right,MISS P. Beverley 3PT,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Left Corner 3,24+ Left,22.3,Missed,,,,,,,,,,,,,,,,,,
527,PT00M20.00S,2022-10-21T03:54:00.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612746,77,85,2022-10-21T03:54:00Z,5230000,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Left Corner 3,24+ Left,,,526.0,,,,,,,,,,,,,,,,,
529,PT00M04.10S,2022-10-21T03:54:26.0Z,3,REGULAR,3pt,Jump Shot,[],202322,33.03219448094612,64.2156862745098,1610612746,77,85,2022-10-21T03:56:25Z,5250000,-71.0,258.0,1,left,MISS J. Wall 26' pullup 3PT,[202322],1610612746.0,LAC,pullup,,,Wall,J. Wall,,,,,Above the Break 3,24+ Center,26.76,Missed,,,,,,,,,,,,,,,,,,
530,PT00M01.40S,2022-10-21T03:54:28.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612747,77,85,2022-10-21T03:54:40Z,5260000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Center,,,529.0,,,,,,,,,,,,,,,,,
532,PT00M00.40S,2022-10-21T03:54:51.2Z,3,REGULAR,3pt,Jump Shot,[],1629308,51.36744415243101,11.986825980392155,1610612747,77,85,2022-10-21T03:56:30Z,5280000,-190.0,405.0,1,right,MISS J. Toscano-Anderson 44' pullup 3PT,[1629308],1610612747.0,LAL,pullup,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Above the Break 3,24+ Left Center,44.7,Missed,,,,,,,,,,,,,,,,,,
533,PT00M00.10S,2022-10-21T03:54:51.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,77,85,2022-10-21T03:55:17Z,5290000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,532.0,,,,,,,,,,,,,,,,,
534,PT00M00.00S,2022-10-21T03:54:54.3Z,3,REGULAR,period,end,[],0,,,1610612747,77,85,2022-10-21T03:54:54Z,5300000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2022-10-21T03:58:04.6Z,4,REGULAR,substitution,out,['startperiod'],203076,,,1610612747,77,85,2022-10-21T03:58:32Z,5310000,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2022-10-21T03:58:04.6Z,4,REGULAR,substitution,out,['startperiod'],1627826,,,1610612747,77,85,2022-10-21T03:58:32Z,5320000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2022-10-21T03:58:04.6Z,4,REGULAR,substitution,in,['startperiod'],1630559,,,1610612747,77,85,2022-10-21T03:58:32Z,5330000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2022-10-21T03:58:04.6Z,4,REGULAR,substitution,in,['startperiod'],203496,,,1610612747,77,85,2022-10-21T03:58:32Z,5340000,,,0,,SUB in: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2022-10-21T03:58:36.6Z,4,REGULAR,period,start,[],0,,,1610612746,77,85,2022-10-21T03:58:36Z,5350000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT11M47.00S,2022-10-21T03:58:49.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,5.305519053876466,50.49019607843137,1610612746,77,85,2022-10-21T03:58:54Z,5360000,-2.0,-3.0,1,left,MISS N. Powell driving Layup - blocked,"[1626181, 2544]",1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,0.36,Missed,,,,,,,,,,,,James,2544.0,,,,,
541,PT11M47.00S,2022-10-21T03:58:49.1Z,4,REGULAR,block,,[],2544,,,1610612746,77,85,2022-10-21T03:58:52Z,5370000,,,0,,L. James BLOCK (1 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
542,PT11M42.00S,2022-10-21T03:58:54.1Z,4,REGULAR,rebound,defensive,[],1629308,,,1610612747,77,85,2022-10-21T03:58:54Z,5380000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:3),[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Restricted Area,0-8 Center,,,540.0,3.0,3.0,0.0,,,,,,,,,,,,,,
543,PT11M37.00S,2022-10-21T03:58:59.3Z,4,REGULAR,foul,personal,['2freethrow'],1626181,,,1610612747,77,85,2022-10-21T03:59:08Z,5390000,,,0,,N. Powell shooting personal FOUL (3 PF) (Walker IV 2 FT),"[1626181, 1629022]",1610612746.0,LAC,shooting,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201246.0,3.0,0.0,Walker IV,1629022.0
545,PT11M37.00S,2022-10-21T03:59:25.0Z,4,REGULAR,freethrow,1 of 2,[],1629022,,,1610612747,78,85,2022-10-21T03:59:25Z,5410000,,,0,,L. Walker IV Free Throw 1 of 2 (15 PTS),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
546,PT11M37.00S,2022-10-21T03:59:37.4Z,4,REGULAR,freethrow,2 of 2,[],1629022,,,1610612747,79,85,2022-10-21T03:59:37Z,5420000,,,0,,L. Walker IV Free Throw 2 of 2 (16 PTS),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
547,PT11M25.00S,2022-10-21T03:59:51.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,10.693166885676746,51.96078431372549,1610612746,79,85,2022-10-21T04:00:55Z,5430000,-10.0,48.0,1,left,MISS N. Powell driving Layup - blocked,"[1626181, 201976]",1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,In The Paint (Non-RA),0-8 Center,4.9,Missed,,,,,,,,,,,,Beverley,201976.0,,,,,
548,PT11M25.00S,2022-10-21T03:59:51.8Z,4,REGULAR,block,,[],201976,,,1610612746,79,85,2022-10-21T03:59:54Z,5440000,,,0,,P. Beverley BLOCK (2 BLK),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
549,PT11M25.00S,2022-10-21T03:59:51.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612746,79,85,2022-10-21T04:00:00Z,5450000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,547.0,,,,,,,,,,,,,,,,,
551,PT11M22.00S,2022-10-21T04:00:12.6Z,4,REGULAR,turnover,lost ball,[],1626181,,,1610612746,79,85,2022-10-21T04:00:22Z,5470000,,,0,,N. Powell lost ball TURNOVER (4 TO),"[1626181, 1629022]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,4.0,Walker IV,1629022.0,,,,,,,
552,PT11M22.00S,2022-10-21T04:00:12.6Z,4,REGULAR,steal,,[],1629022,,,1610612747,79,85,2022-10-21T04:00:16Z,5480000,,,0,,L. Walker IV STEAL (2 STL),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
553,PT11M17.00S,2022-10-21T04:00:18.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",2544,72.7168199737188,16.42156862745098,1610612747,79,85,2022-10-21T04:00:25Z,5490000,-168.0,204.0,1,right,MISS L. James 26' running 3PT,[2544],1610612747.0,LAL,running,,,James,L. James,,,,,Above the Break 3,24+ Left Center,26.42,Missed,,,,,,,,,,,,,,,,,,
554,PT11M14.00S,2022-10-21T04:00:21.5Z,4,REGULAR,rebound,defensive,[],203496,,,1610612746,79,85,2022-10-21T04:00:21Z,5500000,,,0,,R. Covington REBOUND (Off:0 Def:4),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Above the Break 3,24+ Left Center,,,553.0,4.0,4.0,0.0,,,,,,,,,,,,,,
555,PT11M09.00S,2022-10-21T04:00:28.2Z,4,REGULAR,foul,personal,['2freethrow'],1630559,,,1610612746,79,85,2022-10-21T04:00:35Z,5510000,,,0,,A. Reaves shooting personal FOUL (5 PF) (Wall 2 FT),"[1630559, 202322]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2715.0,5.0,0.0,Wall,202322.0
557,PT11M09.00S,2022-10-21T04:00:56.5Z,4,REGULAR,freethrow,1 of 2,[],202322,,,1610612746,79,85,2022-10-21T04:00:56Z,5530000,,,0,,MISS J. Wall Free Throw 1 of 2,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
558,PT11M09.00S,2022-10-21T04:00:56.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,79,85,2022-10-21T04:00:56Z,5540000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,557.0,,,,,,,,,,,,,,,,,
559,PT11M09.00S,2022-10-21T04:01:11.2Z,4,REGULAR,freethrow,2 of 2,[],202322,,,1610612746,79,86,2022-10-21T04:01:11Z,5550000,,,0,,J. Wall Free Throw 2 of 2 (13 PTS),[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
560,PT10M53.00S,2022-10-21T04:01:31.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,92.0335085413929,45.58823529411765,1610612747,81,86,2022-10-21T04:01:37Z,5560000,-22.0,22.0,1,right,L. James Layup (20 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,3.15,Made,,,,,20.0,,,,,,,,,,,,,
561,PT10M53.00S,2022-10-21T04:01:37.1Z,4,REGULAR,foul,personal,['1freethrow'],201587,,,1610612747,81,86,2022-10-21T04:01:43Z,5570000,,,0,,N. Batum shooting personal FOUL (1 PF) (James 1 FT),"[201587, 2544]",1610612746.0,LAC,shooting,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2715.0,1.0,0.0,James,2544.0
563,PT10M53.00S,2022-10-21T04:02:01.9Z,4,REGULAR,freethrow,1 of 1,[],2544,,,1610612747,81,86,2022-10-21T04:02:04Z,5590000,,,0,,MISS L. James Free Throw 1 of 1,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
564,PT10M51.00S,2022-10-21T04:02:03.9Z,4,REGULAR,rebound,defensive,[],201587,,,1610612746,81,86,2022-10-21T04:02:04Z,5600000,,,0,,N. Batum REBOUND (Off:1 Def:4),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,563.0,5.0,4.0,1.0,,,,,,,,,,,,,,
565,PT10M40.00S,2022-10-21T04:02:13.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202322,20.154402102496718,39.21568627450981,1610612746,81,86,2022-10-21T04:02:18Z,5610000,54.0,137.0,1,left,MISS J. Wall 14' pullup Shot,[202322],1610612746.0,LAC,pullup,,,Wall,J. Wall,,,,,In The Paint (Non-RA),8-16 Center,14.72,Missed,,,,,,,,,,,,,,,,,,
566,PT10M38.00S,2022-10-21T04:02:15.8Z,4,REGULAR,rebound,defensive,[],1629308,,,1610612747,81,86,2022-10-21T04:02:18Z,5620000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:4),[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,In The Paint (Non-RA),8-16 Center,,,565.0,4.0,4.0,0.0,,,,,,,,,,,,,,
567,PT10M25.00S,2022-10-21T04:02:29.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629308,91.11366622864652,54.16666666666667,1610612747,81,86,2022-10-21T04:02:37Z,5630000,21.0,31.0,1,right,MISS J. Toscano-Anderson Layup - blocked,"[1629308, 203496]",1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Restricted Area,0-8 Center,3.73,Missed,,,,,,,,,,,,Covington,203496.0,,,,,
568,PT10M25.00S,2022-10-21T04:02:29.7Z,4,REGULAR,block,,[],203496,,,1610612747,81,86,2022-10-21T04:02:34Z,5640000,,,0,,R. Covington BLOCK (2 BLK),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
569,PT10M25.00S,2022-10-21T04:02:29.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,81,86,2022-10-21T04:02:37Z,5650000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,567.0,,,,,,,,,,,,,,,,,
571,PT10M25.00S,2022-10-21T04:02:37.9Z,4,REGULAR,substitution,out,[],202322,,,1610612747,81,86,2022-10-21T04:02:39Z,5670000,,,0,,SUB out: J. Wall,[202322],1610612746.0,LAC,,,,Wall,J. Wall,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT10M25.00S,2022-10-21T04:02:37.9Z,4,REGULAR,substitution,in,[],202704,,,1610612747,81,86,2022-10-21T04:02:39Z,5680000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT10M25.00S,2022-10-21T04:02:37.9Z,4,REGULAR,substitution,out,[],201587,,,1610612747,81,86,2022-10-21T04:02:48Z,5690000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT10M25.00S,2022-10-21T04:02:37.9Z,4,REGULAR,substitution,in,[],1627826,,,1610612747,81,86,2022-10-21T04:02:48Z,5700000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT10M17.00S,2022-10-21T04:03:09.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629022,89.4053876478318,51.96078431372549,1610612747,83,86,2022-10-21T04:03:14Z,5710000,10.0,47.0,1,right,L. Walker IV driving bank Jump Shot (18 PTS) (J. Toscano-Anderson 3 AST),"[1629022, 1629308]",1610612747.0,LAL,driving bank,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),0-8 Center,4.81,Made,,,,,18.0,J. Toscano-Anderson,1629308.0,3.0,,,,,,,,,,
577,PT10M02.00S,2022-10-21T04:03:24.6Z,4,REGULAR,turnover,lost ball,[],202704,,,1610612746,83,86,2022-10-21T04:03:31Z,5730000,,,0,,R. Jackson lost ball TURNOVER (2 TO),"[202704, 1629308]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,2.0,Toscano-Anderson,1629308.0,,,,,,,
578,PT10M02.00S,2022-10-21T04:03:24.6Z,4,REGULAR,steal,,[],1629308,,,1610612747,83,86,2022-10-21T04:03:27Z,5740000,,,0,,J. Toscano-Anderson STEAL (1 STL),[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
579,PT09M55.00S,2022-10-21T04:03:32.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629022,74.4250985545335,14.950980392156865,1610612747,83,86,2022-10-21T04:03:37Z,5750000,-175.0,188.0,1,right,MISS L. Walker IV 25' 3PT,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Left Center,25.69,Missed,,,,,,,,,,,,,,,,,,
580,PT09M51.00S,2022-10-21T04:03:36.1Z,4,REGULAR,rebound,offensive,[],201976,,,1610612747,83,86,2022-10-21T04:03:36Z,5760000,,,0,,P. Beverley REBOUND (Off:1 Def:1),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,,,579.0,2.0,1.0,1.0,,,,,,,,,,,,,,
581,PT09M43.00S,2022-10-21T04:03:48.6Z,4,REGULAR,violation,kicked ball,[],1628379,,,1610612747,83,86,2022-10-21T04:03:53Z,5770000,,,0,,L. Kennard kicked ball VIOLATION,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,2715.0,,,,
582,PT09M32.00S,2022-10-21T04:04:18.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",2544,65.22667542706964,53.67647058823529,1610612747,83,86,2022-10-21T04:07:00Z,5780000,18.0,274.0,1,right,MISS L. James 27' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Center,27.5,Missed,,,,,,,,,,,,,,,,,,
583,PT09M29.00S,2022-10-21T04:04:21.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,83,86,2022-10-21T04:06:49Z,5790000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Center,,,582.0,,,,,,,,,,,,,,,,,
585,PT09M27.00S,2022-10-21T04:04:39.2Z,4,REGULAR,turnover,bad pass,[],201976,,,1610612747,83,86,2022-10-21T04:04:43Z,5810000,,,0,,P. Beverley bad pass TURNOVER (2 TO),"[201976, 1626181]",1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2.0,Powell,1626181.0,,,,,,,
586,PT09M27.00S,2022-10-21T04:04:39.2Z,4,REGULAR,steal,,[],1626181,,,1610612746,83,86,2022-10-21T04:04:41Z,5820000,,,0,,N. Powell STEAL (1 STL),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
587,PT09M16.00S,2022-10-21T04:04:51.6Z,4,REGULAR,foul,personal,['2freethrow'],1629022,,,1610612746,83,86,2022-10-21T04:04:57Z,5830000,,,0,,L. Walker IV shooting personal FOUL (3 PF) (Powell 2 FT),"[1629022, 1626181]",1610612747.0,LAL,shooting,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,2715.0,3.0,0.0,Powell,1626181.0
589,PT09M16.00S,2022-10-21T04:05:23.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1626181,,,1610612746,83,86,2022-10-21T04:05:23Z,5850000,,,0,,MISS N. Powell Free Throw 1 of 2,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
590,PT09M16.00S,2022-10-21T04:05:23.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,83,86,2022-10-21T04:05:23Z,5860000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,589.0,,,,,,,,,,,,,,,,,
591,PT09M16.00S,2022-10-21T04:05:43.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1626181,,,1610612746,83,87,2022-10-21T04:05:43Z,5870000,,,0,,N. Powell Free Throw 2 of 2 (9 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
592,PT09M06.00S,2022-10-21T04:05:58.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629308,89.93101182654402,52.205882352941174,1610612747,85,87,2022-10-21T04:06:03Z,5880000,11.0,42.0,1,right,J. Toscano-Anderson cutting DUNK (8 PTS) (L. James 6 AST),"[1629308, 2544]",1610612747.0,LAL,cutting,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Restricted Area,0-8 Center,4.35,Made,,,,,8.0,L. James,2544.0,6.0,,,,,,,,,,
594,PT08M45.00S,2022-10-21T04:06:18.2Z,4,REGULAR,2pt,Jump Shot,[],202704,21.337056504599218,53.67647058823529,1610612746,85,87,2022-10-21T04:06:22Z,5900000,-18.0,148.0,1,left,MISS R. Jackson 14' pullup Shot,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,Mid-Range,8-16 Center,14.92,Missed,,,,,,,,,,,,,,,,,,
595,PT08M43.00S,2022-10-21T04:06:20.2Z,4,REGULAR,rebound,defensive,[],1630559,,,1610612747,85,87,2022-10-21T04:06:22Z,5910000,,,0,,A. Reaves REBOUND (Off:2 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Center,,,594.0,3.0,1.0,2.0,,,,,,,,,,,,,,
597,PT08M29.00S,2022-10-21T04:06:46.6Z,4,REGULAR,substitution,out,[],1626181,,,1610612747,85,87,2022-10-21T04:06:51Z,5930000,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT08M29.00S,2022-10-21T04:06:46.6Z,4,REGULAR,substitution,in,[],202331,,,1610612747,85,87,2022-10-21T04:06:51Z,5940000,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT08M20.00S,2022-10-21T04:07:23.8Z,4,REGULAR,2pt,Jump Shot,[],1630559,72.53408344283837,61.87576593137255,1610612747,87,87,2022-10-21T04:07:35Z,5950000,59.0,206.0,1,right,A. Reaves 21' pullup Jump Shot (4 PTS),[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Center,21.41,Made,,,,,4.0,,,,,,,,,,,,,
600,PT08M05.00S,2022-10-21T04:07:39.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202331,8.459264126149804,50.245098039215684,1610612746,87,87,2022-10-21T04:09:33Z,5960000,-1.0,27.0,1,left,MISS P. George driving reverse Layup - blocked,"[202331, 2544]",1610612746.0,LAC,driving reverse,,,George,P. George,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,James,2544.0,,,,,
601,PT08M05.00S,2022-10-21T04:07:39.6Z,4,REGULAR,block,,[],2544,,,1610612746,87,87,2022-10-21T04:07:42Z,5970000,,,0,,L. James BLOCK (2 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
602,PT08M02.00S,2022-10-21T04:07:42.6Z,4,REGULAR,rebound,defensive,[],1630559,,,1610612747,87,87,2022-10-21T04:07:46Z,5980000,,,0,,A. Reaves REBOUND (Off:2 Def:2),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,600.0,4.0,2.0,2.0,,,,,,,,,,,,,,
603,PT08M01.00S,2022-10-21T04:07:43.7Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629022,91.37647831800263,50.0,1610612747,89,87,2022-10-21T04:09:51Z,5990000,0.0,29.0,1,right,L. Walker IV running alley-oop DUNK (20 PTS) (A. Reaves 2 AST),"[1629022, 1630559]",1610612747.0,LAL,running alley-oop,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,20.0,A. Reaves,1630559.0,2.0,,,,,,,,,,
605,PT08M01.00S,2022-10-21T04:07:50.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,89,87,2022-10-21T04:07:50Z,6010000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT08M01.00S,2022-10-21T04:10:38.1Z,4,REGULAR,substitution,out,[],203496,,,1610612746,89,87,2022-10-21T04:11:12Z,6020000,,,0,,SUB out: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT08M01.00S,2022-10-21T04:10:38.1Z,4,REGULAR,substitution,in,[],202695,,,1610612746,89,87,2022-10-21T04:11:12Z,6030000,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT07M41.00S,2022-10-21T04:11:39.1Z,4,REGULAR,2pt,Jump Shot,[],202331,13.84691195795007,73.52941176470588,1610612746,89,89,2022-10-21T04:11:42Z,6040000,-118.0,78.0,1,left,P. George 14' pullup Jump Shot (15 PTS) (R. Jackson 4 AST),"[202331, 202704]",1610612746.0,LAC,pullup,,,George,P. George,,,,,Mid-Range,8-16 Left,14.1,Made,,,,,15.0,R. Jackson,202704.0,4.0,,,,,,,,,,
