actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
527,PT01M19.00S,2022-10-23T21:22:04.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629234,,,1610612757,77,74,2022-10-23T21:22:04Z,5220000,,,0,,MISS D. Eubanks Free Throw 1 of 2,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
528,PT01M19.00S,2022-10-23T21:22:04.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,77,74,2022-10-23T21:22:04Z,5230000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,527.0,,,,,,,,,,,,,,,,,
529,PT01M19.00S,2022-10-23T21:22:07.0Z,3,REGULAR,substitution,out,[],203076,,,1610612757,77,74,2022-10-23T21:22:09Z,5240000,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT01M19.00S,2022-10-23T21:22:07.0Z,3,REGULAR,substitution,in,[],2544,,,1610612757,77,74,2022-10-23T21:22:09Z,5250000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT01M19.00S,2022-10-23T21:22:04.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629234,,,1610612757,77,74,2022-10-23T21:22:31Z,5260000,,,0,,MISS D. Eubanks Free Throw 2 of 2,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
532,PT01M17.00S,2022-10-23T21:22:06.6Z,3,REGULAR,rebound,defensive,[],1628972,,,1610612747,77,74,2022-10-23T21:22:31Z,5270000,,,0,,T. Brown Jr. REBOUND (Off:0 Def:2),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,531.0,2.0,2.0,0.0,,,,,,,,,,,,,,
533,PT00M59.40S,2022-10-23T21:22:47.2Z,3,REGULAR,3pt,Jump Shot,[],2544,30.009855453350852,28.431372549019613,1610612747,80,74,2022-10-23T21:22:52Z,5280000,108.0,230.0,1,left,L. James 25' 3PT pullup (17 PTS),[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Right Center,25.36,Made,,,,,17.0,,,,,,,,,,,,,
534,PT00M38.40S,2022-10-23T21:23:11.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,90.45663600525624,44.11764705882353,1610612757,80,74,2022-10-23T21:23:28Z,5290000,-29.0,37.0,1,right,MISS A. Simons driving bank Shot,[1629014],1610612757.0,POR,driving bank,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,4.74,Missed,,,,,,,,,,,,,,,,,,
535,PT00M38.40S,2022-10-23T21:23:11.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,80,74,2022-10-23T21:23:28Z,5300000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,534.0,,,,,,,,,,,,,,,,,
536,PT00M38.40S,2022-10-23T21:23:18.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628972,,,1610612757,80,74,2022-10-23T21:23:25Z,5310000,,,0,,T. Brown Jr. loose ball personal FOUL (2 PF) (Eubanks 2 FT),"[1628972, 1629234]",1610612747.0,LAL,loose ball,,,Brown Jr.,T. Brown Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1204.0,2.0,0.0,Eubanks,1629234.0,,,
538,PT00M38.40S,2022-10-23T21:23:44.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629234,,,1610612757,80,75,2022-10-23T21:23:44Z,5330000,,,0,,D. Eubanks Free Throw 1 of 2 (3 PTS),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
539,PT00M38.40S,2022-10-23T21:24:01.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629234,,,1610612757,80,76,2022-10-23T21:24:01Z,5340000,,,0,,D. Eubanks Free Throw 2 of 2 (4 PTS),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
540,PT00M30.40S,2022-10-23T21:24:13.0Z,3,REGULAR,3pt,Jump Shot,[],2544,32.50657030223391,66.66666666666667,1610612747,83,76,2022-10-23T21:24:17Z,5350000,-83.0,253.0,1,left,L. James 26' 3PT pullup (20 PTS),[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Left Center,26.65,Made,,,,,20.0,,,,,,,,,,,,,
541,PT00M09.20S,2022-10-23T21:24:37.7Z,3,REGULAR,2pt,Jump Shot,[],1629014,82.57227332457293,31.127450980392155,1610612757,83,78,2022-10-23T21:24:42Z,5360000,-94.0,111.0,1,right,A. Simons 14' step back Jump Shot (10 PTS) (N. Little 1 AST),"[1629014, 1629642]",1610612757.0,POR,step back,,,Simons,A. Simons,,,,,Mid-Range,8-16 Left,14.59,Made,,,,,10.0,N. Little,1629642.0,1.0,,,,,,,,,,
542,PT00M00.60S,2022-10-23T21:24:47.5Z,3,REGULAR,3pt,Jump Shot,[],2544,40.65374507227333,56.61764705882353,1610612747,83,78,2022-10-23T21:25:08Z,5370000,-33.0,330.0,1,left,MISS L. James 33' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Center,33.13,Missed,,,,,,,,,,,,,,,,,,
543,PT00M00.60S,2022-10-23T21:24:47.5Z,3,REGULAR,rebound,defensive,[],1629014,,,1610612757,83,78,2022-10-23T21:24:52Z,5380000,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,542.0,1.0,1.0,0.0,,,,,,,,,,,,,,
544,PT00M00.00S,2022-10-23T21:24:51.5Z,3,REGULAR,period,end,[],0,,,1610612757,83,78,2022-10-23T21:24:51Z,5390000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT12M00.00S,2022-10-23T21:27:11.7Z,4,REGULAR,substitution,out,['startperiod'],1629234,,,1610612757,83,78,2022-10-23T21:27:26Z,5400000,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT12M00.00S,2022-10-23T21:27:11.7Z,4,REGULAR,substitution,in,['startperiod'],1626159,,,1610612757,83,78,2022-10-23T21:27:26Z,5410000,,,0,,SUB in: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT12M00.00S,2022-10-23T21:27:34.1Z,4,REGULAR,period,start,[],0,,,1610612757,83,78,2022-10-23T21:27:34Z,5420000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT11M48.00S,2022-10-23T21:27:48.2Z,4,REGULAR,turnover,traveling,[],1629014,,,1610612757,83,78,2022-10-23T21:27:53Z,5430000,,,0,,A. Simons traveling TURNOVER (4 TO),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1204.0,,,,,4.0,,
550,PT11M32.00S,2022-10-23T21:28:14.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628972,8.722076215505908,46.07843137254902,1610612747,83,78,2022-10-23T21:28:19Z,5440000,20.0,29.0,1,left,MISS T. Brown Jr. driving DUNK - blocked,"[1628972, 1631101]",1610612747.0,LAL,driving,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,3.54,Missed,,,,,,,,,Sharpe,1631101.0,,,,,,,,
551,PT11M32.00S,2022-10-23T21:28:14.0Z,4,REGULAR,block,,[],1631101,,,1610612747,83,78,2022-10-23T21:28:16Z,5450000,,,0,,S. Sharpe BLOCK (1 BLK),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
552,PT11M29.00S,2022-10-23T21:28:17.0Z,4,REGULAR,rebound,defensive,[],1629642,,,1610612757,83,78,2022-10-23T21:29:47Z,5460000,,,0,,N. Little REBOUND (Off:0 Def:3),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Restricted Area,0-8 Center,,,550.0,3.0,3.0,0.0,,,,,,,,,,,,,,
553,PT11M26.00S,2022-10-23T21:28:23.4Z,4,REGULAR,foul,personal,[],2544,,,1610612757,83,78,2022-10-23T21:28:33Z,5470000,,,0,,L. James personal FOUL (1 PF),"[2544, 203924]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,2005.0,1.0,0.0,Grant,203924.0,,,
555,PT11M13.00S,2022-10-23T21:28:55.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629642,92.95335085413929,46.81372549019608,1610612757,83,80,2022-10-23T21:29:00Z,5490000,-16.0,14.0,1,right,N. Little driving Layup (5 PTS) (A. Simons 2 AST),"[1629642, 1629014]",1610612757.0,POR,driving,,,Little,N. Little,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,5.0,A. Simons,1629014.0,2.0,,,,,,,,,,
557,PT11M07.00S,2022-10-23T21:29:04.2Z,4,REGULAR,foul,offensive,[],2544,,,1610612747,83,80,2022-10-23T21:29:10Z,5510000,,,0,,L. James charge offensive FOUL (2 PF),"[2544, 203924]",1610612747.0,LAL,charge,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2005.0,2.0,0.0,Grant,203924.0,,,
559,PT11M07.00S,2022-10-23T21:29:04.2Z,4,REGULAR,turnover,offensive foul,[],2544,,,1610612747,83,80,2022-10-23T21:29:04Z,5530000,,,0,,L. James offensive foul TURNOVER (3 TO),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2005.0,,,,,3.0,,
560,PT10M50.00S,2022-10-23T21:29:35.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203924,89.79960578186596,50.73529411764706,1610612757,83,80,2022-10-23T21:29:42Z,5540000,4.0,43.0,1,right,MISS J. Grant driving Layup,[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,4.36,Missed,,,,,,,,,,,,,,,,,,
561,PT10M48.00S,2022-10-23T21:29:37.8Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,83,80,2022-10-23T21:29:42Z,5550000,,,0,,L. James REBOUND (Off:1 Def:6),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,560.0,7.0,6.0,1.0,,,,,,,,,,,,,,
562,PT10M42.00S,2022-10-23T21:29:47.4Z,4,REGULAR,turnover,out-of-bounds,[],1630559,,,1610612747,83,80,2022-10-23T21:29:59Z,5560000,,,0,,A. Reaves lost ball out-of-bounds TURNOVER (2 TO),[1630559],1610612747.0,LAL,lost ball,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2005.0,,,,,2.0,,
563,PT10M26.00S,2022-10-23T21:30:09.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629642,75.21353482260184,42.15686274509803,1610612757,83,82,2022-10-23T21:33:41Z,5570000,-39.0,180.0,1,right,N. Little 18' pullup Jump Shot (7 PTS) (S. Sharpe 1 AST),"[1629642, 1631101]",1610612757.0,POR,pullup,,,Little,N. Little,,,,,Mid-Range,16-24 Center,18.47,Made,,,,,7.0,S. Sharpe,1631101.0,1.0,,,,,,,,,,
565,PT10M06.00S,2022-10-23T21:30:29.2Z,4,REGULAR,turnover,lost ball,[],2544,,,1610612747,83,82,2022-10-23T21:30:33Z,5590000,,,0,,L. James lost ball TURNOVER (4 TO),"[2544, 1631101]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,4.0,Sharpe,1631101.0
566,PT10M06.00S,2022-10-23T21:30:29.2Z,4,REGULAR,steal,,[],1631101,,,1610612757,83,82,2022-10-23T21:30:31Z,5600000,,,0,,S. Sharpe STEAL (1 STL),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
567,PT10M02.00S,2022-10-23T21:30:33.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631101,92.0335085413929,50.245098039215684,1610612757,83,84,2022-10-23T21:32:32Z,5610000,1.0,22.0,1,right,S. Sharpe running Layup (4 PTS),[1631101],1610612757.0,POR,running,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.24,Made,,,,,4.0,,,,,,,,,,,,,
568,PT10M02.00S,2022-10-23T21:30:38.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,83,84,2022-10-23T21:30:38Z,5620000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT10M02.00S,2022-10-23T21:33:15.9Z,4,REGULAR,substitution,out,[],1629134,,,1610612747,83,84,2022-10-23T21:33:33Z,5630000,,,0,,SUB out: K. Nunn,[1629134],1610612747.0,LAL,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT10M02.00S,2022-10-23T21:33:15.9Z,4,REGULAR,substitution,out,[],1630559,,,1610612747,83,84,2022-10-23T21:33:33Z,5640000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT10M02.00S,2022-10-23T21:33:15.9Z,4,REGULAR,substitution,out,[],203924,,,1610612747,83,84,2022-10-23T21:33:33Z,5650000,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT10M02.00S,2022-10-23T21:33:15.9Z,4,REGULAR,substitution,in,[],1629022,,,1610612747,83,84,2022-10-23T21:33:33Z,5660000,,,0,,SUB in: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT10M02.00S,2022-10-23T21:33:15.9Z,4,REGULAR,substitution,in,[],201976,,,1610612747,83,84,2022-10-23T21:33:33Z,5670000,,,0,,SUB in: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT10M02.00S,2022-10-23T21:33:15.9Z,4,REGULAR,substitution,in,[],1628404,,,1610612747,83,84,2022-10-23T21:33:33Z,5680000,,,0,,SUB in: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT09M52.00S,2022-10-23T21:33:49.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629308,6.619579500657039,46.32352941176471,1610612747,85,84,2022-10-23T21:33:53Z,5690000,18.0,10.0,1,left,J. Toscano-Anderson cutting Layup (4 PTS) (L. James 7 AST),"[1629308, 2544]",1610612747.0,LAL,cutting,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,4.0,L. James,2544.0,7.0,,,,,,,,,,
577,PT09M31.00S,2022-10-23T21:34:10.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629642,87.69710906701708,50.245098039215684,1610612757,85,84,2022-10-23T21:34:16Z,5710000,1.0,63.0,1,right,MISS N. Little 6' driving Layup - blocked,"[1629642, 2544]",1610612757.0,POR,driving,,,Little,N. Little,,,,,In The Paint (Non-RA),0-8 Center,6.31,Missed,,,,,,,,,James,2544.0,,,,,,,,
578,PT09M31.00S,2022-10-23T21:34:10.6Z,4,REGULAR,block,,[],2544,,,1610612757,85,84,2022-10-23T21:34:12Z,5720000,,,0,,L. James BLOCK (2 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
579,PT09M29.00S,2022-10-23T21:34:12.6Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,85,84,2022-10-23T21:34:16Z,5730000,,,0,,L. James REBOUND (Off:1 Def:7),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,577.0,8.0,7.0,1.0,,,,,,,,,,,,,,
580,PT09M29.00S,2022-10-23T21:34:15.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'defensivegoaltending']",1629022,8.722076215505908,51.96078431372549,1610612747,87,84,2022-10-23T21:34:42Z,5740000,-10.0,29.0,1,left,L. Walker IV running Layup (13 PTS) (L. James 8 AST),"[1629022, 2544]",1610612747.0,LAL,running,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,3.11,Made,,,,,13.0,L. James,2544.0,8.0,,,,,,,,,,
583,PT09M29.00S,2022-10-23T21:34:30.2Z,4,REGULAR,violation,defensive goaltending,[],1631101,,,1610612747,87,84,2022-10-23T21:34:47Z,5770000,,,0,,S. Sharpe defensive goaltending VIOLATION,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,2530.0,,,,,,,
584,PT09M29.00S,2022-10-23T21:34:32.1Z,4,REGULAR,foul,personal,['1freethrow'],1629014,,,1610612747,87,84,2022-10-23T21:35:13Z,5780000,,,0,,A. Simons shooting personal FOUL (4 PF) (Walker IV 1 FT),"[1629014, 1629022]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2530.0,4.0,0.0,Walker IV,1629022.0,,,
586,PT09M29.00S,2022-10-23T21:34:56.6Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1629022,,,1610612747,87,84,2022-10-23T21:36:31Z,5800000,,,0,,MISS L. Walker IV Free Throw 1 of 1,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
597,PT09M29.00S,2022-10-23T21:34:56.6Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612757,87,84,2022-10-23T21:36:31Z,5810000,,,0,,J. Hart REBOUND (Off:2 Def:12),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,586.0,14.0,12.0,2.0,,,,,,,,,,,,,,
588,PT09M04.00S,2022-10-23T21:35:20.4Z,4,REGULAR,3pt,Jump Shot,[],1631101,94.66162943495401,95.83333333333333,1610612757,87,84,2022-10-23T21:41:50Z,5820000,229.0,-2.0,1,right,MISS S. Sharpe 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Right Corner 3,24+ Right,22.92,Missed,,,,,,,,,,,,,,,,,,
589,PT09M03.00S,2022-10-23T21:35:21.4Z,4,REGULAR,rebound,offensive,[],1626159,,,1610612757,87,84,2022-10-23T21:45:29Z,5830000,,,0,,J. Winslow REBOUND (Off:1 Def:2),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Right Corner 3,24+ Right,,,588.0,3.0,2.0,1.0,,,,,,,,,,,,,,
634,PT09M03.00S,2022-10-23T21:35:26.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626159,91.90210249671485,44.11764705882353,1610612757,87,84,2022-10-23T21:45:39Z,5835000,-29.0,24.0,1,right,MISS J. Winslow tip Layup,[1626159],1610612757.0,POR,tip,,,Winslow,J. Winslow,,,,,Restricted Area,0-8 Center,3.77,Missed,,,,,,,,,,,,,,,,,,
635,PT09M01.00S,2022-10-23T21:35:28.6Z,4,REGULAR,rebound,defensive,[],1628972,,,1610612747,87,84,2022-10-23T21:45:39Z,5837500,,,0,,T. Brown Jr. REBOUND (Off:0 Def:3),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,,,634.0,3.0,3.0,0.0,,,,,,,,,,,,,,
590,PT08M52.00S,2022-10-23T21:35:32.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629022,10.036136662286467,49.50980392156863,1610612747,87,84,2022-10-23T21:35:48Z,5840000,2.0,42.0,1,left,MISS L. Walker IV driving Layup,[1629022],1610612747.0,LAL,driving,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,4.19,Missed,,,,,,,,,,,,,,,,,,
591,PT08M50.00S,2022-10-23T21:35:34.8Z,4,REGULAR,rebound,defensive,[],1626159,,,1610612757,87,84,2022-10-23T21:35:48Z,5850000,,,0,,J. Winslow REBOUND (Off:1 Def:3),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Restricted Area,0-8 Center,,,590.0,4.0,3.0,1.0,,,,,,,,,,,,,,
592,PT08M44.00S,2022-10-23T21:35:40.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,92.42772667542707,45.833333333333336,1610612757,87,84,2022-10-23T21:46:41Z,5860000,-21.0,19.0,1,right,MISS S. Sharpe reverse Layup,[1631101],1610612757.0,POR,reverse,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,,,,,,,,,
593,PT08M40.00S,2022-10-23T21:35:44.1Z,4,REGULAR,rebound,offensive,[],1626159,,,1610612757,87,84,2022-10-23T21:45:56Z,5870000,,,0,,J. Winslow REBOUND (Off:2 Def:3),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Restricted Area,0-8 Center,,,592.0,5.0,3.0,2.0,,,,,,,,,,,,,,
594,PT08M40.00S,2022-10-23T21:35:44.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626159,94.40999984741211,50.0,1610612757,87,86,2022-10-23T21:46:01Z,5880000,0.0,0.0,1,right,J. Winslow putback Layup (7 PTS),[1626159],1610612757.0,POR,putback,,,Winslow,J. Winslow,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,7.0,,,,,,,,,,,,,
595,PT08M11.00S,2022-10-23T21:36:12.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,7.670827858081481,45.34313725490197,1610612747,89,86,2022-10-23T21:44:23Z,5890000,23.0,20.0,1,left,L. Walker IV cutting Layup (15 PTS) (P. Beverley 4 AST),"[1629022, 201976]",1610612747.0,LAL,cutting,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,3.04,Made,,,,,15.0,P. Beverley,201976.0,4.0,,,,,,,,,,
598,PT07M53.00S,2022-10-23T21:36:31.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,88.87976346911958,50.245098039215684,1610612757,89,86,2022-10-23T21:45:07Z,5910000,1.0,52.0,1,right,MISS A. Simons driving floating bank Shot,[1629014],1610612757.0,POR,driving floating bank,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,5.2,Missed,,,,,,,,,,,,,,,,,,
599,PT07M46.00S,2022-10-23T21:36:38.5Z,4,REGULAR,rebound,offensive,[],1631101,,,1610612757,89,86,2022-10-23T21:36:41Z,5920000,,,0,,S. Sharpe REBOUND (Off:3 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,598.0,4.0,1.0,3.0,,,,,,,,,,,,,,
600,PT07M42.00S,2022-10-23T21:36:45.6Z,4,REGULAR,turnover,lost ball,[],1629014,,,1610612757,89,86,2022-10-23T21:37:10Z,5930000,,,0,,A. Simons lost ball TURNOVER (5 TO),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,5.0,,
601,PT07M42.00S,2022-10-23T21:36:50.9Z,4,REGULAR,foul,personal,[],1629014,,,1610612747,89,86,2022-10-23T21:36:55Z,5940000,,,0,,A. Simons loose ball personal FOUL (5 PF),"[1629014, 1629308]",1610612757.0,POR,loose ball,,,Simons,A. Simons,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,2005.0,5.0,0.0,Toscano-Anderson,1629308.0,,,
603,PT07M42.00S,2022-10-23T21:36:57.0Z,4,REGULAR,substitution,out,[],1629308,,,1610612747,89,86,2022-10-23T21:37:13Z,5960000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT07M42.00S,2022-10-23T21:36:57.0Z,4,REGULAR,substitution,out,[],1629642,,,1610612747,89,86,2022-10-23T21:37:13Z,5970000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT07M42.00S,2022-10-23T21:36:57.0Z,4,REGULAR,substitution,out,[],1631101,,,1610612747,89,86,2022-10-23T21:37:13Z,5980000,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT07M42.00S,2022-10-23T21:36:57.0Z,4,REGULAR,substitution,in,[],203076,,,1610612747,89,86,2022-10-23T21:37:13Z,5990000,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT07M42.00S,2022-10-23T21:36:57.0Z,4,REGULAR,substitution,in,[],203994,,,1610612747,89,86,2022-10-23T21:37:13Z,6000000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT07M42.00S,2022-10-23T21:36:57.0Z,4,REGULAR,substitution,in,[],203081,,,1610612747,89,86,2022-10-23T21:37:13Z,6010000,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT07M33.00S,2022-10-23T21:37:20.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",2544,5.699737187910642,48.774509803921575,1610612747,91,86,2022-10-23T21:37:32Z,6020000,6.0,1.0,1,left,L. James cutting DUNK (22 PTS) (P. Beverley 5 AST),"[2544, 201976]",1610612747.0,LAL,cutting,,,James,L. James,,,,,Restricted Area,0-8 Center,0.62,Made,,,,,22.0,P. Beverley,201976.0,5.0,,,,,,,,,,
