actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
518,PT10M16.00S,2023-01-25T04:55:40.5Z,4,REGULAR,foul,personal,['2freethrow'],202704,,,1610612747,85,105,2023-01-25T04:55:46Z,5120000,False,,,0,,R. Jackson shooting personal FOUL (2 PF) (James 2 FT),"[202704, 2544]",1610612746.0,LAC,shooting,,,Jackson,R. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2882.0,2.0,0.0,James,2544.0,,,,
520,PT10M16.00S,2023-01-25T04:56:10.0Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",2544,,,1610612747,86,105,2023-01-25T04:56:10Z,5140000,False,,,0,,L. James Free Throw 1 of 2 (35 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,35.0,,,,,,,,,,,,,,,,,
521,PT10M16.00S,2023-01-25T04:56:25.0Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",2544,,,1610612747,87,105,2023-01-25T04:56:25Z,5150000,False,,,0,,L. James Free Throw 2 of 2 (36 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,36.0,,,,,,,,,,,,,,,,,
522,PT10M02.00S,2023-01-25T04:56:40.2Z,4,REGULAR,3pt,Jump Shot,[],202331,32.50657030223391,40.44117647058824,1610612746,87,105,2023-01-25T04:56:44Z,5160000,False,48.0,253.0,1,left,MISS P. George 25' pullup 3PT,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Center,25.76,Missed,,,,,,,,,,,,,,,,,,
523,PT09M59.00S,2023-01-25T04:56:43.2Z,4,REGULAR,rebound,defensive,[],1628418,,,1610612747,87,105,2023-01-25T04:56:44Z,5170000,False,,,0,,T. Bryant REBOUND (Off:0 Def:7),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Center,,,,522.0,7.0,7.0,0.0,,,,,,,,,,,,,
524,PT09M53.00S,2023-01-25T04:56:49.1Z,4,REGULAR,3pt,Jump Shot,[],2544,67.06636005256242,44.607843137254896,1610612747,90,105,2023-01-25T04:56:54Z,5180000,False,-27.0,257.0,1,right,L. James 25' 3PT pullup (39 PTS),[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Center,25.85,Made,39.0,,,,,,,,,,,,,,,,,
525,PT09M24.00S,2023-01-25T04:57:18.3Z,4,REGULAR,2pt,Jump Shot,[],202331,4.12286465177398,25.0,1610612746,90,107,2023-01-25T04:57:22Z,5190000,False,125.0,-14.0,1,left,P. George 12' fadeaway Jump Shot (23 PTS),[202331],1610612746.0,LAC,fadeaway,,,George,P. George,,,,,Mid-Range,8-16 Right,12.57,Made,23.0,,,,,,,,,,,,,,,,,
526,PT09M14.00S,2023-01-25T04:57:28.2Z,4,REGULAR,3pt,Jump Shot,[],1628418,69.4316688567674,29.166666666666657,1610612747,93,107,2023-01-25T04:57:32Z,5200000,False,-104.0,235.0,1,right,T. Bryant 25' 3PT  (15 PTS) (L. James 6 AST),"[1628418, 2544]",1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Left Center,25.69,Made,15.0,,,,,L. James,2544.0,6.0,,,,,,,,,,
528,PT08M55.00S,2023-01-25T04:57:46.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,8.984888304862025,52.69607843137255,1610612746,93,109,2023-01-25T04:57:51Z,5220000,False,-13.0,32.0,1,left,N. Powell driving floating bank Jump Shot (20 PTS) (R. Covington 1 AST),"[1626181, 203496]",1610612746.0,LAC,driving floating bank,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,3.47,Made,20.0,,,,,R. Covington,203496.0,1.0,,,,,,,,,,
530,PT08M34.00S,2023-01-25T04:58:08.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,89.79960578186596,54.411764705882355,1610612747,93,109,2023-01-25T04:58:13Z,5240000,False,22.0,43.0,1,right,MISS L. James finger roll Layup,[2544],1610612747.0,LAL,finger roll,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,4.87,Missed,,,,,,,,,,,,,,,,,,
531,PT08M31.00S,2023-01-25T04:58:11.5Z,4,REGULAR,rebound,defensive,[],203496,,,1610612746,93,109,2023-01-25T04:58:13Z,5250000,False,,,0,,R. Covington REBOUND (Off:0 Def:4),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,In The Paint (Non-RA),0-8 Center,,,,530.0,4.0,4.0,0.0,,,,,,,,,,,,,
532,PT08M23.00S,2023-01-25T04:58:19.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,19.49737187910644,53.67647058823529,1610612746,93,111,2023-01-25T04:58:24Z,5260000,False,-18.0,131.0,1,left,R. Jackson 13' driving floating Jump Shot (16 PTS),[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,In The Paint (Non-RA),8-16 Center,13.21,Made,16.0,,,,,,,,,,,,,,,,,
533,PT08M23.00S,2023-01-25T04:58:25.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,93,111,2023-01-25T04:58:25Z,5270000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT08M23.00S,2023-01-25T05:01:24.1Z,4,REGULAR,substitution,out,[],1628972,,,1610612747,93,111,2023-01-25T05:01:41Z,5280000,False,,,0,,SUB out: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M23.00S,2023-01-25T05:01:24.1Z,4,REGULAR,substitution,in,[],201566,,,1610612747,93,111,2023-01-25T05:01:41Z,5290000,False,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M13.00S,2023-01-25T05:01:58.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],2544,92.29632063074901,51.22549019607843,1610612747,95,111,2023-01-25T05:02:03Z,5300000,False,6.0,20.0,1,right,L. James driving DUNK (41 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,2.08,Made,41.0,,,,,,,,,,,,,,,,,
537,PT07M55.00S,2023-01-25T05:02:16.6Z,4,REGULAR,turnover,bad pass,[],1626181,,,1610612746,95,111,2023-01-25T05:02:22Z,5310000,False,,,0,,N. Powell bad pass TURNOVER (2 TO),"[1626181, 2544]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2.0,,,,,,James,2544.0,,
538,PT07M55.00S,2023-01-25T05:02:16.6Z,4,REGULAR,steal,,[],2544,,,1610612747,95,111,2023-01-25T05:02:19Z,5320000,False,,,0,,L. James STEAL (2 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
539,PT07M51.00S,2023-01-25T05:02:20.2Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",2544,91.11366622864652,48.774509803921575,1610612747,97,111,2023-01-25T05:02:30Z,5330000,False,-6.0,31.0,1,right,L. James running DUNK (43 PTS),[2544],1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,3.16,Made,43.0,,,,,,,,,,,,,,,,,
540,PT07M35.00S,2023-01-25T05:02:39.1Z,4,REGULAR,turnover,backcourt,[],202704,,,1610612746,97,111,2023-01-25T05:02:50Z,5340000,False,,,0,,R. Jackson backcourt TURNOVER (2 TO),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2.0,201246.0,,,,,,,,
541,PT07M35.00S,2023-01-25T05:02:46.4Z,4,REGULAR,substitution,out,[],203496,,,1610612747,97,111,2023-01-25T05:02:49Z,5350000,False,,,0,,SUB out: R. Covington,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M35.00S,2023-01-25T05:02:46.4Z,4,REGULAR,substitution,in,[],202695,,,1610612747,97,111,2023-01-25T05:02:49Z,5360000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT07M28.00S,2023-01-25T05:03:20.8Z,4,REGULAR,foul,personal,[],1626181,,,1610612747,97,111,2023-01-25T05:03:36Z,5370000,False,,,0,,N. Powell personal FOUL (3 PF),"[1626181, 2544]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1626301.0,3.0,0.0,James,2544.0,,,,
545,PT07M19.00S,2023-01-25T05:03:49.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201566,93.34756898817345,49.26470588235294,1610612747,99,111,2023-01-25T05:03:54Z,5390000,False,-4.0,10.0,1,right,R. Westbrook cutting Layup (16 PTS) (L. James 7 AST),"[201566, 2544]",1610612747.0,LAL,cutting,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.07,Made,16.0,,,,,L. James,2544.0,7.0,,,,,,,,,,
547,PT07M19.00S,2023-01-25T05:03:55.9Z,4,REGULAR,foul,personal,['1freethrow'],202331,,,1610612747,99,111,2023-01-25T05:04:12Z,5410000,False,,,0,,P. George shooting personal FOUL (3 PF) (Westbrook 1 FT),"[202331, 201566]",1610612746.0,LAC,shooting,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,201246.0,3.0,0.0,Westbrook,201566.0,,,,
549,PT07M19.00S,2023-01-25T05:04:18.7Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],201566,,,1610612747,100,111,2023-01-25T05:04:18Z,5430000,False,,,0,,R. Westbrook Free Throw 1 of 1 (17 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
550,PT06M56.00S,2023-01-25T05:04:43.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202331,7.539421813403408,46.81372549019608,1610612746,100,113,2023-01-25T05:04:48Z,5440000,False,16.0,18.0,1,left,P. George driving bank Hook (25 PTS),[202331],1610612746.0,LAC,driving bank,,,George,P. George,,,,,Restricted Area,0-8 Center,2.43,Made,25.0,,,,,,,,,,,,,,,,,
551,PT06M46.00S,2023-01-25T05:04:54.8Z,4,REGULAR,3pt,Jump Shot,[],2544,69.82588699080158,73.52941176470588,1610612747,103,113,2023-01-25T05:05:12Z,5450000,False,118.0,231.0,1,right,L. James 25' 3PT  (46 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,25.93,Made,46.0,,,,,,,,,,,,,,,,,
552,PT06M46.00S,2023-01-25T05:04:59.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,103,113,2023-01-25T05:04:59Z,5460000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT06M23.00S,2023-01-25T05:08:41.0Z,4,REGULAR,3pt,Jump Shot,[],202331,18.31471747700394,6.372549019607845,1610612746,103,113,2023-01-25T05:08:46Z,5470000,False,218.0,120.0,1,left,MISS P. George 24' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,24.88,Missed,,,,,,,,,,,,,,,,,,
554,PT06M19.00S,2023-01-25T05:08:44.6Z,4,REGULAR,rebound,offensive,[],1627826,,,1610612746,103,113,2023-01-25T05:08:44Z,5480000,False,,,0,,I. Zubac REBOUND (Off:2 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,,553.0,7.0,5.0,2.0,,,,,,,,,,,,,
555,PT06M10.00S,2023-01-25T05:08:53.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202704,26.856110381077528,82.59803921568627,1610612746,103,113,2023-01-25T05:08:58Z,5490000,False,-163.0,200.0,1,left,MISS R. Jackson 25' pullup 3PT,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,25.79,Missed,,,,,,,,,,,,,,,,,,
556,PT06M07.00S,2023-01-25T05:08:56.7Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,103,113,2023-01-25T05:08:58Z,5500000,False,,,0,,L. James REBOUND (Off:1 Def:7),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,555.0,8.0,7.0,1.0,,,,,,,,,,,,,
557,PT06M00.00S,2023-01-25T05:09:03.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,90.98226018396846,50.49019607843137,1610612747,103,113,2023-01-25T05:10:14Z,5510000,False,2.0,32.0,1,right,MISS L. James driving Layup,[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,3.24,Missed,,,,,,,,,,,,,,,,,,
558,PT06M00.00S,2023-01-25T05:09:03.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,103,113,2023-01-25T05:10:14Z,5520000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,557.0,,,,,,,,,,,,,,,,
560,PT05M52.00S,2023-01-25T05:09:26.5Z,4,REGULAR,turnover,bad pass,[],203471,,,1610612747,103,113,2023-01-25T05:09:31Z,5540000,False,,,0,,D. Schroder bad pass TURNOVER (1 TO),"[203471, 202695]",1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,,,,,,Leonard,202695.0,,
561,PT05M52.00S,2023-01-25T05:09:26.5Z,4,REGULAR,steal,,[],202695,,,1610612746,103,113,2023-01-25T05:09:28Z,5550000,False,,,0,,K. Leonard STEAL (1 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
562,PT05M52.00S,2023-01-25T05:09:29.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202695,7.276609724047319,50.0,1610612746,103,115,2023-01-25T05:09:37Z,5560000,False,0.0,16.0,1,left,K. Leonard Layup (20 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,1.59,Made,20.0,,,,,,,,,,,,,,,,,
563,PT05M52.00S,2023-01-25T05:09:31.8Z,4,REGULAR,foul,personal,['1freethrow'],203471,,,1610612746,103,115,2023-01-25T05:09:43Z,5570000,False,,,0,,D. Schroder shooting personal FOUL (2 PF) (Leonard 1 FT),"[203471, 202695]",1610612747.0,LAL,shooting,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1626301.0,2.0,0.0,Leonard,202695.0,,,,
565,PT05M52.00S,2023-01-25T05:10:07.6Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],202695,,,1610612746,103,116,2023-01-25T05:10:07Z,5590000,False,,,0,,K. Leonard Free Throw 1 of 1 (21 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
566,PT05M43.00S,2023-01-25T05:10:21.8Z,4,REGULAR,3pt,Jump Shot,[],2544,73.76806833114324,86.51960784313725,1610612747,103,116,2023-01-25T05:11:26Z,5600000,False,183.0,194.0,1,right,MISS L. James 26' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Right Center,26.65,Missed,,,,,,,,,,,,,,,,,,
567,PT05M40.00S,2023-01-25T05:10:24.8Z,4,REGULAR,rebound,defensive,[],202331,,,1610612746,103,116,2023-01-25T05:10:27Z,5610000,False,,,0,,P. George REBOUND (Off:1 Def:8),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,566.0,9.0,8.0,1.0,,,,,,,,,,,,,
569,PT05M21.00S,2023-01-25T05:11:27.4Z,4,REGULAR,3pt,Jump Shot,[],202704,28.827201051248352,79.41176470588235,1610612746,103,119,2023-01-25T05:11:30Z,5630000,False,-147.0,218.0,1,left,R. Jackson 26' 3PT  (19 PTS) (P. George 4 AST),"[202704, 202331]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left Center,26.34,Made,19.0,,,,,P. George,202331.0,4.0,,,,,,,,,,
571,PT05M09.00S,2023-01-25T05:11:39.0Z,4,REGULAR,turnover,lost ball,[],201566,,,1610612747,103,119,2023-01-25T05:11:43Z,5650000,False,,,0,,R. Westbrook lost ball TURNOVER (2 TO),"[201566, 202695]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,2.0,,,,,,Leonard,202695.0,,
572,PT05M09.00S,2023-01-25T05:11:39.0Z,4,REGULAR,steal,,[],202695,,,1610612746,103,119,2023-01-25T05:11:40Z,5660000,False,,,0,,K. Leonard STEAL (2 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
573,PT05M07.00S,2023-01-25T05:11:42.0Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202695,7.933639947437584,50.245098039215684,1610612746,103,121,2023-01-25T05:12:12Z,5670000,False,-1.0,22.0,1,left,K. Leonard running DUNK (23 PTS) (N. Powell 4 AST),"[202695, 1626181]",1610612746.0,LAC,running,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,2.21,Made,23.0,,,,,N. Powell,1626181.0,4.0,,,,,,,,,,
575,PT05M07.00S,2023-01-25T05:11:49.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,103,121,2023-01-25T05:11:49Z,5690000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT05M07.00S,2023-01-25T05:13:10.7Z,4,REGULAR,substitution,out,[],201566,,,1610612747,103,121,2023-01-25T05:13:25Z,5700000,False,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT05M07.00S,2023-01-25T05:13:10.7Z,4,REGULAR,substitution,out,[],2544,,,1610612747,103,121,2023-01-25T05:13:25Z,5710000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT05M07.00S,2023-01-25T05:13:10.7Z,4,REGULAR,substitution,out,[],203471,,,1610612747,103,121,2023-01-25T05:13:25Z,5720000,False,,,0,,SUB out: D. Schroder,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT05M07.00S,2023-01-25T05:13:10.7Z,4,REGULAR,substitution,out,[],201976,,,1610612747,103,121,2023-01-25T05:13:25Z,5730000,False,,,0,,SUB out: P. Beverley,[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT05M07.00S,2023-01-25T05:13:10.7Z,4,REGULAR,substitution,out,[],1628418,,,1610612747,103,121,2023-01-25T05:13:25Z,5740000,False,,,0,,SUB out: T. Bryant,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT05M07.00S,2023-01-25T05:13:10.7Z,4,REGULAR,substitution,in,[],1630590,,,1610612747,103,121,2023-01-25T05:13:25Z,5750000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612747.0,LAL,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT05M07.00S,2023-01-25T05:13:10.7Z,4,REGULAR,substitution,in,[],1631108,,,1610612747,103,121,2023-01-25T05:13:25Z,5760000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT05M07.00S,2023-01-25T05:13:10.7Z,4,REGULAR,substitution,in,[],1631306,,,1610612747,103,121,2023-01-25T05:13:25Z,5770000,False,,,0,,SUB in: C. Swider,[1631306],1610612747.0,LAL,,,,Swider,C. Swider,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT05M07.00S,2023-01-25T05:13:10.7Z,4,REGULAR,substitution,in,[],1629308,,,1610612747,103,121,2023-01-25T05:13:25Z,5780000,False,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612747.0,LAL,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT05M07.00S,2023-01-25T05:13:10.7Z,4,REGULAR,substitution,in,[],1627745,,,1610612747,103,121,2023-01-25T05:13:25Z,5790000,False,,,0,,SUB in: D. Jones,[1627745],1610612747.0,LAL,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT04M46.00S,2023-01-25T05:13:53.0Z,4,REGULAR,3pt,Jump Shot,[],1631108,71.00854139290408,74.01960784313725,1610612747,106,121,2023-01-25T05:23:14Z,5800000,False,120.0,220.0,1,right,M. Christie 25' 3PT pullup (3 PTS),[1631108],1610612747.0,LAL,pullup,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,25.06,Made,3.0,,,,,,,,,,,,,,,,,
587,PT04M29.00S,2023-01-25T05:14:06.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,15.949408672798953,39.21568627450981,1610612746,106,123,2023-01-25T05:14:09Z,5810000,False,54.0,97.0,1,left,K. Leonard 11' pullup Jump Shot (25 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,11.13,Made,25.0,,,,,,,,,,,,,,,,,
588,PT04M10.00S,2023-01-25T05:14:25.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627745,80.99540078843627,52.69607843137255,1610612747,106,123,2023-01-25T05:14:29Z,5820000,False,13.0,126.0,1,right,MISS D. Jones 12' floating Shot,[1627745],1610612747.0,LAL,floating,,,Jones,D. Jones,,,,,In The Paint (Non-RA),8-16 Center,12.68,Missed,,,,,,,,,,,,,,,,,,
589,PT04M07.00S,2023-01-25T05:14:28.1Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,106,123,2023-01-25T05:14:29Z,5830000,False,,,0,,I. Zubac REBOUND (Off:2 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Center,,,,588.0,8.0,6.0,2.0,,,,,,,,,,,,,
590,PT03M54.00S,2023-01-25T05:14:41.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202331,8.327858081471746,54.16666666666667,1610612746,106,125,2023-01-25T05:14:46Z,5840000,False,-21.0,26.0,1,left,P. George driving DUNK (27 PTS),[202331],1610612746.0,LAC,driving,,,George,P. George,,,,,Restricted Area,0-8 Center,3.31,Made,27.0,,,,,,,,,,,,,,,,,
592,PT03M47.00S,2023-01-25T05:14:55.1Z,4,REGULAR,substitution,out,[],202695,,,1610612747,106,125,2023-01-25T05:15:21Z,5860000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT03M47.00S,2023-01-25T05:14:55.1Z,4,REGULAR,substitution,in,[],1629611,,,1610612747,106,125,2023-01-25T05:15:21Z,5870000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT03M30.00S,2023-01-25T05:15:23.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629308,90.5880420499343,51.470588235294116,1610612747,108,125,2023-01-25T05:15:27Z,5880000,False,7.0,36.0,1,right,J. Toscano-Anderson driving Layup (2 PTS) (S. Pippen Jr. 1 AST),"[1629308, 1630590]",1610612747.0,LAL,driving,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Restricted Area,0-8 Center,3.68,Made,2.0,,,,,S. Pippen Jr.,1630590.0,1.0,,,,,,,,,,
596,PT03M15.00S,2023-01-25T05:15:37.2Z,4,REGULAR,3pt,Jump Shot,[],202704,15.160972404730614,95.34313725490196,1610612746,108,125,2023-01-25T05:15:41Z,5900000,False,-227.0,90.0,1,left,MISS R. Jackson 24' 3PT,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,Above the Break 3,24+ Left,24.39,Missed,,,,,,,,,,,,,,,,,,
597,PT03M13.00S,2023-01-25T05:15:39.2Z,4,REGULAR,rebound,defensive,[],1631108,,,1610612747,108,125,2023-01-25T05:15:41Z,5910000,False,,,0,,M. Christie REBOUND (Off:0 Def:2),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left,,,,596.0,2.0,2.0,0.0,,,,,,,,,,,,,
598,PT03M08.00S,2023-01-25T05:15:45.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631108,91.90210249671485,48.28431372549019,1610612747,110,125,2023-01-25T05:15:50Z,5920000,False,-9.0,24.0,1,right,M. Christie driving DUNK (5 PTS),[1631108],1610612747.0,LAL,driving,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,2.51,Made,5.0,,,,,,,,,,,,,,,,,
599,PT02M55.00S,2023-01-25T05:16:01.5Z,4,REGULAR,foul,personal,[],1627745,,,1610612746,110,125,2023-01-25T05:16:16Z,5930000,False,,,0,,D. Jones personal FOUL (1 PF),"[1627745, 202331]",1610612747.0,LAL,,,,Jones,D. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,2882.0,1.0,0.0,George,202331.0,,,,
601,PT02M55.00S,2023-01-25T05:16:28.7Z,4,REGULAR,substitution,out,[],202331,,,1610612746,110,125,2023-01-25T05:16:31Z,5950000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT02M55.00S,2023-01-25T05:16:28.7Z,4,REGULAR,substitution,in,[],1629599,,,1610612746,110,125,2023-01-25T05:16:31Z,5960000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT02M55.00S,2023-01-25T05:16:51.2Z,4,REGULAR,substitution,out,[],1627826,,,1610612746,110,125,2023-01-25T05:20:43Z,5975000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
