shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
04:41,256,PT04M41.00S,2022-12-14T03:54:26.1Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,45,54,2022-12-14T03:54:29Z,2540000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:1),[201566],0,1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,,,,,,,,,,255.0,1.0,1.0,0.0,,,,,,,
04:36,257,PT04M36.00S,2022-12-14T03:54:31.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,86.25164257555848,49.754901960784316,1610612747,45,54,2022-12-14T03:54:45Z,2550000,False,-1.0,77.0,1,right,MISS A. Davis 7' driving floating Shot,[203076],3,1610612747.0,LAL,driving floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,7.67,Missed,,,,,,,,,,,,,,,
04:32,258,PT04M32.00S,2022-12-14T03:54:35.6Z,2,REGULAR,rebound,offensive,[],203076,,,1610612747,45,54,2022-12-14T03:54:45Z,2560000,False,,,0,,A. Davis REBOUND (Off:2 Def:4),[203076],3,1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,257.0,6.0,4.0,2.0,,,,,,,
04:31,259,PT04M31.00S,2022-12-14T03:54:36.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203076,89.4053876478318,49.754901960784316,1610612747,45,54,2022-12-14T03:54:47Z,2570000,False,-1.0,47.0,1,right,MISS A. Davis putback Layup,[203076],3,1610612747.0,LAL,putback,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,4.71,Missed,,,,,,,,,,,,,,,
04:28,260,PT04M28.00S,2022-12-14T03:54:39.8Z,2,REGULAR,rebound,offensive,[],1629022,,,1610612747,45,54,2022-12-14T03:54:39Z,2580000,False,,,0,,L. Walker IV REBOUND (Off:1 Def:0),[1629022],4,1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,259.0,1.0,0.0,1.0,,,,,,,
04:17,261,PT04M17.00S,2022-12-14T03:54:50.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201566,90.98226018396846,42.64705882352941,1610612747,45,54,2022-12-14T03:54:53Z,2590000,False,-37.0,32.0,1,right,MISS R. Westbrook driving Layup,[201566],0,1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,4.9,Missed,,,,,,,,,,,,,,,
04:16,262,PT04M16.00S,2022-12-14T03:54:51.7Z,2,REGULAR,rebound,defensive,[],201933,,,1610612738,45,54,2022-12-14T03:54:53Z,2600000,False,,,0,,B. Griffin REBOUND (Off:1 Def:1),[201933],91,1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,261.0,2.0,1.0,1.0,,,,,,,
04:10,263,PT04M10.00S,2022-12-14T03:54:56.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,7.013797634691201,46.32352941176471,1610612738,45,56,2022-12-14T03:55:02Z,2610000,False,18.0,13.0,1,left,J. Brown running Layup (9 PTS) (M. Smart 2 AST),"[1627759, 203935]",7,1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,2.28,Made,9.0,M. Smart,203935.0,2.0,,,,,,,,,,,
03:57,265,PT03M57.00S,2022-12-14T03:55:10.4Z,2,REGULAR,2pt,Jump Shot,[],1629022,78.10446780551905,22.794117647058826,1610612747,45,56,2022-12-14T03:55:15Z,2630000,False,-136.0,153.0,1,right,MISS L. Walker IV 20' step back Shot,[1629022],4,1610612747.0,LAL,step back,,,Walker IV,L. Walker IV,,,,,Mid-Range,16-24 Left Center,,,,20.49,Missed,,,,,,,,,,,,,,,
03:54,266,PT03M54.00S,2022-12-14T03:55:13.4Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,45,56,2022-12-14T03:55:15Z,2640000,False,,,0,,J. Tatum REBOUND (Off:1 Def:2),[1628369],0,1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,265.0,3.0,2.0,1.0,,,,,,,
03:49,267,PT03M49.00S,2022-12-14T03:55:20.2Z,2,REGULAR,foul,personal,['2freethrow'],201566,,,1610612738,45,56,2022-12-14T03:55:29Z,2650000,False,,,0,,R. Westbrook shooting personal FOUL (1 PF) (Tatum 2 FT),"[201566, 1628369]",0,1610612747.0,LAL,shooting,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,101284.0,1.0,0.0,Tatum,1628369.0,,
03:49,269,PT03M49.00S,2022-12-14T03:55:47.3Z,2,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,45,57,2022-12-14T03:55:47Z,2670000,False,,,0,,J. Tatum Free Throw 1 of 2 (18 PTS),[1628369],0,1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,
03:49,270,PT03M49.00S,2022-12-14T03:56:09.1Z,2,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,45,58,2022-12-14T03:56:09Z,2680000,False,,,0,,J. Tatum Free Throw 2 of 2 (19 PTS),[1628369],0,1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
03:37,271,PT03M37.00S,2022-12-14T03:56:26.4Z,2,REGULAR,3pt,Jump Shot,[],201566,87.17148488830486,94.8529411764706,1610612747,45,58,2022-12-14T03:56:31Z,2690000,False,224.0,68.0,1,right,MISS R. Westbrook 3PT,[201566],0,1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Right Corner 3,24+ Right,,,,23.44,Missed,,,,,,,,,,,,,,,
03:33,272,PT03M33.00S,2022-12-14T03:56:30.4Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,45,58,2022-12-14T03:56:31Z,2700000,False,,,0,,J. Brown REBOUND (Off:0 Def:5),[1627759],7,1610612738.0,BOS,,,,Brown,J. Brown,,,,,Right Corner 3,24+ Right,,,,,,,,,,271.0,5.0,5.0,0.0,,,,,,,
03:27,273,PT03M27.00S,2022-12-14T03:56:37.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,7.145203679369246,52.205882352941174,1610612738,45,60,2022-12-14T03:56:41Z,2710000,False,-11.0,15.0,1,left,J. Brown driving Layup (11 PTS) (M. Smart 3 AST),"[1627759, 203935]",7,1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,1.84,Made,11.0,M. Smart,203935.0,3.0,,,,,,,,,,,
03:27,275,PT03M27.00S,2022-12-14T03:56:41.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,45,60,2022-12-14T03:56:41Z,2730000,False,,,0,,LAL Timeout,[],,1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:27,276,PT03M27.00S,2022-12-14T03:59:28.5Z,2,REGULAR,substitution,out,[],1629022,,,1610612747,45,60,2022-12-14T03:59:44Z,2740000,False,,,0,,SUB out: L. Walker IV,[1629022],4,1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
03:27,277,PT03M27.00S,2022-12-14T03:59:28.5Z,2,REGULAR,substitution,in,[],1630559,,,1610612747,45,60,2022-12-14T03:59:44Z,2750000,False,,,0,,SUB in: A. Reaves,[1630559],15,1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
03:21,278,PT03M21.00S,2022-12-14T04:00:21.7Z,2,REGULAR,foul,personal,[],201933,,,1610612747,45,60,2022-12-14T04:00:30Z,2760000,False,,,0,,B. Griffin personal FOUL (2 PF),"[201933, 203076]",91,1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,203591.0,2.0,0.0,Davis,203076.0,,
03:05,280,PT03M05.00S,2022-12-14T04:01:03.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203076,90.5880420499343,47.05882352941176,1610612747,47,60,2022-12-14T04:01:07Z,2780000,False,-15.0,36.0,1,right,A. Davis Layup (15 PTS) (R. Westbrook 3 AST),"[203076, 201566]",3,1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,3.89,Made,15.0,R. Westbrook,201566.0,3.0,,,,,,,,,,,
02:52,282,PT02M52.00S,2022-12-14T04:01:16.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628369,16.475032851511173,39.4607843137255,1610612738,47,62,2022-12-14T04:01:21Z,2800000,False,53.0,102.0,1,left,J. Tatum 11' pullup Jump Shot (21 PTS) (B. Griffin 2 AST),"[1628369, 201933]",0,1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,,,11.52,Made,21.0,B. Griffin,201933.0,2.0,,,,,,,,,,,
02:39,284,PT02M39.00S,2022-12-14T04:01:31.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203471,90.45663600525624,50.0,1610612747,47,62,2022-12-14T04:01:35Z,2820000,False,0.0,37.0,1,right,MISS D. Schroder driving finger roll Layup,[203471],17,1610612747.0,LAL,driving finger roll,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,,,,3.72,Missed,,,,,,,,,,,,,,,
02:37,285,PT02M37.00S,2022-12-14T04:01:33.0Z,2,REGULAR,rebound,defensive,[],201933,,,1610612738,47,62,2022-12-14T04:01:35Z,2830000,False,,,0,,B. Griffin REBOUND (Off:1 Def:2),[201933],91,1610612738.0,BOS,,,,Griffin,B. Griffin,,,,,Restricted Area,0-8 Center,,,,,,,,,,284.0,3.0,2.0,1.0,,,,,,,
02:32,286,PT02M32.00S,2022-12-14T04:01:37.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628369,31.586727989487514,70.83333333333333,1610612738,47,62,2022-12-14T04:01:46Z,2840000,False,-104.0,244.0,1,left,MISS J. Tatum 26' running pullup 3PT,[1628369],0,1610612738.0,BOS,running pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,26.57,Missed,,,,,,,,,,,,,,,
02:29,287,PT02M29.00S,2022-12-14T04:01:40.9Z,2,REGULAR,rebound,offensive,[],1627759,,,1610612738,47,62,2022-12-14T04:01:46Z,2850000,False,,,0,,J. Brown REBOUND (Off:1 Def:5),[1627759],7,1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,286.0,6.0,5.0,1.0,,,,,,,
02:25,288,PT02M25.00S,2022-12-14T04:01:44.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628369,23.04533508541394,89.4607843137255,1610612738,47,62,2022-12-14T04:01:50Z,2860000,False,-197.0,164.0,1,left,MISS J. Tatum 25' 3PT,[1628369],0,1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,25.66,Missed,,,,,,,,,,,,,,,
02:21,289,PT02M21.00S,2022-12-14T04:01:48.4Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,47,62,2022-12-14T04:01:50Z,2870000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],0,1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,288.0,2.0,2.0,0.0,,,,,,,
02:16,290,PT02M16.00S,2022-12-14T04:01:53.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201976,90.98226018396846,46.568627450980394,1610612747,47,62,2022-12-14T04:01:58Z,2880000,False,-17.0,32.0,1,right,MISS P. Beverley running Layup,[201976],21,1610612747.0,LAL,running,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,,,,3.66,Missed,,,,,,,,,,,,,,,
02:14,291,PT02M14.00S,2022-12-14T04:01:55.4Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,47,62,2022-12-14T04:01:58Z,2890000,False,,,0,,J. Brown REBOUND (Off:1 Def:6),[1627759],7,1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,290.0,7.0,6.0,1.0,,,,,,,
02:13,292,PT02M13.00S,2022-12-14T04:01:58.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628369,7.933639947437584,48.28431372549019,1610612738,47,64,2022-12-14T04:03:43Z,2900000,False,9.0,22.0,1,left,J. Tatum running finger roll Layup (23 PTS) (B. Griffin 3 AST),"[1628369, 201933]",0,1610612738.0,BOS,running finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,2.37,Made,23.0,B. Griffin,201933.0,3.0,,,,,,,,,,,
02:13,294,PT02M13.00S,2022-12-14T04:02:10.5Z,2,REGULAR,foul,personal,['1freethrow'],203471,,,1610612738,47,64,2022-12-14T04:02:17Z,2920000,False,,,0,,D. Schroder shooting personal FOUL (2 PF) (Tatum 1 FT),"[203471, 1628369]",17,1610612747.0,LAL,shooting,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203591.0,2.0,0.0,Tatum,1628369.0,,
02:13,296,PT02M13.00S,2022-12-14T04:02:18.9Z,2,REGULAR,substitution,out,[],203471,,,1610612738,47,64,2022-12-14T04:02:56Z,2940000,False,,,0,,SUB out: D. Schroder,[203471],17,1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
02:13,297,PT02M13.00S,2022-12-14T04:02:18.9Z,2,REGULAR,substitution,in,[],2544,,,1610612738,47,64,2022-12-14T04:02:56Z,2950000,False,,,0,,SUB in: L. James,[2544],6,1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
02:13,298,PT02M13.00S,2022-12-14T04:02:40.9Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1628369,,,1610612738,47,65,2022-12-14T04:02:40Z,2960000,False,,,0,,J. Tatum Free Throw 1 of 1 (24 PTS),[1628369],0,1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,24.0,,,,,,,,,,,,,,
02:01,299,PT02M01.00S,2022-12-14T04:02:53.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201976,92.82194480946123,52.69607843137255,1610612747,47,65,2022-12-14T04:02:57Z,2970000,False,13.0,15.0,1,right,MISS P. Beverley driving Layup,[201976],21,1610612747.0,LAL,driving,,,Beverley,P. Beverley,,,,,Restricted Area,0-8 Center,,,,2.02,Missed,,,,,,,,,,,,,,,
01:58,300,PT01M58.00S,2022-12-14T04:02:55.9Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,47,65,2022-12-14T04:02:56Z,2980000,False,,,0,,J. Tatum REBOUND (Off:1 Def:3),[1628369],0,1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,,,,,,,,299.0,4.0,3.0,1.0,,,,,,,
01:48,301,PT01M48.00S,2022-12-14T04:03:07.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627759,7.933639947437584,55.88235294117647,1610612738,47,65,2022-12-14T04:03:11Z,2990000,False,-29.0,22.0,1,left,MISS J. Brown driving DUNK - blocked,"[1627759, 201566]",7,1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,3.68,Missed,,,,,,,,,,,,,,Westbrook,201566.0
01:48,302,PT01M48.00S,2022-12-14T04:03:07.4Z,2,REGULAR,block,,[],201566,,,1610612738,47,65,2022-12-14T04:03:09Z,3000000,False,,,0,,R. Westbrook BLOCK (1 BLK),[201566],0,1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
01:47,303,PT01M47.00S,2022-12-14T04:03:08.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,47,65,2022-12-14T04:03:11Z,3010000,False,,,0,,TEAM offensive REBOUND,[],,1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,301.0,,,,,,,,,,
01:44,305,PT01M44.00S,2022-12-14T04:03:32.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628369,10.693166885676746,95.83333333333333,1610612738,47,65,2022-12-14T04:03:38Z,3030000,False,-229.0,48.0,1,left,MISS J. Tatum 3PT,[1628369],0,1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Left Corner 3,24+ Left,,,,23.42,Missed,,,,,,,,,,,,,,,
01:41,306,PT01M41.00S,2022-12-14T04:03:35.3Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,47,65,2022-12-14T04:03:38Z,3040000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:3),[201566],0,1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,,,,,,,,,,305.0,3.0,3.0,0.0,,,,,,,
01:37,307,PT01M37.00S,2022-12-14T04:03:40.2Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",203076,93.87319316688567,49.26470588235294,1610612747,49,65,2022-12-14T04:03:58Z,3050000,False,-4.0,5.0,1,right,A. Davis running DUNK (17 PTS) (L. James 5 AST),"[203076, 2544]",3,1610612747.0,LAL,running,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,0.63,Made,17.0,L. James,2544.0,5.0,,,,,,,,,,,
01:14,309,PT01M14.00S,2022-12-14T04:04:02.8Z,2,REGULAR,3pt,Jump Shot,[],201933,11.875821287779246,94.8529411764706,1610612738,49,65,2022-12-14T04:06:42Z,3070000,False,-224.0,59.0,1,left,MISS B. Griffin pullup 3PT,[201933],91,1610612738.0,BOS,pullup,,,Griffin,B. Griffin,,,,,Left Corner 3,24+ Left,,,,23.2,Missed,,,,,,,,,,,,,,,
01:10,310,PT01M10.00S,2022-12-14T04:04:06.8Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,49,65,2022-12-14T04:04:10Z,3080000,False,,,0,,L. James REBOUND (Off:0 Def:3),[2544],6,1610612747.0,LAL,,,,James,L. James,,,,,Left Corner 3,24+ Left,,,,,,,,,,309.0,3.0,3.0,0.0,,,,,,,
01:03,311,PT01M03.00S,2022-12-14T04:04:19.5Z,2,REGULAR,foul,technical,['1freethrow'],201933,,,1610612747,49,65,2022-12-14T04:04:33Z,3090000,False,,,0,,B. Griffin defensive-3-second technical FOUL (1 Tech),[201933],91,1610612738.0,BOS,defensive-3-second,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,101284.0,2.0,1.0,,,,
01:03,312,PT01M03.00S,2022-12-14T04:04:42.2Z,2,REGULAR,freethrow,1 of 1,[],203076,,,1610612747,49,65,2022-12-14T04:04:42Z,3100000,False,,,0,,MISS A. Davis technical Free Throw 1 of 1,[203076],3,1610612747.0,LAL,technical,,,Davis,A. Davis,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
01:03,313,PT01M03.00S,2022-12-14T04:04:42.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,49,65,2022-12-14T04:04:42Z,3110000,False,,,0,,TEAM offensive REBOUND,[],,1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,312.0,,,,,,,,,,
00:49,314,PT00M49.20S,2022-12-14T04:05:11.1Z,2,REGULAR,2pt,Jump Shot,[],203076,90.06241787122208,24.264705882352942,1610612747,49,65,2022-12-14T04:05:45Z,3120000,False,-129.0,41.0,1,right,MISS A. Davis 13' fadeaway Shot - blocked,"[203076, 1628369]",3,1610612747.0,LAL,fadeaway,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,,,,13.5,Missed,,,,,,,,,,,,,,Tatum,1628369.0
00:49,315,PT00M49.20S,2022-12-14T04:05:11.1Z,2,REGULAR,block,,[],1628369,,,1610612747,49,65,2022-12-14T04:05:13Z,3130000,False,,,0,,J. Tatum BLOCK (1 BLK),[1628369],0,1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
00:48,316,PT00M48.70S,2022-12-14T04:05:11.6Z,2,REGULAR,rebound,offensive,[],203076,,,1610612747,49,65,2022-12-14T04:05:45Z,3140000,False,,,0,,A. Davis REBOUND (Off:3 Def:4),[203076],3,1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,,,,,,,,,,314.0,7.0,4.0,3.0,,,,,,,
00:48,317,PT00M48.70S,2022-12-14T04:05:17.7Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612747,49,65,2022-12-14T04:05:25Z,3150000,False,,,0,,LAL shot clock Team TURNOVER,[],,1610612747.0,LAL,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,202901.0,,,,,,
00:40,318,PT00M40.50S,2022-12-14T04:05:33.6Z,2,REGULAR,foul,personal,[],201566,,,1610612738,49,65,2022-12-14T04:05:39Z,3160000,False,,,0,,R. Westbrook personal FOUL (2 PF),"[201566, 1627759]",0,1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,203591.0,2.0,0.0,Brown,1627759.0,,
00:30,321,PT00M30.80S,2022-12-14T04:06:14.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201933,10.298948751642584,52.94117647058824,1610612738,49,65,2022-12-14T04:06:19Z,3190000,False,-15.0,44.0,1,left,MISS B. Griffin cutting Layup - blocked,"[201933, 203076]",91,1610612738.0,BOS,cutting,,,Griffin,B. Griffin,,,,,In The Paint (Non-RA),0-8 Center,,,,4.67,Missed,,,,,,,,,,,,,,Davis,203076.0
00:30,322,PT00M30.80S,2022-12-14T04:06:14.5Z,2,REGULAR,block,,[],203076,,,1610612738,49,65,2022-12-14T04:06:16Z,3200000,False,,,0,,A. Davis BLOCK (1 BLK),[203076],3,1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
00:30,323,PT00M30.80S,2022-12-14T04:06:14.5Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,49,65,2022-12-14T04:06:19Z,3210000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:4),[201566],0,1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,321.0,4.0,4.0,0.0,,,,,,,
00:26,324,PT00M26.10S,2022-12-14T04:06:20.3Z,2,REGULAR,foul,personal,['2freethrow'],203935,,,1610612747,49,65,2022-12-14T04:06:27Z,3220000,False,,,0,,M. Smart shooting personal FOUL (2 PF) (James 2 FT),"[203935, 2544]",36,1610612738.0,BOS,shooting,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203591.0,2.0,0.0,James,2544.0,,
00:26,326,PT00M26.10S,2022-12-14T04:07:01.5Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],2544,,,1610612747,49,65,2022-12-14T04:07:01Z,3240000,False,,,0,,MISS L. James Free Throw 1 of 2,[2544],6,1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
00:26,327,PT00M26.10S,2022-12-14T04:07:01.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,49,65,2022-12-14T04:07:01Z,3250000,False,,,0,,TEAM offensive REBOUND,[],,1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,326.0,,,,,,,,,,
00:26,328,PT00M26.10S,2022-12-14T04:07:15.2Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],2544,,,1610612747,50,65,2022-12-14T04:07:15Z,3260000,False,,,0,,L. James Free Throw 2 of 2 (11 PTS),[2544],6,1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
00:04,329,PT00M04.80S,2022-12-14T04:07:40.1Z,2,REGULAR,2pt,Jump Shot,[],1628369,23.106931668856774,36.49662990196079,1610612738,50,65,2022-12-14T04:08:54Z,3270000,False,68.0,165.0,1,left,MISS J. Tatum 17' pullup Shot,[1628369],0,1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,,,,17.8,Missed,,,,,,,,,,,,,,,
00:02,330,PT00M02.80S,2022-12-14T04:07:42.1Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,50,65,2022-12-14T04:07:42Z,3280000,False,,,0,,L. James REBOUND (Off:0 Def:4),[2544],6,1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,329.0,4.0,4.0,0.0,,,,,,,
00:01,332,PT00M01.50S,2022-12-14T04:07:44.5Z,2,REGULAR,3pt,Jump Shot,[],2544,60.10183968462549,62.99019607843137,1610612747,50,65,2022-12-14T04:08:49Z,3285000,False,65.0,323.0,1,right,MISS L. James 32' pullup 3PT,[2544],6,1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,32.9,Missed,,,,,,,,,,,,,,,
00:00,333,PT00M00.10S,2022-12-14T04:07:45.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,50,65,2022-12-14T04:08:49Z,3287500,False,,,0,,TEAM offensive REBOUND,[],,1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,332.0,,,,,,,,,,
00:00,331,PT00M00.00S,2022-12-14T04:07:48.9Z,2,REGULAR,period,end,[],0,,,1610612747,50,65,2022-12-14T04:07:48Z,3290000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,334,PT12M00.00S,2022-12-14T04:24:41.1Z,3,REGULAR,substitution,out,['startperiod'],201566,,,1610612747,50,65,2022-12-14T04:24:58Z,3300000,False,,,0,,SUB out: R. Westbrook,[201566],0,1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,335,PT12M00.00S,2022-12-14T04:24:41.1Z,3,REGULAR,substitution,out,['startperiod'],1630559,,,1610612747,50,65,2022-12-14T04:24:58Z,3310000,False,,,0,,SUB out: A. Reaves,[1630559],15,1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,336,PT12M00.00S,2022-12-14T04:24:41.1Z,3,REGULAR,substitution,in,['startperiod'],1629022,,,1610612747,50,65,2022-12-14T04:24:58Z,3320000,False,,,0,,SUB in: L. Walker IV,[1629022],4,1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
