actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
171,PT10M44.00S,2022-11-03T03:08:22.9Z,2,REGULAR,violation,defensive goaltending,[],2544,,,1610612740,27,31,2022-11-03T03:08:35Z,1680000,,,0,,L. James defensive goaltending VIOLATION,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,1201.0,,,,,,,,,
172,PT10M30.00S,2022-11-03T03:08:46.2Z,2,REGULAR,3pt,Jump Shot,[],1630346,30.66688567674113,67.8921568627451,1610612747,27,31,2022-11-03T03:08:50Z,1690000,-89.0,236.0,1,left,MISS M. Ryan 25' 3PT,[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,Above the Break 3,24+ Left Center,25.22,Missed,,,,,,,,,,,,,,,,,,
173,PT10M28.00S,2022-11-03T03:08:48.2Z,2,REGULAR,rebound,defensive,[],1626204,,,1610612740,27,31,2022-11-03T03:08:50Z,1700000,,,0,,L. Nance Jr. REBOUND (Off:0 Def:4),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Left Center,,,172.0,4.0,4.0,0.0,,,,,,,,,,,,,,
174,PT10M19.00S,2022-11-03T03:08:57.8Z,2,REGULAR,2pt,Jump Shot,[],1626204,93.2161629434954,22.058823529411768,1610612740,27,31,2022-11-03T03:09:44Z,1710000,-140.0,11.0,1,right,MISS L. Nance Jr. 14' Jump Shot,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,8-16 Left,14.02,Missed,,,,,,,,,,,,,,,,,,
175,PT10M16.00S,2022-11-03T03:09:00.8Z,2,REGULAR,rebound,defensive,[],1630346,,,1610612747,27,31,2022-11-03T03:09:02Z,1720000,,,0,,M. Ryan REBOUND (Off:1 Def:1),[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,Mid-Range,8-16 Left,,,174.0,2.0,1.0,1.0,,,,,,,,,,,,,,
176,PT10M09.00S,2022-11-03T03:09:07.5Z,2,REGULAR,turnover,bad pass,[],1630346,,,1610612747,27,31,2022-11-03T03:09:11Z,1730000,,,0,,M. Ryan bad pass TURNOVER (1 TO),"[1630346, 1626204]",1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,1.0,Nance Jr.,1626204.0
177,PT10M09.00S,2022-11-03T03:09:07.5Z,2,REGULAR,steal,,[],1626204,,,1610612740,27,31,2022-11-03T03:09:09Z,1740000,,,0,,L. Nance Jr. STEAL (2 STL),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
178,PT10M03.00S,2022-11-03T03:09:13.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626204,90.19382391590013,45.58823529411765,1610612740,27,33,2022-11-03T03:14:59Z,1750000,-22.0,40.0,1,right,L. Nance Jr. running Layup (4 PTS) (D. Graham 1 AST),"[1626204, 1628984]",1610612740.0,NOP,running,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.54,Made,,,,,4.0,D. Graham,1628984.0,1.0,,,,,,,,,,
180,PT09M52.00S,2022-11-03T03:09:28.7Z,2,REGULAR,foul,personal,[],1630631,,,1610612747,27,33,2022-11-03T03:09:34Z,1770000,,,0,,J. Alvarado personal FOUL (1 PF),"[1630631, 201976]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2882.0,1.0,0.0,Beverley,201976.0,,,,,
182,PT09M44.00S,2022-11-03T03:09:50.1Z,2,REGULAR,3pt,Jump Shot,[],1630346,12.401445466491452,3.4313725490196134,1610612747,27,33,2022-11-03T03:15:27Z,1790000,233.0,64.0,1,left,MISS M. Ryan 24' 3PT,[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,Right Corner 3,24+ Right,24.15,Missed,,,,,,,,,,,,,,,,,,
183,PT09M44.00S,2022-11-03T03:09:50.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612740,27,33,2022-11-03T03:09:55Z,1800000,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Right Corner 3,24+ Right,,,182.0,,,,,,,,,,,,,,,,,
185,PT09M30.00S,2022-11-03T03:10:10.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,88.09132720105124,54.411764705882355,1610612740,27,33,2022-11-03T03:10:16Z,1820000,22.0,59.0,1,right,MISS Z. Williamson 6' floating Shot,[1629627],1610612740.0,NOP,floating,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,6.34,Missed,,,,,,,,,,,,,,,,,,
186,PT09M28.00S,2022-11-03T03:10:12.2Z,2,REGULAR,rebound,defensive,[],1629117,,,1610612747,27,33,2022-11-03T03:10:16Z,1830000,,,0,,W. Gabriel REBOUND (Off:0 Def:2),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,In The Paint (Non-RA),0-8 Center,,,185.0,2.0,2.0,0.0,,,,,,,,,,,,,,
187,PT09M21.00S,2022-11-03T03:10:20.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,7.670827858081481,49.01960784313726,1610612747,29,33,2022-11-03T03:10:26Z,1840000,5.0,20.0,1,left,L. James driving Layup (6 PTS) (P. Beverley 3 AST),"[2544, 201976]",1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,2.02,Made,,,,,6.0,P. Beverley,201976.0,3.0,,,,,,,,,,
189,PT09M07.00S,2022-11-03T03:10:33.2Z,2,REGULAR,3pt,Jump Shot,[],1630700,70.22010512483574,24.75490196078431,1610612740,29,33,2022-11-03T03:10:38Z,1860000,-126.0,227.0,1,right,MISS D. Daniels 26' 3PT,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,26.01,Missed,,,,,,,,,,,,,,,,,,
190,PT09M04.00S,2022-11-03T03:10:36.2Z,2,REGULAR,rebound,offensive,[],1629627,,,1610612740,29,33,2022-11-03T03:10:38Z,1870000,,,0,,Z. Williamson REBOUND (Off:1 Def:2),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Left Center,,,189.0,3.0,2.0,1.0,,,,,,,,,,,,,,
191,PT09M04.00S,2022-11-03T03:10:36.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629627,94.40999984741211,50.0,1610612740,29,33,2022-11-03T03:10:36Z,1880000,0.0,0.0,1,right,MISS Z. Williamson tip Layup,[1629627],1610612740.0,NOP,tip,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
192,PT09M03.00S,2022-11-03T03:10:37.6Z,2,REGULAR,rebound,defensive,[],201976,,,1610612747,29,33,2022-11-03T03:10:37Z,1890000,,,0,,P. Beverley REBOUND (Off:0 Def:2),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Mid-Range,8-16 Left,,,191.0,2.0,2.0,0.0,,,,,,,,,,,,,,
193,PT08M59.00S,2022-11-03T03:10:41.3Z,2,REGULAR,3pt,Jump Shot,[],1630346,10.430354796320628,3.1862745098039227,1610612747,29,33,2022-11-03T03:10:48Z,1900000,234.0,46.0,1,left,MISS M. Ryan 3PT,[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,Right Corner 3,24+ Right,23.85,Missed,,,,,,,,,,,,,,,,,,
194,PT08M55.00S,2022-11-03T03:10:45.3Z,2,REGULAR,rebound,defensive,[],1630700,,,1610612740,29,33,2022-11-03T03:10:48Z,1910000,,,0,,D. Daniels REBOUND (Off:0 Def:2),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Right Corner 3,24+ Right,,,193.0,2.0,2.0,0.0,,,,,,,,,,,,,,
195,PT08M47.00S,2022-11-03T03:10:55.9Z,2,REGULAR,turnover,traveling,[],1628984,,,1610612740,29,33,2022-11-03T03:11:01Z,1920000,,,0,,D. Graham traveling TURNOVER (3 TO),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Mid-Range,16-24 Center,,,,,,,,,,,204059.0,,,,,,,3.0,,
196,PT08M47.00S,2022-11-03T03:10:59.5Z,2,REGULAR,substitution,out,[],2544,,,1610612747,29,33,2022-11-03T03:11:30Z,1930000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M47.00S,2022-11-03T03:10:59.5Z,2,REGULAR,substitution,out,[],1630346,,,1610612747,29,33,2022-11-03T03:11:30Z,1950000,,,0,,SUB out: M. Ryan,[1630346],1610612747.0,LAL,,,,Ryan,M. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M47.00S,2022-11-03T03:10:59.5Z,2,REGULAR,substitution,out,[],1630700,,,1610612747,29,33,2022-11-03T03:11:30Z,1960000,,,0,,SUB out: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M47.00S,2022-11-03T03:10:59.5Z,2,REGULAR,substitution,out,[],1630631,,,1610612747,29,33,2022-11-03T03:11:30Z,1970000,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M47.00S,2022-11-03T03:10:59.5Z,2,REGULAR,substitution,in,[],1629022,,,1610612747,29,33,2022-11-03T03:11:30Z,1980000,,,0,,SUB in: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M47.00S,2022-11-03T03:10:59.5Z,2,REGULAR,substitution,in,[],201566,,,1610612747,29,33,2022-11-03T03:11:30Z,1990000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M47.00S,2022-11-03T03:10:59.5Z,2,REGULAR,substitution,in,[],203468,,,1610612747,29,33,2022-11-03T03:11:30Z,2010000,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M47.00S,2022-11-03T03:10:59.5Z,2,REGULAR,substitution,in,[],1630230,,,1610612747,29,33,2022-11-03T03:11:30Z,2020000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M38.00S,2022-11-03T03:11:32.6Z,2,REGULAR,turnover,lost ball,[],1629117,,,1610612747,29,33,2022-11-03T03:11:40Z,2030000,,,0,,W. Gabriel lost ball TURNOVER (1 TO),"[1629117, 1630230]",1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Marshall,1630230.0
207,PT08M38.00S,2022-11-03T03:11:32.6Z,2,REGULAR,steal,,[],1630230,,,1610612740,29,33,2022-11-03T03:11:37Z,2040000,,,0,,N. Marshall STEAL (1 STL),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
208,PT08M27.00S,2022-11-03T03:11:43.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1626204,77.973061760841,73.2843137254902,1610612740,29,33,2022-11-03T03:12:01Z,2050000,116.0,155.0,1,right,MISS L. Nance Jr. 19' Jump Shot,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Mid-Range,16-24 Right Center,19.35,Missed,,,,,,,,,,,,,,,,,,
209,PT08M23.00S,2022-11-03T03:11:46.8Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,29,33,2022-11-03T03:11:46Z,2060000,,,0,,R. Westbrook REBOUND (Off:0 Def:2),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Mid-Range,16-24 Right Center,,,208.0,2.0,2.0,0.0,,,,,,,,,,,,,,
210,PT08M11.00S,2022-11-03T03:12:02.5Z,2,REGULAR,turnover,out-of-bounds,[],201976,,,1610612747,29,33,2022-11-03T03:12:08Z,2070000,,,0,,P. Beverley bad pass out-of-bounds TURNOVER (1 TO),[201976],1610612747.0,LAL,bad pass,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,204059.0,,,,,,,1.0,,
211,PT08M11.00S,2022-11-03T03:12:06.4Z,2,REGULAR,substitution,out,[],1629117,,,1610612740,29,33,2022-11-03T03:12:15Z,2080000,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M11.00S,2022-11-03T03:12:06.4Z,2,REGULAR,substitution,out,[],1629627,,,1610612740,29,33,2022-11-03T03:12:15Z,2090000,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M11.00S,2022-11-03T03:12:06.4Z,2,REGULAR,substitution,out,[],1626204,,,1610612740,29,33,2022-11-03T03:12:15Z,2100000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M11.00S,2022-11-03T03:12:06.4Z,2,REGULAR,substitution,in,[],203076,,,1610612740,29,33,2022-11-03T03:12:15Z,2110000,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M11.00S,2022-11-03T03:12:06.4Z,2,REGULAR,substitution,in,[],1629637,,,1610612740,29,33,2022-11-03T03:12:15Z,2120000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M11.00S,2022-11-03T03:12:06.4Z,2,REGULAR,substitution,in,[],202685,,,1610612740,29,33,2022-11-03T03:12:15Z,2130000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M54.00S,2022-11-03T03:12:35.4Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",202685,89.4053876478318,53.92156862745098,1610612740,29,33,2022-11-03T03:12:41Z,2140000,20.0,47.0,1,right,MISS J. Valanciunas turnaround Hook,[202685],1610612740.0,NOP,turnaround,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,5.1,Missed,,,,,,,,,,,,,,,,,,
218,PT07M52.00S,2022-11-03T03:12:37.5Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,29,33,2022-11-03T03:12:37Z,2150000,,,0,,A. Davis REBOUND (Off:2 Def:2),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,217.0,4.0,2.0,2.0,,,,,,,,,,,,,,
219,PT07M46.00S,2022-11-03T03:12:43.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,8.590670170827863,50.0,1610612747,31,33,2022-11-03T03:14:48Z,2160000,0.0,28.0,1,left,R. Westbrook driving Layup (7 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,2.83,Made,,,,,7.0,,,,,,,,,,,,,
220,PT07M29.00S,2022-11-03T03:13:00.1Z,2,REGULAR,2pt,Jump Shot,[],203468,95.58147174770039,71.56862745098039,1610612740,31,33,2022-11-03T03:13:04Z,2170000,108.0,-11.0,1,right,MISS C. McCollum 10' pullup Shot,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Right,10.84,Missed,,,,,,,,,,,,,,,,,,
221,PT07M26.00S,2022-11-03T03:13:03.1Z,2,REGULAR,rebound,defensive,[],1629022,,,1610612747,31,33,2022-11-03T03:13:04Z,2180000,,,0,,L. Walker IV REBOUND (Off:0 Def:1),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Mid-Range,8-16 Right,,,220.0,1.0,1.0,0.0,,,,,,,,,,,,,,
222,PT07M22.00S,2022-11-03T03:13:08.3Z,2,REGULAR,turnover,lost ball,[],1629022,,,1610612747,31,33,2022-11-03T03:13:12Z,2190000,,,0,,L. Walker IV lost ball TURNOVER (1 TO),"[1629022, 1630230]",1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,1.0,Marshall,1630230.0
223,PT07M22.00S,2022-11-03T03:13:08.3Z,2,REGULAR,steal,,[],1630230,,,1610612740,31,33,2022-11-03T03:13:10Z,2200000,,,0,,N. Marshall STEAL (2 STL),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
224,PT07M07.00S,2022-11-03T03:13:22.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629637,89.01116951379764,53.67647058823529,1610612740,31,33,2022-11-03T03:21:09Z,2210000,18.0,51.0,1,right,MISS J. Hayes cutting Layup - blocked,"[1629637, 203076]",1610612740.0,NOP,cutting,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,5.4,Missed,,,,,,,,,,,,,,Davis,203076.0,,,
225,PT07M07.00S,2022-11-03T03:13:22.8Z,2,REGULAR,block,,[],203076,,,1610612740,31,33,2022-11-03T03:13:25Z,2220000,,,0,,A. Davis BLOCK (1 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
226,PT07M04.00S,2022-11-03T03:13:25.8Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,31,33,2022-11-03T03:13:27Z,2230000,,,0,,R. Westbrook REBOUND (Off:0 Def:3),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,224.0,3.0,3.0,0.0,,,,,,,,,,,,,,
227,PT07M02.00S,2022-11-03T03:13:27.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630559,30.798291721419176,67.40196078431373,1610612747,31,33,2022-11-03T03:15:44Z,2240000,-87.0,237.0,1,left,MISS A. Reaves 25' running 3PT,[1630559],1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,25.25,Missed,,,,,,,,,,,,,,,,,,
228,PT06M59.00S,2022-11-03T03:13:30.8Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,31,33,2022-11-03T03:13:35Z,2250000,,,0,,C. McCollum REBOUND (Off:0 Def:3),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Left Center,,,227.0,3.0,3.0,0.0,,,,,,,,,,,,,,
229,PT06M44.00S,2022-11-03T03:13:45.9Z,2,REGULAR,2pt,Jump Shot,[],1630230,79.15571616294349,42.40196078431373,1610612740,31,33,2022-11-03T03:13:51Z,2260000,-38.0,143.0,1,right,MISS N. Marshall 14' pullup Shot,[1630230],1610612740.0,NOP,pullup,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Center,14.83,Missed,,,,,,,,,,,,,,,,,,
230,PT06M42.00S,2022-11-03T03:13:47.9Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,31,33,2022-11-03T03:13:51Z,2270000,,,0,,R. Westbrook REBOUND (Off:0 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Mid-Range,8-16 Center,,,229.0,4.0,4.0,0.0,,,,,,,,,,,,,,
231,PT06M36.00S,2022-11-03T03:13:54.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201566,28.43298291721419,79.41176470588235,1610612747,31,33,2022-11-03T03:23:27Z,2280000,-147.0,215.0,1,left,MISS R. Westbrook 26' pullup 3PT,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Left Center,26.03,Missed,,,,,,,,,,,,,,,,,,
232,PT06M34.00S,2022-11-03T03:13:56.0Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,31,33,2022-11-03T03:14:03Z,2290000,,,0,,J. Valanciunas REBOUND (Off:2 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,,,231.0,5.0,3.0,2.0,,,,,,,,,,,,,,
234,PT06M26.00S,2022-11-03T03:14:12.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,31,33,2022-11-03T03:14:12Z,2310000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M26.00S,2022-11-03T03:16:38.3Z,2,REGULAR,substitution,out,[],1630559,,,1610612740,31,33,2022-11-03T03:17:03Z,2320000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M26.00S,2022-11-03T03:16:38.3Z,2,REGULAR,substitution,out,[],1628984,,,1610612740,31,33,2022-11-03T03:17:03Z,2330000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M26.00S,2022-11-03T03:16:38.3Z,2,REGULAR,substitution,in,[],1628972,,,1610612740,31,33,2022-11-03T03:17:03Z,2340000,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M26.00S,2022-11-03T03:16:38.3Z,2,REGULAR,substitution,in,[],1630530,,,1610612740,31,33,2022-11-03T03:17:03Z,2350000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M09.00S,2022-11-03T03:17:24.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630230,90.32522996057818,50.49019607843137,1610612740,31,35,2022-11-03T03:17:28Z,2360000,2.0,38.0,1,right,N. Marshall Layup (5 PTS) (J. Valanciunas 1 AST),"[1630230, 202685]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,3.85,Made,,,,,5.0,J. Valanciunas,202685.0,1.0,,,,,,,,,,
241,PT05M51.00S,2022-11-03T03:17:42.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629022,8.327858081471746,43.38235294117647,1610612747,31,35,2022-11-03T03:17:48Z,2380000,33.0,26.0,1,left,MISS L. Walker IV driving bank Shot,[1629022],1610612747.0,LAL,driving bank,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,,,,,,,,,,
242,PT05M48.00S,2022-11-03T03:17:45.6Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,31,35,2022-11-03T03:17:48Z,2390000,,,0,,J. Valanciunas REBOUND (Off:2 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,241.0,6.0,4.0,2.0,,,,,,,,,,,,,,
243,PT05M41.00S,2022-11-03T03:17:53.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630530,85.98883048620237,50.0,1610612740,31,37,2022-11-03T03:24:42Z,2400000,0.0,79.0,1,right,T. Murphy III 7' driving floating Jump Shot (4 PTS) (C. McCollum 4 AST),"[1630530, 203468]",1610612740.0,NOP,driving floating,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,7.92,Made,,,,,4.0,C. McCollum,203468.0,4.0,,,,,,,,,,
244,PT05M29.00S,2022-11-03T03:18:06.6Z,2,REGULAR,foul,personal,['2freethrow'],1630530,,,1610612747,31,37,2022-11-03T03:18:31Z,2410000,,,0,,T. Murphy III shooting personal FOUL (1 PF) (Brown Jr. 2 FT),"[1630530, 1628972]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1201.0,1.0,0.0,Brown Jr.,1628972.0,,,,,
247,PT05M29.00S,2022-11-03T03:18:33.7Z,2,REGULAR,freethrow,1 of 2,[],1628972,,,1610612747,32,37,2022-11-03T03:18:33Z,2430000,,,0,,T. Brown Jr. Free Throw 1 of 2 (3 PTS),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
248,PT05M29.00S,2022-11-03T03:18:41.9Z,2,REGULAR,freethrow,2 of 2,[],1628972,,,1610612747,33,37,2022-11-03T03:18:41Z,2440000,,,0,,T. Brown Jr. Free Throw 2 of 2 (4 PTS),[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
249,PT05M19.00S,2022-11-03T03:18:53.3Z,2,REGULAR,3pt,Jump Shot,[],203468,68.38042049934297,40.44117647058824,1610612740,33,37,2022-11-03T03:25:24Z,2450000,-48.0,245.0,1,right,MISS C. McCollum 24' pullup 3PT,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,24.93,Missed,,,,,,,,,,,,,,,,,,
250,PT05M17.00S,2022-11-03T03:18:55.3Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,33,37,2022-11-03T03:18:58Z,2460000,,,0,,A. Davis REBOUND (Off:2 Def:3),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,249.0,5.0,3.0,2.0,,,,,,,,,,,,,,
251,PT05M12.00S,2022-11-03T03:19:00.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629022,7.933639947437584,51.71568627450981,1610612747,33,37,2022-11-03T03:19:39Z,2470000,-9.0,22.0,1,left,MISS L. Walker IV running Layup,[1629022],1610612747.0,LAL,running,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,2.37,Missed,,,,,,,,,,,,,,,,,,
252,PT05M10.00S,2022-11-03T03:19:02.3Z,2,REGULAR,rebound,offensive,[],201566,,,1610612747,33,37,2022-11-03T03:19:39Z,2480000,,,0,,R. Westbrook REBOUND (Off:1 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,251.0,5.0,4.0,1.0,,,,,,,,,,,,,,
