actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
266,PT05M59.00S,2025-04-01T00:51:18.8Z,2,REGULAR,substitution,out,[],1630581,,,1610612760,47,29,2025-04-01T00:51:30Z,2630000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT05M59.00S,2025-04-01T00:51:18.8Z,2,REGULAR,substitution,out,[],1641824,,,1610612760,47,29,2025-04-01T00:51:30Z,2640000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M59.00S,2025-04-01T00:51:18.8Z,2,REGULAR,substitution,in,[],1629632,,,1610612760,47,29,2025-04-01T00:51:30Z,2650000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M59.00S,2025-04-01T00:51:18.8Z,2,REGULAR,substitution,in,[],1628975,,,1610612760,47,29,2025-04-01T00:51:30Z,2660000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M47.00S,2025-04-01T00:51:43.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641717,91.19579500657031,44.89506740196079,1610612760,49,29,2025-04-01T00:52:41Z,2670000,False,-26.0,30.0,1,right,C. Wallace driving Layup (2 PTS),[1641717],1610612760.0,OKC,driving,,,Wallace,C. Wallace,,,,,Restricted Area,0-8 Center,3.96,Made,,,,,,,,,,,,2.0,,,,,,
271,PT05M26.00S,2025-04-01T00:52:05.6Z,2,REGULAR,turnover,bad pass,[],202696,,,1610612741,49,29,2025-04-01T00:53:01Z,2680000,False,,,0,,N. Vučević bad pass TURNOVER (1 TO),"[202696, 1627936]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,1.0,Caruso,1627936.0,,,
272,PT05M26.00S,2025-04-01T00:52:05.6Z,2,REGULAR,steal,,[],1627936,,,1610612760,49,29,2025-04-01T00:52:07Z,2690000,False,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
273,PT05M21.00S,2025-04-01T00:52:11.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627936,87.64783180026281,58.49417892156863,1610612760,49,29,2025-04-01T00:53:25Z,2700000,False,42.0,64.0,1,right,MISS A. Caruso 7' running Layup,[1627936],1610612760.0,OKC,running,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,7.65,Missed,,,,,,,,,,,,,,,,,,
274,PT05M19.00S,2025-04-01T00:52:13.8Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,49,29,2025-04-01T00:53:25Z,2710000,False,,,0,,N. Vučević REBOUND (Off:0 Def:5),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,273.0,5.0,5.0,0.0,,,,,,,,,,,,
275,PT05M13.00S,2025-04-01T00:52:18.1Z,2,REGULAR,turnover,lost ball,[],1630172,,,1610612741,49,29,2025-04-01T00:53:45Z,2720000,False,,,0,,P. Williams lost ball TURNOVER (1 TO),"[1630172, 1641717]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,1.0,Wallace,1641717.0,,,
276,PT05M13.00S,2025-04-01T00:52:18.1Z,2,REGULAR,steal,,[],1641717,,,1610612760,49,29,2025-04-01T00:52:19Z,2730000,False,,,0,,C. Wallace STEAL (2 STL),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
277,PT05M07.00S,2025-04-01T00:52:24.4Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1631114,88.78120893561103,3.6764705882352944,1610612760,49,29,2025-04-01T00:53:59Z,2740000,False,-232.0,53.0,1,right,MISS J. Williams running 3PT,[1631114],1610612760.0,OKC,running,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,23.76,Missed,,,,,,,,,,,,,,,,,,
278,PT05M05.00S,2025-04-01T00:52:26.4Z,2,REGULAR,rebound,defensive,[],1628975,,,1610612741,49,29,2025-04-01T00:53:59Z,2750000,False,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Left Corner 3,24+ Left,,,,,277.0,1.0,1.0,0.0,,,,,,,,,,,,
305,PT04M56.00S,2025-04-01T00:52:39.7Z,2,REGULAR,turnover,lost ball,[],1629632,,,1610612741,49,29,2025-04-01T00:57:39Z,2765000,False,,,0,,C. White lost ball TURNOVER (2 TO),"[1629632, 1627936]",1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,2.0,Caruso,1627936.0,,,
364,PT04M56.00S,2025-04-01T00:52:39.7Z,2,REGULAR,steal,,[],1627936,,,1610612760,49,29,2025-04-01T01:16:40Z,2772500,False,,,0,,A. Caruso STEAL (2 STL),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
281,PT04M56.00S,2025-04-01T00:52:55.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,49,29,2025-04-01T00:57:39Z,2780000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M56.00S,2025-04-01T00:55:13.0Z,2,REGULAR,substitution,out,[],1631114,,,1610612760,49,29,2025-04-01T00:57:39Z,2800000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M56.00S,2025-04-01T00:55:13.0Z,2,REGULAR,substitution,out,[],1641717,,,1610612760,49,29,2025-04-01T00:57:39Z,2810000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M56.00S,2025-04-01T00:55:13.0Z,2,REGULAR,substitution,out,[],1630188,,,1610612760,49,29,2025-04-01T00:57:39Z,2820000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M56.00S,2025-04-01T00:55:13.0Z,2,REGULAR,substitution,in,[],1628983,,,1610612760,49,29,2025-04-01T00:57:39Z,2830000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M56.00S,2025-04-01T00:55:13.0Z,2,REGULAR,substitution,in,[],1630198,,,1610612760,49,29,2025-04-01T00:57:39Z,2840000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT04M56.00S,2025-04-01T00:55:13.0Z,2,REGULAR,substitution,in,[],1641763,,,1610612760,49,29,2025-04-01T00:57:39Z,2850000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT04M47.00S,2025-04-01T00:55:59.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630198,95.0886990801577,96.07843137254902,1610612760,49,29,2025-04-01T00:58:00Z,2860000,False,230.0,-6.0,1,right,MISS I. Joe 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Right Corner 3,24+ Right,23.05,Missed,,,,,,,,,,,,,,,,,,
290,PT04M44.00S,2025-04-01T00:56:02.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,49,29,2025-04-01T00:58:00Z,2870000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Right Corner 3,24+ Right,,,,,289.0,,,,,,,,,,,,,,,
292,PT04M36.00S,2025-04-01T00:56:22.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630198,77.00394218134034,9.045649509803923,1610612760,52,29,2025-04-01T00:58:14Z,2890000,False,-205.0,164.0,1,right,I. Joe 26' 3PT  (14 PTS) (I. Hartenstein 1 AST),"[1630198, 1628392]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,26.22,Made,,,,,,,,,,,,14.0,,,,I. Hartenstein,1628392.0,1.0
296,PT04M27.00S,2025-04-01T00:56:42.9Z,2,REGULAR,foul,offensive,[],1629632,,,1610612741,52,29,2025-04-01T00:58:29Z,2930000,False,,,0,,C. White offensive FOUL (1 PF),"[1629632, 1627936]",1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,16-24 Left Center,,,,,,,,,204059.0,1.0,0.0,Caruso,1627936.0,,,,,,,
298,PT04M27.00S,2025-04-01T00:56:42.9Z,2,REGULAR,turnover,offensive foul,[],1629632,,,1610612741,52,29,2025-04-01T00:58:29Z,2950000,False,,,0,,C. White offensive foul TURNOVER (3 TO),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,16-24 Left Center,,,,,,,,,204059.0,,,,,,3.0,,,,,
299,PT04M16.00S,2025-04-01T00:56:59.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629652,94.08672798948751,50.34466911764706,1610612760,54,29,2025-04-01T00:58:43Z,2960000,False,2.0,3.0,1,right,L. Dort cutting Layup (2 PTS) (I. Hartenstein 2 AST),"[1629652, 1628392]",1610612760.0,OKC,cutting,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,0.35,Made,,,,,,,,,,,,2.0,,,,I. Hartenstein,1628392.0,2.0
301,PT04M03.00S,2025-04-01T00:57:13.8Z,2,REGULAR,turnover,out-of-bounds,[],202696,,,1610612741,54,29,2025-04-01T00:58:54Z,2980000,False,,,0,,N. Vučević bad pass out-of-bounds TURNOVER (2 TO),[202696],1610612741.0,CHI,bad pass,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1155.0,,,,,,2.0,,,,,
302,PT04M00.00S,2025-04-01T00:57:22.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630198,92.3784494086728,46.40395220588235,1610612760,56,29,2025-04-01T00:59:17Z,2990000,False,-18.0,19.0,1,right,I. Joe cutting DUNK (16 PTS) (S. Gilgeous-Alexander 5 AST),"[1630198, 1628983]",1610612760.0,OKC,cutting,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,2.62,Made,,,,,,,,,,,,16.0,,,,S. Gilgeous-Alexander,1628983.0,5.0
304,PT03M59.00S,2025-04-01T00:57:26.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612741,56,29,2025-04-01T00:57:26Z,3010000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M59.00S,2025-04-01T00:58:32.2Z,2,REGULAR,substitution,out,[],1627936,,,1610612741,56,29,2025-04-01T00:58:46Z,3020000,False,,,0,,SUB out: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M59.00S,2025-04-01T00:58:32.2Z,2,REGULAR,substitution,out,[],1628392,,,1610612741,56,29,2025-04-01T00:58:46Z,3030000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M59.00S,2025-04-01T00:58:32.2Z,2,REGULAR,substitution,out,[],1628975,,,1610612741,56,29,2025-04-01T00:58:46Z,3040000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT03M59.00S,2025-04-01T00:58:32.2Z,2,REGULAR,substitution,out,[],1641763,,,1610612741,56,29,2025-04-01T00:58:46Z,3050000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT03M59.00S,2025-04-01T00:58:32.2Z,2,REGULAR,substitution,in,[],1641717,,,1610612741,56,29,2025-04-01T00:58:46Z,3060000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT03M59.00S,2025-04-01T00:58:32.2Z,2,REGULAR,substitution,in,[],1631096,,,1610612741,56,29,2025-04-01T00:58:46Z,3070000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT03M59.00S,2025-04-01T00:58:32.2Z,2,REGULAR,substitution,in,[],1641824,,,1610612741,56,29,2025-04-01T00:58:46Z,3080000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT03M59.00S,2025-04-01T00:58:32.2Z,2,REGULAR,substitution,in,[],1630581,,,1610612741,56,29,2025-04-01T00:58:46Z,3090000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT03M48.00S,2025-04-01T00:59:00.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,17.345597897503282,53.9828431372549,1610612741,56,31,2025-04-01T00:59:35Z,3100000,False,-20.0,111.0,1,left,N. Vučević 11' floating Jump Shot (4 PTS) (J. Giddey 6 AST),"[202696, 1630581]",1610612741.0,CHI,floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,11.23,Made,,,,,,,,,,,,4.0,,,,J. Giddey,1630581.0,6.0
316,PT03M31.00S,2025-04-01T00:59:16.7Z,2,REGULAR,3pt,Jump Shot,[],1628983,66.67214191852825,42.37898284313726,1610612760,59,31,2025-04-01T00:59:46Z,3120000,False,-38.0,261.0,1,right,S. Gilgeous-Alexander 26' 3PT pullup (11 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,26.36,Made,,,,,,,,,,,,11.0,,,,,,
317,PT03M23.00S,2025-04-01T00:59:26.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1629632,8.804204993429693,40.728400735294116,1610612741,59,33,2025-04-01T01:00:03Z,3130000,False,46.0,30.0,1,left,C. White driving Layup (4 PTS) (J. Giddey 7 AST),"[1629632, 1630581]",1610612741.0,CHI,driving,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,5.54,Made,,,,,,,,,,,,4.0,,,,J. Giddey,1630581.0,7.0
318,PT03M23.00S,2025-04-01T00:59:28.0Z,2,REGULAR,violation,defensive goaltending,[],1631096,,,1610612741,59,33,2025-04-01T00:59:37Z,3140000,False,,,0,,C. Holmgren defensive goaltending VIOLATION,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,204059.0,,,,,,,,,,,
319,PT03M11.00S,2025-04-01T00:59:46.3Z,2,REGULAR,3pt,Jump Shot,[],1629652,72.93035479632063,11.00643382352942,1610612760,62,33,2025-04-01T01:00:25Z,3150000,False,-195.0,202.0,1,right,L. Dort 28' 3PT  (5 PTS) (C. Wallace 3 AST),"[1629652, 1641717]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,28.08,Made,,,,,,,,,,,,5.0,,,,C. Wallace,1641717.0,3.0
321,PT03M01.00S,2025-04-01T01:00:03.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630172,5.469776609724048,57.107843137254896,1610612741,62,33,2025-04-01T01:00:45Z,3170000,False,-36.0,-1.0,1,left,MISS P. Williams turnaround Shot - blocked,"[1630172, 1628983]",1610612741.0,CHI,turnaround,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,3.55,Missed,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,,
322,PT03M01.00S,2025-04-01T01:00:03.9Z,2,REGULAR,block,,[],1628983,,,1610612741,62,33,2025-04-01T01:00:45Z,3180000,False,,,0,,S. Gilgeous-Alexander BLOCK (1 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
323,PT02M59.00S,2025-04-01T01:00:05.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,62,33,2025-04-01T01:00:18Z,3190000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,,,321.0,,,,,,,,,,,,,,,
325,PT02M47.00S,2025-04-01T01:00:22.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629652,88.30486202365309,53.002450980392155,1610612760,62,33,2025-04-01T01:00:59Z,3210000,False,15.0,57.0,1,right,MISS L. Dort driving floating Shot - blocked,"[1629652, 202696]",1610612760.0,OKC,driving floating,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,5.93,Missed,Vučević,202696.0,,,,,,,,,,,,,,,,
326,PT02M47.00S,2025-04-01T01:00:22.3Z,2,REGULAR,block,,[],202696,,,1610612760,62,33,2025-04-01T01:00:24Z,3220000,False,,,0,,N. Vučević BLOCK (1 BLK),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
327,PT02M45.00S,2025-04-01T01:00:24.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,62,33,2025-04-01T01:00:59Z,3230000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,325.0,,,,,,,,,,,,,,,
329,PT02M30.00S,2025-04-01T01:00:48.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641824,16.557161629434958,54.71813725490196,1610612741,62,33,2025-04-01T01:01:40Z,3250000,False,-24.0,103.0,1,left,MISS M. Buzelis 10' driving floating Shot,[1641824],1610612741.0,CHI,driving floating,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),8-16 Center,10.58,Missed,,,,,,,,,,,,,,,,,,
330,PT02M28.00S,2025-04-01T01:00:50.8Z,2,REGULAR,rebound,offensive,[],202696,,,1610612741,62,33,2025-04-01T01:01:40Z,3260000,False,,,0,,N. Vučević REBOUND (Off:1 Def:5),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,,,,,329.0,6.0,5.0,1.0,,,,,,,,,,,,
331,PT02M28.00S,2025-04-01T01:00:51.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202696,8.015768725361369,44.46231617647059,1610612741,62,33,2025-04-01T01:01:53Z,3270000,False,28.0,23.0,1,left,MISS N. Vučević tip Layup,[202696],1610612741.0,CHI,tip,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,3.59,Missed,,,,,,,,,,,,,,,,,,
332,PT02M27.00S,2025-04-01T01:00:52.4Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,62,33,2025-04-01T01:01:53Z,3280000,False,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,331.0,2.0,2.0,0.0,,,,,,,,,,,,
333,PT02M12.00S,2025-04-01T01:01:04.1Z,2,REGULAR,3pt,Jump Shot,[],1630198,76.47831800262813,7.084865196078425,1610612760,65,33,2025-04-01T01:02:09Z,3290000,False,-215.0,169.0,1,right,I. Joe 27' 3PT  (19 PTS) (S. Gilgeous-Alexander 6 AST),"[1630198, 1628983]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,27.29,Made,,,,,,,,,,,,19.0,,,,S. Gilgeous-Alexander,1628983.0,6.0
335,PT02M00.00S,2025-04-01T01:01:16.1Z,2,REGULAR,3pt,Jump Shot,[],1629632,31.192509855453352,19.85294117647058,1610612741,65,36,2025-04-01T01:02:19Z,3310000,False,151.0,241.0,1,left,C. White 28' 3PT  (7 PTS) (N. Vučević 1 AST),"[1629632, 202696]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,28.4,Made,,,,,,,,,,,,7.0,,,,N. Vučević,202696.0,1.0
337,PT01M51.00S,2025-04-01T01:01:28.3Z,2,REGULAR,foul,personal,[],1630172,,,1610612760,65,36,2025-04-01T01:02:29Z,3330000,False,,,0,,P. Williams personal FOUL (1 PF),"[1630172, 1628983]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Mid-Range,16-24 Center,,,,,,,,,1155.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,
339,PT01M40.00S,2025-04-01T01:01:58.4Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1641824,,,1610612760,65,36,2025-04-01T01:02:43Z,3350000,False,,,0,,M. Buzelis shooting personal FOUL (1 PF) (Gilgeous-Alexander 3 FT),"[1641824, 1628983]",1610612741.0,CHI,shooting,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1155.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,
342,PT01M40.00S,2025-04-01T01:04:40.6Z,2,REGULAR,freethrow,1 of 3,[],1628983,,,1610612760,66,36,2025-04-01T01:04:40Z,3380000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 3 (12 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,,,,12.0,,,,,,
343,PT01M40.00S,2025-04-01T01:04:55.0Z,2,REGULAR,freethrow,2 of 3,[],1628983,,,1610612760,67,36,2025-04-01T01:04:55Z,3390000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 3 (13 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,,,,13.0,,,,,,
344,PT01M40.00S,2025-04-01T01:05:09.0Z,2,REGULAR,freethrow,3 of 3,[],1628983,,,1610612760,68,36,2025-04-01T01:05:09Z,3400000,False,,,0,,S. Gilgeous-Alexander Free Throw 3 of 3 (14 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,,,,,,14.0,,,,,,
345,PT01M29.00S,2025-04-01T01:05:22.3Z,2,REGULAR,3pt,Jump Shot,[],1630581,7.490144546649148,97.03584558823529,1610612741,68,36,2025-04-01T01:05:58Z,3410000,False,-235.0,18.0,1,left,MISS J. Giddey 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,23.59,Missed,,,,,,,,,,,,,,,,,,
346,PT01M27.00S,2025-04-01T01:05:24.3Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,68,36,2025-04-01T01:05:58Z,3420000,False,,,0,,L. Dort REBOUND (Off:0 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,,,,,345.0,3.0,3.0,0.0,,,,,,,,,,,,
347,PT01M15.00S,2025-04-01T01:05:37.3Z,2,REGULAR,3pt,Jump Shot,[],1641717,96.00854139290408,2.941176470588235,1610612760,68,36,2025-04-01T01:06:14Z,3430000,False,-235.0,-15.0,1,right,MISS C. Wallace 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Left Corner 3,24+ Left,23.58,Missed,,,,,,,,,,,,,,,,,,
348,PT01M13.00S,2025-04-01T01:05:39.3Z,2,REGULAR,rebound,defensive,[],1641824,,,1610612741,68,36,2025-04-01T01:06:14Z,3440000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:4),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Left Corner 3,24+ Left,,,,,347.0,4.0,4.0,0.0,,,,,,,,,,,,
349,PT01M08.00S,2025-04-01T01:05:44.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630581,14.586070959264134,48.138786764705884,1610612741,68,38,2025-04-01T01:06:37Z,3450000,False,9.0,85.0,1,left,J. Giddey 8' running finger roll Layup (7 PTS) (M. Buzelis 1 AST),"[1630581, 1641824]",1610612741.0,CHI,running finger roll,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,8.51,Made,,,,,,,,,,,,7.0,,,,M. Buzelis,1641824.0,1.0
351,PT00M46.40S,2025-04-01T01:06:05.6Z,2,REGULAR,turnover,bad pass,[],1631096,,,1610612760,68,38,2025-04-01T01:06:56Z,3470000,False,,,0,,C. Holmgren bad pass TURNOVER (2 TO),"[1631096, 1630581]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,2.0,Giddey,1630581.0,,,
352,PT00M46.40S,2025-04-01T01:06:05.6Z,2,REGULAR,steal,,[],1630581,,,1610612741,68,38,2025-04-01T01:06:07Z,3480000,False,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
353,PT00M42.40S,2025-04-01T01:06:10.1Z,2,REGULAR,turnover,bad pass,[],1630581,,,1610612741,68,38,2025-04-01T01:07:14Z,3490000,False,,,0,,J. Giddey bad pass TURNOVER (3 TO),"[1630581, 1630198]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,3.0,Joe,1630198.0,,,
354,PT00M42.40S,2025-04-01T01:06:10.1Z,2,REGULAR,steal,,[],1630198,,,1610612760,68,38,2025-04-01T01:06:11Z,3500000,False,,,0,,I. Joe STEAL (1 STL),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
