actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
506,PT09M09.00S,2025-03-22T01:54:09.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630182,92.32917214191852,51.71568627450981,1610612766,114,86,2025-03-22T01:54:13Z,5020000,False,9.0,20.0,1,right,J. Green cutting Layup (12 PTS) (K. Simpson 5 AST),"[1630182, 1642354]",1610612766.0,CHA,cutting,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,2.14,Made,,,,,,,12.0,,,,,,,K. Simpson,1642354.0,5.0
508,PT08M57.00S,2025-03-22T01:54:21.0Z,4,REGULAR,2pt,Jump Shot,[],1631119,21.23850197109067,50.49019607843137,1610612760,114,86,2025-03-22T01:54:25Z,5040000,False,-2.0,147.0,1,left,MISS J. Williams 14' floating Shot,[1631119],1610612760.0,OKC,floating,,,Williams,J. Williams,,,,,Mid-Range,8-16 Center,,,14.71,Missed,,,,,,,,,,,,,,,,
509,PT08M55.00S,2025-03-22T01:54:23.0Z,4,REGULAR,rebound,defensive,[],203994,,,1610612766,114,86,2025-03-22T01:54:25Z,5050000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:7),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Mid-Range,8-16 Center,,,,,,,508.0,8.0,7.0,1.0,,,,,,,,,,
510,PT08M50.00S,2025-03-22T01:54:33.0Z,4,REGULAR,foul,personal,[],1630198,,,1610612766,114,86,2025-03-22T03:45:43Z,5060000,False,,,0,,I. Joe personal FOUL (4 PF),"[1630198, 1628970]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,In The Paint (Non-RA),8-16 Center,202035.0,,,,,,,,,,,,,4.0,0.0,Bridges,1628970.0,,,
512,PT08M50.00S,2025-03-22T01:54:42.6Z,4,REGULAR,substitution,out,[],1641717,,,1610612766,114,86,2025-03-22T01:54:45Z,5080000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT08M50.00S,2025-03-22T01:54:42.6Z,4,REGULAR,substitution,in,[],1641794,,,1610612766,114,86,2025-03-22T01:54:45Z,5090000,False,,,0,,SUB in: D. Jones,[1641794],1610612760.0,OKC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT08M41.00S,2025-03-22T01:55:07.2Z,4,REGULAR,2pt,Jump Shot,[],203552,78.66294349540078,58.82352941176471,1610612766,114,88,2025-03-22T01:55:13Z,5100000,False,44.0,148.0,1,right,S. Curry 15' pullup Jump Shot (11 PTS),[203552],1610612766.0,CHA,pullup,,,Curry,S. Curry,,,,,Mid-Range,8-16 Center,,,15.45,Made,,,,,,,11.0,,,,,,,,,
515,PT08M23.00S,2025-03-22T01:55:24.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,4.944152431011826,52.450980392156865,1610612760,114,88,2025-03-22T01:55:28Z,5110000,False,-12.0,-6.0,1,left,MISS A. Wiggins cutting Layup,[1630598],1610612760.0,OKC,cutting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,1.37,Missed,,,,,,,,,,,,,,,,
516,PT08M22.00S,2025-03-22T01:55:25.3Z,4,REGULAR,rebound,defensive,[],203994,,,1610612766,114,88,2025-03-22T01:55:28Z,5120000,False,,,0,,J. Nurkić REBOUND (Off:1 Def:8),[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,,,,,,,515.0,9.0,8.0,1.0,,,,,,,,,,
517,PT08M11.00S,2025-03-22T01:55:37.1Z,4,REGULAR,3pt,Jump Shot,[],203552,67.36202365308804,51.225490196078425,1610612766,114,88,2025-03-22T01:55:41Z,5130000,False,6.0,254.0,1,right,MISS S. Curry 25' 3PT,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,25.44,Missed,,,,,,,,,,,,,,,,
518,PT08M07.00S,2025-03-22T01:55:41.1Z,4,REGULAR,rebound,defensive,[],1641794,,,1610612760,114,88,2025-03-22T01:55:41Z,5140000,False,,,0,,D. Jones REBOUND (Off:0 Def:1),[1641794],1610612760.0,OKC,,,,Jones,D. Jones,,,,,Above the Break 3,24+ Center,,,,,,,517.0,1.0,1.0,0.0,,,,,,,,,,
519,PT08M02.00S,2025-03-22T01:55:46.0Z,4,REGULAR,3pt,Jump Shot,[],1631119,3.1044678055190538,94.11764705882352,1610612760,117,88,2025-03-22T01:55:51Z,5150000,False,-221.0,-23.0,1,left,J. Williams 3PT  (8 PTS) (D. Jones 1 AST),"[1631119, 1641794]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,,,22.18,Made,,,,,,,8.0,,,,,,,D. Jones,1641794.0,1.0
521,PT07M40.00S,2025-03-22T01:56:08.2Z,4,REGULAR,3pt,Jump Shot,[],1628970,75.24638633377135,13.970588235294118,1610612766,117,88,2025-03-22T01:56:12Z,5170000,False,-180.0,180.0,1,right,MISS M. Bridges 25' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,25.48,Missed,,,,,,,,,,,,,,,,
522,PT07M36.00S,2025-03-22T01:56:12.2Z,4,REGULAR,rebound,defensive,[],1641794,,,1610612760,117,88,2025-03-22T01:56:12Z,5180000,False,,,0,,D. Jones REBOUND (Off:0 Def:2),[1641794],1610612760.0,OKC,,,,Jones,D. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,521.0,2.0,2.0,0.0,,,,,,,,,,
524,PT07M21.00S,2025-03-22T01:56:29.5Z,4,REGULAR,substitution,out,[],1630182,,,1610612760,117,88,2025-03-22T01:56:44Z,5200000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT07M21.00S,2025-03-22T01:56:29.5Z,4,REGULAR,substitution,out,[],203552,,,1610612760,117,88,2025-03-22T01:56:44Z,5210000,False,,,0,,SUB out: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT07M21.00S,2025-03-22T01:56:29.5Z,4,REGULAR,substitution,in,[],1631111,,,1610612760,117,88,2025-03-22T01:56:44Z,5220000,False,,,0,,SUB in: W. Moore Jr.,[1631111],1610612766.0,CHA,,,,Moore Jr.,W. Moore Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT07M21.00S,2025-03-22T01:56:29.5Z,4,REGULAR,substitution,in,[],1641733,,,1610612760,117,88,2025-03-22T01:56:44Z,5230000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT07M19.00S,2025-03-22T01:56:56.4Z,4,REGULAR,foul,personal,['2freethrow'],203994,,,1610612760,117,88,2025-03-22T01:57:06Z,5240000,False,,,0,,J. Nurkić shooting personal FOUL (3 PF) (Williams 2 FT),"[203994, 1631119]",1610612766.0,CHA,shooting,,,Nurkić,J. Nurkić,,,,,Restricted Area,0-8 Center,202035.0,,,,,,,,,,,,,3.0,0.0,Williams,1631119.0,,,
530,PT07M19.00S,2025-03-22T01:57:25.4Z,4,REGULAR,freethrow,1 of 2,[],1631119,,,1610612760,117,88,2025-03-22T01:57:25Z,5260000,False,,,0,,MISS J. Williams Free Throw 1 of 2,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
531,PT07M19.00S,2025-03-22T01:57:25.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,117,88,2025-03-22T01:57:25Z,5270000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,530.0,,,,,,,,,,,,,
532,PT07M19.00S,2025-03-22T01:57:38.4Z,4,REGULAR,substitution,out,[],1630598,,,1610612760,117,88,2025-03-22T01:57:42Z,5280000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT07M19.00S,2025-03-22T01:57:38.4Z,4,REGULAR,substitution,in,[],1641745,,,1610612760,117,88,2025-03-22T01:57:42Z,5290000,False,,,0,,SUB in: A. Flagler,[1641745],1610612760.0,OKC,,,,Flagler,A. Flagler,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT07M19.00S,2025-03-22T01:57:53.8Z,4,REGULAR,freethrow,2 of 2,[],1631119,,,1610612760,118,88,2025-03-22T01:57:53Z,5300000,False,,,0,,J. Williams Free Throw 2 of 2 (9 PTS),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,Made,,,,,,,9.0,,,,,,,,,
535,PT07M06.00S,2025-03-22T01:58:12.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631119,,,1610612766,118,88,2025-03-22T01:58:21Z,5310000,False,,,0,,J. Williams shooting personal FOUL (2 PF) (Bridges 2 FT),"[1631119, 1628970]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,202035.0,,,,,,,,,,,,,2.0,0.0,Bridges,1628970.0,,,
537,PT07M06.00S,2025-03-22T01:58:36.9Z,4,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,118,89,2025-03-22T01:58:36Z,5330000,False,,,0,,M. Bridges Free Throw 1 of 2 (19 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,Made,,,,,,,19.0,,,,,,,,,
538,PT07M06.00S,2025-03-22T01:58:50.0Z,4,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,118,90,2025-03-22T01:58:50Z,5340000,False,,,0,,M. Bridges Free Throw 2 of 2 (20 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,Made,,,,,,,20.0,,,,,,,,,
539,PT06M47.00S,2025-03-22T01:59:10.0Z,4,REGULAR,turnover,bad pass,[],1630198,,,1610612760,118,90,2025-03-22T01:59:13Z,5350000,False,,,0,,I. Joe bad pass TURNOVER (2 TO),"[1630198, 1631111]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,In The Paint (Non-RA),0-8 Center,,2.0,,,,,,,,,,Moore Jr.,1631111.0,,,,,,,
540,PT06M47.00S,2025-03-22T01:59:10.0Z,4,REGULAR,steal,,[],1631111,,,1610612766,118,90,2025-03-22T01:59:11Z,5360000,False,,,0,,W. Moore Jr. STEAL (1 STL),[1631111],1610612766.0,CHA,,,,Moore Jr.,W. Moore Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
541,PT06M45.00S,2025-03-22T01:59:15.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629026,,,1610612766,118,90,2025-03-22T01:59:26Z,5370000,False,,,0,,K. Williams personal FOUL (1 PF) (Simpson 2 FT),"[1629026, 1642354]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Center,202035.0,,,,,,,,,,,,,1.0,0.0,Simpson,1642354.0,,,
543,PT06M45.00S,2025-03-22T01:59:39.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1642354,,,1610612766,118,91,2025-03-22T01:59:39Z,5390000,False,,,0,,K. Simpson Free Throw 1 of 2 (9 PTS),[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,Made,,,,,,,9.0,,,,,,,,,
544,PT06M45.00S,2025-03-22T01:59:40.2Z,4,REGULAR,substitution,out,[],1629026,,,1610612766,118,91,2025-03-22T02:00:01Z,5400000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT06M45.00S,2025-03-22T01:59:40.2Z,4,REGULAR,substitution,out,[],203994,,,1610612766,118,91,2025-03-22T02:00:01Z,5410000,False,,,0,,SUB out: J. Nurkić,[203994],1610612766.0,CHA,,,,Nurkić,J. Nurkić,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT06M45.00S,2025-03-22T01:59:40.2Z,4,REGULAR,substitution,in,[],1642382,,,1610612766,118,91,2025-03-22T02:00:01Z,5420000,False,,,0,,SUB in: B. Carlson,[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT06M45.00S,2025-03-22T01:59:40.2Z,4,REGULAR,substitution,in,[],1631217,,,1610612766,118,91,2025-03-22T02:00:01Z,5430000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT06M45.00S,2025-03-22T02:00:02.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1642354,,,1610612766,118,92,2025-03-22T02:00:02Z,5440000,False,,,0,,K. Simpson Free Throw 2 of 2 (10 PTS),[1642354],1610612766.0,CHA,,,,Simpson,K. Simpson,,,,,,,,,,Made,,,,,,,10.0,,,,,,,,,
549,PT06M32.00S,2025-03-22T02:00:17.6Z,4,REGULAR,3pt,Jump Shot,[],1630198,25.969119579500656,83.82352941176471,1610612760,121,92,2025-03-22T02:00:21Z,5450000,False,-169.0,192.0,1,left,I. Joe 25' 3PT  (14 PTS) (J. Williams 3 AST),"[1630198, 1631119]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,25.55,Made,,,,,,,14.0,,,,,,,J. Williams,1631119.0,3.0
551,PT06M19.00S,2025-03-22T02:00:30.4Z,4,REGULAR,3pt,Jump Shot,[],1628970,66.5735873850197,59.55882352941176,1610612766,121,92,2025-03-22T02:00:59Z,5470000,False,48.0,262.0,1,right,MISS M. Bridges 26' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,26.6,Missed,,,,,,,,,,,,,,,,
552,PT06M16.00S,2025-03-22T02:00:33.4Z,4,REGULAR,rebound,defensive,[],1641745,,,1610612760,121,92,2025-03-22T02:00:37Z,5480000,False,,,0,,A. Flagler REBOUND (Off:0 Def:1),[1641745],1610612760.0,OKC,,,,Flagler,A. Flagler,,,,,Above the Break 3,24+ Center,,,,,,,551.0,1.0,1.0,0.0,,,,,,,,,,
553,PT06M14.00S,2025-03-22T02:00:36.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631119,6.521024967148489,50.49019607843137,1610612760,123,92,2025-03-22T02:00:46Z,5490000,False,-2.0,9.0,1,left,J. Williams running DUNK (11 PTS) (A. Flagler 1 AST),"[1631119, 1641745]",1610612760.0,OKC,running,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,0.91,Made,,,,,,,11.0,,,,,,,A. Flagler,1641745.0,1.0
555,PT06M11.00S,2025-03-22T02:00:46.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,123,92,2025-03-22T02:00:46Z,5510000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT06M11.00S,2025-03-22T02:01:55.8Z,4,REGULAR,substitution,out,[],1630198,,,1610612766,123,92,2025-03-22T02:03:28Z,5520000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT06M11.00S,2025-03-22T02:01:55.8Z,4,REGULAR,substitution,out,[],1628970,,,1610612766,123,92,2025-03-22T02:03:28Z,5530000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT06M11.00S,2025-03-22T02:01:55.8Z,4,REGULAR,substitution,in,[],1642505,,,1610612766,123,92,2025-03-22T02:03:28Z,5540000,False,,,0,,SUB in: A. Ducas,[1642505],1610612760.0,OKC,,,,Ducas,A. Ducas,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT06M11.00S,2025-03-22T02:01:55.8Z,4,REGULAR,substitution,in,[],201959,,,1610612766,123,92,2025-03-22T02:03:28Z,5550000,False,,,0,,SUB in: T. Gibson,[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT05M54.00S,2025-03-22T02:03:55.9Z,4,REGULAR,2pt,Jump Shot,[],1641733,74.32654402102497,23.03921568627451,1610612766,123,92,2025-03-22T02:04:07Z,5560000,False,-135.0,189.0,1,right,MISS N. Smith Jr. 23' step back Shot,[1641733],1610612766.0,CHA,step back,,,Smith Jr.,N. Smith Jr.,,,,,Mid-Range,16-24 Left Center,,,23.2,Missed,,,,,,,,,,,,,,,,
561,PT05M52.00S,2025-03-22T02:03:57.9Z,4,REGULAR,rebound,defensive,[],1631119,,,1610612760,123,92,2025-03-22T02:04:07Z,5570000,False,,,0,,J. Williams REBOUND (Off:0 Def:5),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,,560.0,5.0,5.0,0.0,,,,,,,,,,
562,PT05M47.00S,2025-03-22T02:04:03.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641794,4.944152431011826,51.470588235294116,1610612760,125,92,2025-03-22T02:05:54Z,5580000,False,-7.0,-6.0,1,left,D. Jones running Layup (2 PTS) (J. Williams 4 AST),"[1641794, 1631119]",1610612760.0,OKC,running,,,Jones,D. Jones,,,,,Restricted Area,0-8 Center,,,0.95,Made,,,,,,,2.0,,,,,,,J. Williams,1631119.0,4.0
564,PT05M30.00S,2025-03-22T02:04:19.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201959,92.9862023653088,49.50980392156863,1610612766,125,94,2025-03-22T02:04:24Z,5600000,False,-2.0,13.0,1,right,T. Gibson cutting DUNK (2 PTS) (K. Simpson 6 AST),"[201959, 1642354]",1610612766.0,CHA,cutting,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,,,1.36,Made,,,,,,,2.0,,,,,,,K. Simpson,1642354.0,6.0
566,PT05M17.00S,2025-03-22T02:04:32.8Z,4,REGULAR,3pt,Jump Shot,[],1642382,27.54599211563732,78.43137254901961,1610612760,125,94,2025-03-22T02:04:40Z,5620000,False,-142.0,206.0,1,left,MISS B. Carlson 25' 3PT,[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,Above the Break 3,24+ Left Center,,,25.06,Missed,,,,,,,,,,,,,,,,
567,PT05M14.00S,2025-03-22T02:04:35.8Z,4,REGULAR,rebound,defensive,[],201959,,,1610612766,125,94,2025-03-22T02:04:40Z,5630000,False,,,0,,T. Gibson REBOUND (Off:0 Def:2),[201959],1610612766.0,CHA,,,,Gibson,T. Gibson,,,,,Above the Break 3,24+ Left Center,,,,,,,566.0,2.0,2.0,0.0,,,,,,,,,,
568,PT04M57.00S,2025-03-22T02:04:53.5Z,4,REGULAR,2pt,Hook,[],1631217,93.77463863337714,76.22549019607843,1610612766,125,96,2025-03-22T02:06:28Z,5640000,False,131.0,6.0,1,right,M. Diabaté 13' turnaround Hook (12 PTS) (K. Simpson 7 AST),"[1631217, 1642354]",1610612766.0,CHA,turnaround,,,Diabaté,M. Diabaté,,,,,Mid-Range,8-16 Right,,,13.12,Made,,,,,,,12.0,,,,,,,K. Simpson,1642354.0,7.0
569,PT04M41.00S,2025-03-22T02:05:08.5Z,4,REGULAR,3pt,Jump Shot,[],1631119,32.14520367936925,60.29411764705882,1610612760,128,96,2025-03-22T02:05:12Z,5650000,False,-51.0,250.0,1,left,J. Williams 25' 3PT  (14 PTS) (A. Flagler 2 AST),"[1631119, 1641745]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,,,25.5,Made,,,,,,,14.0,,,,,,,A. Flagler,1641745.0,2.0
571,PT04M23.00S,2025-03-22T02:05:26.6Z,4,REGULAR,turnover,lost ball,[],1631111,,,1610612766,128,96,2025-03-22T02:05:30Z,5670000,False,,,0,,W. Moore Jr. lost ball TURNOVER (2 TO),"[1631111, 1642505]",1610612766.0,CHA,,,,Moore Jr.,W. Moore Jr.,,,,,Mid-Range,16-24 Right,,2.0,,,,,,,,,,Ducas,1642505.0,,,,,,,
572,PT04M23.00S,2025-03-22T02:05:26.6Z,4,REGULAR,steal,,[],1642505,,,1610612760,128,96,2025-03-22T02:05:28Z,5680000,False,,,0,,A. Ducas STEAL (1 STL),[1642505],1610612760.0,OKC,,,,Ducas,A. Ducas,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
573,PT04M01.00S,2025-03-22T02:05:49.3Z,4,REGULAR,turnover,bad pass,[],1642505,,,1610612760,128,96,2025-03-22T02:05:52Z,5690000,False,,,0,,A. Ducas bad pass TURNOVER (1 TO),"[1642505, 1631217]",1610612760.0,OKC,,,,Ducas,A. Ducas,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,Diabaté,1631217.0,,,,,,,
574,PT04M01.00S,2025-03-22T02:05:49.3Z,4,REGULAR,steal,,[],1631217,,,1610612766,128,96,2025-03-22T02:05:51Z,5700000,False,,,0,,M. Diabaté STEAL (1 STL),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
575,PT03M52.00S,2025-03-22T02:05:58.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631111,91.01511169513797,40.931372549019606,1610612766,128,96,2025-03-22T02:06:02Z,5710000,False,-45.0,32.0,1,right,MISS W. Moore Jr. Layup - blocked,"[1631111, 1642382]",1610612766.0,CHA,,,,Moore Jr.,W. Moore Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,5.55,Missed,Carlson,1642382.0,,,,,,,,,,,,,,
576,PT03M52.00S,2025-03-22T02:05:58.0Z,4,REGULAR,block,,[],1642382,,,1610612766,128,96,2025-03-22T02:06:00Z,5720000,False,,,0,,B. Carlson BLOCK (1 BLK),[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
577,PT03M50.00S,2025-03-22T02:06:00.0Z,4,REGULAR,rebound,offensive,[],1631111,,,1610612766,128,96,2025-03-22T02:06:02Z,5730000,False,,,0,,W. Moore Jr. REBOUND (Off:1 Def:4),[1631111],1610612766.0,CHA,,,,Moore Jr.,W. Moore Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,575.0,5.0,4.0,1.0,,,,,,,,,,
578,PT03M48.00S,2025-03-22T02:06:02.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1641733,97.05978975032852,4.411764705882353,1610612766,128,99,2025-03-22T02:06:06Z,5740000,False,-228.0,-25.0,1,right,N. Smith Jr. 3PT  (9 PTS) (K. Simpson 8 AST),"[1641733, 1642354]",1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Left Corner 3,24+ Left,,,22.93,Made,,,,,,,9.0,,,,,,,K. Simpson,1642354.0,8.0
580,PT03M27.00S,2025-03-22T02:06:22.9Z,4,REGULAR,3pt,Jump Shot,[],1642505,3.7614980289093296,95.58823529411765,1610612760,131,99,2025-03-22T02:06:27Z,5760000,False,-228.0,-17.0,1,left,A. Ducas 3PT  (3 PTS) (A. Flagler 3 AST),"[1642505, 1641745]",1610612760.0,OKC,,,,Ducas,A. Ducas,,,,,Left Corner 3,24+ Left,,,22.85,Made,,,,,,,3.0,,,,,,,A. Flagler,1641745.0,3.0
582,PT03M10.00S,2025-03-22T02:06:39.5Z,4,REGULAR,3pt,Jump Shot,[],1641733,76.42904073587385,89.2156862745098,1610612766,131,99,2025-03-22T02:09:22Z,5780000,False,196.0,169.0,1,right,MISS N. Smith Jr. 25' pullup 3PT,[1641733],1610612766.0,CHA,pullup,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,25.89,Missed,,,,,,,,,,,,,,,,
583,PT03M05.00S,2025-03-22T02:06:44.5Z,4,REGULAR,rebound,defensive,[],1641794,,,1610612760,131,99,2025-03-22T02:06:45Z,5790000,False,,,0,,D. Jones REBOUND (Off:0 Def:3),[1641794],1610612760.0,OKC,,,,Jones,D. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,582.0,3.0,3.0,0.0,,,,,,,,,,
584,PT02M53.00S,2025-03-22T02:06:56.2Z,4,REGULAR,3pt,Jump Shot,[],1641745,31.488173455978973,31.127450980392158,1610612760,131,99,2025-03-22T02:07:07Z,5800000,False,94.0,243.0,1,left,MISS A. Flagler 26' pullup 3PT,[1641745],1610612760.0,OKC,pullup,,,Flagler,A. Flagler,,,,,Above the Break 3,24+ Right Center,,,26.12,Missed,,,,,,,,,,,,,,,,
585,PT02M51.00S,2025-03-22T02:06:58.2Z,4,REGULAR,rebound,defensive,[],1631217,,,1610612766,131,99,2025-03-22T02:07:00Z,5810000,False,,,0,,M. Diabaté REBOUND (Off:3 Def:4),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,Above the Break 3,24+ Right Center,,,,,,,584.0,7.0,4.0,3.0,,,,,,,,,,
586,PT02M33.00S,2025-03-22T02:07:16.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641733,85.62746386333771,65.44117647058823,1610612766,131,101,2025-03-22T02:07:22Z,5820000,False,77.0,83.0,1,right,N. Smith Jr. 11' driving floating Jump Shot (11 PTS),[1641733],1610612766.0,CHA,driving floating,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,11.31,Made,,,,,,,11.0,,,,,,,,,
587,PT02M21.00S,2025-03-22T02:07:28.1Z,4,REGULAR,3pt,Jump Shot,[],1641794,22.946780551905388,86.02941176470588,1610612760,131,101,2025-03-22T02:07:33Z,5830000,False,-180.0,163.0,1,left,MISS D. Jones 24' 3PT,[1641794],1610612760.0,OKC,,,,Jones,D. Jones,,,,,Above the Break 3,24+ Left Center,,,24.3,Missed,,,,,,,,,,,,,,,,
588,PT02M19.00S,2025-03-22T02:07:31.3Z,4,REGULAR,rebound,offensive,[],1641745,,,1610612760,131,101,2025-03-22T02:07:31Z,5840000,False,,,0,,A. Flagler REBOUND (Off:1 Def:1),[1641745],1610612760.0,OKC,,,,Flagler,A. Flagler,,,,,Above the Break 3,24+ Left Center,,,,,,,587.0,2.0,1.0,1.0,,,,,,,,,,
