actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
283,PT03M49.00S,2023-02-11T00:56:49.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,40,47,2023-02-11T00:56:59Z,2780000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Center,,,282.0,,,,,,,,,,,,,,,,,
284,PT03M49.00S,2023-02-11T00:56:57.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630191,,,1610612759,40,47,2023-02-11T00:57:07Z,2790000,False,,,0,,I. Stewart loose ball personal FOUL (2 PF) (Collins 2 FT),"[1630191, 1628380]",1610612765.0,DET,loose ball,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1628954.0,2.0,0.0,Collins,1628380.0,,,,
286,PT03M49.00S,2023-02-11T00:57:19.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628380,,,1610612759,40,47,2023-02-11T00:57:19Z,2810000,False,,,0,,MISS Z. Collins Free Throw 1 of 2,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
287,PT03M49.00S,2023-02-11T00:57:19.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,40,47,2023-02-11T00:57:19Z,2820000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,286.0,,,,,,,,,,,,,,,,,
288,PT03M49.00S,2023-02-11T00:57:37.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628380,,,1610612759,40,48,2023-02-11T00:57:37Z,2830000,False,,,0,,Z. Collins Free Throw 2 of 2 (6 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,Made,,,,,,6.0,,,,,,,,,,,,
289,PT03M32.00S,2023-02-11T00:57:54.5Z,2,REGULAR,3pt,Jump Shot,[],1630165,74.85216819973719,14.215686274509803,1610612765,40,48,2023-02-11T00:57:58Z,2840000,False,-179.0,184.0,1,right,MISS K. Hayes 25' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,25.66,Missed,,,,,,,,,,,,,,,,,,
290,PT03M28.00S,2023-02-11T00:57:58.5Z,2,REGULAR,rebound,defensive,[],1628380,,,1610612759,40,48,2023-02-11T00:57:58Z,2850000,False,,,0,,Z. Collins REBOUND (Off:0 Def:4),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Left Center,,,289.0,4.0,4.0,0.0,,,,,,,,,,,,,,
291,PT03M26.00S,2023-02-11T00:58:04.2Z,2,REGULAR,turnover,palming,[],1631103,,,1610612759,40,48,2023-02-11T00:58:22Z,2860000,False,,,0,,M. Branham palming TURNOVER (1 TO),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Mid-Range,8-16 Left,,,,,,,1.0,,,,,1830.0,,,,,,,,
292,PT03M26.00S,2023-02-11T00:58:12.6Z,2,REGULAR,substitution,out,[],1628966,,,1610612765,40,48,2023-02-11T00:58:15Z,2870000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M26.00S,2023-02-11T00:58:12.6Z,2,REGULAR,substitution,in,[],203926,,,1610612765,40,48,2023-02-11T00:58:15Z,2880000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M12.00S,2023-02-11T00:58:33.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202711,92.59198423127464,63.725490196078425,1610612765,42,48,2023-02-11T00:58:45Z,2890000,False,69.0,17.0,1,right,B. Bogdanovic 7' pullup Jump Shot (10 PTS) (J. Ivey 4 AST),"[202711, 1631093]",1610612765.0,DET,pullup,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,7.07,Made,,,,,,10.0,J. Ivey,1631093.0,4.0,,,,,,,,,
296,PT02M55.00S,2023-02-11T00:58:50.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628380,6.258212877792378,53.92156862745098,1610612759,42,50,2023-02-11T00:58:54Z,2910000,False,-20.0,6.0,1,left,Z. Collins Layup (8 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,2.06,Made,,,,,,8.0,,,,,,,,,,,,
297,PT02M49.00S,2023-02-11T00:58:57.2Z,2,REGULAR,3pt,Jump Shot,[],202711,94.95729303547962,96.56862745098039,1610612765,42,50,2023-02-11T00:59:01Z,2920000,False,233.0,-5.0,1,right,MISS B. Bogdanovic 3PT,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Right Corner 3,24+ Right,23.29,Missed,,,,,,,,,,,,,,,,,,
298,PT02M46.00S,2023-02-11T00:58:59.8Z,2,REGULAR,rebound,offensive,[],1631093,,,1610612765,42,50,2023-02-11T00:58:59Z,2930000,False,,,0,,J. Ivey REBOUND (Off:1 Def:1),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Right Corner 3,24+ Right,,,297.0,2.0,1.0,1.0,,,,,,,,,,,,,,
299,PT02M39.00S,2023-02-11T00:59:06.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630191,67.7562417871222,62.00980392156863,1610612765,45,50,2023-02-11T00:59:11Z,2940000,False,60.0,251.0,1,right,I. Stewart 25' 3PT  (5 PTS) (J. Ivey 5 AST),"[1630191, 1631093]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Center,25.77,Made,,,,,,5.0,J. Ivey,1631093.0,5.0,,,,,,,,,
301,PT02M21.00S,2023-02-11T00:59:24.9Z,2,REGULAR,2pt,Jump Shot,[],203926,20.18725361366623,69.36274509803921,1610612759,45,50,2023-02-11T00:59:30Z,2960000,False,-97.0,137.0,1,left,MISS D. McDermott 16' pullup Shot,[203926],1610612759.0,SAS,pullup,,,McDermott,D. McDermott,,,,,Mid-Range,16-24 Left Center,16.8,Missed,,,,,,,,,,,,,,,,,,
302,PT02M18.00S,2023-02-11T00:59:27.9Z,2,REGULAR,rebound,defensive,[],1630587,,,1610612765,45,50,2023-02-11T00:59:30Z,2970000,False,,,0,,I. Livers REBOUND (Off:0 Def:4),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Mid-Range,16-24 Left Center,,,301.0,4.0,4.0,0.0,,,,,,,,,,,,,,
303,PT02M08.00S,2023-02-11T00:59:38.2Z,2,REGULAR,3pt,Jump Shot,[],1630587,79.71419185282524,91.42156862745098,1610612765,48,50,2023-02-11T01:10:11Z,2980000,False,207.0,138.0,1,right,I. Livers 24' 3PT pullup (6 PTS),[1630587],1610612765.0,DET,pullup,,,Livers,I. Livers,,,,,Above the Break 3,24+ Right Center,24.9,Made,,,,,,6.0,,,,,,,,,,,,
304,PT01M52.00S,2023-02-11T00:59:53.7Z,2,REGULAR,3pt,Jump Shot,[],1628380,33.196452036793694,36.51960784313725,1610612759,48,50,2023-02-11T00:59:57Z,2990000,False,67.0,260.0,1,left,MISS Z. Collins 26' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,26.81,Missed,,,,,,,,,,,,,,,,,,
305,PT01M49.00S,2023-02-11T00:59:56.7Z,2,REGULAR,rebound,defensive,[],1631093,,,1610612765,48,50,2023-02-11T00:59:57Z,3000000,False,,,0,,J. Ivey REBOUND (Off:1 Def:2),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,,,304.0,3.0,2.0,1.0,,,,,,,,,,,,,,
306,PT01M47.00S,2023-02-11T01:00:00.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203926,,,1610612765,48,50,2023-02-11T01:00:15Z,3010000,False,,,0,,D. McDermott shooting personal FOUL (2 PF) (Ivey 2 FT),"[203926, 1631093]",1610612759.0,SAS,shooting,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1628954.0,2.0,0.0,Ivey,1631093.0,,,,
308,PT01M47.00S,2023-02-11T01:00:35.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1631093,,,1610612765,49,50,2023-02-11T01:10:38Z,3030000,False,,,0,,J. Ivey Free Throw 1 of 2 (4 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,,,,,,4.0,,,,,,,,,,,,
309,PT01M47.00S,2023-02-11T01:00:36.3Z,2,REGULAR,substitution,out,[],1631103,,,1610612765,49,50,2023-02-11T01:00:44Z,3040000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT01M47.00S,2023-02-11T01:00:36.3Z,2,REGULAR,substitution,out,[],1628380,,,1610612765,49,50,2023-02-11T01:00:44Z,3050000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT01M47.00S,2023-02-11T01:00:36.3Z,2,REGULAR,substitution,in,[],203476,,,1610612765,49,50,2023-02-11T01:00:44Z,3060000,False,,,0,,SUB in: G. Dieng,[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT01M47.00S,2023-02-11T01:00:36.3Z,2,REGULAR,substitution,in,[],1626169,,,1610612765,49,50,2023-02-11T01:00:44Z,3070000,False,,,0,,SUB in: S. Johnson,[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M47.00S,2023-02-11T01:00:35.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1631093,,,1610612765,50,50,2023-02-11T01:10:38Z,3080000,False,,,0,,J. Ivey Free Throw 2 of 2 (5 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,,,,,,5.0,,,,,,,,,,,,
314,PT01M41.00S,2023-02-11T01:01:14.3Z,2,REGULAR,foul,offensive,['inpenalty'],203476,,,1610612759,50,50,2023-02-11T01:01:24Z,3090000,False,,,0,,G. Dieng offensive FOUL (1 PF),"[203476, 1631093]",1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1151.0,1.0,0.0,Ivey,1631093.0,,,,
316,PT01M41.00S,2023-02-11T01:01:14.3Z,2,REGULAR,turnover,offensive foul,[],203476,,,1610612759,50,50,2023-02-11T01:01:14Z,3110000,False,,,0,,G. Dieng offensive foul TURNOVER (2 TO),[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,Above the Break 3,24+ Center,,,,,,,2.0,,,,,1151.0,,,,,,,,
317,PT01M30.00S,2023-02-11T01:01:41.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628984,,,1610612765,50,50,2023-02-11T01:01:49Z,3120000,False,,,0,,D. Graham shooting personal FOUL (1 PF) (Bogdanovic 2 FT),"[1628984, 202711]",1610612759.0,SAS,shooting,,,Graham,D. Graham,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1151.0,1.0,0.0,Bogdanovic,202711.0,,,,
319,PT01M30.00S,2023-02-11T01:02:17.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],202711,,,1610612765,51,50,2023-02-11T01:02:17Z,3140000,False,,,0,,B. Bogdanovic Free Throw 1 of 2 (11 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,,,,,,11.0,,,,,,,,,,,,
320,PT01M30.00S,2023-02-11T01:02:34.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],202711,,,1610612765,52,50,2023-02-11T01:02:34Z,3150000,False,,,0,,B. Bogdanovic Free Throw 2 of 2 (12 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,,,,,,12.0,,,,,,,,,,,,
321,PT01M19.00S,2023-02-11T01:02:45.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628984,6.521024967148489,55.392156862745104,1610612759,52,52,2023-02-11T01:02:50Z,3160000,False,-27.0,9.0,1,left,D. Graham driving Layup (7 PTS),[1628984],1610612759.0,SAS,driving,,,Graham,D. Graham,,,,,Restricted Area,0-8 Center,2.84,Made,,,,,,7.0,,,,,,,,,,,,
322,PT01M02.00S,2023-02-11T01:03:03.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,86.67871222076215,36.76470588235294,1610612765,52,52,2023-02-11T01:03:07Z,3170000,False,-66.0,73.0,1,right,MISS K. Hayes 9' pullup Shot,[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Left,9.83,Missed,,,,,,,,,,,,,,,,,,
323,PT01M00.00S,2023-02-11T01:03:05.9Z,2,REGULAR,rebound,offensive,[],1630191,,,1610612765,52,52,2023-02-11T01:03:05Z,3180000,False,,,0,,I. Stewart REBOUND (Off:1 Def:4),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),8-16 Left,,,322.0,5.0,4.0,1.0,,,,,,,,,,,,,,
324,PT00M57.40S,2023-02-11T01:03:08.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631093,66.04796320630749,46.568627450980394,1610612765,52,52,2023-02-11T01:03:12Z,3190000,False,-17.0,267.0,1,right,MISS J. Ivey 26' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,26.72,Missed,,,,,,,,,,,,,,,,,,
325,PT00M54.40S,2023-02-11T01:03:11.6Z,2,REGULAR,rebound,defensive,[],1628984,,,1610612759,52,52,2023-02-11T01:03:12Z,3200000,False,,,0,,D. Graham REBOUND (Off:1 Def:2),[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Center,,,324.0,3.0,2.0,1.0,,,,,,,,,,,,,,
326,PT00M51.80S,2023-02-11T01:03:14.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203926,19.267411300919843,94.85294117647058,1610612759,52,52,2023-02-11T01:12:20Z,3210000,False,-224.0,129.0,1,left,MISS D. McDermott 25' running pullup 3PT,[203926],1610612759.0,SAS,running pullup,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,,,,,,,,,,,,,,,,,
327,PT00M49.00S,2023-02-11T01:03:17.0Z,2,REGULAR,rebound,defensive,[],1630165,,,1610612765,52,52,2023-02-11T01:03:19Z,3220000,False,,,0,,K. Hayes REBOUND (Off:0 Def:2),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Left Center,,,326.0,2.0,2.0,0.0,,,,,,,,,,,,,,
328,PT00M44.70S,2023-02-11T01:03:22.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203476,,,1610612765,52,52,2023-02-11T01:03:34Z,3230000,False,,,0,,G. Dieng shooting personal FOUL (2 PF) (Stewart 2 FT),"[203476, 1630191]",1610612759.0,SAS,shooting,,,Dieng,G. Dieng,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1830.0,2.0,0.0,Stewart,1630191.0,,,,
330,PT00M44.70S,2023-02-11T01:03:53.1Z,2,REGULAR,freethrow,1 of 2,[],1630191,,,1610612765,53,52,2023-02-11T01:03:53Z,3250000,False,,,0,,I. Stewart Free Throw 1 of 2 (6 PTS),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Made,,,,,,6.0,,,,,,,,,,,,
331,PT00M44.70S,2023-02-11T01:03:54.0Z,2,REGULAR,substitution,out,[],203476,,,1610612765,53,52,2023-02-11T01:03:58Z,3260000,False,,,0,,SUB out: G. Dieng,[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M44.70S,2023-02-11T01:03:54.0Z,2,REGULAR,substitution,in,[],1628380,,,1610612765,53,52,2023-02-11T01:03:58Z,3270000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT00M44.70S,2023-02-11T01:04:18.2Z,2,REGULAR,freethrow,2 of 2,[],1630191,,,1610612765,53,52,2023-02-11T01:04:18Z,3280000,False,,,0,,MISS I. Stewart Free Throw 2 of 2,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
334,PT00M42.50S,2023-02-11T01:04:19.7Z,2,REGULAR,rebound,defensive,[],1629676,,,1610612759,53,52,2023-02-11T01:04:19Z,3290000,False,,,0,,I. Roby REBOUND (Off:1 Def:3),[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,333.0,4.0,3.0,1.0,,,,,,,,,,,,,,
335,PT00M33.80S,2023-02-11T01:04:28.3Z,2,REGULAR,3pt,Jump Shot,[],1628984,24.655059132720105,85.04901960784314,1610612759,53,52,2023-02-11T01:12:57Z,3300000,False,-175.0,179.0,1,left,MISS D. Graham 25' pullup 3PT,[1628984],1610612759.0,SAS,pullup,,,Graham,D. Graham,,,,,Above the Break 3,24+ Left Center,25.07,Missed,,,,,,,,,,,,,,,,,,
336,PT00M30.60S,2023-02-11T01:04:31.5Z,2,REGULAR,rebound,defensive,[],1631093,,,1610612765,53,52,2023-02-11T01:04:32Z,3310000,False,,,0,,J. Ivey REBOUND (Off:1 Def:3),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,,,335.0,4.0,3.0,1.0,,,,,,,,,,,,,,
337,PT00M10.80S,2023-02-11T01:04:53.7Z,2,REGULAR,foul,offensive,['inpenalty'],1630191,,,1610612765,53,52,2023-02-11T01:05:06Z,3320000,False,,,0,,I. Stewart charge offensive FOUL (3 PF),"[1630191, 1628984]",1610612765.0,DET,charge,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1628954.0,3.0,0.0,Graham,1628984.0,,,,
339,PT00M10.80S,2023-02-11T01:04:53.7Z,2,REGULAR,turnover,offensive foul,[],1630191,,,1610612765,53,52,2023-02-11T01:04:53Z,3340000,False,,,0,,I. Stewart offensive foul TURNOVER (2 TO),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,,,,,1628954.0,,,,,,,,
340,PT00M10.80S,2023-02-11T01:05:06.3Z,2,REGULAR,substitution,out,[],1630191,,,1610612759,53,52,2023-02-11T01:05:09Z,3350000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M10.80S,2023-02-11T01:05:06.3Z,2,REGULAR,substitution,in,[],1631105,,,1610612759,53,52,2023-02-11T01:05:09Z,3360000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT00M01.50S,2023-02-11T01:05:28.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628380,8.229303547963205,53.18627450980392,1610612759,53,54,2023-02-11T01:05:32Z,3370000,False,-16.0,25.0,1,left,Z. Collins Layup (10 PTS) (D. Graham 2 AST),"[1628380, 1628984]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,2.95,Made,,,,,,10.0,D. Graham,1628984.0,2.0,,,,,,,,,
344,PT00M00.00S,2023-02-11T01:05:37.1Z,2,REGULAR,3pt,Jump Shot,[],1630587,51.593298291721425,72.54901960784314,1610612765,53,54,2023-02-11T01:14:07Z,3390000,False,113.0,403.0,1,right,MISS I. Livers 41' pullup 3PT,[1630587],1610612765.0,DET,pullup,,,Livers,I. Livers,,,,,Above the Break 3,24+ Center,41.8,Missed,,,,,,,,,,,,,,,,,,
345,PT00M00.00S,2023-02-11T01:05:37.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,53,54,2023-02-11T01:05:41Z,3400000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Center,,,344.0,,,,,,,,,,,,,,,,,
346,PT00M00.00S,2023-02-11T01:05:43.4Z,2,REGULAR,period,end,[],0,,,1610612765,53,54,2023-02-11T01:05:43Z,3410000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2023-02-11T01:18:54.5Z,3,REGULAR,substitution,out,['startperiod'],1630587,,,1610612765,53,54,2023-02-11T01:20:59Z,3420000,False,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2023-02-11T01:18:54.5Z,3,REGULAR,substitution,out,['startperiod'],1628984,,,1610612765,53,54,2023-02-11T01:20:59Z,3430000,False,,,0,,SUB out: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2023-02-11T01:18:54.5Z,3,REGULAR,substitution,out,['startperiod'],203926,,,1610612765,53,54,2023-02-11T01:20:59Z,3440000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2023-02-11T01:18:54.5Z,3,REGULAR,substitution,out,['startperiod'],1626169,,,1610612765,53,54,2023-02-11T01:20:59Z,3450000,False,,,0,,SUB out: S. Johnson,[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2023-02-11T01:18:54.5Z,3,REGULAR,substitution,in,['startperiod'],1630191,,,1610612765,53,54,2023-02-11T01:20:59Z,3460000,False,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2023-02-11T01:18:54.5Z,3,REGULAR,substitution,in,['startperiod'],1628966,,,1610612765,53,54,2023-02-11T01:20:59Z,3470000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2023-02-11T01:18:54.5Z,3,REGULAR,substitution,in,['startperiod'],1631103,,,1610612765,53,54,2023-02-11T01:20:59Z,3480000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2023-02-11T01:18:54.5Z,3,REGULAR,substitution,in,['startperiod'],1631104,,,1610612765,53,54,2023-02-11T01:20:59Z,3490000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2023-02-11T01:20:56.7Z,3,REGULAR,period,start,[],0,,,1610612759,53,54,2023-02-11T01:20:59Z,3500000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT11M47.00S,2023-02-11T01:21:10.6Z,3,REGULAR,turnover,out-of-bounds,[],1628966,,,1610612759,53,54,2023-02-11T01:21:20Z,3510000,False,,,0,,K. Bates-Diop lost ball out-of-bounds TURNOVER (1 TO),[1628966],1610612759.0,SAS,lost ball,,,Bates-Diop,K. Bates-Diop,,,,,Mid-Range,8-16 Right,,,,,,,1.0,,,,,1628954.0,,,,,,,,
357,PT11M31.00S,2023-02-11T01:21:34.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630191,13.354139290407357,3.6764705882352944,1610612765,53,54,2023-02-11T01:21:38Z,3520000,False,232.0,73.0,1,left,MISS I. Stewart 24' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Right Corner 3,24+ Right,24.28,Missed,,,,,,,,,,,,,,,,,,
358,PT11M28.00S,2023-02-11T01:21:37.6Z,3,REGULAR,rebound,offensive,[],1630165,,,1610612765,53,54,2023-02-11T01:21:38Z,3530000,False,,,0,,K. Hayes REBOUND (Off:1 Def:2),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Right Corner 3,24+ Right,,,357.0,3.0,2.0,1.0,,,,,,,,,,,,,,
359,PT11M23.00S,2023-02-11T01:21:43.2Z,3,REGULAR,turnover,bad pass,[],1630165,,,1610612765,53,54,2023-02-11T01:21:47Z,3540000,False,,,0,,K. Hayes bad pass TURNOVER (2 TO),"[1630165, 1629676]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,2.0,,,,,,,,,,,,Roby,1629676.0
360,PT11M23.00S,2023-02-11T01:21:43.2Z,3,REGULAR,steal,,[],1629676,,,1610612759,53,54,2023-02-11T01:21:45Z,3550000,False,,,0,,I. Roby STEAL (1 STL),[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
361,PT11M17.00S,2023-02-11T01:21:48.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631103,94.1688567674113,3.1862745098039214,1610612759,53,54,2023-02-11T01:22:14Z,3560000,False,-234.0,2.0,1,right,MISS M. Branham running 3PT,[1631103],1610612759.0,SAS,running,,,Branham,M. Branham,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
362,PT11M13.00S,2023-02-11T01:21:52.8Z,3,REGULAR,rebound,defensive,[],1631093,,,1610612765,53,54,2023-02-11T01:21:54Z,3570000,False,,,0,,J. Ivey REBOUND (Off:1 Def:4),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Left Corner 3,24+ Left,,,361.0,5.0,4.0,1.0,,,,,,,,,,,,,,
363,PT11M09.00S,2023-02-11T01:21:56.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631093,7.178055190538765,56.372549019607845,1610612765,53,54,2023-02-11T01:23:01Z,3580000,False,-32.0,15.0,1,left,MISS J. Ivey running finger roll Layup,[1631093],1610612765.0,DET,running finger roll,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,3.53,Missed,,,,,,,,,,,,,,,,,,
