actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,jumpBallRecoverdPersonId
580,PT06M29.00S,2023-02-04T02:01:37.8Z,4,REGULAR,rebound,defensive,[],1630165,,,1610612765,97,104,2023-02-04T02:02:05Z,5710000,False,,,0,,K. Hayes REBOUND (Off:0 Def:1),[1630165],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,,,Hayes,K. Hayes,579.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
581,PT06M19.00S,2023-02-04T02:01:47.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,8.886333771353483,52.450980392156865,1610612765,97,104,2023-02-04T02:01:56Z,5720000,False,-12.0,31.0,1,left,MISS S. Bey Layup,[1630180],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,3.34,Missed,Bey,S. Bey,,,,,,,,,,,,,,,,,,,
582,PT06M16.00S,2023-02-04T02:01:50.8Z,4,REGULAR,rebound,offensive,[],1630180,,,1610612765,97,104,2023-02-04T02:01:56Z,5730000,False,,,0,,S. Bey REBOUND (Off:3 Def:3),[1630180],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,Bey,S. Bey,581.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
583,PT06M16.00S,2023-02-04T02:01:50.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630180,8.09789750328515,52.20588235294118,1610612765,99,104,2023-02-04T02:03:32Z,5740000,False,-11.0,24.0,1,left,S. Bey putback Layup (19 PTS),[1630180],1610612765.0,DET,putback,,,,,,Restricted Area,0-8 Center,2.6,Made,Bey,S. Bey,,,,,,,,19.0,,,,,,,,,,,
584,PT06M04.00S,2023-02-04T02:02:05.7Z,4,REGULAR,foul,personal,['2freethrow'],1630165,,,1610612766,99,104,2023-02-04T02:02:19Z,5750000,False,,,0,,K. Hayes shooting personal FOUL (3 PF) (Plumlee 2 FT),"[1630165, 203486]",1610612765.0,DET,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Hayes,K. Hayes,,,,,,,,,,,,,,203593.0,3.0,0.0,Plumlee,203486.0,
586,PT06M04.00S,2023-02-04T02:02:39.9Z,4,REGULAR,freethrow,1 of 2,[],203486,,,1610612766,99,104,2023-02-04T02:02:39Z,5770000,False,,,0,,MISS M. Plumlee Free Throw 1 of 2,[203486],1610612766.0,CHA,,,,,,,,,,Missed,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,
587,PT06M04.00S,2023-02-04T02:02:39.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,99,104,2023-02-04T02:02:39Z,5780000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,586.0,,,,,,,,,,,,,,,,,,
588,PT06M04.00S,2023-02-04T02:02:40.6Z,4,REGULAR,substitution,out,[],1628977,,,1610612766,99,104,2023-02-04T02:02:52Z,5790000,False,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,,,,,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,
589,PT06M04.00S,2023-02-04T02:02:40.6Z,4,REGULAR,substitution,out,[],1630165,,,1610612766,99,104,2023-02-04T02:02:52Z,5800000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,,,,,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,
590,PT06M04.00S,2023-02-04T02:02:40.6Z,4,REGULAR,substitution,out,[],1628372,,,1610612766,99,104,2023-02-04T02:02:52Z,5810000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,,,,,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,
591,PT06M04.00S,2023-02-04T02:02:40.6Z,4,REGULAR,substitution,in,[],1631093,,,1610612766,99,104,2023-02-04T02:02:52Z,5820000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,,,,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,
592,PT06M04.00S,2023-02-04T02:02:40.6Z,4,REGULAR,substitution,in,[],202692,,,1610612766,99,104,2023-02-04T02:02:52Z,5830000,False,,,0,,SUB in: A. Burks,[202692],1610612765.0,DET,,,,,,,,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,
593,PT06M04.00S,2023-02-04T02:02:40.6Z,4,REGULAR,substitution,in,[],1626179,,,1610612766,99,104,2023-02-04T02:02:52Z,5840000,False,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,,,,,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,
594,PT06M04.00S,2023-02-04T02:03:04.0Z,4,REGULAR,freethrow,2 of 2,[],203486,,,1610612766,99,105,2023-02-04T02:03:04Z,5850000,False,,,0,,M. Plumlee Free Throw 2 of 2 (9 PTS),[203486],1610612766.0,CHA,,,,,,,,,,Made,Plumlee,M. Plumlee,,,,,,,,9.0,,,,,,,,,,,
595,PT05M51.00S,2023-02-04T02:03:23.3Z,4,REGULAR,foul,personal,[],202330,,,1610612765,99,105,2023-02-04T02:03:32Z,5860000,False,,,0,,G. Hayward personal FOUL (1 PF),"[202330, 202711]",1610612766.0,CHA,,,,,,,In The Paint (Non-RA),0-8 Center,,,Hayward,G. Hayward,,,,,,,,,,,,,,200834.0,1.0,0.0,Bogdanovic,202711.0,
597,PT05M44.00S,2023-02-04T02:03:48.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203486,,,1610612765,99,105,2023-02-04T02:04:02Z,5880000,False,,,0,,M. Plumlee personal FOUL (3 PF) (Bogdanovic 2 FT),"[203486, 202711]",1610612766.0,CHA,,,,,,,Mid-Range,16-24 Right Center,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,203593.0,3.0,0.0,Bogdanovic,202711.0,
599,PT05M44.00S,2023-02-04T02:04:19.9Z,4,REGULAR,freethrow,1 of 2,[],202711,,,1610612765,99,105,2023-02-04T02:04:19Z,5900000,False,,,0,,MISS B. Bogdanovic Free Throw 1 of 2,[202711],1610612765.0,DET,,,,,,,,,,Missed,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,
600,PT05M44.00S,2023-02-04T02:04:19.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,99,105,2023-02-04T02:04:19Z,5910000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,599.0,,,,,,,,,,,,,,,,,,
601,PT05M44.00S,2023-02-04T02:04:36.6Z,4,REGULAR,freethrow,2 of 2,[],202711,,,1610612765,100,105,2023-02-04T02:04:36Z,5920000,False,,,0,,B. Bogdanovic Free Throw 2 of 2 (18 PTS),[202711],1610612765.0,DET,,,,,,,,,,Made,Bogdanovic,B. Bogdanovic,,,,,,,,18.0,,,,,,,,,,,
603,PT05M22.00S,2023-02-04T02:05:17.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,88.78120893561103,34.31372549019608,1610612766,100,105,2023-02-04T02:05:23Z,5940000,False,-78.0,53.0,1,right,MISS G. Hayward 9' turnaround fadeaway Shot,[202330],1610612766.0,CHA,turnaround fadeaway,,,,,,In The Paint (Non-RA),8-16 Left,9.46,Missed,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,
604,PT05M20.00S,2023-02-04T02:05:19.1Z,4,REGULAR,rebound,defensive,[],1631093,,,1610612765,100,105,2023-02-04T02:05:23Z,5950000,False,,,0,,J. Ivey REBOUND (Off:1 Def:2),[1631093],1610612765.0,DET,,,,,,,In The Paint (Non-RA),8-16 Left,,,Ivey,J. Ivey,603.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
605,PT05M16.00S,2023-02-04T02:05:26.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630163,,,1610612765,100,105,2023-02-04T02:05:40Z,5960000,False,,,0,,L. Ball shooting personal FOUL (4 PF) (Ivey 2 FT),"[1630163, 1631093]",1610612766.0,CHA,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Ball,L. Ball,,,,,,,,,,,,,,2005.0,4.0,0.0,Ivey,1631093.0,
607,PT05M16.00S,2023-02-04T02:05:54.8Z,4,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,101,105,2023-02-04T02:05:54Z,5980000,False,,,0,,J. Ivey Free Throw 1 of 2 (19 PTS),[1631093],1610612765.0,DET,,,,,,,,,,Made,Ivey,J. Ivey,,,,,,,,19.0,,,,,,,,,,,
608,PT05M16.00S,2023-02-04T02:05:55.6Z,4,REGULAR,substitution,out,[],202330,,,1610612765,101,105,2023-02-04T02:06:00Z,5990000,False,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,,,,,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,
609,PT05M16.00S,2023-02-04T02:05:55.6Z,4,REGULAR,substitution,in,[],1629667,,,1610612765,101,105,2023-02-04T02:06:00Z,6000000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,,,,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,
610,PT05M16.00S,2023-02-04T02:06:10.6Z,4,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,102,105,2023-02-04T02:06:10Z,6010000,False,,,0,,J. Ivey Free Throw 2 of 2 (20 PTS),[1631093],1610612765.0,DET,,,,,,,,,,Made,Ivey,J. Ivey,,,,,,,,20.0,,,,,,,,,,,
611,PT04M57.00S,2023-02-04T02:06:36.5Z,4,REGULAR,foul,personal,['2freethrow'],1630180,,,1610612766,102,105,2023-02-04T02:06:47Z,6020000,False,,,0,,S. Bey shooting personal FOUL (3 PF) (Plumlee 2 FT),"[1630180, 203486]",1610612765.0,DET,shooting,,,,,,Restricted Area,0-8 Center,,,Bey,S. Bey,,,,,,,,,,,,,,2005.0,3.0,0.0,Plumlee,203486.0,
613,PT04M57.00S,2023-02-04T02:07:06.9Z,4,REGULAR,freethrow,1 of 2,[],203486,,,1610612766,102,105,2023-02-04T02:07:30Z,6040000,False,,,0,,MISS M. Plumlee Free Throw 1 of 2,[203486],1610612766.0,CHA,,,,,,,,,,Missed,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,
614,PT04M57.00S,2023-02-04T02:07:06.9Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612766,102,105,2023-02-04T02:07:30Z,6050000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,613.0,,,,,,,,,,,,,,,,,,
615,PT04M57.00S,2023-02-04T02:07:06.9Z,4,REGULAR,freethrow,2 of 2,[],203486,,,1610612766,102,105,2023-02-04T02:07:30Z,6060000,False,,,0,,MISS M. Plumlee Free Throw 2 of 2,[203486],1610612766.0,CHA,,,,,,,,,,Missed,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,
616,PT04M54.00S,2023-02-04T02:07:09.9Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612765,102,105,2023-02-04T02:07:30Z,6070000,False,,,0,,S. Bey REBOUND (Off:3 Def:4),[1630180],1610612765.0,DET,,,,,,,,,,,Bey,S. Bey,615.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
617,PT04M38.00S,2023-02-04T02:07:42.5Z,4,REGULAR,turnover,lost ball,[],202711,,,1610612765,102,105,2023-02-04T02:07:46Z,6080000,False,,,0,,B. Bogdanovic lost ball TURNOVER (4 TO),"[202711, 1629667]",1610612765.0,DET,,,,,,,Mid-Range,16-24 Right Center,,,Bogdanovic,B. Bogdanovic,,,,,4.0,McDaniels,1629667.0,,,,,,,,,,,,
618,PT04M38.00S,2023-02-04T02:07:42.5Z,4,REGULAR,steal,,[],1629667,,,1610612766,102,105,2023-02-04T02:07:44Z,6090000,False,,,0,,J. McDaniels STEAL (4 STL),[1629667],1610612766.0,CHA,,,,,,,Mid-Range,16-24 Right Center,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,
619,PT04M31.00S,2023-02-04T02:07:53.6Z,4,REGULAR,foul,personal,['2freethrow'],202692,,,1610612766,102,105,2023-02-04T02:08:08Z,6100000,False,,,0,,A. Burks shooting personal FOUL (1 PF) (Plumlee 2 FT),"[202692, 203486]",1610612765.0,DET,shooting,,,,,,Restricted Area,0-8 Center,,,Burks,A. Burks,,,,,,,,,,,,,,203593.0,1.0,0.0,Plumlee,203486.0,
621,PT04M31.00S,2023-02-04T02:08:20.9Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203486,,,1610612766,102,106,2023-02-04T02:08:46Z,6120000,False,,,0,,M. Plumlee Free Throw 1 of 2 (10 PTS),[203486],1610612766.0,CHA,,,,,,,,,,Made,Plumlee,M. Plumlee,,,,,,,,10.0,,,,,,,,,,,
622,PT04M31.00S,2023-02-04T02:08:20.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203486,,,1610612766,102,106,2023-02-04T02:08:46Z,6130000,False,,,0,,MISS M. Plumlee Free Throw 2 of 2,[203486],1610612766.0,CHA,,,,,,,,,,Missed,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,
623,PT04M29.00S,2023-02-04T02:08:22.9Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,102,106,2023-02-04T02:08:46Z,6140000,False,,,0,,J. Duren REBOUND (Off:1 Def:10),[1631105],1610612765.0,DET,,,,,,,,,,,Duren,J. Duren,622.0,11.0,10.0,1.0,,,,,,,,,,,,,,,
624,PT04M04.00S,2023-02-04T02:09:07.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,10.200394218134035,42.64705882352941,1610612765,104,106,2023-02-04T02:09:34Z,6150000,False,37.0,43.0,1,left,J. Ivey driving floating Jump Shot (22 PTS),[1631093],1610612765.0,DET,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,5.69,Made,Ivey,J. Ivey,,,,,,,,22.0,,,,,,,,,,,
625,PT03M45.00S,2023-02-04T02:09:25.9Z,4,REGULAR,3pt,Jump Shot,[],1629023,72.7496714848883,81.12745098039215,1610612766,104,106,2023-02-04T02:09:30Z,6160000,False,156.0,204.0,1,right,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Right Center,25.63,Missed,Washington,P. Washington,,,,,,,,,,,,,,,,,,,
626,PT03M43.00S,2023-02-04T02:09:27.9Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,104,106,2023-02-04T02:09:30Z,6170000,False,,,0,,J. Duren REBOUND (Off:1 Def:11),[1631105],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,,,Duren,J. Duren,625.0,12.0,11.0,1.0,,,,,,,,,,,,,,,
627,PT03M22.00S,2023-02-04T02:09:50.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,8.492115637319317,59.55882352941176,1610612765,104,106,2023-02-04T02:09:54Z,6180000,False,-48.0,27.0,1,left,MISS S. Bey floating Shot,[1630180],1610612765.0,DET,floating,,,,,,In The Paint (Non-RA),0-8 Center,5.5,Missed,Bey,S. Bey,,,,,,,,,,,,,,,,,,,
628,PT03M20.00S,2023-02-04T02:09:52.2Z,4,REGULAR,rebound,offensive,[],1631105,,,1610612765,104,106,2023-02-04T02:09:52Z,6190000,False,,,0,,J. Duren REBOUND (Off:2 Def:11),[1631105],1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,Duren,J. Duren,627.0,13.0,11.0,2.0,,,,,,,,,,,,,,,
629,PT03M18.00S,2023-02-04T02:09:56.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203486,,,1610612765,104,106,2023-02-04T02:10:09Z,6200000,False,,,0,,M. Plumlee shooting personal FOUL (4 PF) (Duren 2 FT),"[203486, 1631105]",1610612766.0,CHA,shooting,,,,,,Restricted Area,0-8 Center,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,2005.0,4.0,0.0,Duren,1631105.0,
631,PT03M18.00S,2023-02-04T02:10:24.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,104,106,2023-02-04T02:10:24Z,6220000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT03M18.00S,2023-02-04T02:13:29.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1631105,,,1610612765,104,106,2023-02-04T02:13:29Z,6230000,False,,,0,,MISS J. Duren Free Throw 1 of 2,[1631105],1610612765.0,DET,,,,,,,,,,Missed,Duren,J. Duren,,,,,,,,,,,,,,,,,,,
633,PT03M18.00S,2023-02-04T02:13:29.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,104,106,2023-02-04T02:13:29Z,6240000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,632.0,,,,,,,,,,,,,,,,,,
634,PT03M18.00S,2023-02-04T02:13:47.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1631105,,,1610612765,105,106,2023-02-04T02:13:47Z,6250000,False,,,0,,J. Duren Free Throw 2 of 2 (11 PTS),[1631105],1610612765.0,DET,,,,,,,,,,Made,Duren,J. Duren,,,,,,,,11.0,,,,,,,,,,,
635,PT02M56.00S,2023-02-04T02:14:09.9Z,4,REGULAR,3pt,Jump Shot,[],1626179,90.09526938239159,1.715686274509804,1610612766,105,106,2023-02-04T02:14:14Z,6260000,False,-241.0,41.0,1,right,MISS T. Rozier 24' 3PT,[1626179],1610612766.0,CHA,,,,,,,Left Corner 3,24+ Left,24.48,Missed,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,
636,PT02M53.00S,2023-02-04T02:14:12.9Z,4,REGULAR,rebound,defensive,[],202692,,,1610612765,105,106,2023-02-04T02:14:14Z,6270000,False,,,0,,A. Burks REBOUND (Off:0 Def:5),[202692],1610612765.0,DET,,,,,,,Left Corner 3,24+ Left,,,Burks,A. Burks,635.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
638,PT02M34.00S,2023-02-04T02:14:52.2Z,4,REGULAR,3pt,Jump Shot,[],202711,9.149145860709593,97.54901960784314,1610612765,108,106,2023-02-04T02:15:45Z,6290000,False,-238.0,34.0,1,left,B. Bogdanovic 24' 3PT step back (21 PTS) (A. Burks 2 AST),"[202711, 202692]",1610612765.0,DET,step back,,,,,,Left Corner 3,24+ Left,24.0,Made,Bogdanovic,B. Bogdanovic,,,,,,,,21.0,A. Burks,202692.0,2.0,,,,,,,,
640,PT02M16.00S,2023-02-04T02:15:09.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203486,92.19776609724047,37.5,1610612766,108,108,2023-02-04T02:15:47Z,6310000,False,-62.0,21.0,1,right,M. Plumlee 6' bank Jump Shot (12 PTS),[203486],1610612766.0,CHA,bank,,,,,,In The Paint (Non-RA),0-8 Center,6.59,Made,Plumlee,M. Plumlee,,,,,,,,12.0,,,,,,,,,,,
641,PT02M02.00S,2023-02-04T02:15:38.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630163,,,1610612765,108,108,2023-02-04T02:15:54Z,6320000,False,,,0,,L. Ball loose ball personal FOUL (5 PF) (Ivey 2 FT),"[1630163, 1631093]",1610612766.0,CHA,loose ball,,,,,,Above the Break 3,24+ Left Center,,,Ball,L. Ball,,,,,,,,,,,,,,2005.0,5.0,0.0,Ivey,1631093.0,
643,PT02M02.00S,2023-02-04T02:16:22.1Z,4,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,109,108,2023-02-04T02:16:22Z,6340000,False,,,0,,J. Ivey Free Throw 1 of 2 (23 PTS),[1631093],1610612765.0,DET,,,,,,,,,,Made,Ivey,J. Ivey,,,,,,,,23.0,,,,,,,,,,,
644,PT02M02.00S,2023-02-04T02:16:36.8Z,4,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,110,108,2023-02-04T02:16:36Z,6350000,False,,,0,,J. Ivey Free Throw 2 of 2 (24 PTS),[1631093],1610612765.0,DET,,,,,,,,,,Made,Ivey,J. Ivey,,,,,,,,24.0,,,,,,,,,,,
645,PT01M47.00S,2023-02-04T02:16:55.2Z,4,REGULAR,3pt,Jump Shot,[],1626179,77.7431011826544,5.88235294117647,1610612766,110,108,2023-02-04T02:17:04Z,6360000,False,-221.0,157.0,1,right,MISS T. Rozier 27' 3PT,[1626179],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,27.06,Missed,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,
646,PT01M47.00S,2023-02-04T02:16:55.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,110,108,2023-02-04T02:17:04Z,6370000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,Above the Break 3,24+ Left Center,,,,,645.0,,,,,,,,,,,,,,,,,,
647,PT01M47.00S,2023-02-04T02:17:03.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630180,,,1610612766,110,108,2023-02-04T02:17:24Z,6380000,False,,,0,,S. Bey loose ball personal FOUL (4 PF) (Plumlee 2 FT),"[1630180, 203486]",1610612765.0,DET,loose ball,,,,,,Restricted Area,0-8 Center,,,Bey,S. Bey,,,,,,,,,,,,,,203593.0,4.0,0.0,Plumlee,203486.0,
649,PT01M47.00S,2023-02-04T02:17:33.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203486,,,1610612766,110,108,2023-02-04T02:17:33Z,6400000,False,,,0,,MISS M. Plumlee Free Throw 1 of 2,[203486],1610612766.0,CHA,,,,,,,,,,Missed,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,
650,PT01M47.00S,2023-02-04T02:17:33.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,110,108,2023-02-04T02:17:33Z,6410000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,649.0,,,,,,,,,,,,,,,,,,
651,PT01M47.00S,2023-02-04T02:17:53.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203486,,,1610612766,110,109,2023-02-04T02:17:53Z,6420000,False,,,0,,M. Plumlee Free Throw 2 of 2 (13 PTS),[203486],1610612766.0,CHA,,,,,,,,,,Made,Plumlee,M. Plumlee,,,,,,,,13.0,,,,,,,,,,,
652,PT01M32.00S,2023-02-04T02:18:10.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,5.732588699080158,56.372549019607845,1610612765,112,109,2023-02-04T02:18:17Z,6430000,False,-32.0,1.0,1,left,J. Duren cutting Layup (13 PTS) (J. Ivey 7 AST),"[1631105, 1631093]",1610612765.0,DET,cutting,,,,,,Restricted Area,0-8 Center,3.19,Made,Duren,J. Duren,,,,,,,,13.0,J. Ivey,1631093.0,7.0,,,,,,,,
654,PT01M24.00S,2023-02-04T02:18:27.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,112,109,2023-02-04T02:18:27Z,6450000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT01M20.00S,2023-02-04T02:20:25.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,92.9862023653088,54.65686274509803,1610612766,112,111,2023-02-04T02:20:56Z,6460000,False,23.0,13.0,1,right,L. Ball driving finger roll Layup (22 PTS),[1630163],1610612766.0,CHA,driving finger roll,,,,,,Restricted Area,0-8 Center,2.69,Made,Ball,L. Ball,,,,,,,,22.0,,,,,,,,,,,
656,PT01M20.00S,2023-02-04T02:20:28.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202711,,,1610612766,112,111,2023-02-04T02:20:38Z,6470000,False,,,0,,B. Bogdanovic shooting personal FOUL (4 PF) (Ball 1 FT),"[202711, 1630163]",1610612765.0,DET,shooting,,,,,,Restricted Area,0-8 Center,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,200834.0,4.0,0.0,Ball,1630163.0,
658,PT01M20.00S,2023-02-04T02:20:55.5Z,4,REGULAR,freethrow,1 of 1,[],1630163,,,1610612766,112,112,2023-02-04T02:20:55Z,6490000,False,,,0,,L. Ball Free Throw 1 of 1 (23 PTS),[1630163],1610612766.0,CHA,,,,,,,,,,Made,Ball,L. Ball,,,,,,,,23.0,,,,,,,,,,,
659,PT01M04.00S,2023-02-04T02:21:17.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,6.915243101182654,51.71568627450981,1610612765,112,112,2023-02-04T02:21:27Z,6500000,False,-9.0,13.0,1,left,MISS J. Duren Layup,[1631105],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,1.52,Missed,Duren,J. Duren,,,,,,,,,,,,,,,,,,,
660,PT01M04.00S,2023-02-04T02:21:17.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,112,112,2023-02-04T02:21:27Z,6510000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,Restricted Area,0-8 Center,,,,,659.0,,,,,,,,,,,,,,,,,,
662,PT00M48.30S,2023-02-04T02:21:58.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,94.03745072273325,55.14705882352941,1610612766,112,112,2023-02-04T02:22:02Z,6530000,False,26.0,4.0,1,right,MISS P. Washington driving Layup,[1629023],1610612766.0,CHA,driving,,,,,,Restricted Area,0-8 Center,2.59,Missed,Washington,P. Washington,,,,,,,,,,,,,,,,,,,
663,PT00M44.40S,2023-02-04T02:22:01.9Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612765,112,112,2023-02-04T02:22:08Z,6540000,False,,,0,,S. Bey REBOUND (Off:3 Def:5),[1630180],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,Bey,S. Bey,662.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
664,PT00M32.10S,2023-02-04T02:22:15.6Z,4,REGULAR,3pt,Jump Shot,[],1630180,7.178055190538765,3.1862745098039214,1610612765,115,112,2023-02-04T02:22:21Z,6550000,False,234.0,15.0,1,left,S. Bey 3PT  (22 PTS) (J. Duren 2 AST),"[1630180, 1631105]",1610612765.0,DET,,,,,,,Right Corner 3,24+ Right,23.46,Made,Bey,S. Bey,,,,,,,,22.0,J. Duren,1631105.0,2.0,,,,,,,,
666,PT00M32.10S,2023-02-04T02:22:23.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,115,112,2023-02-04T02:22:23Z,6570000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M32.10S,2023-02-04T02:22:24.7Z,4,REGULAR,substitution,out,[],1631093,,,1610612766,115,112,2023-02-04T02:23:36Z,6580000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,,,,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,
